tamano_clase,min_size_m2,max_size_m2,n_parches,area_total_m2,npp_medio_kgC_m2,npp_parcial,npp_parcial_sd,gpp_medio_kgC_m2,gpp_parcial,gpp_parcial_sd,cobertura_pct
< 1e4,505.0017089843749,9999.996826171877,14526562,30319248865.81931,0.5545970616342705,0.5532969304764845,0.1894737465914287,1.171582080161916,1.167715268381673,0.2725246805630978,45.84136487279304
< 1e5,10000.00286865235,99999.96276855467,1990941,58593262144.79245,0.6009466736678901,0.5983294200758821,0.1416458155087304,1.289322376648258,1.259762257087189,0.2055113828841618,58.79911173515095
< 1e6,100000.5551147461,999970.2265625,348872,97061118348.01974,0.6472218447646084,0.6283638443491252,0.12121864201125,1.398750947126091,1.325201509102764,0.1870024930567047,68.911840678597
< 1e7,1000120.448974609,9998659.8961792,42277,112629711798.016,0.6609467768737076,0.6412244544200372,0.1001505313153737,1.441961971359362,1.356169489095848,0.1581974311846537,75.27089402154179
< 1e8,10001096.20275879,99927707.81481934,4294,111366533631.4386,0.661638336609992,0.6503837718027091,0.09692246253105878,1.427295334128724,1.373731227731954,0.1556471433193428,78.50436209556457
< 1e9,100200204.225647,989437139.9976194,581,162863447060.2222,0.6486234676507582,0.6582812019768388,0.08586280081919469,1.417364398850735,1.395582658067044,0.1370444066577322,80.27807238916581
< 1e10,1007027803.30542,9728206371.31726,97,274192901916.2269,0.6592684685845696,0.6982510528870292,0.08131031558416156,1.508558995579731,1.474193008749066,0.1572706842334417,84.55586081889363
< 1e11,10252007725.92908,75076435110.61984,18,486469068854.3806,0.7185085995357702,0.7365516586720855,0.07122521935838762,1.561416991017559,1.525231419849888,0.1323379982539645,88.72088621335344
< 1e12,134056614994.3707,134056614994.3707,1,134056614994.3707,0.8749747159415592,0.924072073073276,,1.694892879045723,1.930431601602348,,84.46342016967952
