forest_id,humedad_suelo,es_primario,biomasa_viva_kgCm2,madera_muerta_kgCm2
1,3,0,0.2129671274445502,0.0
1,1,0,0.5220649775752751,1.094373274084362
1,4,0,0.3789418599078096,0.0
1,4,0,0.5282059816731971,0.0
1,3,0,0.8091642907465102,0.0
1,4,0,0.204774071794871,0.0267420160799999
1,4,0,0.7959658876213445,0.0
1,4,0,0.873476265738797,0.0
1,1,0,0.8635465574628849,0.2133409481715821
1,3,0,0.928316957791158,0.0
1,2,0,0.8988783533748403,1.128245587463489
1,2,0,0.6294601912080734,0.0210330948912342
1,5,0,1.178853289699677,0.097130294866785
1,4,0,1.194702881986138,0.0
1,5,0,1.188491878296155,0.0
1,1,0,1.214202689272547,0.0
1,5,0,1.172498314734949,0.0
1,3,0,1.424738958928186,0.0
1,3,0,1.46017739378226,0.2696628127031822
1,4,0,1.353157612375548,0.0
1,5,0,1.897200914488678,1.166107008066225
1,3,0,1.679715784329287,0.0
1,5,0,1.800186152673121,0.0
1,4,0,1.462741491693285,0.1789721492521587
1,1,0,1.628643201045073,0.0
1,5,0,1.821069612945336,0.4663126698409387
1,1,0,1.793784051904391,1.421500365096257
1,5,0,1.786319737893091,0.0
1,3,0,1.599348202552784,0.0
1,4,0,1.885906699613572,0.0
1,5,0,1.912708567163978,0.0
1,4,0,1.906445879174776,0.2964402078870455
1,5,0,1.668187122122477,0.0
1,5,0,1.849485719106036,0.0
1,2,0,2.028629261104282,0.0589430214694793
1,1,0,1.906585003562005,0.0
1,1,0,2.377275322210282,1.693492169313747
1,4,0,2.028667176343359,0.1397315398288775
1,1,0,2.061887552181543,0.0
1,3,0,1.561170146522663,0.8664141772544914
1,1,0,2.204562112684672,0.0
1,3,0,2.348387080591667,0.0
1,5,0,2.328526107801772,0.4479582208863825
1,2,0,2.283823282071112,0.4182721949586771
1,1,0,2.367632416116884,0.033590166001388
1,3,0,2.344613255470471,0.124600230829565
1,4,0,2.368123993008365,0.0
1,4,0,2.16476272857212,0.2404393291979673
1,1,0,2.495937410168919,0.1664783376564161
1,3,0,2.428830291490641,0.0
1,1,0,2.552948484966495,0.0150522965819837
1,2,0,2.624677240257021,0.0
1,1,0,3.008426541641432,1.622131367282545
1,5,0,2.682759701058578,0.0
1,4,0,2.627035570904554,0.0
1,5,0,2.754220121872943,0.0
1,1,0,2.960279106292616,0.5098275171378353
1,1,0,2.610362696593089,0.0204189726077142
1,5,0,3.030244014316729,0.1906217997290141
1,1,0,3.0716263181675,0.0
1,5,0,3.044576774706296,0.4835840840026778
1,1,0,3.160766628865699,0.0
1,5,0,3.107643371934523,0.1516405945083779
1,3,0,3.193617739676175,0.051885011097884
1,3,0,3.349335000565731,0.4009346821719705
1,3,0,3.241698317124725,0.0
1,4,0,3.286360687703708,0.3894263493151498
1,1,0,3.301730068419987,0.0
1,4,0,3.495672172689031,0.0
1,3,0,3.197503273979805,0.544976681031322
1,1,0,3.421216708461769,0.0
1,4,0,3.6341127480122,0.026047081136755
1,3,0,3.548529810946403,0.0
1,1,0,3.67784462029762,0.0
1,1,0,3.591120547450955,0.0
1,3,0,3.673566296286102,0.0
1,4,0,3.806678540240349,0.0
1,3,0,3.655653604775627,0.0
1,5,0,3.843423637371421,0.0391873019091868
1,5,0,3.945431505719728,0.1387838331116046
1,2,0,4.232253086752747,0.0
1,1,0,4.315929699456128,0.0
1,5,0,4.324541877143882,0.0
1,2,0,4.318546822743169,0.1223059779387415
1,5,0,3.804617765316441,0.031003344851294
1,5,0,4.454155052005829,0.0
1,2,0,4.308782718245024,0.3527337204162869
1,4,0,4.191091002081597,0.0575232989804078
1,1,0,4.970138693144186,1.974739519506143
1,5,0,4.833198736252828,0.0
1,3,0,4.950543289416414,0.0
1,5,0,5.223281930478239,1.981650641679091
1,5,0,5.302734945678589,0.127318374093857
1,5,0,5.247757183384453,0.0
1,3,0,5.579356355752934,0.09564672729324
1,1,0,5.815944230871859,0.4022514464911121
1,5,0,6.10908319619455,0.3814512086885146
1,1,0,6.426827963983622,0.5308662236948697
1,4,0,6.424183314140476,0.7092411396659175
1,1,0,6.508288281579086,0.3403736446368108
1,1,0,6.717650549369743,0.1384400456999995
1,3,0,6.978753130381017,0.0316256691113278
1,2,0,6.425386724179536,0.0
1,2,0,7.762306124561521,0.8766201215490419
1,5,0,7.778403127131821,0.0
1,1,0,8.227368465328336,0.4747798454545243
1,5,0,8.974738169270372,0.3920559037133339
1,2,0,8.9215918901212,0.0943507207779219
1,1,0,9.22903142284554,0.2967558884057429
1,1,0,0.1374536275647905,1.577413140543386
1,5,0,5.274977237414285,0.0
1,5,0,4.388444072412734,0.7710850346413938
1,2,0,6.483429670892214,0.0
1,5,0,10.58568831306999,0.1392572832873632
1,1,0,1.689212585282044,0.939053963290566
1,1,0,2.253074029662741,0.0290822326763877
1,3,0,0.1221238913422636,0.0349050081159851
1,3,0,0.6978917757643143,1.330691712670883
1,1,0,4.026938947712727,0.0402140213170713
1,3,0,6.643808853439512,0.0
1,1,0,0.6576526053201912,0.0115309076804999
1,4,0,1.495518007409709,0.2847680802849444
1,5,0,1.095863261973444,0.1283702179414897
1,3,0,3.364011593049762,0.1281425477397954
1,3,0,1.212094710881761,0.0
1,4,0,7.02072517144808,0.0
1,1,0,4.600827989869611,0.0
1,4,0,12.97706261491096,0.1525107405853949
1,2,0,0.9323328818603838,0.0
1,3,0,3.506483142986787,0.0
1,3,0,0.0,0.0
