cancer,sample,SE1,SE2,SE3,SE4,SE5,SE6,SE7,SE8,SE9
BRCA,TCGA-D8-A1XQ-01,0.0855754983355152,0.233153344536741,1.98733482277663e-16,0.0601043462022925,0.0741530834401018,0.0653794367239051,0.198964487240191,0.153199559614454,0.0610743678981691
BRCA,TCGA-D8-A1XR-01,0.0498238216236066,0.0814905936856022,0.319647665989741,0.0702993710109243,0.0735660669075512,0.103236607635426,0.0076765600337063,0.0509366669936459,0.143590037282776
BRCA,TCGA-D8-A1XS-01,0.0444716874747327,0.0790385786973933,0.179868050504078,0.0821687332625608,0.202419505310981,0.126594325147443,0.0139365194818738,0.0649457307912477,0.104006818083987
BRCA,TCGA-D8-A1XT-01,0.000276915538018798,0.129910362174937,0.0673731523088438,0.121267040523171,0.194881640396712,0.0544942523464194,0.177797435675137,0.0489447522242596,0.142993987270173
BRCA,TCGA-D8-A1XU-01,0.0579160161076695,0.114156754128739,0.226053872221973,0.0906138730508565,0.269025645815951,0.0358630632422629,0.0267230684993956,0.00407189672085501,0.0731156392046458
BRCA,TCGA-D8-A1XV-01,0.163172985350826,0.0732233082123652,0.353990233474525,0.0588820575904001,0.0278072819801479,0.00324148433742312,3.65016014501296e-16,0.0478473758786193,0.145123057369423
BRCA,TCGA-D8-A1XW-01,0.0343845863898168,0.124086413258035,0.0792609035551332,0.145898574189437,0.0242995249654349,0.125810637757476,0.110426111272909,0.0679431588418541,0.224197365811746
BRCA,TCGA-D8-A1XY-01,0.0921869156809807,0.0834737483691882,0.136127990451452,0.124379555960019,0.273395471209948,0.0264100182513324,0.087801402415138,0.0163004147710946,0.0684296880054492
BRCA,TCGA-D8-A1XZ-01,0.102926867208933,0.132061350410494,0.0464426671613636,0.0887928478493342,0.115266154234617,0.07079689841163,0.105449106231257,0.105225578977131,0.0956431892481735
BRCA,TCGA-D8-A1Y0-01,0.0951377532567761,0.0344047855113695,0.190561151143572,0.108845930002269,0.0329310545242334,0.13463363145053,0.153131200224336,0.10706831336457,0.0950557094848799
BRCA,TCGA-D8-A1Y1-01,0.0505971071440721,0.171548029158941,0.0195667295132499,0.107702285965466,0.367238141381561,0.0396485220493677,0.00851261196405066,0.0624530387420358,0.0820527651889459
BRCA,TCGA-D8-A1Y2-01,0.0578778977239069,0.275611444478337,0.0610277132402426,0.0628791628141889,0.205583869549374,0.0791413532156783,0.0996364378141263,0.0794022381341302,0.0577972382896415
BRCA,TCGA-D8-A1Y3-01,8.82513860508601e-05,0.180473122601355,0.0027968493906148,0.0275648435381306,0.0515616872773333,0.209763166311268,0.151642840363756,0.194681490126279,0.0313421838019692
BRCA,TCGA-D8-A27E-01,0.0642709166093805,0.125569850795697,0.344274058884807,0.0485100167755173,0.00558214994842645,0.102941065051226,0.0270181265125277,0.047914372267363,0.0968603203714964
BRCA,TCGA-D8-A27F-01,0.0778161588321161,0.143902335551592,0.0345912931636681,0.144989345735551,0.106519378078696,0.155887381611801,0.0225177144528675,0.0994645785510425,0.120390730032926
BRCA,TCGA-D8-A27G-01,0.155546702893018,0.0834033077010849,0.0723574140462259,0.0982888135952881,0.211821576058919,0.0542221829282775,0.0541887202543062,0.0876214705170668,0.0947643529125063
BRCA,TCGA-D8-A27H-01,0.047927987493303,0.123030852062812,0.0757873666089115,0.149560192741001,0.229365403314782,0.0689388035500305,0.0530881704017809,0.0716155385448895,0.0906487178102073
BRCA,TCGA-D8-A27I-01,0.186237245077514,0.0425777954754566,0.152749996083825,0.169712193775206,0.115087355054464,0.117561392887335,0.0442850824692182,0.0385652760459191,0.111191114339878
BRCA,TCGA-D8-A27K-01,0.114494967422193,0.0224396601291472,0.321060573581467,0.0694236934980318,0.0769168373385145,0.146350984059006,0.0644729388364598,0.0260171101150655,0.0788822656400524
BRCA,TCGA-D8-A27L-01,0.0842234948191507,0.0424368748887739,0.164812758454484,0.117976216435881,0.190286604159211,0.125448305915156,0.0558931966482587,0.0772459506378284,0.0860175134400643
BRCA,TCGA-D8-A27M-01,0.037466058319784,0.133168297705748,0.0880901397359296,0.079555622907494,0.121058029099435,0.0537982799866829,0.254384431270016,0.128401972017924,0.0416808738388974
BRCA,TCGA-D8-A27N-01,0.0334088383338098,0.210256770866945,0.0623433531204771,0.0879477854274149,0.245194194472571,0.0578461848808196,0.0657125126799184,0.0402449615451219,0.10053685109891
BRCA,TCGA-D8-A27P-01,0.0960072320801219,0.0701143265071436,0.221453035355675,0.143241937962757,0.0944877454032485,0.0854808768450054,0.00239119545856277,0.0141444225202,0.100363810878768
BRCA,TCGA-D8-A27R-01,0.0712968138396006,0.0961123472297852,0.142964599335219,0.0991697401971132,0.036606827920046,0.166133539173651,0.0387424813589484,0.080920475031939,0.070564964796574
BRCA,TCGA-D8-A27T-01,0.136809890103968,0.0687114051296751,0.130424486776595,0.0915484525493014,0.24316439695821,0.069653238592243,0.120296812127186,0.0540392164592999,0.0522213811309286
BRCA,TCGA-D8-A27V-01,0.190332502257894,0.0495057383649238,0.19686462169511,0.108086562410249,0.0491296578178098,0.129538404857081,0.0546147195986131,0.0146533409961251,0.09658884084056
BRCA,TCGA-D8-A27W-01,0.142953689908572,0.116844574453726,0.0703455171927997,0.115479387851142,0.0647054183439764,0.082113642582324,0.0510190178174139,0.117504937260037,0.0718310095941002
BRCA,TCGA-D8-A3Z5-01,0.283968698284147,0.0161541170704545,0.0882284330322497,0.199789546173815,0.0228994115168805,0.111931040203214,0.0135780453300287,0.0163884670994659,0.0913542633017747
BRCA,TCGA-D8-A3Z6-01,0.146228219135195,0.0474390771647861,1.44408603281996e-09,0.159264158773722,0.147356533480128,0.0455361895393752,0.00815676279129118,0.0420097823516274,0.22488879887749
BRCA,TCGA-D8-A4Z1-01,0.217018677538431,0.0219102114456247,0.213142531295172,0.186653708562498,0.00529213703030755,0.163773199784969,0.00732520255911967,0.0139591189704773,0.11242449724321
BRCA,TCGA-D8-A73U-01,0.113630359895362,0.100374403945241,0.109489641477666,0.0420899777208538,0.10549932783331,0.0627800122493621,0.223738747036238,0.147498626257483,0.0706570326411211
BRCA,TCGA-D8-A73W-01,0.105518828360881,0.145242332690293,0.0481886821574341,0.128627556103663,0.0860617503477949,0.0323000605327202,0.155845676446372,0.0338450702120787,0.181782705702438
BRCA,TCGA-D8-A73X-01,0.106652211755697,0.0704652334866013,0.214582018704948,0.0447151418864065,0.239425112389546,0.121322873744808,0.00756725230635946,0.0262981296639817,0.0439627093814716
BRCA,TCGA-E2-A105-01,0.035816103231174,0.081344146962232,0.333236110576297,0.0506337483467846,0.00637552239245494,0.153776504337843,3.83723298539166e-16,0.0500892481479385,0.149163016278589
BRCA,TCGA-E2-A106-01,0.110456410826711,0.107521393943372,0.0931042429902551,0.102378476206916,2.25170231244085e-12,0.149777025307313,0.0261755298403225,0.0119503190542981,0.193842305392811
BRCA,TCGA-E2-A107-01,0.0780445932903389,0.129267039148521,0.00271911648681053,0.0838514240971825,0.0310159871426226,0.100155050401003,0.0137735059439928,0.128223867933056,0.118458976909423
BRCA,TCGA-E2-A108-01,0.143951098526513,0.082202634907711,0.0726994620983986,0.134679526819871,0.0755592406586129,0.060760429354269,0.183148564229515,0.130679137806043,0.104756373679049
BRCA,TCGA-E2-A109-01,0.0498007794399524,0.0355400096983021,0.107504376315133,0.127685147143642,0.0974493014841436,0.0659868676650462,0.0660082638149662,0.162863835090997,0.14894596914788
BRCA,TCGA-E2-A10A-01,0.0913451016535885,0.117995739324056,0.166498706074408,0.0856787140905244,0.124758614984933,0.059730187020737,0.0684278295371491,0.0477292734466887,0.136719475697946
BRCA,TCGA-E2-A10B-01,0.0759189600752651,0.099608494531012,0.217357773108966,0.0599184103049909,0.228786243578673,0.0434195151912278,0.0557917126492099,0.055200863791678,0.0622418295761207
BRCA,TCGA-E2-A10C-01,0.0893859219374297,0.0643447314262125,0.063769839423055,0.0655647566728732,0.0364307799582009,0.145034393351075,0.108334436848403,0.24680857449033,0.0391499172575827
BRCA,TCGA-E2-A10E-01,0.161790534859159,0.091976858940121,0.15199165458703,0.0617015686693617,0.111660077902121,0.024648662333634,0.130651064311784,0.0646586389663947,0.104510594440328
BRCA,TCGA-E2-A10F-01,0.069830402493721,0.127749874299256,0.108121474323124,0.131376154184215,0.247866578594137,0.0809881804719336,0.0914603788435187,0.0496176591403992,0.0506189520681795
BRCA,TCGA-E2-A14N-01,0.07954205702933,0.187023437094847,0.0293902447550762,0.0254769509602862,0.0213916286530844,0.0550271351770226,0.248367418460135,0.211811982692918,0.0426788501623442
BRCA,TCGA-E2-A14O-01,0.116041316695436,0.22281674946503,0.00372528923978763,0.0624433646204499,0.135559599307108,0.11772487447157,0.0265899053623784,0.0849252189323701,0.0343900385745418
BRCA,TCGA-E2-A14P-01,0.0809842084319566,0.0969327310407145,0.0598319746357233,0.0603282500878657,0.00169600093796192,0.105326336317824,0.14408083318827,0.170234049925994,0.0705647958892412
BRCA,TCGA-E2-A14Q-01,0.180949768938208,0.0986495398595837,0.171591656881911,0.153996090867268,0.00309914284631877,0.04853736383569,0.0366954948159122,0.034954119392143,0.0858938123089082
BRCA,TCGA-E2-A14R-01,0.0607492428998412,0.121439899230623,0.0188700274337456,0.0634711598289655,0.0264694363589325,0.0853781891928899,0.234152782510208,0.206087805891301,0.0506260578724655
BRCA,TCGA-E2-A14S-01,0.065792623921625,0.16157367571571,0.173189787716687,0.0659837742443089,0.00340816282780473,0.106297783867841,0.00784015482414572,0.119638894699008,0.152095109438914
BRCA,TCGA-E2-A14T-01,0.049287280200673,0.290132678983043,0.169661781629117,0.0739891433086566,3.87318991435392e-16,0.0975673700767631,0.0329217542013885,3.87318991435392e-16,0.0391352221162156
BRCA,TCGA-E2-A14U-01,0.321025401841776,0.0289583651650309,0.0629404392659271,0.14130913354256,0.00792617412574208,0.221538537352394,0.0016286307932968,0.0153853079993719,0.0614654220165406
BRCA,TCGA-E2-A14V-01,0.113306709378032,0.0629486190844516,0.0940637305065361,0.0542514641715268,0.0501456480634859,0.140758581859378,0.0131336157414208,0.147442513784829,0.109730215702815
BRCA,TCGA-E2-A14W-01,0.142807217325844,0.199441366274362,0.130360303252677,0.0485698939791826,0.0797178487093612,1.31925020632369e-09,0.0294632348347973,0.0470963566140014,0.0730033397157452
BRCA,TCGA-E2-A14X-01,0.0641232382521955,0.0702039566672877,0.113520998239039,0.0777999855192237,0.0157562244158334,0.153679866219416,0.129630223675071,0.1597647350925,0.081441036584908
BRCA,TCGA-E2-A14Y-01,0.0452472071475494,0.159552042461218,5.35477504791434e-10,0.0585051749043308,0.0231908569800571,0.283051281170751,0.111458545398456,0.110938786288282,0.049895819862153
BRCA,TCGA-E2-A14Z-01,0.132393546293305,0.0738746449966499,0.0397220637958991,0.0773086066133915,0.04366661184548,0.13573892122992,0.213973030822579,0.185613078043711,0.0599285240847761
BRCA,TCGA-E2-A150-01,0.0704920555038129,0.182353022819839,0.0430970390144316,0.0777690604163885,0.018024241633307,0.092665469863743,0.1649021209953,0.121953052625613,0.120629460281659
BRCA,TCGA-E2-A152-01,0.0437255255059559,0.153856158526241,0.00987520154360783,0.100212009668265,0.311419342216236,0.0450507882672972,2.27447274928889e-16,0.0478554619829011,0.180216291918497
BRCA,TCGA-E2-A153-01,0.115733144482526,0.110519684569271,1.25831036465121e-06,0.148225824012939,0.339346183687553,0.0522211930590799,0.00892602718621631,0.00908667399256246,0.159957749258103
BRCA,TCGA-E2-A154-01,0.150035392685754,0.0808334021366829,0.175636716904665,0.0951892996763551,0.186388356990592,0.0867392359320924,3.71227732727642e-16,0.0431517179960716,0.0484205461242393
BRCA,TCGA-E2-A155-01,0.0945351724594495,0.0742722420796144,0.237343461253962,0.0934659168171924,3.3354302309198e-16,0.0278324133936377,0.0196730950489488,0.105679891956436,0.137257549535028
BRCA,TCGA-E2-A156-01,0.101228984226664,0.107031716980856,0.195088937852285,0.0588069758407213,0.0161840303810193,0.150410873922339,0.030107349681045,0.0343623007491471,0.161812142288117
BRCA,TCGA-E2-A158-01,0.117480768204124,0.0632220902682459,0.226976920838402,0.0850137303859031,0.000885889338404628,0.122668684605498,0.0555569472696045,0.0632998917026908,0.114756068401087
BRCA,TCGA-E2-A159-01,0.00809376529870125,0.199256023572259,0.0531013480770576,0.018471735193527,0.0170368499556613,0.12568593620213,0.183834281280777,0.238515583446109,0.0583145563501233
BRCA,TCGA-E2-A15A-01,0.0330076493772383,0.0690212833359047,0.0868116920304396,0.0777369547832789,0.0937176771180695,0.131360784633812,0.151300636399573,0.119375828125669,0.101913528024685
BRCA,TCGA-E2-A15A-06,0.0284495771637663,0.0172242428573767,0.22230798308405,0.0604024806582345,0.00833744057053013,0.191184609828679,0.149806180438649,0.184451162904737,0.0692020762810227
BRCA,TCGA-E2-A15C-01,0.159776812447365,0.0320910827633754,0.17865469865489,0.101563546308699,0.143866612763448,0.131827323135402,0.0258475351038934,0.0162830464034544,0.0915223995338289
BRCA,TCGA-E2-A15D-01,0.133574738858802,0.0128267984077974,0.219335152279312,0.13356380191786,0.094446858703357,0.119863550538683,0.0128045146857803,0.0159827738037373,0.157122118735865
BRCA,TCGA-E2-A15E-01,0.20797169870476,0.0414738529068328,0.232069776262055,0.138003106461382,0.04900571890732,0.113380362877989,3.24479253393267e-16,0.00808670149757692,0.0851318623349866
BRCA,TCGA-E2-A15E-06,0.0752702140564685,0.0316391762808599,0.305026386470182,0.0423621799228679,3.53778044680419e-16,0.165138002828417,0.0515015440420656,0.0591472614548465,0.10582596886166
BRCA,TCGA-E2-A15F-01,0.118399963851261,0.0614791987632898,0.176474371929597,0.0811460059439991,3.94139304117575e-16,0.152820727501404,0.0982024515038523,0.034223561844598,0.122499855014523
BRCA,TCGA-E2-A15G-01,0.0955497688894241,0.0461277386795768,0.374502634867154,0.0428066041119203,0.0111606415953636,0.128079485277742,4.14586213135461e-16,0.00462119203352734,0.130395413029461
BRCA,TCGA-E2-A15H-01,0.0893367312411556,0.0629348865964775,0.251071463147689,0.0633683202647303,0.133188228300484,0.0395985188130545,0.0295654556488359,0.0376858302504287,0.0379935334054936
BRCA,TCGA-E2-A15I-01,0.199045591365522,0.033796424436409,0.291473645097888,0.0573259671795994,0.00302581873630005,0.137986733210456,0.0804054449485885,0.0504408765078783,0.0764314495055754
BRCA,TCGA-E2-A15J-01,0.137041390154304,0.0617434809037555,0.113910646199167,0.0670124540616576,0.0199574486415073,0.129945934610436,0.0656833988427202,0.0523781063261021,0.143733527299668
BRCA,TCGA-E2-A15K-01,0.0577416721665431,0.0929136844419948,0.15728254602068,0.0360727385912481,0.0344714957393944,0.0631340842930817,0.109395770925061,0.255001323627806,0.0542666697267738
BRCA,TCGA-E2-A15K-06,0.0660797313924179,0.104228379823714,0.224009750407554,0.0573442871778726,4.07305576507018e-16,0.148171219644117,0.000100021986655993,0.0673314764721439,0.0843761599827592
BRCA,TCGA-E2-A15L-01,0.0509132893688634,0.0864324733178145,0.0809400164540778,0.136257006756186,0.358264186535998,0.0405211391269036,8.2340296981562e-14,0.0450600455104261,0.120923822573646
BRCA,TCGA-E2-A15M-01,0.112605946208306,0.070593262383429,0.188401402395444,0.0861838894805232,0.0431935879304148,0.0587644262285841,0.152172546035264,0.118247044293314,0.151251554931701
BRCA,TCGA-E2-A15O-01,0.0742312382456393,0.0455425787034959,0.245104204038675,0.0825603260026179,3.03618276418142e-16,0.235000581085785,0.00458652248137766,0.13290398700586,0.0605810636405233
BRCA,TCGA-E2-A15P-01,0.0861454953145721,0.0492704327464332,0.353231066600097,0.0990493007174758,0.0236441976246796,0.0641446279061463,0.0753187978928607,0.0257307470256394,0.0834059927323129
BRCA,TCGA-E2-A15R-01,0.077986539546427,0.0539645719958579,0.228725490138619,0.0726366102072385,0.015025317748482,0.215265745431335,3.27232573631497e-16,0.064536457831412,0.148388435737644
BRCA,TCGA-E2-A15S-01,0.126280356774333,0.12372348813281,0.219709436336337,0.0501944614650188,3.0771450688507e-16,0.0909804755555295,4.92391329160762e-15,0.120166874029182,0.0876034332464345
BRCA,TCGA-E2-A15T-01,0.259236361667414,0.102420484913385,0.139347911590982,0.0641553714716804,3.85543193947938e-16,0.032011730350081,3.85543193947938e-16,0.0575144606573935,0.177622740733863
BRCA,TCGA-E2-A1AZ-01,0.0378493156473416,0.0613088729866636,0.165984831059502,0.0601203872727109,0.0422512099647992,0.109913705851662,0.195845994625362,0.19491524765825,0.109493664197905
BRCA,TCGA-E2-A1B0-01,0.067041205264913,0.14080262628035,0.0449546669975979,0.0995187986237979,0.110581604458238,0.101728979981088,0.0926790540817106,0.0756061889376497,0.156556420094825
BRCA,TCGA-E2-A1B1-01,0.140522117629941,0.0791413655458583,0.155725544150398,0.0974801522400002,0.0827894386443445,0.066118340745184,0.187607401411448,0.0726198446566291,0.0723276561762286
BRCA,TCGA-E2-A1B4-01,0.0775544293297491,0.0684852632271278,0.120716876774952,0.0890156043379106,0.140459033030189,0.0726211802579181,0.0239135267499954,0.0492346021880851,0.106698530878261
BRCA,TCGA-E2-A1B5-01,0.145470845856994,0.0492104053239391,0.0809595729299022,0.0771716501447028,1.47864038999838e-16,0.100051089240913,0.216210067581584,0.19249711355435,0.114907562618467
BRCA,TCGA-E2-A1B6-01,0.0367764578143404,0.0698093571627368,0.0945027694873147,0.0401639179428118,0.00859973490417216,0.11519011913835,0.26052227720611,0.295698074842153,0.0327493032654314
BRCA,TCGA-E2-A1BC-01,0.223417579247766,0.033738168334086,0.165978146139847,0.158267580537268,0.181514732542545,0.0523510207454517,2.28906908932298e-16,0.0103512478563482,0.134779785100421
BRCA,TCGA-E2-A1BD-01,0.0998028950306126,0.0384406290719633,0.155165863727565,0.178719527485168,0.064244631084799,0.0914946227750019,0.0147835856412903,0.0362686667388593,0.121334010676023
BRCA,TCGA-E2-A1IE-01,0.140596544973582,0.110983752219205,0.213494139504186,0.0759495787706706,0.0138678044162316,0.0227220204306081,4.19498021958988e-16,0.0176528139717294,0.191652736339546
BRCA,TCGA-E2-A1IF-01,0.204508382993946,0.0682774715807747,0.0365177083771144,0.156035362385772,0.208640294291037,0.0810792413092665,0.0169724555899509,0.0404152801940186,0.077431596590338
BRCA,TCGA-E2-A1IG-01,0.0588766487672716,0.0835171667252704,0.052442420808361,0.169161127451889,0.272581342971173,0.100465543572561,0.0160449455583782,0.00900928917152869,0.166278185165455
BRCA,TCGA-E2-A1IH-01,0.153970262178771,0.0866466124334355,0.107787097794156,0.083338880133013,0.17309040281843,0.0707945749445182,0.107628625493575,0.117876621877605,0.0900237441090763
BRCA,TCGA-E2-A1II-01,0.0170573366940036,0.100616576613265,0.0682183115079271,0.01833545702062,0.000529484019493946,0.12785368308433,0.333960467009378,0.253944859487985,0.0347043926249661
BRCA,TCGA-E2-A1IJ-01,0.120112180932101,0.0415204016419945,0.105459565655021,0.122436507267777,0.265419415209224,0.0618893877128536,0.0747987472036014,0.070181557864439,0.109963064013907
BRCA,TCGA-E2-A1IK-01,0.13578824649775,0.0856470214809513,0.0785610494608299,0.0683425929705505,0.0279080091451727,0.109442272091937,0.175029199014653,0.112535313512971,0.0665110659656864
BRCA,TCGA-E2-A1IL-01,0.148557016528839,0.0417710485122425,0.236805166508543,0.15722261735415,0.156406499842024,2.79189141279533e-16,0.035464375593313,0.0205213282225837,0.104245300564345
BRCA,TCGA-E2-A1IN-01,0.0314814475497709,0.0478398738850615,0.110859827953398,0.135765744456343,0.420738232896518,0.0689108164361825,2.53361698735282e-16,0.0254011988109872,0.0771844432454408
BRCA,TCGA-E2-A1IO-01,0.140840278123632,0.020923850051372,0.209904845169796,0.118106958356425,0.204023421886378,0.0746694920238766,0.047331923787741,0.0645440718641126,0.0765645742011728
BRCA,TCGA-E2-A1IP-01,0.0568812536167243,0.17298052063697,0.0138713760562684,0.0389485589751102,0.0245479047943078,0.0682749485614481,0.282401626168426,0.220786488249985,0.0461780181379105
BRCA,TCGA-E2-A1IU-01,0.0931066317192836,0.0600312484165823,0.253349971748651,0.0925659025153519,0.0263793590431413,0.168843746171907,0.0142849960957924,0.0461537526175897,0.0949907493477305
BRCA,TCGA-E2-A1L6-01,0.174871553300455,0.0974385538057663,0.26171683559804,0.115056219417346,0.0153074323456064,0.124964086644536,3.11455809592969e-16,0.022371688824612,0.125234401098781
BRCA,TCGA-E2-A1L7-01,0.068194949618346,0.0714345291940478,0.103541702501142,0.0522402571529421,0.0166124742126185,0.072658937198841,0.216055037745788,0.285992335688557,0.0539694267714056
BRCA,TCGA-E2-A1L8-01,0.134559790394039,0.068648548091003,0.17014363379136,0.113479973149473,0.18614539731825,0.0643194648089776,0.0792271406438414,0.0248742190375807,0.0950633016424753
BRCA,TCGA-E2-A1L9-01,0.0467490294008675,0.143607983402379,0.10332787000401,0.146834047088481,0.269104164531368,0.0448965321821352,0.0641950404237113,0.0357025119877655,0.105377337597991
BRCA,TCGA-E2-A1LA-01,0.121463869137953,0.114385102519251,0.025641965914369,0.0444697217586603,0.103161124970523,0.129111337781167,0.154711801416702,0.193346942733422,0.0339971995485196
BRCA,TCGA-E2-A1LB-01,0.105594460597256,0.0490835425991224,0.0172424128172264,0.0967460772926047,0.171071474169657,0.0717832788969644,0.0382564016564405,0.0671949534714496,0.196726430753065
BRCA,TCGA-E2-A1LE-01,0.0642490283607816,0.0557077917454822,0.0835986243560501,0.140378643779829,0.154777694653748,0.0511502471819148,0.0634307868307136,0.101684784515205,0.208869178329315
BRCA,TCGA-E2-A1LG-01,0.0652256056067208,0.082422133302847,0.0485100362539311,0.0934316694285424,0.0247050824741595,0.170945544494807,0.1701631808688,0.0983496392407401,0.0846268483609264
BRCA,TCGA-E2-A1LH-01,0.0586186650832673,0.158615793861625,0.0466861571625802,0.0576112809540032,0.0451577100875867,0.0972535271549541,0.211967023523922,0.191511858403794,0.0587110629165513
BRCA,TCGA-E2-A1LI-01,0.00985646228732292,0.117666031500144,0.0610539210616708,0.0667124269305438,0.0267058594547831,0.169469645300075,0.179449218448407,0.219445514793526,0.0580486562795208
BRCA,TCGA-E2-A1LK-01,0.0130461949615069,0.25128256303972,0.109132398063535,0.105092833481302,0.0528014314407219,0.120073808061209,0.0750192853042772,0.0881705431046355,0.0176859851040536
BRCA,TCGA-E2-A1LL-01,0.0876704644902713,0.155485216887919,0.0375316583187445,0.0851548663071388,0.0717717121754509,0.198828621527366,0.0162263635867155,0.0847542433543222,0.137227043744092
BRCA,TCGA-E2-A1LS-01,0.116263698440157,0.111008990729683,0.0981524822415838,0.0893522898293722,0.0673319664837442,0.224892759299913,0.0539420448451081,0.00469071303846171,0.117705010235982
BRCA,TCGA-E2-A2P5-01,0.0666056244126206,0.0809267197374051,0.00361847911196742,0.131797818050485,0.145324292542854,0.0140122521228356,0.0436453283224563,0.155516332010258,0.175209679413373
BRCA,TCGA-E2-A2P6-01,0.179778046813664,0.0933681187744022,0.0350062483292654,0.0969052291964439,0.00391696672272098,0.16316020462101,0.00766390000297224,0.0773005541151206,0.150695089127241
BRCA,TCGA-E2-A3DX-01,0.158951197533562,0.0214526797190853,0.168044972303105,0.132017270053274,0.12685602739875,0.120693262170719,0.0543134736160966,0.0884285192737474,0.0858744089612915
BRCA,TCGA-E2-A56Z-01,0.138898407140732,0.105600900398022,0.130201989431456,0.095303665034185,0.00078171104798003,0.077061546428412,0.0406103078681292,0.086759356101289,0.103508616872426
BRCA,TCGA-E2-A570-01,0.127309165569044,0.0471014808284899,0.0510994685968364,0.127043111088093,0.351516285803491,0.115498526755624,5.78316252679594e-05,0.0322216827809438,0.0645218790729824
BRCA,TCGA-E2-A572-01,0.115030469315843,0.143326155973383,0.0581970853441198,0.0917708871277942,0.0785312743739213,0.100430657145046,0.0581999378123712,0.0820773937366677,0.0187280001504488
BRCA,TCGA-E2-A573-01,0.0489273866106342,0.146177050986022,0.0376107123731777,0.0351106222267749,0.0260954775789235,0.132740573502352,0.234941101744632,0.222280177253237,0.0341704709493635
BRCA,TCGA-E2-A574-01,0.051561634880996,0.182574868999266,0.0224566263627931,0.116686761990917,0.0889120333202686,0.145471785812032,0.0678568690269492,0.076694295206398,0.0266655078193468
BRCA,TCGA-E2-A576-01,0.110166007776301,0.0937595589166352,3.0728804322155e-16,0.0847207012267965,0.0759200755748044,0.178953124912174,0.00396429788245451,0.146269874895882,0.0582863180734518
BRCA,TCGA-E2-A9RU-01,0.0439819569912269,0.267644796339918,2.68738474906879e-16,0.0597605915512638,0.201604914037215,0.0433761964685643,0.0688794678716871,0.0987695818045375,0.0335557452473413
BRCA,TCGA-E9-A1N3-01,0.0699399917009574,0.0826442581036955,0.383724073919834,0.0744791104059076,0.0104852625810406,0.0288489309243905,0.0487463853295754,0.0288808742675707,0.111680385294018
BRCA,TCGA-E9-A1N4-01,0.0169019230605563,0.252227576204378,0.141963973416751,0.0739268006178752,0.105445207866339,0.093995456658095,0.0950284294574868,0.0572883621604082,0.137004029636929
BRCA,TCGA-E9-A1N5-01,0.132863545270319,0.0564946510558113,0.135773193918073,0.110189610929408,0.192406108278856,0.077244558373448,0.0655946632098559,0.0715943670494875,0.101881420508739
BRCA,TCGA-E9-A1N6-01,0.0528941110707729,0.14502078709734,0.0811555380771308,0.11359873211003,0.295484857257812,1.78779209050805e-05,0.0203148353517928,0.08812043960571,0.104616953428645
BRCA,TCGA-E9-A1N8-01,0.0817935270520118,0.0986235422596515,0.246337659506513,0.0965131704298162,0.0251175552037481,0.142762194352673,0.0231913007568975,0.0973872681054176,0.0575370750837402
BRCA,TCGA-E9-A1N9-01,0.0957462347304899,0.0713340694768765,0.189701043867789,0.112960102851951,0.0308987988178289,0.0852597710430026,0.0166353743247661,0.122074861288138,0.18742253647666
BRCA,TCGA-E9-A1NA-01,0.0448393291416281,0.175183416494619,0.00333727893539191,0.0969740697191762,0.260112169530418,0.0844720874446341,0.0836633284892283,0.0972251176381264,0.0653729820830993
BRCA,TCGA-E9-A1NC-01,0.0668901034683769,0.165479342018607,3.29385521111027e-08,0.116352500627269,0.134112098994212,0.042988493512682,0.193487608180231,0.140963805877195,0.0385010894596251
BRCA,TCGA-E9-A1ND-01,0.0214685655228712,0.200602360180983,0.0189277941274873,0.0300419364962316,0.0271952090178886,0.117788030690166,0.284982063184633,0.181200659056736,0.049905932475525
BRCA,TCGA-E9-A1NE-01,0.149335407302935,0.0361463728263906,0.173689356157468,0.0651146583121403,0.0117623461525582,0.116155738423223,0.213386027229711,0.148846139668795,0.0550077338716916
BRCA,TCGA-E9-A1NF-01,0.0527624361822973,0.0858087229430061,0.0511762706676354,0.163338017651957,0.357018819710669,0.0222608470204632,0.0399009632831792,0.0372805494206434,0.165068498011434
BRCA,TCGA-E9-A1NG-01,0.0732973201061843,0.141240306299222,0.0167351590661451,0.125597037344505,0.321577131479501,0.0762127747953546,0.0314701648092651,0.030344076674918,0.166305283449668
BRCA,TCGA-E9-A1NH-01,0.0747865945544678,0.0560853357304756,0.0884295899233224,0.165890349066901,0.297693076614978,0.0353528853584884,0.00985288434801522,0.0106453480746989,0.213714159676339
BRCA,TCGA-E9-A1NI-01,0.11228750514708,0.108288147842677,0.0264590407954971,0.099824491685653,0.296293038725706,0.0757505778239545,0.053357861533475,0.045563234372237,0.053805408947782
BRCA,TCGA-E9-A1QZ-01,0.174009688224349,0.0471375579233841,0.108838032425406,0.125685618246055,2.00461251455785e-16,0.111556449327112,0.185212267435556,0.148654041331324,0.073547130128584
BRCA,TCGA-E9-A1R0-01,0.140624736874159,0.0531281678328145,0.19774429250593,0.178687846050396,0.0875033324462988,0.0543685874648814,0.0278650053204447,0.0627660349087471,0.122901683835024
BRCA,TCGA-E9-A1R2-01,0.0762904938175494,0.0293467787587623,0.203344044888551,0.100306299371459,0.0677698256881655,0.112702944582492,0.0703670282174684,0.0746917454665796,0.134060083684227
