x_mpch,y_mpch,z_mpch
-435.5482,-288.6687,-57.8364
-200.4322,-273.9336,-61.5216
863.9904,-189.9931,-44.0600
-563.9071,-317.3491,-69.1472
-562.7215,-317.5058,-72.7602
-644.7332,-325.3897,-67.7510
-646.5904,-328.6566,-61.9661
513.8209,-234.2011,-40.7032
-495.9078,-324.7125,-56.0372
-459.6972,-329.3606,-67.3754
-22.3701,-292.8792,-52.3977
-39.1307,-299.6772,-52.4608
194.5170,-278.7754,-49.3418
-907.2970,-382.9499,-66.2253
603.1645,-244.7660,-39.8633
33.4949,-301.2755,-60.9291
748.6356,-233.4798,-40.7206
618.5570,-248.8836,-40.7313
374.0289,-274.6155,-51.3372
674.2946,-246.6335,-45.2503
-55.0626,-320.0834,-60.1016
-155.7791,-331.5926,-51.4786
-62.1313,-323.3229,-58.6594
174.1514,-300.7138,-50.8385
-55.4118,-325.6933,-53.8052
969.6776,-225.8023,-35.3255
0.2552,-330.3288,-60.5193
-378.0641,-379.3170,-57.3391
-136.6040,-354.8774,-62.9649
-387.1633,-381.9629,-68.4919
-209.8054,-366.3264,-59.4266
369.6915,-304.8068,-42.8731
-631.6621,-428.7199,-70.6444
267.5275,-329.7099,-48.5181
-411.9742,-407.6511,-69.1565
444.5803,-327.8714,-41.9952
-121.3016,-401.1016,-59.7217
-26.3222,-390.3275,-55.8096
930.8291,-273.2402,-40.0386
660.4044,-309.1619,-43.1474
480.7165,-333.5110,-46.4777
-355.6315,-438.9121,-68.2486
399.8839,-354.5505,-54.4254
535.8391,-343.2460,-50.0848
-791.6917,-526.0617,-76.0374
-229.7970,-454.5447,-53.8772
-230.5111,-458.0441,-63.8962
376.6257,-380.8446,-47.1039
-442.0475,-498.2300,-68.0466
-579.8130,-518.3732,-59.7303
334.9834,-406.8673,-54.8640
323.5975,-408.7494,-55.1259
898.2750,-338.2700,-37.6636
-122.8608,-492.8769,-62.7699
583.3639,-387.4604,-45.1695
-577.5088,-573.0426,-73.1219
-177.9851,-517.2241,-63.5244
880.5606,-359.2833,-35.7738
-569.2473,-589.2468,-60.5598
-86.4369,-513.7310,-50.8719
748.0385,-382.0709,-44.8663
-404.5349,-565.3266,-60.0892
-133.3293,-527.1113,-60.1260
-461.8026,-584.1831,-69.5051
6.6763,-509.5315,-59.7810
-420.6790,-581.1445,-67.0718
615.1771,-417.3222,-41.9150
915.4171,-373.9577,-44.1434
-747.8251,-653.0130,-63.9593
-262.7457,-572.3830,-57.8438
-537.3669,-625.8153,-69.1089
-660.6134,-658.9472,-67.3180
-557.2585,-646.8592,-63.3949
-551.0415,-649.1986,-65.4716
800.1156,-415.6539,-41.7848
-705.3961,-681.4583,-62.4438
-703.8991,-682.6789,-60.0427
558.8866,-459.5503,-45.9813
806.0135,-416.2544,-43.3320
575.0887,-457.3643,-43.9446
31.4890,-560.1175,-61.9793
-688.1471,-689.1397,-76.2292
475.7091,-484.9946,-42.8759
879.8938,-415.4023,-39.4280
884.5878,-418.1442,-39.7802
-327.5370,-646.6401,-67.8485
477.1742,-501.8498,-53.1433
577.6442,-490.3136,-42.9668
-389.6460,-679.6441,-57.2330
464.9829,-516.9380,-42.6627
8.6481,-610.8402,-57.4098
585.9648,-502.6884,-48.9021
582.3559,-505.8619,-47.9063
49.2601,-611.2655,-60.2386
-459.5538,-727.6115,-67.3111
-140.9089,-673.8798,-65.9649
-134.6800,-672.7018,-65.6446
486.5874,-546.6740,-53.2570
95.7132,-629.1058,-54.8073
413.9841,-564.0276,-53.9756
-449.5891,-742.9167,-66.6795
484.5109,-556.6555,-50.9860
-499.8816,-764.6918,-61.6442
630.5894,-529.5461,-43.9922
-103.9292,-700.2840,-65.0692
614.3540,-546.6888,-41.1247
-476.6414,-787.2359,-58.0945
-481.7621,-799.9145,-60.6670
-111.6771,-723.7552,-64.8606
412.3360,-624.3373,-43.1515
-112.2482,-744.9604,-64.7252
611.3491,-582.8701,-48.4720
538.7702,-599.8096,-42.7234
709.5171,-562.3029,-42.4073
611.5789,-585.5186,-40.4774
247.9451,-669.7583,-47.6245
339.6060,-649.4551,-55.3206
573.8701,-606.9299,-48.9866
-341.2157,-822.7770,-67.6823
570.5822,-609.2921,-50.5295
571.2481,-610.9111,-43.0722
73.8574,-731.8961,-60.3380
606.4949,-611.6603,-41.6442
137.3749,-726.8152,-60.3821
87.2961,-745.7917,-51.0688
492.4761,-648.1692,-52.4609
81.2272,-749.7030,-54.0504
74.0773,-754.1713,-59.9595
145.8853,-738.8277,-54.7086
-277.7851,-845.5168,-54.1278
517.2564,-653.4293,-41.7895
-42.5614,-799.9049,-60.8055
-281.1957,-872.2146,-59.0014
93.7762,-780.9596,-52.3211
37.8229,-800.2014,-57.2040
65.7115,-794.7774,-54.1506
15.7512,-809.3373,-61.1487
45.1361,-807.9114,-62.2150
1.6813,-819.9710,-51.7581
530.0181,-683.5367,-44.5590
534.6142,-682.4101,-52.4099
22.9439,-816.2899,-50.3639
-2.3307,-823.9032,-50.5608
6.3998,-840.6221,-57.5648
71.1214,-837.1929,-49.2067
-317.2218,-947.1122,-63.1081
419.7937,-752.4991,-52.7453
-257.5590,-939.2382,-63.0306
742.1600,-665.7694,-41.6868
728.1645,-669.9581,-45.1658
734.8927,-669.7082,-44.6601
423.3649,-756.9863,-55.1734
729.8839,-672.6793,-44.2002
404.8685,-771.3780,-55.7237
604.1454,-740.0923,-43.7565
-34.1582,-926.4460,-55.8073
593.8266,-751.4741,-47.8671
430.2060,-802.0554,-50.3564
467.6492,-802.9928,-43.0153
163.5734,-906.7081,-50.1123
-48.0690,-972.4440,-55.6604
549.7941,-810.7162,-53.0690
162.7545,-951.8037,-59.3536
270.2082,-918.3171,-57.9904
275.5015,-917.8899,-50.9407
276.1430,-922.0798,-57.0578
475.8946,864.3228,-37.9356
27.5721,980.6146,-45.2108
33.1169,973.9398,-39.2458
24.5413,975.2271,-37.7572
83.1268,956.2082,-40.0786
477.2981,821.4957,-32.6830
4.6639,950.5231,-48.9079
560.7216,766.3851,-34.6965
592.5837,753.0717,-32.1236
578.8907,755.2774,-34.8830
249.9334,845.7677,-45.3480
263.5155,835.5357,-38.4062
284.1457,827.8026,-39.5502
596.8030,731.7196,-29.0970
-198.2297,958.0288,-46.6807
-225.4325,949.2777,-41.7758
145.1415,840.6951,-44.8375
608.1767,703.5765,-38.7845
-86.2135,892.9086,-37.7476
294.4295,781.5640,-37.2867
650.9207,680.7294,-34.3086
3.2517,850.9731,-49.1362
678.0113,660.7956,-31.0693
4.9884,836.8622,-38.1230
20.8629,831.9380,-36.5428
456.6074,714.7314,-31.9319
650.1952,661.9529,-38.3799
661.8711,658.8219,-37.9873
647.7169,661.4922,-37.2700
222.0823,770.2945,-40.4846
34.8901,815.7672,-47.3797
78.2745,801.4959,-47.5158
107.1496,793.9171,-47.1291
152.1665,778.2935,-46.0193
-348.0847,904.7449,-44.3402
18.4290,809.0391,-43.2674
-359.5957,905.5044,-50.1210
32.7651,797.9985,-42.9851
637.6262,642.0143,-28.7553
632.3953,631.9266,-39.4553
680.4931,619.3081,-29.7091
-278.3600,855.8828,-41.7825
670.8053,618.2494,-37.5378
305.4007,708.4786,-42.5416
-15.5930,787.8216,-40.5649
-418.5764,883.4834,-44.8083
119.6222,747.1436,-38.7617
135.5429,742.4884,-46.1189
152.3648,738.2491,-46.1887
691.0729,601.6025,-29.5440
672.7331,601.8023,-31.1520
-324.2400,843.1262,-39.7592
-423.1585,861.2476,-54.8259
-99.3788,782.8904,-40.5138
370.6739,661.5728,-31.6765
361.0948,662.9767,-42.0378
590.1016,607.0157,-35.6885
155.1771,706.6362,-38.8066
-49.9893,753.7547,-44.5868
799.4672,552.6856,-28.3145
-238.5160,795.2881,-39.8957
143.5785,703.3747,-45.9277
132.1595,703.8352,-38.9605
-160.7074,770.0563,-51.9320
135.9711,699.6916,-44.6835
147.3539,683.7485,-39.7352
119.8009,686.8955,-35.1121
114.9133,680.9746,-38.1958
-185.9299,742.6580,-49.9941
-363.0777,780.3433,-44.1418
497.2973,586.1654,-30.7082
711.8555,538.1650,-33.9937
-199.9953,736.3773,-39.6373
-257.8620,747.0829,-41.0250
539.8117,569.6493,-35.2030
70.6303,669.5337,-36.9752
153.7932,649.2961,-44.3571
-137.2777,705.1695,-49.6318
-548.0192,778.6160,-43.9032
-132.5869,688.8858,-40.3915
689.4668,516.4835,-27.9188
727.2266,505.7926,-34.9776
-142.9280,686.2065,-42.1505
697.6605,508.5811,-32.0560
114.3922,621.4116,-40.5890
-542.3029,754.9715,-56.8744
108.0682,619.4763,-40.8958
-296.4415,690.1960,-38.9351
456.8788,537.0513,-38.4588
553.8804,515.3431,-29.3972
-144.8765,649.8577,-37.6687
306.0150,558.3171,-42.9601
739.6013,469.4610,-28.6424
617.6094,493.0357,-38.0364
-184.8503,643.2989,-51.9815
-155.0568,633.8800,-46.1028
523.6011,502.7369,-31.7404
-25.4018,605.1144,-47.0118
321.1022,538.0557,-32.4426
410.3748,516.7162,-37.1648
-24.0160,597.5091,-48.3224
66.3747,576.1534,-39.7181
662.0698,463.4148,-31.7300
304.7719,529.1945,-33.3996
-416.3369,661.5385,-48.4671
299.9524,526.4549,-36.7959
300.1276,524.7467,-40.4141
497.6856,488.1802,-36.2272
715.1698,436.9667,-35.8868
-426.8976,638.9692,-50.2278
218.7707,519.1389,-41.3714
-163.1006,578.1606,-44.3610
-168.6426,574.6195,-40.2051
-163.6013,572.1089,-48.0926
-80.8133,557.5663,-38.5980
-427.8070,616.3921,-43.2110
-583.5956,641.9593,-52.8115
492.0928,457.2906,-37.8820
-153.7226,567.4997,-40.0541
455.3813,459.3473,-41.5394
437.2844,461.1942,-34.8169
457.7704,457.6273,-37.3084
-189.8284,566.5546,-50.6600
-414.0993,604.2550,-42.9996
-402.6175,594.3078,-55.0965
-394.5301,591.1501,-43.7518
-443.7269,598.8618,-53.8892
-261.0618,559.9728,-42.7910
-482.8669,588.8757,-54.5927
722.9435,389.8113,-35.3461
627.9754,399.4269,-37.4679
89.4606,483.8715,-42.3576
739.3009,377.0919,-29.9959
-329.2494,541.0419,-40.8400
67.1858,475.3149,-34.6344
291.1763,440.1789,-34.3471
717.9400,373.5471,-29.8486
193.1405,451.4698,-34.1919
192.1165,450.0648,-34.4079
-320.3454,525.8117,-49.6186
236.9109,439.7791,-44.4520
184.9222,444.9537,-41.0037
-487.2453,543.0461,-48.9504
-536.4099,547.5383,-53.7617
336.0245,416.2718,-35.3273
345.2796,412.0999,-31.5510
-200.5893,490.8351,-45.2423
-547.9585,539.3125,-51.4100
-553.7465,538.7203,-48.3111
-25.5496,461.7507,-42.2729
-551.1829,537.5071,-48.0803
-20.5575,451.3600,-48.6800
478.9115,369.3820,-33.6423
358.2256,380.9799,-38.3847
296.2561,382.8718,-37.7507
732.0946,319.3756,-29.4857
112.7971,400.3241,-35.8266
87.5288,401.8984,-39.8847
-702.9668,503.3921,-58.1544
258.3438,375.4526,-39.0852
278.4961,370.9848,-40.5262
-318.3350,447.5083,-53.4171
-449.0298,463.6997,-45.6397
267.6122,364.2900,-38.4346
-761.0456,490.0993,-56.1094
-755.6168,481.1378,-50.1438
-550.1035,454.7614,-46.2642
-338.0314,426.1389,-49.9608
-797.6454,474.5621,-53.2078
409.9727,327.9363,-33.1860
-245.2169,404.6516,-37.4166
921.0041,263.3538,-32.5460
-19.5050,364.7744,-37.4284
912.2789,257.5239,-26.0189
-763.0699,438.2103,-50.5545
259.5066,313.3609,-41.3052
-377.9900,346.9739,-52.8382
-852.1011,384.3119,-52.3372
162.7926,280.5268,-38.4179
-738.7750,352.3791,-52.1162
217.4327,264.0394,-33.6161
744.9574,216.2416,-28.0774
57.7324,274.1896,-46.3703
-925.5039,356.2542,-54.7803
-149.0899,287.6980,-39.1547
-146.1436,286.6862,-39.8295
517.9421,226.1316,-31.3565
-162.8709,282.1786,-36.4184
-228.3395,280.3107,-46.3967
-203.1337,273.7853,-47.0614
-524.0332,294.6139,-52.1236
356.2416,220.8067,-38.2740
-766.5961,308.4033,-53.5817
-420.5340,280.3221,-49.8731
-512.9162,285.9534,-42.9590
-335.6811,268.8962,-42.6957
304.7224,218.6466,-34.0179
-773.4223,299.0992,-59.6045
-923.3063,309.9050,-49.8610
-700.1156,289.3987,-50.8790
-276.3313,252.7572,-47.0471
-518.6244,269.8957,-46.9647
-774.7567,287.8589,-49.5762
-515.4627,267.8041,-50.3960
212.1988,214.4964,-43.7475
209.3736,212.0768,-34.6739
-944.5915,294.5512,-51.4056
-933.8970,289.6822,-58.3452
-705.3685,266.1935,-55.0125
11.9597,214.6598,-40.3091
708.7297,163.6169,-35.8710
-720.2604,257.3236,-54.7476
-620.2325,249.2900,-52.4171
885.0761,148.6321,-25.0246
697.7778,158.8692,-35.1871
738.1084,155.6572,-33.7034
-564.3545,238.7190,-42.3555
-554.4694,235.4953,-41.1186
-753.7874,247.5922,-53.4393
733.9819,149.0257,-35.8148
669.7067,151.6078,-37.8209
-698.7655,230.3855,-52.5591
-524.3320,217.0940,-50.6072
-761.7218,228.1354,-52.9493
699.0634,142.9117,-29.1218
-15.6373,183.7615,-47.7721
709.6696,133.8200,-31.9160
690.6074,132.2993,-37.5351
10.2088,165.8067,-47.8426
682.4461,124.5177,-33.4734
184.7103,141.3001,-42.0610
713.8504,112.8475,-36.3912
-351.4983,156.6403,-48.3915
-857.2082,178.7896,-57.5202
803.3979,104.1153,-32.2765
1.0358,129.6177,-37.3140
-56.4724,126.6610,-45.0309
-490.6335,138.9426,-51.0317
729.2107,91.0332,-31.4289
-61.3224,119.7035,-35.4750
-658.1995,141.0997,-43.8086
-513.9265,131.3775,-50.4427
-475.2592,129.6029,-44.9864
-57.2164,111.8258,-43.0787
554.7933,90.1192,-39.4782
-288.0970,118.9151,-45.2509
-501.5894,121.2394,-40.5213
-20.8944,102.3313,-40.3958
-521.7887,117.4704,-40.7471
-315.5911,108.2085,-40.2967
-610.4719,114.1205,-44.8052
-303.6093,103.7373,-51.3081
-257.2967,101.0026,-42.8896
-695.2083,108.5820,-47.1903
-621.4044,95.3168,-51.7782
-280.0895,86.0639,-44.6956
-496.7924,83.7534,-53.7563
-280.8313,70.2484,-46.6969
-934.1561,79.1524,-59.7606
-958.2969,73.8563,-58.7473
-240.3683,59.4944,-37.1256
974.5079,37.7752,-32.9134
-944.1912,67.2221,-50.5449
499.6212,43.0057,-37.9329
96.7640,44.8628,-35.6547
109.6411,39.7096,-40.0746
-932.6034,47.6717,-48.2832
769.9767,27.0780,-28.7062
-402.0854,39.9008,-45.6343
-571.9168,40.2104,-43.4637
-932.1177,43.9185,-62.0438
-924.4196,42.7692,-61.8971
956.5619,22.6889,-30.8739
-721.3146,39.4978,-43.9069
-814.4770,38.1754,-59.9582
162.7116,27.8557,-33.3019
-87.3736,29.8216,-35.5473
7.4493,27.3081,-36.8798
-27.7374,26.2701,-35.8425
498.6127,20.4156,-38.7201
-569.2357,28.3872,-42.4559
-81.8665,20.7127,-36.5517
21.9124,19.5415,-44.2028
-121.0543,20.1072,-36.9701
-63.7882,19.1598,-37.6307
-893.7699,18.5807,-60.1338
-151.2211,13.9353,-47.1075
-153.6799,11.6207,-37.4292
-71.6495,6.4630,-46.2797
-628.9784,5.3355,-53.3440
581.1553,2.9255,-32.1025
51.9356,1.2265,-37.9067
949.9891,-1.4723,-24.4121
-997.2065,-4.2344,-48.6907
563.2740,-3.0031,-39.1951
-610.0784,-6.0604,-53.7885
820.0247,-5.5488,-30.1509
814.2145,-6.5481,-27.4606
-911.9967,-18.6747,-61.9870
545.4526,-12.1396,-37.2267
84.1395,-17.3062,-44.8757
105.5407,-17.9856,-39.3332
955.0657,-13.4916,-32.6726
-980.2342,-28.4079,-46.5742
941.6763,-15.6849,-32.5205
-782.2795,-28.5290,-48.1407
-913.4803,-33.1060,-57.9762
-909.3326,-35.2853,-58.9708
812.1092,-20.9448,-33.4009
-334.9976,-31.4159,-46.5232
-901.6166,-39.0548,-58.8570
-746.8882,-39.3814,-59.2124
-778.4784,-40.3398,-56.8793
-724.5765,-42.0211,-54.3606
-979.1141,-45.0096,-52.9200
819.5629,-25.5817,-29.4065
-752.7070,-47.2363,-59.5790
12.2253,-43.7503,-40.3416
-719.7957,-55.1251,-47.1316
-398.6762,-55.6561,-51.8464
-119.2975,-53.1984,-46.5647
-153.0364,-55.0514,-41.1838
-826.2610,-68.8658,-50.7250
-193.1662,-66.5758,-38.7244
-131.5023,-66.8131,-40.3695
-129.9178,-69.9004,-39.4237
371.5824,-60.5777,-40.8227
-29.2004,-69.3406,-41.9682
794.7197,-53.2567,-32.6010
580.9373,-62.3778,-29.4111
648.1396,-61.0542,-35.7224
-194.3513,-90.1590,-43.6578
583.3576,-70.5962,-37.4895
-832.4829,-110.0853,-58.0727
962.5022,-62.6943,-29.9077
587.0067,-75.9340,-29.1215
-131.6091,-99.1560,-36.7581
856.1522,-69.9782,-26.9144
-122.9425,-104.8365,-45.7517
899.7151,-72.5980,-33.2467
886.3099,-73.3315,-31.3748
-120.3593,-107.4173,-38.3016
889.0151,-74.9235,-32.4518
523.0660,-90.2033,-36.5929
6.6126,-109.7018,-46.7749
23.1469,-112.5889,-44.9501
-541.2090,-133.2261,-54.9873
79.1614,-111.9077,-46.4667
-548.5916,-136.7994,-52.0786
621.5278,-94.8881,-28.2227
-286.0533,-129.7936,-51.2082
582.2917,-97.7631,-32.5776
-546.3102,-142.5718,-54.4806
-858.8683,-155.4489,-55.1957
-375.8036,-138.5207,-44.8571
-260.5171,-136.3891,-40.0567
-112.3529,-131.3803,-42.4734
-670.8005,-159.8096,-42.8784
-967.3759,-175.1763,-54.0263
-206.9443,-145.5583,-46.5822
-670.6086,-167.3361,-55.0293
-661.8118,-169.4615,-46.3041
-262.1289,-152.0255,-51.7486
773.0471,-106.8273,-30.3577
-837.1079,-179.9663,-59.9199
264.9192,-130.7768,-43.2882
-803.4116,-181.3842,-55.1824
773.1323,-111.1955,-30.1088
-808.7682,-185.9290,-55.6097
-306.5099,-163.2908,-46.0034
-808.4264,-187.2988,-44.8033
-897.9232,-195.6743,-54.2176
192.4570,-143.6091,-45.3429
956.2478,-107.4467,-26.9933
779.1675,-117.2252,-34.9552
945.3766,-109.9235,-32.5583
756.2425,-125.5344,-31.7755
-475.3022,-192.5182,-49.7816
-881.5100,-215.6886,-61.1909
-865.2325,-216.8759,-60.4328
-257.2342,-184.6502,-45.2622
-895.1090,-219.2741,-50.7902
279.4796,-160.1733,-37.5072
-257.4130,-193.0403,-51.5386
-945.0610,-234.9169,-58.6239
-466.4943,-210.8387,-41.4439
-946.1295,-241.4395,-58.9803
-446.7258,-214.2155,-47.3582
-426.3575,-213.4566,-44.8418
288.0835,-172.5183,-41.8150
-757.6080,-236.6975,-58.3584
-267.7387,-208.5990,-50.9583
-919.4594,-252.3902,-50.6206
-268.9887,-212.3638,-49.0743
-948.5884,-257.3236,-52.6522
-755.7871,-248.4793,-54.6526
778.7650,-151.3028,-26.7234
-934.2714,-260.8945,-56.4480
-948.8223,-262.3497,-56.6280
-527.7180,-237.3048,-54.6408
293.8996,-185.6062,-34.8077
-495.6894,-243.6033,-43.3752
-248.6413,-231.7790,-44.1347
-556.2137,-257.5873,-43.5724
-472.2141,-252.2929,-45.1240
-103.6308,-227.1548,-44.9281
-481.2158,-256.5612,-43.8363
608.3537,-181.1340,-34.2679
-948.9162,-292.1157,-48.6179
508.7646,-191.5368,-40.1609
-449.4765,-270.4108,-44.5763
647.8750,-191.3071,-33.2197
-249.9717,-260.8015,-39.8146
297.7876,-222.6960,-40.4611
144.6274,-236.3136,-44.2064
315.8038,-224.1375,-32.4700
306.3064,-225.9577,-33.8131
146.1247,-239.7974,-42.5879
-749.5343,-315.6038,-47.7805
300.9267,-234.4164,-35.4460
902.6719,-190.0312,-26.2425
-28.5825,-272.4256,-48.4068
-789.4116,-340.2480,-56.0812
-841.6174,-353.6897,-56.8083
-234.2884,-300.4803,-46.1741
-234.8986,-301.2328,-46.8448
-849.5574,-356.9835,-55.1042
-862.6660,-361.8363,-47.7538
-850.0284,-366.5090,-53.5897
858.8297,-211.5248,-32.6347
179.8080,-280.3369,-39.8368
758.9126,-229.2032,-31.6456
-907.5741,-401.4080,-56.3308
230.1886,-289.6069,-41.2815
21.2382,-310.4591,-42.9991
178.6035,-295.8522,-42.2807
-134.2034,-329.2923,-49.2521
444.4806,-273.2027,-31.3330
243.4986,-297.5562,-39.5555
653.9666,-257.3921,-37.7832
253.5764,-299.4957,-32.6263
-67.4286,-333.8544,-44.8557
364.5813,-289.7420,-33.1892
344.3279,-292.1249,-34.0123
12.7095,-338.6316,-40.0429
613.7467,-275.9178,-29.2171
-580.8491,-405.7835,-51.9341
-21.4270,-346.1093,-36.6664
969.3950,-239.5669,-28.1969
-564.5322,-412.9157,-54.8128
-649.6159,-429.9210,-58.5083
-655.1746,-439.9235,-48.0382
258.4109,-335.9015,-31.8845
-587.7268,-450.0238,-52.4963
657.7560,-300.5623,-32.3989
321.4533,-345.2409,-41.8894
-58.1154,-395.9369,-47.8581
607.4060,-321.3501,-38.5356
-248.1407,-469.0456,-37.6673
376.8754,-386.0225,-34.9045
368.0962,-392.6015,-37.6844
187.8651,-427.5341,-32.8942
-728.7880,-575.1358,-55.7189
-731.3861,-582.4632,-52.0554
-739.4855,-585.3854,-53.9641
-339.6414,-528.5451,-48.5952
-726.4347,-590.9718,-44.8729
334.3946,-436.6551,-33.3125
-738.6308,-605.4719,-55.7954
315.0291,-443.2493,-43.8057
-600.5937,-594.3226,-43.5765
-90.7554,-514.9642,-47.8208
-734.1581,-618.3823,-45.9561
333.1630,-455.5666,-40.6745
0.3826,-510.5572,-37.3790
642.4262,-407.0824,-36.1130
739.3521,-394.3019,-29.9320
-613.8018,-620.0219,-53.0331
-617.2902,-629.2512,-44.9795
153.4650,-506.5606,-39.9491
-631.8909,-639.2973,-43.4710
-356.1987,-593.7537,-42.2786
-36.4733,-543.6612,-39.4726
-553.8600,-638.0525,-53.1853
778.6471,-411.8313,-27.8849
902.5941,-396.7642,-34.3677
354.9601,-495.1152,-31.3761
-692.7634,-683.1138,-48.7948
-298.7013,-618.3251,-49.3031
-348.5429,-631.8905,-50.3659
27.9733,-565.6377,-47.5396
650.2303,-454.8190,-33.8215
30.3780,-567.6470,-41.8306
51.5477,-571.1090,-45.5126
-681.6575,-709.3302,-57.6558
673.0961,-460.0295,-35.3263
674.6423,-460.3528,-33.3040
645.4794,-470.0847,-28.0420
-507.6498,-689.4603,-43.0319
-44.5003,-605.7883,-41.6725
-311.2084,-664.6805,-46.4199
28.4708,-607.6866,-48.0871
884.5121,-446.5027,-34.4706
633.1145,-501.9742,-38.9685
-75.1548,-650.2381,-47.3552
343.0651,-571.3279,-34.8176
651.2488,-511.3457,-30.9977
450.9268,-555.9317,-41.7017
-182.8685,-700.7282,-44.2101
-123.4848,-690.5260,-46.4588
-313.5628,-738.4017,-44.8688
-583.5708,-800.4637,-42.4481
-482.5033,-779.3194,-55.5590
-311.0046,-743.4744,-53.0035
-398.7681,-764.4484,-51.2612
-583.8070,-805.6354,-45.5942
-546.1742,-798.3002,-51.1904
-541.2946,-797.7860,-51.8384
765.9472,-516.7475,-30.9772
712.5137,-531.0231,-28.2076
-404.0400,-776.2982,-42.7613
546.0579,-579.5821,-36.5230
-436.0467,-803.0315,-49.4209
233.0867,-666.8855,-36.9304
-377.6595,-809.8011,-51.9342
425.6675,-627.4150,-36.8290
-243.2926,-801.0719,-38.1372
421.1203,-645.0474,-36.1731
-261.4635,-817.3692,-40.6827
703.8724,-591.4937,-27.8220
714.7750,-593.6844,-31.4672
705.5913,-598.4249,-35.7116
583.2898,-632.5685,-34.3251
-130.1559,-811.0798,-46.4224
-63.1130,-802.9058,-43.3967
629.3589,-635.7515,-38.9382
-297.3738,-871.6970,-45.5800
-52.3877,-812.2382,-41.0483
82.9081,-780.4983,-36.9993
-269.4876,-876.8394,-43.9180
-281.8627,-880.3706,-42.2631
74.9851,-794.8543,-39.8387
25.7699,-809.2023,-48.6606
461.3468,-698.5578,-39.9080
434.0753,-707.2887,-40.5524
215.6770,-771.8563,-43.5611
-13.0014,-833.7068,-40.9927
-7.1149,-832.6002,-38.0337
395.2254,-729.0504,-36.3623
697.9801,-650.0867,-32.1131
-146.5216,-877.1915,-45.1174
55.6799,-823.8682,-37.5900
67.9507,-822.3344,-39.2103
639.3113,-681.7916,-32.1064
421.4220,-743.5510,-36.3915
51.3807,-849.3670,-38.7015
-4.3147,-865.2730,-48.4435
236.8610,-801.5810,-42.6254
-5.2996,-868.3971,-37.2427
740.8268,-663.8015,-35.7849
442.9740,-746.4679,-32.6543
742.5266,-666.3367,-36.5385
408.9296,-760.4808,-35.2838
-249.1530,-949.1445,-52.0149
414.4385,-766.1051,-36.8482
609.5839,-748.5690,-33.1114
165.2782,-908.3343,-37.0315
37.7618,-980.1545,-47.8217
454.6397,-870.1855,-40.1125
486.0441,871.1356,-23.3334
482.3103,871.1104,-30.2235
223.1171,918.9895,-28.3024
143.5627,936.4509,-28.2753
315.1829,881.8024,-21.7459
113.2955,934.7401,-31.3722
110.1365,934.5296,-28.3996
68.7098,938.6383,-31.4229
634.9809,764.7789,-22.3146
644.0442,757.0104,-18.0018
469.8140,802.2851,-30.1868
330.7609,834.0936,-22.5724
561.0041,764.3056,-25.3814
547.3301,765.5559,-29.2518
225.9494,847.0829,-28.2709
130.9618,872.2360,-21.3055
282.0783,825.5467,-26.9973
240.0033,826.3839,-29.5410
611.6636,717.4411,-19.4785
-86.7026,911.5648,-24.9981
652.1867,700.0629,-18.2031
-213.9893,937.5017,-29.8961
446.1823,746.6342,-23.0890
12.2998,863.5285,-25.3808
-254.0262,935.9533,-35.7178
228.8697,800.2091,-28.5352
204.8812,800.9172,-27.6353
21.3506,846.0010,-22.8704
29.9604,843.2352,-23.9275
665.6409,661.0544,-24.3737
-55.1362,848.2249,-34.0904
664.7395,657.4441,-27.4330
571.8024,677.4681,-29.0432
315.7672,737.1188,-20.8453
293.6393,742.0151,-20.0483
327.9690,730.1240,-19.2997
2.3102,809.9182,-28.8690
14.0151,805.9714,-27.1361
299.0049,732.3515,-21.3807
310.6195,716.2002,-20.1209
300.4718,718.4710,-23.1179
4.9887,785.1820,-31.5386
128.1153,749.4194,-23.9133
733.8563,590.9618,-19.5409
370.9445,678.8251,-25.5551
726.3469,591.7674,-17.9322
372.4708,675.1397,-19.9070
359.2906,676.1267,-20.9105
617.6735,611.4325,-17.4032
622.3122,607.7592,-22.2948
605.2831,607.6466,-26.3018
614.4772,602.9885,-20.1235
350.9697,655.2549,-26.6577
143.1023,702.0502,-31.8763
134.6972,702.7190,-22.6693
131.5418,693.6615,-23.8399
705.6127,554.9432,-25.4517
723.8110,550.0538,-17.5256
30.2067,705.4060,-24.0813
329.6234,624.6929,-24.2752
-25.0221,695.5262,-30.9387
62.8337,675.2157,-20.9337
157.5169,651.3136,-28.8589
168.1619,644.8379,-28.3770
0.1014,680.4582,-30.4950
26.1954,674.2853,-27.2112
-77.4504,687.8677,-24.4864
-13.7043,667.6431,-23.2234
2.5937,661.1337,-24.8396
129.8578,627.5156,-25.7842
128.0838,625.6046,-27.8505
336.3872,576.7449,-20.8890
336.1874,574.9169,-30.0224
684.2292,501.7361,-21.2319
701.6667,496.0095,-16.7788
-271.7557,691.4479,-23.6659
670.8105,496.0508,-26.6305
96.0332,600.7041,-25.7612
292.9446,556.8422,-30.8137
-53.9952,619.5278,-29.1832
-61.8104,620.8540,-30.2471
-58.2908,614.8986,-31.8694
521.3162,502.8732,-24.3534
-55.4611,601.5894,-34.8065
-55.6508,598.6427,-32.5505
95.6846,569.3410,-29.0087
-169.3533,616.9967,-35.5291
