x_mpch,y_mpch,z_mpch
616.2794,61.6479,-21.8910
587.2131,71.5454,-24.2318
609.8379,57.0066,-21.7385
598.9919,61.9504,-23.3364
625.5452,38.2494,-19.7095
612.4030,41.9982,-20.9283
609.5328,43.2712,-21.2629
540.3368,69.3984,-28.0607
537.9830,32.6286,-26.8551
535.3455,21.0168,-26.7741
538.5173,13.3217,-26.0491
554.1751,6.3110,-24.8474
608.8968,-11.8139,-19.4358
509.5722,-6.4939,-28.3936
527.0731,-10.4692,-27.0316
575.7646,-20.9430,-22.4530
604.7883,-25.5916,-20.3908
550.1570,-18.5217,-25.0660
546.6244,-23.1726,-25.4646
613.6789,-50.7315,-19.2888
533.9487,-48.5743,-25.3361
590.3809,-104.3686,-21.8826
590.6795,-104.3795,-21.8750
571.1514,-146.1885,-24.5042
515.4232,-170.4072,-28.6635
526.5842,-194.9616,-28.8415
522.9765,-203.9633,-29.1050
583.2758,200.3851,-29.8109
581.6838,199.4714,-29.8097
562.3104,144.3688,-28.4860
560.3335,143.2041,-28.6114
583.4302,86.5957,-23.6867
611.5964,69.5823,-20.9566
582.9651,82.1196,-23.6002
585.7039,76.8073,-23.4230
610.0316,56.8857,-20.3764
613.7075,43.5605,-19.6782
610.0343,40.9018,-20.4793
481.8291,44.2923,-29.4136
531.4157,29.7214,-25.9189
534.1529,20.0733,-24.9479
533.4596,18.7148,-25.3448
541.4813,13.4125,-25.1989
573.8006,-20.7413,-21.8923
548.4033,-22.5912,-23.9370
463.8709,-13.2534,-29.9220
534.4482,-43.6632,-24.1566
535.1307,-46.0223,-25.1260
573.2640,-48.5343,-21.9403
554.8849,-52.3103,-23.2151
466.5443,-77.3278,-29.5776
487.1213,-79.0032,-28.1441
501.5473,-83.7116,-26.7471
505.7073,-91.6859,-27.7350
534.1433,-103.6072,-25.2402
580.0110,-100.3267,-21.0886
580.0945,-101.0934,-21.6524
528.5634,-115.6500,-25.4560
498.9226,-130.9293,-27.5969
557.5589,-222.0537,-26.7479
559.6016,-225.2141,-26.7144
586.6539,199.1488,-28.6435
567.4744,202.7288,-29.2354
564.1630,203.2065,-28.6279
534.8766,171.9306,-28.7458
568.6331,144.1536,-26.2968
579.0793,116.6108,-23.4201
571.9262,120.5043,-24.1783
587.4462,72.2634,-21.5445
614.4802,42.3048,-18.6726
616.7374,37.5228,-18.4920
607.7091,41.3356,-18.6976
611.3287,39.5289,-19.3593
495.5223,51.3790,-27.9832
532.4982,19.2004,-24.2214
599.0968,-14.8531,-18.2391
458.3309,8.2489,-29.7641
460.0328,7.5535,-29.9754
605.8529,-19.7011,-18.0906
564.1747,-20.3630,-21.1253
462.5768,-6.7509,-28.7309
616.4113,-31.1210,-17.4320
547.7196,-24.1758,-22.1210
540.4756,-32.5364,-22.8973
456.8795,-61.5678,-29.2767
466.3204,-75.6912,-28.1763
543.5172,-82.8191,-23.2536
540.8600,-83.8935,-22.2656
469.5421,-154.3145,-29.2652
469.9818,-168.2138,-29.8150
474.2894,-174.3527,-29.7985
471.6319,-182.8830,-29.2137
508.4211,-181.2260,-26.5242
499.5861,-184.6257,-27.5892
506.2345,-182.0813,-26.9281
527.6561,-196.7234,-26.5043
530.5380,-218.6175,-27.0746
530.0230,-219.1364,-26.1263
515.2842,-261.6177,-28.7465
538.1955,-273.7460,-28.6477
586.7531,217.9218,-27.3287
583.8530,198.9051,-27.0545
547.5184,223.0402,-29.5747
563.3604,201.0154,-27.4540
558.3785,201.1480,-27.1345
532.3541,217.9163,-29.4874
550.4073,187.9830,-27.9067
543.2569,191.1956,-27.7449
549.7408,185.1671,-27.0121
575.3487,128.7259,-24.1334
566.8268,132.3599,-23.6827
570.8273,126.7339,-24.0978
531.6732,144.1932,-27.1585
546.2818,101.4059,-24.6945
490.6949,128.5587,-29.1725
601.3211,59.3285,-19.1515
595.6382,59.0884,-19.7781
500.8195,59.0997,-26.4638
533.5547,36.2567,-23.0104
534.7614,28.2629,-22.4838
529.7430,20.9140,-23.2166
535.5670,18.2972,-22.0621
533.2439,15.6143,-22.0939
448.2229,25.3940,-29.5956
462.6934,20.6560,-28.5051
565.4768,-6.1538,-20.1688
458.5631,8.5262,-27.8435
601.5543,-19.5253,-17.1577
605.0100,-21.7452,-16.9881
461.7231,-7.2562,-27.9403
547.0634,-23.3848,-21.5180
469.3322,-19.0719,-26.3879
583.2629,-36.5617,-18.7350
427.9695,-29.4339,-29.6269
533.0779,-38.9816,-22.6108
476.0889,-35.5861,-26.3759
435.3980,-39.1748,-29.6145
429.8599,-40.3168,-29.7129
478.0192,-42.8100,-25.7522
447.3115,-43.4364,-29.0150
469.3300,-80.5645,-27.4522
473.2842,-82.9993,-26.2988
472.6382,-83.5813,-27.3618
474.3990,-85.1050,-27.1215
472.6277,-105.6952,-27.2286
519.6483,-100.7825,-23.0419
544.8143,-110.2576,-21.6722
497.8321,-130.6736,-24.6531
453.0623,-150.4081,-29.1560
446.9932,-152.4740,-29.4082
459.2284,-150.7133,-28.1730
452.9186,-155.8804,-29.1184
455.6117,-156.3860,-28.0435
471.5493,-153.4416,-27.5667
453.2642,-158.8112,-29.6028
456.4682,-158.2357,-28.4176
464.1402,-156.8525,-28.6987
463.6549,-157.2602,-28.2262
478.2580,-153.4218,-26.8269
452.0163,-161.2408,-29.6904
564.4770,-135.1157,-20.1609
511.5059,-153.0296,-24.2420
461.4050,-169.3963,-28.5676
506.7243,-167.1282,-25.4943
500.2026,-173.0139,-26.0120
465.7100,-196.5606,-29.3493
465.3178,-206.9128,-29.6451
526.3125,-202.7599,-25.7755
553.4446,-192.6977,-23.0114
527.9528,-210.1500,-24.4852
539.8614,-217.9588,-24.7041
529.0423,-255.7562,-27.5459
528.0640,-258.9908,-27.3117
527.7238,-267.6875,-26.7127
567.9861,238.2799,-27.9032
587.8573,204.3512,-25.5696
590.3753,201.2929,-24.4959
562.4231,230.2959,-28.2764
560.5942,228.9768,-28.1468
534.7562,256.2054,-29.2796
540.5543,242.0440,-29.4088
581.3744,196.5000,-25.4078
552.9193,205.1449,-26.8505
540.0824,208.9677,-27.9005
548.6695,187.8753,-26.4792
548.2989,184.6283,-25.6286
533.7602,190.2463,-26.5606
563.3026,161.9223,-23.4873
535.7858,175.4874,-25.4756
512.9812,189.8210,-28.7962
579.5643,129.3544,-22.0680
495.0069,190.3420,-29.5906
508.1278,165.3163,-27.5226
566.1777,125.0512,-22.7308
478.1076,157.1646,-29.4072
465.2632,159.6035,-28.9039
464.9984,156.0996,-28.9608
475.6351,139.6549,-27.6925
474.2211,121.0547,-27.7352
600.1331,57.4100,-17.9716
482.7833,55.9320,-25.1133
480.6231,56.2851,-26.5028
530.1992,40.0604,-21.9756
483.4078,53.1152,-25.9057
585.0056,3.8092,-17.3055
462.2757,11.4123,-26.9992
598.4934,-21.8333,-16.1222
467.5931,-3.9896,-26.0033
488.7875,-13.8269,-24.8453
553.9700,-24.8484,-18.9274
589.3986,-36.7179,-17.4298
439.9203,-33.6838,-27.4049
409.1044,-44.8736,-29.0707
546.9900,-49.2669,-19.9984
411.1337,-48.6708,-29.9032
620.2634,-56.9255,-15.0641
550.2741,-65.2109,-19.6946
460.7139,-72.7847,-26.2207
554.5540,-76.2127,-18.8167
468.2846,-108.6021,-25.2415
464.9443,-121.4569,-26.4865
542.5792,-118.5500,-20.4779
451.9823,-141.6935,-26.9984
455.7380,-148.9928,-26.2441
470.2946,-153.0308,-25.3105
455.8978,-158.6942,-27.4039
482.2696,-151.5896,-25.7910
454.4113,-160.8677,-27.1347
470.5657,-158.4200,-25.9211
517.7726,-145.8064,-22.0183
514.3373,-146.7932,-22.2588
457.3401,-164.7664,-27.6021
472.5187,-163.6276,-26.2662
505.4266,-157.0174,-23.1374
460.7469,-178.9894,-27.4492
471.3864,-185.7668,-26.8380
474.0150,-188.9746,-26.5604
472.7596,-190.0724,-26.8101
457.7774,-196.7106,-28.0095
473.8660,-192.8082,-27.0667
485.1804,-190.8486,-26.1625
469.8825,-212.2081,-27.8820
467.0640,-229.9489,-28.9012
527.7655,-208.9898,-23.5552
529.1897,-217.4866,-23.1808
485.3069,-254.5132,-27.9930
528.6997,-258.1768,-26.1006
531.6079,-283.3274,-26.5517
555.2972,-267.3304,-24.2971
535.5435,-284.9400,-25.9600
531.0640,218.4215,-27.4616
534.0016,176.5897,-25.2886
574.8808,127.3407,-20.5754
568.3535,128.0869,-21.0048
508.6466,162.3108,-24.7128
611.9544,86.2229,-16.6770
556.3762,121.8786,-21.5684
472.0744,170.7221,-28.7751
465.9032,136.6289,-26.6567
590.3329,67.6804,-17.2576
437.7543,145.7051,-28.4750
598.4806,59.8200,-17.0780
449.1747,100.4935,-27.4192
448.7274,98.7509,-27.0084
548.0281,51.8281,-20.4256
560.1477,42.0338,-18.6748
438.8643,85.3350,-27.5158
535.7912,37.6572,-20.4682
542.1040,35.3806,-20.2573
427.9765,56.6489,-26.5940
524.6352,12.3184,-19.9428
424.7173,33.1341,-26.6531
471.4951,14.2947,-24.4165
392.9581,18.1699,-28.3225
603.0088,-21.4651,-15.0204
390.4908,9.9622,-30.0000
558.0986,-22.3513,-17.9443
553.6363,-28.3317,-18.3111
573.5478,-34.5516,-17.2706
383.8072,-20.8782,-29.7636
552.9370,-37.1620,-17.9865
412.7362,-30.3836,-27.5695
411.9277,-31.5683,-27.2057
407.4864,-31.3809,-27.6541
405.0835,-39.3557,-28.0907
394.1211,-41.0075,-29.3852
427.0716,-42.5172,-26.5528
409.8615,-45.4518,-27.7628
540.2534,-61.1110,-19.2315
409.8206,-81.5427,-28.1947
537.2653,-80.8833,-19.2907
501.5781,-84.4868,-21.5820
511.1345,-94.3961,-20.9684
507.4546,-95.1252,-22.0172
515.3626,-98.4989,-21.2317
512.5793,-99.3687,-20.6451
557.0355,-99.7837,-17.7961
427.0639,-143.2401,-26.1518
542.3903,-119.6674,-19.5831
456.4584,-156.8293,-25.5812
461.5027,-159.6458,-24.5834
516.3904,-146.5918,-22.1067
504.1718,-157.8409,-22.3597
473.9627,-188.9823,-24.6781
478.9256,-188.9002,-25.2621
467.4022,-193.5272,-24.7755
459.8665,-196.7959,-26.4311
459.6209,-197.1520,-25.4079
461.3037,-196.8640,-25.6444
474.7652,-192.6605,-25.1836
509.6563,-181.1136,-23.0447
411.5467,-219.7105,-29.2985
463.5227,-205.9821,-26.2090
471.3107,-203.5850,-25.6365
468.5740,-212.3026,-25.3000
560.4363,-175.8851,-19.6251
448.7692,-240.6913,-27.0205
446.2153,-242.0645,-28.5271
476.8997,-231.6479,-25.2708
451.2842,-260.4302,-28.3469
522.7352,-239.2331,-23.6057
520.4538,-240.9360,-23.6205
544.3246,-238.9979,-21.5516
482.7009,-285.8166,-26.4813
452.0926,-312.6519,-29.4379
547.4133,-262.9262,-22.6597
531.0923,-281.6069,-24.2706
537.7245,-277.0236,-23.2148
544.9117,-296.9268,-24.8107
553.0647,256.7914,-26.0648
516.9479,252.5475,-27.4244
528.9018,216.4866,-24.8714
530.4072,214.7073,-24.8040
561.5921,177.0675,-21.3746
526.5224,167.5635,-22.6599
574.1016,129.4426,-18.7527
439.0460,227.1339,-29.2852
571.7500,129.8698,-18.8733
507.8219,172.0601,-23.6197
510.2927,168.6722,-24.1527
506.7072,164.1626,-24.7351
425.5900,193.6560,-29.3234
489.1081,142.6051,-24.5309
446.9134,157.1196,-26.5241
596.7766,68.6693,-16.0378
595.7581,67.9237,-16.5637
596.1000,66.0394,-16.4734
591.3916,66.9816,-17.0589
522.4107,94.4102,-21.2503
507.7064,100.7415,-22.2121
595.9753,53.8387,-16.3423
595.8518,53.6804,-16.1816
556.9387,59.2290,-18.5073
541.5457,64.0406,-19.8660
403.9246,117.5782,-28.0634
578.9453,38.1123,-16.2804
559.2510,41.9405,-18.2399
559.4697,41.7917,-18.2546
579.2641,33.6335,-15.9779
362.4216,96.3068,-29.2754
544.9508,20.7193,-18.1383
422.8364,44.8060,-25.7055
387.9390,51.4585,-26.9908
446.5242,35.2287,-23.4734
442.2590,36.2361,-23.7323
381.2653,45.4406,-29.1245
367.5522,36.6630,-28.5460
357.5267,27.8675,-29.6317
470.7916,6.7321,-21.7922
583.7654,-13.7536,-15.8723
393.5034,5.1074,-27.5808
467.3781,-12.8407,-22.2265
342.8774,-0.1257,-29.0511
370.0641,-9.7505,-28.6377
615.6087,-36.8264,-12.9483
558.3141,-32.7264,-17.1513
538.5850,-31.9330,-18.0246
618.0559,-43.2043,-13.2942
478.3330,-35.7304,-21.8542
481.0341,-36.1537,-21.4474
392.0694,-33.4504,-25.9033
482.4933,-43.2402,-21.1520
416.8076,-51.3607,-25.8265
445.8262,-72.6405,-22.9441
415.5709,-74.2837,-25.5592
386.2189,-76.4247,-26.8256
411.0415,-87.1565,-25.7526
553.7236,-77.8732,-16.6409
468.4829,-90.7141,-21.7912
511.2388,-89.7184,-19.7047
535.7204,-95.4576,-18.7851
515.8361,-100.8644,-19.9437
428.0957,-113.7306,-24.5290
542.0732,-99.5128,-17.8205
557.2586,-99.8690,-17.3460
423.5069,-140.7082,-25.9023
425.5683,-142.3955,-26.0946
455.3099,-137.7102,-24.2777
433.6725,-144.3983,-24.1787
589.2287,-111.1054,-15.4502
361.0624,-166.3243,-28.8239
458.4266,-159.0811,-24.1470
362.7664,-187.3986,-28.7501
450.1542,-163.5710,-24.1300
449.6151,-164.2735,-24.3086
366.5479,-188.7648,-28.5111
370.8469,-187.8334,-29.4224
437.0067,-169.6931,-24.8868
515.2288,-147.7497,-20.1351
454.0239,-165.9628,-23.6386
500.4608,-153.4442,-20.6069
455.8378,-167.7281,-23.5338
362.9153,-197.9139,-29.1380
506.2683,-157.3985,-21.1546
449.8512,-201.3832,-25.1669
469.3515,-195.7665,-23.4518
511.1849,-179.9753,-21.4184
495.7275,-185.9953,-22.0761
409.0664,-219.5330,-27.8616
471.6207,-197.3634,-22.9628
380.9667,-234.3500,-28.8590
380.0270,-234.7896,-29.3286
407.2654,-229.5800,-28.2148
471.7784,-209.4494,-23.0824
476.1472,-208.9978,-23.5748
371.0357,-255.7712,-29.8865
379.1454,-256.3213,-29.3417
454.0828,-246.9783,-26.4172
528.5870,-213.2558,-20.4369
532.4644,-217.7036,-20.8530
540.8173,-228.5475,-20.7313
461.1290,-312.9937,-28.2629
549.2813,-273.9201,-21.8408
540.3504,-284.4152,-23.0273
458.9712,-359.6266,-28.6476
543.1656,-298.3271,-22.9708
541.8370,-305.8752,-22.4631
546.6341,-302.8188,-23.3658
505.8595,306.0088,-27.6674
533.2025,253.9216,-24.6580
534.5106,252.2009,-23.5741
521.7356,246.4392,-24.1954
475.0619,269.4846,-27.2959
492.0569,234.1377,-25.0371
442.6564,258.6132,-28.2553
469.4358,223.1628,-26.1176
571.7211,137.5608,-18.8769
439.0872,233.8369,-26.7743
512.4063,169.1193,-22.8590
578.4976,121.4643,-17.8548
472.9608,170.4150,-24.0487
611.2411,77.4789,-14.5678
467.4534,163.5883,-23.6603
466.2182,153.9199,-23.4211
458.8462,157.7093,-23.8242
455.0400,154.3645,-23.6746
446.5276,156.9327,-24.7579
459.6466,149.5299,-24.8291
442.9638,158.7254,-24.6895
451.8454,153.5715,-25.3416
545.2846,101.3730,-18.2166
449.5536,154.5632,-25.0931
486.9471,132.5332,-22.7209
479.8853,131.0517,-22.5164
584.9215,68.8481,-15.8160
361.0914,160.7934,-28.2786
556.7169,58.4695,-17.0406
575.2830,48.2277,-16.1643
411.0873,114.1068,-24.7940
578.0664,31.6231,-15.7094
339.3230,113.6513,-29.7646
339.8737,113.3120,-28.9651
417.9575,84.2701,-23.8322
340.8882,108.3877,-28.2706
509.3347,46.9354,-18.7898
528.4386,39.9470,-18.6147
409.0675,77.1364,-25.8624
411.5812,75.4118,-24.9538
427.9703,49.4307,-23.8986
528.1021,20.8794,-18.0318
522.6939,13.8934,-17.5712
467.2618,20.6809,-20.7888
448.4298,21.7650,-22.3993
403.6544,9.4401,-23.7122
402.6591,9.1135,-24.2821
348.3728,-3.5964,-27.7302
350.6326,-8.8986,-26.5473
359.0266,-10.5426,-26.9352
352.7535,-9.9410,-28.1441
356.4307,-10.3415,-27.2773
351.0153,-9.9600,-26.6785
333.6236,-9.7683,-28.1334
326.6825,-9.9241,-28.3801
332.1023,-17.4504,-28.5708
330.1485,-17.3429,-28.9770
374.0112,-21.9378,-25.5268
577.3805,-39.3331,-14.7299
576.1384,-40.2251,-14.3499
576.6954,-40.2682,-14.1577
390.3939,-28.6061,-24.5888
346.4673,-27.6224,-27.9819
410.7623,-35.4915,-23.1440
362.7247,-33.6567,-26.1521
362.7192,-34.0563,-26.0034
480.0272,-43.6444,-19.2332
480.8251,-44.0952,-19.8821
332.3149,-39.0392,-29.0194
415.4912,-42.2837,-22.9144
420.8182,-42.7485,-22.7445
426.4386,-43.5309,-22.2339
332.5159,-41.7475,-29.3142
521.2680,-60.6676,-17.9638
525.9461,-60.7898,-17.6012
458.1726,-65.0540,-20.9464
381.4144,-74.7995,-26.3320
573.7430,-69.5275,-14.5252
379.6350,-85.5132,-25.9210
495.2611,-79.3231,-19.6143
468.9078,-84.1053,-20.3171
317.9522,-95.3067,-28.1269
320.9752,-95.2334,-29.3937
312.4880,-95.9585,-28.5922
331.4259,-95.1084,-27.9252
412.4790,-90.7202,-24.1950
405.3338,-97.5267,-24.0288
320.8988,-106.5595,-29.0608
405.4881,-98.7911,-24.2804
507.0032,-90.9812,-19.1037
321.9602,-110.8747,-29.0893
345.5418,-138.3659,-27.0667
355.8439,-143.9111,-27.6825
361.9889,-143.1934,-27.2544
459.6657,-129.2927,-21.3997
573.5550,-107.5646,-15.1056
457.2791,-132.0733,-22.3887
349.9429,-155.7817,-28.1703
433.5697,-145.5810,-22.4725
437.2972,-145.3910,-22.3509
409.8458,-152.2084,-24.3669
448.8357,-147.3470,-22.6354
453.2509,-146.9376,-21.5230
455.9730,-146.4993,-21.0924
514.1887,-144.4495,-19.1693
334.1619,-194.0392,-28.5448
367.4475,-186.8480,-27.2054
456.2222,-163.4097,-22.5205
449.4614,-166.9807,-23.1380
503.5567,-152.8311,-19.5513
365.5893,-197.2630,-28.6328
402.4219,-186.5711,-24.8858
467.5905,-175.4240,-20.9814
379.9316,-205.6324,-26.9440
463.2342,-182.5610,-22.4625
409.3688,-213.2426,-25.4191
461.6116,-195.9530,-22.8589
497.6677,-185.0485,-20.5209
407.6672,-219.8762,-25.9647
412.1127,-218.4167,-26.4207
364.4353,-249.2243,-27.5821
368.3068,-253.6204,-27.9375
392.0021,-248.4880,-28.1772
361.2359,-266.7217,-29.6221
367.5919,-287.0114,-28.9043
486.5276,-231.4681,-21.2658
407.2747,-273.1856,-25.9540
498.9704,-230.0829,-21.0568
412.6288,-275.8082,-26.9943
539.0741,-216.2350,-18.1674
535.9114,-221.5520,-19.6730
367.5679,-337.3378,-29.9324
372.2343,-335.9604,-29.7672
514.5795,-261.0804,-22.0086
517.6612,-262.7300,-21.8047
454.6895,-314.3745,-25.9399
456.9548,-316.3286,-26.0479
459.5180,-314.8130,-25.2436
452.0603,-322.4221,-25.6218
440.9828,-330.4039,-27.8846
543.7271,-265.7158,-20.2534
562.1183,-255.6887,-19.5726
563.1328,-255.0959,-18.7683
441.3967,-347.2840,-27.6995
537.4173,-280.5264,-20.9002
548.1000,-272.8180,-20.4670
530.7673,-290.8875,-21.2569
540.1968,-284.2326,-20.1278
536.7981,-287.0453,-20.8221
558.9286,-275.2721,-19.8608
457.2106,-365.4235,-26.6953
459.4745,-368.5484,-28.3991
540.9023,-307.0857,-21.4734
465.2071,-377.4094,-27.1253
453.0514,-388.3187,-27.9514
537.0913,-314.7854,-21.5023
457.1441,-385.4601,-28.0351
543.1096,-310.9996,-21.1332
540.4068,-313.4189,-21.6684
541.8397,-313.9491,-22.2355
543.6353,-312.7061,-21.9015
482.7215,-390.5864,-27.2039
527.8071,336.5830,-26.5662
460.6013,383.4416,-28.9797
574.5031,240.9595,-21.4406
525.7001,289.2963,-24.7090
482.2018,304.8387,-25.9490
528.7309,246.7962,-23.0948
466.2212,291.5947,-27.3073
434.3127,320.0787,-28.9325
569.0511,187.5391,-19.5552
475.4376,268.1615,-25.7792
478.2330,255.2641,-25.1875
521.2193,199.5830,-21.3237
519.2234,199.8290,-21.1152
574.1820,150.7723,-17.3995
427.7635,254.9697,-26.0160
579.5194,129.8783,-15.7437
522.2920,159.2127,-20.2267
484.8080,183.6360,-22.2795
517.6040,155.6218,-20.1615
521.5535,152.2009,-18.8639
469.3210,163.5898,-21.4254
438.6506,173.9402,-23.4249
462.5229,155.9742,-23.1049
450.8900,162.1152,-23.4746
454.6082,159.6577,-23.5553
448.3903,157.3607,-23.0264
447.0058,156.9990,-23.6959
542.6655,101.9477,-16.8612
480.3101,130.6654,-21.0458
343.7141,200.8880,-28.4980
344.8368,199.8454,-28.9735
600.9451,55.4992,-13.5733
598.4447,56.5023,-13.4734
356.4417,169.6178,-28.2465
579.6219,60.0161,-14.2039
363.1451,161.0143,-27.4623
456.9287,116.9191,-21.8415
363.9596,158.3143,-26.2792
586.5706,50.1050,-13.4724
595.0993,46.1553,-13.1111
583.2140,51.1285,-13.8682
625.6354,32.0913,-12.0905
623.8199,30.5668,-12.0418
407.7346,114.5236,-23.4248
307.6591,154.2291,-28.9871
561.2971,48.6949,-14.8883
577.2061,28.0716,-13.5669
355.3387,99.2306,-25.6525
351.0720,98.5098,-26.8812
584.0395,10.7559,-13.8349
432.0364,48.7463,-22.2550
443.1698,38.1550,-20.0519
443.8101,37.4359,-21.6657
443.7185,37.2911,-21.3881
305.4303,61.9395,-28.5155
466.1633,19.5530,-20.3260
481.6607,15.9472,-19.4684
320.6507,42.8968,-28.1596
287.4783,44.5044,-28.9318
289.8358,41.6419,-28.2220
286.9229,42.0645,-28.5909
281.0727,41.8417,-29.1500
289.2246,39.9498,-29.5037
352.2918,28.1800,-25.9613
472.6005,5.5533,-18.3287
605.1310,-20.1960,-12.3035
290.9073,31.8567,-29.7815
281.4002,23.9753,-28.9801
393.3261,6.6987,-22.5327
281.2310,10.0365,-29.9054
288.6533,5.7511,-28.7270
346.1547,-1.1654,-25.4844
350.5496,-5.3068,-26.0557
372.4584,-7.7469,-24.9478
350.9183,-5.6350,-26.2582
551.6719,-28.8758,-14.4087
369.5406,-10.2770,-23.3469
445.0175,-18.7358,-21.0796
363.2746,-11.0760,-24.0778
322.3029,-9.0799,-26.3701
294.4052,-18.8214,-27.0936
338.6682,-25.8749,-25.7846
390.6624,-30.0914,-23.4138
327.0579,-26.2431,-25.6574
336.8960,-27.0450,-26.1128
326.8619,-28.1077,-26.6959
322.4822,-28.2013,-26.5238
331.3426,-29.6424,-26.4624
333.5509,-31.0057,-26.9151
413.1407,-40.1875,-21.3929
478.7867,-43.2357,-18.4614
413.4273,-41.5538,-22.0850
411.8001,-41.9801,-21.5286
426.9796,-46.7467,-22.0056
330.1052,-55.7854,-25.6063
598.4472,-60.8394,-11.6642
455.8198,-63.7108,-20.1175
450.1571,-63.8738,-20.2160
328.6684,-81.9103,-26.3047
319.0661,-86.8422,-27.2105
312.8161,-91.2395,-27.2949
317.1275,-94.8566,-27.9028
315.5846,-99.8269,-27.0255
501.3967,-87.8003,-16.7626
319.6883,-105.2164,-27.3739
311.0224,-108.6542,-26.5879
314.6597,-108.3479,-26.1247
307.1729,-109.5101,-27.5471
463.6811,-94.0412,-18.8495
406.1872,-101.8119,-22.8095
404.6553,-102.2804,-23.3240
275.6557,-116.3473,-29.7742
331.5154,-110.5744,-25.8543
330.5190,-110.7926,-25.8017
288.8031,-116.7288,-28.8696
312.9469,-117.3253,-26.6855
404.4657,-108.3186,-22.0484
260.7408,-126.0290,-29.9514
325.8339,-121.0871,-26.8843
327.9549,-121.9344,-26.6328
373.8891,-121.4233,-23.6350
339.8795,-136.3146,-26.1096
377.3867,-132.2571,-23.9633
264.7971,-153.4341,-29.9525
454.4929,-121.7146,-19.7708
619.7233,-97.3291,-10.7890
277.8950,-169.0789,-29.8254
433.2094,-141.1687,-21.4247
430.9979,-145.6835,-22.3232
585.1077,-111.7575,-13.0604
448.3201,-146.7681,-21.3576
400.2288,-161.4675,-22.4069
301.2799,-186.2063,-27.8689
459.5467,-148.2529,-19.6659
321.8993,-187.1087,-27.3955
517.0385,-139.2549,-17.5570
333.5357,-193.2467,-27.9401
371.3964,-183.6997,-25.2654
443.8660,-164.7521,-21.6785
447.2141,-163.9765,-21.7119
445.4049,-164.6899,-21.6461
485.8264,-155.6429,-18.1170
324.9243,-201.4436,-27.7121
468.5158,-160.7370,-19.1032
327.7338,-201.5188,-27.6001
475.3320,-160.1593,-19.5872
474.2430,-160.7033,-19.5657
481.2786,-158.9584,-19.7815
327.5505,-205.8948,-27.6439
453.5989,-169.6643,-21.1501
259.6053,-227.4494,-29.9312
322.5408,-222.9061,-28.4860
325.5944,-224.2424,-26.9302
469.4952,-184.6556,-19.4115
319.7100,-248.1430,-29.2903
535.1682,-168.4734,-16.0981
411.1195,-215.5287,-23.3836
439.5499,-204.9864,-21.7273
331.2421,-246.3525,-28.9760
493.1121,-187.2070,-18.8086
355.5440,-241.5418,-27.1269
