x_mpch,y_mpch,z_mpch
-43.1355,104.4595,-17.8706
231.4309,20.8046,-6.5803
159.5649,42.3011,-9.1373
161.5727,40.3845,-9.0716
-21.5711,91.2621,-16.1693
-58.3699,101.3737,-18.3708
-49.5114,98.6032,-18.5368
-80.5508,107.1248,-19.8610
-65.6593,102.8399,-18.8204
-51.7446,98.6981,-18.5247
-21.6004,89.5485,-17.2594
227.3913,18.5956,-6.7362
-65.2928,100.1333,-18.7273
-61.3654,98.9458,-18.5459
-61.9800,98.8236,-18.2665
224.2186,19.1578,-6.6438
-65.0368,99.2859,-18.4906
-48.9830,94.5001,-17.3665
-62.6449,98.2531,-18.2681
227.6442,17.7499,-6.3061
23.3625,73.5644,-14.5498
-110.5799,109.2758,-19.8900
-63.3226,96.2795,-18.8501
-62.4857,95.4107,-17.6031
-65.4214,95.7584,-18.4627
-66.9106,95.5405,-17.7688
-63.9206,94.6759,-18.2670
-63.0551,94.3527,-18.3873
-54.1754,90.1574,-18.2288
-100.6857,101.4953,-19.2349
190.4090,25.2898,-8.3215
233.6836,13.9477,-6.1287
-90.3186,96.9294,-19.0147
78.2433,53.3247,-11.8893
0.7664,72.9342,-14.8686
6.1293,71.0122,-15.4538
79.7320,51.0316,-11.9376
69.9013,52.2524,-12.6300
-64.6472,82.7699,-17.9994
-65.4363,82.9057,-17.8471
-3.7392,67.9757,-16.5030
-4.3428,68.1139,-14.9588
-2.9876,67.6671,-15.0359
-72.9003,84.1641,-17.6486
-70.8819,83.5132,-17.4810
-74.6488,84.0056,-19.4882
-64.0773,80.6882,-17.3358
-0.4360,64.5551,-15.3903
185.3794,20.6732,-8.0734
-93.9533,85.0031,-19.1713
-132.6370,93.8239,-19.9545
-86.3700,83.0119,-19.2012
56.5388,49.4945,-12.6518
21.2823,56.9766,-14.8045
20.5203,56.9033,-14.0920
23.1903,56.0943,-15.2447
-67.2684,75.6989,-18.7782
54.5416,47.5062,-14.1230
-129.1525,87.8724,-19.7726
-89.1699,77.9595,-18.3878
55.4524,45.5683,-12.6943
-111.8782,80.6442,-19.3421
-14.2943,59.2516,-16.1830
-26.4410,58.6518,-16.6904
-137.1016,79.2391,-19.9840
-92.4213,69.2883,-18.3810
66.5147,37.2643,-12.6769
65.5395,36.9481,-12.7302
35.0223,42.3673,-13.5923
208.1252,8.5927,-6.9658
34.5583,39.0270,-14.4593
273.6297,-5.4606,-4.3021
-99.3874,61.2953,-18.5283
-120.3364,64.5611,-19.9248
-81.2353,56.7274,-19.0051
-106.3046,58.4437,-19.1419
163.5579,11.8727,-8.9079
61.8059,27.4678,-13.1363
61.1510,27.5745,-12.5960
-98.4100,51.9172,-18.4973
191.2306,4.4807,-7.4123
186.3299,4.4641,-7.8531
188.9976,3.9453,-7.8069
57.3671,23.0231,-13.1759
-49.2787,38.3118,-18.0831
-47.3349,37.9567,-17.9049
-49.6892,38.2881,-17.4860
-61.0899,37.8410,-16.9262
-54.6467,36.7551,-17.5501
-57.6817,37.0390,-18.1560
-56.6080,36.7174,-18.0366
-58.5435,36.8775,-17.4782
-57.4467,36.3009,-17.9303
-86.7037,37.5948,-18.7982
-96.7710,33.2197,-18.3389
209.3257,-4.5307,-6.9769
208.3340,-4.4272,-6.6893
208.5644,-4.5400,-6.7927
207.4051,-4.4464,-6.7305
-115.4308,34.0458,-19.1056
204.2428,-4.2520,-7.0703
211.2034,-5.7477,-6.9708
-97.4595,27.5940,-19.3877
30.5309,13.3544,-14.2075
-95.9318,27.2004,-19.2627
205.7869,-6.4171,-7.2998
-125.7231,29.3669,-19.9408
204.1107,-6.3626,-7.3459
171.6935,-3.0544,-8.5899
172.1787,-3.3954,-8.9560
-70.5092,21.5967,-17.9096
-121.4251,26.8546,-19.4538
-122.9790,26.8923,-19.7917
-97.8390,23.3639,-19.7152
-99.7995,19.1455,-19.5081
102.7665,-2.0300,-11.1271
175.6625,-8.2328,-8.5261
-106.9964,15.2911,-18.5429
-109.6523,15.1194,-19.1730
169.4816,-8.3827,-8.8434
174.3881,-8.8797,-8.3843
171.9731,-8.7461,-8.7548
146.7062,-6.9510,-9.4023
-106.2150,11.8223,-19.8486
-104.3326,11.5611,-18.5132
177.4713,-10.0927,-8.2624
-105.9473,11.4764,-19.8275
-105.5588,10.5157,-18.9733
121.8439,-6.4281,-10.2824
-104.1261,10.3169,-18.6420
120.8943,-6.5202,-10.2033
-24.2005,3.9515,-16.0245
-64.0396,5.5183,-18.0143
-61.5119,4.0156,-17.1482
46.5618,-3.5257,-12.6930
44.3318,-3.4769,-13.2335
29.0186,-3.2405,-14.1165
34.1657,-3.6304,-13.4072
25.4533,-3.0799,-14.3330
26.3665,-3.2612,-13.6960
123.2440,-9.3995,-10.6123
104.0198,-8.2767,-10.8466
-79.5933,2.9352,-17.4377
29.6134,-3.8820,-13.7468
-49.6717,1.0171,-16.8539
26.2347,-3.7298,-13.8011
32.9500,-4.1920,-13.3244
-50.7429,0.6909,-17.0820
24.0238,-4.1239,-13.6195
29.0692,-4.6381,-13.8770
156.9190,-12.9164,-9.1567
-69.6467,-0.3152,-18.2547
124.5042,-11.4112,-9.9809
-142.8088,3.4165,-19.7573
-69.8503,-1.2685,-18.3146
-45.7601,-2.6518,-16.6900
-43.7129,-4.1051,-16.7224
-6.0252,-6.2955,-16.0918
-80.2483,-2.6338,-19.3108
10.2935,-7.4800,-15.0444
-33.0002,-5.8095,-16.4967
-30.1756,-6.1422,-17.2231
-17.7507,-6.9439,-16.3311
-14.2464,-7.1345,-16.6363
-18.8513,-6.9192,-16.4537
-79.4708,-4.0614,-18.4613
-20.3660,-6.8956,-16.6060
-15.1462,-7.1718,-16.3265
-11.7005,-7.5084,-16.0998
-5.1958,-7.9613,-16.1604
-12.4062,-7.7708,-16.3824
-41.5762,-6.6407,-16.3240
-144.5173,-3.0900,-19.8091
-15.2750,-8.7105,-15.5705
-105.6064,-5.3620,-19.5016
34.5491,-11.3036,-13.8257
117.5834,-14.8690,-10.2264
-106.1947,-7.8317,-19.9214
-43.4031,-12.4867,-16.2246
35.4757,-15.3708,-13.4500
36.2381,-15.7018,-14.1411
14.9602,-15.3606,-14.2447
18.8724,-16.2438,-15.0115
-80.8652,-16.1605,-18.8211
-15.8119,-17.5804,-16.4527
-81.4241,-16.3180,-19.0011
41.8188,-19.0960,-12.9103
35.9200,-19.4139,-13.5734
35.9667,-19.4359,-13.6733
-15.7728,-18.9693,-15.0885
-20.5814,-19.0490,-15.9431
13.2320,-20.1211,-14.8059
16.6761,-21.0761,-15.1382
12.6791,-21.0499,-14.1606
19.1559,-21.3901,-14.6133
20.7146,-21.5555,-14.8584
24.8577,-21.6461,-15.0033
9.0730,-22.3724,-14.1717
8.8068,-22.5492,-15.4621
0.7552,-22.7317,-14.7978
20.9870,-23.1835,-13.8396
12.2652,-23.4004,-14.1538
-14.1958,-23.7087,-16.0190
-87.2564,-24.3088,-19.4950
-110.1626,-24.5702,-18.5104
-6.5122,-26.7671,-16.2696
-5.8176,-27.3252,-16.2414
-111.6102,-27.9963,-19.1639
72.1157,-28.8028,-12.7693
70.9063,-29.9516,-11.8996
-65.7213,-31.7811,-17.0499
-10.6139,-31.9387,-15.1219
13.3217,-32.1858,-14.9430
-65.1823,-33.5358,-16.8425
12.0808,-32.3123,-15.2660
-56.4774,-34.3626,-17.6210
-69.8964,-35.3212,-17.3135
-53.6982,-35.5990,-16.9336
-72.1235,-36.1428,-17.4904
71.4457,-33.1494,-12.1783
-67.7874,-36.6373,-17.8108
-70.4015,-37.9442,-18.4996
147.5514,-32.9145,-9.0562
-64.5980,-39.0987,-18.0842
-64.4182,-39.9356,-17.9997
155.2185,-33.2833,-9.1535
-69.9712,-40.3320,-18.9273
-66.4385,-40.7831,-17.9773
-117.5404,-42.8388,-19.5321
71.1017,-36.7953,-11.8114
-75.3228,-41.8078,-18.6075
-69.8842,-41.7508,-18.7835
-70.9548,-41.9468,-18.3256
-68.0084,-42.0881,-18.3454
-68.0497,-42.0980,-18.2623
-66.3723,-42.1793,-18.2273
-68.8174,-42.3142,-18.3497
-73.7518,-42.9795,-18.6247
106.9620,-36.4495,-11.4620
-99.9147,-46.6361,-18.9546
-100.6960,-46.7509,-19.0975
-66.1087,-45.5753,-18.5633
-28.2645,-44.6297,-16.4944
0.3598,-44.2882,-15.1203
-69.5203,-48.5499,-18.7819
34.3420,-44.1974,-14.3213
31.9605,-44.4165,-13.6991
32.5118,-44.4282,-13.8432
-124.0327,-52.8224,-19.1720
-125.3985,-54.9241,-19.8774
24.5013,-46.6349,-14.1949
-123.7871,-55.8239,-19.6244
-122.0329,-56.0557,-19.1478
-122.4090,-56.3222,-19.6508
-75.7371,-57.0454,-17.7732
76.8527,-46.9375,-11.6629
-74.2735,-57.4904,-18.6910
25.8517,-51.4574,-14.6102
-74.9338,-58.6595,-18.0995
-16.6384,-55.3371,-15.2913
-39.6000,-58.6600,-16.1205
-35.9203,-59.3571,-17.3259
68.4629,-52.7547,-12.5785
22.0867,-57.0915,-14.1170
-11.7249,-60.2280,-14.8907
18.5476,-58.1871,-14.5219
82.4643,-53.8756,-11.4048
79.9713,-54.1253,-12.6892
82.9293,-53.8742,-11.4969
-85.2727,-69.5139,-17.8799
62.7875,-56.4424,-12.2386
81.2808,-54.8736,-12.2390
-136.9863,-75.9544,-19.5407
-130.9748,-78.5583,-19.5516
70.3922,-60.8935,-13.0529
111.4986,-56.6853,-11.1916
4.6701,-69.1079,-14.5749
102.1255,-58.5402,-11.1316
257.0650,-41.0226,-5.3921
-35.0887,-75.9348,-16.8023
14.4378,-70.5954,-14.2911
-35.7767,-77.0723,-16.0451
17.9012,-70.6988,-14.1033
11.4032,-71.6216,-14.7663
13.7076,-71.5559,-14.9055
17.5469,-71.2303,-14.3930
17.5189,-71.5398,-13.9749
17.4030,-71.5907,-14.8347
-122.6944,-90.8619,-19.6091
127.7523,-59.1269,-10.3830
6.3526,-74.6847,-15.0814
3.9901,-74.9956,-15.4864
7.7037,-74.6801,-14.8792
-0.5183,-75.7874,-15.2276
-36.2289,-81.5830,-16.3946
66.1393,-68.3575,-12.2900
-35.7224,-81.8081,-17.0067
-29.1786,-81.1666,-16.4340
-0.5597,-77.6778,-15.7712
127.8130,-61.3234,-10.6898
-80.5540,-89.8923,-18.2174
125.7535,-61.7545,-10.7921
9.1906,-77.8601,-14.7687
-55.9148,-86.8653,-16.6431
11.3580,-77.7289,-14.3723
18.4917,-76.9513,-14.0100
21.2906,-77.2048,-13.8437
-35.3452,-86.6796,-16.8657
11.3856,-80.3299,-14.8763
10.2372,-80.5397,-15.4894
10.7908,-83.3973,-15.4285
25.6106,-81.4228,-14.7928
26.7349,-81.4315,-13.8773
284.0865,-42.1841,-4.2332
8.9138,-85.5977,-15.4077
-118.5237,-106.1117,-19.2961
-120.3094,-106.7507,-19.6496
-118.0905,-106.5710,-19.2722
-24.7447,-95.0226,-15.7025
-99.4691,-109.7641,-19.8636
15.7402,-91.4051,-15.2625
-2.3267,-94.9525,-16.0022
-1.7455,-95.6174,-16.2073
0.3255,-95.2799,-16.1054
-2.6768,-95.8508,-15.8845
-9.8040,-97.2674,-15.0357
1.2494,-95.7821,-15.8465
-131.2777,-119.8959,-19.8311
-5.5021,-97.2229,-16.0502
-7.4192,-97.6125,-15.4598
-10.1395,-98.1149,-15.1122
-9.3924,-98.1476,-15.2348
16.2639,-93.8020,-15.5951
14.0400,-94.3461,-15.0259
6.4039,-96.2544,-15.7072
13.3049,-95.2075,-14.5558
17.0283,-94.5907,-14.0504
0.4235,-97.7450,-14.8637
10.9971,-95.8471,-15.1883
-130.0302,-122.1197,-19.6166
28.6190,-92.8220,-13.7376
-86.3000,-114.4412,-19.6809
14.0581,-95.7843,-15.2172
20.9971,-94.6032,-15.3751
16.2733,-95.5091,-15.3592
19.2346,-95.1030,-14.3110
7.9715,-97.2889,-15.6130
4.9938,-98.0465,-15.1938
12.8642,-97.0755,-15.7703
9.5643,-97.7993,-14.3818
17.7867,-96.3579,-14.6053
18.1194,-96.7486,-15.4137
14.8401,-97.4217,-15.3252
14.9021,-100.3285,-14.6637
13.2079,-100.8219,-14.4428
-120.2881,-127.5317,-19.3087
-65.8831,-117.2200,-17.7576
16.7412,-100.7383,-15.6203
-120.0185,-128.3191,-19.7103
176.1776,-68.7135,-8.0179
-120.0068,-128.8631,-19.7662
175.3332,-69.1541,-8.8195
-116.5179,-128.8267,-19.3670
124.8938,-79.8939,-10.8008
10.9099,-103.9705,-15.3836
26.0204,-100.9292,-14.8012
27.0595,-100.7700,-14.2699
20.5053,-102.2383,-14.3816
27.3968,-100.9160,-13.9981
23.9084,-102.0835,-15.1214
-72.2497,-122.5268,-19.0816
5.0695,-106.7252,-15.1718
-50.6504,-119.5813,-18.3428
-7.1173,-111.3790,-15.0005
-48.4057,-120.6987,-18.3437
-15.4113,-113.7073,-16.5546
-50.2582,-121.2952,-18.4950
-52.0070,-121.7840,-18.4382
-48.8020,-121.4823,-18.3701
-19.3219,-115.7860,-16.5394
-2.3414,-112.0884,-15.6328
-50.4783,-123.0557,-17.8903
-47.8781,-122.5095,-17.5456
1.6558,-112.8598,-15.6286
2.9039,-112.8227,-15.1981
3.4565,-112.7681,-15.3072
142.0498,-81.6604,-10.2078
-39.7720,-124.4311,-18.0361
-121.6559,-143.5996,-19.9736
12.8449,-113.5297,-14.8426
4.8079,-115.6356,-14.5835
74.7980,-99.4298,-12.3445
81.8352,-97.7911,-11.9381
74.6120,-99.5061,-12.1947
76.9072,-99.0087,-12.2592
77.7792,-98.8074,-12.0054
5.6489,-115.7835,-15.6255
181.7684,-74.8483,-8.3153
185.3863,-74.0154,-8.0300
8.1116,-116.1629,-14.4524
76.8299,-99.9214,-12.8601
-43.4441,-128.5458,-17.9244
182.4023,-74.8374,-8.2208
-98.3564,-141.8521,-19.2183
14.5234,-115.0044,-14.8141
-94.9996,-141.3993,-19.3782
-90.7074,-142.2222,-19.7352
26.7247,-113.8011,-13.9036
34.7298,-114.4728,-13.8695
18.1682,-118.7237,-14.8815
5.9930,-123.3885,-14.9755
6.1474,-124.7448,-15.4740
21.6863,-121.4920,-15.2752
20.4684,-121.9329,-15.4130
26.4991,-120.5651,-14.8758
22.9209,-122.0915,-15.0771
-49.9024,-141.5428,-17.0099
186.4556,-79.1418,-8.5534
19.0192,-123.6684,-14.5111
183.5939,-80.0730,-8.2631
25.8123,-122.1862,-15.1102
26.4936,-122.5119,-14.3181
9.4462,-127.6825,-14.8677
13.1951,-126.7014,-14.6542
12.9212,-127.0379,-15.2908
6.0415,-128.8975,-15.3415
-1.1612,-130.8915,-15.4493
20.4989,-125.0534,-14.9326
12.3538,-127.4999,-14.4636
10.8537,-127.9957,-14.6992
20.4488,-125.4059,-15.6453
11.1218,-128.1744,-15.2131
10.6093,-128.4731,-14.9307
3.1901,-130.5469,-16.0734
15.7971,-127.2689,-14.9430
33.1550,-122.5966,-13.6167
19.4959,-126.4135,-14.1840
18.9536,-127.0065,-14.9297
23.6978,-126.6344,-14.3683
153.0529,-90.8921,-9.1879
32.5887,-124.4591,-15.0355
19.0436,-128.2313,-15.2711
104.4691,-104.5385,-11.2594
-83.9059,-156.8522,-19.2297
20.0242,-128.0151,-14.6355
-50.2606,-147.8901,-17.8936
21.2131,-128.3426,-14.9669
16.9934,-129.6149,-15.4151
11.5752,-131.3561,-16.0688
6.8449,-132.6840,-16.1617
32.6670,-125.5086,-14.1743
26.9319,-127.1638,-15.0458
30.2919,-126.2498,-15.1991
15.5039,-130.6562,-15.9448
30.1132,-126.6555,-15.1404
6.8263,-133.5550,-16.3193
0.7535,-135.2753,-15.9653
15.4913,-131.1456,-15.9328
31.7735,-126.6078,-14.9990
2.0776,-135.2288,-15.8192
-48.5291,-149.5919,-17.7130
18.5857,-130.9070,-14.9383
21.7413,-130.4650,-14.6796
19.5755,-131.1841,-15.1446
-125.2112,-173.5877,-19.8586
-88.3288,-162.9995,-18.8607
11.9814,-134.1514,-15.7856
19.3926,-132.5742,-14.6437
36.0316,-127.9964,-13.7079
-15.1752,-142.9720,-15.6872
-97.4988,-167.1197,-19.2434
9.4688,-135.9898,-15.9098
-96.2496,-167.0736,-18.9025
3.6912,-138.2269,-15.5602
31.6173,-130.1105,-15.1767
19.7038,-133.7524,-15.7178
4.5743,-138.2076,-14.8379
30.4434,-130.6478,-14.9445
4.4010,-138.2889,-14.9485
4.2797,-138.3658,-15.1085
7.6808,-137.5273,-15.1517
3.4485,-138.9372,-15.2992
2.6872,-139.1687,-15.3104
2.1518,-139.5162,-15.3615
26.7793,-132.3279,-14.5659
23.0711,-133.9825,-14.4905
-88.2153,-167.4140,-19.4154
21.8054,-134.9707,-15.3123
-88.9960,-168.0828,-19.5291
18.4832,-136.3037,-14.6818
33.8193,-132.5826,-15.1076
11.9412,-139.5777,-15.1786
12.2126,-139.5423,-14.9803
50.8977,-128.3389,-14.4687
54.3462,-128.2894,-13.9263
53.7092,-128.6837,-13.9607
39.7155,-134.7887,-14.2522
54.4919,-130.7183,-14.2428
-20.6670,-154.6184,-16.1888
-98.0334,-179.7768,-19.1672
42.3009,-136.1948,-13.6974
18.1536,-144.0581,-15.9534
-115.0772,-186.8922,-19.5844
-45.4496,-164.6195,-18.7781
34.7667,-139.3259,-14.6543
-45.6728,-165.8783,-18.0285
27.2536,-142.5271,-15.1666
25.5475,-143.1442,-14.8214
114.9228,-114.9409,-10.9041
-25.9704,-161.3990,-17.9051
25.5063,-145.1598,-14.2864
20.4907,-147.0624,-14.7518
24.4161,-145.8418,-14.5200
-92.7633,-184.8083,-19.0653
271.3241,-65.0763,-4.5424
60.7551,-136.8852,-13.8343
32.1252,-148.5055,-14.1127
41.8811,-145.8478,-13.9710
40.5306,-146.9367,-13.7049
-79.6196,-188.9589,-18.7983
-107.9142,-201.2185,-19.6353
22.4137,-156.4996,-15.5910
26.1910,-157.4206,-14.7091
-17.1351,-175.1477,-16.8309
85.2727,-137.4414,-12.8486
244.3838,-79.0875,-5.7002
-41.2051,-185.4554,-17.6757
84.9480,-138.9962,-12.0744
84.3725,-139.3587,-12.5437
-38.5697,-185.5891,-17.2576
-41.4254,-186.7340,-18.7697
-41.4299,-186.9089,-18.8784
-43.7147,-187.9939,-19.0734
-0.0351,-171.8892,-16.6839
1.4050,-171.3486,-16.6146
64.6229,-147.7985,-13.0536
-48.4643,-190.5856,-18.7574
-47.8678,-190.3957,-19.0601
1.3137,-172.0084,-16.8643
24.1225,-163.4607,-15.2775
-67.7385,-198.3573,-18.7747
-73.2175,-200.7027,-19.5978
243.3657,-80.7413,-5.7725
-65.3906,-198.4655,-18.7340
45.4196,-156.3733,-14.8932
23.4490,-165.7924,-15.1621
27.0344,-164.5689,-15.4832
-45.1386,-192.7245,-18.1665
-42.3779,-191.6788,-18.1110
162.6861,-113.2980,-9.6325
-62.7045,-202.3311,-19.7473
65.5720,-152.0753,-13.4547
63.5324,-152.8925,-13.5505
22.3121,-171.3272,-15.2308
20.8018,-172.2093,-14.8024
18.8910,-173.3862,-15.2213
18.4409,-173.8071,-15.3871
230.3072,-89.1426,-6.5285
14.2438,-177.0542,-15.7905
29.3663,-171.1333,-14.5473
6.0885,-180.6825,-16.2895
29.5589,-171.4913,-14.6277
192.6270,-105.1946,-8.1193
12.0791,-178.6978,-16.6868
26.5537,-172.8918,-15.0124
14.2848,-178.0278,-15.0838
107.3733,-140.0976,-11.5703
16.9322,-176.9675,-15.2350
15.5376,-177.6400,-15.7869
12.7737,-178.8206,-16.0539
7.4768,-181.1324,-16.1526
29.8463,-172.2187,-14.6508
16.8906,-177.6386,-16.4471
-88.3124,-220.7944,-19.2830
22.4787,-175.4456,-14.8174
26.2158,-174.0230,-14.9155
2.9821,-183.6845,-16.4597
24.0756,-175.0457,-15.0385
31.8342,-171.8814,-15.6272
23.9801,-175.1637,-16.0993
23.5511,-175.4295,-15.2210
31.8909,-172.0224,-15.1405
32.2590,-172.4189,-15.7371
19.6943,-177.7301,-15.1834
26.3699,-175.0291,-15.6761
18.1924,-178.6012,-16.0684
26.3804,-175.3221,-14.7952
38.6558,-170.5348,-14.6520
33.1206,-173.1206,-15.1702
29.8390,-174.5448,-14.9430
31.7371,-174.0211,-15.0256
27.7815,-175.7461,-14.4760
19.0436,-179.8829,-15.2964
31.4674,-174.9249,-14.6701
102.4360,-145.6331,-11.8181
26.4671,-178.0863,-15.0172
19.9165,-181.1946,-15.2281
100.8699,-147.2779,-12.2995
6.9536,-187.8024,-16.5350
-59.0599,-216.6621,-18.4012
-50.1966,-213.2354,-18.7116
-48.6756,-212.6258,-19.2723
-46.2419,-211.7796,-18.4777
-47.6584,-212.5827,-18.8474
-66.3209,-220.8027,-19.4328
-43.5445,-211.6255,-18.6275
-71.0700,-223.7109,-19.6103
48.4935,-172.2619,-14.5754
-63.3378,-220.8277,-19.8819
0.8288,-194.6328,-16.0197
195.6485,-110.3098,-8.0728
195.8772,-110.9254,-8.2320
168.4761,-124.2120,-9.8237
-50.8168,-226.8731,-18.8016
-50.6892,-226.8962,-19.0495
14.6431,-196.9827,-15.4361
-52.2354,-228.0699,-18.8153
-53.6985,-228.8766,-18.9705
-52.9278,-228.5558,-18.9655
-49.5330,-227.1751,-18.5794
-56.8256,-230.5848,-19.2008
5.0000,-203.1782,-17.0303
10.1584,-200.8025,-17.0067
12.1810,-199.8844,-16.6017
9.7530,-201.0782,-16.6608
18.3514,-197.1475,-16.2250
15.3629,-198.5820,-16.4701
14.3942,-199.0573,-15.4614
23.1539,-195.1185,-15.7669
-48.8745,-228.6983,-18.3648
12.3872,-200.3895,-16.6035
9.4912,-201.8958,-16.8632
11.0909,-201.2870,-16.7388
9.7039,-202.0647,-16.7911
-53.2960,-231.4777,-18.6348
23.9099,-195.5464,-16.2149
23.7665,-195.7442,-15.2421
-25.1973,-219.0988,-17.2309
-16.9102,-215.8899,-18.1770
-47.8172,-232.9057,-19.1788
-46.4603,-232.4741,-18.8657
-47.0495,-232.8952,-18.7481
-46.9486,-232.9173,-18.5492
-46.7685,-232.8570,-19.1322
-46.7620,-233.0456,-19.2389
47.8366,-188.5727,-14.6178
48.8038,-188.2757,-14.7995
167.6676,-131.2993,-9.0399
20.6980,-203.1912,-16.8259
-43.6143,-236.7823,-18.3023
-43.3749,-237.2807,-19.2374
-92.5196,-261.5348,-19.9658
-44.6604,-240.0917,-19.7735
40.2629,-198.8526,-14.9236
82.8263,-177.7025,-13.8795
22.5920,-207.8053,-16.1707
22.5018,-207.9334,-16.3665
83.7503,-177.5510,-13.3767
-46.8314,-245.5329,-18.6318
26.0298,-212.1928,-15.1312
54.8680,-197.6268,-14.9710
-50.3416,-254.0626,-18.3201
86.2042,-183.8605,-13.5009
-54.1714,-257.9901,-19.8466
84.7303,-185.8224,-13.9816
87.8108,-184.2219,-12.8780
18.9141,-221.2677,-16.8256
89.1893,-184.0151,-13.8555
-67.2730,-267.6015,-19.5341
-52.1469,-259.5799,-19.8342
92.0469,-183.5767,-13.3832
-26.0098,-249.2592,-19.2176
204.7828,-125.5770,-8.4238
16.8988,-230.3757,-16.5202
-33.0333,-258.0315,-18.0528
89.2904,-191.2570,-12.6606
-30.1824,-258.7532,-18.2328
187.7295,-137.8989,-9.4592
94.5531,-191.3115,-12.9569
95.5626,-190.9925,-12.7545
-11.9925,-251.9694,-17.3333
13.4393,-237.6838,-16.6645
-30.4959,-263.7119,-19.1225
-28.3479,-262.6161,-17.7852
97.4172,-191.5335,-12.8299
11.9821,-241.5570,-17.2489
273.8419,-91.6899,-5.2897
101.5933,-193.9598,-12.7299
38.3103,-231.5636,-15.8218
71.8704,-212.0002,-15.0489
191.9324,-141.9305,-8.9133
119.7523,-186.3895,-12.6314
127.7801,-182.4817,-12.5410
128.8225,-182.3029,-12.2120
175.6240,-156.3807,-9.8521
-15.1343,-274.3711,-19.2316
181.4508,-153.2498,-9.6520
182.3514,-154.9003,-9.1743
71.8178,-226.1126,-14.9407
72.0477,-226.1183,-14.8791
184.1715,-155.5258,-9.9209
101.4956,-210.0069,-14.0629
108.3861,-207.6952,-12.3577
6.3032,-275.4455,-18.6793
206.5210,-144.8120,-8.4167
102.2255,-216.8333,-13.7566
13.5247,-276.8297,-17.3100
40.1090,-259.7416,-16.8640
39.9749,-259.8343,-16.9148
184.6348,-162.7293,-9.5985
84.9573,-230.2683,-13.9093
91.1712,-227.5698,-13.9144
167.9350,-175.4039,-10.6604
15.1131,-280.1011,-18.1847
36.0248,-267.8882,-17.0754
38.2153,-267.6558,-16.9316
29.5627,-276.5436,-16.3588
45.7976,-265.2397,-16.4463
63.8240,-253.6281,-15.3856
184.6936,-169.6475,-9.7220
104.3956,-228.3053,-13.4143
187.0688,-170.6293,-9.4238
186.9690,-171.1724,-9.7007
82.3670,-247.8860,-14.4519
88.3235,-246.1221,-14.7824
216.4883,-151.8794,-8.0227
194.1882,-168.5716,-9.7715
84.7542,-249.6429,-14.7892
86.2347,-250.9419,-14.5838
184.8494,-178.1201,-9.9891
196.2264,-171.3054,-9.0800
196.7045,-170.9895,-9.0312
99.1792,-245.9453,-13.5559
95.1559,-256.2616,-14.8352
188.1250,-183.6131,-9.5072
114.7312,-249.5740,-14.1868
77.2019,-280.8636,-14.9916
246.9954,-142.7131,-7.0460
188.5370,-191.5167,-10.3358
83.0295,-279.4834,-16.3929
190.3782,-191.3384,-10.1799
100.2827,-269.2569,-14.5066
102.0156,-267.8639,-15.4016
98.1153,-271.3480,-14.7732
191.9654,-192.4700,-10.5162
129.8021,-252.7851,-13.9153
144.9136,-240.0998,-12.2893
242.7491,-154.8081,-7.7937
146.0581,-241.4051,-12.1076
247.4800,-152.9476,-7.6031
243.7033,-156.6120,-7.8081
246.6372,-154.4762,-7.0913
133.4743,-258.4187,-13.5330
149.6459,-243.6914,-13.1320
200.6836,-198.9097,-9.8054
148.5284,-249.6449,-12.3709
203.3727,-198.7783,-10.3454
175.2811,-225.5648,-11.8731
234.7312,171.9479,-8.4955
241.2592,154.9272,-7.8620
243.9121,148.7958,-7.8454
238.3175,155.5625,-8.0738
261.0747,122.7378,-6.8437
243.8838,137.2643,-7.3143
264.2895,111.4771,-6.2622
245.4475,131.8441,-7.3928
139.0570,248.2995,-12.5943
172.9243,205.7759,-11.3036
148.9555,229.2285,-12.3194
145.8783,227.6328,-12.1236
262.8510,103.9195,-6.5375
167.7973,201.5409,-11.5858
264.1150,101.2641,-5.8684
202.2850,163.5662,-8.9555
96.3758,262.1391,-13.4270
95.0753,262.9180,-15.1163
232.4216,124.9521,-7.2231
67.7782,279.6697,-15.4099
132.3100,216.1705,-12.3696
89.8183,254.0977,-14.8637
90.8757,248.9048,-13.8867
90.9510,248.7095,-13.9479
238.5504,109.9246,-6.7387
51.6430,280.8946,-15.3751
153.1567,187.3423,-11.0498
153.2934,187.2135,-11.0470
205.3903,137.4114,-8.1966
150.6452,186.0868,-11.6085
151.3612,185.0893,-11.0675
155.3002,181.4611,-10.9407
256.4967,90.3492,-5.7988
32.1731,290.2750,-15.6006
31.2910,288.6031,-16.0682
84.8706,241.1744,-13.3795
83.0750,242.7324,-13.5044
134.0577,196.9104,-11.0791
29.2909,287.0092,-16.2597
207.6714,130.1171,-8.0153
26.6857,287.5119,-16.7544
205.6831,131.4160,-8.4261
29.2423,284.4242,-17.5042
204.1150,132.2332,-8.5309
27.4777,285.1376,-16.5580
201.1017,134.5249,-8.3288
204.2794,131.7443,-8.2266
27.0290,284.6178,-15.6936
195.4876,139.1445,-8.5991
28.6094,282.8535,-17.4608
206.5165,128.7549,-8.6427
106.7977,212.5205,-12.6646
23.6846,282.9364,-15.6588
20.5943,283.6977,-17.7733
47.6433,260.3407,-15.0367
24.1764,279.5907,-15.6600
47.8480,259.3956,-15.1230
