x_mpch,y_mpch,z_mpch
187.9373,37.7319,-10.1431
185.9085,37.1894,-10.2827
154.9169,60.4501,-14.8551
178.9413,32.9355,-10.4266
180.1043,31.9723,-10.3384
181.3066,30.9348,-10.3316
120.7999,67.0302,-18.2968
120.2041,67.0683,-18.2440
181.0285,29.0743,-10.0627
177.9220,30.4023,-10.5011
181.6351,25.1611,-9.9281
108.2529,56.7823,-18.5192
152.3392,28.0149,-12.7024
138.8369,29.6763,-14.4493
189.2813,9.3349,-8.2421
140.2936,27.7157,-14.1296
90.7651,27.4609,-19.3824
127.4470,17.0946,-15.0526
122.8722,17.8550,-15.5156
126.3317,16.9032,-15.0478
128.6996,16.2341,-15.2058
128.2203,15.1983,-14.9566
147.6091,7.9692,-12.9556
117.2725,14.7255,-16.4247
120.3405,13.2653,-15.7412
135.7158,8.9801,-14.1768
98.5589,15.9282,-18.4309
97.0899,14.3015,-18.2061
173.5653,-1.9238,-9.7819
124.3122,0.7317,-15.1137
185.4681,-9.4964,-7.9915
95.3064,0.2918,-18.8207
130.6047,-6.1976,-14.3939
129.3785,-6.3687,-14.7334
107.3485,-6.5717,-17.0091
139.7580,-22.9627,-13.1128
136.2643,-23.9972,-13.6763
133.6888,-24.2450,-14.0573
135.9563,-24.9230,-13.8605
153.8176,-41.0606,-12.1696
156.0591,-42.1265,-11.8582
90.0045,-59.9530,-19.6934
148.8190,-50.4909,-12.8445
127.1715,-58.2386,-15.4173
175.1845,-49.7084,-9.7857
151.6057,-81.7792,-13.7722
125.9129,-100.6082,-17.5348
126.7286,-102.6464,-17.6503
125.4698,-103.5680,-17.6269
157.4135,-93.9342,-14.0285
139.2152,-117.9449,-17.8470
149.6703,-112.9918,-16.2051
134.4882,-137.3729,-19.3496
160.7877,103.3336,-17.0206
142.5356,122.8139,-19.4204
143.9963,120.9980,-19.7805
144.9152,118.4991,-19.3925
144.4995,118.6364,-18.9892
143.4500,119.7086,-19.1485
146.6954,115.4651,-19.0286
166.7297,88.8933,-15.1286
164.1146,88.6582,-15.6477
161.5237,85.0174,-15.1116
166.8570,58.6606,-12.8758
175.1966,50.8717,-11.6482
179.6214,29.7857,-9.8268
179.2317,29.9785,-9.8505
98.7728,75.9988,-19.9957
131.1173,47.0825,-15.2359
97.1445,61.7189,-19.3444
101.4269,56.2086,-18.6013
99.9664,56.7477,-19.1500
130.2529,42.2716,-15.2837
101.9064,54.5287,-18.3779
101.1105,54.8464,-18.4213
151.1454,28.3916,-12.3783
114.1994,36.6504,-16.7039
164.3474,9.6286,-10.5305
113.1104,24.4094,-16.2557
113.5235,23.5162,-16.0725
118.9604,20.8896,-15.7101
126.4575,17.4442,-14.8419
126.8208,17.2673,-14.4694
151.4092,9.7992,-11.7904
107.4048,21.1448,-16.9318
123.5227,16.8788,-14.8600
91.0532,24.9017,-18.7301
100.1685,19.1540,-17.2812
159.6239,4.6730,-10.8607
85.3205,21.3342,-19.5017
133.7252,9.1774,-13.6017
97.5179,16.1956,-17.6678
132.3281,6.8301,-13.7311
173.9519,-1.3253,-9.0319
130.6867,7.1330,-13.9434
135.2442,6.1083,-13.5894
131.1259,6.8413,-13.8433
149.3851,2.8737,-11.8694
91.9930,10.9745,-17.9412
158.1681,-1.0371,-11.1192
152.0983,-0.1238,-11.4882
127.3252,1.1508,-14.0257
126.7042,0.1000,-14.2437
114.0348,-5.2102,-15.7566
137.8551,-9.4682,-12.8337
138.8136,-10.7945,-12.6428
134.8894,-23.6917,-13.1707
135.4033,-24.7769,-13.2810
148.9758,-30.8615,-11.8332
146.5065,-31.5046,-12.3114
93.5572,-40.4591,-18.1378
152.3913,-33.1820,-11.3330
159.3967,-36.2062,-10.8493
91.9853,-63.2705,-18.3777
101.3693,-74.0158,-18.4015
164.6840,-59.8032,-11.1501
165.5674,-65.3593,-11.0605
149.7860,-81.4871,-13.6258
123.9282,-100.9158,-16.8091
125.8950,-101.1844,-16.8864
124.1273,-102.3940,-16.9380
172.3558,-74.1937,-10.8946
147.9435,-94.8569,-14.5499
158.0962,-94.2962,-13.6566
148.2429,-110.0714,-15.3651
139.6404,-128.2843,-17.6882
141.7884,126.2470,-18.9257
167.4300,92.7335,-14.6200
141.5272,123.6904,-19.0896
150.3646,112.7732,-17.8813
145.5670,118.6466,-18.3105
145.0230,119.1833,-18.4085
140.3727,124.8002,-19.3150
147.6265,115.7735,-17.8296
148.6940,114.4502,-17.9911
140.0387,124.9853,-19.4037
144.8057,119.0281,-18.3305
138.7947,126.2702,-19.8066
141.5446,122.4802,-18.6757
140.5711,123.5590,-18.9289
143.3563,120.1298,-18.9322
144.4819,118.6893,-18.6409
165.8459,90.0934,-14.7936
131.1371,123.9339,-19.4589
125.8520,120.0880,-19.5599
124.5224,118.5445,-19.9772
123.2550,119.0494,-19.7259
130.7455,111.3410,-18.5892
117.4585,105.2428,-19.8093
183.9616,40.4093,-9.8727
183.7928,40.5213,-9.8440
186.5601,38.2127,-9.3943
176.3844,33.5183,-10.1082
177.1531,32.3663,-9.9186
179.9151,30.1400,-9.5768
128.2924,54.9048,-15.6774
104.0187,56.9470,-18.0132
104.8712,55.2717,-17.3789
87.5639,63.5100,-19.5652
101.2099,56.5013,-18.4101
101.9840,54.4379,-18.1556
80.6895,47.3849,-19.5154
103.5783,35.6713,-16.8171
101.4360,33.4437,-16.8655
167.0675,10.6236,-9.9119
123.6050,21.0946,-14.3530
125.1437,20.5780,-14.1457
92.7467,28.9778,-17.8186
128.3311,17.3602,-13.9505
123.5778,18.5614,-14.5544
124.5745,18.2787,-14.2822
123.3950,18.5903,-14.3974
126.0772,17.2838,-13.9965
118.2612,16.4243,-14.9616
110.6890,17.5036,-15.4846
106.3836,17.1332,-16.4098
163.1586,2.7658,-10.2178
71.5290,21.6653,-19.6768
72.2777,21.2673,-19.6731
89.8831,14.6686,-18.0959
145.3474,2.4587,-11.9711
136.6595,3.7045,-12.6387
134.0314,3.8660,-12.9847
130.0048,4.4657,-13.2051
130.0521,4.3991,-13.2719
135.4011,3.1734,-12.7969
135.4851,3.1530,-12.7549
90.0560,9.4202,-17.5863
85.1967,7.4392,-17.8093
150.2879,-2.6462,-11.1045
148.2192,-4.1334,-11.2587
99.9170,-2.6115,-16.7222
127.0855,-6.7384,-13.9089
117.0975,-5.9970,-14.9054
109.0144,-6.2340,-15.8531
126.7948,-7.6739,-13.9231
127.2485,-7.7107,-13.8763
138.5835,-11.1547,-12.4589
175.9598,-14.3996,-8.6102
160.6559,-14.5548,-10.1758
160.5570,-14.5547,-10.2550
142.2021,-18.3957,-12.2236
137.7544,-21.5488,-12.6266
143.1541,-29.4172,-11.7456
150.7176,-31.3891,-11.1671
143.1588,-32.4909,-11.8899
145.0363,-32.3229,-11.7803
144.7182,-33.4845,-11.9515
151.4802,-34.2600,-11.0304
162.6636,-35.0241,-10.0494
74.8064,-52.4189,-19.7891
159.2065,-36.9517,-10.3713
151.3318,-47.1506,-11.4310
109.7031,-68.9178,-16.6087
110.5771,-68.9455,-16.4134
117.7073,-89.3811,-16.7109
164.0026,-66.3968,-10.7610
150.9573,-80.7999,-13.0749
105.5315,-119.8147,-18.7765
106.2806,-119.5644,-18.7061
130.6744,-107.3293,-16.0301
135.9072,-122.6126,-16.6904
129.6708,-136.9677,-18.3695
130.0487,-136.6303,-18.4984
160.5576,106.2349,-16.0280
168.3010,93.4939,-14.3704
145.2438,119.8172,-17.9255
144.4324,120.0856,-18.1133
143.1350,121.6299,-18.2236
142.9395,121.6855,-18.4167
144.3284,119.8785,-17.8556
139.4893,125.6664,-18.8068
140.9704,123.6455,-18.6803
144.0467,119.5072,-17.9583
168.3104,86.2629,-13.5981
138.7090,119.4690,-17.8843
137.9889,120.2651,-18.0137
164.8062,77.0163,-13.0671
121.6399,121.3678,-19.5433
121.3040,121.5335,-19.5228
119.9389,122.4440,-19.7087
120.7926,121.5659,-19.5638
112.8351,109.6878,-19.1224
176.2304,45.1748,-10.3947
181.7378,38.5041,-9.2844
173.3944,44.6824,-10.4257
177.6491,41.4350,-9.8575
175.1449,43.2422,-10.1097
176.7067,42.0723,-10.1401
150.8331,60.8652,-13.3314
181.5914,37.5254,-9.3054
178.7212,37.3650,-9.5485
176.8090,36.9659,-9.6180
184.6531,29.8052,-8.6300
97.8554,86.8638,-19.4284
96.7821,85.2041,-19.2035
186.8240,26.7174,-8.2928
120.1674,62.3069,-15.5826
97.3149,72.7353,-18.4501
127.3163,53.7788,-14.6601
120.3231,55.7646,-15.5859
115.6358,58.2562,-16.3061
113.8781,57.3779,-16.0027
114.3293,56.9465,-15.8174
110.5143,58.9279,-16.2853
188.7603,16.5365,-7.4603
91.4718,64.2291,-18.3772
105.3152,56.2194,-16.9106
105.0831,55.5817,-17.2749
94.2007,60.1674,-17.8957
102.2359,55.3041,-16.9875
100.0471,56.2346,-17.2538
188.6852,14.3792,-7.3739
185.8892,15.6192,-7.7126
101.7332,54.9831,-16.9023
115.5312,46.8595,-15.6908
178.4029,17.1281,-8.4808
186.6388,4.4327,-7.3681
110.2703,27.7424,-15.6756
70.7497,39.4532,-19.9025
123.6775,22.1006,-13.9935
93.7598,29.8729,-16.7948
124.6597,18.2633,-13.8229
65.6687,33.6673,-19.7673
125.0072,17.5605,-13.9764
157.8916,8.3644,-10.4253
67.3418,30.8810,-19.3240
71.8652,29.1089,-19.1124
70.2896,29.4763,-19.1108
149.7555,7.9796,-11.2454
159.9781,5.2622,-10.1453
97.3265,19.1918,-16.6248
75.6303,21.1182,-18.2144
73.7745,21.3141,-18.9101
90.7183,14.2451,-16.6446
122.7137,6.0847,-13.7652
137.5066,3.4278,-12.0791
130.6192,4.5238,-12.9624
125.6222,5.3901,-13.2599
128.9696,4.7454,-13.0729
138.6806,3.0511,-11.7688
128.9043,4.7453,-12.8291
132.6235,4.0544,-12.6125
129.6326,4.5041,-12.7752
129.6138,4.4851,-13.1800
129.4490,4.4122,-12.7604
133.7638,3.5482,-12.4098
131.8385,3.6191,-12.5320
89.1032,10.7603,-17.1716
89.1860,10.7406,-17.1761
135.0961,2.9340,-12.4014
138.6302,2.2805,-11.7901
127.0738,4.1869,-12.9990
140.6339,1.7850,-11.9309
155.2835,-0.8222,-10.2004
132.6949,2.5217,-12.8284
139.5922,0.4646,-12.0086
86.7532,7.9983,-17.1890
130.8376,-1.5364,-12.6074
130.9107,-1.8637,-12.7264
125.8137,-4.1807,-12.9937
85.7630,-1.0522,-17.6277
161.2710,-13.8683,-9.4367
159.5941,-13.8445,-9.6563
173.2786,-14.7084,-8.2609
142.0885,-17.8138,-11.5389
125.7998,-29.7421,-13.1466
143.6783,-28.9985,-11.2751
130.1390,-30.3884,-12.7964
146.8682,-30.5305,-11.2630
145.8852,-33.4152,-11.1502
147.0836,-33.2650,-11.0553
157.4345,-35.7818,-9.9202
159.2694,-35.5910,-10.0185
158.9244,-35.6733,-10.0276
160.6473,-39.0453,-10.0441
90.2220,-60.9843,-17.2426
124.4381,-59.4333,-14.2362
179.2850,-45.1150,-8.3059
89.4892,-92.3157,-18.1598
146.6121,-84.7986,-13.1491
126.7498,-102.9584,-15.5836
137.9224,-113.5287,-15.3613
116.5412,-138.0642,-18.9568
137.2144,-123.8742,-16.0564
112.8543,-146.9418,-19.0738
127.1641,-141.7683,-18.2319
165.3754,94.9601,-14.0178
140.3368,118.6798,-17.0223
138.6598,119.1534,-17.6408
139.3826,118.1369,-17.4405
166.3279,85.4621,-13.1081
129.6336,117.5668,-17.8086
128.4531,117.8774,-17.6869
126.4128,119.7954,-18.4242
124.3358,121.9434,-18.6754
112.2836,133.6511,-19.7755
121.5466,123.4706,-18.4409
120.0150,123.8070,-19.2602
118.1117,124.9435,-19.3162
116.9790,116.3964,-18.2400
118.9848,113.3016,-18.3601
117.6169,112.4260,-18.4503
161.6963,67.9515,-11.9986
129.2459,96.8897,-16.0933
157.7545,65.1711,-12.4274
181.2943,40.1357,-9.1295
174.4075,42.6269,-9.8459
178.5163,36.6719,-9.0241
117.8744,77.4661,-16.2439
181.1805,31.0028,-8.7264
181.1108,30.4223,-8.7837
179.5156,30.4109,-8.5365
122.2922,59.5118,-14.7244
115.0594,56.5905,-15.7118
108.4669,56.3206,-15.9129
77.5494,67.4906,-19.0541
77.5758,67.4580,-19.0577
76.1916,67.8292,-19.3406
101.0608,53.4162,-16.3900
112.9698,47.7658,-15.4768
186.4581,14.1845,-7.5516
110.2082,43.4230,-15.4334
141.6552,29.7104,-11.9019
85.1829,49.6919,-17.7425
83.9267,49.1831,-17.8651
172.0624,13.3140,-8.6167
118.1868,26.9564,-14.0567
69.3297,41.7911,-18.6862
68.9410,39.1452,-19.1508
110.0273,22.0631,-14.8541
66.2586,31.5508,-19.0350
65.1326,31.4252,-19.4144
72.3783,28.5855,-18.1770
61.0719,29.9762,-18.9655
103.9042,18.5487,-15.2985
104.2226,18.4508,-15.3533
93.5744,20.7961,-16.0315
98.2530,19.6635,-15.2871
96.6518,20.0261,-15.6680
95.5344,20.2723,-15.7796
94.3457,19.4438,-16.2635
125.3686,11.9477,-12.6988
90.6876,19.3692,-16.0644
89.4409,15.7612,-16.6223
90.1727,14.5904,-16.2018
89.9310,14.6161,-16.5917
91.1415,14.0124,-16.3031
88.4671,14.3000,-16.4489
90.2464,13.9471,-16.4747
128.2264,5.3678,-12.3122
88.6960,11.7601,-16.2584
154.0709,0.1729,-10.0618
128.4977,4.5585,-12.2367
153.2857,0.2875,-10.0652
128.0763,4.3962,-12.2875
128.9067,4.0394,-12.2740
124.7071,4.6122,-12.8208
128.9429,3.6328,-12.6100
56.6655,14.8226,-19.7380
59.8707,14.0717,-19.2761
86.7600,9.2436,-16.8420
130.8682,0.5517,-12.2825
131.2333,0.4603,-12.1692
99.2583,-0.6321,-14.9618
96.9013,-0.4234,-15.1060
100.7043,-8.0166,-14.7488
74.0244,-7.6726,-17.5546
72.7600,-8.6529,-17.4363
172.3312,-15.1766,-7.9876
140.0326,-18.4965,-11.0212
139.4941,-20.0682,-11.3503
53.6295,-44.9073,-19.9201
162.2473,-34.1718,-9.0232
55.3334,-70.5230,-19.8330
90.5015,-61.5264,-16.2110
89.6471,-61.9248,-16.3915
90.3970,-61.7513,-16.3021
60.9821,-75.3559,-19.3864
59.0801,-76.0441,-19.3747
125.1833,-59.9033,-13.1315
60.4319,-81.0337,-19.9106
140.3133,-56.2548,-11.8877
170.0518,-53.2907,-8.8606
169.7005,-58.2372,-9.3476
119.7344,-93.0247,-14.9826
159.1581,-72.8810,-10.9484
85.5424,-126.7114,-19.3328
147.1491,-87.9872,-12.7941
105.7805,-119.4971,-17.8888
103.1185,-121.5044,-17.6436
105.8466,-120.3807,-17.2013
107.6235,-119.2033,-17.6421
171.2097,-76.3523,-9.9075
110.9032,-118.7301,-17.0673
128.8791,-106.3879,-15.1052
110.9495,-119.6003,-16.9697
147.9703,-95.6421,-12.9490
110.2659,-133.8001,-17.8846
106.3322,-137.2033,-18.4367
102.5415,-140.7390,-18.8143
106.8452,-137.7999,-18.2511
100.5649,-143.2082,-19.2337
104.1013,-140.3548,-18.4500
101.1112,-143.0934,-18.9251
106.0053,-139.4469,-18.5030
104.7616,-140.4771,-18.3858
106.7301,-140.4036,-18.5710
125.4048,-139.0244,-17.5207
143.8619,-123.1924,-15.1283
126.7055,-141.5567,-17.0207
125.4012,-143.2763,-17.6544
146.9438,124.3210,-16.4338
144.4362,126.0667,-16.4468
149.0159,119.8346,-16.0325
147.1213,121.3267,-16.3071
145.6803,123.0287,-16.4239
143.7477,122.9273,-16.9315
166.4617,93.9536,-13.3606
141.8644,123.6527,-17.0232
142.9695,122.2630,-16.8560
141.6588,122.1137,-16.7590
141.7170,121.7001,-16.6429
136.8632,122.0321,-16.5564
125.4172,125.2276,-17.6285
130.1379,119.3609,-17.1103
127.7812,120.8224,-17.5306
127.0952,121.4165,-17.1815
114.9010,127.3773,-18.5522
118.7316,118.5226,-18.0638
116.6623,115.7083,-18.0754
129.0952,95.3427,-15.4120
159.6719,67.4245,-11.8755
160.1498,66.7011,-11.9318
161.2706,65.5509,-11.6816
175.2070,43.6767,-9.4976
175.4098,43.0908,-9.1041
175.6697,42.2236,-9.1475
148.3770,62.2388,-12.5807
182.0151,30.9977,-8.2496
182.8421,30.0050,-7.9114
176.6026,34.0015,-8.8686
180.2477,31.4015,-8.4535
181.9724,30.2227,-8.0285
175.9521,33.9019,-8.7854
182.9845,29.3861,-8.0107
96.0131,83.7594,-17.3840
124.3927,58.1456,-14.2000
119.7972,59.2955,-14.1232
128.8364,53.9237,-13.5669
119.1010,56.7970,-14.0160
118.2483,56.9350,-14.4245
117.6043,56.9177,-14.6894
130.7534,41.3961,-12.5867
68.2031,70.6159,-18.8720
70.0320,67.2291,-19.1027
133.6543,36.2356,-12.2117
109.3977,43.1703,-14.5019
137.3773,30.5268,-11.6571
139.8405,29.4452,-11.8182
141.5949,28.6682,-11.2582
139.5517,28.8740,-11.8077
171.1295,12.6909,-8.4796
102.2444,36.8231,-14.9782
143.5607,21.2545,-10.8619
70.8462,43.0452,-18.0738
51.1986,47.2640,-19.8240
50.8290,47.3115,-19.9092
49.8564,47.2238,-19.7519
75.8070,34.2977,-17.6424
85.5875,30.8996,-16.5587
76.5932,33.4034,-17.3368
78.2030,32.8602,-17.1720
157.0405,10.2243,-9.3080
79.5900,31.0172,-16.4752
123.1169,18.9977,-12.9869
76.8533,26.6819,-16.6320
58.2406,30.4775,-18.3227
96.6179,20.1316,-15.2379
93.8485,20.1212,-14.9970
95.1520,19.7831,-15.2518
94.7282,19.8651,-15.0772
96.1851,19.4398,-14.8662
95.9872,19.3439,-14.7805
43.4393,31.1219,-19.7349
53.6878,26.8564,-18.7846
79.9422,16.5383,-16.4536
81.8948,15.5289,-16.0337
132.6893,4.9380,-11.5791
86.0771,12.2134,-15.5321
149.4854,1.0572,-9.7983
131.5675,1.8246,-11.8327
129.0083,2.1408,-12.0608
56.5095,12.6564,-18.8352
101.0065,5.1760,-14.2222
132.3828,0.5788,-11.6514
132.6711,-0.2732,-11.4440
134.8694,-1.8040,-11.2751
40.0361,6.2430,-19.7158
47.6592,3.1483,-19.3066
43.6239,2.1343,-19.8857
43.7188,0.1840,-19.1708
41.5009,0.2122,-19.4537
42.3195,-6.6208,-19.5531
173.6207,-14.8107,-7.5461
173.6601,-15.2369,-7.4843
47.8703,-15.8840,-19.1068
47.0567,-16.4705,-19.6378
138.0776,-19.5597,-10.6894
138.1311,-19.7342,-10.9649
52.7945,-39.5147,-18.9139
106.2448,-34.9387,-14.1593
52.3553,-46.3796,-19.3261
52.6964,-46.8733,-19.1445
76.4070,-43.6893,-16.5177
44.9161,-49.9479,-19.5243
151.1398,-33.8124,-9.9532
152.1996,-33.7848,-9.6491
149.9917,-34.9569,-9.8931
149.4048,-35.2188,-9.7426
41.4806,-56.3915,-19.9622
43.4229,-58.1482,-19.9270
42.5206,-62.9187,-19.7314
160.3916,-41.6602,-8.9001
94.4626,-59.5212,-15.2167
160.4545,-42.4878,-9.0750
88.7661,-61.5413,-15.6373
53.9438,-70.8917,-18.9132
60.8765,-74.8580,-18.6419
58.6864,-75.7931,-19.2052
56.6795,-76.5054,-19.5756
65.7151,-74.0188,-18.7117
60.6381,-75.9542,-18.7016
51.0042,-81.9841,-19.6257
59.2301,-84.6723,-19.2736
61.3595,-84.2563,-18.5231
109.8868,-69.6459,-14.1824
56.6897,-90.1361,-19.4476
63.0564,-93.4513,-19.3166
139.2638,-67.5448,-11.7549
161.7279,-66.5137,-9.7155
120.6014,-94.1319,-14.5644
74.3578,-126.4187,-19.4560
147.9325,-84.9185,-11.5541
148.7685,-85.4745,-11.5826
84.0599,-126.7648,-18.8819
147.3178,-86.7297,-12.1350
150.7538,-84.8424,-11.3694
86.9157,-126.3292,-18.3622
100.9008,-117.4004,-16.8351
140.9937,-93.1486,-12.9205
136.3189,-96.7764,-13.3624
88.8906,-129.9482,-18.4732
173.4410,-74.7735,-9.0918
114.4253,-116.0506,-16.0243
129.2391,-106.5591,-14.2834
112.9601,-118.7088,-15.9721
112.3024,-119.5504,-15.8929
129.6491,-107.4601,-14.5074
108.9941,-123.1754,-16.8780
157.0229,-88.9496,-11.0730
175.2239,-79.9137,-9.4081
158.0215,-93.7161,-11.4750
99.0548,-140.5323,-18.4937
107.6051,-137.1736,-17.4194
108.1385,-136.7658,-17.6012
106.4781,-138.6337,-18.0319
102.1839,-142.1980,-18.4790
104.7861,-140.1526,-18.0327
106.7375,-138.6485,-17.6064
108.6200,-140.8512,-18.0995
114.6525,-135.8724,-17.2959
118.4194,-140.0221,-17.1120
111.2426,-148.5953,-17.6159
147.8281,122.8811,-15.6024
148.4645,120.0069,-15.4484
142.5892,127.2083,-16.4266
146.8361,121.1597,-15.7285
139.2625,119.1223,-15.6846
133.1253,122.6816,-16.6436
132.1047,121.7945,-16.5911
132.7777,121.0291,-16.5095
134.3512,118.7963,-15.8989
128.7949,122.6511,-16.3376
126.5609,123.9143,-16.4387
129.2709,120.9559,-16.5565
133.1384,116.5204,-15.8522
127.3148,122.8092,-17.0256
125.6085,124.3846,-16.9781
123.5932,126.5570,-17.5111
129.8673,119.3758,-16.3865
129.7014,119.4848,-16.2091
121.8999,127.6401,-16.9408
124.6614,123.5736,-16.5649
125.6460,122.3747,-16.6065
123.3475,124.7551,-16.8731
126.5621,120.6314,-16.7806
126.8589,120.2761,-16.7227
124.8931,122.3195,-16.9418
128.6680,118.1039,-15.9789
119.4044,109.6987,-16.3326
119.3637,108.8091,-16.0449
161.6687,67.1111,-10.8900
107.1064,113.8984,-17.6741
174.3424,50.7915,-9.2247
171.4257,53.1323,-9.5009
141.7672,75.8680,-12.6600
74.4697,115.9746,-19.9015
172.8736,43.2882,-8.9169
73.5485,114.1877,-19.7511
75.8715,112.2485,-19.5295
76.8154,111.5601,-19.1767
70.3554,116.1140,-19.5962
69.7134,116.5612,-19.8327
81.7022,107.8290,-18.6572
73.6837,113.4632,-19.8526
73.7633,113.1389,-19.8874
74.4888,112.3369,-19.7335
76.8849,108.5433,-19.5981
181.0189,33.5661,-7.9883
75.2778,103.0195,-19.2972
75.3760,100.8076,-18.5480
176.9645,33.7089,-8.4317
183.3086,29.2536,-7.4861
85.5254,91.5093,-17.4021
183.7216,28.5570,-7.5101
175.3123,33.7099,-8.3841
134.3275,59.4832,-12.6800
179.4676,30.8455,-8.1123
176.4716,32.7173,-8.2989
179.0966,30.7883,-7.9663
120.8115,62.6165,-14.0624
118.7754,63.3621,-14.2907
180.4729,23.8287,-7.4233
54.1243,91.6434,-19.6618
61.3806,74.4557,-18.4292
96.3261,57.3641,-15.3531
51.3253,78.3983,-19.7095
55.0721,76.6397,-19.6499
55.9835,76.0981,-19.5449
51.1350,78.2523,-19.7202
56.6320,75.6828,-19.3794
96.5402,56.7361,-15.3741
97.3470,56.3240,-15.2693
98.1105,55.5250,-15.0969
49.1574,77.0505,-19.6813
98.6863,54.2745,-15.3824
97.1396,54.8257,-15.1806
140.0004,30.7472,-10.9870
136.4691,30.8090,-11.3983
79.0292,45.5224,-16.4486
75.5862,45.2856,-16.4765
75.5192,45.2878,-16.6413
69.0702,44.3800,-17.0650
159.3078,9.7818,-9.0321
114.5030,21.8384,-12.6888
117.6305,20.8508,-12.6304
80.2182,29.2820,-16.2547
80.2208,28.9199,-16.2819
106.7871,20.2713,-13.5213
104.6336,20.7923,-13.7298
92.7228,20.1826,-14.8885
89.8768,20.6908,-14.7307
42.4247,31.2989,-19.3150
43.3301,31.0906,-19.3964
91.6119,19.3940,-14.4785
92.6637,19.0285,-14.4607
53.6795,25.9129,-17.9742
79.2764,19.6060,-15.7390
34.6769,28.3350,-19.4358
59.0572,20.6849,-17.3165
56.7438,21.1076,-17.5845
60.6096,17.3719,-17.4874
130.6303,4.3484,-10.9655
144.7597,1.8659,-9.7030
152.5304,0.4577,-9.1974
30.5478,18.9684,-19.5458
86.3543,8.4760,-15.2757
88.2555,7.9599,-14.8418
88.4257,7.4554,-14.6297
103.7665,4.7864,-13.5045
134.3940,-0.3467,-10.5913
132.5230,-0.3727,-10.6888
53.2371,8.8339,-18.3030
100.2467,0.7786,-13.9968
97.2282,0.9147,-13.8495
94.5296,1.2041,-13.9935
97.8431,0.6907,-13.7804
142.7869,-5.0318,-10.0053
44.2236,5.7419,-18.9567
144.3101,-5.2423,-9.9324
178.6267,-9.7588,-6.7158
39.4460,0.5105,-19.3921
107.7382,-8.1499,-13.3226
100.3838,-8.5494,-13.7183
