Stimuli,DF,Duration,Pitch,AMVariance,SpectralCentroid,ShannonEntropy,Roughness,AttackSlope,rmsEnergy,Brightness,SpectralSkewness,SpectralSpread
animalSounds_056,5009.999999999999,4.559455782312925,982.3125883394296,0.02150594903614961,4981.459228851426,0.9016450239381915,134.76634431828745,20.49082126615224,0.12384723651980976,0.9656668802482972,1.8975843230026093,3460.344284078578
animalSounds_057,4641.0,4.350476190476191,1128.0613686030495,0.011435729632943108,5278.818254516612,0.8989170592786937,10.867813479217329,6.467812402622007,0.08895028660668819,0.9851785693252273,1.9823502356793676,3340.9655091626123
animalSounds_058,4691.0,4.324353741496599,1127.3140507190033,0.015013183126231792,5075.61284200771,0.8982848725893944,14.162987284274017,8.122655182649096,0.10258387874853546,0.984245552444913,2.0592797082232295,3307.264194927097
animalSounds_059,4864.0,5.34312925170068,983.6138712927625,0.01099126248512037,5219.065322568352,0.8983436779939938,7.629266235730153,15.935437002918498,0.08510074446941952,0.9648546257903376,1.8981042840590876,3568.0994045530556
animalSounds_060,4947.0,3.9847619047619047,1035.5532454246022,0.008390232671482041,5123.363136082294,0.913796501977141,2.949604114431927,11.443596039892904,0.07517127859523397,0.9555563270647995,1.6134432166633907,3373.4735122100305
animalSounds_061,4333.0,3.9847619047619047,538.2496529575795,0.01623483442229,4169.265857340815,0.8555177398594704,33.02500581049423,9.105305331669488,0.10582917025140674,0.9904292198069975,1.323248039951251,1491.9897465453705
animalSounds_062,5097.0,3.122721088435374,1082.1550834991551,0.02409007845648606,4433.101033669037,0.869702517822359,55.50738063303092,8.895647394636347,0.12407544455744966,0.9728744508675118,0.637123791242811,1695.843991374911
animalSounds_063,4768.999999999999,2.8614965986394556,677.235966412891,0.013185203576216754,4287.644748250242,0.8734293271742505,72.1332048480453,11.73866271978874,0.09711950560728178,0.9779482670779556,0.2992300051943639,1730.4698331493319
animalSounds_064,3468.0,1.999455782312925,571.9879427234669,0.013382406017847941,3803.7293916344124,0.8578360274678751,14.569231826943057,14.858808993387784,0.09379494622079027,0.9732060130692496,1.391483295123129,1726.1612054567477
animalSounds_065,4604.999999999999,4.742312925170068,924.1184591039832,0.01271717324021468,4356.092982088814,0.8568470914176101,4.706925174139312,9.866416701584775,0.09126399080889998,0.9822018813522045,0.9704896094968236,1437.5939615119999
animalSounds_066,3304.0,4.2982312925170065,646.3012690214198,0.012844002114708283,4151.342839700901,0.8682084888470164,0.7005215589045422,9.938180127685118,0.09198206900188989,0.9913007541057358,1.2533761110038601,1750.9797173930938
animalSounds_067,3880.9999999999995,5.05578231292517,1204.895843213369,0.018727399638380417,4189.472424882164,0.869475472205052,538.3743289708331,15.57174704503513,0.1271118396642122,0.9857412105080399,0.5311581440830841,1470.5081643093981
animalSounds_068,3139.9999999999995,4.559455782312925,619.9898723204674,0.024097978503032826,4118.809741500037,0.8743951146263457,422.7769792803907,16.59124509968578,0.13951696724960444,0.9875038677159891,1.0117644043512577,1643.4483896877534
animalSounds_069,4175.0,4.7161904761904765,86.73103311368973,0.022756063938332235,4192.022181526723,0.845307061906186,157.24690004106535,17.54578223433723,0.13085312427660215,0.9925198091582723,0.7675900086828359,1202.0275789523394
animalSounds_070,3345.0,4.48108843537415,657.9882522370697,0.012883300933511633,3447.061462196992,0.8756124399285964,73.90826975569485,7.353609066457049,0.09575934708072842,0.9601502790061835,1.3547530721950294,1688.909759481851
animalSounds_071,3290.0,4.899047619047619,1073.3356262491552,0.012989646808377409,3363.4215493790894,0.8309945723981813,0.0,4.610984984224538,0.08608684072714277,0.9782092944304347,2.6088411829706923,1721.2528817668262
animalSounds_072,3278.0,5.499863945578231,1072.5771817028751,0.011763090707560868,3380.5226752405065,0.8347984283418988,0.0,4.596708130861937,0.08130403908204159,0.9781487450067293,2.634248054024015,1723.17273511069
animalSounds_073,3290.0,4.742312925170068,1072.7856335334204,0.013361367610296278,3359.1368422330384,0.8309512931029627,0.0,4.529493637833205,0.08751825027388357,0.9780519354367744,2.548661337204016,1704.5111152481506
animalSounds_074,1109.0,4.742312925170068,1196.0260066017859,0.0074547559729474374,3527.0703069999245,0.8594808704290614,0.0,18.542357295046298,0.06484956785801833,0.9820454167601819,1.5927054405468362,2012.0413803631534
animalSounds_075,2856.0,4.76843537414966,912.6089917578527,0.014514228858001499,2964.224447649262,0.8130670906627073,0.0,15.823627496429836,0.09007360945667318,0.9105986930673793,2.8541561553511103,1800.5069955470385
animalSounds_076,992.9999999999999,3.5929251700680274,972.3878498993163,0.029740904113794372,2113.2658541277196,0.8324508227410573,32.60670189662579,5.6579128339217855,0.16812346245833032,0.7028788519366779,2.446220741569704,2037.0440113964448
animalSounds_077,663.0,3.958639455782313,656.1154070978729,0.03892351255709029,1920.3585289144976,0.8318839850683035,0.01861388956797712,11.569681566166143,0.16511953278850242,0.5957264658846971,3.3450620810142913,2269.7172557994663
animalSounds_078,706.9999999999999,3.0182312925170067,751.0222961596803,0.04728714399422727,1716.0833571285787,0.8074435033888042,15.59795409014363,1.9147783471145163,0.2223147918103961,0.5240272293915652,3.510526369540976,1980.39059736829
animalSounds_079,808.0,2.7831292517006805,694.6673545852354,0.04748019382775528,1678.1374003321603,0.8144330351417386,29.487189293722956,8.136522137936721,0.20076148679481484,0.5404585819900058,3.9667126363321827,2057.2049579315963
animalSounds_080,590.9999999999999,4.167619047619048,593.34337448854,0.027097530108305706,2050.5249770165747,0.8134493695875717,18.08980221149664,5.943436630794225,0.17564974951598167,0.55229985938747,2.454088065410432,2295.4886534151206
animalSounds_081,676.9999999999999,4.219863945578231,698.280437710662,0.03995555570574105,1719.0482445376642,0.8076550835304187,0.00034167071727308064,6.597632768081448,0.16257694627877375,0.47136661367037413,2.9896744206903514,1949.894673137899
animalSounds_082,703.9999999999999,4.219863945578231,676.2707271639307,0.06717639927069273,2141.9603948361596,0.82499760493539,56.39914808458644,3.6629142559419314,0.26464980775145885,0.6266555567299851,2.459083675247472,2147.66257413774
animalSounds_083,597.0,4.089251700680272,296.4733844272787,0.027261945382771765,2558.5333499244907,0.8428811935971544,0.0,2.3738811002987257,0.13464167237995864,0.5069725381531681,2.2996506186876777,3712.6034206520644
animalSounds_084,603.0,3.932517006802721,280.2021153879474,0.031944179606162575,1511.7270950665188,0.8011532380319704,17.670847994336064,3.3850514049365428,0.16342960697673853,0.5372274150095342,4.20854317784431,1878.510289701655
animalSounds_085,585.9999999999999,4.141496598639455,261.2910610773003,0.033321001816672684,1531.5966275602016,0.8165543828168778,6.03046318342116,7.217868029599257,0.16105449936912053,0.40742759557510855,3.5290479675187636,2080.3801600107217
animalSounds_086,819.9999999999999,3.305578231292517,831.5161714385195,0.04097760546308644,2032.7662131360282,0.8263667032269942,117.36644470796904,4.410472866041185,0.2052778294034531,0.5370336300972876,2.307770512424392,2009.772606095179
animalSounds_087,1223.0,3.4100680272108845,291.4604816431609,0.03616833225171342,1760.368422414923,0.8220000784849716,8.08866181331796,8.852449550553393,0.15973876515852162,0.5353411415985393,3.458193937165261,2221.598595539719
animalSounds_088,625.0,2.365170068027211,586.288093074069,0.10880853163126347,1896.7676102205899,0.8197625241895131,12.803797919664841,6.324107386508119,0.29319441803833324,0.6013629407451393,3.4565245165158442,2258.157320797384
animalSounds_089,773.0,2.077823129251701,832.6109100386769,0.0999788619147858,1840.3726853036928,0.8018381802038765,0.0022298975775537698,6.156324569816614,0.2743050950228825,0.4783736336729417,3.461647901315128,2164.6019934975875
animalSounds_090,815.9999999999999,2.7831292517006805,964.4102958255496,0.0892383532265968,1981.8267560778775,0.8232137158627936,0.0,1.3116662190160078,0.2397562990603679,0.6405568710769858,3.2880516252930145,2277.696567406644
animalSounds_091,567.0,3.148843537414966,282.34763980959036,0.03011230070065163,1714.7865552946816,0.8173281190583488,8.197250758013089,2.866187354695016,0.16201818035644672,0.5723213453825817,3.314775193109685,1881.4907806024148
animalSounds_092,741.0,3.2010884353741496,729.0244925568387,0.04890370337048525,1845.4111912688775,0.8289500986847146,133.09443717840165,3.0119568902655574,0.19421086372061006,0.6125561381093519,3.7233728573759235,2116.9772070893755
