cell_num,bin_deg,firing_rate_hz,rayleigh_vector,vonmises_mean_deg,vonmises_kappa
38,11.25,0.014880952380952382,0.8583842712076646,177.99290729540715,3.868816040493164
38,33.75,0.014880952380952382,0.8583842712076646,177.99290729540715,3.868816040493164
38,56.25,0.0,0.8583842712076646,177.99290729540715,3.868816040493164
38,78.75,0.025025025025025027,0.8583842712076646,177.99290729540715,3.868816040493164
38,101.25,0.44696595329506716,0.8583842712076646,177.99290729540715,3.868816040493164
38,123.75,2.3813030507438335,0.8583842712076646,177.99290729540715,3.868816040493164
38,146.25,8.203832064399126,0.8583842712076646,177.99290729540715,3.868816040493164
38,168.75,13.757150689917466,0.8583842712076646,177.99290729540715,3.868816040493164
38,191.25,13.036549530893803,0.8583842712076646,177.99290729540715,3.868816040493164
38,213.75,7.298644615020502,0.8583842712076646,177.99290729540715,3.868816040493164
38,236.25,1.3233850612321212,0.8583842712076646,177.99290729540715,3.868816040493164
38,258.75,0.11961722488038279,0.8583842712076646,177.99290729540715,3.868816040493164
38,281.25,0.009968102073365232,0.8583842712076646,177.99290729540715,3.868816040493164
38,303.75,0.009968102073365232,0.8583842712076646,177.99290729540715,3.868816040493164
38,326.25,0.0,0.8583842712076646,177.99290729540715,3.868816040493164
38,348.75,0.014880952380952382,0.8583842712076646,177.99290729540715,3.868816040493164
44,11.25,8.12037653868917,0.8295739381284932,29.993077739866173,3.5225113587600267
44,33.75,9.032077537857061,0.8295739381284932,29.993077739866173,3.5225113587600267
44,56.25,6.734754942821532,0.8295739381284932,29.993077739866173,3.5225113587600267
44,78.75,2.4521362664195894,0.8295739381284932,29.993077739866173,3.5225113587600267
44,101.25,0.5701829517892173,0.8295739381284932,29.993077739866173,3.5225113587600267
44,123.75,0.26480357664240034,0.8295739381284932,29.993077739866173,3.5225113587600267
44,146.25,0.2049009577894677,0.8295739381284932,29.993077739866173,3.5225113587600267
44,168.75,0.18174931003764772,0.8295739381284932,29.993077739866173,3.5225113587600267
44,191.25,0.10488082717775342,0.8295739381284932,29.993077739866173,3.5225113587600267
44,213.75,0.06199755410123033,0.8295739381284932,29.993077739866173,3.5225113587600267
44,236.25,0.05472770827301567,0.8295739381284932,29.993077739866173,3.5225113587600267
44,258.75,0.04333326087271568,0.8295739381284932,29.993077739866173,3.5225113587600267
44,281.25,0.046466475388044014,0.8295739381284932,29.993077739866173,3.5225113587600267
44,303.75,0.11662387667565018,0.8295739381284932,29.993077739866173,3.5225113587600267
44,326.25,1.1136583511964802,0.8295739381284932,29.993077739866173,3.5225113587600267
44,348.75,3.804651131568861,0.8295739381284932,29.993077739866173,3.5225113587600267
