cell_id,zscore_bin_11,zscore_bin_33,zscore_bin_56,zscore_bin_78,zscore_bin_101,zscore_bin_123,zscore_bin_146,zscore_bin_168,zscore_bin_191,zscore_bin_213,zscore_bin_236,zscore_bin_258,zscore_bin_281,zscore_bin_303,zscore_bin_326,zscore_bin_348,preferred_direction_deg
11,1.7865352568567527,1.82757771110051,1.487184614445806,0.3242906475070842,0.5108006185534272,-0.431081405859232,-0.206005154193673,-0.809104843207759,-0.699294832839931,-1.503718981391929,-1.0400439972413782,-0.8382547497025861,-0.1329151774736357,-0.4971175315242188,-0.19252649869444094,0.41367432366520657,33.75
12,0.27075032901195345,0.986292012327838,1.3207141684383579,1.1184479828825886,1.1471845701436798,1.3031271147404897,0.936831290308859,0.13029298299642927,-0.6017487266038015,-1.044354601178002,-1.1154759664631502,-1.2436376929088933,-1.0915398338962385,-0.9208187428073732,-0.7585897519178915,-0.43747513507484026,56.25
13,-0.15130234696342765,1.1151890753185039,1.6796957440957605,1.2713697670599176,0.6386122441948108,0.46699745489844197,0.5843484555142512,0.6877366655010237,0.4175818546590265,-0.1286031829753374,-0.7843749899900556,-0.7763674591105483,-1.0112914320467437,-1.2377476752880718,-1.5442750402439926,-1.2275691346235513,56.25
14,-0.018903770786887535,1.0079589057451706,1.379019903267977,1.2376268156380357,1.00104598550434,0.7399174114607928,0.9199242450095154,0.729857271524571,0.23892648373522424,-0.8751700556191483,-1.1558914107941825,-1.1262870499558384,-1.0331026889991568,-1.1298657302884696,-1.048325530121126,-0.8667307853208143,56.25
15,0.8103387668863214,0.9930724085899824,1.3645139626652067,1.2938363283263947,0.5536962783064349,-1.4699705752019898,-1.8248126332029568,-1.0394956698921145,-0.6857205768421815,-0.8662082769599215,-0.6044907887681434,-0.155100805704715,0.15119878172914153,0.04841096189506427,0.33809567817357516,1.0926361599998966,56.25
16,0.7310437338923426,0.7222605239118096,1.9304176725218005,1.458523272132304,1.4526974856522101,-0.07480303735100437,-0.15633577337013693,-0.8719846989437388,-0.9180306853184487,-1.3611298791170727,-0.9733822276515242,-0.8677930025744552,-0.8032736155806236,-0.37686106627821714,0.043819934701640306,0.06483136337311772,56.25
17,0.5146689858160329,1.2801636850551699,1.499446854369275,1.1580064757537798,0.37135323981547613,-0.34322503305469493,-0.8806332643021346,-0.8765151999862687,-0.7856616767213467,-0.6847358293945097,-1.0472318241847898,-1.5765350512986454,-0.9969569961576941,0.47433709059913776,0.8293570566635129,1.0641614870277027,56.25
18,-0.5780791286674354,0.4381788550677008,1.0881819366258725,2.419580294022014,1.6467224579048636,0.9967193763466916,-0.3346789810494501,-0.5694625349902835,-0.5694625349902835,-0.5694625349902835,-0.7030197369861348,-0.7030197369861348,-0.7030197369861348,-0.7030197369861348,-0.5780791286674354,-0.5780791286674354,78.75
19,0.09602440174868938,0.49435810415575343,1.223915960937051,1.649557451164355,1.569007918343885,0.821740966641267,0.00543388093149371,-0.8863936729457009,-1.4985179128209951,-1.3753640740946262,-1.10740633219298,-0.8036711948937297,-0.6783688639326686,-0.022102485982034726,0.21371283697170937,0.2980730159685341,78.75
20,-0.016071914704309825,1.0313452556867333,1.3288294438667223,2.0097203768066745,1.113099618696039,0.8207246584994192,-0.4380324656236017,-0.9823802381190292,-1.3636684264439407,-1.2397828973349498,-0.9009285058277808,-0.8483968496542148,-0.34599906751469717,-0.06354240277080693,-0.005434148242414845,-0.09948243731984127,78.75
21,0.5163130742893103,1.3039133709012267,1.2502476506328704,1.4380639688029617,1.2036067788407665,0.9266579747574004,0.25347773392468265,-0.6830841462953395,-0.9663741880838517,-0.6262557965866349,-0.5290861290608767,-0.6210921910659429,-1.4752872940936388,-0.986106234749065,-1.180072442128924,0.17507786991504778,78.75
22,0.5368889801253618,1.4036186413119558,1.611206078801871,1.6354093103343048,1.051446298908027,0.38531301332511625,-0.37949862551036306,-0.9220637439061122,-1.3831016889996126,-1.2758627794992827,-0.6333840947238237,-0.4571572354023703,-0.5099546826524002,-0.6828141588631458,-0.559725011398296,0.1796796981487635,78.75
23,-0.5512541214457853,0.9839042210714692,1.678952078100226,1.8668036960257417,0.600106381190912,0.4856077127425126,0.47430547685381885,-0.04389891218208113,-0.5566490197866422,-1.4185057936669172,-1.4771867778650731,-1.2432102815352557,-0.26287574053605545,0.16644562612881755,-0.028690252778519852,-0.6738542923171739,78.75
24,0.6106711842748983,0.6560360182565377,1.705488849095375,1.9157104552386524,1.14825288958654,-0.5580551201211895,-0.8079898853967034,-0.6992199971625676,-0.7482834196827016,-1.1828108911804185,-1.2618420657440723,-0.8352631149165592,-0.4844524479136741,-0.19390623032622664,0.2025771402827959,0.5330866357093123,78.75
25,0.5646194008529795,1.0252848173259834,1.8049943629102518,1.830980147436365,1.051217285691751,-0.1954646556077298,-0.7097568894618965,-0.6139758816407616,-0.6635965207245065,-0.48830253101172466,-0.7149455247460765,-1.0944716104720407,-1.2608279169091117,-0.8530031715359075,-0.18784200442470678,0.5050906923171302,78.75
26,-0.7965209082390656,0.5744716900691951,1.684295480641492,2.1556381055432654,1.1217362453475295,0.14525104990096202,-0.25721803194329274,-0.2603330102058603,0.30441756017200866,0.24105330090915522,-0.09925579056794724,-0.5711621239810248,-0.8085439918105818,-0.9899943720158006,-1.0959548605911305,-1.347880343228908,78.75
27,-0.9665599888804012,-0.45500810867116864,0.7921338128355246,1.5233295108634237,2.120088265969724,1.4904339290184845,0.7267099245610673,-0.16247165929123047,-0.8023447819191014,-0.9811637251309714,-0.48350821241198944,-0.33052872648043125,-0.3819230924695288,-0.4822703890196037,-0.7008933290858365,-0.9060234298879537,101.25
28,0.940804759874379,0.5827999142524523,0.9930175207953762,1.068096873228305,1.1599379292746625,0.40668890407014807,0.5374304900762027,0.39857386096476893,-0.1945621125921411,-1.13400457988088,-1.6157300380864035,-1.474743871057074,-1.4767895767359767,-0.8198966445727366,-0.20055973805572552,0.8289363084446403,101.25
29,-0.17747418121602165,0.37400276054425585,1.0695115393758892,1.6840470619316723,1.7031929235226206,0.9230437401397638,-0.19042617908936746,-0.7629480477522732,-1.416987537466269,-1.6469020399017753,-1.0986467568653022,-0.2982358232776363,0.4606818117268381,0.051029290589148624,-0.2381420901219562,-0.4357464721395835,101.25
30,1.0372263340765382,0.7253828114242138,0.6123076364500059,0.8947531274064146,1.1313942349897523,0.9818605587367812,-0.2054858208857558,-1.325669613204798,-1.9660850300700765,-1.4970939184142666,-0.8206926331501087,-0.5342266140336857,-0.3099931896456618,-0.12164226932937328,0.5872006200039476,0.8107637656460682,101.25
31,-0.025785044336791574,0.21500189516192805,0.7821107569148907,1.5978999726038965,1.9432850875999834,1.5706833073475583,0.539140348251034,-0.4018504203326557,-0.8853840888018643,-0.7786721941143442,-0.706235410449286,-0.8092275674154388,-0.948937436087937,-0.9611228679077107,-0.7716104144528843,-0.3592959239803905,101.25
32,0.3349418391065928,0.8285513353666599,0.8291419438796283,1.3519689896445657,1.5297020230837337,1.2241012254840589,0.5153792212364463,-0.47637129849200915,-1.128754502849774,-1.7725913886141467,-1.3114854308648318,-0.7194262481743852,-0.3322881625020416,-0.5183925449183671,-0.5373456689098741,0.18286866752375122,101.25
33,-0.5670728217709945,-0.27663014374291056,0.7017273602082219,1.9144813695177978,2.256865788957776,1.3315005744555577,0.13357179283200835,-0.2794608455877734,-0.5562470185771433,-0.6890025417586412,-0.7930909177222195,-0.7930909177222195,-0.6551701625807589,-0.6623167637675903,-0.5759689405700519,-0.4900958121710569,101.25
34,-0.08268549918604833,0.2823021274604683,0.5622036787345532,0.18971089526305435,2.0253839586911226,1.398649406492047,1.8620099947438706,-0.33865069533071496,-0.26593597609468295,-0.7948208234254583,-0.49701997382332536,-0.6732878835596896,-0.8236790697800214,-0.9884622065598682,-1.1934552571421584,-0.6622626764831521,101.25
35,-0.6008569710621521,-0.6008569710621521,-0.16191512662929583,0.9449536537480462,2.154563746965938,2.1647716968364694,1.0579029164591276,-0.15170717675876436,-0.6008569710621521,-0.6008569710621521,-0.6008569710621521,-0.6008569710621521,-0.6008569710621521,-0.6008569710621521,-0.6008569710621521,-0.6008569710621521,123.75
36,-0.5633851584128025,-0.5633851584128025,-0.4350196519581978,-0.1615844189898308,1.6393240576412258,2.1964335768714367,2.0395349470325055,0.2386264704014486,-0.44684855528336614,-0.5633851584128025,-0.5633851584128025,-0.5633851584128025,-0.5633851584128025,-0.5633851584128025,-0.5633851584128025,-0.5633851584128025,123.75
37,-0.6190718530823683,-0.6792981190686854,-0.3690279076730846,0.3845097542639569,1.741590805782839,2.2289086897367247,1.70599641747599,0.3428330501261382,-0.42647847375723186,-0.6245297476154845,-0.5829381774322757,-0.6079898645463079,-0.6378466394499825,-0.6749114924612947,-0.5825688149943868,-0.5991776273045462,123.75
38,-0.3030335267879,-0.0163885075873556,0.10455494305445022,0.32230999498817386,1.0543337929624577,1.5656576978779544,1.4424574338377036,1.2981364955956096,0.8470422165245823,-0.05756391509002738,-0.7228318718879526,-1.1978205313141543,-0.9425471013185903,-1.2067918722791935,-1.2501766803649113,-0.937338568210861,123.75
39,-0.9442010866811058,-1.0150023436788385,-0.16918769290014843,0.5423093174843722,1.0491485130459695,1.6762541370066766,1.3569707222557528,1.0479148269582053,0.5461222680252489,0.670761874757561,0.08952332737074904,-0.7180722861034539,-1.4758684134241369,-1.1439190310788943,-0.7933297640306505,-0.7194243690073049,123.75
40,-0.6358676226498093,-0.2576530701485317,0.0631874716198522,0.8930161263756718,1.6509892424051713,2.204404522562658,1.4112846985075342,0.33421740186587534,-0.5586879241025058,-0.6863767174522752,-0.7534058307019583,-0.7534058307019583,-0.7534058307019583,-0.7309212078804681,-0.7230124665199037,-0.7043629624773927,123.75
41,-0.08164551183375866,0.5756315130105474,0.8493227897514934,1.262257780337289,1.2058958336759542,1.9598011350764712,0.9773937064932713,-0.027477178093139723,-1.2384849243283615,-0.943832518598361,-0.7421698774723986,-0.9589285306741133,-0.7317735923360073,-1.0167173110704426,-0.6839028062306424,-0.405370507707802,123.75
42,-1.3553259447078547,-1.0259336367770298,-0.6568021234188225,0.835247825186157,1.4277618364343112,1.7928440733662825,0.7046348228505103,1.0058106424293511,0.6735361296159604,0.4188918463142861,0.007626240595351981,-0.2974332130206116,-0.37994476687520884,-0.90506915921251,-1.21646820775585,-1.0293763650243297,123.75
43,-0.6156323757969664,-0.3794929073815956,0.10907696978047299,0.41450924994936433,1.2970283973672418,1.6268456656227415,1.848314260954106,1.0617185716054323,0.22615982441634255,-0.7936496159311237,-1.3354584396774811,-1.2573521029796944,-0.8745501820319129,-0.3304878829656594,-0.4519360150500798,-0.5450934178811813,146.25
44,-0.6431088781158238,-0.07238107990486824,0.7496913300594423,1.0061921805027774,1.4339894326812441,1.5147332558434294,1.6116991478446898,0.6960828267425513,-0.0772168915973751,-0.8331414340239564,-0.7380304415933056,-0.9577247980246428,-0.8677134173604849,-0.901814504904415,-0.9651933877573717,-0.9560633403918926,146.25
45,-0.6474851640150976,-0.6486074151208477,-0.6270247749088828,-0.6288959559003146,-0.47395217122609457,0.40821240248020263,1.6767264516647002,2.1944801487936085,1.7346661830412275,0.45703046306684364,-0.213014168013196,-0.6511816967286682,-0.6557776404330364,-0.6353269696407449,-0.638544707472649,-0.6513049855870496,168.75
46,-0.7041232260439156,-0.7041232260439156,-0.5239692030472698,-0.22664660266192596,0.06126705467324866,0.607099918265929,1.6796937360383124,2.2562617945352756,1.5587161421029578,0.18879972394523042,-0.6554610593669973,-0.698237490328299,-0.698237490328299,-0.7184584228482089,-0.7184584228482089,-0.7041232260439156,168.75
47,-0.5994333727376429,-0.5994333727376429,-0.6025080267305258,-0.5973374374331851,-0.5101573748501737,-0.11049093361720266,1.0925410781932245,2.2399497149923624,2.0910614466780175,0.9055141907809664,-0.32907450860118215,-0.5777931046824712,-0.600448449893188,-0.600448449893188,-0.6025080267305258,-0.5994333727376429,168.75
48,-1.0170745471978455,-0.847476179155087,-0.8081292402914672,-0.39440720284164044,0.1312561221655945,0.657164388595707,1.2714766737974414,1.9510682069979952,1.7332029495757353,0.9557368281356645,-0.14011108306465436,-0.45936796349200404,-0.5453321016810333,-0.6336493681402632,-0.9255286847660908,-0.9288287986380575,168.75
49,-0.41029056495094646,-0.1161337055547277,0.1394526521520801,0.17015639196880716,0.621623292191194,0.9678680374036677,1.643870715741443,1.7071234946163885,1.1001648789432343,0.3008268389687745,-0.7551884013419721,-1.0071310218626057,-1.316009843799852,-1.221652009241129,-1.0788956674079506,-0.7457850878264057,168.75
50,-0.47712880397515445,-0.24018360903858454,-0.19950295456857733,-0.10169092635175535,0.05827712382941993,1.1154275136987115,1.7041259567069462,2.0839219453144735,1.198460961229225,0.09581162410439761,-0.5996777306680159,-0.8771143625743709,-0.8341644643775991,-1.0864911693221602,-1.0351680319462497,-0.8049030720607071,168.75
51,-1.2845768748942583,-0.19706538403751675,0.4984578040361017,0.47931985824073,0.24068097309975184,0.7433452240674109,1.708313089427214,1.859897483305029,0.8967711217145586,0.20556449396732307,-0.46304157275452934,-0.6981026502053357,-0.8524295915658174,-0.8260922159410773,-0.8260922159410773,-1.484949542518519,168.75
52,-0.7139340868210405,-1.077248460662807,-1.50364682483993,-1.036075700930345,-0.3267431614711052,1.1069117372783137,1.3226805327446036,1.5506656086043835,0.8168245562188637,0.5025506082435311,0.45129446646663934,0.940331242320101,0.32800191591254463,-0.26370241168289155,-1.297931389844132,-0.7999786315367297,168.75
53,-1.3293647394322625,-1.0514951620227426,-0.7769117983536372,-0.09844485155318922,0.14341161555086765,0.21438817571403393,0.5079813302619895,0.415531183716618,1.827788896127045,1.604911077233807,1.4927379010426505,-0.046820293251046724,-0.17290936237868254,-0.4880120841557308,-0.913427149067458,-1.3293647394322625,191.25
54,-0.17926782632196184,-0.24744118925380032,-0.35917840796420886,-0.6119416242807432,-0.6149921376835078,-0.6095907273315017,-0.5252420904384921,-0.3413720576406816,2.1448901125691187,1.967032581768009,1.8682152842610962,-0.6763600711775047,-0.5245824178029476,-0.5243841691634751,-0.38932829987602224,-0.3764569596633759,191.25
55,-0.45620632408263656,-0.5281028718987012,-0.7260925069621571,-0.7783285800948665,-0.8291602787117438,-0.8915784982877482,-0.8762493708520617,0.5875144481187748,2.237922527689466,2.114048004069701,0.9761505312877843,-0.2162274945252137,0.1537587831502232,-0.014418465216327305,-0.382646843932573,-0.37038305975192126,191.25
56,-0.36104731785857685,-0.733040758921321,-0.7015543670068358,-0.42492312246554265,-0.007399119703862851,0.11443033420332871,0.49850128290837525,0.971444268086121,1.8868092017007745,1.7749500540803484,1.1794279786828132,-0.24237804753440115,-0.9941622890605285,-1.4630908074777578,-0.895545654709773,-0.6024216349231638,191.25
57,-0.9697229331558836,-0.8651047118010851,-0.6684695711670668,-0.2472883815533583,-0.05397642436526539,0.362164665542471,1.0484855440151366,1.3772036405684682,1.941619882577,1.2717310133413182,0.8880674264605694,-0.5461794817830784,-0.9302228455991247,-1.0639067638856219,-0.8399385426874441,-0.7044625165070416,191.25
58,-0.4341355076802985,-0.5158241861794927,-0.5071453894359798,-0.4004959486742282,0.166061091153995,0.478365160727436,0.7326196773251114,1.380253688905394,2.1439196352835728,1.5335984188602274,0.11573026239373088,-0.9967240569580372,-1.0612744971473222,-1.026935113926477,-0.8226687247844799,-0.7853445098631507,191.25
59,-0.3676112442264151,-0.24938499501141353,-0.38637445235472784,-0.9946453768873605,-1.1305732777705408,,-1.826410499712823,,1.545021003806161,1.3385489963892612,1.1335268913473537,0.6777499232920706,0.7951464952101882,0.23916832027751025,-0.12446039983554164,-0.649701384523724,123.75
60,-1.009988701045531,-1.1087201228165926,-0.9988574106946709,-0.7535566656590833,-0.5221571963282302,0.277573287743134,0.7853482460446842,1.157430497842465,1.0657760122296203,1.5887477773847891,1.3093598992795406,0.9491621668408242,-0.0052011366056110096,-0.7512328098118238,-0.8023984104497875,-1.1812854339537238,213.75
61,-0.5352360719227732,-0.5641779911742566,-0.6623502167011823,-0.6716343062193499,-0.6523662728812921,-0.5648602181072325,-0.10726676043658788,0.8369973531101145,2.0785744238602986,2.163670244958542,1.229832032459622,-0.08623353759526856,-0.6239983630983217,-0.6525145007074546,-0.6466724290192926,-0.5417633865255645,213.75
62,-0.3912220287283833,-0.5985137291689104,-1.3065139092498288,-1.17176083378041,-1.0059251070309765,-0.19275963064160576,0.4180951541154587,0.9986930463234335,1.811333972343296,1.9668732536249183,1.0042928348601319,-0.24625222865913624,-0.9275457456549226,-0.2721532256255647,-0.1669419736351875,0.08030015090768744,213.75
63,-0.13074695757476076,-0.7510282974789928,-1.4233756471799694,-1.590609067156893,-1.4176524435529538,-1.0159917376488203,-0.5415247461095493,0.35302559222103475,1.0337121039794934,1.511630993076479,1.211439247997273,0.721871729935039,0.45431361457618263,0.575718694298414,0.5870324248890493,0.42218449572896566,213.75
64,-0.7118583289447243,-0.7644940796810712,-0.982602396905274,-1.2799539697493298,-1.1282447785228344,-0.7702200724620135,-0.30256619119934414,-0.07446888348379781,0.7979001518740388,1.1107034735174057,1.805083731252637,1.3764237661333008,1.280089812358664,0.5007755888654816,-0.25177204718717294,-0.6047957758659788,236.25
65,-1.1470334969191343,-1.0946808205333953,-0.9931085572036522,-0.7258781392911499,-0.36134882244078015,0.15891101944959918,0.36051189144155,0.5130443306661869,0.6671934239540802,1.1576163804609683,1.7713607614803781,1.530099414086817,0.7353208945254757,-0.3676381891552688,-0.9375778335356275,-1.2667922569860466,236.25
66,-0.5835264772226109,-0.5864527379719336,-0.621674197918433,-0.6702568536699435,-0.6976559261945197,-0.6652472111842644,-0.5401979231401737,-0.45046122718682285,0.13356196022103356,1.283630246071462,2.198838577728897,2.0264737585399817,0.734912694969623,-0.2720056100500654,-0.6820687521221384,-0.6078703208700915,236.25
67,-0.4412586405045731,-0.3727803018046525,-0.7060489289562584,-0.6843932105384232,-1.0389447620237557,-1.0942578488119845,-0.7698252900205885,-0.4889395812975333,0.3653022468558492,0.9795885122213656,1.7889723679231022,2.011942118067272,1.3117106075552707,0.13787771165783727,-0.5736816972251821,-0.425263303097741,258.75
68,-0.5243923571844656,-0.4967848978705074,-0.4984442694081009,-0.5581977941700846,-0.6157833112810857,-0.6112364149297194,-0.6243556813441883,-0.5469649697735103,-0.5960528916076486,1.0013845646897337,2.087770242035736,2.3380769256092457,0.8684055921155853,-0.2516451342004845,-0.4451069384485748,-0.5266726642319312,258.75
69,0.060609275673368136,-0.5762108881865287,-0.6911849749694651,-0.9883361830085254,-1.0732496022019564,-1.0874323903205434,-1.0013016053816852,-0.5553517962798484,-0.2082780183861442,0.5195470520289055,1.654811444640005,2.1414907992815126,1.362709092606471,0.1906844115107576,0.0964695382020967,0.1550238447915826,258.75
70,-0.13445828471998314,-0.6635156673136975,-0.9708043186925713,-1.0558624523942957,-1.128747388788671,-1.0727188886079633,-0.92283239083223,-0.7961355403781347,-0.3161868618342411,0.35579788197392526,1.0726839728458908,1.492339685545335,1.4601288840466167,1.332579000251158,0.9512505363342693,0.3964818325645903,258.75
71,-0.7575022777639623,-1.0457041148245865,-1.103837895451327,-1.1848600112247336,-0.8619345289289547,-0.5242898757854644,-0.3224050900349916,-0.21346229187108184,0.3620106475267377,0.8217960961437514,1.6068926583073908,1.6596089742320483,1.5875780391622096,0.7251504917411554,-0.1829025325654334,-0.5661382886627662,258.75
72,-0.2222898923007118,-0.5716474623971073,-0.6646388444944943,-0.6576500218905178,-0.5982101006602693,-0.5817024568476643,-0.5840118413261141,-0.6642645539663606,-0.7391487098083162,-0.48669935667041236,1.3879384981872671,2.219803794605511,2.1213514775602644,0.31059560350258836,-0.11244700450498026,-0.1569791289886826,258.75
73,-0.04165974759628407,-0.9317401461952803,-1.0481597870673707,-1.3577811817173469,-1.4212661686563948,-1.1937389091862176,-0.7469105538707705,-0.1627538318474894,0.33360051544084457,0.5085467040931937,1.0842047250848996,1.503225644655814,1.1464305830258166,1.112623029056806,0.7846630409919048,0.4307160837878634,258.75
74,-0.3937245300119079,-0.665732212627921,-0.7657481134273342,-0.8109505344637165,-0.791434714009802,-0.756035924310451,-0.7223297401924356,-0.860856646965781,-0.8129170974558085,0.5259383036562452,1.5432084242879742,2.191313207258638,1.3841092884230566,0.7255205588362409,0.3415400544416497,-0.1319003234386467,258.75
75,-0.5693712621419419,-0.5590539899822201,-0.4820781681296873,-0.8308241120712789,-0.8909913177376507,-0.9543649863311017,-0.9270340432099267,-0.3834692671043994,0.3227640731198065,0.9281447582132871,1.6186354208105471,1.860322473976442,1.6084300488086005,0.4985567513811718,-0.42097898334844785,-0.8186873962532013,258.75
76,0.511461902061765,-0.05078666050440352,-0.6344175477893804,-0.8948283587966251,-1.1362920354206096,-1.216742936209727,-1.3028285403442657,-1.0216771352927856,-0.6042229637805036,-0.1483648179735236,0.6815573816519472,1.1823200636645,1.6243635837593673,1.2533230643566833,0.9712457518639713,0.7858892487535915,281.25
77,0.4531983758485715,-0.31995517027475445,-0.7710564059337828,-0.6471036741330479,-0.4715561209716675,-0.6312732380984812,-0.9792800650001429,-1.0484393030713386,-1.2051074983666064,-0.8758676873152192,0.027903871868479813,1.136569033185918,1.7534974431211343,1.4535094401306057,1.2086218691351855,0.9163391298751467,281.25
78,0.23818125223452613,0.06428393335706392,-0.6996032332435514,-0.6916212377158718,-1.5723016975226123,-1.3235099002700343,-1.5203887358593453,-0.4331814285426455,-0.36188330120877754,0.19918263735871483,0.5009570582415773,1.3560202587250136,1.4649477997511207,1.3444036400654624,0.7698132530618682,0.6646997015674891,281.25
79,0.4296178570923315,0.1052438465620242,-0.17794816007512618,-0.5323747890075798,-0.7181185346978464,-0.8191406307936355,-0.8545839775341036,-0.8816665513765831,-0.8816665513765831,-0.895815529092938,-0.8010625347052208,0.0946619476511882,1.2859892480776873,2.0570086205188853,1.6984844682255298,0.8913712705319701,303.75
80,-0.21733700745008025,-0.5181064280411701,-0.5856710357365205,-0.5880609542297585,-0.6936013779573225,-0.6891357614054306,-0.6505174005814834,-0.6472719773577065,-0.6328039177080084,-0.5327732198740204,-0.5656014599925976,0.06066715492728216,0.7936311255226284,2.2651077382002525,1.9907517690835494,1.2107227526003859,303.75
81,0.7568742817261154,0.1030317121390827,0.08841657610722518,-0.8193467965347392,-0.8234181558578996,-1.4127800023496602,-1.14427151859074,-1.0330318511896537,,,,,1.111258566203072,1.2262339270715468,1.1361322981630186,0.8109009631126333,191.25
82,-0.6984149045245728,-0.8186174018136121,-0.7037071679187284,-0.7037071679187284,-0.6048309201487122,,-0.9014596634587606,,-0.3605484256580843,-0.41637851957659744,-0.668163632241212,0.798923257748087,1.267707092353138,2.3377938211777503,0.9909094284774901,0.4804942035025423,123.75
83,-0.22066303031076384,-0.7595457778759267,-0.7525783497796344,-1.1129513166685272,-1.3838682730019438,-1.6116818626564176,-0.5550064959757498,0.18074980138607896,1.0378984324610365,0.44659753646346384,0.19162344329896658,0.16039915257635612,1.3100393119066622,1.6179497141780421,1.4291527319293489,0.02188498206899837,303.75
84,-0.2169563354121388,-0.5263866713171773,-0.7665029634686692,-1.213699208762505,-1.2995464677779736,-1.1722732888851757,-0.623782004779127,-0.3970412879659488,-0.3877483256975858,-0.06420505581483338,0.3493444838085719,1.0942659640425285,1.5181300021606772,1.7259233977163593,1.3689577845551097,0.6115199775978801,303.75
85,0.08052428197661808,-0.012212899893297269,0.02492656018693774,-0.5612010677157949,-1.2576591890083897,-1.2985940729457552,-1.255421126570897,-0.8660324933017401,-0.7490756820521246,-0.32459663677871287,0.2831937051839651,0.6648955652849452,1.6286356473166423,1.7285480673721993,1.4167768109474586,0.49729252999794993,303.75
86,1.1082650895115749,0.1603026273389704,-0.41698045324583616,-0.3179288300615919,-0.004503249192262848,-0.0724923280630457,-1.115919613686066,-1.5873055097379125,-1.3190773689805964,-0.3838093403371313,-0.18589604169490376,-0.41596569133933514,-0.032702968441837066,0.8951962779633797,1.847329503060417,1.8414878969061734,326.25
87,0.40691593185500513,-0.45031571735878234,-1.0075793805010427,-1.20768971026645,-1.3253398597634825,-0.5414780203434955,-0.05397963127564513,-0.05397963127564513,-0.752009633397665,-1.0298944966816865,0.04355762057280065,0.34965670298482715,0.997969029721461,1.3486529962979872,1.9316038752988134,1.3439099241329975,326.25
