delta_hd_deg
144.56812196935525
31.855878182565178
-0.058887447717901525
23.41147689713611
48.61864737135309
40.59104997225055
51.990923871540815
38.124242270276284
-130.01702097680845
-29.563676785865393
50.51881618596109
-25.67605821084835
-15.467929383319111
26.632650104524902
29.776736049062958
40.32893789722677
80.71639433170662
-84.9150976926677
19.71781632851421
77.1055967042934
-25.185955208871373
-1.1565305224880358
-26.743169004149788
178.95524748768634
-74.23964528837092
-92.31479188188874
88.75305610988119
-116.49600542296768
-24.381387342218037
-3.655110192032659
108.42688930335302
7.092113110624501
-111.13699008467945
28.104598855229902
80.37404192535533
-47.3007556558624
-72.55608730113234
-162.39352014336333
-1.726173498633879
-163.3835738683107
61.96964650762323
45.48116863311761
-121.34729830203304
-62.281978688698636
-52.628660118174274
-41.21247275800108
73.93745819111587
29.343713109673573
-86.82239444083525
9.780982710850274
132.52029264889987
144.4582803610105
-69.39643777701367
