basin_id,conc_ene,conc_feb,conc_mar,conc_abr,conc_may,conc_jun,conc_jul,conc_ago,conc_sep,conc_oct,conc_nov,conc_dic,pe_pct,pp_pct,pe_pp_pct
11,1807.8133090368467,1293.405370858827,2228.8055797524103,2896.2182444902296,4094.25377118529,10485.268435019369,12824.857414573817,12118.444750317292,8193.638959267744,6783.128365730076,2236.2400708351292,3841.3775455479667,23.15,24.07,47.22
12,65.71921305406082,56.390318813700716,69.06075687996154,71.3978201113956,110.71201479913753,137.47437377714488,121.8044403210814,135.77472270145037,92.18726015757078,63.338806453072955,71.944305293245,70.4607674145986,29.89,28.95,58.83
13,79.58723544959658,79.54759708003782,79.63202752136777,90.01445623226682,97.83144550794434,110.36921269118302,120.61881744922307,116.56683283704136,86.45700166812193,87.31840154828684,82.60565937230521,77.1471336807179,40.32,13.71,54.03
14,1343.2560445665156,1660.0305342361917,1914.7833510816524,866.7277056044752,668.9222702239314,539.4205691614094,454.97971577808323,713.7112216819683,673.5722939653298,864.2413957768892,2311.2847273955617,3739.296156472164,11.43,13.43,24.85
16,59.661219951327645,60.42400919784553,51.579677347467346,69.07514809766775,70.14376465240359,108.81645599956593,102.5564499775198,86.07205866694476,75.66251043610308,95.0567605560327,58.50800689309336,64.67382738725772,17.38,19.76,37.14
17,1390.3055052388543,1667.0608396222929,1265.6100910065798,1327.7386288131565,1105.0912958001509,1203.936845100225,1220.2765343313706,992.2701972015026,931.5720831636157,743.7253756473966,1001.9436763292142,1199.4601585734283,35.45,23.19,58.65
20,518.1794289662113,484.5604741318377,459.44507440397626,743.9444468069311,941.2560951647731,453.6236781463012,359.93740525780373,559.4656030786657,475.92796816997003,667.5354638410565,881.5029294820258,762.8111830271583,18.82,17.73,36.55
21,36.84591279247538,38.570782715958885,55.21864000594162,47.13874513091177,43.919195547560626,50.836340342797925,57.119122201049855,54.69302866509683,59.254159607994026,60.50052618851798,55.38615209559184,52.46943478244743,40.1,16.92,57.01
23,432.9872075091385,383.24794190348905,309.2264872545778,370.89348945464457,343.69497148609986,642.4629097653208,377.4491204356589,288.5658385960847,275.859775282573,302.2355598381911,354.67674439565207,406.4900571704894,17.44,17.11,34.56
24,16.07723806327905,24.458923128786807,21.888083809208705,15.347116035742996,18.97182661388527,25.989435889713658,20.70395430616291,21.75001660686629,19.33675859975464,14.7675356960341,18.686865989680825,15.718635512131092,59.45,9.89,69.34
25,339.9012773429093,399.5445869519385,442.16464987071254,534.181370506461,181.81321343253902,104.92924913422414,110.19103943842246,259.96779616401994,330.15124473399163,344.3475396353231,234.8391901874139,273.2110267816361,28.83,23.89,52.72
26,584.8650284180292,559.9228739408567,551.9862756544223,440.9398537453066,536.9010286892819,430.87736914391763,374.6500704785178,400.14982638209875,693.8507864934544,649.4438075911816,603.2146241876698,923.2688048769008,6.65,9.76,16.41
27,329.8447699387853,360.79777468983747,433.9874068417387,439.87869502872616,473.59532724471006,504.93858806694374,479.24589927391605,382.452797459218,303.8411572319325,299.4469934777311,298.6251601579828,318.52431083027,23.72,20.35,44.08
28,1089.3830515065179,857.0587915310962,895.5120613279986,872.7054064648945,832.6541824012066,888.1059215539342,811.0026041797405,882.8382508219065,1233.0760759440168,1691.8775994796308,1750.2177815457637,1569.9693599691225,17.64,20.7,38.34
29,14193.939293452397,9061.981873710089,6629.434531291311,4470.18590873919,4542.006426197128,5133.787330823439,7881.033994066429,9964.462896419906,14202.158172339188,26359.917952423162,17593.44056810042,23041.678046237394,19.02,19.53,38.55
30,62.88366562836243,65.51835791048138,68.33061565146073,66.20127587785365,76.83413128104951,83.00682262316305,119.66201543029648,132.5010884536089,124.99553843720497,88.61194125584473,84.52076695325786,82.361433202354,6.51,8.21,14.72
31,2540.887143469784,2471.913834762825,2139.6234466202714,2983.056891790213,2755.054754802795,2525.071572023865,2150.4356615979814,1929.9037513626229,2037.8567758423317,2029.0037376293785,2167.052230392278,3530.5629763876664,17.21,22.47,39.68
32,2130.4584747327717,2330.8042410009484,2052.5932841703534,1196.5454991770446,1189.6410043397495,1651.9390854935405,1597.4459990568844,1948.4064002055288,1454.5095374637756,1729.184823452201,918.8377259845277,746.2455249234445,18.32,23.77,42.09
33,1105.5130551879167,967.2824033410541,716.3761731689343,972.1502830991271,1153.9289723056977,1022.1543246597367,396.57020894530314,605.4931269156194,933.5488742968184,1009.0970755501643,939.7108202898114,1034.847220596699,37.21,24.15,61.36
34,260.9325162691564,252.89934011140164,247.71076987101472,260.93530515878126,264.3555156023459,260.56975726775624,238.10217079841118,234.24332174622592,238.66949157450438,256.7438409771458,229.30388713231108,226.07489960909277,56.19,12.24,68.44
35,567.2352665536267,570.9771649930018,577.1659298365348,575.5163971079515,567.4410530501871,559.2501614229719,581.2177161306277,583.8515038679625,551.0771782530923,560.9762738122221,567.6650314774832,568.7107213798823,36.15,16.98,53.13
36,100.19571092573884,108.2813094296457,164.41702967319327,145.6375260228254,165.02464909721274,140.8483928205308,165.36828119920855,115.97765604758699,106.94720373817783,176.50613080819508,107.86409868449047,96.79893685651092,20.39,23.92,44.31
37,263.149911100759,306.96111001565765,464.17728531871904,561.8287050637281,534.7643594202143,534.7852604961291,537.6909476325955,606.5212350705172,734.1862423358299,594.4414431179871,611.852041340401,603.9547619133359,33.24,28.97,62.21
38,225.05773656578975,310.2319462057727,360.63885476764295,386.7560061750247,319.1303575450224,636.5932331038115,632.6362437414326,458.68805365582153,309.9100546841075,255.71143258795513,287.41439378433313,196.54336407049814,30.13,22.8,52.93
40,111.07620563686302,174.25147413311655,140.59651516909517,251.1655262496838,266.4482913702014,275.6673650791603,322.5236316863374,317.45032590261576,319.1014606518174,155.77693895343816,149.5120185102609,107.36254474199595,47.68,11.44,59.11
41,749.3327790219639,1362.8028343465,484.2036446543571,482.3433365365172,922.1794174381221,710.9886824472255,691.3730453140369,754.902746666442,617.8982463707143,513.8345838188815,453.43320979289854,352.7990930655716,21.05,25.57,46.62
43,92.17111133431834,72.11591393171985,94.33129891329057,93.08696191831919,95.66134343173294,80.74737749362806,82.37595799403519,77.8747572385498,93.16756841793386,83.10196750127092,92.13881657547539,91.25051220891889,28.91,22.63,51.54
44,7555.612578806311,6475.720872420779,6105.720931835024,6849.053665171951,4349.479709975463,1717.269671934848,1891.185201593809,2911.0742738739855,2365.351882315446,2526.964281725782,4421.967507543065,6428.200821632023,15.1,23.3,38.4
45,619.333744830076,595.2572806254442,689.3837249539614,555.2553191925965,596.891638325292,589.0279970261812,405.7021394101011,430.0742300477105,526.603074491055,701.6102581356666,775.852012456229,654.3176847528817,34.17,30.22,64.39
46,756.6572252092977,1288.3838064200293,382.209613748005,394.78367448605366,543.8538138037339,500.14392357010547,478.6337285218811,530.8471464787457,459.74849296585734,337.9946886288595,343.76186725859594,244.08261713464933,20.69,24.06,44.75
47,60.944980998486706,63.66649313835541,57.755189008268545,78.9225451186801,61.93212250181608,83.40970690616281,81.70049855531764,69.76070336019544,66.86094627252432,55.84696833176122,50.39627531411068,56.09123815565088,32.42,33.85,66.27
48,567.9410659451244,763.8632372298662,623.1258519883961,1053.3461202815167,1108.356224373877,1264.5586249064022,950.8177103063693,897.6726418189234,842.2902283689881,839.7349058773575,826.4482347872562,545.0452068686341,21.59,25.62,47.21
49,90.10932677901145,92.03626360498242,121.6502930031785,146.03085566226432,140.77132955203246,88.65831774558457,119.04027669904337,121.58612375088073,130.01706119220657,126.07728836411597,128.79251160852425,166.10020007696735,17.1,18.73,35.84
50,777.9919274027203,1039.3976000107953,1092.226370865949,1307.9419425977094,1735.1469018952416,1960.3645704145745,1803.3433011321702,2149.0969303736233,2644.5896926847067,2095.6701967292,1184.1624129749102,796.0760081093582,40.88,22.47,63.35
51,3780.659844900569,4184.965596849784,5294.733593954577,4899.5950501754605,2487.7913002095493,2680.7645502435557,3512.788568024643,3084.001611902468,3406.4483599178106,4564.457436459808,5897.331572634017,4671.117009626916,34.25,32.07,66.32
53,655.8346026333631,567.6579027779302,735.1226447261328,1441.3295457137456,1226.1545398752335,1189.8614409976667,1176.1809303754694,992.7888328179896,870.4865684995764,932.8727203731454,816.3597466075583,626.5442232419733,21.58,22.43,44.01
54,233.69815295249575,171.66021222477733,84.04725586828222,70.73373405843293,152.67729811031094,92.13687538481064,135.53467533066043,120.43023379449204,40.69268320230688,25.285022091094348,109.99216193106398,148.07362351743748,30.78,39.34,70.12
55,672.8501283725152,868.6960431361988,1578.1048003266621,2510.8779463418773,2119.0173551050293,1668.4392494399913,2445.751525521685,1828.982438440128,1536.252407884898,1730.969750351541,745.5864789070794,693.0669764418586,28.08,17.69,45.77
56,2092.746650504365,2092.746650504365,2094.3457137706896,2040.4463471380238,2021.7324782983753,2098.59720703895,2138.3176523018215,2149.4699892731933,2365.3708764089492,2601.819433152551,2560.689400756252,2653.156795491937,26.39,24.56,50.95
57,2448.03613979116,2677.519907621253,2151.8108916498204,1418.3968213618234,584.1331574732608,1078.2193419883033,1006.3494805012576,1119.8454244018276,970.2299684172259,655.9778192204411,1923.2329046114805,2262.367736729504,22.42,24.99,47.41
58,73.19901611648616,68.45783616346982,78.31591182342036,91.78808382611524,103.37119062715523,104.53451077117597,98.65615499183943,90.04690218422064,89.44719201037792,75.61686804354166,79.42364565612631,85.06067134826783,28.94,19.34,48.28
59,1.8936634051948862,1.7440824061014786,1.8750093834331256,1.8516074013654509,1.9419704277710366,2.9077155531259296,3.2289039370598225,3.6776891007138093,2.2928660296905377,1.5937479676993598,1.8478279644719666,1.5872568719526554,41.66,32.08,73.74
60,552.2480582090633,464.78097403106347,335.69043434994535,237.6508511788475,289.08441114766623,389.08802622531306,288.52201426972573,238.29432963189313,399.50564634882153,450.88743509930447,359.8946866766545,409.2016818718303,30.42,24.88,55.3
62,2303.54653267025,3998.776963166816,1438.9005327633495,1748.8973069166873,2016.3301639549827,2125.4100186984633,1940.686933413317,2372.3095622042306,1897.4048507811217,1484.4341442121859,1359.3748440227437,831.0002570112663,19.94,23.9,43.84
63,61.93888419318074,46.57904989983981,69.3735423896663,71.63928465518887,81.73792476485875,83.7537807368006,95.22640535075273,103.20826801883764,101.07566158423941,71.59492094043097,71.2759133209042,81.6243374439518,29.14,18.93,48.07
64,4705.727834368183,3838.343467890619,4902.400525437916,2599.3536029807005,2304.5072791717785,2916.676987918633,3518.0320584305605,3987.027587068783,2924.5845942051656,2508.7382507004613,2730.002713779198,3966.750822116418,21.18,23.73,44.91
65,1596.933388618157,2463.4897920997537,2311.603441813744,2634.8193064509646,3232.2210856783186,2730.48821963595,3037.1089302442742,3661.9200176726445,3571.143357889438,3145.6674649859197,3222.0546948468923,2679.2844177901047,32.33,29.57,61.9
66,74.92577879878031,81.31628060069707,86.94270709714371,106.4974570734493,90.7527157210343,98.80591310638127,95.13508010502231,91.45211463923448,85.57343175779484,82.610151320347,76.75069701202821,80.83344124836475,29.51,17.85,47.36
67,298.81585453706265,283.6630394894049,343.7665514411228,369.4468239109943,475.6038473333475,334.72870806240564,461.3806584561324,572.8527682068509,517.9680790680775,425.78214452901386,348.0741113535922,371.26765308734497,12.82,17.5,30.32
68,79.62565441181741,69.61548675387591,66.10869088115774,58.53674457893688,56.5116578430398,62.011042182062674,67.15056894638211,62.42939304427271,61.324898154684895,60.309895167750554,61.70875236587037,64.22394302654013,59.53,8.13,67.66
69,23.25827407865528,14.257281095192173,21.290591746727667,18.908930584748283,18.582478596722733,22.191922032304255,20.890860584659794,17.296633191906604,28.132163721954235,25.581891233075062,24.232692618982444,24.204791851188933,21.77,16.81,38.58
70,279.77939169541526,289.6179085566782,321.06821166887556,387.1295338359883,432.7161346358098,383.2099736329161,370.86095684982536,408.5071754274252,425.10728701058434,295.31514363973645,335.7124278366022,285.62245465598653,19.8,17.6,37.4
71,7.876374709706545,6.249386934388881,8.516654705009602,7.604708049854207,11.440716032919088,14.912664695579233,15.862482957332112,11.78938784898471,8.940858028946998,7.177055068215315,6.888595885281609,8.17763632499088,22.22,23.85,46.07
72,6.296940347349185,5.5429973038466755,5.421362640701232,9.251567656560741,11.96043990635686,11.858934927717826,12.9884142986536,9.53370335967676,5.425936393757756,4.736556937480182,5.6720166306429345,5.513547774145645,37.55,23.75,61.29
74,2546.261825849138,2922.2193154242127,3234.870051977699,5166.36277578479,6677.077613777351,2706.8317452069905,2543.466800839165,2315.589092734434,2739.483698222695,2729.833911708019,2978.4102874130713,2949.9935756779646,30.5,34.8,65.29
75,534.9141163514685,734.4853250891567,879.5404379623575,1167.713125440681,886.7136092721447,804.3567657475048,728.4522813654909,800.9749515597291,574.6737752642075,668.1785596434976,719.1497046572191,541.230774829407,30.81,20.77,51.58
76,507.9545475611506,414.1015758388954,759.9353356491767,920.8247788229886,1049.1767592519186,1041.143621538483,815.2086410383054,670.463699724542,486.00475131420376,457.0816835419079,503.7489994329238,476.867650978984,16.15,20.57,36.71
77,355.9092880644537,447.3156979758065,436.78755531536916,339.8433414536932,320.52727286439443,326.22663464094137,431.98185156667347,415.5988769783931,504.0963888854789,363.9305396596721,281.72806716652696,431.6761765895115,28.86,25.29,54.14
78,170.85147025733062,97.82883548178215,110.88469021373079,146.1164533688005,169.65621660599,116.25976087516337,200.84746799956116,379.38384711163576,358.43612744932403,210.8505078715893,143.80549442994692,170.5372279774044,20.33,19.89,40.22
79,847.4550237901094,420.41012756833646,486.44261380917754,511.5758661351439,563.0353108791724,712.2359910134747,703.0204908629016,714.8874627106674,787.7514557094692,921.3131655495029,560.4437351516622,729.9615658612499,29.14,28.46,57.59
81,8599.61267505323,7186.052839117935,5509.514643079793,5521.182861982819,5514.591050451412,6705.79595065523,9138.752546429043,8872.18007160706,8054.053436725525,2893.9613995053196,2397.2943527692096,1920.6195530545704,31.41,35.62,67.03
82,308.3416339074457,346.64665824185585,827.4744441665911,638.8795425780154,467.72975436876897,169.27664140738577,332.49726758352165,250.97610814323278,226.5014502901425,319.3126201306897,353.27704774918254,296.88892700628486,29.74,30.63,60.37
83,42.34215728671681,31.437387489735205,41.76656258929752,59.78736543749552,83.79043313189717,89.6002327184097,90.0945895738554,104.84312643067025,95.92944782913915,54.107207606127105,53.52803005291996,32.63608780177232,47.03,11.04,58.06
86,480.80864840799364,551.0431934320271,300.51293460829544,217.92519908930737,191.55233276987144,312.8083638513186,244.6414218267525,197.0392193515901,219.6035382796319,229.8193549464044,338.8570581470792,390.29015255774436,7.51,18.48,25.99
87,125.32633727627157,117.03545411375339,131.53595053205274,136.2485900881435,186.4576280283585,150.1786364131275,126.29675575739441,131.9824870280432,145.80320225905623,116.01424720026444,128.49179876746518,121.77401269132157,34.09,21.46,55.55
88,36.444856922426666,34.14171938013897,36.30103699985586,36.72747791221736,54.4982315327683,58.94553093047498,59.22612522474605,58.42735007053729,62.18053935427792,52.938781807596904,42.64042846931594,49.25427814043459,28.29,13.23,41.52
89,34.74312549226306,31.124330194618675,29.893020196050696,44.305399576773894,52.272390485256714,50.39050084563148,47.32176440531436,42.69567635894482,36.13071374246274,37.15546274437502,38.04447415392826,40.62526827368669,28.18,18.88,47.05
91,429.336193145271,433.49131152822076,417.22912084403725,511.263285796002,589.9927073323375,1123.3278618082793,831.3639307468432,716.9735477320341,634.7986889897027,533.749806901075,798.1647109794427,457.7582806286276,32.7,10.8,43.5
93,65.80399221406074,77.44909646768761,98.0219430902246,89.10298093567054,66.11332467505831,44.27575213398786,47.45995515398245,50.06854827976396,48.411124013743446,57.13787969803708,56.337450529012344,62.596929674114484,24.54,24.11,48.65
95,37.30939256091878,41.248987328992655,38.09112332841165,42.41872559350596,55.194447249299145,56.36862770547513,43.71786672982857,43.88745497959342,45.96039401253462,40.67662422911631,34.21547852482273,36.7172534268432,15.39,24.33,39.73
96,149.75505765519895,120.10089581986702,120.9942123916996,118.62161303865338,61.22268907461068,65.55974257508606,75.45710189871522,68.54533731833779,74.9636008442088,125.62282657331863,154.37898086629167,137.9234314654718,7.98,17.46,25.43
99,2714.765080786874,2673.6513144710957,2461.227179585311,2751.4390596399853,3198.7723525411907,3487.539580217289,3114.4052975853583,3048.574411783698,3149.0155839908193,3083.44957092496,3032.619817216838,2875.6340366706104,39.78,17.81,57.59
100,184.18607419802413,213.5251828234432,261.9365252109456,173.47039233641917,179.72670929679623,168.13435858979244,160.35668633591155,169.35273310464402,169.88447670986412,254.0636032908308,236.81802088413093,204.89933073081872,15.85,19.93,35.78
101,193.27749401370318,198.21037195397096,283.61958014975073,497.93750460117684,490.57393642195143,484.60132761199446,419.638429561371,331.7557595129343,347.77363404752873,316.5759746817073,350.09909937082256,208.86058181699804,20.66,24.17,44.84
102,2005.1625737978143,1502.3944142111109,1052.6956473214113,1747.1439512721022,1933.192363428188,1877.722175824548,2181.773100501611,1578.347808598272,1560.9453216479099,1657.3405719116206,1040.249631735171,930.5889699798923,19.46,23.01,42.46
103,59.58808408194559,54.66692390880888,33.39404228838138,32.97096353581882,41.455711714449656,19.337985937917956,27.376727634470733,34.22542245763593,43.54393345558211,58.17377337241416,59.329051026347706,49.62751653163858,7.56,18.49,26.05
104,536.2119069781006,662.3141790702806,576.2773066173608,528.4786217290088,383.09354327453866,294.7514913252709,322.4367211003621,408.2816183196197,412.0720598593922,493.0097039112515,592.7144275822591,573.36003798479,19.21,20.16,39.38
105,706.8988833970736,535.6370068891841,682.5852553237055,452.1167148871792,365.1494672116608,425.25801948349545,403.50588428682704,413.90586153624906,388.45765549139236,762.4313665473318,782.9801563450781,701.0446613028305,25.25,22.99,48.23
106,397.90072103751197,276.4801562326589,522.9315661720871,307.90371855736885,420.6485653827572,227.0338078014306,226.70866629489367,191.85255896007942,254.79650723788885,461.7639685961751,459.79522111904765,349.2826312195638,37.4,30.24,67.64
107,65.57113454100403,70.57477881043084,70.56819992213524,69.40167945916501,80.06345237942412,83.54090147659484,72.7172936252707,78.884928599431,75.66139599497454,76.19480242335737,70.2966087386121,72.5657860362842,44.33,16.47,60.8
108,304.25768948016815,420.00615337367174,318.1503599248262,391.1008272321099,390.0895741444621,191.8872759678864,751.8446768824781,562.4044689918251,356.5101848145942,328.05091408296863,231.70672533542583,418.8545721645085,27.95,22.84,50.78
109,451.27793354793045,542.9775556407976,424.66150670130435,223.4443532318889,321.04719246033227,382.9223629619165,450.6831331506903,448.01559341646214,345.8060917707373,339.7300183553118,294.7184738376492,410.9787820137147,7.64,11.99,19.63
110,71.89838963812672,69.86911664561599,107.0127539876348,106.25116135921998,171.54617555211445,131.68181495066108,124.88030424635619,122.19024061466794,92.98805327373826,75.34062193921585,73.09360781892092,72.54626527340892,51.01,25.57,76.58
111,108.5723324102472,110.10007165788922,125.77012222866725,130.3519353135272,121.9114997479943,129.21808235433392,125.9909451361497,121.8387304259647,117.99157708602266,132.38053163923027,154.4430987859418,135.36770031757771,33.18,17.16,50.34
112,505.0768481934049,508.50765948866456,542.2319090208325,606.7138282483236,505.2950140707508,730.334767971939,800.9743283605769,651.3540692420227,545.4629463986851,440.8885983384106,467.1953325443113,621.0189730930847,30.38,22.07,52.45
114,117.54011734234864,120.20204421313494,101.95525747716249,94.50583879679199,55.182491322707726,40.97036144184405,51.59020426483081,52.134458556716034,73.15656949579001,99.14151800931837,134.73447616889052,120.11556704173407,8.03,17.58,25.61
116,109.21173445250847,126.40262531434642,190.8156885730581,248.19522462046308,272.8588621698929,273.28490388277777,248.90277452838578,189.28595873039808,184.70580272448007,201.69748094295198,117.74479428745668,113.99631637423309,29.96,24.39,54.35
118,2494.161725103137,1607.491122811381,1901.4082193710105,1278.4853674701667,554.3942395973545,541.3974342476711,421.09048965198036,594.4458012896472,781.9741098616095,1181.636726913477,1713.1455929483025,1781.6802506550403,22.75,23.58,46.33
119,73.82172608317568,72.94167546247768,124.71047249900444,143.25241820976336,140.41084762025417,110.43879716388598,131.63173987401183,194.65008719211468,162.37394603926901,149.55293042074288,172.72396871650952,116.47860902892552,12.9,14.04,26.94
120,47.50717338596043,48.047348302064336,44.90781625066327,39.7279142103455,45.49727249565582,46.858000472577785,43.60557333272571,43.9379512452937,47.389657332253925,44.0743875918335,46.3427843081112,40.182992948058235,48.93,7.43,56.36
121,104.5054385049013,77.7899965111816,151.74479341220425,112.59106374288994,139.5820719557816,123.13271728880335,98.35853468752228,93.3098757877369,75.21150583266768,157.17808685640583,131.86754850564435,126.58544172271341,54.34,40.78,95.13
126,629.856679514732,559.4836021260063,454.56165739249195,473.12089337212933,692.1684204017937,974.4198499040158,1594.7363234155955,1615.0846230459883,1264.9694680969626,921.0330573568048,670.2549340123664,759.6520860734252,22.8,31.75,54.55
127,283.57676221857184,419.09056489068297,698.1868740096825,556.1702596909549,469.1083487826908,548.7470562865019,691.7854237701092,720.3457996935814,881.2399134592088,711.071137829878,656.042310535949,437.8726825273263,13.79,18.37,32.16
128,1182.5409783581617,1107.8768258138523,972.8658501082704,1103.3612262049323,483.52466262905665,548.7471782250755,499.28225057728633,430.31120933458214,624.1431863290069,680.432753904895,607.6153187976357,697.3916697845353,5.69,14.27,19.95
130,438.2318926028761,409.6581128148576,553.2779047923074,593.8371493663174,1055.2872699287466,1172.5635750586348,949.3765813788063,833.6349331897869,668.341485642428,713.8979938313009,652.1539564090464,811.3674122985844,22.32,22.05,44.36
131,610.2345550220131,700.6754637619082,1221.162283427028,1108.485004623815,752.3543868447605,771.1556610880474,371.00749577479735,271.6651253189799,325.3032974811298,470.97689228053406,783.3430907709337,738.4021027294357,27.39,25.9,53.29
132,71.10109520782096,71.90894302795051,85.30885725812037,77.81856995181548,89.5187619151037,74.39365214419989,78.43240600771217,93.15689006544561,76.89359736027352,71.4565433965318,68.0611368607268,63.860030640299556,45.39,0.05,45.44
133,1148.5666366534167,1736.6001937079595,3374.4228685382714,3656.3237267828245,4322.16384905836,3762.1621700319065,4421.9038118887065,4125.742465169224,3430.3198652940064,3948.217029681411,2867.988292784782,942.2533740232898,36.26,19.95,56.21
135,501.27268161476053,393.0602340383535,380.98890626100587,628.537192984674,480.82410607448475,840.7627503836698,579.0999667432865,604.6331690273155,582.9806383987163,847.619505758753,304.38951404326616,339.83802455417606,32.68,12.9,45.59
136,193.34128777721764,191.59351112782807,197.89577356193936,252.76848610757455,321.63467781327154,343.963381352286,265.0669137310113,225.5899668882022,208.57629288384794,186.3139117157301,189.63580952023298,202.34621444566446,33.05,19.66,52.71
138,1063.761508515473,1143.1776056978945,777.5951070605087,1226.386281833703,1502.7526922866844,1529.001055709676,1464.6661884511536,1211.3141724494951,1154.0866326324442,1189.3436845889657,974.327008115999,751.7033443750578,20.0,22.56,42.57
139,89.0564349499357,84.00351749347159,72.73537336191183,67.2000415738618,109.81276219745546,62.27951725513453,64.71316766223713,108.47135030397739,113.08825080495295,135.4131245496196,88.11001523837719,85.26542720558054,41.5,19.94,61.45
140,793.1679489547748,848.8154884376117,465.5630585126623,559.1455288880032,432.98131631795405,262.7794753799147,565.4539892156844,329.607515772392,424.2021928015472,724.6924324542596,719.9343829321382,772.4830676316549,6.53,14.99,21.52
141,156.20362663545055,166.53422948249232,210.23354762264518,204.91136830292623,308.85107983041127,220.2849561311552,230.1795942958945,347.03161924485204,219.87318558669182,308.44758391023714,280.41213203936866,172.26981101113836,31.81,12.45,44.26
142,192.00445472808408,106.79247074553591,225.41679237509945,148.28179018036914,195.58322971440802,117.80841327575783,111.2901211210625,92.69736532786217,116.49906780423306,250.96762672993898,226.92158947304364,199.79854836466927,35.57,35.84,71.4
143,246.95622900336528,326.9551911924113,386.6308865046153,394.021222024503,483.6168950973569,304.8167616115663,423.3144456718133,338.6381890331703,215.81285332754217,253.6239249457092,196.03794079552853,264.44140415881725,51.51,29.58,81.09
144,747.4504056210606,721.0256701362898,612.7078073563142,574.6180587155185,741.1468709417734,788.2639583958546,853.9089253600085,579.2609022643364,490.0254428014369,692.0206619547131,685.2047259620088,679.7239253216387,35.1,23.48,58.58
145,99.56526367634493,102.05234696138973,100.82428513828673,118.89989834488554,142.154957464156,152.20693819430463,138.10388204135248,142.78670513706626,131.38795719137264,105.54819077727569,93.78587447588411,94.53973486056394,6.12,8.84,14.96
146,39.323406655539536,43.79312923704346,46.84971946955891,35.19870019884866,55.6374512668902,37.892968351473655,42.36764978591312,46.32226274658529,35.21824024856987,37.10740374269031,32.30484582877537,36.490160451079994,45.43,8.6,54.04
147,178.29888604677302,209.64466739971326,390.4982452076987,586.8566960827749,492.1029632793087,382.2524794586582,443.3267560955445,418.66054957206285,379.38249203838575,438.81857642836394,378.2546167528619,334.79421255076846,30.49,20.0,50.48
148,2949.3244327187585,1575.7195922705876,1156.0621728323486,2089.2200443843412,2267.725794524323,2125.863995418002,1762.7320773505578,1549.1970645345834,1584.3128730188853,1318.738972459001,951.8815277198703,2256.285301135743,21.69,23.19,44.88
149,20.2058488718247,19.12296407543471,19.654688911627623,22.653639307683925,22.62561137149872,20.97309902818686,21.160326676762725,19.79844944937081,24.389986191044475,30.461161393445337,27.954634534181313,21.957620297123057,53.27,4.54,57.8
150,271.5773732194459,272.45135379493433,206.777590346356,255.08768084482102,250.63925171147304,209.15792822945224,246.27592792947547,248.6737775476509,302.328280079826,269.6026049082492,262.117123775344,323.83491888482115,6.62,14.02,20.64
152,403.57488591797875,424.42961038697587,650.2775951095196,812.910426280324,793.0409278725363,1050.763556385366,686.8714435470567,521.5582567981039,461.7237096969291,551.2936282152517,842.1777994960175,489.6415837012345,40.85,16.15,57.0
