age_ka,depth_m,sr87_sr86,sr_err_2se_x1e6,nd143_nd144,nd_err_2se_x1e6,epsilon_nd,eps_nd_err_2se
119.315780917515,29.92,0.7123646657270141,39.87023847284687,0.5124127983664138,56.35379441628819,-4.392995321965687,1.09929022850995
120.129132139532,33.580000000000005,0.7039314505919012,4.347312498967491,,,,
120.988769256613,37.400000000000006,0.7043270807187785,16.299790838038838,,,,
121.635759693496,39.85000000000001,0.7084193874530794,8.470163746179512,0.5126804335217563,30.27868890652033,0.8277482698559879,0.5906446441059837
122.92540356539,43.97000000000001,0.7061435366992617,11.731498448896744,0.5126554833616842,13.138789312706066,0.34104693144465514,0.3421198224714036
123.654363754164,46.57000000000001,0.7045353161951623,7.157201541116844,0.5128206365103467,16.863630961631618,3.562679909538957,0.3421198224714036
124.551199797848,50.820000000000014,0.7061532396539253,8.508667468888534,0.5127167105495123,22.357190261502723,1.5354021651203809,0.4361204253586882
125.134302761766,53.59000000000001,0.7102708620789133,7.5478993751740315,0.5126695160195235,21.4040871884794,0.6147811813295156,0.4175282984967833
126.134872120834,58.95000000000002,0.7123381814680672,12.788025013872991,0.5124952305398374,28.65593874386066,-2.7849956531245113,0.5589897499572926
126.663335920177,63.870000000000005,0.7057056680112204,8.388132975503751,0.512778759871121,19.543030245065957,2.745794715197647,0.38122476767360114
127.891151045603,75.67,,,0.512231475448574,50.892576197000224,-7.930051057980503,0.9927585586125144
133.585744328786,114.06,0.7135696118342916,32.72986602477033,0.512331706007044,51.7429236918893,-5.974859315072134,1.0093462383180587
134.444524014337,119.36999999999999,0.7053601142007069,14.154095468520135,0.5127259109107661,19.275222783917307,1.7148730832694525,0.3760006629223215
137.885902503879,131.02999999999997,0.7089338422396209,8.876248512465413,0.51247378,12.095502022665832,-3.2034301007732857,0.23594626271688468
138.7023883283,132.20999999999998,0.707822819389169,7.305238230961532,0.5124744669449288,9.174156281268804,-3.190029905532077,0.3421198224714036
140.324910323211,134.45,0.707822819389169,7.305238230961532,0.5125091526050084,61.064302702460765,-2.513418728061767,1.1911778428922701
140.562949301422,134.77499999999998,0.707774530924293,7.041224655001845,0.5125168797175802,8.902384249139216,-2.362686387271662,0.3421198224714036
141.581790078464,136.135,0.7087406362257138,8.767706537344958,,,,
142.998959961183,138.015,0.7081712244134726,11.655969134094349,0.5125284763072705,7.449346659646456,-2.1364723787453688,0.3421198224714036
143.969593364674,139.31499999999997,0.7090415620716798,8.785494837545901,0.5124896132865482,16.086589463608416,-2.8945710901617794,0.3421198224714036
145.984063725548,142.10999999999993,0.7080861252857966,6.184915794861086,0.5125418699430301,8.192814281320885,-1.8752034958380293,0.3421198224714036
146.814574322371,143.29499999999996,0.7088620395978327,9.465651716437323,0.5124674606152951,6.790385262753074,-3.3267019749783078,0.3421198224714036
