f_loss,dF_SW_Wm2,dF_SW_SE_Wm2,dCF_color,dF_LW_Wm2,dF_LW_SE_Wm2,dCTH_color_m
0.04853735015302551,1.4944982147216797,1.5697206850398524,-0.002920547552214775,-0.029184417724609377,0.30792357853248553,-8.66886108152328
0.07019787480290668,0.5769536590576172,1.539274401694912,0.0028698373758080827,0.052468795776367184,0.2766268608538647,-15.618247469675909
0.08481525618460538,-0.35064125061035156,1.3056157537120163,-0.0006667376443570624,0.4099090576171875,0.27816351762822233,-7.958853367677669
0.09541073406747287,0.9393010711669922,1.3438318608217037,0.0068023190107410906,0.25995864868164065,0.277463359412936,12.118958172045255
0.10431206074866427,-0.39039886474609375,1.1683843345828073,-0.0036822635707179875,0.22726089477539063,0.261081824408973,11.86435192059248
0.11162351279727649,-2.8441900634765624,1.2284262532772774,-0.0037487923551122976,0.7026416015625,0.2915251773867702,-14.106169963876406
0.118205680502165,0.8503162384033203,1.2336264027221868,0.008591941624960834,0.4395606994628906,0.282992448052466,35.840687031547226
0.12363146142762316,3.0159947204589845,1.183288293880156,0.015725349233637654,-0.03827621459960937,0.29732856977406674,47.016108847413385
0.12900133744747433,1.8283574676513672,1.4038025799818759,0.015619999750048422,-0.4482943725585937,0.30741218269516785,28.50799743945782
0.13416722036207498,0.45626296997070315,1.354564320184355,0.012290218528551387,-0.26165802001953126,0.3008062341946427,18.825565240322014
0.13884688008588889,2.1263143157958986,1.3034354136282806,0.017536622852743895,-0.19526046752929688,0.32536772755827326,22.672722046388024
0.14364834379996874,1.5806746673583985,1.2581018112824054,0.015767209211706126,0.4531748962402344,0.31228653465207945,-3.661061428031143
0.14775453110089698,2.3131343841552736,1.264204320812221,0.014278056967594948,0.11825851440429687,0.32526742190408775,34.5393835552155
0.1521625311913311,2.3220626068115235,1.3635778328374932,0.014478541706058199,-0.020102691650390626,0.30711223513140157,14.435388223089353
0.15647862555853187,0.9439722442626953,1.2911784215604505,0.01622372030053018,-0.10937393188476563,0.31615893456948213,-9.027500535540012
0.1603159144014316,-0.5598880767822265,1.4553277035493069,-0.0018954427569822913,0.4051402282714844,0.31184194730265,-2.7752785306227836
0.1643233237761573,0.46080841064453126,1.304869828847686,0.011624455282808659,0.20144058227539063,0.2985254367306445,-22.15827910267577
0.1683364714933078,1.6167500305175782,1.3203575178302738,0.023404734948176457,-0.24003646850585938,0.32728930093703806,-1.3470397782079953
0.17220957382304827,-0.7481248474121094,1.4718936495710133,0.004659309339257048,0.2776402282714844,0.32049912129112673,11.604245462565842
0.1763221507967979,0.9292268371582031,1.394147134705327,0.0075241592557956476,0.6770515441894531,0.33644513411967536,-18.878894192831858
0.18070827494491104,2.183159866333008,1.2923225021474882,0.017787798410290226,0.09133140563964844,0.3371461136025202,10.399507864927633
0.1844384193096152,2.477806396484375,1.3405435534335783,0.014735070133031956,-0.023974151611328126,0.3101170889532337,-2.790073971999319
0.18865699413409273,3.2492657470703126,1.422915030439899,0.022517588014083482,0.5299285888671875,0.33657790758449063,-1.0244610408941905
0.19210368433519912,0.7454869079589844,1.2812723700465907,0.012905696851186414,0.3811688232421875,0.3283062664742878,-2.4329802346607994
0.19569711886898078,2.814898910522461,1.2297635217052953,0.020423141598267365,-0.21918869018554688,0.33496590820643635,34.708729062055674
0.19917867156294608,0.9547418975830078,1.5043698583618614,0.015277110542370543,0.5220851135253907,0.33307922003175655,-17.56981912479606
0.20272598382900028,0.7805723571777343,1.3363010235358161,0.013677673360434912,0.19296096801757812,0.32847709791649826,9.017973977166253
0.20637363185125282,2.426988067626953,1.493039157541587,0.029290482660204065,-0.2612385559082031,0.3152096610270961,30.03739871476826
0.2102472724734641,2.5204039001464844,1.366316645802256,0.02189705178393753,0.3044938659667969,0.34302269244447864,-5.269763598570952
0.2134784086811163,4.890017013549805,1.5080130592608751,0.03327262374526343,-0.03636962890625,0.32768147308291407,5.43602145448023
0.21656240961336273,1.9014109802246093,1.3408979058696178,0.02643793540561842,0.22142166137695313,0.3530565375370461,2.6885271072387695
0.21976706082882713,2.83439453125,1.3657246232269669,0.012299027578504847,0.16706405639648436,0.33043098947475186,-21.40620891294331
0.22330228292130716,3.515910186767578,1.495975331092599,0.024206535883829722,0.09695083618164063,0.3573754287079653,30.699867755174637
0.22667205975460383,1.6060481262207031,1.3406471025855746,0.026549673958271507,0.1025506591796875,0.3440236396769438,14.717928316227344
0.2299297896639928,2.272337646484375,1.4229113768165242,0.02945389826064293,0.5579866027832031,0.37207986621408107,-17.871510858337086
0.23331250460564767,4.21990592956543,1.318834174205638,0.02838496729204708,-0.18802627563476562,0.2866334046344186,-24.950493636884186
0.2367034838028981,-0.029749984741210937,1.4389152973778327,0.01716761563990839,0.6465821838378907,0.3214146827578712,-64.32557979803435
0.24019599093074434,4.91494758605957,1.4309261324185285,0.01986192062898736,-0.08539871215820312,0.32836892302655507,12.82032413186187
0.24339523680450376,3.79767822265625,1.4426152401377539,0.03759273742207105,-0.08666091918945312,0.34431538904526554,2.1387183417876563
0.2466460282857755,0.5209864044189453,1.4015390392352363,0.01703411842626301,0.25320892333984374,0.3120520294805914,-36.53684910386801
0.24975719292251072,2.646832275390625,1.3698933887316722,0.019316622485378975,0.3668196105957031,0.3093737097017124,0.4861643439845035
0.25309701067734397,-0.12068557739257812,1.5053817167248744,0.015320304474688108,0.364847412109375,0.3521222984443735,6.268918824692567
0.25658340934411444,4.08986946105957,1.4393587053910302,0.024925050910817516,-0.0993829345703125,0.33875247334367165,4.942212333070471
0.2600519740632802,1.7367053985595704,1.51376058043261,0.016382162838497135,0.13129776000976562,0.34876174724148085,-8.618049872548957
0.26362551966495334,2.0429114532470702,1.3461106468456396,0.014365214636017063,-0.3253712463378906,0.34132989474537706,51.5848614952781
0.26713972263467267,3.3039685821533205,1.3541235529245255,0.03576030982120846,-0.5489511108398437,0.3356664514123606,15.69077218930746
0.27044586394486614,-0.03995994567871094,1.360488206489869,-0.0008120650499534493,0.24390777587890625,0.322988497435856,-16.97526094706162
0.2739040233716004,2.006894760131836,1.4963257574300886,0.024265550621228815,0.31792373657226564,0.3432017250883704,-16.88015184451624
0.27714438355722615,1.4679080963134765,1.4674633994652304,0.01590889478214563,-0.16690093994140626,0.31227630691150454,-10.86343167930521
0.2805614837276921,3.85768798828125,1.5276045023492897,0.031532578675489156,0.21494720458984376,0.33535245820177395,-10.25237931006866
0.2838356569084576,3.6891707611083984,1.4974084238320113,0.026342187865487567,0.6939506530761719,0.3502578919445121,7.6961461162067835
0.2871777642616062,4.789687576293946,1.531692648342706,0.032406509127650876,-0.05907806396484375,0.3345145282226265,38.12283277511597
0.2903783713556127,4.387883529663086,1.4246482078337834,0.0226531877605977,-0.1248388671875,0.3185899246238788,26.547191271910798
0.29370337936337776,2.105406951904297,1.4543742496675343,0.018148861650008213,0.3627288818359375,0.3331945609351791,2.2108914951483407
0.2975090642412081,3.2787197113037108,1.3295989810094417,0.03250069239176346,0.7912875366210937,0.330434194711772,0.12471111197220652
0.30094257549616205,4.047350769042969,1.4188661092647545,0.038024528140748186,0.14645172119140626,0.3356996553971897,14.919605770626584
0.3045635241745413,3.648191909790039,1.5873237528992867,0.030318749053535807,-0.14729904174804687,0.33111591918743977,-24.696693370479565
0.3085426302696519,5.349956665039063,1.596871278268416,0.03578643564932976,-0.11778045654296875,0.31529271370925455,48.335296676514
0.3125894270393231,4.367169876098632,1.4980158524285727,0.028856092841716613,0.6873808288574219,0.3402455745037629,-13.403451691071192
0.31623748952504827,3.4190100860595702,1.4227654920981707,0.019632952540036958,-0.04065505981445312,0.34001768493399476,1.6705381373564403
0.31991617015436574,2.3940514373779296,1.4082027502221208,0.018517186775954552,0.3352508544921875,0.3164743577570381,-1.7481458748822436
0.3234143331236358,4.846863327026367,1.1903970064846665,0.026677782744565184,-0.11578277587890624,0.26999339858622473,16.131756219221522
0.32704614889651806,2.590119705200195,1.5513100152655204,0.028640489386931655,0.181181640625,0.3455718537960812,4.236698150634766
0.33095422596219204,2.394174575805664,1.5107610732682826,0.03128652469451445,0.22891311645507811,0.32905436323427845,-9.35410704288183
0.33424747522385695,2.3766397857666015,1.445389478721353,0.022078816600240997,0.3788563537597656,0.34146180197121695,-26.668654955350437
0.33781265662158433,3.805231170654297,1.4182815598626375,0.03154369506979131,0.2878709411621094,0.3282212882441382,-18.03876427893943
0.34179285820701194,4.069940185546875,1.4578691789958995,0.038941103434270666,-0.0727484130859375,0.34354258995437736,-28.877321009834606
0.34554262727091883,2.2779776000976564,1.4087201397434104,0.02536365545241328,-0.001866912841796875,0.3042876266992958,18.80199427431729
0.34928069846416093,5.960035171508789,1.479178237652393,0.03199094468468714,0.14561004638671876,0.3245410474901943,29.46430320541064
0.3532086746900553,3.0794918060302736,1.4461281386439946,0.026051409024801443,-0.20921722412109375,0.31933006169955597,21.315562604653714
0.357142537281011,1.4274939727783202,1.4751792838332503,0.027911647124555027,-0.09046005249023438,0.3305515618653624,14.691941401097163
0.361222797655654,3.8551385498046873,1.3956262003916022,0.03164737366139715,0.3125047302246094,0.3163014818924179,21.432663348906818
0.36488457218224574,0.31812957763671873,1.5005305787469134,0.017409221832548307,1.235542755126953,0.3260854743472302,-40.886089282949975
0.36871353610592067,2.5444384765625,1.4771076059794563,0.021027706296954714,0.36948150634765625,0.33651979728767256,-34.46715046661069
