variable,fuente,n,media,std,skewness,kurtosis_exc,p1,p50,p99
vorticidad_zeta_sobre_f,LLC4320_verdad,2686976,-4.356636054581031e-06,0.2587377727031708,0.9472282528877258,2.857353687286377,-0.4869316816329956,-0.016586676239967346,0.8029106259346008
vorticidad_zeta_sobre_f,GOFLOW_prediccion,2686976,-0.0018685583490878344,0.2146569937467575,0.6021398305892944,3.420771598815918,-0.4132736921310425,-0.015218721702694893,0.652280330657959
divergencia_delta_sobre_f,LLC4320_verdad,2686976,-1.3718296258957707e-06,0.07321537286043167,-0.5946542620658875,3.351280689239502,-0.2171872854232788,0.0029484571423381567,0.17629796266555786
divergencia_delta_sobre_f,GOFLOW_prediccion,2686976,-0.0005897638620808721,0.10218102484941483,1.8230061531066895,66.2463607788086,-0.2681669592857361,0.0006920614978298545,0.21770769357681274
deformacion_alpha_sobre_f,LLC4320_verdad,2686976,0.2167550027370453,0.1598901003599167,2.2184996604919434,10.438164710998535,0.023095864802598953,0.17745976150035858,0.7785556316375732
deformacion_alpha_sobre_f,GOFLOW_prediccion,2686976,0.18976931273937225,0.15118944644927979,3.117229461669922,19.15755844116211,0.029235901311039925,0.14800795912742615,0.7528555393218994
