biomasa_piscivoros,biomasa_herbivoros,riqueza_peces,NN_score,NP_score,proteccion
3.113516195554987,3.742934806609292,82.0,0.331704815226016,0.04040346549954824,sin protección
0.0,0.0,5.0,-1.3283464266664322,-1.041794244283909,sin protección
0.0,1.3117199718441952,5.0,-0.9904683286398676,-0.7395255587224018,sin protección
3.1163629396064363,4.2362202651623,74.0,0.21819892578321773,-0.07547432799698987,sin protección
2.5912995241910264,4.048866913898205,68.0,0.12703371611975006,0.07688687030735483,sin protección
1.4764763655686812,3.6153536483129765,60.0,-0.1293623014793984,0.1735065209268419,sin protección
3.3318765489881192,3.7214817344342803,70.0,0.5798007823899352,0.10542470851687019,sin protección
4.400198110477719,4.065985686665155,40.0,0.12923444057930777,-0.2195469960521338,sin protección
2.969050179581071,3.830162168764059,58.0,0.31930106676349973,-0.08470044214558309,sin protección
4.489120629645995,3.850278795313793,49.0,0.1494601503192149,-0.00024993679561872056,sin protección
3.020881528068007,4.297161987550923,76.0,0.2745627543219465,0.17338118655820667,sin protección
,,48.0,0.012754984095022005,-0.0907431765265252,sin protección
3.5938378302659646,4.072854430305427,67.0,0.048358386271852974,0.16133433665050198,sin protección
2.905660228594621,3.7743318387848337,56.0,-0.051137924184175294,-0.17937444404151295,sin protección
3.008523703507946,4.290171747652741,89.0,0.4330677644619623,0.2588549583994712,sin protección
3.385601808900061,3.5336735487338133,50.0,-0.053166052256821326,-0.14334690295873406,sin protección
3.417443301465266,3.475507965542865,45.0,0.13112582129127134,-0.031658532989646986,sin protección
1.6500149773035389,3.9169003788020897,66.0,0.1466886639032481,-0.07089478629086912,sin protección
3.49257074544087,4.133194288007904,52.0,0.6863618459206378,-0.1784047159166311,sin protección
2.6085787935852407,3.693924846904593,41.0,-0.5146177442592006,-0.5780095075884449,sin protección
3.0441479544649677,4.4180354640176756,40.0,-0.09374100826949885,-0.031038344806810753,sin protección
0.0,3.5999546048750215,45.0,-0.39307865727694713,-0.4111688006260635,sin protección
4.539913932254196,2.8317968023803006,39.0,0.32534623043183686,-0.4514244545899572,sin protección
0.0,4.392281025158813,52.0,-0.3955382794028144,-0.18567046595041525,sin protección
0.0,3.4273433406228,43.0,-0.4542333127198327,0.18368090189018638,sin protección
3.247942695324408,3.931861902686803,54.0,0.09378996401111617,0.10735933681886793,sin protección
3.0092044335397965,3.5985065717019147,43.0,0.08320076371425628,-0.252942212736626,sin protección
2.8450627394962362,3.745762864670507,53.0,-0.05517969936049127,-0.2365162235239672,sin protección
,,40.0,0.2231212989299922,-0.14319039202927422,sin protección
3.4932110718755696,3.387630620228799,51.0,0.08587464235218609,-0.279701723261817,sin protección
,,33.0,-0.08251368453837868,-0.13606178115486195,sin protección
3.2967516811793933,3.5807909560620588,54.0,0.2563599833218221,-0.1613451326087037,sin protección
2.9567638328801547,3.284367781866544,55.0,-0.10616581644141654,-0.31611858332716763,sin protección
4.722546767508055,3.7970913858869206,62.0,0.6564328158675551,-0.026939412885952124,sin protección
5.11448978442167,3.597520562174644,61.0,0.7312622669209657,-0.09092816973018181,sin protección
5.494425721241411,4.04279781533382,63.0,0.6574274443859215,0.08520773229873534,sin protección
3.089776374859416,0.0,21.0,-0.36302261617861525,-0.06289742948921472,sin protección
4.798751208607129,3.6541186217477715,26.0,0.1940720138937515,-0.03871874459090304,sin protección
3.5111801524822273,2.406371404229231,39.0,0.3738265319275803,0.012323278750738749,sin protección
3.11218450328687,3.1093832489443933,29.0,0.21439068170192474,-0.1506548101698881,sin protección
2.467606950175428,2.2742076165023493,31.0,-0.04068043327354217,-0.3918814119383028,sin protección
0.0,1.3117199718441952,18.0,-1.1945061320654442,-0.4529243565526165,sin protección
0.0,0.8737808983815842,24.0,-0.27702904832180003,-0.4560467969681934,sin protección
0.0,1.1796748371715164,16.0,-1.0124108417168423,-0.29718300743391657,sin protección
0.0,2.5465071375047517,13.0,-1.0156800900095142,-0.4223395805919654,sin protección
2.3158214058050075,2.3896342294743125,20.0,-0.26574767188740206,-0.42246405379010316,sin protección
2.377198299292015,1.8112604963307675,26.0,-0.43426478419149883,-0.3361265600213008,sin protección
2.5965090887733537,0.0,16.0,-0.1600818687511031,-0.3394299115553061,sin protección
2.705264895633237,2.8434350434088524,36.0,0.34113997485136044,-0.6214904010222159,sin protección
2.0222874367523884,2.689659246833536,29.0,-0.06259646663530845,-0.21603149311578518,sin protección
0.0,1.7430173306045955,25.0,-0.4164362449661478,-0.6601680977222174,sin protección
1.8842503185226382,3.302630535739412,20.0,-0.31358445268945306,-0.45818554967610486,sin protección
0.0,3.7486219509996963,21.0,-0.3108608741339221,-0.5677725415478692,sin protección
0.0,3.7280361075971555,22.0,-0.2346128310372768,0.41778604550677145,sin protección
3.9213767096723684,3.173945400707411,34.0,0.3953185465343349,-0.6624769870480512,sin protección
4.522132365356894,3.666397555808934,34.0,0.4273552824475514,-0.5614692944597012,sin protección
3.3752792241964307,3.725320392436306,39.0,0.02436601710013941,-0.08497762332861752,sin protección
3.8884442160342756,3.7352078433499254,43.0,0.28445392769582656,-0.15817745931706356,sin protección
2.4073454925174143,3.3958535757366217,28.0,-0.005507083758839949,-0.3888866005014371,sin protección
4.005681494916261,3.2572729987448663,44.0,0.15113348576379793,-0.04061395177277215,sin protección
3.9885936768520884,3.7916143110716636,36.0,0.5289135674771243,-0.3553845001042384,sin protección
3.251714290784214,3.2582573544528213,24.0,-0.2250878965441112,-0.39255010950547015,sin protección
2.6635841390223765,2.5996811142942784,26.0,-0.5467874339812941,-0.3223865551611573,sin protección
5.47229815472058,3.5114707741038034,26.0,0.012471148970863424,-0.4595960947393005,sin protección
2.7638576866882243,3.387595897047454,27.0,-0.496739757993445,-0.13462604357091398,sin protección
3.232801230573024,2.6931581814058956,25.0,-0.11785367782418953,-0.02353312508962191,sin protección
