theta_l_deg,phi_l_deg,delta_l_deg,b_fp_gauss,m_gauss_per_rstar,l_rstar,alpha_deg,dalpha_deg,flux_max_mjy
17.500442334971737,-77.8026670431068,116.7026689949913,104.25561854548978,7984.171470263402,0.309149531640075,76.14103762972367,0.00921388260279132,94.0980496532362
16.400529251261954,-72.01197333306801,121.13472279021033,156.8359137783284,9962.121473537609,0.28499270468895865,77.91892845271161,0.008497002378871488,93.21733450381949
16.532779757841457,-72.44281173925884,120.63363438411628,140.33829516619815,10018.89933732842,0.2838163812468881,77.79712489371093,0.008600244722894845,94.71491143056556
15.818481331657814,-72.22461147892432,120.83041936491246,288.0087245226741,8709.553863232917,0.3513213782356982,78.26599144874622,0.008518035471682051,89.92219238713432
16.868456873085794,-73.44732398964685,120.2731878684896,173.6165929354611,10352.390190596994,0.2704884922142021,77.13126925819981,0.00803677069333836,94.00311576132832
18.99578642111456,-79.60979808216075,115.61588399225207,120.96592154899584,9487.975603313886,0.2567037781771977,74.2624579274546,0.008225127671307203,93.24454030116087
15.83886355549895,-68.80900617080476,123.2064009686057,191.91537011823772,10163.786925287788,0.30384494597681394,79.03687331108124,0.008884692570071635,94.64852275062451
16.15989849836088,-69.9663351503418,122.52465286581625,103.9863113693045,10576.711506237236,0.26792345545491597,78.63048155210845,0.008396239958472933,95.45694815903555
16.476776385101193,-70.17158468531724,122.27957437246761,188.36711798703993,10641.337049673137,0.28513964247349977,78.18917599860279,0.008212197582023866,95.16477529709285
18.697512590860814,-78.8709207814369,116.09023086979023,136.6302846006868,9158.036423636016,0.27342199996892697,74.6847431595292,0.008473926158629208,92.4167684325365
16.749171490113103,-75.14737786821462,118.35173132229667,205.8722822510699,9335.954784646612,0.30692915426098766,77.01856541527113,0.007878514639149783,92.0842391410199
16.509759592121874,-73.44788273215221,119.98459452048115,216.59756401421873,9090.231534121971,0.31710210056526233,77.51682945861447,0.00850160740265053,90.80031501147117
17.62298653303927,-75.5339112689164,118.34884268638378,189.7718639544555,8979.711292924372,0.30387532157809777,76.23282707481725,0.00914578436651696,90.59049963130535
17.87833930440949,-76.68057368106578,117.48290034050534,186.31158315303415,9810.441770080663,0.2811350095418025,75.7228022974185,0.008012883698355093,94.26828446506792
18.889522598471157,-79.67485967292589,115.23869272529687,114.37911406798052,9143.965995374127,0.2712342837141491,74.45151090027234,0.008519139192372223,91.71075256985549
19.099205709536243,-83.1476511064507,112.86588411428056,144.373701602469,7470.216257094436,0.30832454208646987,73.61250743883012,0.00891395203277344,89.03266236911126
16.372074886843343,-71.5525364576828,121.52678427111013,126.08203040565864,10187.640945609519,0.27696778158241364,78.08908562061967,0.008572248487085304,94.7268689918675
18.171858432788337,-80.61328272786687,113.99947575252789,166.5297022165473,8158.629356862376,0.3208102385694592,74.97986756265915,0.008529105986122283,93.02541594708624
16.42732811968738,-72.35782641489988,120.71841810930735,230.3726847662784,9567.640320346749,0.3093441609086597,77.74249832487614,0.008247501538830563,90.94306063418749
15.983234596917326,-70.47092654324531,121.91540692654263,206.5574905636714,9512.54782927598,0.32007583020130065,78.61769809083239,0.00868727713097686,92.54863195849227
17.743120701071526,-75.83260444907792,117.95931588980093,208.37488568290536,8963.065479604655,0.31821823660506504,76.11665842854318,0.008756246285402973,90.72694203534935
16.010421339025946,-70.37374964884448,121.95814252570656,224.49488303316943,9625.668712636952,0.3228135877384136,78.58770790542687,0.008529895619017423,93.40138144668008
15.836953335765966,-68.79350666017572,123.22383579993647,191.68162234452163,10167.211333389523,0.30387749823699645,79.04185537813376,0.0089156564510682,94.72283138644192
16.99678279807392,-75.3376330606239,118.46464059427251,162.0015626305764,7946.598954305187,0.33855910692341956,77.00412457257437,0.00927641200050511,92.83853534351807
15.097560770502445,-68.1151394403781,123.74278164610855,109.33092335840452,9436.144258297461,0.3125691157778664,80.01746489223221,0.009719180754300236,92.52319229806669
15.772418404169716,-69.81479134669988,122.19571194114373,219.18377479034248,9421.476585068258,0.33182059288130344,78.9616612666204,0.0088759248154801,93.33003934923288
16.42732811968738,-72.35782641489988,120.71841810930735,230.3726847662784,9567.640320346749,0.3093441609086597,77.74249832487614,0.008247501538830563,90.94306063418749
16.894392669200055,-76.05702769618784,117.58402787507,231.39196462051723,8274.970197758488,0.34694048821788903,76.82963982937463,0.008965518227588972,90.52908810068237
16.97702837138403,-73.20169040622811,120.13437661333415,146.98493474342115,10508.252874146927,0.2671465546412491,77.19474684905116,0.008305083555526636,95.90142684853089
17.328176133758078,-77.99310960573604,115.82045598934646,134.1127099476754,9160.129495916344,0.3047512020416576,76.24889983090154,0.008585281291421326,94.73928122119598
16.566862002518146,-75.81385877885697,118.37325857981214,83.80682796862743,9173.066279678655,0.2726740908258117,77.18017862355737,0.008578614714454648,92.19773343404151
17.84146571831417,-76.70368721146366,117.93623408361499,192.39474634073613,7738.211981134256,0.33265212519685555,75.85696395434333,0.009105945500190081,89.02955110409872
16.430100084846114,-72.48472383557456,120.59749407943926,158.17237520556844,9640.186843085621,0.2943601449952113,77.85754739001847,0.008804231607786985,92.68705761441659
16.700132250986577,-76.46353689276361,117.78293203400544,150.91629366019535,8548.576152042746,0.3089428069722764,76.90536624087122,0.008423101386543369,92.96930941978992
16.98185603359611,-73.55993802483702,119.29158011187293,240.06949187194488,9809.353110517237,0.3131690767609285,77.13104924622722,0.008218976772431903,93.3440764201748
18.940072406140057,-80.16478882727301,114.81856537060473,108.79062989094201,8826.899138680541,0.27834309039374017,74.36280963421359,0.008712982584712821,91.23520222320681
15.981451246993236,-70.14021208050507,122.10052224441976,303.58562637051244,10474.164234305512,0.3150157100627404,78.42285955206921,0.008271591296855254,89.88474389138206
16.755337688875173,-74.71127944060059,119.56809185161094,127.296019455032,8656.420004519287,0.2966040228992623,77.16425791365641,0.009481669423842909,89.25105795001761
18.93406300634919,-79.40083450485264,115.93177565315341,129.6150685631686,8540.509479356087,0.2833211624126734,74.40858372854512,0.008612081384824121,91.86744457477712
16.769604405156716,-73.25212002201444,120.30421079960345,155.78616948699903,10250.368493470016,0.2749107198047087,77.33220305521266,0.008179767468475752,94.85011656162469
17.265288711476227,-77.33223174841136,116.97818334797995,124.85113065208014,8829.274222058362,0.29016138127486885,76.29652965281272,0.009000364817602823,92.97010913126545
17.849595326586954,-73.75949711774788,119.224606490491,174.03145563342557,10364.541413438215,0.27969601383481274,76.43147251629104,0.008423460231853109,96.10582190435487
18.439682004667823,-77.9377533781956,116.59287197669163,179.72928131387226,9057.766329518501,0.2928132573788259,75.06325980925087,0.00828575672801398,92.43163682516737
16.549681403125152,-73.67308031331747,119.98232886881425,210.2635861927583,9742.188280170849,0.29280258976980134,77.33744050929312,0.008450725797255363,90.14186651080632
16.157484546757754,-71.26039345993891,121.30817938310777,249.01346685788076,9659.037810815258,0.3226605090513484,78.22197294214202,0.008266952007888621,92.71312072353719
16.476905943030356,-71.98751980682343,120.97169319389545,182.12186502873752,9990.274239874238,0.29136786482489757,77.84214093320362,0.008139774106606022,93.11795566029267
16.912156667377168,-75.05868090835637,118.36871095877567,183.35706813871388,9549.243115262412,0.2993594544371668,76.94648874994783,0.008227674136619699,94.36039200764384
18.99578642111456,-79.60979808216075,115.61588399225207,120.96592154899584,9487.975603313886,0.2567037781771977,74.2624579274546,0.008225127671307203,93.24454030116087
18.697512590860814,-78.8709207814369,116.09023086979023,136.6302846006868,9158.036423636016,0.27342199996892697,74.6847431595292,0.008473926158629208,92.4167684325365
18.138067819313676,-77.83566412144901,116.6607546287476,177.64972216806507,8538.270951340668,0.3080942480643159,75.39523759721877,0.008329460874797195,90.43523696185119
17.06799494721792,-74.27210854085982,119.3289800712558,137.50523789963648,10253.719676431152,0.26838133444937196,76.93763541313753,0.008482077578906164,95.35381550350284
18.995406493697548,-79.6926307100487,115.56615767786201,121.6613301578875,9466.345354596551,0.25685834377389677,74.2434130297049,0.008283903240186961,93.1750168778554
18.315771199382148,-76.8229794028127,117.75910859711435,155.54049103311854,8653.597964520182,0.2960934095079014,75.42927739311634,0.008951819310873946,90.75048233310304
16.036020433455683,-71.24896079414084,121.18123401400408,251.96280990530633,9402.194774870506,0.3314566970284795,78.36099036733313,0.008340604622659582,92.15878692481155
16.541215008252458,-72.61337019521096,120.68021132750825,135.82249875655765,9947.403197007365,0.28253468369024437,77.74244712145452,0.008410678333499937,94.36372757784135
16.422055531705432,-72.01338891128505,120.96493287200391,153.22502856670965,9819.671584504504,0.2938404696613619,77.97653573449197,0.008532019887130076,94.73699397748419
16.452799425927786,-72.3982130775593,120.6936967873524,180.00822767353165,9715.715371224174,0.2991843022328325,77.81536248531292,0.008441152407432512,93.35879018218183
15.83886355549895,-68.80900617080476,123.2064009686057,191.91537011823772,10163.786925287788,0.30384494597681394,79.03687331108124,0.008884692570071635,94.64852275062451
16.475053704378976,-72.7709969173843,120.39958345993607,128.44411954497227,9886.268766694162,0.2847528676996664,77.81282545722134,0.008824347231316034,93.81983789802781
17.60683234419861,-74.27572367666293,119.11909652724381,160.74100494666743,9844.605624084303,0.2856406681669077,76.5438455029997,0.008574825960379178,94.03951799137157
16.46713275270062,-72.65148891017047,120.44052698920814,141.75895986790508,9932.35851691215,0.2836274837635753,77.8007953568367,0.008928592691529562,94.01293808169449
17.06699254267828,-72.706918636429,120.07085036912959,179.5508403586375,10046.642240441335,0.29638850416608553,77.32061909844207,0.008587655719161081,95.346257834808
17.253342884474236,-76.94798271377658,117.33913373331104,97.95042899739167,9075.686910619994,0.2800293239693898,76.4164342385132,0.00924832153613289,92.54130644948593
16.467798552386814,-74.05057310486698,119.51641909513376,116.59807627924532,9546.502141157525,0.2849410108397415,77.58410533117284,0.008668567136279299,96.49445866316108
16.470339570693884,-72.45417970586858,120.5717990409992,164.51241963988753,9852.917764346426,0.29214452393885376,77.81278587223375,0.008823358153700648,93.89643119068121
17.535206005962337,-74.0044082503403,119.23275117583208,158.06401501877332,10024.429844581828,0.28388546622885785,76.67015358841135,0.008705353448155206,95.21256945824071
16.05676230746139,-70.9254532810026,121.51440072183357,191.42593000097008,9548.68111765732,0.3133460417514296,78.48507227324406,0.008864280135065693,92.53176982578053
16.427669102609965,-72.61632290450635,120.27124851511951,243.27041119390083,9614.24555341151,0.3176716752834224,77.73013304701344,0.008298055644621391,93.19823150929754
15.965732899772272,-70.69665917542265,122.33935099535869,155.59982555754564,9552.817079712759,0.29216406238716264,78.52048438488241,0.008736603486379384,92.32434537188445
17.916775138829603,-77.65219707002595,116.78791758390642,222.41632452630992,9266.258203217405,0.2934011362190704,75.43763332200928,0.007895022001211192,91.30438301906838
16.38715330257066,-71.58476198290167,121.1544075102022,169.02654609971833,9911.984549516723,0.2972239633313652,78.07754101143152,0.008651208343793775,92.95899402616725
18.932928671916642,-79.5301544870025,115.59226429256307,108.0190361384544,8846.388992255444,0.27594455511700866,74.45256792927582,0.00862943913632864,92.6716659273987
16.521843349651807,-73.41031472485558,119.94963598510185,216.34834481427393,9104.141232110047,0.31679525655659097,77.52085206392945,0.008553211906392693,90.7815695778703
17.25522822794864,-77.06895111802373,117.30764607682845,178.6566575064224,7977.390359935845,0.3310583368237269,76.34557721497453,0.008388883853348432,93.9535380505105
18.785964611272288,-80.44690861340763,114.99396445803674,150.5157460661358,8510.993000991888,0.2898778602405795,74.31099954297528,0.008537553227772417,90.85345918750286
15.837703747359075,-69.62646648218613,122.6851222376747,179.6688126724682,9502.122223349083,0.3135002794140102,78.9294653303209,0.008886277328904192,91.82477953530554
16.545476322110815,-71.91817979040587,121.16606730232351,152.0330446040038,10219.801985521506,0.27608179595246796,77.80495543498279,0.008546305491089642,93.65296932564284
16.212852598242254,-70.92030568284288,121.67766782129975,182.66546965355872,9817.654355775569,0.30243103631163765,78.32546446050935,0.00884359854480776,93.26728256079728
17.962430365826556,-78.55850038988325,116.04407380939547,138.3003450828259,7825.046448927231,0.31884031861723455,75.55529569639131,0.009238034035053175,91.10948065692062
16.426684140536924,-72.38469282496511,120.71435618297245,230.39898954193197,9572.561530216506,0.30914600699194433,77.73506759577815,0.008180310312804844,90.98963546889408
16.634668093641434,-73.67544819923056,119.502764847832,216.94408764812536,9250.966654927828,0.3162188116036716,77.40760668115107,0.008283388220168102,93.39023790219787
17.22256344743403,-75.01839623355012,119.10966195925712,175.3655487399012,8466.499905377386,0.31255105453412774,76.68357410642571,0.008812518730988199,88.54971947962511
16.688466022688058,-73.71291791599252,119.90854890763129,183.0499769849074,9407.04372027968,0.2968968235366962,77.3149140662041,0.00847084168920081,90.97523540833964
17.8647518320086,-77.70767392102931,116.38719121873784,222.40414926304408,8587.145008753287,0.3327710643650896,75.6839390132886,0.008450867828786205,93.60523768766656
17.06699254267828,-72.706918636429,120.07085036912959,179.5508403586375,10046.642240441335,0.29638850416608553,77.32061909844207,0.008587655719161081,95.346257834808
16.911684228863777,-73.04663054604006,120.30678722840572,149.58261573152032,10503.90895970606,0.2681996919717814,77.26890137957004,0.00814310696278881,95.82600621435742
18.860022975134772,-79.19550589715887,115.75654635407548,120.98663168593949,9043.33777892243,0.27577112345771015,74.55193608481164,0.00879822168562761,93.28917355257954
15.948610054950004,-71.06800268095127,121.41868890811801,204.8157174327408,8997.644600746724,0.3341707871181199,78.59400460148903,0.009055798288956808,91.75877190314397
16.59274540784604,-73.92412526600087,119.47381322618732,130.5200105744391,9319.8647317792,0.29755819989578747,77.54288900220844,0.009064258327864439,93.90663242967327
17.28867632377557,-76.9541275985812,116.67915941548817,181.3179974964386,9364.916669985005,0.3042109562331602,76.32992356022203,0.008311917705369525,94.69105447427242
18.932928671916642,-79.5301544870025,115.59226429256307,108.0190361384544,8846.388992255444,0.27594455511700866,74.45256792927582,0.00862943913632864,92.6716659273987
16.329052581614683,-70.02750579579259,122.26057804202452,199.0883480849668,10597.081621421748,0.2885040227173212,78.32635162024876,0.008720861129233442,94.13826866705213
17.87833930440949,-76.68057368106578,117.48290034050534,186.31158315303415,9810.441770080663,0.2811350095418025,75.7228022974185,0.008012883698355093,94.26828446506792
16.749171490113103,-75.14737786821462,118.35173132229667,205.8722822510699,9335.954784646612,0.30692915426098766,77.01856541527113,0.007878514639149783,92.0842391410199
16.62064498624856,-73.47372171445748,120.10991443380804,219.21896780716227,9067.406430720524,0.3113175935723884,77.36806207581057,0.008408821340602704,89.15826049156239
18.613671390654936,-79.34401083308666,115.73629439379268,129.7482980209215,8411.313581527584,0.2953482548827415,74.76372199254314,0.008653572722138448,91.81363133811142
