time_min,freq_mhz,flux_v_mjy
-1.9877569549083418,120.26214599609379,-13.434343204432885
-1.9877569549083418,120.35980224609379,-11.769881773738753
-1.9877569549083418,120.45745849609379,-27.12550024123682
-1.9877569549083418,120.55511474609379,90.44767345816521
-1.9877569549083418,120.65277099609379,-33.170807711954545
-1.9877569549083418,120.75042724609379,18.799142366623542
-1.9877569549083418,120.84808349609379,17.491662037381033
-1.9877569549083418,120.94573974609379,-17.62875912917397
-1.9877569549083418,121.04339599609379,18.56986101701463
-1.9877569549083418,121.14105224609379,-44.78850913913095
-1.9877569549083418,121.23870849609379,55.444436272671695
-1.9877569549083418,121.33636474609379,-24.042357393474745
-1.9877569549083418,121.43402099609379,-9.652983872905423
-1.9877569549083418,121.53167724609379,-16.689994657816392
-1.9877569549083418,121.62933349609379,76.62557344239956
-1.9877569549083418,121.72698974609379,76.18436207275374
-1.9877569549083418,121.82464599609379,-29.028964855150917
-1.9877569549083418,121.92230224609379,-44.045545880277956
-1.9877569549083418,122.01995849609379,38.95072108088662
-1.9877569549083418,122.11761474609379,33.00717059845577
-1.9877569549083418,122.21527099609379,-49.10410964697133
-1.9877569549083418,122.31292724609379,-0.9257561903329616
-1.9877569549083418,122.41058349609379,5.053743638809259
-1.9877569549083418,122.50823974609379,35.25276432064183
-1.9877569549083418,122.60589599609379,7.66944126269987
-1.9877569549083418,122.70355224609379,-30.818480790809375
-1.9877569549083418,122.80120849609379,-44.70167283286345
-1.9877569549083418,122.89886474609379,-26.26637419923566
-1.9877569549083418,122.99652099609379,-35.61277655900379
-1.9877569549083418,123.09417724609379,32.29151982479155
-1.9877569549083418,123.19183349609379,-9.501372554211066
-1.9877569549083418,123.28948974609379,-48.33801750479879
-1.9877569549083418,123.38714599609379,-49.76457400731812
-1.9877569549083418,123.48480224609379,6.5420686756035735
-1.9877569549083418,123.58245849609379,1.0162462564206152
-1.9877569549083418,123.68011474609379,0.626213186719923
-1.9877569549083418,123.77777099609379,9.03282871916548
-1.9877569549083418,123.87542724609379,-8.612147197222903
-1.9877569549083418,123.97308349609379,71.7827693010985
-1.9877569549083418,124.07073974609379,120.768322311096
-1.9877569549083418,124.16839599609379,-22.438215737399798
-1.9877569549083418,124.26605224609379,-10.46149609376485
-1.9877569549083418,124.36370849609379,-38.026555695410856
-1.9877569549083418,124.46136474609379,62.344538191046354
-1.9877569549083418,124.55902099609379,-19.373236171891964
-1.9877569549083418,124.65667724609379,-37.372839310816474
-1.9877569549083418,124.75433349609379,77.31974055662704
-1.9877569549083418,124.85198974609379,-30.439372594436726
-1.9877569549083418,124.94964599609379,37.7135254128508
-1.9877569549083418,125.04730224609379,27.761767961167095
-1.9877569549083418,125.14495849609379,-39.53376132688267
-1.9877569549083418,125.24261474609379,2.8185963011317554
-1.9877569549083418,125.34027099609379,15.222848831344194
-1.9877569549083418,125.43792724609379,100.52847895965283
-1.9877569549083418,125.53558349609379,-35.063202995607256
-1.9877569549083418,125.63323974609379,49.99306833114325
-1.9877569549083418,125.73089599609379,-24.16701811173584
-1.9877569549083418,125.82855224609379,-19.404031654399297
-1.9877569549083418,125.92620849609379,-42.000211742047846
-1.9877569549083418,126.02386474609379,16.475316920121287
-1.9877569549083418,126.12152099609379,9.635267703591609
-1.9877569549083418,126.21917724609379,-3.21818955255403
-1.9877569549083418,126.31683349609379,18.274072660922883
-1.9877569549083418,126.41448974609379,-14.518476919005415
-1.9877569549083418,126.51214599609379,13.23059834859697
-1.9877569549083418,126.60980224609379,45.32101790936042
-1.9877569549083418,126.70745849609379,-50.0
-1.9877569549083418,126.80511474609379,-50.0
-1.9877569549083418,126.90277099609379,-21.73729858345568
-1.9877569549083418,127.00042724609379,-38.9984948629571
-1.9877569549083418,127.09808349609379,44.37094062802326
-1.9877569549083418,127.19573974609379,68.43649236782761
-1.9877569549083418,127.29339599609379,-18.208469825536543
-1.9877569549083418,127.39105224609379,6.346748013808167
-1.9877569549083418,127.48870849609379,-23.099910188477818
-1.9877569549083418,127.58636474609379,-44.31446779360028
-1.9877569549083418,127.68402099609379,28.99095133181497
-1.9877569549083418,127.78167724609379,-3.8318174793294304
-1.9877569549083418,127.87933349609379,40.39396144556031
-1.9877569549083418,127.97698974609379,-33.270410363182805
-1.9877569549083418,128.0746459960938,-13.852667851945895
-1.9877569549083418,128.1723022460938,12.990706553802596
-1.9877569549083418,128.2699584960938,-7.189927001933206
-1.9877569549083418,128.3676147460938,-8.285092960077385
-1.9877569549083418,128.4652709960938,-40.64654791412128
-1.9877569549083418,128.5629272460938,14.68673253151377
-1.9877569549083418,128.6605834960938,37.74337728979117
-1.9877569549083418,128.7582397460938,-32.09160865670917
-1.9877569549083418,128.8558959960938,27.543904627912838
-1.9877569549083418,128.9535522460938,-42.40276065554857
-1.9877569549083418,129.0512084960938,-43.20869626678011
-1.9877569549083418,129.1488647460938,-20.642847329317437
-1.9877569549083418,129.2465209960938,42.12855517377197
-1.9877569549083418,129.3441772460938,-7.414928473410377
-1.9877569549083418,129.4418334960938,0.4695908822588706
-1.9877569549083418,129.5394897460938,-43.76775592355035
-1.9877569549083418,129.6371459960938,31.90631060056114
-1.9877569549083418,129.7348022460938,4.043326622985305
-1.9877569549083418,129.8324584960938,-36.32882665571125
-1.9877569549083418,129.9301147460938,-37.05369364963357
-1.9877569549083418,130.0277709960938,-32.73239858007891
-1.9877569549083418,130.1254272460938,37.217995671114
-1.9877569549083418,130.2230834960938,-19.370730121898344
-1.9877569549083418,130.3207397460938,-40.63754337540661
-1.9877569549083418,130.4183959960938,19.638752270628316
-1.9877569549083418,130.5160522460938,-37.099930450162965
-1.9877569549083418,130.6137084960938,31.023548856510146
