time_bjd,flux_ppm
10273.148677117333,362.9409345224932
10273.149137764525,362.46882025214865
10273.14959841171,361.99801542546874
10273.150059058902,361.5285213556252
10273.15051970608,361.0603393937595
10273.150980353286,360.59347081596195
10273.151441000464,360.12791700090753
10273.151901647656,359.6636792100316
10273.152822942033,358.73915698703127
10273.153283589203,358.2788751670396
10273.153744236395,357.8199145635175
10273.154204883595,357.3622764796447
10273.154665530787,356.9059622117177
10273.155126177964,356.4509730435983
10273.155586825142,355.997310232059
10273.156047472341,355.544975021882
10273.156508119533,355.0939687062549
10273.15696876671,354.644292545947
10273.157429413895,354.1959477733059
10273.15789006108,353.7489356431056
10273.158350708272,353.30325738902604
10273.158811355464,352.8589142545169
10273.159272002642,352.41590748591454
10273.159732649834,351.9742382820379
10273.160193297026,351.5339078796753
10273.160653944211,351.09491750051626
10273.161575238573,350.22096164305515
10273.162035885773,349.78599855217675
10273.162496532965,349.35238030198155
10273.162957180142,348.9201080897342
10273.16341782732,348.48918308916234
10273.163878474526,348.0596064553421
10273.164339121697,347.6313794250618
10273.164799768881,347.2045031205351
10273.165260416074,346.77897871615573
10273.165721063251,346.3548073925349
10273.166181710436,345.9319902863189
10273.16664235762,345.51052855436023
10273.167103004806,345.0904233428531
10273.167563652005,344.67167578022816
10273.168024299182,344.2542870328857
10273.16848494636,343.8382582132693
10273.168945593552,343.42359043293413
10273.169406240744,343.01028482564
10273.169866887936,342.59834250560675
10273.170327535114,342.18776459771226
10273.170788182291,341.7785521917516
10273.171248829483,341.37070637796364
10273.17170947666,340.96422827345486
10273.172170123853,340.55911894248504
10273.17263077103,340.15537949660944
10273.173091418215,339.75301099520294
10273.173552065393,339.35201452495176
10273.174012712592,338.9523911301318
10273.174473359762,338.5541419198557
10273.174934006962,338.15726789931944
10273.175394654147,337.76177016164866
10273.175855301324,337.3676497493427
10273.176315948502,336.97490769846183
10273.176776595694,336.5835450344079
10273.177237242871,336.1935628167778
10273.177697890063,335.80496204721476
10273.178158537234,335.4177437784323
10273.178619184426,335.0319089920895
10273.17954047878,334.26439398809293
10273.180001125966,333.8827157617352
10273.18046177315,333.50242505303385
10273.180922420335,333.12352285408406
10273.18138306752,332.7460101503199
10273.18184371469,332.3698879351689
10273.182304361882,331.99515715454095
10273.182765009082,331.62181879253797
10273.183225656245,331.24987384747226
10273.183686303437,330.8793232279505
10273.184146950614,330.5101679238476
10273.184607597806,330.14240886242163
10273.185068244991,329.7760470033495
10273.185528892176,329.4110832823271
10273.185989539346,329.0475186443764
10273.186450186517,328.6853540065415
10273.186910833701,328.3245902805376
10273.187832128071,327.6072692699472
10273.188292775256,327.2507138047942
10273.188753422433,326.89556291209954
10273.189214069604,326.5418174864809
10273.189674716803,326.1894783959107
10273.19013536398,325.8385465634284
10273.190596011165,325.48902284945666
10273.19105665835,325.14090813595686
10273.191517305513,324.79420331021913
10273.191977952705,324.4489091995817
10273.192438599883,324.1050266984402
10273.19289924706,323.76255664900987
10273.193359894245,323.42149989839083
10273.193820541423,323.0818572996785
10273.194281188593,322.74362969553215
10273.19520248297,322.0714227514243
10273.19566313014,321.73744509256255
10273.196123777325,321.4048857143048
10273.196584424495,321.07374545242703
10273.197045071694,320.7440250825311
10273.197505718865,320.4157254490525
10273.197966366057,320.08884731382636
10273.198427013234,319.7633914919784
10273.198887660405,319.4393587664379
10273.199348307582,319.1167499081438
10273.199808954774,318.79556568781277
10273.200269601952,318.4758068954796
10273.200730249115,318.1574742987525
10273.201190896292,317.8405686350416
10273.201651543484,317.52509066063084
10273.202112190655,317.2110411484574
10273.202572837847,316.89842081306097
10273.203033485024,316.5872304196071
10273.203494132194,316.27747069373765
10273.203954779372,315.96914235532125
10273.204415426557,315.662246127113
10273.204876073734,315.35678273497683
10273.205336720905,315.05275289189785
10273.205797368082,314.75015729509613
10273.206258015274,314.44899664068157
10273.207179309622,313.8509829900826
10273.207639956807,313.55413135125684
10273.208100603984,313.258717421494
10273.208561251162,312.96474186959244
10273.209021898332,312.67220536967955
10273.20948254551,312.38110857700894
10273.209943192694,312.0914521506091
10273.210403839872,311.8032367517287
10273.210864487042,311.5164630289602
10273.21132513422,311.23113161446446
10273.21178578139,310.94724315572364
10273.212246428582,310.66479826558077
10273.212707075752,310.3837975979573
10273.213167722944,310.10424174660045
10273.2136283701,309.82613136232294
10273.214089017285,309.5494670160015
10273.21454966447,309.27424933091527
10273.215010311633,309.000478917465
10273.215470958825,308.7281563414201
10273.215931605995,308.45728222095306
10273.216392253165,308.1878571258301
10273.216852900336,307.91988163469955
10273.217313547513,307.65335631599555
10273.21777419469,307.38828174214916
10273.218234841876,307.12465846827183
10273.218695489046,306.8624870645742
10273.219156136223,306.6017680697364
10273.2196167834,306.34250203309676
10273.220077430571,306.08468949955284
10273.220538077756,305.8283309913534
10273.220998724926,305.5734270540622
10273.221459372111,305.3199781950511
10273.221920019274,305.0679849536664
10273.222380666451,304.81744782351325
10273.222841313636,304.56836731485026
10273.223301960792,304.32074395170264
10273.223762607977,304.0745781979215
10273.224223255162,303.82987056176705
10273.224683902325,303.5866215417293
10273.225144549517,303.3448315896692
10273.225605196672,303.1045012162892
10273.226065843843,302.86563086545647
10273.22652649102,302.628221004575
10273.226987138183,302.39227210460126
10273.227447785375,302.15778459630195
10273.227908432553,301.9247589515217
