basin,years_data,size_km2,lai_slope,q_slope_mm_yr2,e_slope_mm_yr2
Brazil_30300000,38,10775.6192186,0.006366084450447887,-0.5464039251551804,0.3344277818193311
Brazil_30400000,38,30382.3139754,0.006703302233234017,1.151710897136268,0.04035932409618801
Brazil_33205000,38,3728.71918582,0.008610056474232573,-0.03301877971102112,0.9022461061052952
Brazil_33250000,38,13157.9374428,0.003152180469429801,-0.2042751303962852,0.6131448104796621
Brazil_33260000,38,15416.5286895,0.003374770282240166,-0.1901280433455463,0.5601799474554022
Brazil_33281000,38,23954.0174889,0.005821928324326307,-0.2711413021233957,0.3904981605437119
Brazil_33290000,38,25460.5938199,0.005534802646894239,-0.2763698161670515,0.4392572318011448
Brazil_33420000,38,6059.87282464,0.004684475133364365,-0.06978822909922901,0.03457876352163484
Brazil_33450000,38,5751.44621908,0.008319695386865278,-0.1160626755573921,0.2354795880645875
Brazil_33460000,38,6888.98581423,0.008089621988737498,-0.1159279038339723,0.1248194397219762
Brazil_33590000,38,37177.9495835,0.003543717657939078,-0.5431269710937126,0.004225461396128635
Brazil_33680000,38,49857.4108068,0.003207869123633709,-0.8181203291554784,0.1686675654731782
Brazil_33770000,38,2633.35546288,0.00166730551245385,-0.04707484527437011,2.683962889142365
Brazil_33780000,38,12587.5128486,0.001258329589937719,-0.4353059135079924,1.161493154672477
Brazil_34020000,38,12914.6529571,0.008429572811776127,-0.2543410835492415,0.4199507122580339
Brazil_34130000,38,9040.3554701,0.01080127933308241,-0.2610128514922819,0.4126946453140815
Brazil_34170000,38,24723.8688552,0.008445174501606097,-1.125854205807608,0.3532814550978934
Brazil_37570000,38,9709.27079333,0.007164173661697753,-0.1044572690474597,0.9737004515613136
Brazil_40050000,38,5563.39300755,0.02257190468846086,-0.7467015411583785,3.303286971737016
Brazil_40100000,38,13995.2860402,0.01797515783973119,-1.227503824437639,2.91228579625427
Brazil_40150000,38,2499.788809,0.02161029251111294,-0.1719216709155354,3.189646497718718
Brazil_40330000,38,7348.15559577,0.0180370857071493,-0.7551075431479751,2.600804453243611
Brazil_40740000,38,4121.36281291,0.01118557209971523,-0.2141346804396621,2.765983266482952
Brazil_40850000,38,8751.15751687,0.0111228148307721,-0.9904616850166693,2.390125154194079
Brazil_41135000,38,62208.9325363,0.01545817030914832,-5.873210210033599,2.110269770448507
Brazil_41199998,38,1547.07484528,0.009374209161129457,-0.1093842378039232,1.658028915343498
Brazil_41260000,38,3729.26315886,0.01322230974189665,-0.3913774909416154,1.570606432462994
Brazil_41410000,38,7076.30646891,0.01612714040278084,-0.4691288920672835,1.477351892139265
Brazil_41600000,38,8050.64879359,0.0154742076935921,-0.5807250440462918,1.531523336186583
Brazil_41650002,38,10654.4585196,0.01492655278208759,-0.6985048125358335,1.722470624051114
Brazil_41780002,38,3981.90222849,0.01093688299964014,-0.4006151494426052,2.463297935825612
Brazil_41818000,38,16647.0605493,0.01318558759692553,-1.132340905937174,1.795070027339796
Brazil_41990000,38,26504.5444767,0.01015892108601757,-1.937380776124028,1.415351503194585
Brazil_42210000,38,106753.988868,0.01309616847916194,-7.399447991736618,1.500380604855928
Brazil_42395000,38,12791.0004218,0.01490351153729374,-0.898969482296462,1.767497098976785
Brazil_42690001,38,30138.4419932,0.01342191479511766,-1.885331351307613,1.73695509443399
Brazil_43200000,38,153739.218725,0.01315726148807944,-10.11275941435742,1.488027608153308
Brazil_43250002,38,3018.7994521,0.008047560096400118,-0.2227962069642258,1.753312046807787
Brazil_43300000,38,3164.18612554,0.009613297511039306,-0.2579281970663265,2.435931476793791
Brazil_44200000,38,183580.329578,0.01257561579296112,-10.55866803505639,1.438666278051461
Brazil_44290002,38,194254.538757,0.01240846954039792,-13.49284136090401,1.323793147160457
Brazil_44500000,38,202217.076759,0.01191330280646654,-11.65911630962443,1.212348808257686
Brazil_45131000,38,6018.40074456,0.01279427055595289,-0.4329004662981618,1.081794559617757
Brazil_45210000,38,12561.9058417,0.01069103527561286,-0.9515375779240561,0.6858140335391888
Brazil_45260000,38,16268.1462267,0.00948798219065056,-1.037869894469928,0.420347885564271
Brazil_45298000,38,253703.734008,0.01017264958119981,-12.90805831152685,0.6699282379768156
Brazil_45480000,38,270772.398404,0.00966640132884663,-13.09732751888546,0.4945160900532958
Brazil_45590000,38,3897.11356738,0.007196606433847678,-0.1263135025000638,0.5613284833035491
Brazil_45770000,38,5539.4526691,0.01146841546619847,-0.2220093221597568,0.3848872752324772
Brazil_45840000,38,7125.82940637,0.01211061730794815,-0.4338575536992492,1.084713825426604
Brazil_45880000,38,9552.91542478,0.01001722553282304,-0.4690835829399718,0.7680298654656664
Brazil_45910001,38,29565.1648199,0.008614657547303292,-1.114212950210913,0.3232830341045676
Brazil_45960001,38,30999.1905368,0.008459178636577176,-1.017664821658546,0.2663398650011066
Brazil_46035000,38,309470.566475,0.009368942983397157,-14.71601398162878,0.4066498049840271
Brazil_46105000,38,314254.309686,0.009207811002358787,-15.71296696518302,0.3521243323198697
Brazil_46150000,38,323486.426216,0.008949663679419878,-15.87019032449957,0.2707247096999933
Brazil_46360000,38,345385.671003,0.008532193835872776,-14.32670086587455,0.1344237416379366
Brazil_46455000,38,6348.12153387,0.01267638214918619,1.346489689413054,1.745861779340366
Brazil_46543000,38,5377.78332512,0.008489218856093791,-0.1722512996820328,0.9360555795522834
Brazil_46550000,38,24442.4679382,0.009019731580826687,-0.5091231142057265,0.3442442241467927
Brazil_46570000,38,2708.46252297,0.01025626278247076,-0.05815787126976785,3.73256677171962
Brazil_46610000,38,33059.0719902,0.009429980738196017,-1.181829535525774,0.5512453642933962
Brazil_46650000,38,35964.8865173,0.008928438707596147,-0.8912175517496648,0.351110988107287
Brazil_51820000,38,1107.87313984,0.01481538124660496,-0.01697598930974168,0.8168914918474821
Brazil_51870000,38,836.378603838,0.01377158061147636,-0.02678648667690209,0.1506584630804024
Brazil_53160000,38,997.193561541,0.02789648616975266,-0.04074144991873255,1.788649042415232
Brazil_55380000,38,1983.63898023,0.0221007734762134,-0.1389255533411811,0.3909086034365514
Brazil_55630000,38,9156.84122173,0.01717985962221841,-0.8525467396093737,0.9610528737427252
Brazil_56028000,38,1398.72404865,0.02552815464031045,-0.08641338548161683,2.626146225408021
Brazil_56075000,38,4259.85507619,0.02667541829267564,-0.2231655146629935,2.355331655649039
Brazil_56110005,38,6229.04031667,0.02466285636862108,-0.3809642104116955,2.299993995326734
Brazil_56539000,38,15872.9641661,0.01865148683944641,-0.8495596740712108,1.838319316663241
Brazil_56765000,38,976.299676755,0.02306233821753691,-0.0759780731242078,2.211532147982824
Brazil_56825000,38,10208.1796607,0.01271233958099915,-0.7331085806268186,1.616546136647584
Brazil_56850000,38,40531.356512,0.01415149624278506,-2.869009300318508,1.363509711755916
Brazil_56891900,38,9770.75758625,0.01629132932524891,-0.6936961424799782,0.2945687977408589
Brazil_56920000,38,55079.4881483,0.01452082139820308,-3.708831084093955,1.107177413137336
Brazil_57170000,38,979.590361412,0.02738730048361094,-0.03212944149344958,2.113159414438101
Brazil_57230000,38,1686.18375556,0.02564774156073301,-0.05021348652344888,3.306072096110356
Brazil_57450000,38,2220.35940932,0.01400115535439863,-0.07530053872989131,1.87452212190821
Brazil_57720000,38,221.575063251,0.02098145069080991,0.002242677720119447,2.441124055067053
Brazil_57770000,38,147.10928214,0.01670450023676584,-0.01044065546646537,2.169744910112759
Brazil_57830000,38,2863.21724291,0.01800559949452252,-0.0989876911811991,1.690959816133444
Brazil_57930000,38,3785.5296363,0.01777906811515172,-0.1428446242800629,1.855934495192308
Brazil_58030000,38,795.63741286,0.00902836252868482,-0.01129833393658505,1.75921296648651
Brazil_58270000,38,407.465289082,0.02375996163695161,-0.02907271097082131,1.093155895650146
Brazil_58380001,38,21443.8272841,0.01420601947539172,-0.6055186471258952,1.282677456627974
Brazil_58405000,38,434.507567339,0.025532619073206,-0.008065914228588555,0.5025591027881453
Brazil_58480500,38,968.523992159,0.01091593867227955,-0.05297294579873431,1.427459556178043
Brazil_58516500,38,2241.89946372,0.01288762157745207,-0.1668869369442589,1.63366609025098
Brazil_58520000,38,3636.10269706,0.01170144055636405,-0.2348734662782966,1.544079194474317
Brazil_58550001,38,1795.03400921,0.01416166627129237,-0.08804492519262362,0.8298685174239316
Brazil_58585000,38,3107.29657633,0.01464315363748349,-0.1346167203198938,1.124865080180921
Brazil_58645000,38,293.891261132,0.002672376629038104,-0.01410679692249379,0.8362293567734692
Brazil_58670002,38,589.96749041,0.01349782879809893,-0.01287116301018659,0.6424240544740013
Brazil_58710000,38,783.633366343,0.009748755757220921,0.04081010884194668,2.035205387007371
Brazil_58720000,38,322.180828168,0.01333194492369098,0.007472823425943293,1.284339268487475
Brazil_58730001,38,1653.06426287,0.01692748719681429,-0.08885514750483228,2.039684552026664
Brazil_58735000,38,2345.78710101,0.01692748719681429,-0.1807923187670063,2.20573557494623
Brazil_58765001,38,1769.22132858,0.008893720795046722,-0.09173147342484916,1.536356344493294
Brazil_58770000,38,5881.37249394,0.01558775507715985,-0.3354306814199093,1.886768319442688
Brazil_58795000,38,45253.1063691,0.01368549874242921,-1.301361834371009,1.277705377123134
Brazil_58825000,38,234.375251591,0.002139024993290407,-0.009580948041148908,1.238569499027391
Brazil_58827000,38,552.681524439,0.002139024993290407,0.02600424014051568,0.9628322215215401
Brazil_58846000,38,1372.50395114,0.0110513500943462,-0.07602855180005763,1.353653312405112
Brazil_58850000,38,1812.46951115,0.0110513500943462,-0.1024739460593107,1.632891895124305
Brazil_58870000,38,1116.04019157,0.01972364099715233,-0.02873796966985421,0.8867531224300983
Brazil_58874000,38,3115.24914659,0.01340483932155625,-0.1258957219062185,1.298434695348084
Brazil_58880001,38,48851.2596489,0.01370562560978746,-2.960580409555182,1.273254493373609
Brazil_58916000,38,392.754360981,0.008505631189714678,-0.02292275443563818,1.454424591682218
Brazil_58917000,38,743.773208418,0.01251421618192902,-0.02987254728356123,1.496195347589037
Brazil_58930000,38,773.469291569,0.01227161406635886,-0.0165789600111359,1.429860795364689
Brazil_58940000,38,5800.22796901,0.01462598469151959,-0.1159890498277936,1.2465680450563
Brazil_59100000,38,630.013414832,0.01484800934700256,0.01300069640634849,2.471245571862348
Brazil_60010000,38,2734.91858548,0.02491740649180509,-0.219683345826779,3.231297926188481
Brazil_60011000,38,3799.74006699,0.02203914487579743,-0.3414359238975384,3.398883501431236
Brazil_60110000,38,1951.30875856,0.01980908530874239,-0.181861374210675,2.584494450990006
Brazil_60220000,38,1067.55956369,0.00309268130895045,-0.04123279093249223,2.519258303005203
Brazil_60250000,38,1302.78872043,0.01339869523533638,-0.1319335723541374,3.457545965403198
Brazil_60381000,38,789.611011448,0.01137134660084694,-0.02483618344007393,1.322045070632749
Brazil_60845000,38,6309.77040801,0.01801929641394767,-0.4354209307741849,3.038553017064145
Brazil_60925001,38,3516.67422616,0.006422819834541267,-0.0465824137794252,1.703020227100203
Brazil_60950000,38,6854.68860127,0.01093778115861173,-0.6570094730639079,1.887700724119117
Brazil_61173000,38,551.351356615,0.02101436222469615,-0.04221190064424182,3.343521945968813
Brazil_61565000,38,348.979184352,0.009033386823919439,-0.03876312411623391,3.039778600530586
Brazil_61770000,38,226.124368916,0.01735626228112128,-0.02247704132223442,3.502924059663224
Brazil_66010000,38,9248.78025594,0.01053304710951846,-0.9554294157550752,1.250690685689208
Brazil_72430000,38,1620.52296475,0.001477761881162854,-0.03077514762161729,0.6409270869575531
Brazil_72630000,38,2797.8662647,0.02656105712475199,0.04540419080262707,1.117468484114057
Brazil_72680000,38,3659.291769,0.02209689489586477,-0.05400923283168675,1.148740377696419
Brazil_72870000,38,420.297736241,0.01960566610225064,-0.009100635676146406,0.2486945395527581
Brazil_73350000,38,1499.83889119,0.007210337061735404,-0.1769386333262178,0.5609553039797888
Brazil_73600000,38,1837.54988498,0.0007495608072197046,-0.1420302275038298,0.5731213156510945
Brazil_73780000,38,641.902340199,0.02937635906886084,-0.04127694459293275,1.543450692983774
Brazil_73820000,38,1013.6065101,0.02937635906886084,-0.007594991574750807,1.729257233036674
Brazil_73900000,38,417.519850662,0.02382194665866447,-0.02748676312821647,1.600105810744559
Brazil_73960000,38,8242.78830457,0.01276161629639635,-0.03661757991458087,0.9245920034555287
Brazil_74205000,38,436.624035672,0.02867368581402235,0.001192009186683214,0.7113511367365416
Brazil_74270000,38,5342.65315537,0.02346194282439882,-0.06938118923607581,1.035598934034587
Brazil_74320000,38,608.590594043,0.02370577906476994,-0.0104202259147542,0.9130762447712389
Brazil_74370000,38,2021.64246136,0.02644363044388041,0.06154938001612804,1.584728305832095
Brazil_74460000,38,502.336493066,0.02092059520287748,-0.01252534308839483,3.308031676751883
Brazil_74470000,38,1542.41037716,0.02092059520287748,-0.1160566114736874,2.956918934192735
Brazil_74700000,38,1139.76459652,0.02536987551375987,-0.05702246539142349,0.4326366903328222
Brazil_74800000,38,95161.4536148,0.00765238086424538,-3.316449257298787,0.5867694067086285
Brazil_74880000,38,816.698698142,0.02469143670267109,-0.1031025421705628,1.16762183185531
Brazil_74900000,38,1261.27096824,0.02469143670267109,-0.07883652216906865,1.231206688514122
Brazil_75205000,38,969.761135618,0.02717545447561905,-0.1312510723388902,0.9472331799958882
Brazil_75550000,38,116014.685012,0.009874919974809328,-9.78176260347801,0.6858713991728872
Brazil_77150000,38,190418.887147,0.00751080109824912,-19.05478745805494,0.7357614617598687
Chile_03041005,38,2291.6413676368,0.001212479023519458,0.0005839129362563281,0.00427333969879247
Chile_05722002,38,641.642116962754,0.002229357360228236,-0.04741802693538644,0.1475624903010931
Chile_07112001,38,882.001020815217,0.0003510290649412289,-0.09190909076578142,0.2017288671331364
Chile_08124001,38,1666.20789932286,0.006406966704319093,-0.1450622922972624,1.046104486751171
Chile_08343001,38,441.358592725634,0.008092020595995912,-0.05116160217772794,1.746597129420231
Chile_08358001,38,2544.32670797413,0.02255402747201299,-0.2719417514696612,1.813829194968529
Chile_08910001,38,582.183793085107,0.01561003450570449,-0.0856849695149259,0.02066951859817819
Chile_09434001,38,771.569560173772,0.00212739104579713,-0.1101139544978375,0.3918998934479376
Chile_11302001,38,1789.03481534862,0.0003301785546762752,0.01039053010131732,0.2621090784729254
Chile_11307001,38,604.320560271598,0.001088842108808209,-0.0160595874941319,0.6859470012216904
Chile_11310001,38,1116.83325744318,0.001956727699346988,0.001936964448764424,0.1165654603286303
GRDC_1160600,38,2541.8,0.01098509126693357,0.0005257853653516768,0.4923397110541342
GRDC_1160650,38,730.5,0.006930904180245191,-0.0003245721499727624,0.4765741510429848
GRDC_1160700,38,1854.7,0.002796678049244261,-0.001575652374871986,1.368424363850582
GRDC_1160710,38,359.2,0.007960745654099356,0.0001753310324162463,0.3054842558949576
GRDC_1160750,38,1520.9,0.001084787240716931,-0.0005980575086545836,0.3796498163508985
GRDC_1196700,38,512.4,0.002268029467153502,0.0001106196835099744,0.6015160379139517
GRDC_4101900,38,24401.5,0.004530386290600007,0.02946547647231303,0.6037016911062637
GRDC_4102820,38,15570.1,0.003489032156173684,-0.009648593755556545,0.2916173139564419
GRDC_4103200,38,819519.1,0.002946247547804533,-0.1855083360289692,0.1268084800195114
GRDC_4103600,38,64095.4,0.001773323465579361,-0.02139712461595736,0.4141184756630352
GRDC_4103602,38,51264.3,0.001606294365315255,-0.01772463475002393,0.4279186248779291
GRDC_4103630,38,5275.7,0.001437681160759252,0.0002316816885769017,0.1731461497936181
GRDC_4113310,38,5580.9,0.001573965378331465,0.003121161859436777,0.773383396164126
GRDC_4113360,38,4959.2,0.003358549680308777,0.001471305802938518,0.3595018950551142
GRDC_4113402,38,25973.1,0.005291349551001811,0.003144913270910454,1.384748846509678
GRDC_4119271,38,4325.9,0.0007381588199632709,0.002406653364030208,0.5818640365291696
GRDC_4119311,38,5926.5,0.00140095106719078,-0.0001369569132803107,0.521610188966821
GRDC_4119317,38,6657.5,0.001459712934045304,-8.191868615852203e-05,0.0799260745646983
GRDC_4119400,38,67621.9,0.000202390560686246,-0.01104939553313752,0.5965087519966153
GRDC_4120120,38,57942.0,0.0007069031460208033,-0.00152941838794845,0.5539878876103074
GRDC_4120200,38,56349.9,0.002175440135731123,0.004324351307760536,1.423547984134814
GRDC_4120950,38,177951.0,0.000769453323682573,0.0097946271555114,0.7157375721796319
GRDC_4120953,38,6763.2,0.001058993116864628,-0.002924199913291204,0.09877033233642563
GRDC_4121801,38,811636.8,0.001792272283542992,-0.03878864096416285,0.7088292882510042
GRDC_4122650,38,1034921.5,0.00180002738527151,-0.03513036773524695,0.4682827474617287
GRDC_4122900,38,1322640.4,0.002003896560742328,-0.09452559408852167,0.3824048061602515
GRDC_4122901,38,1266192.1,0.001892130323676705,-0.03844906855919685,0.3574303754428137
GRDC_4122902,38,1223314.4,0.001926931588670284,-0.05509238297064774,0.3496724765793031
GRDC_4122903,38,1047520.3,0.001780269129915322,-0.03391758808959202,0.4722725501427282
GRDC_4123271,38,3377.5,0.003935787072261531,-0.0006421465795842334,0.1961270413418048
GRDC_4123300,38,235772.9,0.002127900354347875,0.1139419687192253,0.495276014814493
GRDC_4125100,38,6006.6,0.004021928852438495,-8.981469276256225e-05,0.5208388757126539
GRDC_4125560,38,21166.3,0.003953269541894238,-0.0001971568743412468,0.1555534764340054
GRDC_4125911,38,4340.4,0.002855378806549726,-0.001818292943424985,1.25546028662307
GRDC_4127100,38,9755.1,0.004485368535423163,-0.003215973283391405,1.083322804562959
GRDC_4127501,38,1815319.6,0.001228114520224417,0.0690089281923624,0.3923741514383544
GRDC_4127502,38,1802849.8,0.001191722363456741,0.0739839149113689,0.3900078993577215
GRDC_4127503,38,1773634.1,0.001168721868244146,0.03931718750683887,0.3830842114653175
GRDC_4127800,38,2914994.0,0.002134836796742362,-0.2454110410602912,0.372865585759583
GRDC_4133501,38,4437.8,0.0005562450565150716,-0.002486118526626955,0.9044718414183096
GRDC_4134500,38,1329.6,0.001142272396543666,-0.0001684345104995153,1.033716456610181
GRDC_4135800,38,1158.6,0.003718182586426155,-0.0004109909032706228,0.4911455347470418
GRDC_4147600,38,17495.3,0.002180309085558631,0.008125496732752487,0.1050301864562249
GRDC_4147700,38,62213.8,0.00275550619608739,0.01093652057801727,0.4491872687088813
GRDC_4147703,38,69925.8,0.002887155501753352,-0.01954075900886655,0.4207188347573221
GRDC_4147720,38,8711.0,0.004985711514291074,-0.001078008338234488,0.4865973221628291
GRDC_4147725,38,17652.4,0.003371977151909604,-0.006966090593028506,0.3661423470809871
GRDC_4147903,38,3820.0,0.002345696058063567,-0.002238253213605497,0.1873463001328439
GRDC_4147904,38,30013.2,0.002979164673590566,-0.01249484140513869,0.3118831927959733
GRDC_4148050,38,17531.3,0.004569973036542122,-0.006932460920189227,0.3095640730761324
GRDC_4148530,38,20309.1,0.009819823603730803,-0.02695937175027697,0.7644240900572492
GRDC_4148855,38,7314.9,0.004970808220400124,-0.003902394872309563,2.21429208608774
GRDC_4149441,38,10484.4,0.006927298755081883,-0.01570154108412008,0.6681402538469446
GRDC_4149781,38,25056.7,0.005941033323708536,0.04637099474201396,1.134757655834862
GRDC_4149950,38,3707.2,0.006603382650115896,0.0002433775188572513,0.1336282706936361
USGS_01144000,38,1790.24,0.004396855068071129,0.08097632757273981,0.216184546590335
USGS_01151500,38,576.152,0.004645955100833279,0.0236723882572202,0.2117290790264423
USGS_01367500,38,940.121,0.002915466075679747,0.02719030810716741,0.02896858863985025
USGS_01646502,38,29952.1,0.00303643804264872,-0.1715405571863751,0.3072929351435983
USGS_01656000,38,241.27,0.01369751431068298,0.0007408493605843662,0.2855887965152138
USGS_02088000,38,201.467,0.01665459269832398,0.006093408333583144,0.4249660352946293
USGS_02228500,38,496.949,0.009823240040558824,-0.005341526128809577,0.03677369399591953
USGS_02234000,38,5361.74,0.00335474883506665,0.05038013456648202,0.588544911990764
USGS_02234324,38,85.1463,0.00485341593138902,0.00133020620059745,2.009914364216298
USGS_02270500,38,982.228,0.01477489023764815,0.01913999407857735,0.06065518151410683
USGS_02318700,38,704.618,0.01650866739258671,-0.0245836237386561,1.03869422572827
USGS_02326900,38,1383.53,0.01178523340818983,-0.05946101733889562,1.235992629325341
USGS_02336490,38,4121.99,0.003532959642941434,-0.03943630103630031,0.7476565341717799
USGS_02384500,38,653.066,0.007765473578818609,-0.005157954852280246,0.8667824687262783
USGS_02450180,38,1264.13,0.009237463990295073,-0.01640891643821086,1.082781389367725
USGS_02466030,38,15053.0,0.008732302420591783,-0.1231308395657659,0.8779443038137332
USGS_02479130,38,920.699,0.02088902236361618,-0.003020178282592932,1.325798152043269
USGS_03185400,38,17348.5,0.003836949422852791,0.08036615613064799,0.5719011808696546
USGS_03283500,38,938.197,0.004854175836803328,-0.01713635507915487,0.2029425246512842
USGS_03284000,38,10245.0,0.003563698097070493,0.1884656097560388,0.4920734729844066
USGS_03300400,38,1128.58,0.0008707265126547336,0.04856009622243702,1.173934324936346
USGS_03325500,38,345.31,0.0005032388330979894,0.00991916488931007,0.6318226277586902
USGS_03455000,38,4799.17,0.005607520598709903,-0.006170149327186242,0.8168387470940349
USGS_03456100,38,150.798,0.0003253953933507116,0.001004338112907953,0.4722488156214416
USGS_03503000,38,1129.93,0.006853572048417247,-0.001623931621285849,0.7154131931814589
USGS_04086000,38,1100.42,0.002420457412017645,0.01330621745959068,0.2930786503471345
USGS_04096405,38,535.292,0.003508208662561729,-0.005152677363849932,0.9007288079512753
USGS_04097540,38,309.383,0.001553774193061339,-0.003103675689281526,0.8112019681737492
USGS_04142000,38,864.99,0.001716579297450064,0.001278788622350986,0.9616192033898976
USGS_04148140,38,276.311,0.001840841145363609,-0.001082442059660859,1.127383787332759
USGS_04159492,38,1197.79,0.001047902708437605,-0.02402498417459127,0.5511384477499529
USGS_04164500,38,511.916,0.004020737971006252,0.00429270551546888,0.5527120551599665
USGS_04165500,38,1892.56,0.0009422702632256653,0.01372309689952034,0.7415794218117411
USGS_04172000,38,829.218,0.004119373291375431,0.003555999452348017,0.9850840456572616
USGS_04176500,38,2685.96,0.0008589447796873038,-0.0147758278041676,0.954739454014581
USGS_04223000,38,2547.67,0.003574777941702577,0.04712839627390128,0.2841432393803771
USGS_04280000,38,487.589,0.004452476486855542,-0.003612903116052098,0.4203397310697116
USGS_04282000,38,798.148,0.005420536177856732,0.02971366188018721,0.02188093054149784
USGS_04290500,38,2625.0,0.001800040207906786,0.102463513362598,0.2834846898129113
USGS_04292500,38,1787.56,0.003052942000719999,0.05862929338748189,0.2239752456726813
USGS_05050000,38,3127.12,0.001501620054531963,0.05425061270678076,0.2863973115619858
USGS_05053000,38,5414.64,0.001573965378331465,0.0978549510687969,0.7707928645948652
USGS_05054000,38,17195.9,8.652247262617914e-05,0.3487978041033976,0.2487767733060399
USGS_05054500,38,1170.56,0.001570152445921609,0.003392512177324351,0.8684264796948141
USGS_05056000,38,4862.02,0.003353507733617797,0.05272787384074662,0.3946883290402802
USGS_05057000,38,7582.45,0.00379091089833038,0.09559637908183066,0.1405884375939001
USGS_05058700,38,11635.5,0.003296720380993292,0.1361205124921877,0.1290436624998025
USGS_05059000,38,12965.7,0.003408515934010723,0.1545973391990611,0.1850346986098806
USGS_05059500,38,13980.7,0.00359578484311675,0.1576651482663751,0.1652523828421522
USGS_05059700,38,2145.45,0.001428087726308762,0.0241111658377709,0.05288202077271056
USGS_05060500,38,251.189,0.004209113089727069,0.003950322720764322,0.08136537374272486
USGS_05287890,38,222.12,0.002151722093551474,0.005737407400053342,0.554560697609596
USGS_05313500,38,1800.72,3.506237739554467e-05,0.009786500688412907,0.02461393719259981
USGS_05317000,38,3382.02,0.001020782311357389,0.02873369951602909,0.02567194270701459
USGS_05319500,38,2196.49,0.000692812194154017,0.0330523022552178,0.2567830105059544
USGS_05320000,38,6287.98,0.001630410164780527,0.04333981068803369,0.4264770229818365
USGS_05320500,38,2871.76,0.001162727839942313,0.07720308898776099,0.3908970852129864
USGS_05325000,38,38694.4,0.0003017909721027708,0.4704756063621395,0.2008367314512433
USGS_05327000,38,619.033,0.0006113970797541157,0.005077756436549459,0.4482822649874663
USGS_05330000,38,42040.8,0.0006101912601311104,0.5323933740464437,0.2763205277292353
USGS_05353800,38,1127.97,0.001195310825643634,0.02400924749028763,0.4733844092982986
USGS_05449500,38,1083.9,0.001089045409627184,0.01668460739896989,0.6323815658507556
USGS_05451500,38,3973.96,2.198398132816682e-05,0.08732904787861617,0.6922694372262067
USGS_05452000,38,516.686,0.0004097053057412531,0.003282630161803129,0.2207628659391208
USGS_05457000,38,1035.22,0.001892224966742719,0.01962445187432067,0.3498477889458656
USGS_05471500,38,4246.93,0.0008231740914075666,0.1035119612037687,0.5818640365291696
USGS_05476000,38,3220.71,0.002904124557156703,0.04041711561893692,0.2269474446532219
USGS_05482300,38,1839.54,0.0008665604312575458,-0.002652403033187001,0.4719544352790121
USGS_05482500,38,4187.96,0.0005837835383179551,0.04672278024684354,0.5799699204170766
USGS_05483450,38,989.767,0.001730282042660198,0.02580567055359293,0.8365423750780856
USGS_05484000,38,2548.05,0.002181758158237462,0.0882087069759962,0.8431429534788549
USGS_05489000,38,964.756,0.001122524824663173,0.0199854923944948,0.727284512539142
USGS_05489500,38,34575.5,0.0004720969231993716,0.6531001405804844,0.5862993371631446
USGS_05490500,38,36286.3,0.0006390047779589191,0.7883484406626518,0.6047721553910609
USGS_05543830,38,328.519,0.0007401359317365054,0.007879849979500921,0.3184248086411952
USGS_05558300,38,35074.0,0.001144148795992454,0.688223627570519,0.3878499822577969
USGS_05587900,38,546.257,0.0003930803122177642,0.02383822896841378,0.6631515688259112
USGS_06108000,38,3229.34,0.002063766794609598,-0.01682152783262742,0.004260227651248893
USGS_06120500,38,2872.27,3.44741671421982e-05,-0.004969110799909182,0.1900527552554481
USGS_06126500,38,10321.4,0.0007156239283829682,-0.007275374000376787,0.2016961256019494
USGS_06130500,38,20254.3,0.0003458756267529802,0.0347416790618587,0.8020454530291228
USGS_06186500,38,2567.46,0.0002643529321783274,0.05685588924446414,0.177666389990432
USGS_06195600,38,2187.57,0.001084088735239213,-0.00876779188104348,0.6271849504849201
USGS_06211000,38,367.503,0.001222537955409237,-0.002118834267196841,0.1748597334271017
USGS_06225000,38,548.232,0.003987710192083777,-0.003269521001518542,0.1481587398390056
USGS_06235500,38,4934.03,3.527805689795712e-05,0.002420445386936756,0.07213776314306813
USGS_06276500,38,1757.07,0.001353036422726361,0.01001155878868598,0.4489401442801896
USGS_06306300,38,3762.97,0.001473087859299467,0.01416931961559755,0.2482756116612242
USGS_06307616,38,6818.86,0.001311047833461142,0.01665873981746228,0.4850205394420543
USGS_06326500,38,33847.3,0.001152130468426701,0.03743185653318305,0.2028706230132685
USGS_06331000,38,2418.74,0.005987032089312707,0.008363120285139303,2.532694621221257
USGS_06334500,38,5078.41,0.001029614365526531,0.01912385445394087,1.727530679432487
USGS_06335500,38,12070.7,0.001747549221401793,0.04046423422936798,2.158013319872652
USGS_06336600,38,1556.21,0.004231569538032276,0.003433898596528739,2.805356608711275
USGS_06337000,38,21580.9,0.002534743612053601,0.05810944275833798,2.339448272457972
USGS_06339500,38,3171.45,0.003682088360821396,0.007459096226912899,1.576090120014391
USGS_06340000,38,1439.76,0.002812434881778838,0.003038614281401456,1.191040783469011
USGS_06340500,38,5851.59,0.003538596957857058,0.01917977271495027,1.329154696445234
USGS_06342260,38,382.977,0.005574686927834019,0.002534968574610413,0.4220138488028212
USGS_06344600,38,402.497,0.002081106643419007,0.0005088352758251613,2.37799262846047
USGS_06345500,38,3237.89,0.003421941099887944,0.006023195576217132,1.131765845912671
USGS_06349000,38,8583.93,0.003698669674816793,0.01811575769390255,0.7290386925824738
USGS_06350000,38,1501.05,0.005533097252137212,-0.001731210154498068,1.084074463631943
