year_ce,tsub_amoc_proxy
486.0,2.7658014827115447
487.0,2.7671855781193213
488.0,2.7685579086900844
489.0,2.7699742332806783
490.0,2.7715188559584
491.0,2.773229153763708
492.0,2.7750797077507094
493.0,2.777237871606979
494.0,2.7795937852723855
495.0,2.7820827765728975
496.0,2.7847934405110855
497.0,2.7877080741253346
498.0,2.790708037317434
499.0,2.7938096175921294
500.0,2.796955221999493
501.0,2.8001070417889835
502.0,2.803259980042222
503.0,2.8063405523258673
504.0,2.8093593008173885
505.0,2.8122141441435895
506.0,2.814865558500907
507.0,2.8173745043088774
508.0,2.8196235746781886
509.0,2.821677482480812
510.0,2.823420985015721
511.0,2.824853780605237
512.0,2.825958074490152
513.0,2.8266337647034976
514.0,2.8268777679867334
515.0,2.826767967294642
516.0,2.8262638644571227
517.0,2.825389924324263
518.0,2.8242995380981784
519.0,2.8229395599390297
520.0,2.821324251938651
521.0,2.819406345531246
522.0,2.8172083425959755
523.0,2.814801746888441
524.0,2.8120067370988497
525.0,2.809020099320075
526.0,2.8059157813600475
527.0,2.8027074773129224
528.0,2.799294791416341
529.0,2.7956848555284877
530.0,2.791979982096618
531.0,2.7882636345314706
532.0,2.784523756088126
533.0,2.7807596286742653
534.0,2.7769839646159533
535.0,2.773194848666006
536.0,2.769395097552632
537.0,2.7655674174620266
538.0,2.7616337703657945
539.0,2.7575682443705127
540.0,2.7533820535920586
541.0,2.7490406538718952
542.0,2.7444387657967297
543.0,2.739636610305146
544.0,2.7346342866955498
545.0,2.72949534723831
546.0,2.7240774724639074
547.0,2.718498753150046
548.0,2.712754174056948
549.0,2.7067591772391753
550.0,2.700640741258609
551.0,2.694427593087698
552.0,2.6881468864440023
553.0,2.6818765790485415
554.0,2.6756620517764946
555.0,2.6695680868583223
556.0,2.66357338593009
557.0,2.657620276200798
558.0,2.651762670270629
559.0,2.6460778175676927
560.0,2.6405139623600506
561.0,2.6350333596763273
562.0,2.6295756916761603
563.0,2.624165011556143
564.0,2.61873874013063
565.0,2.613383902035513
566.0,2.608036872696797
567.0,2.6027059900059504
568.0,2.5973843214800514
569.0,2.5920602198881717
570.0,2.586796269063913
571.0,2.5815578625804196
572.0,2.576330964296672
573.0,2.5711539530967524
574.0,2.5660179717152287
575.0,2.5609378242875733
576.0,2.555859090890009
577.0,2.5508299544525155
578.0,2.5458622652334273
579.0,2.5409751668506213
580.0,2.5361324912198313
581.0,2.5312864265443187
582.0,2.5264162499819376
583.0,2.521501084892539
584.0,2.5164678066020145
585.0,2.5113025997738267
586.0,2.5059973617097353
587.0,2.50054927990818
588.0,2.4949725633052555
589.0,2.4892353144128787
590.0,2.4833173198508725
591.0,2.4773120306504026
592.0,2.471223712883393
593.0,2.465169936285216
594.0,2.4592287785171107
595.0,2.4534378108307417
596.0,2.4477914947512573
597.0,2.442324829887169
598.0,2.4370974829496896
599.0,2.43207427878633
600.0,2.4272632874937523
601.0,2.422673305788522
602.0,2.418284533206932
603.0,2.414102273518185
604.0,2.4101054417630783
605.0,2.4062584087648036
606.0,2.402510457486768
607.0,2.398813186712471
608.0,2.3951047749441168
609.0,2.391356203628311
610.0,2.387529477317096
611.0,2.3836423953575436
612.0,2.3796767490921367
613.0,2.375648888412883
614.0,2.371573892384212
615.0,2.3674680573964824
616.0,2.3633539557169625
617.0,2.3592545467054773
618.0,2.3551960457454033
619.0,2.3512219903731486
620.0,2.347378964719265
621.0,2.3437130283949617
622.0,2.340263461122577
623.0,2.3370770073402065
624.0,2.3341804846216507
625.0,2.3315885365657962
626.0,2.3293233721621567
627.0,2.327393727689162
628.0,2.325785405090852
629.0,2.3244702955489647
630.0,2.323463817987553
631.0,2.3227005891516717
632.0,2.3221074970138194
633.0,2.3216434947358007
634.0,2.321292328091801
635.0,2.3210311116998894
636.0,2.3208324019112614
637.0,2.3206914312096045
638.0,2.3205863782437355
639.0,2.3205175833656044
640.0,2.320478382598238
641.0,2.3204783008133223
642.0,2.32049231627491
643.0,2.320534112614485
644.0,2.3205664209189267
645.0,2.320569809942735
646.0,2.320530188492329
647.0,2.3204503445866616
648.0,2.3203286367065017
649.0,2.320188357729509
650.0,2.3200449829074525
651.0,2.3199184515216444
652.0,2.319844242334048
653.0,2.3198542632763357
654.0,2.319944640248435
655.0,2.3200835740885193
656.0,2.3202506124750943
657.0,2.3204546860738198
658.0,2.3206901897398806
659.0,2.3209674721656333
660.0,2.321304240225156
661.0,2.3217501173971384
662.0,2.3223927172253247
663.0,2.3232946245149924
664.0,2.3245147094790237
665.0,2.3261122288449276
666.0,2.328129939571579
667.0,2.330626749256161
668.0,2.333621199496534
669.0,2.3371294818386317
670.0,2.3411224297959663
671.0,2.3455633134198353
672.0,2.3503945525228227
673.0,2.3555621743099606
674.0,2.3609824782881086
675.0,2.36660072661378
676.0,2.3723481871065077
677.0,2.378157025459137
678.0,2.3839382601382817
679.0,2.389606547486894
680.0,2.395082755681172
681.0,2.400302544564121
682.0,2.405176502752522
683.0,2.4096223079006864
684.0,2.413580660197008
685.0,2.417010360588793
686.0,2.4198718997240265
687.0,2.422177887979339
688.0,2.4239560123516806
689.0,2.4252634965459388
690.0,2.4261665861953374
691.0,2.426728342411813
692.0,2.4269832002223515
693.0,2.4269554181304174
694.0,2.426688349925516
695.0,2.426216131657778
696.0,2.4255854725789687
697.0,2.4248428845531813
698.0,2.424008377460231
699.0,2.4231131534771215
700.0,2.422173463406908
701.0,2.421225782248339
702.0,2.4202732713812014
703.0,2.419330290718607
704.0,2.4183848924118427
705.0,2.4174283876629112
706.0,2.416446434316861
707.0,2.4154425088193787
708.0,2.414409320358396
709.0,2.4133505639280237
710.0,2.412269425140398
711.0,2.411177948603687
712.0,2.4100860947133844
713.0,2.409011571885853
714.0,2.4079686461279453
715.0,2.4069517614467637
716.0,2.405981588566032
717.0,2.4050997222997
718.0,2.404313665094972
719.0,2.403619044728239
720.0,2.403010423535875
721.0,2.402480965198966
722.0,2.402042810499796
723.0,2.401745490722737
724.0,2.4016024725984146
725.0,2.401622632437334
726.0,2.4018340676738035
727.0,2.402251452434167
728.0,2.402903864993908
729.0,2.4038030313078442
730.0,2.404922729611469
731.0,2.4062590758900577
732.0,2.40778503882047
733.0,2.4095079732009324
734.0,2.4113919707259734
735.0,2.432748838984713
736.0,2.4536649522614447
737.0,2.474136038200591
738.0,2.4939479444877497
739.0,2.5129211583867583
740.0,2.531271935301378
741.0,2.5490330766211176
742.0,2.566230302915499
743.0,2.5827367014117417
744.0,2.598670426004304
745.0,2.6144925432886037
746.0,2.6304436363369863
747.0,2.6464892000490225
748.0,2.6627509873390043
749.0,2.679220739770885
750.0,2.6959507954285806
751.0,2.712683814897596
752.0,2.729140421023968
753.0,2.7452314904615616
754.0,2.760779347180214
755.0,2.7760803959445326
756.0,2.7912927499294224
757.0,2.806376704184917
758.0,2.8210739358798973
759.0,2.834990906992764
760.0,2.8482124579183465
761.0,2.861087585975234
762.0,2.8737787937037016
763.0,2.886402919199236
764.0,2.8990439674203223
765.0,2.9117314973647006
766.0,2.90520454023313
767.0,2.8990000781316976
768.0,2.89297911677044
769.0,2.8873148348382065
770.0,2.8821385521837453
771.0,2.8771677254933934
772.0,2.87213172434353
773.0,2.866821662478036
774.0,2.861604092932037
775.0,2.8565042072548863
776.0,2.851201697410513
777.0,2.8454843674021557
778.0,2.839283062259865
779.0,2.8323083999775385
780.0,2.8244695382617966
781.0,2.8159004155387177
782.0,2.8068622227949023
783.0,2.797723693357013
784.0,2.7887995268775185
785.0,2.780229784214749
786.0,2.771943117948438
787.0,2.763978256619885
788.0,2.756397291319483
789.0,2.7495214764085887
790.0,2.7435617578996765
791.0,2.738352668737718
792.0,2.733405081452957
793.0,2.728630260186953
794.0,2.7241412393530604
795.0,2.71980618051354
796.0,2.71544431729754
797.0,2.7108004506523002
798.0,2.7062166566475927
799.0,2.701610198565348
800.0,2.6442924784371775
801.0,2.6388591457058297
802.0,2.631786691386262
803.0,2.6255165481379317
804.0,2.6208026549572825
805.0,2.616337086389847
806.0,2.611482017465976
807.0,2.6061212990038727
808.0,2.6005976564594144
809.0,2.59532601089624
810.0,2.590444695467524
811.0,2.5857610476578383
812.0,2.581190422452614
813.0,2.5770205684924794
814.0,2.573189800730967
815.0,2.5694827309904182
816.0,2.5658777614835375
817.0,2.5623165132237884
818.0,2.558742519949133
819.0,2.555145102095695
820.0,2.55140902694721
821.0,2.5476459544916246
822.0,2.543861401810595
823.0,2.5399593601473303
824.0,2.5359546802658515
825.0,2.5318799937076513
826.0,2.527778044405529
827.0,2.52390749409011
828.0,2.5203895982607003
829.0,2.517253150726524
830.0,2.5144751926024593
831.0,2.5120173357990447
832.0,2.5096634377566387
833.0,2.507463564453143
834.0,2.5050576324690335
835.0,2.5024337796904077
836.0,2.499438401274772
837.0,2.4960582166431475
838.0,2.492379725874402
839.0,2.488605081249571
840.0,2.4849180711698846
841.0,2.481417628021708
842.0,2.47828258347142
843.0,2.4757126860754175
844.0,2.4735669097244877
845.0,2.4718092759597954
846.0,2.4701599603937927
847.0,2.4684774302229506
848.0,2.466656115158057
849.0,2.464565471721704
850.0,2.4623176639997064
851.0,2.459860513741575
852.0,2.4571406235776863
853.0,2.454639854131356
854.0,2.452578160852937
855.0,2.4508158205254507
856.0,2.4489373324157127
857.0,2.4465835162460676
858.0,2.4433915865946636
859.0,2.4396121626711844
860.0,2.4355778816423195
861.0,2.4313779446812482
862.0,2.4270876573018674
863.0,2.4232022869771295
864.0,2.41997991285508
865.0,2.417438595274913
866.0,2.415765553603249
867.0,2.4149722189945297
868.0,2.415012953202439
869.0,2.415672666110461
870.0,2.4165564885962274
871.0,2.41724738555818
872.0,2.4171984259442416
873.0,2.415867404285153
874.0,2.4133044525513974
875.0,2.4095365228760786
876.0,2.4049896038526213
877.0,2.4000131560989617
878.0,2.39452032383391
879.0,2.3888869187748263
880.0,2.383159626021668
881.0,2.3774584092215783
882.0,2.3722211519554017
883.0,2.3674766136740657
884.0,2.3629597026715023
885.0,2.3585409164904516
886.0,2.3543740805475126
887.0,2.3508927974398923
888.0,2.348395135709441
889.0,2.347141240574471
890.0,2.3469783724113955
891.0,2.3472423924058576
892.0,2.347718036153239
893.0,2.3484521812534727
894.0,2.348769943529987
895.0,2.3481714774465035
896.0,2.3467495358118002
897.0,2.344444065541677
898.0,2.3415831616132894
899.0,2.338401689289838
900.0,2.3350582256229924
901.0,2.331710112575278
902.0,2.3286270177203163
903.0,2.326290225986351
904.0,2.325007891615956
905.0,2.3247566378319733
906.0,2.3255750940968873
907.0,2.327244804788492
908.0,2.3297489331678687
909.0,2.3330520551525926
910.0,2.336846942712673
911.0,2.341023014589895
912.0,2.3454144580761738
913.0,2.349884567543734
914.0,2.3545969643262756
915.0,2.359315489021831
916.0,2.36398502209634
917.0,2.368693057984528
918.0,2.3732005950655934
919.0,2.3776937704278334
920.0,2.3821468156251147
921.0,2.386400088627285
922.0,2.390844037771566
923.0,2.3957528467504523
924.0,2.4011991220958135
925.0,2.4073267353446854
926.0,2.41433490489198
927.0,2.4220838167368224
928.0,2.4302480107300783
929.0,2.438635199662603
930.0,2.4469596870139836
931.0,2.455193599357873
932.0,2.4632992603897184
933.0,2.47109643709099
934.0,2.478315857925119
935.0,2.485041392809534
936.0,2.491392072080031
937.0,2.4974928385129496
938.0,2.503298662537074
939.0,2.508762942781427
940.0,2.5138658093583293
941.0,2.518523743536739
942.0,2.5228727440002015
943.0,2.5269533976228535
944.0,2.5307991828099623
945.0,2.5341887747782357
946.0,2.5371170146286612
947.0,2.5397581362222317
948.0,2.54192933520645
949.0,2.543645582767364
950.0,2.5447691596447077
951.0,2.5452428308395056
952.0,2.545109331282293
953.0,2.5442862406454534
954.0,2.5426603306368003
955.0,2.5402900496167975
956.0,2.537308840036251
957.0,2.5337305261894443
958.0,2.529677622417509
959.0,2.525325116659122
960.0,2.520565605890374
961.0,2.5153884534694875
962.0,2.5097786198132574
963.0,2.503747700616448
964.0,2.497364495711108
965.0,2.4908365220422857
966.0,2.4842206636129527
967.0,2.4774221077103054
968.0,2.470571605420302
969.0,2.463559538541145
970.0,2.4562846208150857
971.0,2.448977327958643
972.0,2.441724137288215
973.0,2.4346404767647276
974.0,2.4276927704466154
975.0,2.420758057119226
976.0,2.413770520610812
977.0,2.4067520853295132
978.0,2.399628163423346
979.0,2.3924186112726993
980.0,2.38515629750054
981.0,2.3779058490532576
982.0,2.370668882377392
983.0,2.363445492289828
984.0,2.356210140958635
985.0,2.34900363907767
986.0,2.341747052479675
987.0,2.3345663543408257
988.0,2.32755499615923
989.0,2.3206780598916756
990.0,2.313914828627465
991.0,2.3072261426884815
992.0,2.300631035528388
993.0,2.2941714973375436
994.0,2.2878521385063806
995.0,2.2818748156582975
996.0,2.276220814744618
997.0,2.2707625888694527
998.0,2.265390437605239
999.0,2.2599494656039756
1000.0,2.254526562528974
1001.0,2.24920531096812
1002.0,2.2439079919875757
1003.0,2.2387483461537436
1004.0,2.2337517443143575
1005.0,2.2289173701784177
1006.0,2.2243389413164936
1007.0,2.220170771698737
1008.0,2.2163552344040074
1009.0,2.212910542663245
1010.0,2.2098087604560988
1011.0,2.2069839906799267
1012.0,2.2044069229095182
1013.0,2.20206736313091
1014.0,2.1999935861706574
1015.0,2.1981026937824635
1016.0,2.196365214439549
1017.0,2.194845834782765
1018.0,2.1935309807783767
1019.0,2.1923109105100504
1020.0,2.1912857135887234
1021.0,2.190481059607374
1022.0,2.1900336149934745
1023.0,2.18975882687736
1024.0,2.1897205974030793
1025.0,2.1899348196067856
1026.0,2.1903205392757976
1027.0,2.190913115864865
1028.0,2.191567985387023
1029.0,2.1924142776006392
1030.0,2.1933447149799
1031.0,2.1944276738551576
1032.0,2.1957488828277905
1033.0,2.19724222255895
1034.0,2.1986966829936176
1035.0,2.199899549389017
1036.0,2.2008358616864707
1037.0,2.2013641147764558
1038.0,2.2013658481459104
1039.0,2.201027755460178
1040.0,2.2003469936643523
1041.0,2.199242912229577
1042.0,2.197857506299779
1043.0,2.1963515504120465
1044.0,2.1947966520427338
1045.0,2.1932309765805407
1046.0,2.191701278259632
1047.0,2.1902670728146525
1048.0,2.1888765672041552
1049.0,2.1874420597098725
1050.0,2.186126556239521
1051.0,2.184900488413454
1052.0,2.1837386613281398
1053.0,2.1826449754976283
1054.0,2.181818234325909
1055.0,2.180963843064112
1056.0,2.1800388079458655
1057.0,2.178853177728569
1058.0,2.1772562972414495
1059.0,2.175488434573665
1060.0,2.173374127696412
1061.0,2.1711372955601766
1062.0,2.168713788703947
1063.0,2.1662417930392777
1064.0,2.163916058530509
1065.0,2.1619317826442765
1066.0,2.160331892815644
1067.0,2.1591469837759525
1068.0,2.158395375057228
1069.0,2.158052703669537
1070.0,2.157901512555048
1071.0,2.1578079995781327
1072.0,2.1578073433477556
1073.0,2.157777361834195
1074.0,2.157653012863571
1075.0,2.1574965646202227
1076.0,2.1571890247007697
1077.0,2.156815318086002
1078.0,2.156437753735513
1079.0,2.156167584986857
1080.0,2.1559031465731238
1081.0,2.1551817593516693
1082.0,2.1542103025760135
1083.0,2.1529394130310364
1084.0,2.151222445310647
1085.0,2.149209094597516
1086.0,2.147155795799244
1087.0,2.1451298768601954
1088.0,2.1432077923910464
1089.0,2.1412978657528123
1090.0,2.1394515908376
1091.0,2.1377724150448527
1092.0,2.1359778061504677
1093.0,2.1341848827086016
1094.0,2.1321771673861694
1095.0,2.1299217167907765
1096.0,2.1273352617681645
1097.0,2.124591213176794
1098.0,2.12159255452098
1099.0,2.118310412461483
1100.0,2.114833741682378
1101.0,2.1114739069079533
1102.0,2.108168790698683
1103.0,2.105215650118318
1104.0,2.1025681444949624
1105.0,2.100153036383693
1106.0,2.0981041085958605
1107.0,2.096561596040279
1108.0,2.0953523074732203
1109.0,2.0944618979895653
1110.0,2.0937960505530526
1111.0,2.09334961688982
1112.0,2.0933649067930817
1113.0,2.093504308550294
1114.0,2.093856789595442
1115.0,2.094505603890742
1116.0,2.0952275034827372
1117.0,2.0961538397998147
1118.0,2.0972638218465494
1119.0,2.09850664707146
1120.0,2.0999977973540287
1121.0,2.101469004408954
1122.0,2.1028071495476577
1123.0,2.1041709767785464
1124.0,2.105291541723741
1125.0,2.106140599732852
1126.0,2.10672684510434
1127.0,2.1071505348032837
1128.0,2.1074753146492573
1129.0,2.107997228284112
1130.0,2.108889979558257
1131.0,2.11025327785508
1132.0,2.1118843729105787
1133.0,2.11403217511166
1134.0,2.1162996991421417
1135.0,2.118773289736165
1136.0,2.1214841364997405
1137.0,2.1241817902029925
1138.0,2.1268693459978145
1139.0,2.129661357167414
1140.0,2.13241320893594
1141.0,2.1349723416189823
1142.0,2.1373335395438575
1143.0,2.1394909468568457
1144.0,2.141466007427874
1145.0,2.143245157839558
1146.0,2.1448404666928633
1147.0,2.1463025673653813
1148.0,2.147557919322222
1149.0,2.148594175376603
1150.0,2.1494483743130357
1151.0,2.1500108837154084
1152.0,2.150364721189052
1153.0,2.150403524063855
1154.0,2.1501006914508083
1155.0,2.1496166405884214
1156.0,2.1488655880710272
1157.0,2.147906853578803
1158.0,2.146645162970467
1159.0,2.145091226149501
1160.0,2.1431226462403785
1161.0,2.1406688557187015
1162.0,2.1377476852207327
1163.0,2.1345078568656444
1164.0,2.1311474256065326
1165.0,2.127979454418387
1166.0,2.125075003150826
1167.0,2.122449401310176
1168.0,2.1200973609708953
1169.0,2.1178168694098556
1170.0,2.115533536720764
1171.0,2.1133002871392446
1172.0,2.111166630687806
1173.0,2.1091226056928782
1174.0,2.1074479455623782
1175.0,2.1062598513632858
1176.0,2.1055653830722254
1177.0,2.105329330513842
1178.0,2.1055155443654954
1179.0,2.1061842815000786
1180.0,2.1073538652956074
1181.0,2.109104303304077
1182.0,2.1114169742738063
1183.0,2.114084248187993
1184.0,2.1170470585345367
1185.0,2.120193494801732
1186.0,2.1234242769957885
1187.0,2.126849574940697
1188.0,2.130269997947559
1189.0,2.1338230776353315
1190.0,2.1374428303826614
1191.0,2.141010072722208
1192.0,2.1444182729952184
1193.0,2.147625986522332
1194.0,2.1505847020503968
1195.0,2.1530739564989476
1196.0,2.1550742804674394
1197.0,2.1565174092835275
1198.0,2.157384429382772
1199.0,2.1577770172078043
1200.0,2.157883312068492
1201.0,2.1577720775118148
1202.0,2.1574694530751666
1203.0,2.156886543538832
1204.0,2.1561482320313576
1205.0,2.155046298798098
1206.0,2.153614630992571
1207.0,2.1519365201348353
1208.0,2.150195582117096
1209.0,2.1485773071953687
1210.0,2.146988053525149
1211.0,2.1452950624863982
1212.0,2.1433520826875334
1213.0,2.1412541213497613
1214.0,2.139144115624978
1215.0,2.1371430235384095
1216.0,2.1352117837106004
1217.0,2.1333119765029087
1218.0,2.1313444462287627
1219.0,2.1293477296224492
1220.0,2.127408972892023
1221.0,2.1255474241676398
1222.0,2.1238058952823367
1223.0,2.122290546125486
1224.0,2.1209787766158645
1225.0,2.119824131225933
1226.0,2.118935827357545
1227.0,2.1182680163681438
1228.0,2.1178274440192904
1229.0,2.117420827370062
1230.0,2.1170454364485662
1231.0,2.1167057613947797
1232.0,2.1164936528638063
1233.0,2.1163886877595894
1234.0,2.1164765332017192
1235.0,2.1167409881454624
1236.0,2.1172543197842972
1237.0,2.118011965885552
1238.0,2.1189191486982035
1239.0,2.1198404760084806
1240.0,2.1203899060272646
1241.0,2.1204152971940706
1242.0,2.1198808281651993
1243.0,2.1188214641986853
1244.0,2.11732171676503
1245.0,2.1155454271391854
1246.0,2.1136131445346593
1247.0,2.111526931200957
1248.0,2.109309676692152
1249.0,2.107056929470219
1250.0,2.104779250347212
1251.0,2.102392753917144
1252.0,2.0998328592605957
1253.0,2.0970459343441927
1254.0,2.09389870610703
1255.0,2.0904792544114907
1256.0,2.086937785909109
1257.0,2.083227192559997
1258.0,2.079522818804817
1259.0,2.07604718700627
1260.0,2.0730694124589295
1261.0,2.0704752880111164
1262.0,2.0682108399639207
1263.0,2.066307345356808
1264.0,2.064811867405491
1265.0,2.0636330373432084
1266.0,2.062582384416265
1267.0,2.061521093029573
1268.0,2.0602884873578162
1269.0,2.0587552984518886
1270.0,2.056879768059418
1271.0,2.0549023599874108
1272.0,2.053052004607459
1273.0,2.0513289534017147
1274.0,2.049751866164863
1275.0,2.0483620690944973
1276.0,2.047056349883164
1277.0,2.0457171889993724
1278.0,2.044405002409251
1279.0,2.043240693092537
1280.0,2.0421790533424526
1281.0,2.041232690403219
1282.0,2.040354201968511
1283.0,2.039525687788642
1284.0,2.038803137215823
1285.0,2.038346049183724
1286.0,2.0382274510198273
1287.0,2.038347653051765
1288.0,2.038725004839888
1289.0,2.039153635758513
1290.0,2.039520794188425
1291.0,2.0397776392843925
1292.0,2.0401388614397056
1293.0,2.040442648761847
1294.0,2.0404774553604694
1295.0,2.040108333415991
1296.0,2.0393345142516366
1297.0,2.0381621390863267
1298.0,2.036642673644716
1299.0,2.0348844796434555
1300.0,2.033012089602941
1301.0,2.0311610685192263
1302.0,2.029370098600585
1303.0,2.0275348362266152
1304.0,2.0257820892426945
1305.0,2.0240605882921985
1306.0,2.0221933094740665
1307.0,2.0200859362639525
1308.0,2.0176865586555794
1309.0,2.0150685463985134
1310.0,2.012065297295954
1311.0,2.0086797813469337
1312.0,2.0050316489970745
1313.0,2.0012414420679163
1314.0,1.9974501546796652
1315.0,1.993904951700167
1316.0,1.9907325805766944
1317.0,1.9878690215106776
1318.0,1.9852579971305442
1319.0,1.982789864765294
1320.0,1.9804347439050727
1321.0,1.9780231580359158
1322.0,1.9755209141756893
1323.0,1.9727708606246965
1324.0,1.9699667127623735
1325.0,1.9672582320350767
1326.0,1.9647730016585405
1327.0,1.962655614431684
1328.0,1.9610337291048272
1329.0,1.9598421336378014
1330.0,1.9590964017027208
1331.0,1.9587105916376957
1332.0,1.9585697553325603
1333.0,1.9585186311783283
1334.0,1.9584698454546645
1335.0,1.9582701644064313
1336.0,1.95799510856458
1337.0,1.957691989631388
1338.0,1.9574074666969397
1339.0,1.9571754866193785
1340.0,1.9569082268252678
1341.0,1.9567421529338953
1342.0,1.9567622891402021
1343.0,1.9568332188449953
1344.0,1.95695488222674
1345.0,1.9571732736352863
1346.0,1.9573014559498676
1347.0,1.957085188332457
1348.0,1.9564763633752766
1349.0,1.9555112601657894
1350.0,1.9543747142300365
1351.0,1.953207989065141
1352.0,1.9521328667382365
1353.0,1.9511555445703244
1354.0,1.9503607958231297
1355.0,1.9497570629630294
1356.0,1.9494354923523178
1357.0,1.9495104301208688
1358.0,1.9498800921608832
1359.0,1.9504574270767119
1360.0,1.9513583241219317
1361.0,1.9524644364027666
1362.0,1.9537508074417362
1363.0,1.955122147283997
1364.0,1.9564723997553766
1365.0,1.9577204310587815
1366.0,1.958755358332975
1367.0,1.9594901801736542
1368.0,1.9598957251111557
1369.0,1.959860890452741
1370.0,1.9593270841248613
1371.0,1.9582716730252976
1372.0,1.9566716418462842
1373.0,1.9546070787292353
1374.0,1.9523455765510223
1375.0,1.950087870833075
1376.0,1.947886375248144
1377.0,1.9460638511379247
1378.0,1.9449009439663074
1379.0,1.944424907617209
1380.0,1.944480028687885
1381.0,1.9449415910207515
1382.0,1.9455352679670495
1383.0,1.9460850966143899
1384.0,1.9466264161769378
1385.0,1.9471323872330557
1386.0,1.9476231804331805
1387.0,1.9480409716415035
1388.0,1.9482881527507108
1389.0,1.9485770079585907
1390.0,1.9490634925984724
1391.0,1.9497743501919178
1392.0,1.950786857768787
1393.0,1.9520150613291996
1394.0,1.9533437997545862
1395.0,1.9547071404635343
1396.0,1.9558855492307288
1397.0,1.956892351743403
1398.0,1.957686048879908
1399.0,1.958258574667058
1400.0,1.9586759957446236
1401.0,1.9591949654919567
1402.0,1.9599640215786853
1403.0,1.9610398455121643
1404.0,1.962353320144827
1405.0,1.963948978209884
1406.0,1.9657761294286238
1407.0,1.9677751525797564
1408.0,1.9696355511896808
1409.0,1.9712518931040341
1410.0,1.972506145044003
1411.0,1.9734438695098877
1412.0,1.9737791677351835
1413.0,1.9734370015139433
1414.0,1.9724147107480956
1415.0,1.9707447775438256
1416.0,1.96878936119356
1417.0,1.9668963223311104
1418.0,1.9651680957863675
1419.0,1.9636737666296185
1420.0,1.962294073352266
1421.0,1.9609883132548274
1422.0,1.9596043677670076
1423.0,1.9580816769783524
1424.0,1.956725247964504
1425.0,1.9556716958160876
1426.0,1.9548939752572005
1427.0,1.9546324914981068
1428.0,1.9549098641236986
1429.0,1.9559351235798583
1430.0,1.9577752494072875
1431.0,1.960329286157012
1432.0,1.9634030809184908
1433.0,1.9670763866349654
1434.0,1.9713317181354193
1435.0,1.976132824725118
1436.0,1.9813275014093317
1437.0,1.9865742386462952
1438.0,1.9916516280140177
1439.0,1.996453671126297
1440.0,2.000856919487941
1441.0,2.004868630125899
1442.0,2.008419495597063
1443.0,2.0116085343041097
1444.0,2.014559294826414
1445.0,2.0174304548750635
1446.0,2.020397983053662
1447.0,2.0232429449276452
1448.0,2.025664792345707
1449.0,2.0277755565078666
1450.0,2.0296631444505286
1451.0,2.031391223227981
1452.0,2.0330883467019105
1453.0,2.034760416577731
1454.0,2.0362619987988966
1455.0,2.03746969697487
1456.0,2.0385807089539707
1457.0,2.039870899258174
1458.0,2.0414364784669305
1459.0,2.0432487018684498
1460.0,2.0449030804162427
1461.0,2.0461601033238015
1462.0,2.046880105925726
1463.0,2.0472353567411314
1464.0,2.0470611984189606
1465.0,2.0464931960462356
1466.0,2.045659294106484
1467.0,2.0445979961494958
1468.0,2.04354699304023
1469.0,2.0425428750752723
1470.0,2.0417245595983182
