muestra,periodo,indicador,nombre_corto,categoria,tipo_medida,unidad,vs_media,vs_ic95_inf,vs_ic95_sup,control_media,control_ic95_inf,control_ic95_sup,diferencia,dif_ic95_inf,dif_ic95_sup,n_vs,n_control,tipo_estadistico,estadistico,n_permutaciones,p_permutacion,p_ajustada_bh,tamano_efecto,tipo_efecto
principal,3.5_a_0_anios,Hobbies & Interests/Sport/Martial Arts,,Hobbies & Interests,transaccional,binary,0.0147383935151069,0.0115325130031387,0.017944274027075,0.010439695406534,0.0088374517953101,0.0120419390177579,0.0042986981085724,0.0007145857833725,0.0078828104337723,5428.0,15602.0,chisq,6.51848956678614,1000.0,0.009,0.0206851851851852,0.03869708990522577,cohen_h
principal,7_a_3.5_anios,Hobbies & Interests/Sport/Martial Arts,,Hobbies & Interests,transaccional,binary,0.0136330140014738,0.0105479677316759,0.0167180602712718,0.0110845001228199,0.0094013391729496,0.0127676610726902,0.0025485138786551,-0.0009659575241577,0.006062985281468,5428.0,15602.0,chisq,2.25388530199798,1000.0,0.13,0.207739628040057,0.023098016347173733,cohen_h
principal,ultimo_anio,Hobbies & Interests/Sport/Martial Arts,,Hobbies & Interests,transaccional,binary,0.0071849668386145,0.0049380187757457,0.0094319149014834,0.0046671579464505,0.0035896641224222,0.0057446517704787,0.0025178088921665,2.57705241978388e-05,0.0050098472601352,5428.0,15602.0,chisq,4.82695359562578,1000.0,0.029,0.0580519713261649,0.0329923289688204,cohen_h
principal,3.5_a_0_anios,Hobbies & Interests/Sport/Other,,Hobbies & Interests,transaccional,binary,0.679624170965365,0.667210199084278,0.692038142846451,0.72476050110538,0.717607863441596,0.731913138769164,-0.0451363301400435,-0.0594640309733338,-0.0308086293067532,5428.0,15602.0,chisq,40.1016115086901,1000.0,0.0,0.0,-0.09876669523592918,cohen_h
principal,7_a_3.5_anios,Hobbies & Interests/Sport/Other,,Hobbies & Interests,transaccional,binary,0.684229918938836,0.671863812018039,0.696596025859632,0.713860230901498,0.706647888743784,0.721072573059213,-0.0296303119626655,-0.0439465454683527,-0.0153140784569784,5428.0,15602.0,chisq,17.0405854013503,1000.0,0.0,0.0,-0.06461765404298547,cohen_h
principal,ultimo_anio,Hobbies & Interests/Sport/Other,,Hobbies & Interests,transaccional,binary,0.398305084745763,0.385281139140111,0.411329030351414,0.451639646278556,0.443669668855304,0.459609623701808,-0.0533345615328054,-0.0686042036981436,-0.0380649193674672,5428.0,15602.0,chisq,46.5388400442865,1000.0,0.0,0.0,-0.10794673365189733,cohen_h
principal,3.5_a_0_anios,Hobbies & Interests/Sport/Sailing,,Hobbies & Interests,transaccional,binary,0.0593220338983051,0.053037472409158,0.0656065953874521,0.0624232375337755,0.0585970545283315,0.0662494205392195,-0.0031012036354716,-0.0104591675082062,0.0042567602372628,5428.0,15602.0,chisq,0.669765194862555,1000.0,0.405,0.525418118466899,-0.012971519195165926,cohen_h
principal,7_a_3.5_anios,Hobbies & Interests/Sport/Sailing,,Hobbies & Interests,transaccional,binary,0.049373618275608,0.0436099512045907,0.0551372853466252,0.0500184229918939,0.0465465136795979,0.0534903323041899,-0.0006448047162863,-0.0073736650001747,0.0060840555676019,5428.0,15602.0,chisq,0.0353478867224607,1000.0,0.848,0.905560229445507,-0.0029671420314949515,cohen_h
principal,ultimo_anio,Hobbies & Interests/Sport/Sailing,,Hobbies & Interests,transaccional,binary,0.0195283714075166,0.0158471070457415,0.0232096357692916,0.0257000736919676,0.0231854979816681,0.0282146494022671,-0.0061717022844521,-0.0106299929868954,-0.0017134115820089,5428.0,15602.0,chisq,6.51993776717783,1000.0,0.012,0.0267011952191235,-0.04160868349223057,cohen_h
principal,3.5_a_0_anios,Hobbies & Interests/Sport/Snooker/Billiards,,Hobbies & Interests,transaccional,binary,0.0379513633014002,0.03286791182212,0.0430348147806803,0.0357406042741341,0.0327533130807582,0.0387278954675101,0.0022107590272673,-0.0036856901030655,0.0081072081576002,5428.0,15602.0,chisq,0.562452740596905,1000.0,0.458,0.577410835214447,0.011736704182432611,cohen_h
principal,7_a_3.5_anios,Hobbies & Interests/Sport/Snooker/Billiards,,Hobbies & Interests,transaccional,binary,0.0187914517317612,0.015178956307687,0.0224039471558355,0.0148919184475559,0.0129662754928742,0.0168175614022376,0.0038995332842067,-0.0001943081148165,0.00799337468323,5428.0,15602.0,chisq,3.91392307790841,1000.0,0.057,0.104891268533773,0.030355073297884477,cohen_h
principal,ultimo_anio,Hobbies & Interests/Sport/Snooker/Billiards,,Hobbies & Interests,transaccional,binary,0.0165806927044952,0.0131835235028947,0.0199778619060957,0.0155981331368214,0.0136336487246074,0.0175626175490355,0.0009825595676743,-0.0029418721821163,0.0049069913174649,5428.0,15602.0,chisq,0.249207536879385,1000.0,0.626,0.729897703549061,0.00781018042517162,cohen_h
principal,3.5_a_0_anios,Hobbies & Interests/Sport/Swimming,,Hobbies & Interests,transaccional,binary,0.0326086956521739,0.0278835599998398,0.0373338313045081,0.0371530336526652,0.0341679431913502,0.0401381241139802,-0.0045443380004914,-0.0101336242019277,0.0010449482009447,5428.0,15602.0,chisq,2.39758303034157,1000.0,0.121,0.197021865889213,-0.0247806110310958,cohen_h
principal,7_a_3.5_anios,Hobbies & Interests/Sport/Swimming,,Hobbies & Interests,transaccional,binary,0.0348194546794399,0.0299423537858371,0.0396965555730428,0.0305207565708671,0.0278329064615281,0.0332086066802061,0.0042986981085753,-0.0012702409097944,0.0098676371269451,5428.0,15602.0,chisq,2.42946395460639,1000.0,0.127,0.204407780979827,0.024193833840803536,cohen_h
principal,ultimo_anio,Hobbies & Interests/Sport/Swimming,,Hobbies & Interests,transaccional,binary,0.0127118644067797,0.0097314746466265,0.0156922541669328,0.0167956276099239,0.0147860791058876,0.0188051761139601,-0.0040837632031437,-0.007678484471055,-0.0004890419352324,5428.0,15602.0,chisq,4.33455524133297,1000.0,0.034,0.0663951048951049,-0.03395268767372461,cohen_h
principal,3.5_a_0_anios,Household Bills/Council Tax/Other,Council Tax,Household Bills,transaccional,binary,0.664701547531319,0.652141953633475,0.677261141429164,0.630833947433063,0.623088363699689,0.638579531166437,0.0338676000982822,0.0191110919957436,0.0486241082008209,5428.0,15602.0,chisq,20.0374994936881,1000.0,0.0,0.0,0.0709214129563287,cohen_h
principal,7_a_3.5_anios,Household Bills/Council Tax/Other,Council Tax,Household Bills,transaccional,binary,0.621039056742815,0.608132714989394,0.633945398496236,0.600528125767625,0.592663008536155,0.608393242999095,0.0205109309752055,0.0053963145404764,0.0356255474099345,5428.0,15602.0,chisq,7.09437632076455,1000.0,0.007,0.016707264957265,0.04207102694782727,cohen_h
principal,ultimo_anio,Household Bills/Council Tax/Other,Council Tax,Household Bills,transaccional,binary,0.537767133382461,0.524503148541431,0.551031118223492,0.535771309260624,0.527773944463908,0.54376867405734,0.0019958241218384,-0.0134932022831797,0.0174848505268567,5428.0,15602.0,chisq,0.064502829128719,1000.0,0.802,0.869741747572816,0.00400248815599169,cohen_h
principal,3.5_a_0_anios,Household Bills/Energy/Gas & Electricity,,Household Bills,transaccional,binary,0.800478997789241,0.789846978461781,0.811111017116701,0.717882584131663,0.710688990512295,0.725076177751031,0.0825964136576508,0.0697589474225434,0.0954338798927582,5428.0,15602.0,chisq,142.506644685376,1000.0,0.0,0.0,0.19381090988294591,cohen_h
principal,7_a_3.5_anios,Household Bills/Energy/Gas & Electricity,,Household Bills,transaccional,binary,0.70412675018423,0.691983784979968,0.716269715388492,0.659481699828052,0.65190245430467,0.667060945351434,0.0446450503561945,0.0303302808720718,0.0589598198403172,5428.0,15602.0,chisq,36.3590365570052,1000.0,0.0,0.0,0.09590448580372923,cohen_h
principal,ultimo_anio,Household Bills/Energy/Gas & Electricity,,Household Bills,transaccional,binary,0.685335298452469,0.672980887546028,0.697689709358909,0.628623188405797,0.620887528572231,0.636358848239363,0.0567121100467062,0.042135122897466,0.0712890971959464,5428.0,15602.0,chisq,56.4409927324653,1000.0,0.0,0.0,0.11955935193890155,cohen_h
principal,3.5_a_0_anios,Household Bills/Energy/Other,,Household Bills,transaccional,binary,0.119933677229182,0.111290473425313,0.128576881033051,0.105533038565463,0.100630474976805,0.110435602154121,0.0144006386637253,0.0044634438647888,0.0243378334626617,5428.0,15602.0,chisq,8.58157971603398,1000.0,0.002,0.0051238532110091,0.04555489514216138,cohen_h
principal,7_a_3.5_anios,Household Bills/Energy/Other,,Household Bills,transaccional,binary,0.0843773028739867,0.076982653740989,0.0917719520069845,0.0712662736428396,0.067202749882433,0.0753297974032462,0.0131110292311476,0.0046731005224171,0.0215489579398781,5428.0,15602.0,chisq,10.0211327354474,1000.0,0.001,0.0026532066508313,0.0489830737417144,cohen_h
principal,ultimo_anio,Household Bills/Energy/Other,,Household Bills,transaccional,binary,0.0642962417096537,0.0577708218762804,0.0708216615430269,0.0574183247359371,0.0537218513034449,0.0611147981684294,0.0068779169737229,-0.0006220448949271,0.014377878842373,5428.0,15602.0,chisq,3.42073878583782,1000.0,0.06,0.109153094462541,0.028780719184946735,cohen_h
principal,3.5_a_0_anios,Household Bills/Rent and Property Management/Council,,Household Bills,transaccional,binary,0.0523212969786293,0.0463972800800977,0.058245313877161,0.0408990420044215,0.0376301219073145,0.0441679621015285,0.0114222549742112,0.0046559115895389,0.0181885983588835,5428.0,15602.0,chisq,12.5318523014341,1000.0,0.0,0.0,0.05428391981871289,cohen_h
principal,7_a_3.5_anios,Household Bills/Rent and Property Management/Council,,Household Bills,transaccional,binary,0.0480840088430361,0.0423922548203822,0.05377576286569,0.0471014492753623,0.0436468805275024,0.0505560180232223,0.0009825595676746,-0.0056757873331417,0.007640906468491,5428.0,15602.0,chisq,0.0861789509311172,1000.0,0.784,0.856039100684262,0.004615118322391143,cohen_h
principal,ultimo_anio,Household Bills/Rent and Property Management/Council,,Household Bills,transaccional,binary,0.0346352247605011,0.0297705791562695,0.0394998703647327,0.0274502579218865,0.0247713358369818,0.0301291800067913,0.0071849668386202,0.0016312457814898,0.0127386878957506,5428.0,15602.0,chisq,7.30818325937167,1000.0,0.009,0.0206851851851852,0.04149619910179836,cohen_h
principal,3.5_a_0_anios,Household Bills/Rent and Property Management/Housing Association,,Household Bills,transaccional,binary,0.0860353721444363,0.0785751855101661,0.0934955587787064,0.0608572832227954,0.0569024107115227,0.0648121557340681,0.0251780889216442,0.0167340976283327,0.0336220802149558,5428.0,15602.0,chisq,40.6382090623108,1000.0,0.0,0.0,0.09685908084696826,cohen_h
principal,7_a_3.5_anios,Household Bills/Rent and Property Management/Housing Association,,Household Bills,transaccional,binary,0.0690862196020634,0.0623394338098247,0.075833005394302,0.0536723163841808,0.0499407918872163,0.0574038408811453,0.0154139032178991,0.0077036469016646,0.0231241595341335,5428.0,15602.0,chisq,17.6112091490049,1000.0,0.0,0.0,0.06434042100725629,cohen_h
principal,ultimo_anio,Household Bills/Rent and Property Management/Housing Association,,Household Bills,transaccional,binary,0.0604274134119381,0.0540882981478215,0.0667665286760547,0.0440309506263817,0.0406315192169368,0.0474303820358267,0.0163964627855724,0.0092030928248375,0.0235898327463073,5428.0,15602.0,chisq,23.5694749074171,1000.0,0.0,0.0,0.07391738369732609,cohen_h
principal,3.5_a_0_anios,Household Bills/Rent and Property Management/Other,,Household Bills,transaccional,binary,0.552505526897568,0.539277086984218,0.565733966810919,0.465057725374601,0.457064768888651,0.473050681860551,0.0874478015229946,0.0719914857258852,0.102904117320104,5428.0,15602.0,chisq,123.255009401229,1000.0,0.0,0.0,0.17514657519507404,cohen_h
principal,7_a_3.5_anios,Household Bills/Rent and Property Management/Other,,Household Bills,transaccional,binary,0.534635224760501,0.521365191363192,0.54790525815781,0.485507246376812,0.477499989323904,0.49351450342972,0.0491279783837232,0.0336286629703081,0.0646272937971383,5428.0,15602.0,chisq,38.8780366131627,1000.0,0.0,0.0,0.09831553483871569,cohen_h
principal,ultimo_anio,Household Bills/Rent and Property Management/Other,,Household Bills,transaccional,binary,0.365327929255711,0.352517531665679,0.378138326845743,0.303641611397691,0.29626891563876,0.311014307156622,0.0616863178580229,0.0469052471540007,0.0764673885620451,5428.0,15602.0,chisq,70.4715623787336,1000.0,0.0,0.0,0.13087190820077788,cohen_h
principal,3.5_a_0_anios,Household Bills/TV Licence/Other,,Household Bills,transaccional,binary,0.611459100957996,0.598491830924553,0.624426370991438,0.58551338737411,0.577609614431484,0.593417160316735,0.0259457135838988,0.0107589498198943,0.0411324773479034,5428.0,15602.0,chisq,11.2253483507346,1000.0,0.001,0.0026532066508313,0.052935274507925456,cohen_h
principal,7_a_3.5_anios,Household Bills/TV Licence/Other,,Household Bills,transaccional,binary,0.629882092851879,0.617036736480628,0.64272744922313,0.601050110537952,0.59320954524897,0.608890675826932,0.0288319823139471,0.0137822183790613,0.0438817462488328,5428.0,15602.0,chisq,14.0518749683358,1000.0,0.0,0.0,0.05927607706671534,cohen_h
principal,ultimo_anio,Household Bills/TV Licence/Other,,Household Bills,transaccional,binary,0.484708916728077,0.471413152784169,0.498004680671984,0.504390813068042,0.496380342285818,0.512401283850267,-0.0196818963399752,-0.0352049071632741,-0.0041588855166763,5428.0,15602.0,chisq,6.23986992719347,1000.0,0.018,0.0382971428571428,-0.03936867465160776,cohen_h
principal,3.5_a_0_anios,Household Bills/Water/Other,,Household Bills,transaccional,binary,0.627487103905674,0.614624777211802,0.640349430599547,0.550356177843282,0.542378420529337,0.558333935157226,0.0771309260624532,0.0619948098446786,0.0922670422802278,5428.0,15602.0,chisq,97.7597988580203,1000.0,0.0,0.0,0.15693763791235615,cohen_h
principal,7_a_3.5_anios,Household Bills/Water/Other,,Household Bills,transaccional,binary,0.56337509211496,0.550180391146291,0.576569793083628,0.520971505772538,0.512964916852836,0.528978094692239,0.0424035863424443,0.0269690708301739,0.0578381018547147,5428.0,15602.0,chisq,29.0816597365954,1000.0,0.0,0.0,0.08513672894833779,cohen_h
principal,ultimo_anio,Household Bills/Water/Other,,Household Bills,transaccional,binary,0.526713338246131,0.513430350606193,0.539996325886069,0.482958732498158,0.474956976980316,0.490960488015999,0.0437546057479988,0.0282470366775872,0.0592621748184103,5428.0,15602.0,chisq,30.8422304593358,1000.0,0.0,0.0,0.0875412630763992,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Charity/Animal,,Miscellaneous,transaccional,binary,0.140567428150332,0.131320558582009,0.149814297718654,0.125552689756817,0.12019908010859,0.130906299405043,0.0150147383935445,0.0043294830949598,0.0256999936921292,5428.0,15602.0,chisq,8.05718140714582,1000.0,0.004,0.0097768052516411,0.044224079494236346,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Charity/Animal,,Miscellaneous,transaccional,binary,0.125460574797347,0.116648263901624,0.134272885693071,0.105778678457382,0.100798657949141,0.110758698965622,0.0196818963399733,0.0095593740423438,0.0298044186376027,5428.0,15602.0,chisq,15.8261062465632,1000.0,0.0,0.0,0.0616025020209624,cohen_h
principal,ultimo_anio,Miscellaneous/Charity/Animal,,Miscellaneous,transaccional,binary,0.0770081061164333,0.0699153726096347,0.0841008396232319,0.0742753623188406,0.0700709081949776,0.0784798164427036,0.0027327437975943,-0.0055128387369785,0.0109783263321671,5428.0,15602.0,chisq,0.433589113030667,1000.0,0.48,0.59706013363029,0.010335104736337253,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Charity/Children,,Miscellaneous,transaccional,binary,0.183677229182019,0.173375619451951,0.193978838912087,0.141120117907148,0.135500424422362,0.146739811391935,0.0425571112748577,0.0308219116418477,0.0542923109078678,5428.0,15602.0,chisq,56.551079791653,1000.0,0.0,0.0,0.11561504608350703,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Charity/Children,,Miscellaneous,transaccional,binary,0.15825350036846,0.148543621777784,0.167963378959136,0.118551952837141,0.113334304761844,0.123769600912438,0.0397015475313426,0.0286781580045147,0.0507249370581705,5428.0,15602.0,chisq,56.5671405975874,1000.0,0.0,0.0,0.11524366561625599,cohen_h
principal,ultimo_anio,Miscellaneous/Charity/Children,,Miscellaneous,transaccional,binary,0.107774502579219,0.0995247332345484,0.116024271923889,0.0839781380496193,0.0794814423188825,0.0884748337803561,0.0237963645296253,0.0144003076129358,0.0331924214463147,5428.0,15602.0,chisq,27.8096857148434,1000.0,0.0,0.0,0.08097146730342664,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Charity/Disability,,Miscellaneous,transaccional,binary,0.0206337509211496,0.0168518675099245,0.0244156343323747,0.0199582412183739,0.0176400488714664,0.0222764335652814,0.000675509702776,-0.0037605020248385,0.0051115214303907,5428.0,15602.0,chisq,0.0931487320883703,1000.0,0.79,0.861748046875,0.004790642901074504,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Charity/Disability,,Miscellaneous,transaccional,binary,0.0276344878408254,0.0232734790593516,0.0319954966222991,0.0227216900024564,0.0203200073438159,0.025123372661097,0.0049127978383734,-6.5999187028226e-05,0.009891594863775,5428.0,15602.0,chisq,4.15106046012983,1000.0,0.046,0.0872359932088285,0.03139531616034513,cohen_h
principal,ultimo_anio,Miscellaneous/Charity/Disability,,Miscellaneous,transaccional,binary,0.0110537951363301,0.0082722345912612,0.013835355681399,0.0137865389339229,0.0118067372799401,0.0157663405879056,-0.0027327437975943,-0.006147067631981,0.0006815800367922,5428.0,15602.0,chisq,2.32943047703884,1000.0,0.157,0.240891483516484,-0.024711760792083703,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Charity/Environment,,Miscellaneous,transaccional,binary,0.0607958732498158,0.0544387076563248,0.0671530388433067,0.0707135838860231,0.0666963058370765,0.0747308619349697,-0.0099177106362017,-0.0174381168462074,-0.002397304426196,5428.0,15602.0,chisq,6.23691312296002,1000.0,0.012,0.0267011952191235,-0.040041829710521115,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Charity/Environment,,Miscellaneous,transaccional,binary,0.0600589535740604,0.0537379553852762,0.0663799517628447,0.0598747236551216,0.0561580893747127,0.0635913579355305,0.000184229918939,-0.0071487505504012,0.0075172103882793,5428.0,15602.0,chisq,0.0024263257531292,1000.0,0.962,0.982224862888483,0.0007759488968223649,cohen_h
principal,ultimo_anio,Miscellaneous/Charity/Environment,,Miscellaneous,transaccional,binary,0.0399778924097273,0.0347659807947064,0.0451898040247483,0.0533038565463031,0.0497864965704996,0.0568212165221066,-0.0133259641365924,-0.0196139640170098,-0.007037964256175,5428.0,15602.0,chisq,15.0939374100022,1000.0,0.0,0.0,-0.06335338714235667,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Charity/Humanitarian,,Miscellaneous,transaccional,binary,0.0090272660280029,0.0065110063929197,0.0115435256630862,0.0080140014738393,0.0066323554128924,0.0093956475347863,0.0010132645541638,-0.0018574765064505,0.0038840056147783,5428.0,15602.0,chisq,0.503778417586121,1000.0,0.5,0.614411441144114,0.011029000511102782,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Charity/Humanitarian,,Miscellaneous,transaccional,binary,0.0116064848931466,0.0087570300649099,0.0144559397213834,0.0113608450012282,0.0096871719384479,0.0130345180640085,0.0002456398919184,-0.003059118834084,0.003550398617921,5428.0,15602.0,chisq,0.0215149883736759,1000.0,0.885,0.928211267605634,0.0023055411537460935,cohen_h
principal,ultimo_anio,Miscellaneous/Charity/Humanitarian,,Miscellaneous,transaccional,binary,0.0057111274871039,0.0037063614575332,0.0077158935166745,0.0057418324735937,0.0045763797542959,0.0069072851928914,-3.07049864896518e-05,-0.0023497108778804,0.0022883009049011,5428.0,15602.0,chisq,0.0006659557385933,1000.0,0.964,0.98336803652968,-0.0004069232358409336,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Charity/Medical,,Miscellaneous,transaccional,binary,0.157700810611643,0.148004720747558,0.167396900475729,0.138694423974453,0.133138711942904,0.144250136006003,0.0190063866371967,0.0078309724487811,0.0301818008256122,5428.0,15602.0,chisq,11.829014741669,1000.0,0.0,0.0,0.05351973299175383,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Charity/Medical,,Miscellaneous,transaccional,binary,0.105932203389831,0.0977448090811248,0.114119597698536,0.0936502087939081,0.0889232979562486,0.0983771196315677,0.0122819945959259,0.0028276772463288,0.0217363119455229,5428.0,15602.0,chisq,6.94669320372024,1000.0,0.009,0.0206851851851852,0.040996269151582054,cohen_h
principal,ultimo_anio,Miscellaneous/Charity/Medical,,Miscellaneous,transaccional,binary,0.095246868091378,0.087437122667154,0.103056613515602,0.0847150577253746,0.0802607889146098,0.0891693265361394,0.0105318103660135,0.0015407609572147,0.0195228597748124,5428.0,15602.0,chisq,5.59815578642985,1000.0,0.019,0.0401190926275992,0.03681952573619729,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Charity/Other,,Miscellaneous,transaccional,binary,0.832719233603537,0.82278993022249,0.842648536984585,0.838491771063621,0.832612682548231,0.844370859579011,-0.0057725374600752,-0.0173122594403326,0.0057671845201821,5428.0,15602.0,chisq,0.983569915663482,1000.0,0.305,0.418531941031941,-0.015575344599438878,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Charity/Other,,Miscellaneous,transaccional,binary,0.779476787030214,0.768446794290268,0.79050677977016,0.772046180299681,0.765316289870187,0.778776070729175,0.0074306067305474,-0.005490896660279,0.020352110121374,5428.0,15602.0,chisq,1.2709577738365,1000.0,0.286,0.3973407960199,0.01781633383430714,cohen_h
principal,ultimo_anio,Miscellaneous/Charity/Other,,Miscellaneous,transaccional,binary,0.619749447310243,0.606834593969364,0.632664300651122,0.631877916973717,0.6241345386799,0.639621295267533,-0.0121284696634691,-0.0271873911376678,0.0029304518107296,5428.0,15602.0,chisq,2.53774031574952,1000.0,0.118,0.192698830409357,-0.025064162701434745,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Charity/Politics,,Miscellaneous,transaccional,binary,0.0132645541635962,0.0102209149480496,0.0163081933791427,0.0107467452714321,0.0091356541217774,0.0123578364210868,0.0025178088921641,-0.0009260673892176,0.0059616851735458,5428.0,15602.0,chisq,2.26583647342695,1000.0,0.139,0.218680281690141,0.023149804279755992,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Charity/Politics,,Miscellaneous,transaccional,binary,0.0180545320560059,0.0145122488424054,0.0215968152696064,0.016457872758536,0.0144597139059883,0.0184560316110837,0.001596659297471,-0.0024704902592416,0.0056638088541838,5428.0,15602.0,chisq,0.618984481955651,1000.0,0.434,0.553399543378995,0.012264065000149704,cohen_h
principal,ultimo_anio,Miscellaneous/Charity/Politics,,Miscellaneous,transaccional,binary,0.0060795873249815,0.0040115454271881,0.008147629222775,0.0057111274871039,0.0045349735088967,0.006887281465311,0.0003684598378777,-0.0020107373131542,0.0027476569889098,5428.0,15602.0,chisq,0.0947100140761448,1000.0,0.76,0.837199211045365,0.004813620655968909,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Charity/Religion,,Miscellaneous,transaccional,binary,0.10445836403832,0.0963214265661361,0.112595301510504,0.0962908376320314,0.0916170106965962,0.100964664567467,0.0081675264062912,-0.0012165724260735,0.017551625238656,5428.0,15602.0,chisq,3.02800865264958,1000.0,0.086,0.149164596273292,0.027185174528954192,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Charity/Religion,,Miscellaneous,transaccional,binary,0.0794030950626382,0.0722102625370686,0.0865959275882078,0.0684107098992877,0.0643879129871037,0.0724335068114716,0.0109923851633581,0.0027507191950392,0.019234051131677,5428.0,15602.0,chisq,7.35347614471189,1000.0,0.009,0.0206851851851852,0.04204446990100619,cohen_h
principal,ultimo_anio,Miscellaneous/Charity/Religion,,Miscellaneous,transaccional,binary,0.054900515843773,0.0488405042741896,0.0609605274133565,0.0525055268975682,0.0489653240884183,0.0560457297067181,0.0023949889462061,-0.0046236032661611,0.0094135811585733,5428.0,15602.0,chisq,0.459204748955133,1000.0,0.486,0.602510543840178,0.010624695439380327,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Government/Tax/DSS Recoveries,,Miscellaneous,transaccional,binary,0.0408990420044215,0.0356299569652226,0.0461681270436204,0.0265291083271923,0.023979918615762,0.0290782980386227,0.0143699336772394,0.0085163612139242,0.0202235061405545,5428.0,15602.0,chisq,28.3576875810092,1000.0,0.0,0.0,0.08006634138832164,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Government/Tax/DSS Recoveries,,Miscellaneous,transaccional,binary,0.0261606484893147,0.0219143121502571,0.0304069848283722,0.0212785556374355,0.0189567402023913,0.0236003710724798,0.004882092851887,4.22545354713923e-05,0.0097219311683026,5428.0,15602.0,chisq,4.35677591783385,1000.0,0.027,0.0546358695652174,0.03212427256295941,cohen_h
principal,ultimo_anio,Miscellaneous/Government/Tax/DSS Recoveries,,Miscellaneous,transaccional,binary,0.0239498894620486,0.0198823264277196,0.0280174524963777,0.0186379267993122,0.0164823167340823,0.0207935368645421,0.0053119626627441,0.0007083353224041,0.009915590003084,5428.0,15602.0,chisq,5.79487050813146,1000.0,0.02,0.0418352059925094,0.03686708652453835,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Government/Tax/National Insurance,,Miscellaneous,transaccional,binary,0.0073691967575534,0.0050938351395527,0.0096445583755541,0.0083210513387374,0.0068837732183049,0.0097583294591699,-0.0009518545811842,-0.0036432494908711,0.0017395403285026,5428.0,15602.0,chisq,0.455492168546706,1000.0,0.494,0.610396017699115,-0.010793939686292386,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Government/Tax/National Insurance,,Miscellaneous,transaccional,binary,0.0160280029476787,0.0126869946518352,0.0193690112435222,0.0153217882584132,0.0134034269747218,0.0172401495421045,0.000706214689266,-0.0031465258576002,0.0045589552361322,5428.0,15602.0,chisq,0.131581476486501,1000.0,0.718,0.80473246492986,0.0056858108197545,cohen_h
principal,ultimo_anio,Miscellaneous/Government/Tax/National Insurance,,Miscellaneous,transaccional,binary,0.0023949889462048,0.001094587195973,0.0036953906964366,0.0031319086219602,0.0022610604906821,0.0040027567532382,-0.0007369196757559,-0.0023020436812765,0.0008282043297647,5428.0,15602.0,chisq,0.74559261843534,1000.0,0.388,0.508680751173709,-0.014069062595599813,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Government/Tax/Other,,Miscellaneous,transaccional,binary,0.516580692704495,0.503286022797556,0.529875362611435,0.490143699336772,0.482136064989415,0.49815133368413,0.026436993367737,0.0109163833942289,0.041957603341245,5428.0,15602.0,chisq,11.2585103941213,1000.0,0.001,0.0026532066508313,0.05288134444876835,cohen_h
principal,7_a_3.5_anios,Miscellaneous/Government/Tax/Other,,Miscellaneous,transaccional,binary,0.547162859248342,0.533920181752082,0.560405536744602,0.549803488086465,0.541832066923163,0.557774909249767,-0.0026406288381235,-0.018098015011676,0.0128167573354288,5428.0,15602.0,chisq,0.113414259507389,1000.0,0.702,0.791255297679112,-0.005306268988628737,cohen_h
principal,ultimo_anio,Miscellaneous/Government/Tax/Other,,Miscellaneous,transaccional,binary,0.278187177597642,0.266265775729937,0.290108579465347,0.267563252272169,0.260469427962438,0.2746570765819,0.0106239253254798,-0.0032489708553936,0.0244968215063532,5428.0,15602.0,chisq,2.30438499254059,1000.0,0.143,0.224341292134831,0.023851561405210164,cohen_h
principal,3.5_a_0_anios,Miscellaneous/Government/Tax/Tax,,Miscellaneous,transaccional,binary,0.0421886514369934,0.0368407389902791,0.0475365638837076,0.0551768607221813,0.05154855393914,0.0588051675052226,-0.0129882092851911,-0.0194510299507973,-0.0065253886195847,5428.0,15602.0,chisq,13.8246928386502,1000.0,0.001,0.0026532066508313,-0.06048406425103747,cohen_h
