muestra,periodo,indicador,nombre_corto,categoria,tipo_medida,unidad,vs_media,vs_ic95_inf,vs_ic95_sup,control_media,control_ic95_inf,control_ic95_sup,diferencia,dif_ic95_inf,dif_ic95_sup,n_vs,n_control,tipo_estadistico,estadistico,n_permutaciones,p_permutacion,p_ajustada_bh,tamano_efecto,tipo_efecto
principal,ultimo_anio,Communication/Mobile Phone/Other,,Communication,transaccional,binary,0.770265291083272,0.759074006250805,0.781456575915739,0.682541144681896,0.675156991910422,0.689925297453371,0.0877241464014085,0.0743157662667082,0.101132526536109,5428.0,15602.0,chisq,149.061377260898,1000.0,0.0,0.0,0.19734644082636943,cohen_h
principal,ultimo_anio,Communication/Multi Media Service/Other,,Communication,transaccional,binary,0.755711127487104,0.744280337946316,0.767141917027892,0.717391304347826,0.710191544436687,0.724591064258965,0.038319823139305,0.0248100564623628,0.0518295898162471,5428.0,15602.0,chisq,29.8133738846643,1000.0,0.0,0.0,0.08704219141699943,cohen_h
principal,ultimo_anio,Communication/Other/Other,Communication,Communication,transaccional,binary,0.340088430361091,0.327485101230672,0.352691759491509,0.244626627364284,0.237675883462708,0.25157737126586,0.095461802996823,0.0810682981483161,0.10985530784533,5428.0,15602.0,chisq,186.508762047273,1000.0,0.0,0.0,0.21051032978696327,cohen_h
principal,ultimo_anio,Financial Services/Assurance/Other,Assurance,Financial Services,transaccional,binary,0.109985261606485,0.101661640112146,0.118308883100823,0.134794890690248,0.129439123440174,0.140150657940322,-0.0248096290837838,-0.0347078408291325,-0.0149114173384352,5428.0,15602.0,chisq,22.1495095360145,1000.0,0.0,0.0,-0.07579055957218384,cohen_h
principal,ultimo_anio,Financial Services/Cards/Balance Transfer,,Financial Services,transaccional,binary,0.0060795873249815,0.0040115454271881,0.008147629222775,0.0062024072709408,0.0049610912911493,0.0074437232507323,-0.0001228199459592,-0.0025348976003633,0.0022892577084449,5428.0,15602.0,chisq,0.0099053986332989,1000.0,0.921,0.954320037105751,-0.0015721445246454357,cohen_h
principal,ultimo_anio,Financial Services/Cards/Other,,Financial Services,transaccional,binary,0.523212969786293,0.509925326989595,0.536500612582992,0.537767133382461,0.529768642089745,0.545765624675178,-0.0145541635961803,-0.0300640367780184,0.0009557095856577,5428.0,15602.0,chisq,3.42791013713814,1000.0,0.064,0.115489499192246,-0.029163644391528853,cohen_h
principal,ultimo_anio,Financial Services/Cards/Storecard,,Financial Services,transaccional,binary,0.0197126013264554,0.01601436076935,0.0234108418835608,0.018515106853353,0.0163514235149726,0.0206787901917333,0.0011974944731027,-0.0030873564754715,0.0054823454216769,5428.0,15602.0,chisq,0.312654558404849,1000.0,0.609,0.714551470588235,0.008746669206132374,cohen_h
principal,ultimo_anio,Financial Services/Funds Transfer/Other,Funds Transfer,Financial Services,transaccional,binary,0.455416359616802,0.44216736002284,0.468665359210764,0.48105502333579,0.473050304577412,0.489059742094167,-0.025638663719002,-0.0411186602353575,-0.0101586672026465,5428.0,15602.0,chisq,10.6161790379904,1000.0,0.001,0.0026532066508313,-0.051386838827946146,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Animal,,Financial Services,transaccional,binary,0.005526897568165,0.0035545488318146,0.0074992463045155,0.0070621468926553,0.0057185063805347,0.0084057874047759,-0.0015352493244916,-0.003921873666441,0.0008513750174577,5428.0,15602.0,chisq,1.43345919490152,1000.0,0.236,0.33970618556701,-0.01944810078823339,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Appliance,,Financial Services,transaccional,binary,0.114775239498895,0.106295210096915,0.123255268900874,0.114099729796119,0.109011048908393,0.119188410683845,0.000675509702776,-0.0092145477959399,0.0105655672014919,5428.0,15602.0,chisq,0.0181550279660607,1000.0,0.901,0.939698412698413,0.0021219652487786123,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Claims,,Financial Services,transaccional,binary,0.0475313190862196,0.0418707282594148,0.0531919099130244,0.0454740849914026,0.0421065546676621,0.0488416153151432,0.0020572340948178,-0.004529567032325,0.0086440352219606,5428.0,15602.0,chisq,0.388326011213205,1000.0,0.537,0.648969762419007,0.009770361915969694,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Dental,,Financial Services,transaccional,binary,0.0138172439204127,0.0107117127538805,0.0169227750869448,0.0161815278801277,0.0142072085704436,0.0181558471898119,-0.0023642839597166,-0.006044409220477,0.0013158413010438,5428.0,15602.0,chisq,1.46849099408024,1000.0,0.197,0.294183155080214,-0.019466114920953348,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Health,,Financial Services,transaccional,binary,0.0296610169491525,0.0251476438516686,0.0341743900466365,0.0364468189633997,0.0335134071232717,0.0393802308035276,-0.0067858020142487,-0.0121688970984371,-0.0014027069300603,5428.0,15602.0,chisq,5.53665552115977,1000.0,0.012,0.0267011952191235,-0.03800584987026784,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Home,,Financial Services,transaccional,binary,0.137988209285188,0.128812829063773,0.147163589506603,0.139953328420536,0.134472561172325,0.145434095668746,-0.0019651191353454,-0.012653213647887,0.008722975377196,5428.0,15602.0,chisq,0.129590783726591,1000.0,0.723,0.806784215784216,-0.00568094649738482,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Home emergency,,Financial Services,transaccional,binary,0.0307663964627856,0.0261723114742707,0.0353604814513004,0.0275116678948661,0.0249717929045881,0.0300515428851442,0.0032547285679208,-0.0019949134760275,0.0085043706118691,5428.0,15602.0,chisq,1.54853716171949,1000.0,0.212,0.312406332453826,0.019358200165402017,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Mobile Phone,,Financial Services,transaccional,binary,0.028002947678703,0.0236137936065089,0.0323921017508972,0.0299680668140506,0.027235057904949,0.0327010757231522,-0.0019651191353495,-0.0071358160361089,0.0032055777654099,5428.0,15602.0,chisq,0.543876391472972,1000.0,0.465,0.583601123595506,-0.011715121512993198,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Motor,,Financial Services,transaccional,binary,0.286845983787767,0.274813299256809,0.298878668318725,0.283898305084746,0.276727195364526,0.291069414804966,0.0029476787030197,-0.0110603793203255,0.0169557367263651,5428.0,15602.0,chisq,0.171831577606715,1000.0,0.675,0.772867963152508,0.006527331618489729,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Other,,Financial Services,transaccional,binary,0.644436256448047,0.631701366513327,0.657171146382768,0.656012036354704,0.648372104662448,0.66365196804696,-0.0115757799066591,-0.0264271523401827,0.0032755925268644,5428.0,15602.0,chisq,2.38151282208382,1000.0,0.139,0.218680281690141,-0.024273792672260486,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Personal Accident,,Financial Services,transaccional,binary,0.002210759027266,0.0009612580803776,0.0034602599741544,0.0031012036354704,0.002240752416158,0.0039616548547827,-0.0008904446082047,-0.0024076160905371,0.0006267268741276,5428.0,15602.0,chisq,1.11520273142246,1000.0,0.287,0.397740694789082,-0.017362448459680047,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Pet,,Financial Services,transaccional,binary,0.142593957258659,0.133291657963477,0.151896256553841,0.157547285679194,0.151733598111352,0.163360973247037,-0.0149533284205375,-0.0259233405577045,-0.0039833162833703,5428.0,15602.0,chisq,6.92287951549325,1000.0,0.008,0.0188126315789474,-0.04188146005278426,cohen_h
principal,ultimo_anio,Financial Services/Insurance/Travel,,Financial Services,transaccional,binary,0.023581429624171,0.0195445150592038,0.0276183441891381,0.034174649963154,0.0313100296694916,0.0370392702568165,-0.010593220338984,-0.0155434374077829,-0.0056430032701851,5428.0,15602.0,chisq,14.8395806055995,1000.0,0.0,0.0,-0.06352169436445104,cohen_h
principal,ultimo_anio,Financial Services/Investments/Dividend,,Financial Services,transaccional,binary,0.023581429624171,0.0195445150592038,0.0276183441891381,0.0335912552198477,0.0307652700926935,0.0364172403470019,-0.0100098255956751,-0.0149377840278211,-0.005081867163529,5428.0,15602.0,chisq,13.4290327845835,1000.0,0.0,0.0,-0.06029720499692992,cohen_h
principal,ultimo_anio,Financial Services/Investments/ISA,,Financial Services,transaccional,binary,0.0093957258658806,0.0068291048559786,0.0119623468757826,0.0103475804470646,0.0087486652464941,0.011946495647635,-0.0009518545811832,-0.0039758899467201,0.0020721807843536,5428.0,15602.0,chisq,0.364861892925139,1000.0,0.538,0.648969762419007,-0.009630645087990247,cohen_h
principal,ultimo_anio,Financial Services/Investments/NS&I,NS&I Investments,Financial Services,transaccional,binary,0.0292925571112749,0.0248064534967875,0.0337786607257623,0.0500798329648735,0.0466857706185527,0.0534738953111943,-0.0207872758536203,-0.0264128660452695,-0.0151616856619711,5428.0,15602.0,chisq,40.7375214061347,1000.0,0.0,0.0,-0.1073980338968909,cohen_h
principal,ultimo_anio,Financial Services/Investments/Other,Investments Other,Financial Services,transaccional,binary,0.0646647015475313,0.0581218995341754,0.0712075035608872,0.0764861213461066,0.072285918817726,0.0806863238744873,-0.011821419798574,-0.0195966816732,-0.004046157923948,5428.0,15602.0,chisq,8.27068613589213,1000.0,0.007,0.016707264957265,-0.04619558993279904,cohen_h
principal,ultimo_anio,Financial Services/Investments/Stocks & Shares,,Financial Services,transaccional,binary,0.0329771554900516,0.0282263041547908,0.0377280068253123,0.0413596168017686,0.0382008831355807,0.0445183504679565,-0.0083824613117263,-0.0140877866960799,-0.0026771359273727,5428.0,15602.0,chisq,7.51358092717166,1000.0,0.005,0.0121413043478261,-0.044379902628675194,cohen_h
principal,ultimo_anio,Financial Services/Loans/Direct,,Financial Services,transaccional,binary,0.0464259395725866,0.0408283114484215,0.0520235676967517,0.0422193564234832,0.039050053562478,0.0453886592844884,0.0042065831491053,-0.0022262361572035,0.0106394024554143,5428.0,15602.0,chisq,1.71999515827249,1000.0,0.198,0.29528170894526,0.020444656295224573,cohen_h
principal,ultimo_anio,Financial Services/Loans/Other,Loan repayment,Financial Services,transaccional,binary,0.454310980103169,0.441064646086104,0.467557314120234,0.358787767133383,0.351107893892869,0.366467640373896,0.0955232129698611,0.0802109893388313,0.110835436600891,5428.0,15602.0,chisq,155.426342556394,1000.0,0.0,0.0,0.19481484089702628,cohen_h
principal,ultimo_anio,Financial Services/Loans/Prime,,Financial Services,transaccional,binary,0.0545320560058954,0.0484912370773862,0.0605728749344045,0.0503561778432818,0.0468697380612492,0.0538426176253144,0.0041758781626142,-0.0027991177772141,0.0111508741024427,5428.0,15602.0,chisq,1.43932410268735,1000.0,0.24,0.34413350449294,0.01873614332992657,cohen_h
principal,ultimo_anio,Financial Services/Loans/Student Loan,,Financial Services,transaccional,binary,0.02689756816507,0.0225934690370425,0.0312016672930975,0.0235507246376812,0.0210789186721307,0.0260225306032316,0.0033468435273889,-0.0016167262369889,0.0083104132917668,5428.0,15602.0,chisq,1.893813781814,1000.0,0.207,0.306250331125828,0.021355519853307747,cohen_h
principal,ultimo_anio,Financial Services/Loans/Sub Prime,,Financial Services,transaccional,binary,0.0449521002210759,0.0394397849539494,0.0504644154882024,0.0296610169491526,0.0268736889098829,0.0324483449884222,0.0152910832719396,0.0091138826455273,0.0214682838983519,5428.0,15602.0,chisq,28.991076991971,1000.0,0.0,0.0,0.08110774959238215,cohen_h
principal,ultimo_anio,Financial Services/Mortgages/Other,,Financial Services,transaccional,binary,0.241893883566691,0.230501255440589,0.253286511692793,0.25478997789241,0.247924878116355,0.261655077668465,-0.01289609432572,-0.0261978023644614,0.0004056137130214,5428.0,15602.0,chisq,3.55804726196538,1000.0,0.058,0.106380952380952,-0.029850770932306148,cohen_h
principal,ultimo_anio,Financial Services/Other/Charges,,Financial Services,transaccional,binary,0.0060795873249815,0.0040115454271881,0.0081476292227749,0.0046978629329403,0.0035635901968135,0.005832135669067,0.0013817243920419,-0.0009770481614542,0.0037404969455381,5428.0,15602.0,chisq,1.52878534466198,1000.0,0.225,0.32724609375,0.018912387094596556,cohen_h
principal,ultimo_anio,Financial Services/Other/Debt Recovery,Debt Recovery,Financial Services,transaccional,binary,0.190862196020634,0.180407349007108,0.201317043034159,0.142993122083026,0.137231998581616,0.148754245584437,0.0478690739376511,0.0359315055905047,0.0598066422847976,5428.0,15602.0,chisq,70.3244425591551,1000.0,0.0,0.0,0.12866762348002825,cohen_h
principal,ultimo_anio,Financial Services/Other/Visa Sales,,Financial Services,transaccional,binary,0.686072218128224,0.673725649633222,0.698418786623226,0.665469172193564,0.657941422188944,0.672996922198185,0.0206030459346697,0.0061420237619748,0.0350640681073646,5428.0,15602.0,chisq,7.74073266958761,1000.0,0.002,0.0051238532110091,0.04402055626440271,cohen_h
principal,ultimo_anio,Financial Services/Other/FOREX,FOREX,Financial Services,transaccional,binary,0.0556374355195284,0.049539267148376,0.0617356038906807,0.0862196020633751,0.0817595287554785,0.0906796753712717,-0.0305821665438558,-0.0381375874468568,-0.0230267456408548,5428.0,15602.0,chisq,52.1715166280162,1000.0,0.0,0.0,-0.11980812195213303,cohen_h
principal,ultimo_anio,Financial Services/Other/Leasing,Leasing,Financial Services,transaccional,binary,0.0431098010316875,0.0377064206695506,0.0485131813938244,0.0559137803979366,0.0522907293383258,0.0595368314575475,-0.0128039793662591,-0.0193098486684103,-0.0062981100641079,5428.0,15602.0,chisq,13.2459052215293,1000.0,0.001,0.0026532066508313,-0.05914274328827174,cohen_h
principal,ultimo_anio,Financial Services/Other/Other,,Financial Services,transaccional,binary,0.260869565217391,0.24918752417885,0.272551606255933,0.247359371161877,0.240397996036809,0.254320746286945,0.0135101940555244,-8.92662416741071e-05,0.027109654352723,5428.0,15602.0,chisq,3.9113367582143,1000.0,0.059,0.107860883797054,0.03103451119753342,cohen_h
principal,ultimo_anio,Financial Services/Savings/Building Society,,Financial Services,transaccional,binary,0.20246868091378,0.191778149898335,0.213159211929226,0.202898550724638,0.196460503398111,0.209336598051164,-0.000429869810857,-0.012909778165556,0.0120500385438418,5428.0,15602.0,chisq,0.0046029821939231,1000.0,0.952,0.973794871794872,-0.0010693314376301055,cohen_h
principal,ultimo_anio,Financial Services/Savings/Internet,,Financial Services,transaccional,binary,0.0178703021370671,0.0143458075565186,0.0213947967176155,0.0217084254482928,0.019406089975265,0.0240107609213206,-0.0038381233112273,-0.0080481351521199,0.0003718885296652,5428.0,15602.0,chisq,2.92393462883194,1000.0,0.095,0.161268996960486,-0.027589825125518164,cohen_h
principal,ultimo_anio,Financial Services/Savings/Other,,Financial Services,transaccional,binary,0.21831245394252,0.207322336591919,0.229302571293122,0.211035372144436,0.204543605014897,0.217527139273976,0.0072770817980877,-0.0054876543572432,0.0200418179534188,5428.0,15602.0,chisq,1.27253425030517,1000.0,0.243,0.347988461538462,0.01772378724945911,cohen_h
principal,ultimo_anio,Financial Services/Vehicle Finance/BMW,,Financial Services,transaccional,binary,0.0163964627855564,0.0130179030463152,0.0197750225247975,0.0151068533529845,0.013209685051399,0.01700402165457,0.0012896094325724,-0.0025853215588984,0.0051645404240432,5428.0,15602.0,chisq,0.440570845944021,1000.0,0.49,0.606124031007752,0.010359356927504976,cohen_h
principal,ultimo_anio,Financial Services/Vehicle Finance/Ford,,Financial Services,transaccional,binary,0.004421518054532,0.0026564155558083,0.0061866205532558,0.0043601080815524,0.0033373158208755,0.0053829003422293,6.14099729796348e-05,-0.0019786922330869,0.0021015121790462,5428.0,15602.0,chisq,0.0034857006491617,1000.0,0.966,0.984509124087591,0.000928805185918119,cohen_h
principal,ultimo_anio,Financial Services/Vehicle Finance/Hyundai,,Financial Services,transaccional,binary,0.0071849668386145,0.0049380187757457,0.0094319149014833,0.0058953574060427,0.0047191880256083,0.0070715267864771,0.0012896094325736,-0.0012466583228474,0.0038258771879946,5428.0,15602.0,chisq,1.08204909914315,1000.0,0.274,0.383051314142678,0.01601828828785523,cohen_h
principal,ultimo_anio,Financial Services/Vehicle Finance/Mercedes Benz,,Financial Services,transaccional,binary,0.0053426676492262,0.0034032903786078,0.0072820449198446,0.0058646524195529,0.0046869654078042,0.0070423394313016,-0.0005219847703271,-0.0027910229760811,0.0017470534354268,5428.0,15602.0,chisq,0.192594222212509,1000.0,0.623,0.729445492662474,-0.006994547165812354,cohen_h
principal,ultimo_anio,Financial Services/Vehicle Finance/Other,,Financial Services,transaccional,binary,0.157332350773766,0.147645476697575,0.167019224849957,0.133167526406288,0.127767984981789,0.138567067830788,0.0241648243674994,0.0130742781084097,0.0352553706265891,5428.0,15602.0,chisq,19.6007132679095,1000.0,0.0,0.0,0.06863583676564988,cohen_h
principal,ultimo_anio,Financial Services/Vehicle Finance/Renault,,Financial Services,transaccional,binary,0.0099484156226971,0.0073081212525484,0.0125887099928458,0.0092729059199214,0.00779286516042,0.0107529466794227,0.0006755097027763,-0.0023514348053529,0.0037024542109055,5428.0,15602.0,chisq,0.196363403298174,1000.0,0.657,0.758129132231405,0.0069249818780287575,cohen_h
principal,ultimo_anio,Financial Services/Vehicle Finance/Suzuki,,Financial Services,transaccional,binary,0.002210759027266,0.0009612580803775,0.0034602599741544,0.002517808892164,0.0016806948699296,0.0033549229143985,-0.0003070498648981,-0.0018111076388147,0.0011970079090185,5428.0,15602.0,chisq,0.156072393112995,1000.0,0.697,0.788803444782168,-0.0063256040539433345,cohen_h
principal,ultimo_anio,Financial Services/Vehicle Finance/Toyota,,Financial Services,transaccional,binary,0.0047899778924097,0.0029531409614103,0.006626814823409,0.0069393269466961,0.0056554974398076,0.0082231564535846,-0.002149349054287,-0.0043904607710117,9.17626624376607e-05,5428.0,15602.0,chisq,2.93254829282085,1000.0,0.089,0.15317873651772,-0.028268462140049994,cohen_h
principal,ultimo_anio,Financial Services/Vehicle Finance/Volkswagen,,Financial Services,transaccional,binary,0.0226602800294768,0.0187011306456597,0.0266194294132938,0.0242262343404569,0.0218295043786366,0.0266229643022772,-0.0015659543109813,-0.0061942214896494,0.0030623128676867,5428.0,15602.0,chisq,0.424649767589164,1000.0,0.502,0.616191208791209,-0.010350969191484871,cohen_h
principal,ultimo_anio,Hobbies & Interests/Camping/Other,Camping,Hobbies & Interests,transaccional,binary,0.211680176860722,0.20081247298268,0.222547880738765,0.244503807418325,0.237637691016242,0.251369923820407,-0.0328236305576031,-0.0456791155156383,-0.0199681455995679,5428.0,15602.0,chisq,24.0607019210351,1000.0,0.0,0.0,-0.07827075677610884,cohen_h
principal,ultimo_anio,Hobbies & Interests/Cinema/Other,Cinema,Hobbies & Interests,transaccional,binary,0.37177597641857,0.358918835345522,0.384633117491618,0.425970277573078,0.418045945898577,0.433894609247579,-0.0541943011545139,-0.0692979095458578,-0.0390906927631699,5428.0,15602.0,chisq,48.822399058665,1000.0,0.0,0.0,-0.11073975251743562,cohen_h
principal,ultimo_anio,Hobbies & Interests/Clubs & Societies/Other,Clubs & Societies,Hobbies & Interests,transaccional,binary,0.467943994104643,0.454669374297839,0.481218613911446,0.475251780889216,0.467255152701965,0.483248409076468,-0.0073077867845715,-0.0228055419767845,0.0081899684076414,5428.0,15602.0,chisq,0.862673899273626,1000.0,0.356,0.47566028708134,-0.014639342962281754,cohen_h
principal,ultimo_anio,Hobbies & Interests/Gambling/Other,Gambling,Hobbies & Interests,transaccional,binary,0.449705232129698,0.436470713801586,0.46293975045781,0.469141488577745,0.461138731154129,0.477144246001361,-0.0194362564480579,-0.0349028445897485,-0.0039696683063673,5428.0,15602.0,chisq,6.11656565418863,1000.0,0.02,0.0418352059925094,-0.03900367446843078,cohen_h
principal,ultimo_anio,Hobbies & Interests/Other Hobbies & Interests/Attractions,Attractions,Hobbies & Interests,transaccional,binary,0.423728813559322,0.410582501747409,0.436875125371236,0.467391304347826,0.459401266917365,0.475381341778288,-0.0436624907885219,-0.0590470532153136,-0.0282779283617301,5428.0,15602.0,chisq,30.9467744614732,1000.0,0.0,0.0,-0.08787653225268266,cohen_h
principal,ultimo_anio,Hobbies & Interests/Other Hobbies & Interests/Cultural,Cultural,Hobbies & Interests,transaccional,binary,0.347089167280766,0.334424495339362,0.359753839222171,0.435980103168755,0.42804584644881,0.443914359888699,-0.0888909358879904,-0.103836298038403,-0.0739455737375779,5428.0,15602.0,chisq,131.249062729033,1000.0,0.0,0.0,-0.1824090716903375,cohen_h
principal,ultimo_anio,Hobbies & Interests/Other Hobbies & Interests/Motor,,Hobbies & Interests,transaccional,binary,0.005526897568165,0.0035545488318146,0.0074992463045155,0.0053426676492262,0.0041129045263959,0.0065724307720565,0.0001842299189389,-0.0021401840489492,0.0025086438868271,5428.0,15602.0,chisq,0.025494238495324,1000.0,0.874,0.922739130434783,0.0025059244855296647,cohen_h
principal,ultimo_anio,Hobbies & Interests/Other Hobbies & Interests/Music,Music,Hobbies & Interests,transaccional,binary,0.222733971997052,0.211664560002506,0.233803383991599,0.267194792434291,0.260114525809711,0.274275059058872,-0.0444608204372385,-0.0576014288605488,-0.0313202120139282,5428.0,15602.0,chisq,41.8249777009526,1000.0,0.0,0.0,-0.10347630902994787,cohen_h
principal,ultimo_anio,Hobbies & Interests/Other Hobbies & Interests/Other,Other Hobbies & Interests,Hobbies & Interests,transaccional,binary,0.496315401621223,0.483013776942749,0.509617026299698,0.531748956030459,0.52375855351841,0.539739358542509,-0.0354335544092655,-0.0509512418161259,-0.0199158670024052,5428.0,15602.0,chisq,20.2655650642461,1000.0,0.0,0.0,-0.07090992356124382,cohen_h
principal,ultimo_anio,Hobbies & Interests/Other Hobbies & Interests/Photography,,Hobbies & Interests,transaccional,binary,0.365327929255711,0.352517531665679,0.378138326845743,0.394589781380496,0.386756763201181,0.402422799559811,-0.0292618521248029,-0.0442778479555138,-0.0142458562940919,5428.0,15602.0,chisq,14.5344192984193,1000.0,0.0,0.0,-0.06029775541716509,cohen_h
principal,ultimo_anio,Hobbies & Interests/Sport/Bowling,,Hobbies & Interests,transaccional,binary,0.0922991893883567,0.0845987273754884,0.0999996514012249,0.0962601326455417,0.0915078098230064,0.101012455468077,-0.0039609432571894,-0.01301014791187,0.005088261397491,5428.0,15602.0,chisq,0.733220073139486,1000.0,0.38,0.502319526627219,-0.013555486551965035,cohen_h
principal,ultimo_anio,Hobbies & Interests/Sport/Cycling,,Hobbies & Interests,transaccional,binary,0.0412675018422992,0.0359757521669901,0.0465592515176083,0.0451056251535249,0.0418212906350879,0.048389959671962,-0.0038381233112294,-0.0100664864968501,0.002390239874391,5428.0,15602.0,chisq,1.40678255498359,1000.0,0.233,0.33582064516129,-0.018885793343767,cohen_h
principal,ultimo_anio,Hobbies & Interests/Sport/Fitness,,Hobbies & Interests,transaccional,binary,0.186256448047163,0.175899163302202,0.196613732792124,0.189296241709654,0.183034535634325,0.195557947784983,-0.0030397936624873,-0.0151432555963358,0.009063668271361,5428.0,15602.0,chisq,0.243247602976631,1000.0,0.656,0.757758014477766,-0.0077837530063031846,cohen_h
