mjd,year,mag,magerr,filter
59785.343923599925,2022.5622,21.393933905592817,0.666869333057054,ZTF_g
59787.366458300035,2022.5677,21.070813371235634,0.5775914426605602,ZTF_g
59789.38057869999,2022.5733,21.515446390847238,0.9123974055021256,ZTF_g
59793.30866899993,2022.5840,21.18596843761192,0.6791186786836066,ZTF_g
59795.325057900045,2022.5895,21.74516927828753,1.0262603838998392,ZTF_g
59798.3860185002,2022.5979,21.256259232133242,0.5303832250176609,ZTF_g
59803.44728010008,2022.6118,21.14337481644885,0.8534483623354849,ZTF_g
59808.264027799945,2022.6250,22.000495487668456,1.5695464884369867,ZTF_g
59810.24519680021,2022.6304,21.311461755286857,0.825917367517287,ZTF_g
59812.28874999983,2022.6360,21.422271809310054,0.7180734504933458,ZTF_g
59814.325127299875,2022.6415,21.547741831504553,0.7592605525462813,ZTF_g
59816.278402800206,2022.6469,21.30154261211668,0.6411699281925537,ZTF_g
59818.324560199864,2022.6525,21.395939107653497,0.6314528016859252,ZTF_g
59820.27562499978,2022.6578,21.315816874996763,0.6224933150953196,ZTF_g
59822.33039350016,2022.6635,21.439529104108125,0.7830935447169017,ZTF_g
59824.26900460012,2022.6688,21.612281353764267,0.8365293848668067,ZTF_g
59826.32891200017,2022.6744,21.16734147891137,0.5468600217737792,ZTF_g
59829.384340300225,2022.6828,21.60921598585821,0.9517502057272561,ZTF_g
59839.222661999986,2022.7097,21.29646898541082,0.6936430354647447,ZTF_g
59839.29067130014,2022.7099,20.9282578795446,0.46757278320048556,ZTF_g
59841.206192099955,2022.7151,21.321347033976092,0.5974090702194629,ZTF_g
59841.28471060004,2022.7154,21.46177087322888,0.9210562180249765,ZTF_g
59843.32413189998,2022.7209,21.209326120772303,0.57851786457854,ZTF_g
59845.24599540001,2022.7262,21.45708370905561,0.7005827803681811,ZTF_g
59847.30127310008,2022.7318,21.026132003557464,0.5167075842197942,ZTF_g
59849.22473380016,2022.7371,21.199525122233194,0.5887425939970379,ZTF_g
59851.21979170013,2022.7426,21.643545197077934,0.9817193925439683,ZTF_g
59853.321041699965,2022.7483,21.17916308066046,0.512366127489317,ZTF_g
59855.32034720015,2022.7538,21.126138936822333,0.6041752142001618,ZTF_g
59857.29641199997,2022.7592,20.968562074856585,0.5551566612379601,ZTF_g
59859.40361109981,2022.7650,21.428963029177215,0.9519260190927926,ZTF_g
59863.304803200066,2022.7756,21.783064850187195,1.674319228840452,ZTF_g
59865.22353010019,2022.7809,20.537472994184917,0.36483320141516745,ZTF_g
59867.21973379981,2022.7864,21.17494843579213,0.6009225789246699,ZTF_g
59870.349687499925,2022.7949,21.75359223708748,1.0119726394260518,ZTF_g
59872.27810190013,2022.8002,21.33927136975395,0.6797223801363549,ZTF_g
59874.220127299894,2022.8055,21.13602091383232,0.5658022741082087,ZTF_g
59877.24215279985,2022.8138,20.813357562450822,0.39372792422010966,ZTF_g
59879.24136570003,2022.8193,21.341407041927155,0.6350905892895586,ZTF_g
59881.34292820003,2022.8250,21.02510440199061,0.4977382516221253,ZTF_g
59882.15269679995,2022.8272,20.99616246863365,0.4285112601591541,ZTF_g
59887.203819400165,2022.8411,21.57714191994024,1.2817596607135777,ZTF_g
59889.2156134001,2022.8466,20.522214111608072,0.57520119930938,ZTF_g
59896.15836809995,2022.8656,21.468010111925345,0.8555161241013757,ZTF_g
59898.15711810021,2022.8711,21.142326944521027,0.5910950994685863,ZTF_g
59902.183935199864,2022.8821,20.894634290083097,0.5199655605869986,ZTF_g
59904.159247700125,2022.8875,20.934722546829153,0.46344995385795706,ZTF_g
59906.17920139991,2022.8930,20.85924172304511,0.4345468537909353,ZTF_g
59908.11674770014,2022.8983,20.906361713085314,0.6839276785061691,ZTF_g
59910.1365278,2022.9039,21.64567719348851,0.8019464829482944,ZTF_g
59913.11628470011,2022.9120,21.378937815418556,0.6697694199685392,ZTF_g
59922.222870400175,2022.9370,20.870942350928814,0.6386550126218117,ZTF_g
59924.155729200225,2022.9422,20.758747532749968,0.5469555204971133,ZTF_g
59930.21896990016,2022.9588,20.983558032325927,0.5429004566371499,ZTF_g
59933.200381900184,2022.9670,21.519045422784746,1.31044265023009,ZTF_g
59958.12472219998,2023.0352,21.012967165461124,0.571927814416901,ZTF_g
60098.437048600055,2023.4194,21.094042462410663,0.9211002176523804,ZTF_g
60103.429236100055,2023.4331,20.690548496967946,0.432368308667111,ZTF_g
60110.411620399915,2023.4522,21.442316436689403,0.8555622171869904,ZTF_g
60113.431284700055,2023.4605,21.062331251808487,0.46463660366271436,ZTF_g
60116.41282409988,2023.4686,21.146345968843253,0.727077720584278,ZTF_g
60119.43546300009,2023.4769,20.814623845135927,0.3916728411189948,ZTF_g
60121.421122699976,2023.4823,21.05729067921718,0.5506351356041052,ZTF_g
60123.4056712999,2023.4878,22.033024607190093,1.3652224338730727,ZTF_g
60125.40895830002,2023.4932,21.163548239325397,0.6070558902641027,ZTF_g
60127.43226849986,2023.4988,21.51401326158146,0.9383433128244061,ZTF_g
60133.34633099986,2023.5150,20.948869311000486,0.6973345485460573,ZTF_g
60135.40971060004,2023.5206,21.1055287381266,0.5708527754784744,ZTF_g
60137.38072919985,2023.5260,21.52861934479242,0.9081763113196234,ZTF_g
60139.43662039982,2023.5317,21.309630755058922,0.7011756269001431,ZTF_g
60141.357847199775,2023.5369,21.62545303458126,0.8795925681415413,ZTF_g
60144.43075230019,2023.5453,21.25639122128716,0.6435434427894239,ZTF_g
60148.44410880003,2023.5563,21.389150628452565,0.6802400961166037,ZTF_g
60150.427870399784,2023.5617,21.859471271554277,1.1081767224387198,ZTF_g
60155.430914400145,2023.5754,21.207707696519154,0.6244229458746966,ZTF_g
60159.34142359998,2023.5862,21.323037667198868,1.2042144656518003,ZTF_g
60162.40436339984,2023.5945,21.773264252370595,1.2266935666047147,ZTF_g
60165.36774310004,2023.6026,21.309533920988862,0.6214458148587854,ZTF_g
60171.38368060021,2023.6191,21.837640278959608,1.1102248473261374,ZTF_g
60174.33791670017,2023.6272,21.23355908574171,0.5357288097574435,ZTF_g
60174.395960600115,2023.6274,21.736747131585872,0.7007776977190873,ZTF_g
60179.34289349988,2023.6409,21.26654014701762,0.6101762119626859,ZTF_g
60181.363541699946,2023.6464,21.444054953066892,0.8191833083032464,ZTF_g
60183.40923610004,2023.6520,21.450828449149423,0.7310163947611901,ZTF_g
60185.4724653,2023.6577,21.604187484398523,0.8844670600597655,ZTF_g
60192.263171299826,2023.6763,21.274118588771564,0.16766707500718037,ZTF_g
60192.331666700076,2023.6765,21.24039779471255,0.6529727242434269,ZTF_g
60194.28710650001,2023.6818,21.410648808571068,0.8349613309238296,ZTF_g
60196.388807899784,2023.6876,21.31636151320528,0.5152275104264895,ZTF_g
60196.38928239979,2023.6876,21.627233813545196,0.6137229233714048,ZTF_g
60200.47600689996,2023.6988,21.207890587710864,0.621201458248156,ZTF_g
60202.226458299905,2023.7036,21.31694412055209,0.6585280399693574,ZTF_g
60204.32668979978,2023.7093,21.175421948502347,0.7195399066075319,ZTF_g
60205.284525500145,2023.7119,21.665552143277296,0.6448527771870985,ZTF_g
60205.28498840006,2023.7119,21.142236584504438,0.35179796106459604,ZTF_g
60206.30285880016,2023.7147,21.488384731423423,0.7666239320366693,ZTF_g
60209.343599500135,2023.7230,21.577456551071485,0.9990095514480001,ZTF_g
60211.25875000004,2023.7283,21.384459665042073,0.53210900658734,ZTF_g
60212.25376159977,2023.7310,21.340438705680874,0.8563079617583021,ZTF_g
60213.229131899774,2023.7337,22.314846231174226,1.9812978352913144,ZTF_g
60214.3680786998,2023.7368,21.16853879554078,0.956217325473044,ZTF_g
60220.22775459988,2023.7528,21.69545805144925,1.2840663823494172,ZTF_g
60222.218981499784,2023.7583,21.66674187470089,0.8101475275402303,ZTF_g
60222.2665856001,2023.7584,21.73204976418663,1.1335979370433826,ZTF_g
60222.26706020022,2023.7584,21.732138355371543,0.9617224664613094,ZTF_g
60224.26568289986,2023.7639,21.769611988600314,1.2453106629177317,ZTF_g
60227.237662000116,2023.7720,21.533237784249973,0.8843533044653039,ZTF_g
60230.268946799915,2023.7803,21.386516788511486,0.668462257590837,ZTF_g
60232.21755790012,2023.7857,21.285125798464506,0.6202985736789604,ZTF_g
60234.22081020009,2023.7912,21.217734307380876,0.5548787223320988,ZTF_g
60236.20320599992,2023.7966,21.033098123972085,0.5397765486966555,ZTF_g
60237.291493100114,2023.7996,20.90959185798355,0.3930752759579808,ZTF_g
60237.29196760012,2023.7996,22.13898776718144,1.1599137690916164,ZTF_g
60238.2033218001,2023.8021,21.748176777293082,0.936190721735422,ZTF_g
60238.203796300106,2023.8021,21.3682035454217,0.5951478154601475,ZTF_g
60238.241493099835,2023.8022,21.255457553800387,0.5446686362966214,ZTF_g
60239.206168999895,2023.8048,21.07541207022119,0.41549151857773303,ZTF_g
60239.2066434999,2023.8048,21.910579055489727,1.0852673291630621,ZTF_g
60242.328125,2023.8134,21.07529272177193,0.6761864262221304,ZTF_g
60244.23929399997,2023.8186,21.438023489836347,1.039641798239687,ZTF_g
60245.27924769977,2023.8214,21.623170197157393,1.7157688494190755,ZTF_g
60250.133842600044,2023.8347,21.279298048439486,0.5873948378654755,ZTF_g
60251.31111110002,2023.8379,21.361325354084,0.9351732261767384,ZTF_g
60251.31158560002,2023.8380,21.862376540761442,1.171103650458904,ZTF_g
60252.177245399915,2023.8403,21.946266981922054,1.0954722739366247,ZTF_g
60254.175763899926,2023.8458,21.244668121656556,0.6403137573282464,ZTF_g
60257.19549770001,2023.8541,21.57990562218837,1.181692608582807,ZTF_g
60259.157326399814,2023.8594,21.4187080514156,0.8327721301736457,ZTF_g
60261.19476850005,2023.8650,21.240407772148426,0.598043657590874,ZTF_g
60262.28812499996,2023.8680,22.158724583916957,0.8580689357382119,ZTF_g
60284.119398099836,2023.9278,21.78193375084875,1.1265778898553818,ZTF_g
60288.1337036998,2023.9388,21.740163701091234,1.1030976019354286,ZTF_g
60290.23818290001,2023.9445,21.30492992005305,0.8665094709590723,ZTF_g
60311.11839119997,2024.0017,21.161378696641187,0.5821951260969042,ZTF_g
60412.471192100085,2024.2792,22.816378202518877,3.9094017450470004,ZTF_g
60412.49045140017,2024.2792,21.532637074572825,0.93068309504984,ZTF_g
60413.489421300124,2024.2820,21.418441919347163,1.1536982209961593,ZTF_g
60414.47043980006,2024.2847,21.683808642310282,1.5427276338131002,ZTF_g
60414.48964119982,2024.2847,21.543591038876514,1.3031524418395903,ZTF_g
60416.49097219994,2024.2902,22.816378202518877,4.350396331451479,ZTF_g
60421.485694400035,2024.3039,21.15563691083093,0.7724688037200182,ZTF_g
60423.474976900034,2024.3093,23.984987602043834,18.242579935120204,ZTF_g
60428.45129630016,2024.3229,21.539320776567315,1.4368882757936199,ZTF_g
60429.47482640017,2024.3257,21.886007874848758,1.4348759843036347,ZTF_g
60429.50055560004,2024.3258,21.12583133156288,0.8570645645405149,ZTF_g
60430.47288190015,2024.3285,22.003318976626733,1.5136323038250812,ZTF_g
60432.449236100074,2024.3339,21.342030874367296,0.7824572530640983,ZTF_g
60433.47422449989,2024.3367,21.22871962352182,0.7167325291014583,ZTF_g
60434.42812500009,2024.3393,20.994576893398197,0.5872255768371362,ZTF_g
60434.45104169985,2024.3394,21.44115094665631,0.6957401361145776,ZTF_g
60439.45211810013,2024.3531,21.355285724657325,0.8102835568261981,ZTF_g
60439.47063660016,2024.3531,21.801882800782614,1.1578801181605947,ZTF_g
60440.43348379992,2024.3557,21.093220417205586,0.7123284396895573,ZTF_g
60440.45119210007,2024.3558,21.199601431816784,0.7559981224929594,ZTF_g
60441.45011569979,2024.3585,22.429113698518265,2.229429968475437,ZTF_g
60441.46434029983,2024.3586,21.222691605173033,0.874082438062487,ZTF_g
60442.45413189987,2024.3613,21.364498714493074,0.7474663224908136,ZTF_g
60442.466828700155,2024.3613,21.486172739703257,0.7199254529283438,ZTF_g
60443.43003469985,2024.3639,23.55294821101183,7.153586791382378,ZTF_g
60443.45146990009,2024.3640,22.01865580677108,1.4773129052641902,ZTF_g
60444.45188659988,2024.3667,21.938785131353868,1.284927058008782,ZTF_g
60444.470347200055,2024.3668,21.39534889562728,0.8478034831552129,ZTF_g
60446.412986100186,2024.3721,21.773842173188317,1.5994071486822663,ZTF_g
60446.42812500009,2024.3722,21.64238148872269,0.9649306183004371,ZTF_g
60447.448958300054,2024.3749,21.262197250944382,0.6715906032561504,ZTF_g
60447.463368100114,2024.3750,21.383016523362613,0.6761160147638906,ZTF_g
60448.45197919989,2024.3777,21.323583693140495,1.1159681327723554,ZTF_g
60449.45197919989,2024.3804,21.00932560848188,0.5839463184538031,ZTF_g
60449.46601849981,2024.3805,21.635382972158524,1.0550314258628406,ZTF_g
60450.44802080002,2024.3832,21.426068617994375,1.0504754469723254,ZTF_g
60450.463078700006,2024.3832,21.14454953210711,0.7738624757860653,ZTF_g
60451.44952550018,2024.3859,20.54813663520897,0.5803923399309174,ZTF_g
60451.46325229993,2024.3859,21.51858807390907,0.9225792242528906,ZTF_g
60452.452152799815,2024.3886,21.084336934517694,1.0751480632970285,ZTF_g
60452.46351849986,2024.3887,21.871972848185802,1.705697222630814,ZTF_g
60456.45418980019,2024.3996,21.749636531407,1.1112701171429211,ZTF_g
60456.46415509982,2024.3996,21.06559279159352,0.882835306788806,ZTF_g
60457.40484949993,2024.4022,20.800517382963292,0.6413587785617751,ZTF_g
60457.43021989986,2024.4023,21.719863845799487,1.2615116283771513,ZTF_g
60458.449560199864,2024.4051,21.310588884194097,0.8070384635489801,ZTF_g
60459.42513890006,2024.4077,21.716967395186447,1.2218577259838517,ZTF_g
60460.430995400064,2024.4105,21.3140204647516,0.8343568663322142,ZTF_g
60460.4485185002,2024.4105,21.228276470952604,0.6401716534294162,ZTF_g
60461.432430599816,2024.4132,21.582188458062134,0.8342712395615366,ZTF_g
60461.44680560008,2024.4133,21.509207327470197,0.852859567456604,ZTF_g
60462.45230320003,2024.4160,21.229448833058587,0.6040570636416974,ZTF_g
60463.45253469981,2024.4188,21.288789640652503,0.6887784643309913,ZTF_g
60463.47651620023,2024.4188,21.049630388332545,0.5501171502741156,ZTF_g
60464.45138890017,2024.4215,21.264827159072922,0.5787562710591504,ZTF_g
60468.42982639978,2024.4324,21.30783559918879,0.6702617367852357,ZTF_g
60469.42818289995,2024.4351,21.490641074771023,0.8624747300972201,ZTF_g
60469.44908560021,2024.4352,21.810337294129187,1.1561962270328878,ZTF_g
60470.42458330002,2024.4378,21.099929167714727,0.5759955931802154,ZTF_g
60470.44221059978,2024.4379,21.376297925040543,0.7299324540849627,ZTF_g
60471.40671300003,2024.4405,21.19171843469267,0.6504556828561314,ZTF_g
60471.428379599936,2024.4406,21.36776957573002,0.8161275569134077,ZTF_g
60472.42236110009,2024.4433,21.208449115563347,0.5439077408221873,ZTF_g
60472.45721059991,2024.4434,21.44375669353075,0.8183953408290014,ZTF_g
60473.43370370008,2024.4461,21.416750118890317,0.7449774947679288,ZTF_g
60473.45548610017,2024.4461,21.59226024089156,0.960552261672232,ZTF_g
60474.43468749989,2024.4488,21.15553698293516,0.6315798214157851,ZTF_g
60474.44591439981,2024.4489,21.242235483941123,0.5957553967911758,ZTF_g
60475.44392360002,2024.4516,21.673924560885276,0.8954618759951105,ZTF_g
60476.41437500017,2024.4542,21.06912194460467,0.4643429235658862,ZTF_g
60476.43306710012,2024.4543,20.95936392990209,0.456062899169971,ZTF_g
60477.425439800136,2024.4570,21.60607193360412,0.7204136553644069,ZTF_g
60479.455601899885,2024.4626,21.01275844482627,0.49256267810879134,ZTF_g
60480.42738430016,2024.4652,21.51381252821664,0.8915289025323407,ZTF_g
60481.447523099836,2024.4680,21.340906052049885,0.7435224137733795,ZTF_g
60482.43263889989,2024.4707,20.82395096034583,0.5592097540138324,ZTF_g
60484.4339815001,2024.4762,21.3757777763484,1.0062852659956676,ZTF_g
60485.42561340006,2024.4789,22.024617765732163,1.7516388727503975,ZTF_g
60485.44137729984,2024.4790,21.238762971290374,0.8572678861067987,ZTF_g
60486.456249999814,2024.4817,21.022935508427494,0.6312980583417973,ZTF_g
60488.4282176001,2024.4871,20.982952870835803,0.6405777238830221,ZTF_g
60488.44042820018,2024.4872,21.691248138788648,0.9663010793849283,ZTF_g
60489.43342590006,2024.4899,20.828389555177242,0.6267812392483084,ZTF_g
60489.44163190015,2024.4899,21.808411893411915,1.1901897243304769,ZTF_g
60490.448379599955,2024.4927,21.439281740398613,0.7730508201433872,ZTF_g
60491.430705999956,2024.4954,21.213113718241395,0.5919962058880238,ZTF_g
60491.45403939998,2024.4954,21.400674265346964,0.6941326092633898,ZTF_g
60494.40422450006,2024.5035,21.18218966352167,0.6007871137880757,ZTF_g
60494.424918999895,2024.5036,21.025998582394408,0.5206111184765553,ZTF_g
60499.45089119999,2024.5173,21.433044988783184,0.766324820082402,ZTF_g
60500.42791670002,2024.5200,21.49490757141367,0.7957823438884646,ZTF_g
60500.45188659988,2024.5201,21.38617785577881,0.7755194782972102,ZTF_g
60501.406018500216,2024.5227,21.48667974007934,0.8224667091887479,ZTF_g
60501.45053240005,2024.5228,21.44178310784916,0.7392945622456237,ZTF_g
60502.4093865999,2024.5254,21.240268097983876,0.7212352439230801,ZTF_g
60503.3694329001,2024.5280,21.240038679740913,1.186700697769596,ZTF_g
60503.423750000075,2024.5282,21.965689362037665,1.6605776765391607,ZTF_g
60504.42913189996,2024.5309,21.280892302084197,0.5874727512348896,ZTF_g
60505.367708299775,2024.5335,22.099289721576895,1.474034336600025,ZTF_g
60505.42523150006,2024.5337,21.648291085295636,0.9226028142018834,ZTF_g
60507.44190970017,2024.5392,21.97836276471401,1.4372261712696768,ZTF_g
60509.428090299945,2024.5446,21.29299636074828,0.8284760245194579,ZTF_g
60510.44249999989,2024.5474,21.793947409029236,1.0505939488319467,ZTF_g
60513.39173609996,2024.5555,22.066292637632245,2.211806806152371,ZTF_g
60514.457071799785,2024.5584,21.613067779656298,1.2579058170227102,ZTF_g
60515.341955999844,2024.5608,23.04089127002634,6.485649908774622,ZTF_g
60516.45783559978,2024.5639,20.79919440975746,0.5767916565813009,ZTF_g
60519.40865739994,2024.5720,21.30417016555431,0.6005654178514239,ZTF_g
60519.44593749987,2024.5721,21.869788105001856,1.2043698289335831,ZTF_g
60520.32596059982,2024.5745,21.434360382575377,0.8699340550612479,ZTF_g
60521.31888889987,2024.5772,21.48338260159835,0.8099045980882861,ZTF_g
60521.34869210003,2024.5773,21.541026587649938,0.8814987187039389,ZTF_g
60524.348819400184,2024.5855,21.01939233066384,0.4259284783129984,ZTF_g
60524.360069400165,2024.5855,21.138869622355134,0.6198457814067087,ZTF_g
60525.3217823999,2024.5881,21.41219744922863,0.8760587596042645,ZTF_g
60526.3619328998,2024.5910,22.161087663244857,1.5098165059655253,ZTF_g
60526.426076400094,2024.5912,21.42465518983456,0.6725267312341837,ZTF_g
60527.32237270009,2024.5936,22.443772116945876,2.1245306303430853,ZTF_g
60528.329097200185,2024.5964,22.1866829798155,2.898441082543808,ZTF_g
60530.369259300176,2024.6020,21.21744239814218,0.6873187535008823,ZTF_g
60530.39028939977,2024.6020,21.96428638166569,1.359530694495358,ZTF_g
60531.345393499825,2024.6046,21.589562143591785,0.7247612756380072,ZTF_g
60532.30733799981,2024.6073,21.49032773477026,0.636513674434246,ZTF_g
60533.27931710007,2024.6099,21.30721294869599,0.5858612657210145,ZTF_g
60534.292118099984,2024.6127,21.36022734987952,0.5978036082731979,ZTF_g
60535.3272338002,2024.6155,21.367826860989922,0.8638086197869776,ZTF_g
60535.348865699954,2024.6156,21.30803966237558,0.606232060654128,ZTF_g
60536.305416699965,2024.6182,21.32931453510386,0.6697085050901784,ZTF_g
60537.36594909988,2024.6211,20.96781320369175,0.4457311509008397,ZTF_g
60537.417106499895,2024.6213,21.253522219576332,0.7026873162746172,ZTF_g
60538.36618060013,2024.6239,21.227548200327483,0.6739502007203674,ZTF_g
60539.43370370008,2024.6268,21.426019843651503,0.7852289170505401,ZTF_g
60539.45054400014,2024.6268,21.629793298560223,0.9010393439632169,ZTF_g
60540.36078700004,2024.6293,21.554881777408134,1.2246046960169032,ZTF_g
60543.299594900105,2024.6374,21.51736507429975,1.3708612439633543,ZTF_g
60543.330266200006,2024.6375,21.329248587551504,1.0615847003499426,ZTF_g
60544.373356500175,2024.6403,21.76060101286962,1.527576397002345,ZTF_g
60545.22141199978,2024.6426,22.24516337312575,2.1317791763480574,ZTF_g
60545.32731480012,2024.6429,21.090598364048866,0.6063302433692674,ZTF_g
60547.35239579994,2024.6485,21.873658203773708,1.2242545847892388,ZTF_g
60548.266643499956,2024.6510,21.40699744512336,0.7453239327030756,ZTF_g
60548.288657399826,2024.6510,21.190707177401748,0.5461559937173097,ZTF_g
60549.305162000004,2024.6538,21.612622553973168,0.8088464267776669,ZTF_g
60550.29799770005,2024.6565,21.14432523069444,0.5452209966956091,ZTF_g
60550.32405090006,2024.6566,21.705695723563622,1.128510307717099,ZTF_g
60551.33128469996,2024.6594,21.112478638768476,0.4978143823936612,ZTF_g
60552.299571800046,2024.6620,21.192503648196563,0.5104706310892444,ZTF_g
60552.320983800106,2024.6621,20.980797158893886,0.4294070614439706,ZTF_g
60553.36145830015,2024.6649,21.36754046994078,0.7390957673669761,ZTF_g
60557.27913190005,2024.6756,21.11050714585444,0.504033299922964,ZTF_g
60557.36839119997,2024.6759,21.39277991766682,0.7418989050008741,ZTF_g
60558.28611110011,2024.6784,21.416786339772397,0.777237513489262,ZTF_g
60559.283460599836,2024.6811,21.387627948064825,0.639828696310509,ZTF_g
60559.343298600055,2024.6813,21.208853781752964,0.5855115631967471,ZTF_g
60561.32642359985,2024.6867,21.590736189032373,1.1810966267181393,ZTF_g
60561.34200230008,2024.6868,21.357458616016352,0.7863247174575156,ZTF_g
60562.2419906999,2024.6892,21.556825608574396,1.0222575960221745,ZTF_g
60563.28456019983,2024.6921,24.151258510820046,27.317408529763462,ZTF_g
60565.30472220015,2024.6976,21.67820270519804,1.00883464157541,ZTF_g
60565.32444440015,2024.6977,21.10164638067003,0.4740019532160526,ZTF_g
60566.34792819992,2024.7005,20.909173454833834,0.5336805731899125,ZTF_g
60568.2781134001,2024.7058,21.371350945919154,1.1269416484412558,ZTF_g
60568.322129600216,2024.7059,21.098291942116813,0.678391803272503,ZTF_g
60569.28392359987,2024.7085,20.893671584637218,0.5833013573287087,ZTF_g
60571.282557900064,2024.7140,20.70504097366313,0.6665577103879816,ZTF_g
60571.2970718001,2024.7140,21.52191559468711,1.3428935950305614,ZTF_g
60575.15991900023,2024.7246,21.511407029712032,0.8748356733327546,ZTF_g
60576.26616899995,2024.7276,21.45149219896028,1.0479052270587736,ZTF_g
60577.24917820003,2024.7303,21.75501747136689,1.0043778647817467,ZTF_g
60578.24370370014,2024.7330,21.377651671745816,0.7376224089990892,ZTF_g
60578.30296299979,2024.7332,21.038534488631953,0.49656941699892515,ZTF_g
60579.281944400165,2024.7359,21.857771769682834,1.331684289954724,ZTF_g
60581.13560190005,2024.7410,22.021598600783847,1.1290342997587561,ZTF_g
60583.37416670006,2024.7471,21.685631170660102,0.7857886587067056,ZTF_g
60591.186805599835,2024.7685,21.350673890972054,0.8246412224216122,ZTF_g
60591.2006019,2024.7685,21.479064404609666,0.6149843605971431,ZTF_g
60592.2222684999,2024.7713,21.35238515112613,0.6501540185175704,ZTF_g
60593.24437499978,2024.7741,21.934549657802943,1.2564478900558829,ZTF_g
60593.306759300176,2024.7743,21.529666406713687,0.9423695190622131,ZTF_g
60594.23785880022,2024.7768,22.208978417325497,1.9880161880853644,ZTF_g
60595.23497689981,2024.7796,21.704112405582524,1.3158049895064547,ZTF_g
60597.216030099895,2024.7850,21.742264613669796,1.353364059701489,ZTF_g
60598.15349540021,2024.7876,21.50657439263157,1.4420616790701113,ZTF_g
60598.23706019996,2024.7878,21.610947384581213,1.4744843782378614,ZTF_g
60600.28703700006,2024.7934,21.3169115845688,1.5512675650779617,ZTF_g
60602.26247690013,2024.7988,20.871636881737214,0.9908711650687618,ZTF_g
60603.120034699794,2024.8011,21.395089320358792,0.7299375516024347,ZTF_g
60604.2459028,2024.8042,21.233271951035224,0.6705256695484153,ZTF_g
60606.21305559995,2024.8096,21.295928173332968,0.5973250876963018,ZTF_g
60607.14055560017,2024.8122,21.226132694609923,0.6372227825448981,ZTF_g
60607.22135420004,2024.8124,21.14019915484741,0.4909837390701232,ZTF_g
60608.244363400154,2024.8152,21.76048004314524,1.0756922850797423,ZTF_g
60609.179861099925,2024.8177,21.436873347447612,0.8102407613865524,ZTF_g
60609.24012729991,2024.8179,21.363802568539853,0.8340118155555545,ZTF_g
60614.368414400145,2024.8319,21.317215298339562,0.8303804811010528,ZTF_g
60620.19761569984,2024.8479,21.320062041869573,0.801800604852395,ZTF_g
60622.096169000026,2024.8531,21.636842522179226,1.0718599173190833,ZTF_g
60627.19810190005,2024.8671,20.784219630745696,0.5791960915603708,ZTF_g
60629.19615740003,2024.8725,20.58262178394982,0.634954117490725,ZTF_g
60634.17934030015,2024.8862,21.55242618474571,0.8217558090550312,ZTF_g
60635.11486109998,2024.8887,21.171872032080934,0.5514734350831223,ZTF_g
60635.12915509986,2024.8888,22.367885578234755,1.9331715146233104,ZTF_g
60639.203020799905,2024.8999,21.871256957848303,1.256066471723787,ZTF_g
58242.4687847,2018.3380,18.7646046,0.0293120821373256,ZTF_r
58254.4653125,2018.3709,18.6922741,0.027853042530508673,ZTF_r
58257.4227662,2018.3790,18.6067257,0.026241149418569608,ZTF_r
58257.4665972,2018.3791,18.6423168,0.026897260012250377,ZTF_r
58266.3854282,2018.4035,18.6366596,0.026791605743351078,ZTF_r
58269.4307176,2018.4119,18.5087833,0.024537060188965537,ZTF_r
58272.4753704,2018.4202,18.5907364,0.02595292562349016,ZTF_r
58275.4332755,2018.4283,18.6378078,0.026813021603590163,ZTF_r
58278.4671644,2018.4366,18.6022396,0.02615988503032039,ZTF_r
58281.4724306,2018.4448,18.5488739,0.02521704687950917,ZTF_r
58281.4811921,2018.4448,18.6352119,0.02554841861321933,ZTF_r
58287.4457639,2018.4612,18.665678,0.027339066975939474,ZTF_r
58290.4717014,2018.4695,18.5537243,0.025300945452650343,ZTF_r
58293.4704861,2018.4777,18.6416168,0.02688416814232874,ZTF_r
58296.3708449,2018.4856,18.5895195,0.02593114885594996,ZTF_r
58299.4326736,2018.4940,18.4846954,0.024139805053710522,ZTF_r
58300.4091898,2018.4967,18.559103,0.024268271294477676,ZTF_r
58300.4096412,2018.4967,18.5715065,0.025611567703552014,ZTF_r
58300.4110069,2018.4967,18.6088333,0.026279442503462057,ZTF_r
58301.4272222,2018.4995,18.6129265,0.02635401341892056,ZTF_r
58305.4224074,2018.5104,18.6003342,0.02612544843510186,ZTF_r
58310.43,2018.5241,18.6915512,0.027838920688849567,ZTF_r
58313.4072454,2018.5323,18.6453209,0.026953573430618643,ZTF_r
58316.4466435,2018.5406,18.6064606,0.026236347314997216,ZTF_r
58322.4052315,2018.5569,18.6345139,0.026751668988745765,ZTF_r
58325.494919,2018.5654,18.6323261,0.026711031491320293,ZTF_r
58326.3715394,2018.5678,18.6710472,0.026181179763167858,ZTF_r
58326.3719907,2018.5678,18.5663471,0.02438648795174086,ZTF_r
58327.3959722,2018.5706,18.7175045,0.02703130277993668,ZTF_r
58328.3633102,2018.5732,18.7055149,0.026808612014992003,ZTF_r
58328.4046181,2018.5733,18.5482407,0.02520612561527374,ZTF_r
58330.4149306,2018.5788,18.7049255,0.026797738126910917,ZTF_r
58330.4153819,2018.5788,18.645813,0.02573356179595097,ZTF_r
58333.3451157,2018.5868,18.6325436,0.02550209392666346,ZTF_r
58333.3455787,2018.5868,18.5369549,0.02391145609101347,ZTF_r
