site_id,lat,lon,date_utc,Q_t_per_hr,Q_unc_t_per_hr,wind_m_per_s
4,-34.532701,-58.61417,2022-03-12 13:00:07,39.135993133168576,28.173563661117004,0.55
4,-34.52983888,-58.62995411,2022-04-04 13:54:23,25.197458365661564,10.33991026257941,3.21
4,-34.5314432,-58.6178074,2022-04-04 13:54:23,2.4150966515944847,1.00548761170948,3.21
4,-34.53088772,-58.63047908,2022-04-07 12:50:28,17.922244131611627,10.97430371366736,1.08
4,-34.5227303,-58.6267438,2022-04-14 13:05:06,23.976894517268445,9.610557549677123,3.39
4,-34.52552405,-58.62784707,2022-04-16 13:49:44,11.570261641920844,4.282395657439481,4.03
4,-34.53477539,-58.62040062,2022-04-16 13:49:44,10.616834117092813,3.939213113057448,4.03
4,-34.52821,-58.63001,2022-04-28 13:43:47,13.173348987682118,4.211979324952332,5.23
4,-34.52332383,-58.62587164,2022-05-03 13:56:24,19.72066046911243,9.45449507671972,2.17
4,-34.522042,-58.626887,2022-05-18 12:50:10,16.60755834184428,5.11603347186353,5.52
4,-34.52719714,-58.62834785,2022-06-12 13:54:55,36.242569874474206,23.187810834698748,0.89
4,-34.53090673,-58.62323392,2022-06-18 13:02:00,29.26630118009125,10.005668258565317,4.64
4,-34.52428705,-58.62738758,2022-07-13 12:46:45,26.23041309519891,7.263531558634604,6.46
4,-34.533515,-58.603128,2022-07-20 12:56:58,1.2320986863911256,0.4890975023849315,3.81
4,-34.524089,-58.627508,2022-07-20 12:56:58,22.30931104039196,8.457446463649532,3.81
4,-34.52436828,-58.62807703,2022-07-22 16:39:29,36.503270578688976,11.946183465610094,5.06
4,-34.53679458,-58.60781406,2022-07-22 16:39:29,1.5346401914270174,0.5217131909321306,5.06
4,-34.52354377,-58.62480624,2022-07-30 16:40:07,33.80213012169831,13.65055771037163,3.33
4,-34.52998778,-58.63124476,2022-07-30 16:49:23,2.428938561494636,1.0063201580645844,3.3
4,-34.52424418,-58.62743408,2022-07-30 16:49:23,38.51882454935741,15.650530776849068,3.3
4,-34.53035806,-58.6158756,2022-08-05 12:52:28,1.8744966170631097,0.7773642696827682,3.38
4,-34.53048051,-58.62857068,2022-08-05 12:52:28,48.78487622936841,19.621957893321145,3.38
4,-34.53776497,-58.60701872,2022-08-05 12:52:28,2.953506621439648,1.2105243027116943,3.38
4,-34.52924855,-58.62376185,2022-08-07 16:48:41,17.083591723583535,4.3679415200442095,7.45
4,-34.53160546,-58.62601958,2022-08-13 13:42:54,77.0265966539996,44.4013801594599,1.26
4,-34.532302,-58.63107,2022-08-20 16:33:44,16.103677497373134,4.880953703139056,5.68
4,-34.530803,-58.623294,2022-08-20 16:33:44,12.263786908026704,3.724135978133432,5.68
4,-34.53076114,-58.62629487,2022-08-26 16:46:29,3.29841217611728,1.2995501915160264,3.59
4,-34.52646776,-58.63009592,2022-08-26 16:46:29,11.308658805416082,4.450236472709981,3.59
4,-34.52815,-58.62449,2022-08-28 16:44:00,15.090458440058132,5.023911354924638,4.87
4,-34.5244339,-58.62767707,2022-09-03 16:41:04,14.035548668882164,8.10464019375023,1.26
4,-34.52428471,-58.62754995,2022-09-05 12:52:31,44.11900636980456,12.812516471573293,6.0
4,-34.529709,-58.625831,2022-09-13 16:43:14,23.64940328688148,9.082901074261349,3.75
4,-34.52500434,-58.62775567,2022-09-15 13:40:20,26.417023310758346,8.997554172419775,4.66
4,-34.52551833,-58.62486207,2022-09-24 16:40:54,13.4463300406252,5.730838594186041,3.03
4,-34.53539069,-58.61928304,2022-10-07 16:48:50,10.478974825454255,3.902656100127992,3.99
4,-34.5237396,-58.62634451,2022-10-10 16:34:44,9.89831581694127,4.031167571773555,3.44
4,-34.52706062,-58.62350963,2022-10-12 16:36:19,13.643395409352484,3.573944883841037,7.21
4,-34.52534,-58.6273,2022-10-13 12:53:49,17.081092677488165,3.896703101044965,8.58
4,-34.52708142,-58.6267339,2022-11-02 13:42:21,25.218198568132923,12.137424707705543,2.16
4,-34.52485323,-58.62570179,2022-11-04 16:43:36,20.825310034459275,6.126464663020827,5.93
4,-34.53763939,-58.61246089,2022-11-04 16:43:36,3.042716163759472,0.9195318414817734,5.93
4,-34.52398503,-58.62169186,2022-11-07 16:35:05,19.393671145502136,5.536720042137183,6.18
4,-34.5241406,-58.62726208,2022-12-02 16:40:55,8.644188869296833,4.400919196451513,1.84
4,-34.52658044,-58.62710403,2022-12-06 16:40:15,11.1164418713402,5.11073595337421,2.52
4,-34.53074749,-58.62353489,2022-12-08 16:42:04,16.98681109837389,6.294051105894301,4.01
4,-34.53071379,-58.62543054,2022-12-11 12:51:21,14.232756563947168,4.338928012912732,5.64
4,-34.52838186,-58.62569697,2022-12-14 16:44:00,12.06534451568499,4.575760930004427,3.93
5,-31.51843813,-64.23206343,2022-12-12 17:06:07,2.894880958608226,1.0933560904085344,4.03
5,-31.51764142,-64.23279795,2022-12-14 17:08:01,1.5792241646667893,0.4790555679741748,6.54
5,-31.5153856,-64.23272505,2022-12-16 13:19:35,1.9934536549679784,0.7824752584105247,3.79
6,-38.06767111,-57.64882395,2022-01-03 12:56:04,0.752207637683096,0.752207637683096,1.87
6,-38.06745395,-57.6482589,2022-01-29 13:43:32,1.4457248187514902,0.5093208192381364,4.72
6,-38.06760694,-57.64554601,2022-02-28 13:45:04,1.6953882768375197,0.4331378757041108,8.76
6,-38.06620661,-57.64851163,2022-03-12 13:44:13,1.30180039379874,0.6837239534584495,1.71
6,-38.06735472,-57.64888514,2022-03-13 12:49:49,1.3689864124307558,0.4521050383666802,5.48
6,-38.06745844,-57.64809938,2022-06-03 12:51:44,1.7555347437568576,0.7009103280483597,3.58
6,-38.06740313,-57.64886946,2022-07-05 12:49:00,2.1324203894834888,0.9378929188199278,2.82
6,-38.06792346,-57.64780448,2022-07-29 12:43:38,1.2751158847011284,0.4292610179677954,4.92
6,-38.06699711,-57.64683669,2022-08-19 13:35:15,2.3901093368901134,0.7781280384163148,5.34
6,-38.06751816,-57.64885611,2022-08-29 16:34:21,0.8106910489361603,0.2556175771424753,5.9
6,-38.06782461,-57.64740718,2022-09-04 16:31:09,0.7293745872340288,0.2292815974367215,6.34
6,-38.06633435,-57.65068417,2022-09-13 16:28:07,0.5290277337025485,0.306137139623933,1.34
6,-38.06922505,-57.65095491,2022-09-14 16:33:23,0.8980597901924076,0.5059818109458049,1.39
6,-38.06825494,-57.64736705,2022-09-15 16:43:20,2.262781610830644,0.6758034797162663,6.37
6,-38.06684388,-57.64808185,2022-09-28 12:53:06,1.8434882625151727,0.9330997899893854,1.9
6,-38.06771717,-57.64771582,2022-09-29 12:40:44,0.9459574598836162,0.366682305531608,3.94
6,-38.06957,-57.648456,2022-09-30 16:31:55,1.4427629294902322,0.5641742853965314,4.67
6,-38.06786006,-57.64994112,2022-10-01 16:38:51,0.9820442165350562,0.4961211727203816,1.92
6,-38.06778534,-57.64859678,2022-11-03 16:34:14,1.8323809853962223,0.54887582372448,6.26
6,-38.06825193,-57.64972769,2022-11-05 16:33:25,1.5291804834026956,0.4441614136752129,8.2
6,-38.06775092,-57.64875582,2022-11-22 16:33:26,1.3204649371628905,0.3667610711930194,7.23
6,-38.06743913,-57.64843577,2022-12-03 16:30:38,0.9692170317973872,0.3497426278567201,4.41
6,-38.06491081,-57.6489427,2022-12-15 16:33:32,0.7832494991498615,0.2280305745609802,9.59
6,-38.06779119,-57.64904736,2022-12-19 13:34:06,1.51063952348312,0.5532884430871313,4.46
6,-38.06778892,-57.64923462,2022-12-20 16:28:00,1.3693115045449102,0.3589488016638723,7.64
7,-33.86394428,150.76061481,2022-06-14 02:47:32,1.6883999564653134,1.0169684238253116,1.12
8,-27.66259,152.82818,2022-06-16 22:55:23,0.7235666439629846,0.400376865704577,1.47
8,-27.66152,152.82779,2022-06-24 22:54:35,1.1147291580156762,0.655822195074908,1.21
9,-34.04486613,150.96919088,2022-10-26 23:42:16,3.716956758303544,1.8072455439219044,2.13
10,-32.19565157,115.96565018,2022-12-11 05:00:39,0.4603505478265224,0.203091252671333,3.13
10,-32.1958537,115.96519721,2022-12-21 01:07:48,0.2137084996833645,0.0951033502053773,4.42
11,-31.70567186,115.72533583,2022-05-28 01:19:46,0.3588889705645722,0.2034267603069001,1.41
12,23.79865342,90.29994936,2021-11-09 03:37:37,5.3098108253781415,3.097347754207951,1.25
12,23.79867818,90.30046422,2021-12-14 03:37:02,5.736894000663599,2.487043395465435,2.85
12,23.79814493,90.30151844,2021-12-15 04:33:34,5.54219001302297,2.390803033084684,2.96
12,23.79858022,90.30195047,2021-12-22 03:44:37,3.3271572254263124,2.291794505974315,0.85
12,23.79830483,90.30186362,2022-01-17 03:44:10,4.859963229116425,1.8617615021618903,3.76
12,23.79925586,90.30265362,2022-01-21 04:27:41,7.231006941959552,4.19361349020777,1.32
12,23.79825372,90.30083995,2022-02-08 04:30:15,0.5205132861283431,0.5205132861283431,0.39
12,23.79704141,90.30257327,2022-02-12 03:41:26,5.649170401029149,2.661474070872789,2.33
12,23.79910713,90.30122114,2022-02-26 04:30:43,3.107906576925345,2.1103810497919806,0.75
12,23.7986818,90.300462,2022-03-10 03:35:42,4.348467079351047,1.9923242646742887,2.54
13,23.72196256,90.45041827,2021-04-17 03:45:43,4.801317549598485,1.800679902883212,4.15
13,23.72237427,90.45078072,2021-04-21 04:35:58,2.592767675131621,1.1906285545250666,2.5
13,23.72163516,90.45046495,2021-04-26 03:46:08,7.440805392331566,3.362832656483537,2.7
13,23.72181542,90.45058198,2021-10-31 03:40:04,5.123644140413396,2.1805985502000285,3.32
13,23.7207102,90.45359547,2021-11-26 03:43:04,2.1078251428749746,1.443812136673858,1.65
13,23.7223399,90.45014018,2022-02-02 04:29:37,2.3589666692883298,1.540407548858198,0.83
13,23.71814501,90.4514033,2022-02-14 04:30:39,2.8794486024120527,1.3671426520121828,2.27
13,23.71983022,90.45315038,2022-03-22 04:28:17,1.809314041507372,0.8795058157342591,2.14
13,23.71916717,90.45256549,2022-10-26 03:32:13,1.4413749292538671,0.7557718471114298,1.73
13,23.71949696,90.45265896,2022-11-18 03:20:57,2.417744641667319,1.0447215644784251,2.93
13,23.72082,90.45062,2022-11-27 07:24:21,2.7958471866620984,1.703877929268571,1.06
13,23.71999373,90.45040139,2022-12-09 03:31:27,3.188577812962772,1.8416420303122136,1.31
13,23.72054018,90.45084447,2022-12-12 04:24:21,3.019787264293091,1.5691215726598218,1.86
13,23.72056418,90.45150391,2022-12-17 03:21:05,0.9413951688574844,0.6212327329180626,0.88
13,23.72034,90.45185,2022-12-17 07:14:22,1.9182754152697976,1.0837626037733723,1.47
13,23.72077179,90.45032871,2022-12-25 07:18:08,2.5020375700639086,1.740757629825699,0.68
13,23.71992522,90.45073283,2022-12-28 07:26:38,1.3724147798930395,0.7525197989993972,1.6
14,-17.47684744,-66.12699296,2022-01-16 13:37:51,0.6920392843677554,0.4991949606682258,0.61
14,-17.47741262,-66.12702491,2022-04-27 13:40:45,0.4429932212109961,0.2886905926166084,0.86
14,-17.47761943,-66.12757551,2022-05-29 14:35:20,0.9843702175307698,0.5869651290151474,1.16
14,-17.47598501,-66.12912535,2022-06-15 13:33:30,0.4843276936814403,0.2815814731634034,1.32
14,-17.475088,-66.127575,2022-06-15 14:34:48,0.7961182522024054,0.5169216459614048,0.87
14,-17.47683,-66.12721,2022-06-21 14:28:35,0.6504173825228041,0.3545854476173598,1.7
14,-17.47757089,-66.12688647,2022-07-19 14:27:41,0.9351853609854278,0.5416482755178449,1.33
14,-17.47510696,-66.12568209,2022-08-10 14:29:57,1.1603511554863448,0.6576016097454533,1.38
15,-16.55597142,-68.12838756,2022-12-26 17:31:50,1.2594720418530103,0.6092692956062624,6.87
16,-2.95771337,-60.01159285,2022-06-27 14:18:04,1.4044131643815445,0.9783901309950462,0.64
16,-2.95257823,-60.01267625,2022-06-27 14:18:04,1.539236858170119,1.0734794609776124,0.64
17,-12.85613767,-38.37319479,2022-09-20 15:42:48,1.475435645743329,0.5373878789820489,4.65
17,-12.85398232,-38.3745229,2022-10-22 15:31:27,1.2845856771979036,0.4297303919121679,5.87
17,-12.85524,-38.37443,2022-11-10 15:30:52,2.013847319255446,0.7045629899344599,4.64
17,-12.85674386,-38.3723826,2022-12-20 15:29:29,1.6772111383257515,0.7516168988013522,2.95
17,-12.85680459,-38.37257714,2022-12-30 15:34:31,1.9101941310039217,0.6636297503112051,4.87
18,-3.79567443,-38.68499024,2022-11-09 15:39:36,2.8556496168382,0.8280359187151298,6.58
18,-3.79801,-38.67388,2022-11-09 15:39:36,1.1726941499913432,0.3945322481196113,6.58
18,-3.79214,-38.68795,2022-12-04 15:44:01,2.2295145518048,0.6322759626140356,7.54
19,-22.79295892,-43.75564925,2022-05-18 12:55:32,4.82756984564458,1.988474397949864,3.22
20,-23.34164853,-46.76746377,2021-08-23 13:16:36,3.791496751347984,1.913735704681162,1.88
20,-23.34722512,-46.77071184,2021-11-06 12:19:10,5.332047109881961,2.829372472541577,1.68
20,-23.344753,-46.77136405,2021-11-23 12:24:39,5.891028349159634,3.615637384114576,1.04
20,-23.34415543,-46.7690703,2021-12-11 12:18:43,6.528022298243143,5.697328333987179,0.42
20,-23.34332,-46.77286,2022-04-24 13:11:16,3.3692973680007188,1.7016811137024066,1.91
20,-23.34632917,-46.77206114,2022-08-31 12:15:58,5.814276267029047,2.391813734289033,3.22
20,-23.3438848,-46.7724651,2022-09-23 16:09:36,3.745279196486643,1.4219693204830717,3.98
20,-23.34423,-46.77034,2022-09-24 15:58:44,5.002864578138063,2.296755087163076,2.46
20,-23.34561144,-46.77193417,2022-10-14 13:00:55,3.068546466025209,2.1971405730869,0.57
20,-23.34526457,-46.77028824,2022-10-24 13:11:33,2.0628398289660983,1.2946454231498938,0.98
20,-23.34739797,-46.77401432,2022-10-28 16:02:21,4.228237797028228,1.928822080035288,2.53
20,-23.34428663,-46.7763995,2022-11-18 16:04:29,3.606173141494475,1.4489273068368158,3.56
20,-23.34687659,-46.77491466,2022-12-10 13:07:36,3.7742021657155687,1.971134935546603,1.75
21,-26.24963633,-48.90236499,2022-12-29 16:16:51,0.7101410591341994,0.4355727154207359,1.25
22,-23.636832,-46.421997,2022-07-26 16:08:01,4.144254163915808,1.857537100140863,2.63
23,-23.40432,-46.56095,2022-08-02 16:04:37,3.1489189641354622,1.5145596883452015,2.2
23,-23.40302347,-46.56001107,2022-08-13 16:09:17,3.9212939425942377,1.942204508475716,2.06
24,-22.77706633,-47.20512687,2022-05-17 13:12:05,2.556745963369636,0.8506394704116559,5.01
24,-22.77964118,-47.20651261,2022-05-20 12:23:19,9.064286647982405,5.213106980672357,1.27
25,-22.72335363,-47.42388793,2022-07-31 12:15:08,0.4217633180546771,0.2317836047481417,1.53
26,53.30859755,-112.39584491,2021-11-02 17:28:01,0.3625432475991619,0.1471155124448931,4.02
26,53.30239286,-112.3988067,2022-09-14 21:15:42,0.7081534415922289,0.3091038281418143,2.84
26,53.30763378,-112.39939918,2022-09-22 21:24:50,0.5899252948921628,0.2130633663244751,4.83
27,49.958121,-119.419181,2022-09-10 21:39:04,0.3533139618364554,0.254113524821864,0.58
28,49.76366385,-97.18527374,2022-02-02 16:32:38,1.2219153405441745,0.5764919314242026,2.32
28,49.76589124,-97.19692239,2022-06-23 16:25:14,0.6613348229687266,0.3675261242927301,1.46
29,45.88275,-66.60767,2022-07-28 14:08:45,0.8055793242079192,0.571552054923418,0.63
30,46.09096288,-64.91143271,2022-05-25 14:16:16,0.5631596504305129,0.3886698160104027,0.68
31,42.08667393,-82.86502236,2021-08-22 16:24:20,1.3640986429677435,0.6853657154898224,2.19
31,42.08902968,-82.86752689,2021-09-10 16:21:05,1.7008165678476674,0.7308420316986769,2.97
31,42.08919104,-82.86663268,2021-12-10 15:22:49,2.515551683141539,1.2732428002570586,1.89
31,42.08844,-82.86584,2022-06-21 15:16:09,2.1177150763324017,0.6578038331376805,5.57
31,42.08992134,-82.86431001,2022-10-27 19:06:39,1.3318818120360003,0.6524357039103162,2.1
32,43.86714459,-79.50108923,2021-09-11 16:05:27,1.2215040007745797,0.2973257847938718,8.16
33,46.50435784,-80.90155233,2022-01-31 15:20:29,0.4393940491168799,0.3180448224945104,1.0
34,45.3121657,-74.99767463,2022-10-04 15:40:05,0.5337665773746223,0.444763671388092,0.25
35,45.754429,-73.535592,2021-07-24 14:56:05,1.7733634958399591,0.9082623180275798,1.97
35,45.74511,-73.53699,2022-05-06 14:49:29,1.5784250218213989,0.6967754268957403,2.81
35,45.75235,-73.53407,2022-05-14 14:50:57,0.603592432256911,0.2598238875204713,3.19
35,45.74729025,-73.54101818,2022-08-06 18:24:02,0.8202214227999083,0.3868981985754968,2.34
35,45.74628274,-73.53716213,2022-08-16 18:29:52,1.985854594742653,0.826952406780876,3.72
35,45.74853,-73.534401,2022-09-10 18:29:40,0.9111182166089308,0.4078705597081191,2.72
35,45.74731,-73.54103,2022-11-09 18:36:51,1.3949138601320408,0.6797465143394478,2.1
35,45.74594541,-73.54101517,2022-12-09 14:31:34,1.0174381819739893,0.4176587575608879,3.29
36,-32.95211415,-70.80102798,2022-12-23 17:27:32,6.572744933614985,2.2667127393959063,4.62
37,-33.52488,-70.87034,2022-12-21 14:30:22,2.787624484424214,1.3079740765852612,2.55
38,-33.09292214,-71.63982224,2022-12-18 17:33:02,1.8126224471551804,0.7890116420893499,4.16
38,-33.08658368,-71.63456305,2022-12-20 17:34:56,1.8530755358084423,0.6444114567070021,5.43
39,23.26379742,113.48218468,2021-10-04 02:10:47,6.437353936762809,3.2674737114119616,1.96
40,22.54594829,114.17103003,2021-11-08 03:00:03,10.049022846248084,2.59408465305013,7.01
40,22.54672,114.16968,2021-11-26 02:08:05,31.89436774683525,13.848093887672515,2.84
40,22.53937061,114.16737497,2021-12-03 02:54:22,11.549595899268066,4.206562447765141,4.33
40,22.55113726,114.16857719,2021-12-09 02:56:33,9.203004554624137,4.122129525068552,2.71
40,22.54431052,114.1750263,2022-09-12 05:52:23,1.803586499091143,0.8260495094101377,2.6
40,22.54597173,114.17135574,2022-09-12 05:52:23,5.691694834050259,2.6154083585663,2.6
40,22.54299354,114.16974836,2022-10-26 05:50:33,6.432330813435001,2.942587671167684,2.53
40,22.54635203,114.16886895,2022-10-27 01:44:45,3.994623883217602,1.810215425374558,2.58
40,22.54554506,114.16806624,2022-10-27 05:39:38,5.7942800275701485,3.2212597594001786,1.44
40,22.54496553,114.16995287,2022-12-09 01:56:38,18.13160856074299,6.6715224513986575,4.09
40,22.54438991,114.17031515,2022-12-23 05:39:08,4.83612084692282,2.2853205649713337,2.28
40,22.54481,114.17201,2022-12-29 05:40:18,5.697056950592886,2.154929293970274,4.25
40,22.54386267,114.16929594,2022-12-31 05:42:14,4.887801634078885,2.22707268079816,2.52
41,22.41842459,113.93263194,2021-11-14 03:02:39,4.626490507954307,1.9708285597159392,3.14
41,22.4176,113.9334,2022-03-04 02:55:54,15.1065558620186,10.62324804770857,0.61
41,22.4174371,113.93272065,2022-06-23 05:45:44,4.9659958971798055,1.960751287219264,3.57
41,22.42330422,113.93771733,2022-07-26 01:57:45,3.717296385489631,1.6976354556865294,2.47
41,22.41692672,113.93329739,2022-07-28 05:48:32,10.12301779398522,5.709249258262726,1.37
41,22.41710146,113.93144922,2022-08-23 05:43:31,5.696525908753036,2.9715362224079085,1.75
41,22.417168,113.934122,2022-09-03 05:53:14,10.424594446275878,3.4042613163413367,5.05
41,22.41581895,113.93351623,2022-09-10 05:53:31,13.425223214864175,5.839130074439678,2.84
41,22.41700842,113.93172892,2022-10-11 01:57:55,9.039672301855472,2.9485690523269947,5.03
41,22.41840093,113.93355108,2022-10-14 05:44:29,4.824190094103715,2.2204824173382045,2.46
41,22.41482126,113.93228888,2022-11-13 05:41:27,12.328418932208574,6.496477183971809,1.66
41,22.41793659,113.93402194,2022-12-08 05:46:29,8.802536232855513,3.662925535807775,3.11
41,22.41679937,113.93146233,2022-12-10 01:43:39,7.089280504056102,2.219003184553808,5.37
41,22.41850842,113.9327382,2022-12-24 01:48:30,7.153272103437351,2.518299868133408,4.44
41,22.41845981,113.93379077,2022-12-25 05:43:14,5.836235614736566,3.032851473222657,1.73
41,22.41684627,113.93322015,2022-12-28 05:51:45,6.642405130865466,2.607028696555178,3.57
41,22.41744268,113.93224044,2022-12-31 01:50:15,7.386780319754181,2.454891839705546,4.88
42,31.06528785,121.88070092,2021-09-01 01:42:03,1.2215263171384227,0.5478260059878374,2.88
42,31.04777859,121.90246751,2021-09-01 01:42:03,1.0319647119523256,0.4512310349672782,2.88
42,31.04817692,121.89473212,2021-09-01 01:42:03,2.926886471928374,1.2734252156829065,2.88
42,31.05665444,121.87438045,2022-01-02 01:41:49,2.128544175581185,0.7494596397509053,4.6
42,31.05381817,121.87234095,2022-01-16 02:33:54,1.637402696094615,0.6413993054473858,3.76
42,31.05316912,121.87481478,2022-02-14 01:41:53,0.8847992742719556,0.3065940084907817,4.82
42,31.03827292,121.89955988,2022-02-14 01:41:53,2.13764843279078,0.7205072992020448,4.82
42,31.04987269,121.89789085,2022-07-28 01:31:07,2.677153702294306,0.9127793129988871,4.72
42,31.06025,121.87367,2022-10-02 05:25:21,0.9803347471944572,0.2828800405656685,7.03
42,31.04930387,121.89393017,2022-10-02 05:25:21,1.106347884911226,0.3003206632639968,7.03
42,31.05622093,121.87454302,2022-11-05 01:22:05,2.334860660239336,1.0502598217435934,5.47
42,31.04816881,121.90098513,2022-12-18 01:30:39,1.5917355712659642,0.4622486862829946,6.39
42,31.05878537,121.87877834,2022-12-18 01:30:39,1.454769344370189,0.423189093421972,6.39
43,5.08119342,-75.50468353,2022-01-19 14:33:53,0.6506895623801965,0.3670314803810585,1.57
44,4.49294226,-74.14658301,2022-12-19 18:03:16,3.1291334025415245,1.8453250466895048,1.28
44,4.49332805,-74.14455227,2022-12-27 18:06:56,1.3916563478828223,1.071611760733614,0.39
45,18.56438548,-69.9742592,2022-07-13 18:00:59,0.8298595326266669,0.3773686825954325,2.79
45,18.55731208,-69.96818746,2022-07-13 18:00:59,2.868806055459736,1.263431648804504,2.79
45,18.56353312,-69.96937439,2022-07-13 18:00:59,1.0935131650110217,0.49093570535048,2.79
45,18.56093975,-69.96882666,2022-09-29 14:00:53,1.819017940315521,1.0261764931148365,1.38
45,18.56302567,-69.96868856,2022-10-20 18:04:38,3.233599395105016,1.4567748276651562,2.64
46,-2.07467066,-79.96114616,2022-09-01 18:29:28,2.064324101076934,1.6568046462931725,0.3
46,-2.07062532,-79.96116014,2022-09-29 18:26:26,3.654865993032808,2.460448173671012,0.74
