id,ym,ShannonBD,PI,Temp,Wind,Pop,Duration,Carbon,Water,Green,Farm,Grass,Ndvi,Nightlight,LAI,desert_gobi,poverty_county,north_region
110101,201910,2.3093,0.0,13.3783,1.959,9.508,5.8901,13.9534,0.0075,0.0076,0.0213,0.0,40.4498,63.0,0.014,0,0,1
110101,201911,2.2378,0.0,13.3783,1.959,9.508,2.0405,13.9534,0.0075,0.0076,0.0213,0.0,40.4498,63.0,0.014,0,0,1
110101,201912,2.2607,0.0,13.3783,1.959,9.508,1.6341,13.9534,0.0075,0.0076,0.0213,0.0,40.4498,63.0,0.014,0,0,1
110101,202001,2.3247,0.0,12.8819,1.9356,9.508,1.1048,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202002,2.3414,0.0,12.8819,1.9356,9.508,1.8001,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202003,2.9126,0.0,12.8819,1.9356,9.508,1.4885,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202004,2.99,0.0,12.8819,1.9356,9.508,2.504,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202005,3.1947,0.0,12.8819,1.9356,9.508,1.6733,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202006,3.1217,0.0,12.8819,1.9356,9.508,1.6082,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202007,2.9344,0.0,12.8819,1.9356,9.508,1.5041,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202008,3.3431,0.0,12.8819,1.9356,9.508,2.9662,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202009,2.8575,0.0,12.8819,1.9356,9.508,1.8634,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202010,3.0323,0.0,12.8819,1.9356,9.508,1.9117,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202011,3.003,0.0,12.8819,1.9356,9.508,5.152,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202012,2.8891,0.0,12.8819,1.9356,9.508,1.126,13.9576,0.007,0.0081,0.0212,0.0,41.0648,63.0,0.014,0,0,1
110101,202101,2.5147,0.0,12.444,1.9004,9.508,5.0476,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202102,2.5668,0.0,12.444,1.9004,9.508,2.595,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202103,3.1694,0.0,12.444,1.9004,9.508,4.6741,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202104,1.1494,0.0,12.444,1.9004,9.508,2.6104,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202105,3.4011,0.0,12.444,1.9004,9.508,1.5494,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202106,2.66,0.0,12.444,1.9004,9.508,1.2497,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202107,2.0197,0.0,12.444,1.9004,9.508,0.9808,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202108,2.6082,0.0,12.444,1.9004,9.508,3.5372,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202109,3.3595,0.0,12.444,1.9004,9.508,1.3602,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202110,2.8111,0.0,12.444,1.9004,9.508,2.4782,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202111,2.8666,0.0,12.444,1.9004,9.508,5.7091,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202112,2.719,0.0,12.444,1.9004,9.508,1.2595,13.9791,0.0068,0.0088,0.0205,0.0,41.8888,63.0,0.014,0,0,1
110101,202201,2.7403,0.0,12.5554,1.9226,9.508,2.2624,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202202,3.0746,0.0,12.5554,1.9226,9.508,1.3614,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202203,3.0803,0.0,12.5554,1.9226,9.508,1.7065,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202204,3.2781,0.0,12.5554,1.9226,9.508,4.0998,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202205,3.2538,0.0,12.5554,1.9226,9.508,1.7238,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202206,2.6489,0.0,12.5554,1.9226,9.508,4.7602,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202207,2.4631,0.0,12.5554,1.9226,9.508,1.4377,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202208,2.5441,0.0,12.5554,1.9226,9.508,1.2772,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202209,2.7045,0.0,12.5554,1.9226,9.508,3.0739,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202210,2.7186,0.0,12.5554,1.9226,9.508,4.4102,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202211,2.5791,0.0,12.5554,1.9226,9.508,1.0879,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202212,2.7504,0.0,12.5554,1.9226,9.508,0.8408,13.9609,0.0064,0.0091,0.0204,0.0,43.4606,63.0,0.014,0,0,1
110101,202301,2.734,0.0,13.2777,1.9258,9.508,1.652,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202302,2.8395,0.0,13.2777,1.9258,9.508,1.0932,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202303,2.7828,0.0,13.2777,1.9258,9.508,1.2788,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202304,2.7656,0.0,13.2777,1.9258,9.508,1.3798,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202305,3.2684,0.0,13.2777,1.9258,9.508,3.1268,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202306,2.5383,0.0,13.2777,1.9258,9.508,1.1399,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202307,2.2736,0.0,13.2777,1.9258,9.508,2.0973,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202308,2.4021,0.0,13.2777,1.9258,9.508,1.166,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202309,2.9287,0.0,13.2777,1.9258,9.508,1.3708,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202310,3.1019,0.0,13.2777,1.9258,9.508,2.4044,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202311,2.8893,0.0,13.2777,1.9258,9.508,1.244,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110101,202312,2.5154,0.0,13.2777,1.9258,9.508,0.9704,14.0159,0.006,0.0093,0.0204,0.0,43.5726,63.0,0.014,0,0,1
110106,201402,0.857,0.0,13.3961,1.9883,8.4755,1.9218,15.4718,0.0108,0.0311,0.1816,0.0021,44.4656,58.6426,0.1116,0,0,1
110106,201505,0.3046,0.0,12.9355,2.0283,8.4841,0.0,15.5197,0.0108,0.0306,0.179,0.0016,49.2781,58.4918,0.1176,0,0,1
110106,201605,0.1914,0.0,12.7834,2.0165,8.4886,0.2231,15.553,0.0105,0.0307,0.1774,0.0015,48.5168,59.118,0.1281,0,0,1
110106,201612,1.6786,0.0,12.7834,2.0165,8.4886,4.5081,15.553,0.0105,0.0307,0.1774,0.0015,48.5168,59.118,0.1281,0,0,1
110106,201703,1.8427,0.0,13.1267,1.9934,8.473,0.8473,15.5428,0.0102,0.031,0.176,0.0014,50.6809,59.8984,0.137,0,0,1
110106,201704,2.6186,0.0,13.1267,1.9934,8.473,0.9651,15.5428,0.0102,0.031,0.176,0.0014,50.6809,59.8984,0.137,0,0,1
110106,201705,2.3541,0.0,13.1267,1.9934,8.473,0.8109,15.5428,0.0102,0.031,0.176,0.0014,50.6809,59.8984,0.137,0,0,1
110106,201710,1.6094,0.0,13.1267,1.9934,8.473,1.9459,15.5428,0.0102,0.031,0.176,0.0014,50.6809,59.8984,0.137,0,0,1
110106,201801,2.2824,0.0,12.7397,1.9973,8.4769,1.7346,15.5378,0.0099,0.0313,0.175,0.0014,52.5737,60.2689,0.1418,0,0,1
110106,201802,2.5066,0.0,12.7397,1.9973,8.4769,1.0986,15.5378,0.0099,0.0313,0.175,0.0014,52.5737,60.2689,0.1418,0,0,1
110106,201803,2.629,0.0,12.7397,1.9973,8.4769,1.1787,15.5378,0.0099,0.0313,0.175,0.0014,52.5737,60.2689,0.1418,0,0,1
110106,201804,2.7049,0.0,12.7397,1.9973,8.4769,1.3863,15.5378,0.0099,0.0313,0.175,0.0014,52.5737,60.2689,0.1418,0,0,1
110106,201805,3.0673,0.0,12.7397,1.9973,8.4769,1.169,15.5378,0.0099,0.0313,0.175,0.0014,52.5737,60.2689,0.1418,0,0,1
110106,201808,2.2734,0.0,12.7397,1.9973,8.4769,1.3863,15.5378,0.0099,0.0313,0.175,0.0014,52.5737,60.2689,0.1418,0,0,1
110106,201809,1.2135,0.0,12.7397,1.9973,8.4769,0.9163,15.5378,0.0099,0.0313,0.175,0.0014,52.5737,60.2689,0.1418,0,0,1
