player_id,category,game,game_rally,type,shooter,timestamp,speed,spin_mag
Elite A,Elite,0,/game_0/rally_0,shot_p2,Human,29.03,5.8522340851122125,242.1907167544438
Elite A,Elite,0,/game_0/rally_0,shot_p1,Ace,29.774,4.819662350766131,157.6669153156669
Elite A,Elite,0,/game_0/rally_0,shot_p2,Human,30.579,8.917927594412218,669.384042526874
Elite A,Elite,0,/game_0/rally_0,shot_p1,Ace,31.138,7.236200087072289,266.94217839849216
Elite A,Elite,0,/game_0/rally_1,shot_p2,Human,48.733,8.36847398053783,271.4928342523797
Elite A,Elite,0,/game_0/rally_1,shot_p1,Ace,49.34,8.068651117645329,281.11745055416344
Elite A,Elite,0,/game_0/rally_1,shot_p2,Human,49.915,11.33583149881121,525.5025463723813
Elite A,Elite,0,/game_0/rally_1,shot_p1,Ace,50.325,10.978198618970834,357.2766572049041
Elite A,Elite,0,/game_0/rally_1,shot_p2,Human,50.904,10.206139368069682,414.5476919565712
Elite A,Elite,0,/game_0/rally_1,shot_p1,Ace,51.439,13.352467420448749,112.72771318920158
Elite A,Elite,0,/game_0/rally_1,shot_p2,Human,51.84,12.946295621416692,336.1214780792629
Elite A,Elite,0,/game_0/rally_10,shot_p1,Ace,352.195,4.2574958651347,231.0278172117587
Elite A,Elite,0,/game_0/rally_10,shot_p2,Human,353.359,5.448241863653647,269.08102267706187
Elite A,Elite,0,/game_0/rally_10,shot_p1,Ace,353.859,5.348465048910792,257.9636525112046
Elite A,Elite,0,/game_0/rally_10,shot_p2,Human,354.554,7.703770325602979,357.3721812930837
Elite A,Elite,0,/game_0/rally_10,shot_p1,Ace,355.075,5.753288133801153,310.1740576525184
Elite A,Elite,0,/game_0/rally_11,shot_p2,Human,375.145,9.115560052241902,180.14963309100273
Elite A,Elite,0,/game_0/rally_11,shot_p1,Ace,375.73,5.568104059057363,227.77604067719287
Elite A,Elite,0,/game_0/rally_11,shot_p2,Human,376.619,14.367826339125473,510.39917719025385
Elite A,Elite,0,/game_0/rally_12,shot_p2,Human,403.805,5.954833803605471,156.97648866491156
Elite A,Elite,0,/game_0/rally_12,shot_p1,Ace,404.519,5.4609162700059635,121.2255808899229
Elite A,Elite,0,/game_0/rally_12,shot_p2,Human,405.209,14.264559577822228,691.9569923409887
Elite A,Elite,0,/game_0/rally_12,shot_p1,Ace,405.559,11.903011946334626,345.53546481528224
Elite A,Elite,0,/game_0/rally_12,shot_p2,Human,405.97,11.563240822334848,398.91607107577363
