rho_x,rho_y,mse
0.18,0.08,0.0015033780281351076
0.2,0.08,0.001489418146625285
0.22,0.08,0.0014354340703262895
0.24,0.08,0.0013956968942069848
0.26,0.08,0.001378174088535417
0.28,0.08,0.0014136075313565405
0.3,0.08,0.0013715771124509669
0.32,0.08,0.0014144642635478353
0.34,0.08,0.0013800351887685773
0.36,0.08,0.0013773463291327996
0.38,0.08,0.0013626154842459343
0.4,0.08,0.0013691079745780045
0.42,0.08,0.0013553844097160738
0.44,0.08,0.0014014943233061192
0.46,0.08,0.0013766036257173906
0.48,0.08,0.0014390042222715723
0.5,0.08,0.0013668445970076782
0.52,0.08,0.0015093184044974658
0.54,0.08,0.001469673211635672
0.56,0.08,0.0014840573400618361
0.58,0.08,0.001609784012966819
0.6,0.08,0.0016230439026201579
0.62,0.08,0.0016925427479694583
0.64,0.08,0.0017046338614363768
0.66,0.08,0.001745791659729751
0.68,0.08,0.0019309032846388597
0.7,0.08,0.0018811636828120093
0.72,0.08,0.002034842160859784
0.74,0.08,0.002127725024949846
0.76,0.08,0.002202132546522439
0.78,0.08,0.002321506126811456
0.8,0.08,0.0023907300219240747
0.0,0.1,0.0017302491895590543
0.02,0.1,0.0017224565142916271
0.04,0.1,0.0016788898710885511
0.06,0.1,0.0016288468163625281
0.08,0.1,0.0016046668573411692
0.1,0.1,0.001626764485459249
0.12,0.1,0.001571747141064027
0.14,0.1,0.0015348891597190136
0.16,0.1,0.0014907213634748257
0.18,0.1,0.0014524933551017085
0.2,0.1,0.001447221225062789
0.22,0.1,0.0014046005103938637
0.24,0.1,0.0014306843303836967
0.26,0.1,0.0014265090443382573
0.28,0.1,0.0014102655084681451
0.3,0.1,0.0013518524671809926
0.32,0.1,0.001318215226086451
0.34,0.1,0.0013486171559800844
0.36,0.1,0.0013652385642142766
0.38,0.1,0.001337100795998418
0.4,0.1,0.0013266590584310152
0.42,0.1,0.0013127945181207622
0.44,0.1,0.0013612895919446796
0.46,0.1,0.0014093989758686672
0.48,0.1,0.001375416617950181
0.5,0.1,0.0014376944015908014
0.52,0.1,0.0014214346615803845
0.54,0.1,0.0014980224803655294
0.56,0.1,0.0015556307360379423
0.58,0.1,0.0016049570315356193
0.6,0.1,0.0016334748761958396
0.62,0.1,0.001676922357041432
0.64,0.1,0.0017036463384751495
0.66,0.1,0.0017927038895219805
0.68,0.1,0.0018546998504454042
0.7,0.1,0.0019658053473613443
0.72,0.1,0.002068198563014183
0.74,0.1,0.0019895576650693736
0.76,0.1,0.0020784203666162665
0.78,0.1,0.0023920822950616043
0.8,0.1,0.002397557970087064
0.0,0.12,0.0017322970931567842
0.02,0.12,0.0016780915925539758
0.04,0.12,0.0016936293855170559
0.06,0.12,0.0015669209033570633
0.08,0.12,0.0016242934432046906
0.1,0.12,0.0015583788149039855
0.12,0.12,0.0015309214869071168
0.14,0.12,0.001499085741128611
0.16,0.12,0.001455974991080637
0.18,0.12,0.0014801213186487398
0.2,0.12,0.0013939472159152557
0.22,0.12,0.0014116373990259903
0.24,0.12,0.0014816456216468492
0.26,0.12,0.0013519190816499475
0.28,0.12,0.0013543967984798843
0.3,0.12,0.0013462830980950293
0.32,0.12,0.001337802590940836
0.34,0.12,0.001309714239928368
0.36,0.12,0.0012988598574094103
0.38,0.12,0.001356906411144949
0.4,0.12,0.001287824132633965
0.42,0.12,0.0013618960695015068
0.44,0.12,0.0013425298560484694
0.46,0.12,0.0013154803840747325
0.48,0.12,0.0014074570898921436
0.5,0.12,0.001436057777470884
0.52,0.12,0.0014881878454579651
0.54,0.12,0.0015224392103739019
0.56,0.12,0.0015711313441655892
0.58,0.12,0.0015698858494641065
0.6,0.12,0.0016446920057067182
0.62,0.12,0.0016914069592440773
0.64,0.12,0.0017813998418308532
0.66,0.12,0.001752408791012173
0.68,0.12,0.0018953109917455497
0.7,0.12,0.0019396515226834767
0.72,0.12,0.001990551482531255
0.74,0.12,0.0021579978412044126
0.76,0.12,0.00221973337133162
0.78,0.12,0.0023255473379550314
0.8,0.12,0.002513043300148573
0.0,0.14,0.0017578804067781648
0.02,0.14,0.001655769521560313
0.04,0.14,0.0016217414714731668
0.06,0.14,0.0016278691472092375
0.08,0.14,0.0016065504172046
0.1,0.14,0.0015666379656787222
0.12,0.14,0.0015443660898880776
0.14,0.14,0.0014537662804009312
0.16,0.14,0.0014456534194376056
0.18,0.14,0.0014761757904904642
0.2,0.14,0.0014394200051127803
0.22,0.14,0.0014649227819905136
0.24,0.14,0.0014125935253731779
0.26,0.14,0.0013606365150292065
0.28,0.14,0.0013448757692139596
0.3,0.14,0.0013952145113393908
0.32,0.14,0.0013483069961262911
0.34,0.14,0.0013076489134830516
0.36,0.14,0.001336888219650004
0.38,0.14,0.0013672870344041128
0.4,0.14,0.001352694422682821
0.42,0.14,0.0014071387305693715
0.44,0.14,0.0013416009048311701
0.46,0.14,0.001396055987419895
0.48,0.14,0.0013577293379097885
0.5,0.14,0.0013657578500020258
0.52,0.14,0.001407382653982599
0.54,0.14,0.001456345577612523
0.56,0.14,0.0015441500672763256
0.58,0.14,0.0015792407774869268
0.6,0.14,0.001608755849463359
0.62,0.14,0.0016937716138824836
0.64,0.14,0.0016998089287332246
0.66,0.14,0.0017599096687729082
0.68,0.14,0.0019428801678683103
0.7,0.14,0.00200207727479541
0.72,0.14,0.0019845292540733223
0.74,0.14,0.0020860669236458336
0.76,0.14,0.002216984283692539
0.78,0.14,0.002294226043593152
0.8,0.14,0.0024304151304701976
0.0,0.16,0.00171713248353787
0.02,0.16,0.0017207304111470385
0.04,0.16,0.0016907112731413538
0.06,0.16,0.001589825488089251
0.08,0.16,0.0015945324557682587
0.1,0.16,0.0015691845324142266
0.12,0.16,0.0015981279544388738
0.14,0.16,0.0014609842353978813
0.16,0.16,0.0015207548432805689
0.18,0.16,0.0014682353506154722
0.2,0.16,0.0014206148413026221
0.22,0.16,0.0013981893573777634
0.24,0.16,0.0013738593706078004
0.26,0.16,0.0013822598328850177
0.28,0.16,0.0013451846339307197
0.3,0.16,0.0013471255319051974
0.32,0.16,0.0012916708173683524
0.34,0.16,0.0013551811061909788
0.36,0.16,0.0013355185570796133
0.38,0.16,0.0013535971609115274
0.4,0.16,0.0013059099114102882
0.42,0.16,0.001314945737749509
0.44,0.16,0.0013599549928969964
0.46,0.16,0.0013734666954208989
0.48,0.16,0.0013860283801416834
0.5,0.16,0.0013986869159586877
0.52,0.16,0.0014689877780436514
0.54,0.16,0.0015018714979965955
0.56,0.16,0.0014933241976545178
0.58,0.16,0.001517990871197309
0.6,0.16,0.0016448654730079064
0.62,0.16,0.0016096203074337184
0.64,0.16,0.0016131008570141195
0.66,0.16,0.0018129295324145166
0.68,0.16,0.001840964042896153
0.7,0.16,0.0019830697311595214
0.72,0.16,0.002038957693897555
0.74,0.16,0.002144486686164274
0.76,0.16,0.002200299934857644
0.78,0.16,0.0023101023201454996
0.8,0.16,0.0024657863500488018
0.0,0.18,0.0016982275054219296
0.02,0.18,0.001562370551500817
0.04,0.18,0.0016760104372671228
0.06,0.18,0.0016644522969333192
0.08,0.18,0.0015255763074879178
0.1,0.18,0.001519797329442893
0.12,0.18,0.0014957979153087983
0.14,0.18,0.0014998679613052923
0.16,0.18,0.0014856766170607792
0.18,0.18,0.0015008963505681052
0.2,0.18,0.001467378482708068
0.22,0.18,0.0013814949888298186
0.24,0.18,0.001402616568021507
0.26,0.18,0.001412357119053181
0.28,0.18,0.0013883622236265235
0.3,0.18,0.0013672309451329054
0.32,0.18,0.0013296493571637014
0.34,0.18,0.00133707338074916
0.36,0.18,0.0012850630503030412
0.38,0.18,0.0013447955764598356
0.4,0.18,0.0013186002664569859
0.42,0.18,0.0013868211817770382
0.44,0.18,0.0013822261845242228
0.46,0.18,0.001365826014741659
0.48,0.18,0.0013700865509682777
0.5,0.18,0.0014493832680709561
0.52,0.18,0.0014405297399196328
0.54,0.18,0.001477473506884746
0.56,0.18,0.0015163757115610897
0.58,0.18,0.001545477825937868
0.6,0.18,0.001642860039167205
0.62,0.18,0.0016080193440719303
0.64,0.18,0.0016965054163892348
0.66,0.18,0.001761284905416318
0.68,0.18,0.001859437311526078
0.7,0.18,0.0019143915294337335
0.72,0.18,0.0020241179807864254
0.74,0.18,0.002166075361809838
0.76,0.18,0.0021488883446061013
0.78,0.18,0.0022975207788030034
0.8,0.18,0.002435818041414933
0.0,0.2,0.0016719109391264372
0.02,0.2,0.0016625993387756864
0.04,0.2,0.0016264624982466704
0.06,0.2,0.0015765332609271152
0.08,0.2,0.0016171855653134954
0.1,0.2,0.0015374084647749747
0.12,0.2,0.001480178951016725
0.14,0.2,0.00153246149827146
0.16,0.2,0.0014695469146510176
0.18,0.2,0.0014234855100047571
0.2,0.2,0.0014592012852193514
0.22,0.2,0.0014078725093993572
0.24,0.2,0.001450853139291751
0.26,0.2,0.0013582204783639498
0.28,0.2,0.0013768678463296773
0.3,0.2,0.001352369057421771
0.32,0.2,0.0013341111471924377
0.34,0.2,0.0013424138558934089
0.36,0.2,0.0013403027113316327
0.38,0.2,0.0012865273306295515
0.4,0.2,0.0013077267648093154
0.42,0.2,0.0013067052473922924
0.44,0.2,0.001377169318743236
0.46,0.2,0.0013487908000017934
0.48,0.2,0.0014207368366436512
0.5,0.2,0.0014243882639822527
0.52,0.2,0.0014056674830953716
0.54,0.2,0.0015115107761869567
0.56,0.2,0.0015263858253611881
0.58,0.2,0.0015640647952191338
0.6,0.2,0.0015808824044848974
0.62,0.2,0.0017035827507461414
0.64,0.2,0.0017302740383068524
0.66,0.2,0.0017592297779769422
0.68,0.2,0.001826233343914879
0.7,0.2,0.0018910839224415789
0.72,0.2,0.0020167104987978807
0.74,0.2,0.0020360583129254606
0.76,0.2,0.0022217132042493997
0.78,0.2,0.0023984795464665905
0.8,0.2,0.0023899058571241667
0.0,0.22,0.001684739113814826
0.02,0.22,0.0016825766776349114
0.04,0.22,0.0017188202260912902
0.06,0.22,0.0016325647006305425
0.08,0.22,0.0015879339537812282
0.1,0.22,0.0015509903046927584
0.12,0.22,0.0015002458928546707
0.14,0.22,0.0015096612919007278
0.16,0.22,0.0014521352416160319
0.18,0.22,0.0015056822092494333
0.2,0.22,0.001409028934812486
0.22,0.22,0.0013894527957052359
0.24,0.22,0.001372488552919324
0.26,0.22,0.0013127591180119571
0.28,0.22,0.0013505007746628579
0.3,0.22,0.001349458667006607
0.32,0.22,0.0014019702253733432
0.34,0.22,0.001334163626499806
0.36,0.22,0.001346196204768127
0.38,0.22,0.0013181272121187248
0.4,0.22,0.0013231876642281826
0.42,0.22,0.0013765460806897008
0.44,0.22,0.0013427713526690385
0.46,0.22,0.0013518279255406137
0.48,0.22,0.0013803392989638619
0.5,0.22,0.0014272798970451815
0.52,0.22,0.0014046970412877737
0.54,0.22,0.001455879171039765
0.56,0.22,0.0015512479716247164
0.58,0.22,0.0015402656610864094
0.6,0.22,0.0016433894377604209
0.62,0.22,0.001565600738531184
0.64,0.22,0.0017404257567540074
0.66,0.22,0.001772282087140668
0.68,0.22,0.0018234941730469233
0.7,0.22,0.0019038005338651706
0.72,0.22,0.0019595860653726987
0.74,0.22,0.002071664373594149
0.76,0.22,0.002208147674477373
0.78,0.22,0.0022925220440705688
0.8,0.22,0.00251918148913561
0.0,0.24,0.0017085788525475845
0.02,0.24,0.0016585949450436772
0.04,0.24,0.001702496016865134
0.06,0.24,0.0015593700809574608
0.08,0.24,0.0015796266843895951
0.1,0.24,0.0015870393187793768
0.12,0.24,0.0015036720527246597
0.14,0.24,0.0015022495078148973
0.16,0.24,0.001475036153388605
0.18,0.24,0.0014114647528958699
0.2,0.24,0.0015032648963114602
0.22,0.24,0.0014233287842076142
0.24,0.24,0.0014196329630015562
0.26,0.24,0.001408047904503429
0.28,0.24,0.001353785852670704
0.3,0.24,0.0013532661405534193
0.32,0.24,0.0013461317702620093
0.34,0.24,0.0013378447416803772
0.36,0.24,0.0013802896591412507
0.38,0.24,0.0013190039905432252
0.4,0.24,0.0012688489347637008
0.42,0.24,0.0013891591434392013
0.44,0.24,0.0013543748213423294
0.46,0.24,0.0013696992356071866
0.48,0.24,0.0013676044260805976
0.5,0.24,0.0013930904083674154
0.52,0.24,0.0014511726486958931
0.54,0.24,0.0014283542552829002
0.56,0.24,0.001481754379789823
0.58,0.24,0.0015663524046251782
0.6,0.24,0.0015808537535122486
0.62,0.24,0.001721265826030678
0.64,0.24,0.001646495544338082
0.66,0.24,0.0017538463822362824
0.68,0.24,0.0018655193638731065
0.7,0.24,0.0019137759957441088
0.72,0.24,0.001975758425848975
0.74,0.24,0.002071518635061903
0.76,0.24,0.002144289028039954
0.78,0.24,0.0023379073132585512
0.8,0.24,0.0024791104251196175
0.0,0.26,0.0017425478851842502
0.02,0.26,0.0016552944555549545
0.04,0.26,0.0016758247007323762
0.06,0.26,0.0016298058420337947
0.08,0.26,0.001621341580070471
0.1,0.26,0.001558948520035224
0.12,0.26,0.0015942017806509772
0.14,0.26,0.0014805757688978606
0.16,0.26,0.0014697767624348062
0.18,0.26,0.0014099374377710995
0.2,0.26,0.001373273796893124
0.22,0.26,0.001455392851685787
0.24,0.26,0.0014131502581092022
0.26,0.26,0.0013795074094597993
0.28,0.26,0.001340009312098148
0.3,0.26,0.001342810463241298
0.32,0.26,0.0013306327433105134
0.34,0.26,0.0013584206217520053
0.36,0.26,0.0013826589022123232
0.38,0.26,0.0012969838931645504
0.4,0.26,0.0013524352698601227
0.42,0.26,0.0013317936297111757
0.44,0.26,0.0013119227977811223
0.46,0.26,0.0014152187320530096
0.48,0.26,0.001397018350221562
0.5,0.26,0.0013368518647329805
0.52,0.26,0.0013939181334638932
0.54,0.26,0.0015314862440541225
0.56,0.26,0.0015680604091207404
0.58,0.26,0.0015602720718420132
0.6,0.26,0.0015718064994901092
0.62,0.26,0.0016576721120296894
0.64,0.26,0.0017297696650334915
0.66,0.26,0.001787561309116207
0.68,0.26,0.0019075003353107767
0.7,0.26,0.002023605952592531
0.72,0.26,0.00196378447335078
0.74,0.26,0.0020967348890260323
0.76,0.26,0.0021157664849058245
0.78,0.26,0.0022784503239974287
0.8,0.26,0.002462769500513893
0.0,0.28,0.0017080282608547535
0.02,0.28,0.0017416016750947255
0.04,0.28,0.0017247523195116053
0.06,0.28,0.0016820041234055186
0.08,0.28,0.0016354805046758577
0.1,0.28,0.0015791599889868409
0.12,0.28,0.0015452506968497638
0.14,0.28,0.0015170641393230226
0.16,0.28,0.0014985830611275596
0.18,0.28,0.0014826154731666917
0.2,0.28,0.0014622748927294751
0.22,0.28,0.00137922659850552
0.24,0.28,0.0013625217400097334
0.26,0.28,0.0013635577379179592
0.28,0.28,0.0013903903816550028
0.3,0.28,0.00135089016870942
0.32,0.28,0.0013592610427809204
0.34,0.28,0.001402333494091244
0.36,0.28,0.0013948817068681907
0.38,0.28,0.0013879749396676895
0.4,0.28,0.001357983900251009
0.42,0.28,0.0013486634239403392
0.44,0.28,0.0013774650533827605
0.46,0.28,0.0013869257896839248
0.48,0.28,0.0014195014928919838
0.5,0.28,0.0013830146861398668
0.52,0.28,0.0013984964608991595
0.54,0.28,0.0014913930155585112
0.56,0.28,0.0015304786137702647
0.58,0.28,0.001541609212753551
0.6,0.28,0.0016809465696381873
0.62,0.28,0.0016591623465535207
0.64,0.28,0.001674784323901116
0.66,0.28,0.0018057251148009624
0.68,0.28,0.0018328564628629362
0.7,0.28,0.0020094030379268946
0.72,0.28,0.0020454239987242025
0.74,0.28,0.0021389914693880096
0.76,0.28,0.0022460769851937487
0.78,0.28,0.002249842815864846
0.8,0.28,0.002433390682001785
0.0,0.3,0.001730292532431981
0.02,0.3,0.0017189850921291848
0.04,0.3,0.0016883073205031349
0.06,0.3,0.0016374189197582135
0.08,0.3,0.0016263680468856833
0.1,0.3,0.001588416520357358
0.12,0.3,0.0016181289612424866
0.14,0.3,0.001508107415142773
0.16,0.3,0.0014988202213751978
0.18,0.3,0.0014488483416575998
0.2,0.3,0.0014523411458035537
0.22,0.3,0.0014045322524009129
0.24,0.3,0.0014086784035106685
0.26,0.3,0.0013898026597008151
0.28,0.3,0.001383247189304455
0.3,0.3,0.001380425740962287
0.32,0.3,0.0014327337443166158
0.34,0.3,0.001331151053318369
0.36,0.3,0.0013952145532321676
0.38,0.3,0.0013909455478524348
0.4,0.3,0.001396205633747847
0.42,0.3,0.0013439043737561486
0.44,0.3,0.0013676683452062514
0.46,0.3,0.001393792016122468
0.48,0.3,0.0014113964445717736
0.5,0.3,0.0014594347946790729
0.52,0.3,0.0014663986248395953
0.54,0.3,0.0015259813768036114
0.56,0.3,0.0015008228511212717
0.58,0.3,0.0016363068300915226
0.6,0.3,0.0016045412868896864
0.62,0.3,0.0016689606038222202
0.64,0.3,0.0017847526995046902
0.66,0.3,0.001790070838916042
0.68,0.3,0.0018626361917367077
0.7,0.3,0.001911936892370116
0.72,0.3,0.0019995666919407824
0.74,0.3,0.0020962413062238752
0.76,0.3,0.0021626031473991002
0.78,0.3,0.0023615752568989213
0.8,0.3,0.00238537464843038
0.0,0.32,0.001781213966764474
0.02,0.32,0.0016731497094920778
0.04,0.32,0.0016128529432467653
0.06,0.32,0.0016971253897278714
0.08,0.32,0.0016147787192943618
0.1,0.32,0.0016106913327427435
0.12,0.32,0.001551192365032239
0.14,0.32,0.0015098205088381312
0.16,0.32,0.0015816530792131293
0.18,0.32,0.0015614995776313477
0.2,0.32,0.001467545504778024
0.22,0.32,0.0014260102588261993
0.24,0.32,0.00148045043549882
0.26,0.32,0.0013892034899031743
0.28,0.32,0.001424835086862523
0.3,0.32,0.0013901294305399263
0.32,0.32,0.0014120268791773453
0.34,0.32,0.001380322426748023
0.36,0.32,0.0013422539773013603
0.38,0.32,0.0014010460432760609
0.4,0.32,0.0013823022987485612
0.42,0.32,0.0013456059495977942
0.44,0.32,0.0013558090220037074
0.46,0.32,0.0014044328125900364
0.48,0.32,0.0014183108183421567
0.5,0.32,0.0014709684296027696
0.52,0.32,0.0015731838856973502
0.54,0.32,0.0014716276605888264
0.56,0.32,0.0015322808921727667
0.58,0.32,0.0016089848467808134
0.6,0.32,0.0016285330254189202
0.62,0.32,0.0016361713897048164
0.64,0.32,0.0017467786115151762
0.66,0.32,0.001806583877849729
0.68,0.32,0.001834099282903384
0.7,0.32,0.0018805109883221545
0.72,0.32,0.001967295432736043
0.74,0.32,0.0020829266330148186
0.76,0.32,0.002251942033086798
0.78,0.32,0.0023003524359733263
0.8,0.32,0.0024335659808261763
0.0,0.34,0.0018367267526889482
0.02,0.34,0.0017252556603847317
0.04,0.34,0.0016951799886307907
0.06,0.34,0.0017645605170187183
0.08,0.34,0.0016279910436116226
0.1,0.34,0.0016999327358994242
0.12,0.34,0.001655571180887952
0.14,0.34,0.0015857910888326487
0.16,0.34,0.001562501361537138
0.18,0.34,0.0014832073176052132
0.2,0.34,0.0015620415954717235
0.22,0.34,0.00145941340466548
0.24,0.34,0.001496475444821315
0.26,0.34,0.0014843889243231763
0.28,0.34,0.001408457557429953
0.3,0.34,0.0013951639650805821
0.32,0.34,0.001405498065597464
0.34,0.34,0.0013769066040887068
0.36,0.34,0.0013755236506350834
0.38,0.34,0.0013754535785000478
0.4,0.34,0.0014360707406855513
0.42,0.34,0.0013810385284814743
0.44,0.34,0.0014606932193277269
0.46,0.34,0.0014206481983334155
0.48,0.34,0.00146356036073841
0.5,0.34,0.0014626512195471232
0.52,0.34,0.0015271813891229722
0.54,0.34,0.0015050677375559717
0.56,0.34,0.0015077465228584073
0.58,0.34,0.0015721188902120575
0.6,0.34,0.0016891777002428787
0.62,0.34,0.001679024953062524
0.64,0.34,0.001782045817851762
0.66,0.34,0.001765904313897951
0.68,0.34,0.0018614579907615906
0.7,0.34,0.001958316349402949
0.72,0.34,0.001999161946293165
0.74,0.34,0.0021371363050734817
0.76,0.34,0.002206048050515255
0.78,0.34,0.002355065156742905
0.8,0.34,0.002488073965682871
0.0,0.36,0.0017995361894269034
0.02,0.36,0.0017565473961776905
0.04,0.36,0.0016878720347725492
0.06,0.36,0.0017198413133092932
0.08,0.36,0.0016899921620008808
0.1,0.36,0.0016209532868676564
0.12,0.36,0.001651911841177396
0.14,0.36,0.0015492656640105976
0.16,0.36,0.0016198774430861563
0.18,0.36,0.001576164208059932
0.2,0.36,0.0015614938461521125
0.22,0.36,0.0014755655666437125
0.24,0.36,0.0014292554321865129
0.26,0.36,0.0014983550603801326
0.28,0.36,0.0014776628800014099
0.3,0.36,0.0014490128039266073
0.32,0.36,0.001463547104791976
0.34,0.36,0.0014768657691548515
0.36,0.36,0.0014462527037430652
0.38,0.36,0.0014627981254836829
0.4,0.36,0.0014145746687408067
0.42,0.36,0.0014602303077045477
0.44,0.36,0.0014507379772685648
0.46,0.36,0.001431953924652437
0.48,0.36,0.001469520301704121
0.5,0.36,0.001450602034078055
0.52,0.36,0.0015171493838947664
0.54,0.36,0.0014751962452596568
0.56,0.36,0.0015648746815148812
0.58,0.36,0.0015900970996840474
0.6,0.36,0.0016040049685160402
0.62,0.36,0.0017050988414405825
0.64,0.36,0.0016788384674657712
0.66,0.36,0.0017854024991792335
0.68,0.36,0.0018372007504711028
0.7,0.36,0.001979401036980032
0.72,0.36,0.0020436636563890397
0.74,0.36,0.002110256885479333
0.76,0.36,0.0021388833033026424
0.78,0.36,0.002303824328361741
0.8,0.36,0.002436981945806583
0.0,0.38,0.0018064702568105814
0.02,0.38,0.0018115000913164632
0.04,0.38,0.0017447859224640208
0.06,0.38,0.0017783258584068572
0.08,0.38,0.0017296664398881193
0.1,0.38,0.0016684016157967134
0.12,0.38,0.0017210800219833846
0.14,0.38,0.0016496407938053847
