q_distancia,rama,tipo,frecuencia_THz,peso_msrd_x,peso_msrd_y
0.52795,12,optica,14.7725,0.0,0.0
0.53055,1,acustica,3.3884,0.0,0.0
0.53055,2,acustica,4.15574,0.0,0.039851114315070525
0.53055,3,acustica,6.48221,0.0246140137577697,0.0
0.53055,4,optica,4.42101,0.0,0.0
0.53055,5,optica,6.72313,0.0,0.1723569831683708
0.53055,6,optica,11.27139,0.0,0.053289214065175824
0.53055,7,optica,10.08683,0.06590223977931696,0.0
0.53055,8,optica,14.37412,0.047311156213825104,0.0
0.53055,9,optica,13.88773,0.0,0.0
0.53055,10,optica,14.14459,8.712132793909692e-30,0.08249446291758636
0.53055,11,optica,14.52206,0.07744473058350902,8.381763971434625e-30
0.53055,12,optica,14.74456,3.2793546938320724e-29,0.0
0.53316,1,acustica,3.46151,0.0,0.0
0.53316,2,acustica,4.25255,0.0,0.041164320225228694
0.53316,3,acustica,6.62487,0.025794580503009312,3.1053450389090517e-29
0.53316,4,optica,4.43034,0.0,0.0
0.53316,5,optica,6.71862,3.026391067359036e-29,0.16187409888434998
0.53316,6,optica,11.32047,1.2266887055556857e-29,0.057252684083155876
0.53316,7,optica,9.99879,0.06490533699324698,0.0
0.53316,8,optica,14.38656,0.04836232151192655,8.483894928168251e-30
0.53316,9,optica,13.90462,0.0,0.0
0.53316,10,optica,14.07537,8.775510502673833e-30,0.08272238967845891
0.53316,11,optica,14.50352,0.07700994209469283,3.358964583197354e-29
0.53316,12,optica,14.71634,3.288482167054202e-29,0.0
0.53576,1,acustica,3.53218,0.0,0.0
0.53576,2,acustica,4.3483,0.0,0.042523836827779535
0.53576,3,acustica,6.7639,0.02701436297645417,2.393460171901745e-28
0.53576,4,optica,4.43782,0.0,0.0
0.53576,5,optica,6.70356,3.0437132093195965e-29,0.1520584021749751
0.53576,6,optica,11.37733,0.0,0.06099090203398813
0.53576,7,optica,9.91002,0.06391292556449277,0.0
0.53576,8,optica,14.39749,0.0494019213647681,8.474454526069612e-30
0.53576,9,optica,13.9222,0.0,0.0
0.53576,10,optica,14.00416,1.769373659220232e-29,0.08294908637313417
0.53576,11,optica,14.4868,0.07652666211713084,1.6856426756290778e-29
0.53576,12,optica,14.68787,3.297738466532106e-29,0.0
0.53837,1,acustica,3.60036,0.0,0.0
0.53837,2,acustica,4.4431,0.0,0.04393089589718971
0.53837,3,acustica,6.89938,0.028270310521561166,2.887751902604575e-29
0.53837,4,optica,4.44336,6.596613789279932e-29,2.219100878713788e-25
0.53837,5,optica,6.67864,0.0,0.14292051208848058
0.53837,6,optica,11.44137,0.0,0.06445624039242437
0.53837,7,optica,9.82056,0.06292077216437346,1.5500853810178363e-29
0.53837,8,optica,14.40695,0.05043230749455302,8.479858692605258e-30
0.53837,9,optica,13.94046,0.0,3.2046036179777813e-28
0.53837,10,optica,13.93097,8.910688382722747e-30,0.0831733712182481
0.53837,11,optica,14.47192,0.07599508691178761,8.424216737823853e-30
0.53837,12,optica,14.65921,0.0,0.0
0.54097,1,acustica,3.66602,0.0,0.0
0.54097,2,acustica,4.53708,0.0,0.04538714317016056
0.54097,3,acustica,7.03141,0.029558932398642882,0.0
0.54097,4,optica,4.44688,0.0,0.0
0.54097,5,optica,6.64462,3.0884352547452125e-29,0.1344581167182817
0.54097,6,optica,11.5119,0.0,0.06761698908850837
0.54097,7,optica,9.73045,0.06192479176119972,0.0
0.54097,8,optica,14.41495,0.051455590376134785,0.0
0.54097,9,optica,13.9594,0.0,0.0
0.54097,10,optica,13.85579,8.982685190171675e-30,0.08339385595647131
0.54097,11,optica,14.45887,0.07541589190300439,8.435328142068968e-30
0.54097,12,optica,14.6304,3.3165854269547387e-29,0.0
0.54358,1,acustica,3.72913,0.0,0.0
0.54358,2,acustica,4.63036,0.0,0.046894732138874407
0.54358,3,acustica,7.16012,0.030876335461070246,0.0
0.54358,4,optica,4.44829,0.0,0.0
0.54358,5,optica,6.60232,0.0,0.12665629863938094
0.54358,6,optica,11.58819,0.0,0.0704567782642273
0.54358,7,optica,9.63974,0.060921079475525594,0.0
0.54358,8,optica,14.42155,0.05247362530988798,0.0
0.54358,9,optica,13.97901,0.0,0.0
0.54358,10,optica,13.77865,9.057756081655837e-30,0.08360890383626664
0.54358,11,optica,14.44765,0.07479022415711023,8.444913596493238e-30
0.54358,12,optica,14.60149,3.3261492966445676e-29,0.0
0.54618,1,acustica,3.78964,0.0,0.0
0.54618,2,acustica,4.72303,0.0,0.04845642788667724
0.54618,3,acustica,7.28562,0.032218275301448863,2.611891559579607e-29
0.54618,4,optica,4.44752,0.0,0.0
0.54618,5,optica,6.55258,0.0,0.11948919198837582
0.54618,6,optica,11.6695,0.0,0.07297268895894363
0.54618,7,optica,9.54843,0.059905945141969195,0.0
0.54618,8,optica,14.42678,0.05348799831082973,0.0
0.54618,9,optica,13.99928,0.0,0.0
0.54618,10,optica,13.69956,9.136004752657362e-30,0.08381658079045785
0.54618,11,optica,14.4382,0.07411968223233895,0.0
0.54618,12,optica,14.57251,3.335788465491722e-29,0.0
0.54878,1,acustica,3.84755,0.0,0.0
0.54878,2,acustica,4.8152,5.646992836340604e-29,0.050075721146737084
0.54878,3,acustica,7.40807,0.03358021988243073,0.0
0.54878,4,optica,4.4445,0.0,0.0
0.54878,5,optica,6.49622,0.0,0.11292239004015128
0.54878,6,optica,11.75508,0.0,0.07517263385480287
0.54878,7,optica,9.45656,0.0588759504547745,0.0
0.54878,8,optica,14.43073,0.054500011853807644,8.445890824957855e-30
0.54878,9,optica,14.02021,0.0,0.0
0.54878,10,optica,13.61854,0.0,0.08401459893628031
0.54878,11,optica,14.43047,0.0734062837449268,8.459627889728482e-30
0.54878,12,optica,14.54352,3.345488934917168e-29,0.0
0.55139,1,acustica,3.90281,0.0,0.0
0.55139,2,acustica,4.90695,0.0,0.051756952641956774
0.55139,3,acustica,7.52761,0.03495742402397926,0.0
0.55139,4,optica,4.43917,0.0,0.0
0.55139,5,optica,6.43405,0.0,0.10691558482866514
0.55139,6,optica,11.84424,0.0,0.07707252676262925
0.55139,7,optica,9.36411,0.057827948292436204,0.0
0.55139,8,optica,14.43346,0.05551067065426323,8.457063770449843e-30
0.55139,9,optica,14.04178,0.0,0.0
0.55139,10,optica,13.53562,9.302450548073684e-30,0.08420025145247607
0.55139,11,optica,14.42437,0.07265242156004045,0.0
0.55139,12,optica,14.51455,3.3552365247307456e-29,8.388091311826864e-30
0.55399,1,acustica,3.95541,0.0,0.0
0.55399,2,acustica,4.99836,0.0,0.05350544791132643
0.55399,3,acustica,7.64441,0.03634501252257201,0.0
0.55399,4,optica,4.43147,0.0,0.0
0.55399,5,optica,6.36682,0.0,0.10142506193508621
0.55399,6,optica,11.9363,0.0,0.07869361720728045
0.55399,7,optica,9.27107,0.05675912364612156,0.0
0.55399,8,optica,14.43507,0.056520667777041324,0.0
0.55399,9,optica,14.06398,0.0,0.0
0.55399,10,optica,13.45084,0.0,0.08437033780674785
0.55399,11,optica,14.41981,0.07186081010841179,8.468786937415858e-30
0.55399,12,optica,14.48565,1.3460067642958927e-28,8.41254227684933e-30
0.5566,1,acustica,4.00532,0.0,0.0
0.5566,2,acustica,5.08947,0.0,0.05532766277379777
0.5566,3,acustica,7.75863,0.037738069221723056,0.0
0.5566,4,optica,4.42134,0.0,0.0
0.5566,5,optica,6.29523,0.0,0.09640583005055078
0.5566,6,optica,12.03065,0.0,0.08006020957387272
0.5566,7,optica,9.17744,0.05566703532840344,0.0
0.5566,8,optica,14.43567,0.057530371556649966,1.6896834343718187e-29
0.5566,9,optica,14.0868,0.0,0.0
0.5566,10,optica,13.36425,0.0,0.0845210782720223
0.5566,11,optica,14.41666,0.0710344237321603,0.0
0.5566,12,optica,14.45687,3.0373340979970722e-28,8.437039161102976e-30
0.5592,1,acustica,4.05254,0.0,0.0
0.5592,2,acustica,5.18032,0.0,0.05723133975661977
0.5592,3,acustica,7.87044,0.03913172902718689,0.0
0.5592,4,optica,4.40873,0.0,0.0
0.5592,5,optica,6.21992,0.0,0.09181329597287732
0.5592,6,optica,12.12672,0.0,0.08119785490096387
0.5592,7,optica,9.08316,0.05454965744185623,0.0
0.5592,8,optica,14.43536,0.058539813877390615,0.0
0.5592,9,optica,14.11021,0.0,0.0
0.5592,10,optica,13.27591,0.0,0.08464801670435412
0.5592,11,optica,14.41481,0.07017642937274447,8.473087688071937e-30
0.5592,12,optica,14.42824,1.6584629647785167e-27,0.0
0.56181,1,acustica,4.09705,0.0,0.0
0.56181,2,acustica,5.27092,0.0,0.05922567569825933
0.56181,3,acustica,7.98002,0.04052126973434823,0.0
0.56181,4,optica,4.3936,0.0,0.0
0.56181,5,optica,6.14148,0.0,0.08760448626984718
0.56181,6,optica,12.22401,0.0,0.08213201255064707
0.56181,7,optica,8.98819,0.05340541937411798,1.8024942365043582e-29
0.56181,8,optica,14.43427,0.05954868053553179,0.0
0.56181,9,optica,14.13419,0.0,0.0
0.56181,10,optica,13.18589,0.0,0.08474591064578686
0.56181,11,optica,14.4141,0.06929011604047186,0.0
0.56181,12,optica,14.3998,1.663261045143975e-27,0.0
0.56441,1,acustica,4.13885,0.0,0.0
0.56441,2,acustica,5.36124,0.0,0.06132150080819359
0.56441,3,acustica,8.08753,0.04190220058344782,0.0
0.56441,4,optica,4.37591,0.0,0.0
0.56441,5,optica,6.06042,0.0,0.08373886849624204
0.56441,6,optica,12.32205,0.0,0.08288712721791121
0.56441,7,optica,8.89247,0.05223324290946089,0.0
0.56441,8,optica,14.43254,0.06055630449306413,0.0
0.56441,9,optica,14.15872,0.0,0.0
0.56441,10,optica,13.09429,9.819775670251161e-30,0.084808608079075
0.56441,11,optica,14.41439,0.06837882355667112,0.0
0.56441,12,optica,14.3716,1.3616708752469576e-28,0.0
0.56702,1,acustica,4.17793,0.0,0.0
0.56702,2,acustica,5.45124,0.0,0.06353146910337265
0.56702,3,acustica,8.19316,0.04327034468687886,0.0
0.56702,4,optica,4.35561,0.0,0.0
0.56702,5,optica,5.97719,0.0,0.08017884657809761
0.56702,6,optica,12.42046,0.0,0.08348604487096871
0.56702,7,optica,8.79592,0.05103257492682646,0.0
0.56702,8,optica,14.43031,0.061561662919560646,8.459764129912298e-30
0.56702,9,optica,14.18378,0.0,0.0
0.56702,10,optica,13.0012,0.0,0.08482891064660524
0.56702,11,optica,14.41552,0.06744587295197263,0.0
0.56702,12,optica,14.34366,3.413904570322494e-29,0.0
0.56962,1,acustica,4.21429,0.0,0.0
0.56962,2,acustica,5.54083,0.0,0.06587025965191633
0.56962,3,acustica,8.29706,0.044621912861090046,0.0
0.56962,4,optica,4.3327,0.0,0.0
0.56962,5,optica,5.89221,0.0,0.07689000740193856
0.56962,6,optica,12.51886,0.0,0.08394968865319748
0.56962,7,optica,8.69845,0.04980341402514642,0.0
0.56962,8,optica,14.42774,0.06256337897503353,0.0
0.56962,9,optica,14.20935,0.0,0.0
0.56962,10,optica,12.90676,0.0,0.08479842393739265
0.56962,11,optica,14.41731,0.0664945006143843,0.0
0.56962,12,optica,14.31604,3.423578169079971e-29,0.0
0.57222,1,acustica,4.24794,0.0,0.0
0.57222,2,acustica,5.6299,0.0,0.06835478706675917
0.57222,3,acustica,8.39939,0.045953566888824154,0.0
0.57222,4,optica,4.30712,0.0,0.0
0.57222,5,optica,5.80581,0.0,0.07384118770618064
0.57222,6,optica,12.61695,0.0,0.08429692381744455
0.57222,7,optica,8.59995,0.04854632946536294,0.0
0.57222,8,optica,14.42499,0.06355972927216812,0.0
0.57222,9,optica,14.23539,0.0,0.0
0.57222,10,optica,12.81112,0.0,0.0847073967318401
0.57222,11,optica,14.4196,0.06552779795483775,0.0
0.57222,12,optica,14.28877,3.4331838886605745e-29,0.0
0.57483,1,acustica,4.27888,0.0,0.0
0.57483,2,acustica,5.7183,0.0,0.13899802167015848
0.57483,3,acustica,8.5003,0.0009791569859194827,0.0
0.57483,4,optica,4.27888,0.0,0.0
0.57483,5,optica,5.7183,0.0,0.0030108142848023407
0.57483,6,optica,12.71444,0.0,0.1345002706882008
0.57483,7,optica,8.5003,0.09354578463899747,0.0
0.57483,8,optica,14.42222,0.0006699462056332108,0.0
0.57483,9,optica,14.26187,0.0,0.0
0.57483,10,optica,12.71444,0.0,0.034588835446573596
0.57483,11,optica,14.42222,0.12842736964532292,0.0
0.57483,12,optica,14.26187,3.4427078629580413e-29,0.0
0.57613,1,acustica,4.27958,9.366648765905935e-05,0.0
0.57613,2,acustica,4.27958,6.19043738181393e-11,0.0
0.57613,3,acustica,5.71805,0.0,0.14052405097274434
0.57613,4,optica,5.71805,0.0,0.001513454191368806
0.57613,5,optica,8.50055,0.04665298180924579,0.0
0.57613,6,optica,8.50055,0.04785739074856854,0.0
0.57613,7,optica,12.71449,0.0,0.12711523851182577
0.57613,8,optica,12.71449,0.0,0.041967646690647946
0.57613,9,optica,14.26176,8.606865998131221e-30,0.0
0.57613,10,optica,14.26176,0.0,7.628635606052352e-07
0.57613,11,optica,14.42197,0.12132670380912927,0.0
0.57613,12,optica,14.42197,0.007766884085026662,0.0
0.57874,1,acustica,4.28517,0.0008426954390936731,0.0
0.57874,2,acustica,4.28517,1.3900345769473003e-08,0.0
0.57874,3,acustica,5.71608,0.0,0.13693957118240196
0.57874,4,optica,5.71608,0.0,0.005327353500512877
0.57874,5,optica,8.50253,0.08959764831435395,0.0
0.57874,6,optica,8.50253,0.004795541513348528,0.0
0.57874,7,optica,12.71489,0.0,0.15177875689343792
0.57874,8,optica,12.71489,0.0,0.017254467514817424
0.57874,9,optica,14.26089,8.60763688713145e-30,0.0
0.57874,10,optica,14.26089,0.0,6.816170171750843e-06
0.57874,11,optica,14.41996,0.126805047043201,8.46687079435377e-30
0.57874,12,optica,14.41996,0.0022586939713889636,0.0
0.58134,1,acustica,4.29623,0.0023391172374812494,0.0
0.58134,2,acustica,4.29623,2.0232882522423444e-07,0.0
0.58134,3,acustica,5.71212,0.0,0.12175506372848152
0.58134,4,optica,5.71212,0.0,0.020971051956173083
0.58134,5,optica,8.50652,0.09036031208208785,0.0
0.58134,6,optica,8.50652,0.0037951728390485406,0.0
0.58134,7,optica,12.71567,0.0,0.16576744187892234
0.58134,8,optica,12.71567,0.0,0.0031670281419389295
0.58134,9,optica,14.25916,3.4436718115616435e-29,0.0
0.58134,10,optica,14.25916,0.0,1.8659610504867016e-05
0.58134,11,optica,14.41596,0.12837167740354255,0.0
0.58134,12,optica,14.41596,0.0006322468135027489,8.458559811201711e-30
0.58394,1,acustica,4.31252,0.004579817724990449,0.0
0.58394,2,acustica,4.31252,1.0478584202186231e-06,6.985323169356832e-29
0.58394,3,acustica,5.70616,0.0,0.11235485749436296
0.58394,4,optica,5.70616,0.0,0.03106092774125539
0.58394,5,optica,8.51259,0.08786754758274641,0.0
0.58394,6,optica,8.51259,0.005923136785766786,0.0
0.58394,7,optica,12.71685,1.0241511164222686e-29,0.16357178196871272
0.58394,8,optica,12.71685,0.0,0.005215966736828641
0.58394,9,optica,14.25655,1.7227152074994995e-29,0.0
0.58394,10,optica,14.25655,0.0,3.577342180557308e-05
0.58394,11,optica,14.40999,0.12460526757021474,0.0
0.58394,12,optica,14.40999,0.004308627946185041,0.0
0.58655,1,acustica,4.33368,0.007552637010448466,0.0
0.58655,2,acustica,4.33368,1.1502792854230094e-05,0.0
0.58655,3,acustica,5.69817,0.0,0.12630508559989495
0.58655,4,optica,5.69817,0.0,0.01803191617979087
0.58655,5,optica,8.52085,0.08569680561560293,0.0
0.58655,6,optica,8.52085,0.007592393872046907,0.0
0.58655,7,optica,12.71842,0.0,0.16708276037336195
0.58655,8,optica,12.71842,0.0,0.0015119705602920602
0.58655,9,optica,14.25307,3.4458350668996396e-29,0.0
0.58655,10,optica,14.25307,0.0,5.739444193302714e-05
0.58655,11,optica,14.40209,0.12827322140482808,0.0
0.58655,12,optica,14.40209,0.000520080707479263,0.0
0.58915,1,acustica,4.35925,0.011272643799138251,0.0
0.58915,2,acustica,4.35925,1.3451424583242458e-05,0.0
0.58915,3,acustica,5.68812,0.0,0.1282022236703628
0.58915,4,optica,5.68812,0.0,0.017288981022794143
0.58915,5,optica,8.53144,0.08307732625192653,0.0
0.58915,6,optica,8.53144,0.009561447179122877,0.0
0.58915,7,optica,12.72037,1.0237149265469965e-29,0.15376225756751405
0.58915,8,optica,12.72037,1.0208771872975833e-29,0.014595349636272422
0.58915,9,optica,14.24872,8.618458853498724e-30,0.0
0.58915,10,optica,14.24872,0.0,8.25359646111118e-05
0.58915,11,optica,14.39232,0.09028698346315114,0.0
0.58915,12,optica,14.39232,0.038354708966351146,8.478919854201596e-30
0.59176,1,acustica,4.38867,0.015546959365245843,0.0
0.59176,2,acustica,4.38867,0.00019764476149347054,0.0
0.59176,3,acustica,5.67598,0.0,0.08789873718355216
0.59176,4,optica,5.67598,0.0,0.0589814799365086
0.59176,5,optica,8.54453,0.07394551873899219,0.0
0.59176,6,optica,8.54453,0.017879456931132118,0.0
0.59176,7,optica,12.72269,0.0,0.04672724623095645
0.59176,8,optica,12.72269,0.0,0.12135180946135463
0.59176,9,optica,14.24349,4.311374749538259e-29,0.0
0.59176,10,optica,14.24349,0.0,0.00011001436633416456
0.59176,11,optica,14.38073,0.0009115820051139385,0.0
0.59176,12,optica,14.38073,0.12754694988963566,0.0
0.59436,1,acustica,4.42129,0.020596862984746937,6.659762973317348e-29
0.59436,2,acustica,4.42129,0.0003422358121593664,6.667852572296442e-29
0.59436,3,acustica,5.66169,0.0,0.05034470423378059
0.59436,4,optica,5.66169,0.0,0.09816155792499029
0.59436,5,optica,8.5603,0.0907793846746113,0.0
0.59436,6,optica,8.5603,5.2478999418347324e-05,0.0
0.59436,7,optica,12.72539,0.0,0.01785836601314235
0.59436,8,optica,12.72539,0.0,0.14990383480337677
0.59436,9,optica,14.23739,1.725529010954803e-29,0.0
0.59436,10,optica,14.23739,0.0,0.0001384826857266568
0.59436,11,optica,14.3674,0.007513818164657843,0.0
0.59436,12,optica,14.3674,0.12072940402377419,0.0
0.59697,1,acustica,4.45642,0.02683185186157131,6.560440329711894e-29
0.59697,2,acustica,4.45642,3.911892433490931e-05,6.55958687433996e-29
0.59697,3,acustica,5.64521,0.0,0.0008923330670574856
0.59697,4,optica,5.64521,0.0,0.14947964929387386
0.59697,5,optica,8.579,0.08254675385194872,0.0
0.59697,6,optica,8.579,0.007096072499180537,0.0
0.59697,7,optica,12.72845,0.0,0.015280323534551127
0.59697,8,optica,12.72845,1.0227137947191463e-29,0.15213023853045832
0.59697,9,optica,14.23041,4.3160140031515943e-29,0.0
0.59697,10,optica,14.23041,0.0,0.00016647144146146728
0.59697,11,optica,14.35242,0.002060536098535794,8.513496307432728e-30
0.59697,12,optica,14.35242,0.12593458752715847,0.0
0.59957,1,acustica,4.49329,0.03344167567015372,0.0
0.59957,2,acustica,4.49329,0.00010196588904131091,0.0
0.59957,3,acustica,5.62649,0.0,0.04483503308776511
0.59957,4,optica,5.62649,0.0,0.10764542914931392
0.59957,5,optica,8.60086,0.03813977656490701,1.9454902280903612e-29
0.59957,6,optica,8.60086,0.0501018349917453,0.0
0.59957,7,optica,12.73184,0.0,0.001958525291259566
0.59957,8,optica,12.73184,0.0,0.1650694670111352
0.59957,9,optica,14.22254,3.456726897585252e-29,0.0
0.59957,10,optica,14.22254,0.0,0.0001924371172013494
0.59957,11,optica,14.33589,0.010331388970336256,1.7055818513296898e-29
0.59957,12,optica,14.33589,0.11738219128138691,8.53975768767102e-30
0.60218,1,acustica,4.53111,0.04073887949325965,0.0
0.60218,2,acustica,4.53111,0.0002233885288522351,0.0
0.60218,3,acustica,5.60548,0.0,0.0018939367487357116
0.60218,4,optica,5.60548,0.0,0.1529413167447435
0.60218,5,optica,8.62615,0.07255354024175105,0.0
0.60218,6,optica,8.62615,0.014059979130181057,0.0
0.60218,7,optica,12.73556,0.0,0.06272477486898291
0.60218,8,optica,12.73556,1.0190010175983756e-29,0.10389382977190903
0.60218,9,optica,14.2138,1.7285474680276864e-29,2.120212932317939e-06
0.60218,10,optica,14.2138,1.7300473942116598e-29,0.00021269871300564036
0.60218,11,optica,14.3179,0.0018668401118009234,0.0
0.60218,12,optica,14.3179,0.12553110700983552,0.0
0.60478,1,acustica,4.56906,0.019747544829598826,0.0
0.60478,2,acustica,4.56906,0.029385560190103775,0.0
0.60478,3,acustica,5.58214,0.0,0.0859127893402304
0.60478,4,optica,5.58214,0.0,0.07152761279071926
0.60478,5,optica,8.65513,0.06370449792261061,0.0
0.60478,6,optica,8.65513,0.021042216565873947,0.0
0.60478,7,optica,12.73958,0.0,0.004450009146565974
0.60478,8,optica,12.73958,0.0,0.16173667767588876
0.60478,9,optica,14.20418,1.7326762113665575e-29,0.0
0.60478,10,optica,14.20418,8.658284149116293e-30,0.00023210469336254694
0.60478,11,optica,14.29857,0.01391197651248985,0.0
0.60478,12,optica,14.29857,0.11313564262699437,8.584404135489257e-30
0.60738,1,acustica,4.60632,0.005300738052699417,0.0
0.60738,2,acustica,4.60632,0.052761868359955166,0.0
0.60738,3,acustica,5.55641,0.0,0.15511135918553406
0.60738,4,optica,5.55641,0.0,0.0051891171899903065
0.60738,5,optica,8.68807,0.07961476077322566,0.0
0.60738,6,optica,8.68807,0.0030188164331752935,0.0
0.60738,7,optica,12.74386,0.0,0.007851053743182155
0.60738,8,optica,12.74386,0.0,0.15788554819365525
0.60738,9,optica,14.19367,3.467091611795385e-29,5.651757350250273e-05
0.60738,10,optica,14.19367,3.467091611795385e-29,0.00018638939577047961
0.60738,11,optica,14.27803,0.12557324412097007,0.0
0.60738,12,optica,14.27803,0.001088816625112452,0.0
0.60999,1,acustica,4.6421,0.001504021048509277,0.0
0.60999,2,acustica,4.6421,0.06625237768981164,6.066649643487987e-29
0.60999,3,acustica,5.52826,0.0,0.1496640119789482
0.60999,4,optica,5.52826,0.0,0.013756581945960905
0.60999,5,optica,8.72523,0.0026528705524658564,0.0
0.60999,6,optica,8.72523,0.07761910819529923,0.0
0.60999,7,optica,12.74837,0.0,0.13546408051276318
0.60999,8,optica,12.74837,0.0,0.029808593596677518
0.60999,9,optica,14.18229,8.677985104582688e-30,0.00024605078101831495
0.60999,10,optica,14.18229,8.679006805614474e-29,0.0
0.60999,11,optica,14.2564,0.11794678532167996,0.0
0.60999,12,optica,14.2564,0.008294050312395074,0.0
0.61259,1,acustica,4.67564,0.018787293511964464,0.0
0.61259,2,acustica,4.67564,0.05943100468248356,0.0
0.61259,3,acustica,5.49765,0.0,0.10520411648630865
0.61259,4,optica,5.49765,0.0,0.061602329869878146
0.61259,5,optica,8.76685,0.01836741644976973,0.0
0.61259,6,optica,8.76685,0.059298924491828706,0.0
0.61259,7,optica,12.75307,0.0,0.1635676043410785
0.61259,8,optica,12.75307,1.0168478585562453e-29,0.0012314533296489084
0.61259,9,optica,14.17004,8.689053294774862e-30,0.00024067476893801883
0.61259,10,optica,14.17004,8.690076298918047e-29,0.0
0.61259,11,optica,14.23381,0.051507621277338045,1.728385545491978e-29
0.61259,12,optica,14.23381,0.07427601431774242,0.0
0.6152,1,acustica,4.70621,0.02084613051162488,0.0
0.6152,2,acustica,4.70621,0.06860342333049224,5.908814721221039e-29
0.6152,3,acustica,5.46457,0.0,0.13441485435755698
0.6152,4,optica,5.46457,0.0,0.03604946367525466
0.6152,5,optica,8.81313,0.007682884456628797,0.0
0.6152,6,optica,8.81313,0.06714544769191683,0.0
0.6152,7,optica,12.75789,0.0,0.1351707564610561
0.6152,8,optica,12.75789,0.0,0.029148831681781843
0.6152,9,optica,14.15692,0.0,0.00018891566225808504
0.6152,10,optica,14.15692,1.3921492067113402e-28,3.7432102117531794e-05
0.6152,11,optica,14.2104,0.002190272453388437,8.638874567266925e-30
0.6152,12,optica,14.2104,0.12310003510263488,0.0
0.6178,1,acustica,4.73317,0.0018086493272861665,0.0
0.6178,2,acustica,4.73317,0.09963983132710479,0.0
0.6178,3,acustica,5.429,0.0,0.0783921347869887
0.6178,4,optica,5.429,0.0,0.09600896138922721
0.6178,5,optica,8.86424,0.016110760003409913,0.0
0.6178,6,optica,8.86424,0.05566630905231812,0.0
0.6178,7,optica,12.76278,0.0,0.039469923852598
0.6178,8,optica,12.76278,0.0,0.12436768944609446
0.6178,9,optica,14.14295,3.4854477013842125e-29,0.00020251440486393485
0.6178,10,optica,14.14295,4.3557459704051635e-28,6.887357331431687e-07
0.6178,11,optica,14.1863,0.016992210696333488,0.0
0.6178,12,optica,14.1863,0.10776866709774383,0.0
0.62041,1,acustica,4.75596,0.0009039641517720033,0.0
0.62041,2,acustica,4.75596,0.11330662991217069,5.790037066045341e-29
0.62041,3,acustica,5.39094,0.0,0.17631056693737535
0.62041,4,optica,5.39094,0.0,0.002313700963964538
0.62041,5,optica,8.92028,0.004072863771130266,0.0
0.62041,6,optica,8.92028,0.06446587725863272,0.0
0.62041,7,optica,12.76766,0.0,8.864351632661334e-05
0.62041,8,optica,12.76766,1.0166458514578015e-29,0.16326715899258523
0.62041,9,optica,14.12814,8.725267291617095e-30,0.00015106987457870634
0.62041,10,optica,14.12814,2.181776666780969e-28,2.1023538975407923e-05
0.62041,11,optica,14.16165,0.030580926172664766,0.0
0.62041,12,optica,14.16165,0.09361464618425526,8.706882044387393e-30
0.62301,1,acustica,4.77409,0.002844383235350967,0.0
0.62301,2,acustica,4.77409,0.12488489476108652,0.0
0.62301,3,acustica,5.35042,0.0,0.1554971104297818
0.62301,4,optica,5.35042,0.0,0.027644788800468816
0.62301,5,optica,8.98132,0.008312480078007377,0.0
0.62301,6,optica,8.98132,0.0568331656992898,0.0
0.62301,7,optica,12.77246,1.0144730934668006e-29,0.020144600170643134
0.62301,8,optica,12.77246,1.0144730934668006e-29,0.14273133268596247
0.62301,9,optica,14.11252,8.743365352153154e-29,0.00011417030410993424
0.62301,10,optica,14.11252,7.430968998833998e-28,2.0597176496829992e-05
0.62301,11,optica,14.1366,0.012941783884720975,0.0
0.62301,12,optica,14.1366,0.11065304883514603,0.0
0.62562,1,acustica,4.78718,0.008199456549713198,5.741980434085118e-29
0.62562,2,acustica,4.78718,0.13379746941228599,0.0
0.62562,3,acustica,5.30745,0.0,0.16733205659066422
0.62562,4,optica,5.30745,0.0,0.020630533640113587
0.62562,5,optica,9.04734,0.00608996059138123,1.78224645711547e-29
0.62562,6,optica,9.04734,0.05554474880299233,0.0
0.62562,7,optica,12.77706,1.0252070245013528e-29,0.0012752192171211736
0.62562,8,optica,12.77706,0.0,0.16112343176822905
0.62562,9,optica,14.0961,1.4885757115025526e-28,9.296345401023064e-05
0.62562,10,optica,14.0961,1.0682712337259121e-27,1.1089401568290715e-06
0.62562,11,optica,14.11128,0.0013033041056695035,8.82580103981378e-30
0.62562,12,optica,14.11128,0.12165602170193773,0.0
0.62822,1,acustica,4.79497,0.016928011268227405,0.0
0.62822,2,acustica,4.79497,0.14007839704104205,5.700439465759469e-29
0.62822,3,acustica,5.2621,0.0,0.17290426885195007
0.62822,4,optica,5.2621,0.0,0.020191130516204407
0.62822,5,optica,9.11827,0.015432787285282324,0.0
0.62822,6,optica,9.11827,0.042612854641557285,1.7584819193537554e-29
0.62822,7,optica,12.78138,1.013382952417674e-29,0.0011556814741876796
0.62822,8,optica,12.78138,0.0,0.16076752941997674
0.62822,9,optica,14.07892,5.087941746010662e-27,1.6245451136975492e-05
0.62822,10,optica,14.07892,5.614234961739077e-28,3.7934983007420465e-05
0.62822,11,optica,14.08582,0.0973253677132813,8.76403340380527e-30
0.62822,12,optica,14.08582,0.02496457991453404,1.750374760581061e-29
0.63082,1,acustica,4.79727,0.07214890557795912,0.0
0.63082,2,acustica,4.79727,0.10060375220592875,0.0
0.63082,3,acustica,5.21443,0.0,0.01867374137596546
