pipeline,valor
FIREFLy,392.055
FIREFLy,392.055
FIREFLy,405.738
FIREFLy,405.738
FIREFLy,398.363
FIREFLy,409.603
FIREFLy,402.48
FIREFLy,402.765
FIREFLy,386.405
FIREFLy,386.405
FIREFLy,407.484
FIREFLy,407.484
FIREFLy,398.706
FIREFLy,408.346
FIREFLy,408.346
FIREFLy,407.32
FIREFLy,407.32
FIREFLy,406.65
FIREFLy,403.255
FIREFLy,403.255
FIREFLy,401.505
FIREFLy,401.505
FIREFLy,402.006
FIREFLy,402.006
FIREFLy,407.515
FIREFLy,400.939
FIREFLy,400.939
FIREFLy,400.405
FIREFLy,398.386
FIREFLy,398.386
FIREFLy,395.134
FIREFLy,395.134
FIREFLy,400.319
FIREFLy,400.319
FIREFLy,393.964
FIREFLy,395.854
FIREFLy,400.025
FIREFLy,402.436
FIREFLy,406.111
FIREFLy,406.111
FIREFLy,398.888
FIREFLy,398.888
FIREFLy,405.794
FIREFLy,402.469
FIREFLy,402.469
FIREFLy,404.199
FIREFLy,399.855
FIREFLy,399.261
FIREFLy,394.329
FIREFLy,394.329
FIREFLy,394.269
FIREFLy,394.269
FIREFLy,408.744
FIREFLy,380.957
FIREFLy,391.517
FIREFLy,406.83
FIREFLy,386.648
FIREFLy,386.648
FIREFLy,403.022
FIREFLy,403.022
FIREFLy,381.629
FIREFLy,403.648
FIREFLy,403.648
FIREFLy,407.123
FIREFLy,407.123
FIREFLy,395.568
FIREFLy,405.441
FIREFLy,400.492
FIREFLy,400.492
FIREFLy,402.17
FIREFLy,399.709
FIREFLy,399.709
FIREFLy,398.071
FIREFLy,398.071
FIREFLy,396.169
FIREFLy,399.516
FIREFLy,401.124
FIREFLy,401.124
FIREFLy,404.971
FIREFLy,396.749
FIREFLy,396.749
FIREFLy,393.764
FIREFLy,393.764
FIREFLy,397.269
FIREFLy,396.611
FIREFLy,396.611
FIREFLy,380.758
FIREFLy,380.758
FIREFLy,365.13
FIREFLy,365.13
FIREFLy,382.629
FIREFLy,382.629
FIREFLy,401.885
FIREFLy,393.071
FIREFLy,393.071
FIREFLy,392.285
FIREFLy,404.072
FIREFLy,404.072
FIREFLy,408.49
FIREFLy,402.616
FIREFLy,402.616
FIREFLy,408.275
FIREFLy,403.288
FIREFLy,403.288
FIREFLy,401.592
FIREFLy,403.903
FIREFLy,403.903
FIREFLy,406.731
FIREFLy,403.312
FIREFLy,409.05
FIREFLy,398.647
FIREFLy,398.647
FIREFLy,390.644
FIREFLy,390.644
FIREFLy,411.119
FIREFLy,411.119
FIREFLy,398.543
FIREFLy,398.543
FIREFLy,409.099
FIREFLy,409.099
FIREFLy,384.493
FIREFLy,384.493
FIREFLy,395.207
FIREFLy,408.127
FIREFLy,408.127
FIREFLy,397.75
FIREFLy,397.75
FIREFLy,404.093
FIREFLy,404.093
FIREFLy,398.067
FIREFLy,398.067
FIREFLy,401.552
FIREFLy,401.889
FIREFLy,388.094
FIREFLy,388.094
FIREFLy,395.908
FIREFLy,396.243
FIREFLy,402.156
FIREFLy,402.156
FIREFLy,395.26
FIREFLy,395.26
FIREFLy,397.341
FIREFLy,404.809
FIREFLy,390.939
FIREFLy,390.939
FIREFLy,406.358
FIREFLy,406.358
FIREFLy,403.821
FIREFLy,400.411
FIREFLy,403.839
FIREFLy,403.839
FIREFLy,394.502
FIREFLy,394.502
FIREFLy,397.143
FIREFLy,397.143
FIREFLy,396.691
FIREFLy,400.169
FIREFLy,400.169
FIREFLy,406.178
FIREFLy,406.178
FIREFLy,407.951
FIREFLy,407.951
FIREFLy,403.668
FIREFLy,399.13
FIREFLy,407.408
FIREFLy,401.969
FIREFLy,384.458
FIREFLy,384.458
FIREFLy,377.252
FIREFLy,377.252
FIREFLy,407.104
FIREFLy,396.117
FIREFLy,396.117
FIREFLy,408.167
FIREFLy,408.167
FIREFLy,402.511
FIREFLy,378.169
FIREFLy,378.169
FIREFLy,400.811
FIREFLy,400.811
FIREFLy,401.873
FIREFLy,401.873
FIREFLy,392.545
FIREFLy,397.55
FIREFLy,397.55
FIREFLy,404.076
FIREFLy,392.428
FIREFLy,392.428
FIREFLy,391.977
FIREFLy,409.849
FIREFLy,409.849
FIREFLy,400.453
FIREFLy,400.453
FIREFLy,406.998
FIREFLy,406.998
FIREFLy,396.232
FIREFLy,393.233
FIREFLy,395.069
FIREFLy,395.069
FIREFLy,402.795
FIREFLy,402.795
FIREFLy,369.652
FIREFLy,369.652
FIREFLy,400.798
FIREFLy,407.534
FIREFLy,407.534
FIREFLy,400.461
FIREFLy,400.461
FIREFLy,395.045
FIREFLy,395.045
FIREFLy,411.051
FIREFLy,411.051
FIREFLy,412.93
FIREFLy,412.93
FIREFLy,404.324
FIREFLy,404.192
FIREFLy,410.103
FIREFLy,410.103
FIREFLy,390.31
FIREFLy,390.31
FIREFLy,400.868
FIREFLy,394.493
FIREFLy,394.493
FIREFLy,408.881
FIREFLy,408.881
FIREFLy,391.008
FIREFLy,408.894
FIREFLy,408.894
FIREFLy,400.998
FIREFLy,394.776
FIREFLy,394.776
FIREFLy,401.553
FIREFLy,401.553
FIREFLy,400.551
FIREFLy,400.551
FIREFLy,381.296
FIREFLy,402.478
FIREFLy,383.681
FIREFLy,403.811
FIREFLy,390.498
FIREFLy,390.498
FIREFLy,398.668
FIREFLy,398.668
FIREFLy,394.124
FIREFLy,394.124
FIREFLy,403.726
FIREFLy,406.388
FIREFLy,394.733
FIREFLy,394.733
FIREFLy,399.384
FIREFLy,399.384
FIREFLy,383.736
FIREFLy,391.198
FIREFLy,391.198
FIREFLy,388.547
FIREFLy,404.286
FIREFLy,404.642
FIREFLy,400.723
FIREFLy,400.723
FIREFLy,399.103
FIREFLy,404.76
FIREFLy,404.76
FIREFLy,401.184
FIREFLy,398.96
FIREFLy,398.96
FIREFLy,401.269
FIREFLy,396.636
FIREFLy,396.636
FIREFLy,392.595
FIREFLy,392.595
FIREFLy,393.434
FIREFLy,393.434
FIREFLy,390.598
FIREFLy,390.598
FIREFLy,399.917
FIREFLy,399.917
FIREFLy,404.863
FIREFLy,400.333
FIREFLy,400.333
FIREFLy,393.661
FIREFLy,393.661
FIREFLy,404.551
FIREFLy,403.067
FIREFLy,400.938
FIREFLy,401.458
FIREFLy,402.047
FIREFLy,402.047
FIREFLy,404.594
FIREFLy,404.594
FIREFLy,395.429
FIREFLy,395.429
FIREFLy,383.74
FIREFLy,383.74
FIREFLy,409.105
FIREFLy,405.651
FIREFLy,404.918
FIREFLy,373.794
FIREFLy,373.794
FIREFLy,413.154
FIREFLy,409.786
FIREFLy,403.818
FIREFLy,396.265
FIREFLy,396.265
FIREFLy,400.957
FIREFLy,400.957
FIREFLy,398.346
FIREFLy,398.346
FIREFLy,395.031
FIREFLy,395.031
FIREFLy,395.402
FIREFLy,395.402
FIREFLy,394.28
FIREFLy,394.28
FIREFLy,401.752
FIREFLy,411.066
FIREFLy,411.066
FIREFLy,407.42
FIREFLy,403.579
FIREFLy,403.579
FIREFLy,395.842
FIREFLy,400.264
FIREFLy,400.264
FIREFLy,407.304
FIREFLy,410.065
FIREFLy,404.939
FIREFLy,404.939
FIREFLy,401.972
FIREFLy,401.972
FIREFLy,386.787
FIREFLy,386.787
FIREFLy,397.868
FIREFLy,397.57
FIREFLy,396.949
FIREFLy,396.949
FIREFLy,405.909
FIREFLy,405.909
FIREFLy,405.295
FIREFLy,405.295
FIREFLy,397.18
FIREFLy,390.15
FIREFLy,401.568
FIREFLy,394.905
FIREFLy,399.669
FIREFLy,399.669
FIREFLy,404.663
FIREFLy,400.306
FIREFLy,379.677
FIREFLy,393.981
FIREFLy,393.981
FIREFLy,390.664
FIREFLy,402.817
FIREFLy,402.817
FIREFLy,411.435
FIREFLy,392.269
FIREFLy,405.787
FIREFLy,405.787
FIREFLy,391.054
FIREFLy,391.054
FIREFLy,400.404
FIREFLy,400.404
FIREFLy,408.742
FIREFLy,408.742
FIREFLy,400.118
FIREFLy,400.118
FIREFLy,392.267
FIREFLy,384.148
FIREFLy,384.148
FIREFLy,402.353
FIREFLy,402.353
FIREFLy,409.909
FIREFLy,409.909
FIREFLy,402.727
FIREFLy,401.613
FIREFLy,401.613
FIREFLy,388.301
FIREFLy,388.301
FIREFLy,376.888
FIREFLy,376.888
FIREFLy,404.577
FIREFLy,404.577
FIREFLy,400.142
FIREFLy,400.142
FIREFLy,398.589
FIREFLy,398.589
FIREFLy,401.752
FIREFLy,406.071
FIREFLy,391.908
FIREFLy,391.908
FIREFLy,393.811
FIREFLy,393.811
FIREFLy,408.205
FIREFLy,408.205
FIREFLy,392.111
FIREFLy,392.111
FIREFLy,390.5
FIREFLy,401.814
FIREFLy,401.814
FIREFLy,407.358
FIREFLy,407.358
FIREFLy,409.335
FIREFLy,410.417
FIREFLy,410.417
FIREFLy,403.074
FIREFLy,385.101
FIREFLy,385.101
FIREFLy,398.278
FIREFLy,401.429
FIREFLy,401.429
FIREFLy,393.732
FIREFLy,393.732
FIREFLy,394.976
FIREFLy,401.835
FIREFLy,401.835
FIREFLy,387.369
FIREFLy,394.511
FIREFLy,394.511
FIREFLy,380.658
FIREFLy,380.658
FIREFLy,402.137
FIREFLy,402.137
FIREFLy,394.768
FIREFLy,394.768
FIREFLy,383.866
FIREFLy,383.866
FIREFLy,404.623
FIREFLy,404.623
FIREFLy,405.709
FIREFLy,405.709
FIREFLy,396.594
FIREFLy,396.594
FIREFLy,400.992
FIREFLy,401.649
FIREFLy,400.187
FIREFLy,400.187
FIREFLy,404.705
FIREFLy,404.705
FIREFLy,401.241
FIREFLy,406.931
FIREFLy,406.931
FIREFLy,390.44
FIREFLy,388.557
FIREFLy,403.618
FIREFLy,398.68
FIREFLy,398.68
FIREFLy,402.345
FIREFLy,402.345
FIREFLy,401.28
FIREFLy,390.916
FIREFLy,390.916
FIREFLy,389.021
FIREFLy,389.021
FIREFLy,387.457
FIREFLy,398.08
FIREFLy,398.08
FIREFLy,406.278
FIREFLy,384.654
FIREFLy,384.654
FIREFLy,406.123
FIREFLy,406.123
FIREFLy,389.62
FIREFLy,409.791
FIREFLy,409.791
FIREFLy,407.375
FIREFLy,407.375
FIREFLy,371.225
FIREFLy,371.225
FIREFLy,394.954
FIREFLy,399.475
FIREFLy,399.475
FIREFLy,405.969
FIREFLy,406.215
FIREFLy,401.537
FIREFLy,401.537
FIREFLy,383.232
FIREFLy,382.859
FIREFLy,387.719
FIREFLy,399.203
FIREFLy,399.203
FIREFLy,394.686
FIREFLy,394.686
FIREFLy,401.508
FIREFLy,401.508
FIREFLy,406.83
FIREFLy,406.83
FIREFLy,392.456
FIREFLy,392.456
FIREFLy,404.209
FIREFLy,404.209
FIREFLy,400.137
FIREFLy,390.248
FIREFLy,399.94
FIREFLy,399.94
FIREFLy,404.254
FIREFLy,404.254
FIREFLy,394.86
FIREFLy,394.86
FIREFLy,408.219
FIREFLy,408.219
FIREFLy,395.107
FIREFLy,395.107
FIREFLy,403.647
FIREFLy,409.736
FIREFLy,409.736
FIREFLy,403.726
FIREFLy,403.803
FIREFLy,403.803
FIREFLy,381.144
FIREFLy,381.144
FIREFLy,400.136
FIREFLy,404.724
FIREFLy,404.724
FIREFLy,398.448
FIREFLy,407.237
FIREFLy,407.237
FIREFLy,410.14
FIREFLy,410.14
FIREFLy,401.274
FIREFLy,392.809
FIREFLy,402.129
FIREFLy,402.129
FIREFLy,402.708
FIREFLy,402.708
FIREFLy,395.38
FIREFLy,395.38
FIREFLy,403.458
FIREFLy,403.458
FIREFLy,377.802
FIREFLy,397.574
FIREFLy,397.574
FIREFLy,392.593
FIREFLy,399.579
FIREFLy,399.579
FIREFLy,403.771
FIREFLy,403.771
FIREFLy,412.391
FIREFLy,412.391
FIREFLy,399.208
FIREFLy,399.208
FIREFLy,402.582
FIREFLy,402.582
FIREFLy,400.723
FIREFLy,401.323
FIREFLy,401.323
FIREFLy,404.237
FIREFLy,404.237
FIREFLy,403.388
FIREFLy,403.388
FIREFLy,403.589
FIREFLy,407.812
FIREFLy,410.34
FIREFLy,410.34
FIREFLy,401.139
FIREFLy,403.027
FIREFLy,403.027
FIREFLy,406.515
FIREFLy,406.515
FIREFLy,404.927
FIREFLy,404.927
FIREFLy,403.432
FIREFLy,398.163
FIREFLy,398.163
FIREFLy,399.353
FIREFLy,399.353
FIREFLy,383.267
FIREFLy,394.435
FIREFLy,394.435
FIREFLy,387.097
FIREFLy,408.346
FIREFLy,408.346
FIREFLy,404.133
FIREFLy,404.133
FIREFLy,405.444
FIREFLy,398.336
FIREFLy,390.172
FIREFLy,390.172
FIREFLy,400.965
FIREFLy,400.965
FIREFLy,403.211
FIREFLy,403.211
FIREFLy,400.438
FIREFLy,400.438
FIREFLy,398.226
FIREFLy,398.226
FIREFLy,389.254
FIREFLy,389.254
FIREFLy,399.785
FIREFLy,399.65
FIREFLy,399.65
FIREFLy,392.035
FIREFLy,389.456
FIREFLy,397.134
FIREFLy,397.134
FIREFLy,405.935
FIREFLy,405.935
FIREFLy,394.547
FIREFLy,399.581
FIREFLy,399.581
FIREFLy,407.65
FIREFLy,399.503
FIREFLy,407.187
FIREFLy,405.887
FIREFLy,405.887
FIREFLy,398.628
FIREFLy,378.102
FIREFLy,391.29
FIREFLy,398.806
FIREFLy,398.806
FIREFLy,382.353
FIREFLy,389.17
FIREFLy,389.17
FIREFLy,402.729
FIREFLy,409.474
FIREFLy,400.36
FIREFLy,400.97
FIREFLy,400.97
FIREFLy,375.567
FIREFLy,409.366
FIREFLy,404.617
FIREFLy,404.617
FIREFLy,403.901
FIREFLy,379.265
FIREFLy,394.647
FIREFLy,394.647
FIREFLy,382.567
FIREFLy,382.567
FIREFLy,384.67
FIREFLy,384.67
FIREFLy,396.546
FIREFLy,396.546
FIREFLy,409.784
FIREFLy,409.784
FIREFLy,407.867
FIREFLy,407.867
FIREFLy,400.705
FIREFLy,393.668
FIREFLy,388.068
FIREFLy,397.826
FIREFLy,405.027
FIREFLy,398.847
FIREFLy,373.155
FIREFLy,373.155
FIREFLy,400.264
FIREFLy,400.264
FIREFLy,405.526
FIREFLy,399.36
FIREFLy,400.607
FIREFLy,403.715
FIREFLy,403.715
FIREFLy,384.532
FIREFLy,384.532
FIREFLy,399.647
FIREFLy,399.647
FIREFLy,387.104
FIREFLy,408.192
FIREFLy,408.192
FIREFLy,404.612
FIREFLy,408.257
FIREFLy,378.471
FIREFLy,378.471
FIREFLy,394.388
FIREFLy,394.388
FIREFLy,400.67
FIREFLy,400.67
FIREFLy,397.75
FIREFLy,397.75
FIREFLy,372.781
FIREFLy,372.781
FIREFLy,396.268
FIREFLy,392.716
FIREFLy,392.716
FIREFLy,404.63
FIREFLy,404.63
FIREFLy,393.713
FIREFLy,401.827
FIREFLy,396.457
FIREFLy,386.582
FIREFLy,404.646
FIREFLy,401.541
FIREFLy,401.541
FIREFLy,382.29
FIREFLy,382.29
FIREFLy,407.078
FIREFLy,384.174
FIREFLy,384.174
FIREFLy,389.853
FIREFLy,389.853
FIREFLy,388.412
FIREFLy,388.412
FIREFLy,393.824
FIREFLy,386.265
FIREFLy,389.794
FIREFLy,389.794
FIREFLy,404.432
FIREFLy,403.592
FIREFLy,403.592
FIREFLy,394.193
FIREFLy,394.193
FIREFLy,403.94
FIREFLy,403.94
FIREFLy,400.844
FIREFLy,404.437
FIREFLy,388.417
FIREFLy,400.504
FIREFLy,409.168
FIREFLy,409.168
FIREFLy,398.542
FIREFLy,398.542
FIREFLy,403.677
FIREFLy,403.677
FIREFLy,400.031
FIREFLy,406.315
FIREFLy,386.1
FIREFLy,405.54
FIREFLy,377.356
FIREFLy,377.356
FIREFLy,391.723
FIREFLy,396.686
FIREFLy,405.381
FIREFLy,405.381
FIREFLy,401.676
FIREFLy,398.943
FIREFLy,395.023
FIREFLy,395.023
FIREFLy,401.204
FIREFLy,401.204
FIREFLy,391.633
FIREFLy,397.813
FIREFLy,397.813
FIREFLy,399.277
FIREFLy,402.771
FIREFLy,402.771
FIREFLy,389.227
FIREFLy,389.227
FIREFLy,386.414
FIREFLy,386.414
FIREFLy,401.21
FIREFLy,401.21
FIREFLy,390.353
FIREFLy,405.303
FIREFLy,405.303
FIREFLy,404.609
FIREFLy,404.609
FIREFLy,397.751
FIREFLy,397.751
FIREFLy,405.44
FIREFLy,405.44
FIREFLy,405.175
FIREFLy,404.551
FIREFLy,404.551
FIREFLy,401.65
FIREFLy,401.65
FIREFLy,408.02
FIREFLy,402.218
FIREFLy,396.825
FIREFLy,396.825
FIREFLy,393.643
FIREFLy,404.199
FIREFLy,405.972
FIREFLy,405.972
FIREFLy,402.489
FIREFLy,402.489
FIREFLy,408.246
FIREFLy,408.246
FIREFLy,407.007
FIREFLy,407.007
FIREFLy,404.686
FIREFLy,395.904
FIREFLy,395.904
FIREFLy,406.597
FIREFLy,406.597
FIREFLy,401.192
FIREFLy,401.192
FIREFLy,375.232
FIREFLy,375.232
FIREFLy,391.018
FIREFLy,396.832
FIREFLy,396.832
FIREFLy,410.51
FIREFLy,392.601
FIREFLy,401.369
FIREFLy,401.369
FIREFLy,403.675
FIREFLy,403.675
FIREFLy,406.887
FIREFLy,403.679
FIREFLy,405.833
FIREFLy,405.833
FIREFLy,389.564
FIREFLy,389.564
FIREFLy,407.497
FIREFLy,407.497
FIREFLy,398.922
FIREFLy,398.922
FIREFLy,389.2
FIREFLy,382.323
FIREFLy,411.589
FIREFLy,391.596
FIREFLy,391.596
FIREFLy,376.957
FIREFLy,390.957
FIREFLy,409.503
FIREFLy,409.503
FIREFLy,405.887
FIREFLy,395.018
FIREFLy,412.214
FIREFLy,412.214
FIREFLy,403.492
FIREFLy,399.713
FIREFLy,397.305
FIREFLy,393.996
FIREFLy,393.996
FIREFLy,399.422
FIREFLy,399.422
FIREFLy,406.061
FIREFLy,383.21
FIREFLy,395.068
FIREFLy,395.068
FIREFLy,408.371
FIREFLy,408.636
FIREFLy,406.187
FIREFLy,406.187
FIREFLy,406.585
FIREFLy,406.585
FIREFLy,406.596
FIREFLy,406.596
FIREFLy,395.307
FIREFLy,395.307
FIREFLy,407.588
FIREFLy,407.588
FIREFLy,399.539
FIREFLy,389.276
FIREFLy,389.769
FIREFLy,389.769
FIREFLy,403.027
FIREFLy,403.027
FIREFLy,404.78
FIREFLy,404.78
FIREFLy,399.125
FIREFLy,399.125
FIREFLy,406.51
FIREFLy,406.51
FIREFLy,382.689
FIREFLy,382.689
FIREFLy,399.451
FIREFLy,400.244
FIREFLy,388.633
FIREFLy,389.78
FIREFLy,402.715
FIREFLy,402.715
FIREFLy,400.038
FIREFLy,411.954
FIREFLy,393.431
FIREFLy,394.934
FIREFLy,395.318
FIREFLy,395.318
FIREFLy,396.616
FIREFLy,406.931
FIREFLy,397.035
FIREFLy,397.035
FIREFLy,392.416
FIREFLy,392.416
FIREFLy,404.501
FIREFLy,390.473
FIREFLy,390.473
FIREFLy,387.744
FIREFLy,390.525
FIREFLy,411.318
FIREFLy,396.908
FIREFLy,396.908
FIREFLy,379.436
FIREFLy,379.436
FIREFLy,411.071
FIREFLy,401.463
FIREFLy,401.503
FIREFLy,401.503
FIREFLy,407.787
FIREFLy,378.531
FIREFLy,378.531
FIREFLy,404.858
FIREFLy,404.858
FIREFLy,399.847
FIREFLy,403.693
FIREFLy,403.693
FIREFLy,398.794
FIREFLy,398.794
FIREFLy,405.184
FIREFLy,400.3
FIREFLy,400.751
FIREFLy,394.736
FIREFLy,394.736
FIREFLy,380.483
FIREFLy,380.483
FIREFLy,383.238
FIREFLy,409.81
FIREFLy,409.81
FIREFLy,389.377
FIREFLy,404.223
FIREFLy,388.214
FIREFLy,388.214
FIREFLy,404.11
FIREFLy,404.11
FIREFLy,403.662
FIREFLy,403.662
FIREFLy,400.909
FIREFLy,391.924
FIREFLy,396.599
FIREFLy,396.599
FIREFLy,401.776
FIREFLy,396.807
FIREFLy,396.807
FIREFLy,410.322
FIREFLy,410.322
FIREFLy,398.399
FIREFLy,378.588
FIREFLy,396.311
FIREFLy,408.496
FIREFLy,404.888
FIREFLy,404.888
FIREFLy,401.781
FIREFLy,401.781
FIREFLy,404.059
FIREFLy,404.059
FIREFLy,404.887
FIREFLy,404.887
FIREFLy,401.944
FIREFLy,401.944
FIREFLy,402.875
FIREFLy,402.875
FIREFLy,395.275
FIREFLy,396.098
FIREFLy,396.098
FIREFLy,376.458
FIREFLy,376.458
FIREFLy,401.563
FIREFLy,401.563
FIREFLy,402.524
FIREFLy,404.034
FIREFLy,404.034
FIREFLy,392.94
FIREFLy,396.757
FIREFLy,396.757
FIREFLy,395.913
FIREFLy,395.913
FIREFLy,400.556
FIREFLy,400.556
FIREFLy,405.18
FIREFLy,398.158
FIREFLy,398.158
FIREFLy,398.665
FIREFLy,398.665
FIREFLy,394.178
FIREFLy,394.178
FIREFLy,396.099
FIREFLy,397.943
FIREFLy,395.57
FIREFLy,407.105
FIREFLy,407.105
FIREFLy,391.215
FIREFLy,391.215
FIREFLy,406.808
FIREFLy,406.808
FIREFLy,401.861
FIREFLy,401.861
FIREFLy,394.776
FIREFLy,382.529
FIREFLy,399.683
FIREFLy,399.683
FIREFLy,405.438
FIREFLy,405.438
FIREFLy,403.192
FIREFLy,403.929
FIREFLy,403.929
FIREFLy,386.618
FIREFLy,386.618
FIREFLy,396.89
FIREFLy,396.89
FIREFLy,397.359
FIREFLy,397.359
FIREFLy,388.139
FIREFLy,388.139
FIREFLy,402.405
FIREFLy,402.405
FIREFLy,407.817
FIREFLy,407.817
FIREFLy,401.195
FIREFLy,403.681
FIREFLy,377.429
FIREFLy,400.794
FIREFLy,400.794
FIREFLy,394.298
FIREFLy,394.298
FIREFLy,395.728
FIREFLy,395.728
FIREFLy,397.214
FIREFLy,398.966
FIREFLy,401.861
FIREFLy,401.861
FIREFLy,399.862
FIREFLy,402.301
FIREFLy,402.301
FIREFLy,393.519
FIREFLy,392.903
FIREFLy,392.903
FIREFLy,401.489
FIREFLy,405.099
FIREFLy,407.264
FIREFLy,407.264
FIREFLy,401.731
FIREFLy,401.731
FIREFLy,402.278
FIREFLy,402.278
FIREFLy,401.186
FIREFLy,401.186
FIREFLy,401.854
FIREFLy,409.291
FIREFLy,407.498
FIREFLy,397.8
FIREFLy,397.8
FIREFLy,402.188
FIREFLy,402.188
FIREFLy,378.273
FIREFLy,405.211
FIREFLy,407.223
FIREFLy,398.638
FIREFLy,397.986
FIREFLy,397.986
FIREFLy,376.901
FIREFLy,376.901
FIREFLy,398.702
FIREFLy,398.702
FIREFLy,396.881
FIREFLy,396.881
FIREFLy,377.006
FIREFLy,400.068
FIREFLy,400.068
FIREFLy,411.506
FIREFLy,411.506
FIREFLy,393.812
FIREFLy,393.812
FIREFLy,407.458
FIREFLy,407.458
FIREFLy,400.44
FIREFLy,400.44
FIREFLy,383.278
FIREFLy,389.983
FIREFLy,389.983
FIREFLy,389.408
FIREFLy,395.296
FIREFLy,395.296
FIREFLy,405.311
FIREFLy,405.311
FIREFLy,409.668
FIREFLy,409.668
FIREFLy,405.789
FIREFLy,405.789
FIREFLy,395.945
FIREFLy,398.544
FIREFLy,399.79
FIREFLy,399.79
FIREFLy,400.514
FIREFLy,400.514
FIREFLy,393.535
FIREFLy,393.535
FIREFLy,394.646
FIREFLy,406.493
FIREFLy,406.493
FIREFLy,401.246
FIREFLy,401.246
FIREFLy,406.342
FIREFLy,375.553
FIREFLy,375.553
FIREFLy,397.513
FIREFLy,399.716
FIREFLy,399.716
FIREFLy,395.478
FIREFLy,395.478
FIREFLy,388.949
FIREFLy,391.196
FIREFLy,405.748
FIREFLy,407.117
FIREFLy,407.117
FIREFLy,407.267
FIREFLy,407.213
FIREFLy,403.865
FIREFLy,398.6
FIREFLy,398.6
FIREFLy,393.052
FIREFLy,393.052
FIREFLy,394.801
FIREFLy,394.801
FIREFLy,402.6
FIREFLy,405.551
FIREFLy,394.976
FIREFLy,394.976
FIREFLy,399.168
FIREFLy,399.168
FIREFLy,405.436
FIREFLy,386.511
FIREFLy,379.997
FIREFLy,398.667
FIREFLy,409.322
FIREFLy,409.322
FIREFLy,392.631
FIREFLy,406.825
FIREFLy,392.159
FIREFLy,392.159
FIREFLy,388.638
FIREFLy,388.638
FIREFLy,388.409
FIREFLy,405.911
FIREFLy,405.911
FIREFLy,381.05
FIREFLy,381.05
FIREFLy,408.485
FIREFLy,406.255
FIREFLy,406.255
FIREFLy,404.083
FIREFLy,404.083
FIREFLy,386.781
FIREFLy,386.781
FIREFLy,398.904
FIREFLy,400.55
FIREFLy,400.55
FIREFLy,398.129
FIREFLy,390.64
FIREFLy,390.753
FIREFLy,396.244
FIREFLy,397.869
FIREFLy,397.869
FIREFLy,387.167
FIREFLy,395.405
FIREFLy,395.405
FIREFLy,376.349
FIREFLy,376.349
FIREFLy,389.84
FIREFLy,389.84
FIREFLy,407.523
FIREFLy,407.523
FIREFLy,399.635
FIREFLy,394.317
FIREFLy,388.774
FIREFLy,388.774
FIREFLy,402.178
FIREFLy,395.049
FIREFLy,395.049
FIREFLy,402.637
FIREFLy,402.637
FIREFLy,400.902
FIREFLy,400.902
FIREFLy,391.721
FIREFLy,397.153
FIREFLy,397.153
FIREFLy,393.021
FIREFLy,404.705
FIREFLy,404.705
FIREFLy,406.69
FIREFLy,400.513
FIREFLy,400.513
FIREFLy,399.205
FIREFLy,398.962
FIREFLy,374.405
FIREFLy,374.405
FIREFLy,404.941
FIREFLy,404.941
FIREFLy,384.631
FIREFLy,384.631
FIREFLy,404.539
FIREFLy,394.191
FIREFLy,394.191
FIREFLy,398.124
FIREFLy,397.474
FIREFLy,397.474
FIREFLy,396.181
FIREFLy,396.181
FIREFLy,397.218
FIREFLy,397.218
FIREFLy,402.022
FIREFLy,392.639
FIREFLy,406.12
FIREFLy,406.12
FIREFLy,394.289
FIREFLy,408.108
FIREFLy,408.108
FIREFLy,395.439
FIREFLy,382.017
FIREFLy,382.017
FIREFLy,402.949
FIREFLy,411.847
FIREFLy,411.847
FIREFLy,385.995
FIREFLy,385.995
FIREFLy,401.489
FIREFLy,401.489
FIREFLy,408.89
FIREFLy,406.705
FIREFLy,405.636
FIREFLy,405.636
FIREFLy,408.257
FIREFLy,384.982
FIREFLy,384.982
FIREFLy,403.386
FIREFLy,397.495
FIREFLy,397.136
FIREFLy,397.136
FIREFLy,396.785
FIREFLy,402.266
FIREFLy,403.783
FIREFLy,403.783
FIREFLy,390.388
FIREFLy,390.388
FIREFLy,403.899
FIREFLy,403.899
FIREFLy,380.519
FIREFLy,380.519
FIREFLy,405.11
FIREFLy,405.11
FIREFLy,394.145
FIREFLy,398.952
FIREFLy,404.963
FIREFLy,408.794
FIREFLy,408.794
FIREFLy,395.563
FIREFLy,395.563
FIREFLy,385.351
FIREFLy,385.351
FIREFLy,385.941
FIREFLy,385.941
FIREFLy,396.801
FIREFLy,396.801
FIREFLy,384.677
FIREFLy,406.198
FIREFLy,406.198
FIREFLy,399.311
FIREFLy,399.311
FIREFLy,388.036
FIREFLy,388.036
FIREFLy,410.962
FIREFLy,410.962
FIREFLy,399.017
FIREFLy,399.017
FIREFLy,397.469
FIREFLy,393.494
FIREFLy,368.901
FIREFLy,368.901
FIREFLy,395.371
FIREFLy,395.371
FIREFLy,401.229
FIREFLy,401.229
FIREFLy,387.679
FIREFLy,387.679
FIREFLy,404.885
FIREFLy,404.885
FIREFLy,392.77
FIREFLy,391.794
FIREFLy,391.794
FIREFLy,397.52
FIREFLy,409.511
FIREFLy,407.266
FIREFLy,407.266
FIREFLy,406.119
FIREFLy,406.119
FIREFLy,404.85
FIREFLy,404.85
FIREFLy,382.248
FIREFLy,388.467
FIREFLy,401.178
FIREFLy,401.178
FIREFLy,399.369
FIREFLy,399.369
FIREFLy,395.68
FIREFLy,395.68
FIREFLy,391.589
