clump_vlsr,ddl,ddb
-169.2,-0.3923839173189887,0.0996530583667272
-164.0,-0.4680856687140147,0.1188788999908608
-158.8,-0.54378742010904,0.1381047416149942
-153.60000000000002,-0.6194891715040642,0.1573305832391274
-148.40000000000003,-0.6951909228990878,0.1765564248632604
-143.20000000000005,-0.7708926742941125,0.1957822664873936
