source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,distance_gspphot
504821419362381696,28.00357624354061,56.42266299781598,131.27763428899934,-5.464353029762865,0.226693005465115,0.36636958,-2.0182683323141486,0.2975875,-0.817656836564803,0.3544654,19.859243,20.467363,19.258127,1.2092361,1.0294002,
504821801620324096,27.99613195002293,56.4368528706315,131.2702849036557,-5.45151666234317,,,,,,,21.211905,21.070335,20.573854,0.49648094,,
505545074113123584,27.454749395297053,56.32220992231839,131.0035752584609,-5.63186725277725,0.0181942301244852,0.20334768,-0.865796878235761,0.12530752,0.3401030393987358,0.15899712,18.61098,18.83476,18.323359,0.51140213,0.9997538,6406.335
505571183212875008,27.51342158239722,56.49643848110389,130.99582707091434,-5.454808478002569,1.0971610177811293,0.7852215,-0.094100190180061,0.6774691,0.8380773526051256,0.7101269,20.54199,20.98349,19.803257,1.180233,1.0302141,
504821183144666112,28.011732532199208,56.38881507787623,131.2899868923072,-5.496209790920982,0.898667795295419,0.6184935,1.317140063583287,0.4777799,-0.9212309462250284,0.61267745,20.328321,21.100912,19.387428,1.7134838,1.0097995,
504821870339366784,27.98999029063324,56.44601849334581,131.2648196606473,-5.443396609713861,-1.816546545110293,0.73182267,-0.5535512343372138,0.5879814,0.0098330453015561,1.0625046,20.473787,21.250856,19.077253,2.173603,1.101517,
504789881424788864,27.735710229412668,56.22416087626122,131.1786429644935,-5.691857383658867,0.5940258698174616,0.033335503,2.91424796319369,0.022253383,-1.0054336958568688,0.02659138,15.459536,15.935107,14.811816,1.123291,0.97841,1273.8528
504814547414572416,27.964406141430352,56.29673072836679,131.28595223961207,-5.591872638081688,-0.2210758815945153,0.38160384,-2.207102957342795,0.31363815,-1.304958350110766,0.35017836,19.81976,20.532507,19.022964,1.5095425,1.0152415,
505571496752848640,27.60986728308476,56.53287119109401,131.03958078658113,-5.407252683232191,0.3938044893207832,0.09065965,4.081631042398583,0.05935677,0.790146713505341,0.08497063,17.057835,17.605103,16.31704,1.288063,1.3293275,1408.0079
504814929672277760,27.98363017457153,56.31549981514442,131.29197509962205,-5.571134232166391,2.52511504590724,1.2492037,-0.6167155315265715,1.0283777,-0.0554977700711738,1.1502934,20.796938,21.340378,19.932138,1.4082394,0.9837788,
