,year,CLASS-CTEM_GFDL-ESM2M_S2,CLASS-CTEM_HadGEM2-ES_S2,CLASS-CTEM_IPsL-CM5A-LR_S2,CLASS-CTEM_MIROC5_S2,ELM_GFDL-ESM2M_S2,ELM_HadGEM2-ES_S2,ELM_IPsL-CM5A-LR_S2,ELM_MIROC5_S2,JULES-ES-cs_GFDL-ESM2M_S2,JULES-ES-cs_HadGEM2-ES_S2,JULES-ES-cs_IPsL-CM5A-LR_S2,JULES-ES-cs_MIROC5_S2,JULES-ES-npp_GFDL-ESM2M_S2,JULES-ES-npp_HadGEM2-ES_S2,JULES-ES-npp_IPsL-CM5A-LR_S2,JULES-ES-npp_MIROC5_S2,JULES-ES-resps_GFDL-ESM2M_S2,JULES-ES-resps_HadGEM2-ES_S2,JULES-ES-resps_IPsL-CM5A-LR_S2,JULES-ES-resps_MIROC5_S2,LPJ_GFDL-ESM2M_S2,LPJ_HadGEM2-ES_S2,LPJ_IPsL-CM5A-LR_S2,LPJ_MIROC5_S2,VISIT_GFDL-ESM2M_S2,VISIT_HadGEM2-ES_S2,VISIT_IPsL-CM5A-LR_S2,VISIT_MIROC5_S2
75,2080,1.539484601,3.732358003,1.028423686,2.335292227,1.066657989,1.298446715,0.926955329,0.865275129,6.160996943,8.388289336,7.841765551,8.352294746,5.542019403,7.635345311,5.996088259,7.632302513,6.231206858,8.952017407,6.599316096,9.01780738,2.166588463,3.125910038,2.592433503,2.784801158,1.815389812,1.71397776,1.690615247,2.324759048
76,2081,1.397528224,1.936236057,2.216884644,1.753618912,1.211006519,1.308200094,0.560107838,1.194988797,5.871861902,7.480568538,8.608201113,8.183279589,5.299365739,6.870486073,7.097029457,7.538492714,5.866347263,7.333289918,8.28366014,8.453726275,2.387126522,2.624324626,2.758159607,2.700562517,1.602383728,1.628916298,1.854331137,2.29114654
77,2082,1.499607522,2.208160347,1.271706273,2.494406779,1.017074939,1.467790361,0.82687512,0.987037908,5.887183752,7.457444917,8.336724181,8.103942967,5.061182569,6.7807589,6.858974726,7.597256002,5.91461148,7.379642139,7.638654736,8.634072875,2.308077024,2.796319119,2.614163417,2.7959071,1.733598599,1.731436941,1.91726647,2.255141992
78,2083,1.339042077,2.131256733,0.805389262,1.877899167,0.903703796,1.431140165,1.203474939,0.946312401,5.944457691,7.754077709,6.904388962,8.019638473,5.361653259,6.598569576,4.903219909,7.285845482,5.956163379,7.314093083,5.786889636,8.129692409,2.241308623,2.771063383,1.97273871,2.909272506,1.721283553,1.653981681,1.325915415,2.098812119
79,2084,1.549108927,1.795354966,1.803987766,1.400341653,0.777611187,0.80292939,1.368293665,0.837429046,6.332012168,7.28986614,7.53433901,7.702982554,5.490984486,6.133910042,6.05632572,6.559404334,6.255957384,6.677788313,7.180549475,7.009074744,2.383801051,2.669310745,2.368321397,2.621158519,1.686798202,1.511571526,1.630045715,2.234269299
80,2085,1.290249745,1.771138153,1.321516749,1.366913229,0.953091805,1.204937658,0.641332949,1.290848363,5.968200474,7.868609899,7.636773864,7.516094654,4.871716317,7.394117311,6.641719277,6.316609358,5.372526543,8.187003983,7.463721294,6.704603709,2.324978446,2.978821219,2.388815961,2.574132548,1.809061361,1.672725552,1.978803998,2.267671352
81,2086,1.340297428,1.54592288,1.903863145,1.596576585,1.118405285,0.955265775,0.726688124,0.936135493,5.316527317,7.342076697,8.609951832,7.134331381,4.03250744,6.590533582,6.902801748,5.83919422,4.398881413,7.133665964,7.797173385,6.445205211,2.046110794,2.827539342,2.56490939,2.591686834,1.53590829,1.405216637,2.104031001,1.960596972
82,2087,1.717931304,1.954802733,1.440458047,1.325032561,0.897276433,1.59365887,1.290929939,0.664661885,5.990236381,7.603306117,8.176758514,7.615113548,5.171603996,6.684800953,6.384329178,6.671844819,5.914898635,7.372238885,7.102248825,7.247417642,2.470676627,2.849287014,2.46433658,2.634350353,1.70831931,1.543958342,1.76509825,1.936740637
83,2088,0.765675395,2.544155209,0.92337062,1.109833382,1.185840064,1.222891667,1.569617604,0.842044959,5.433407296,7.993181953,7.929275098,7.770779239,4.165434458,7.692699461,5.601704611,6.471099817,4.626896164,8.963072432,6.434463571,6.940969124,1.963213796,3.240299214,2.373992696,2.544900083,1.399173089,1.757292981,1.622992817,2.064709766
84,2089,1.325679921,2.097264885,1.170499236,0.813358896,1.571505571,1.341553865,0.696981289,1.169045985,5.800378787,7.558503129,8.811620164,7.090078603,4.891449535,6.746400748,6.98426664,5.252756523,5.644625081,7.12542504,7.74279935,5.59395766,2.330290961,2.757089106,2.517315349,2.407970418,1.375321986,1.520036225,1.945040844,1.750033756
85,2090,1.119216395,2.480319667,0.813914008,1.396732905,1.302559259,1.641916803,1.034053808,1.678658607,6.258033779,7.171089869,8.417787165,7.555375618,5.333297833,6.422374953,6.449454114,5.638108857,5.701040228,7.084917439,7.314954813,6.266984352,2.317335359,2.586516216,2.505889984,2.74013853,1.496178909,1.536844182,1.658512341,2.295146575
86,2091,2.150854288,2.560070412,2.093778118,1.781952906,0.968466408,0.765567633,0.637789278,1.271051726,7.247421575,7.700163922,9.1568529,8.156695714,6.792781679,7.228141475,7.848618059,6.642465963,8.093315882,8.438966692,9.023052108,7.318265654,2.807620098,3.190821415,3.004859654,2.852544993,1.752229157,1.622344623,2.037185388,2.089271386
87,2092,2.091260956,1.294296083,1.700335631,1.819853685,0.84164678,1.213086447,1.514984947,1.150468879,7.847699709,7.214028928,9.594256334,8.817580837,7.212176181,6.346220499,7.752993604,7.435282627,8.242915488,6.863578606,8.620366875,8.822404047,2.535312075,2.639688636,2.902721116,2.939686183,2.039920229,1.412630606,2.115699112,1.772215238
88,2093,2.415629654,1.84798986,1.591353993,1.167712623,0.930696211,1.393445269,1.694196977,1.400900055,7.856342924,7.385625629,9.737206254,8.651215957,7.496533673,6.60408754,7.917406846,6.949562641,8.722317614,7.277654992,8.656060991,7.811499285,2.699298088,2.864906326,3.213450234,2.893280223,1.808050354,1.442475905,2.08847018,1.941332299
89,2094,1.492815823,1.37884808,1.246517179,1.178096929,1.006816223,1.098617855,1.004609232,1.310590282,7.590240225,7.240025835,9.16292833,7.833314538,7.026438647,5.865494605,6.976674895,6.191069081,7.539295656,6.313028377,8.021537305,6.822959074,2.424642559,2.784514861,2.596783508,2.718126842,1.99372952,1.377357348,1.784588539,2.023932247
90,2095,1.49632609,2.735997449,1.796882538,1.527917088,0.945684961,1.056139537,0.751739098,1.336431664,7.257697523,8.448784188,9.150038493,8.270114239,6.194710738,7.875571444,7.972347744,6.600507452,6.699193665,9.202714754,9.166670015,7.621934545,2.235103283,3.400894523,3.233434677,2.816545289,1.842673433,1.734571462,2.042651345,2.278406278
91,2096,2.037587267,2.028889466,1.759167065,1.40828426,0.833570929,1.832367866,0.994857237,0.930673834,7.514046505,8.418190294,9.424355846,8.207619324,6.989288773,7.919844022,7.862024835,6.447662841,7.915698433,8.794221023,9.479787878,7.249805483,2.361756119,3.129589822,3.069779924,2.694692152,2.205788889,1.712181744,1.982424509,1.755041958
92,2097,2.0587308,2.419034796,1.338185212,2.37364504,1.053975657,1.026538833,1.668917065,1.149866934,7.090557645,8.130765534,8.87034006,8.384126281,6.331546642,7.429413236,7.425683746,7.519926188,7.399485062,8.296316673,8.503412096,8.76447945,2.413746405,3.007907924,2.985437302,3.226279458,1.784310046,1.502973163,2.064812281,2.090854663
93,2098,1.664467299,2.211672339,1.757657255,2.730401653,0.823140715,1.125892418,1.261490819,0.931938238,7.125653442,8.223264542,9.27362087,9.481354327,6.873234728,7.040333864,7.597999728,8.988959822,7.871796058,8.054189169,8.23391357,10.65334791,2.514530522,3.03358456,3.032579709,3.320768059,1.903987925,1.462728808,2.080794769,2.255337278
94,2099,1.554056642,2.12342951,0.401208108,0.79761438,1.199674146,1.439841343,1.256872016,1.405079337,7.421511028,8.033065721,8.376535302,8.299576729,6.474946282,7.37840293,5.765527152,6.535265548,7.303230239,8.343511102,6.236060102,7.05451358,2.493052272,3.2991445,2.487485492,2.656251239,1.712336034,1.638254714,1.441975879,1.613984709
