,year,CLASS-CTEM_GFDL-ESM2M_S2,CLASS-CTEM_HadGEM2-ES_S2,CLASS-CTEM_IPsL-CM5A-LR_S2,CLASS-CTEM_MIROC5_S2,ELM_GFDL-ESM2M_S2,ELM_HadGEM2-ES_S2,ELM_IPsL-CM5A-LR_S2,ELM_MIROC5_S2,JULES-ES-cs_GFDL-ESM2M_S2,JULES-ES-cs_HadGEM2-ES_S2,JULES-ES-cs_IPsL-CM5A-LR_S2,JULES-ES-cs_MIROC5_S2,JULES-ES-npp_GFDL-ESM2M_S2,JULES-ES-npp_HadGEM2-ES_S2,JULES-ES-npp_IPsL-CM5A-LR_S2,JULES-ES-npp_MIROC5_S2,JULES-ES-resps_GFDL-ESM2M_S2,JULES-ES-resps_HadGEM2-ES_S2,JULES-ES-resps_IPsL-CM5A-LR_S2,JULES-ES-resps_MIROC5_S2,LPJ_GFDL-ESM2M_S2,LPJ_HadGEM2-ES_S2,LPJ_IPsL-CM5A-LR_S2,LPJ_MIROC5_S2,VISIT_GFDL-ESM2M_S2,VISIT_HadGEM2-ES_S2,VISIT_IPsL-CM5A-LR_S2,VISIT_MIROC5_S2
11,2016,23.4204576,22.3754627,26.56083748,21.7335047,52.8235101,49.34164739,61.92875485,56.80959556,30.13100279,31.35505333,34.99584048,26.79778572,29.85944716,29.37365374,32.97492671,24.49892066,30.6259556,30.6458008,35.56965914,24.49528872,18.59127613,18.12773443,21.28752971,18.33173206,46.98287351,47.09604295,56.84565234,46.75644537
12,2017,27.05848935,21.97642011,25.0463412,20.05846252,54.60363563,56.5454099,63.57724628,55.02438618,29.78910333,32.27262497,32.636465,26.69411874,30.9867953,30.46299824,30.86249863,24.56027898,32.34892874,31.85817642,32.68286394,24.82701729,19.89325052,19.12649466,20.51338606,15.80894544,46.94566407,48.52682147,56.4731996,43.46651755
13,2018,23.38057803,24.28864663,21.68494511,22.86864888,56.11727595,46.18427427,64.56610269,51.50345074,29.59174057,32.28521188,30.03994035,29.30552547,30.63311563,29.77957313,29.11597926,26.71809544,31.5314606,31.45906644,29.84893783,26.97150587,16.6958319,18.75340496,18.17652023,19.08435947,45.13005409,49.07198677,51.43056696,46.41126917
14,2019,22.93613628,21.06930268,23.25883806,22.00772053,60.63404726,53.42342803,61.9685139,54.50118412,28.19042396,31.23879102,28.91023689,31.41657979,27.24083926,28.02766155,26.99994425,28.25880573,27.69067505,29.02995099,27.13567274,30.62194562,16.80055228,18.32844944,18.87419787,20.12116684,45.26960686,49.34921617,52.13082836,47.52923239
15,2020,26.02642434,22.38373312,24.422678,23.22943778,59.04067134,53.34322593,64.11030504,52.43755931,29.45972701,31.82432188,29.00636225,28.31692398,31.03153025,28.54499048,27.80644284,25.42766307,33.36275835,29.47649347,28.10998021,26.21539148,18.52289438,19.24472304,18.92676168,18.00514088,43.94937823,52.76244981,52.40411147,45.40318971
16,2021,27.66419127,20.24606403,22.05421302,21.76860084,56.43607076,53.46565213,72.63566376,58.6093008,31.97193157,31.91978461,30.1551393,27.90591964,34.43099245,28.50413265,28.84274528,25.03417995,36.7835091,29.60070445,29.57263813,25.65717699,18.60412392,19.64776287,17.60824009,18.58765055,45.07200049,51.95288717,55.23915243,48.94854211
17,2022,27.44553159,20.43853277,26.49575393,23.08070612,58.60118195,52.50298132,69.83642662,51.94152206,33.2236361,29.8797135,31.01840519,29.36384056,34.9727718,26.93325512,29.95882922,26.16036843,36.25492373,27.25210191,32.24533641,26.70841885,19.11447581,18.88609722,20.71426169,18.71063955,47.61111032,48.84253874,57.34038311,46.88223872
18,2023,24.25904505,23.13776444,26.08581549,22.49073942,61.04878902,52.89042233,60.79061805,53.22959074,32.59147726,31.63275434,32.56966254,31.47445012,30.46674638,28.46934838,31.91582549,28.97635038,30.89985419,29.65154438,32.85394879,30.79910144,19.22827821,19.56229713,20.01763277,18.88039161,49.98087859,51.05237689,58.01933238,48.19331634
19,2024,26.21709564,23.28502054,23.99983566,23.34060656,56.96340966,54.09093815,61.95142202,55.98625038,32.65697246,33.90903332,33.58966717,32.76650468,31.71019479,30.23484792,32.44486973,29.61670037,32.48608311,31.93607739,33.79598232,32.18624571,19.95427197,20.36295151,18.67708814,20.32854079,49.64274642,52.56318252,57.12565467,49.53353212
20,2025,25.84062515,23.47455775,23.65001442,22.22036567,57.80877094,50.33354085,58.54839661,55.42079883,33.00908933,32.23901785,33.39657999,31.01291345,32.94643502,29.55341257,31.66424512,29.22275485,33.97035899,30.78953245,32.19597988,29.81038045,18.28469575,19.4383941,18.9845381,19.33602894,47.37853196,52.39257188,59.3848412,48.30164123
21,2026,28.067835,24.52888622,25.23354144,22.22658984,56.59996952,53.58510992,66.87781299,56.29671002,35.52203043,32.34532541,33.75368436,31.65580986,36.92994563,30.51729242,32.25873806,28.50931918,39.71444661,32.28853994,33.99560541,28.89908615,20.77225954,20.30179359,20.04295512,19.43818441,51.18846906,52.18257247,58.60227088,50.06238414
22,2027,23.94859875,24.20283226,25.52768615,22.43033684,57.73592143,53.45665628,67.44289838,58.76578404,32.09208766,33.202247,31.11207468,30.82497816,31.0856281,29.64454836,30.39274015,28.84675896,31.46635533,30.38708907,30.9212511,30.17802279,18.01736017,20.65019559,19.9974255,19.04295371,48.66470915,53.47673198,59.06042866,49.69682232
23,2028,23.3946585,24.01164648,24.70540122,24.62731834,63.31460569,53.72960142,61.86921508,53.78658172,29.64444884,32.48737121,32.69222035,32.77986265,28.11498158,28.92630301,30.57323703,30.09189376,28.24707552,29.36954766,31.25122916,31.30333355,17.98172357,20.80917413,20.69200907,20.34328732,47.45067405,52.65381399,62.35053716,48.34566302
24,2029,26.98878161,22.66687881,25.42623658,24.28086729,55.55735271,47.93597001,56.34009913,52.31037383,33.13604945,32.40172551,31.93847026,35.83601125,33.74852715,29.78339245,29.60644987,32.32873168,34.72455742,30.27725117,30.41593072,33.82627508,20.36384028,20.36523449,19.20992839,20.16319899,47.50635651,51.28037933,59.14090794,51.76877622
25,2030,21.84697295,25.67472559,22.68102582,23.81748062,57.41517435,57.05032509,69.69470028,54.46517265,30.90254028,34.18608593,32.47933901,32.40421726,28.58888745,32.41070938,31.03381825,27.83483381,29.09319659,33.84342838,31.56859542,29.02554368,18.81260009,21.68425555,19.48859471,21.02997092,48.11565091,54.22255782,59.6375686,52.35883291
26,2031,24.04661904,23.06779133,26.93514888,22.80698823,57.26231104,48.73349915,62.52199107,59.84195771,29.92787088,33.67755402,36.12927742,30.65307203,29.58131879,30.46704186,34.39701125,26.0652876,30.15258719,30.83079993,36.1038433,26.51701616,19.51569033,19.70003997,22.09866485,21.74879276,45.34903383,50.96369082,63.83893333,49.66471335
27,2032,27.67554256,23.85935264,26.47193216,23.49139269,54.64025712,57.76126495,63.34490812,56.66995899,32.42692057,35.37556593,38.22045657,30.57756149,33.87664459,32.84280727,35.77769693,26.85823839,35.34579298,34.46172183,37.9073217,28.01542863,20.95259836,19.32475791,22.09424754,20.99443704,50.36302459,53.86932172,66.99076314,49.86365475
28,2033,24.5138269,23.02912445,23.80611928,22.98981897,54.92985995,50.33156291,74.39849526,56.64955973,31.60439791,35.46553281,33.31653755,32.62992792,30.46259105,31.4195026,31.00786029,28.69599649,30.70270846,32.66279109,30.81161486,29.21263532,20.30340783,19.0443336,20.63970076,20.95479477,48.69729637,52.27280232,60.39405079,52.21390794
29,2034,24.77662041,20.9964577,25.21615962,22.00966454,56.38820535,56.25602002,63.84800798,56.09023217,32.42135436,35.21150435,34.46252438,36.24328289,31.72098204,29.64400437,32.49533544,31.10694736,32.50822168,30.48107587,32.47384849,32.55318771,19.49614346,20.05397088,20.38074919,22.53828687,46.91516198,53.06546033,61.54444533,51.94339569
30,2035,24.93330166,22.91163224,25.39337786,24.94929448,55.95317287,53.85156879,55.8918757,56.43159,32.66145756,35.88830288,36.2117603,35.33348549,31.88718684,31.66408409,34.12341113,31.08821012,31.82664797,31.99196592,35.63326752,31.9680745,20.10354899,21.0444972,21.198464,23.26050694,48.00771672,53.70547338,65.74058738,55.41190007
31,2036,26.2121382,22.89915863,25.71917616,23.92812143,57.94107,53.45609379,59.11203357,57.02046396,36.62014883,37.38379862,34.58328078,32.4898108,37.07785579,31.95117698,32.17990407,29.34177388,39.29448236,33.53355078,33.49675666,29.81058307,19.71574339,21.24697821,20.66040546,21.4675517,51.31814787,55.18374307,66.93603658,51.96861349
32,2037,25.50183834,24.74258228,24.07299673,23.92410107,62.08955961,50.34909647,71.57082127,55.39419678,33.74347131,36.28305302,36.02563608,34.88505736,32.29397559,33.08739517,33.2026343,32.05269176,32.77629906,33.1401741,34.95431288,34.52804842,20.68929222,22.59219564,23.50315431,21.00275091,52.22352609,57.84124596,67.12282877,53.72225263
33,2038,23.98303421,21.95888126,26.65912,24.77332688,61.00892493,53.56735168,68.55343986,54.29263045,32.35511564,36.85017727,34.5181546,36.78543712,31.3814107,31.73648625,33.42665222,32.81922142,32.04002426,33.86104118,34.9001258,35.09820349,20.10347197,20.9937582,22.46918338,22.51499186,48.30726626,53.97328721,65.10647624,55.33623876
34,2039,26.06031723,25.11670488,24.20995694,24.97936603,58.30027549,49.99494346,65.14032689,55.59585097,36.68240091,36.94033154,33.75486834,37.03232725,37.74921455,33.85235354,30.92035036,33.18090361,39.01523728,34.94031234,30.75067343,34.25434657,20.01896225,22.02623365,20.3884058,22.34170051,48.80657463,54.75838888,66.13385187,56.12542011
35,2040,24.99811452,22.47062112,25.17926567,24.32620658,54.4063927,51.9437316,62.03669558,60.66895795,33.98676804,36.60624306,34.3972849,34.74942433,33.62235697,31.34140424,31.86269286,30.3895653,34.40996109,32.50594656,32.17764668,31.11134977,20.06144401,20.76259217,19.5722645,22.52434814,47.80688301,56.05723491,64.66499824,55.08252082
36,2041,27.67923953,25.49829641,24.32218346,25.58395397,59.46438226,50.88973584,67.9263164,56.67343938,34.56860768,37.91580816,34.76915579,35.28655143,34.51496461,31.62995726,31.64279789,31.29509911,35.93568104,33.22234269,32.35756978,32.01288671,21.01794077,23.87810009,22.54882485,21.952658,51.62414299,59.37154972,67.99753113,56.80209909
37,2042,27.79680117,24.30317505,25.03802167,23.50397321,58.04878637,53.24826974,63.13806555,53.8536908,35.57831491,35.53463343,33.66059961,36.09875141,33.46882096,29.96771508,30.62543732,31.35401169,34.76934794,31.17301622,31.09531603,32.61705156,22.6878735,21.77138568,21.2223397,21.15767178,53.4318328,55.87254405,66.13997413,55.02424432
38,2043,28.76271078,24.27418342,25.35286573,28.68050862,55.4728002,54.37645128,64.22854237,58.99444897,35.71396324,33.76650912,35.39720597,40.65323073,36.02088546,28.82966465,32.44165099,36.03466273,37.75659085,29.69939481,34.55773911,38.92269541,21.24218856,22.2982803,22.92657551,26.69123648,50.95775754,56.14825187,66.70703992,62.86355614
39,2044,28.07042317,24.0986613,27.37548555,26.44959944,63.7267348,51.74828651,69.21180537,58.60197178,37.93897443,38.60981647,40.2641194,37.01933607,38.44504015,34.0383726,35.6179982,34.1443265,40.26081978,34.94650772,37.86425184,35.899921,21.79657476,23.43167588,25.29306722,23.72159367,53.08606895,61.12264958,75.7337971,61.69964676
40,2045,28.08957631,24.91423695,24.14142715,25.94391109,55.17334862,50.05220738,66.80088537,54.27404226,38.11580496,36.32316993,38.95746977,36.40541007,40.08677098,31.53758665,36.25452949,32.98358334,40.79838097,32.55098578,37.42331534,33.33884819,20.96703931,21.76745701,23.94930898,23.69394146,51.67022394,59.42695643,74.2800565,61.03222337
41,2046,30.36768908,25.33631071,25.78825064,24.43765001,59.25240419,55.67324122,61.83276232,58.8467205,37.96706139,37.77741225,37.57956755,36.19306123,38.66343311,31.90758109,33.60632196,32.58192651,40.26217077,33.38599118,34.82733924,33.65129008,23.20716754,23.40231051,23.44499836,21.84399804,54.6859225,60.35229801,73.6871453,58.47870048
42,2047,29.28978798,24.39218016,26.92580618,28.38362705,63.21537581,54.62315945,64.84422319,54.27535523,38.09356829,37.1528076,37.44466387,37.04771306,38.37366129,32.01315414,33.23101664,33.76572966,40.53371004,33.37949983,34.0518516,35.50094228,22.90192047,23.97678969,24.53142652,24.91423929,56.60614341,61.29607963,74.77703422,60.66993049
43,2048,28.7458963,24.44355366,27.00600671,26.0245184,61.97384441,53.36699733,64.38229447,55.17811571,38.28365551,39.17747803,40.52668028,39.03101078,40.16686126,33.23584968,35.53649293,34.42974595,41.84016387,33.98029795,36.77027576,35.74894552,22.53691531,23.71399869,25.14133006,23.72280469,54.60453337,59.07661385,78.04980811,63.39724008
44,2049,27.51413384,25.37602168,25.5797476,21.755525,61.19983527,53.3529763,63.44827515,58.65618468,35.56638742,39.28385386,40.01556726,38.84821764,36.11143948,33.30642215,35.66665128,33.72697714,37.21520897,35.04149326,36.92920684,33.52945614,21.81450648,24.90959748,25.17339887,22.25180265,52.07222487,60.00976179,77.65359536,60.79539757
45,2050,30.29042504,24.88833578,25.15536139,25.17542816,63.49042176,55.79234018,63.82114505,56.97109549,39.05568845,39.31239338,38.88880627,36.7554601,39.70713075,33.4774452,34.64681281,31.40451858,41.91674145,35.48432011,35.45587304,31.9948925,25.11813025,24.30416874,23.55334113,23.19024483,55.03685514,61.60036331,75.2570383,61.91113745
46,2051,31.23312474,24.37862992,25.40306675,27.54548353,57.07208828,53.81147019,69.3804016,57.20178039,42.75873024,41.92130815,38.38403046,38.99913856,43.52664739,35.70137473,33.91812268,34.46589811,45.42041663,37.33780831,34.87519391,36.57825988,24.83327302,23.6819825,22.10372001,24.79054683,59.40464644,63.11637244,71.31818296,63.89112103
47,2052,28.94785754,25.52029833,26.9337453,24.31658391,59.27512972,49.21825696,67.5579987,54.54368201,38.73807698,42.28529799,42.20455285,39.1511831,37.8342789,36.01197872,37.63315011,34.41374344,39.04081685,37.96663723,39.56967502,35.87732132,22.8079249,23.87576691,24.36702911,22.38881404,55.9749273,63.71845649,77.67924486,63.24535003
48,2053,28.08506655,23.63602122,25.6768466,26.17049203,62.71815228,53.34943034,65.2077544,55.50868814,37.84766346,41.35122584,43.00891345,41.65912112,37.54169862,35.59441465,38.28206662,34.66331282,38.7148806,36.50597843,39.89913841,37.20974606,23.00937997,23.1830215,25.03720957,25.48502865,56.61153882,61.30295069,78.04768606,64.86181152
49,2054,30.05578722,23.72137764,27.74445672,27.51191517,61.97308721,53.2213893,65.24352138,59.71440853,38.09109128,41.59652687,42.72864161,42.139945,37.86654888,33.80157763,38.65177526,36.4779168,39.68252018,34.97341223,40.73642264,37.92613204,25.24871015,25.00175061,26.24804604,26.2532693,57.23500567,61.68786111,74.52697916,66.43025829
50,2055,26.1507315,24.07996546,28.31123312,23.75747968,64.95009707,55.18528127,60.56143022,54.76859428,35.07579139,39.39025463,41.8972453,41.78298505,35.01901904,32.15116248,38.16856529,35.28802878,35.5870703,33.36838018,39.46384036,37.57749371,22.71716425,24.22925267,25.48467335,24.05389089,55.8343046,61.74525909,81.17704145,63.58609611
51,2056,26.85244706,22.3003132,26.54206729,27.77347239,66.38179405,52.89371872,59.14396953,56.48009959,35.13017419,39.67862767,44.01449118,40.9919989,34.16872486,32.29390572,38.21212791,36.51619598,35.08029549,33.39936761,39.98404453,38.69588666,22.02702474,23.41722568,26.17048865,25.16062551,54.42385895,58.7967301,80.66586318,65.42465864
52,2057,28.34798468,24.67325102,27.25707099,25.99596127,61.53947019,46.94560891,62.10273815,57.12983131,39.84376802,40.22460911,41.58302829,42.47575486,39.61102554,32.61200087,37.07008106,39.78259551,41.03993734,34.45728442,38.95927369,41.82657091,24.54743547,25.30023116,24.58999823,24.19122547,57.7556035,61.94569753,82.36797146,66.44890757
53,2058,28.44395357,21.90054393,25.54757576,22.87536729,58.32409653,52.42049916,64.00513757,59.2929856,41.84440801,41.43180871,40.33238707,41.92327604,40.95002272,33.45681757,34.81485486,36.0509783,40.95683546,34.89957989,35.63915796,38.38591801,23.18300131,24.64859165,23.68373658,23.64734286,58.45374356,60.97026695,79.84639313,66.88616802
54,2059,29.26130064,24.4129117,25.33874708,26.46460836,62.70800987,54.01503432,69.17533546,56.63771793,40.2544513,45.55065163,39.01120666,41.75085961,38.30873514,35.60063108,33.44494145,38.19602012,39.53585918,37.7368422,35.20922975,40.01709168,25.0319919,26.97309204,24.72859107,25.84516448,59.25467708,67.74016087,78.22252318,68.12257307
55,2060,27.79908686,22.99208597,27.62391796,23.35562731,60.8703444,48.06921911,65.80625437,56.95441488,36.93024287,45.04678,39.80375831,43.57418029,36.30037861,34.67350523,35.18605892,36.90026431,37.82649411,36.26750531,36.58497333,38.07245966,21.43449968,25.71110601,25.28519247,26.94267359,55.93271522,67.18779497,81.96674169,69.02774626
56,2061,31.13594523,25.15552011,27.18736772,27.68486444,60.68858526,59.4822536,66.18238078,54.70692125,39.50399777,45.54866471,40.77723023,41.14367241,39.84226828,35.02786403,36.74588763,34.36735118,42.27023843,38.21238404,38.61319306,35.71073746,26.31642217,29.05916321,24.8231114,26.45863761,61.40668239,65.48943599,78.93340629,67.36749403
57,2062,28.68379909,23.35232775,26.28947087,26.42343855,65.89651909,58.52482328,60.45278501,57.4470782,39.09487305,44.44446008,43.80894293,41.4010112,40.94016604,34.65511209,38.71816713,35.5330623,41.76642848,36.64449711,40.9057319,38.03380974,22.612495,26.0205066,27.02278526,27.53865686,58.52103299,64.7068895,82.14807914,70.26233833
58,2063,32.9672045,24.41901898,26.1937698,26.20699837,64.79655761,49.01860237,67.30668182,57.49990964,40.42756973,44.87264894,44.47722149,41.42705172,41.80362019,35.87303615,39.43918058,35.98069294,44.64732768,38.2476409,42.34453596,37.69001608,26.90384207,27.43378485,28.16780971,25.48343729,61.34481212,67.24397107,83.83068316,69.25802656
59,2064,28.64397809,24.52215394,25.49298622,26.00196621,62.75320715,54.02950066,59.98199589,61.51930065,43.96947954,44.55511951,41.16955771,44.57430554,44.29125929,35.30649924,35.26834348,37.28822526,45.79127955,36.55629033,37.03413829,39.36605238,25.64494455,26.27583468,26.07252139,28.60882322,65.22062565,65.85108995,83.85121069,73.20849565
60,2065,29.40677049,21.27525207,28.59215197,26.9905477,67.59705858,50.91128329,64.98791423,56.83342385,39.23459812,46.27226406,42.23666983,45.38410502,37.70147125,36.00742657,36.58449225,38.52616818,38.95286329,37.19828072,39.22098986,40.76383167,24.59666486,26.40079681,29.6891795,26.91599442,60.10839676,64.24923524,83.55414678,70.88371546
61,2066,29.98207771,25.12209401,28.53234038,26.74313665,65.36782343,53.81283614,65.83118332,58.13105942,40.24594128,49.02228659,41.97041933,48.76046197,41.04291232,39.56666081,35.35239267,41.8379702,42.5012871,42.0996772,37.60674048,44.49125901,24.03944723,26.77517473,28.5814951,28.7194539,60.42921238,67.33054154,87.91266015,74.33258363
62,2067,27.6874849,24.45715829,24.48180594,26.08744356,66.51268389,50.25988372,68.7239013,58.8033169,42.59454601,48.55245401,40.66332667,47.04718763,40.71171377,39.09377119,34.88020285,39.51362728,42.85199507,41.16915349,36.58425639,42.30547502,25.74256951,27.46869048,26.55238205,29.45024724,60.534503,71.37673412,89.50799502,76.08359635
63,2068,26.93025896,23.05273839,25.23442468,25.39440882,64.25008654,52.62802463,67.03601325,58.23322995,39.98335502,49.71660604,43.03161854,44.2904506,38.28744297,37.98493786,35.28234448,38.02846909,39.48032857,40.60736882,37.65363348,38.84691991,24.2092982,27.94460436,26.39827436,26.41685244,59.30469242,67.34091168,84.28148264,75.22768075
64,2069,32.703049,24.0146016,27.14346585,26.3694653,61.60617574,53.68401056,67.66828724,58.77210558,43.29412143,46.5030234,47.24166122,42.94403558,43.52363467,35.48904643,38.32165689,35.66398873,46.05709409,36.37071944,40.85874301,37.1156211,27.12520193,28.48720799,30.57580596,27.81437339,62.40703992,66.66975473,99.28436762,76.37797736
65,2070,30.63528067,25.72848562,29.16404837,25.66609546,67.02122463,51.29417625,64.99397231,59.08215322,45.10082142,49.593534,44.58121235,42.86003019,45.67890264,37.99649979,37.72281592,36.5104305,47.4779922,41.77243739,40.17985285,38.49674039,27.52986296,32.56348825,29.73640511,28.11667194,64.59578865,73.23798723,99.22952567,77.26984556
66,2071,25.93151872,22.4117392,26.66177449,26.16179091,65.94798872,52.09816492,65.19218895,57.69985185,41.00358105,50.54256922,42.73854904,48.77785969,36.6213326,38.48391549,36.08197982,42.26978829,37.97297751,41.80556619,38.41745741,45.22069459,24.06979397,27.69709087,27.96271275,29.66221035,61.86590726,69.80573825,96.59945623,77.15842345
67,2072,30.29040442,20.34276811,24.7012473,26.17166651,66.51038763,54.17158809,68.78983796,57.36170459,40.7995681,50.22713191,42.38218241,49.88230322,38.7641856,37.06633328,34.45651254,40.72367002,40.47461024,39.57997218,35.44162354,43.80392156,26.75108877,29.93278494,25.84527659,29.55276617,63.6471024,67.80641172,91.20294701,76.29366134
68,2073,30.81750124,24.73032675,26.77088625,24.89865,62.65930703,54.43672967,69.81540618,61.45680302,42.77326697,49.30241844,48.02145666,45.63189675,42.95131542,36.88206701,40.28862509,37.65993594,45.5334065,38.89225776,43.70419952,39.48938828,26.84152859,31.19066282,32.28417502,29.89440348,64.78972096,68.74668208,92.70440625,75.94084778
69,2074,31.80487185,27.21129193,25.40610867,25.15319966,73.06981052,51.77092354,64.80591234,56.38699711,43.53792017,52.68251676,50.71665351,43.84582598,42.6546353,40.69356448,41.02322173,36.95122465,46.5302965,44.2415683,43.68942897,37.98424949,29.37522943,36.22169661,34.71477668,27.96556203,67.87677022,78.13773394,93.86372246,74.38971114
70,2075,30.28754211,22.90213424,28.05304903,26.86203551,66.24806703,53.14359118,62.77289326,61.23309927,43.83734734,49.68087881,46.88661452,45.90634339,44.72046753,38.51675607,40.19547533,39.73399285,46.31017648,40.21890159,42.84758994,42.24825629,27.35123853,29.57337051,30.24500438,28.53347635,65.90301325,71.28096256,96.37848864,77.81352031
71,2076,27.34973839,24.25309229,26.06325974,26.67437911,65.20440771,52.8365027,66.09319585,58.55988344,43.93338807,55.39411849,46.50943224,50.70074758,41.44144385,39.59452173,39.25438314,42.58365553,43.08549699,43.10726239,41.93320877,45.70681252,25.69322113,32.06242607,29.29586743,30.61290939,64.55362464,72.68986596,96.95907783,81.97789459
72,2077,29.18446572,26.67313082,25.69453164,29.22114447,61.50431856,56.2610452,66.33056803,57.03849513,42.93721739,54.03521029,45.86277159,52.73446178,42.44486344,41.96224809,36.87595764,45.06710317,43.33194702,43.54772655,39.1895099,48.86317413,24.80531395,34.85965583,31.95720089,30.46015276,62.63372929,76.38093325,96.48009649,82.44799704
73,2078,30.00044189,26.49595361,21.75622131,29.41985402,66.73325914,49.6623393,67.26287545,57.44999171,48.93102895,56.15543065,48.14449167,50.91347497,48.64173334,42.01872036,36.87784197,42.40013024,50.91093352,45.01586608,39.95916206,44.47255791,28.69392282,33.89445965,32.47182032,31.4253013,68.42387699,76.66533655,101.3277561,84.53961756
74,2079,29.84276609,27.957156,24.33023272,29.45139537,68.13130723,52.69854022,65.40767517,59.16168332,46.26222759,57.13090174,46.62677326,48.39074725,42.12427998,44.39462998,36.47391996,41.12844663,45.31251521,48.88278214,39.62465923,42.77799599,27.3869882,34.74082896,32.8803749,32.14223404,69.17053121,77.99328961,99.99701134,88.28501065
