lon,lat,rmse_aod,diff_lon,diff_lat,rmse_aod_diff_vs_cams,du_lon,du_lat,rmse_duaod,du_diff_lon,du_diff_lat,rmse_duaod_diff_vs_cams
18.111389,40.335111,0.0931189458706994,18.111389,40.335111,0.00123234321534639,151.0467,-33.93139,0.0389697004595913,151.0467,-33.93139,-0.0033225484109147
-0.88235,41.6334,0.099174496452926,-0.88235,41.6334,0.001187939306834598,-4.53122,55.9068,0.0356054291123327,-4.53122,55.9068,-0.003337398531105901
-5.32656,50.21782,0.0864606198139428,-5.32656,50.21782,0.001103145254396004,27.633606,62.892414,0.0260115698265704,27.633606,62.892414,-0.003386351232649899
22.96,40.63,0.1067284968596373,22.96,40.63,0.0009247821684171958,-155.317242,19.553144,0.0104358660687401,-155.317242,19.553144,-0.003483682134310499
0.1413,42.937217,0.0855722943193218,0.1413,42.937217,0.000906464322488601,3.111072,45.76096,0.0406117521394918,3.111072,45.76096,-0.003836475405987499
10.721,59.942,0.1145346924080862,10.721,59.942,0.0008922498955208913,-105.582369,40.05425,0.0160105019339625,-105.582369,40.05425,-0.003848312236143001
-71.287203,44.063881,0.2018528293196973,-71.287203,44.063881,0.0007803741812665022,174.768143,-36.852621,0.0480806098146019,174.768143,-36.852621,-0.003882967973014295
-9.497667,38.781722,0.0684456301954841,-9.497667,38.781722,0.0007750202545624002,2.955278,51.5325,0.0533634567168544,2.955278,51.5325,-0.003884138551988804
23.30982,35.86099,0.0987936416930801,23.30982,35.86099,0.000614120973991189,-84.29935,30.445833,0.0255728418613446,-84.29935,30.445833,-0.003930637352707
-100.91535,46.769719,0.1892372882795247,-100.91535,46.769719,0.0005996961648299104,-104.744238,40.812444,0.0187522802743565,-104.744238,40.812444,-0.0039440815048533
31.5875,-24.9917,0.1102954270074443,31.5875,-24.9917,0.0005829524279363923,-76.560017,38.890117,0.0134320622785722,-76.560017,38.890117,-0.0039623457174941
86.948056,28.365,0.0372761402769511,86.948056,28.365,0.0004461741187352028,-72.90288,41.301111,0.0241884388983107,-72.90288,41.301111,-0.004007984905485502
90.756415,22.226675,0.2967714585857848,90.756415,22.226675,0.0003293160439868936,77.571946,-37.799544,0.0510964109721162,77.571946,-37.799544,-0.004028911890709801
-95.0425,29.3883,0.0827466947164188,-95.0425,29.3883,0.0002890001313350932,100.30231,5.35838,0.0948606543685633,100.30231,5.35838,-0.004039398228833313
-86.1479,37.1318,0.1113250681493604,-86.1479,37.1318,-0.0002402853731495042,21.22736,45.74626,0.0342288797157388,21.22736,45.74626,-0.004056259898337099
-81.4362,28.125039,0.0733076954474954,-81.4362,28.125039,-0.0002616153932252091,-93.818167,58.736,0.0387810414968244,-93.818167,58.736,-0.004121992882501896
-4.411855,48.444565,0.1041964330474164,-4.411855,48.444565,-0.0002664839794757068,-100.91535,46.769719,0.0295849817204109,-100.91535,46.769719,-0.004144363501862001
9.496,42.129,0.0857984829433522,9.496,42.129,-0.0004674712436218975,-89.60879,-0.8954,0.048023239757263,-89.60879,-0.8954,-0.004185100153250104
132.8931,-12.6607,0.0999509415112764,132.8931,-12.6607,-0.0006539309429203083,-112.452439,40.177589,0.0195379485739754,-112.452439,40.177589,-0.004244314194292699
23.55,-19.9,0.0570368145931984,23.55,-19.9,-0.0007993642554601985,-149.213339,63.875689,0.0294239370564357,-149.213339,63.875689,-0.004247276063538898
5.53,22.79,0.2058926672249401,5.53,22.79,-0.0008283368053629003,-106.069578,53.914386,0.0366909745463619,-106.069578,53.914386,-0.004285097001795801
126.161667,33.292222,0.124448142533259,126.161667,33.292222,-0.001156600285910303,-81.27,43.008,0.0239303962615953,-81.27,43.008,-0.004383098546373199
-119.2788,46.34095,0.0676963970617882,-119.2788,46.34095,-0.001239853127049592,-63.594,44.638,0.0259306084846396,-63.594,44.638,-0.004404998296615701
12.515773,41.901695,0.0733994109530252,12.515773,41.901695,-0.001396952619959105,-105.24277,40.03753,0.0132119898773956,-105.24277,40.03753,-0.004431653848303
20.322,49.035,0.0839378219615081,20.322,49.035,-0.001474292352773993,23.551389,46.768333,0.0274756756112176,23.551389,46.768333,-0.004436428410073998
15.7237,40.601254,0.0832587942523326,15.7237,40.601254,-0.001687819334248802,-87.9512,44.59633,0.0564457598470763,-87.9512,44.59633,-0.0045345254757274
-155.317242,19.553144,0.0470689469990648,-155.317242,19.553144,-0.001859014582316701,17.46683,58.59417,0.0320546577835503,17.46683,58.59417,-0.004566858336047599
120.204664,22.993419,0.1457065898935285,120.204664,22.993419,-0.001969080201455392,100.604583,7.184387,0.0762155212369822,100.604583,7.184387,-0.004586594366424196
34.9175,29.5025,0.0866998356289568,34.9175,29.5025,-0.00202180820603319,6.942019,46.812408,0.0424466013808949,6.942019,46.812408,-0.004602838287915502
-94.969409,74.705123,0.0589186234107032,-94.969409,74.705123,-0.002035878568575303,27.601,53.92,0.0295526769943558,27.601,53.92,-0.0046029903477183
-95.326125,29.901111,0.0819786037776318,-95.326125,29.901111,-0.002168712997489691,-84.109618,39.775977,0.0265733936427433,-84.109618,39.775977,-0.004615846041949
-64.879,32.264,0.0593107815196985,-64.879,32.264,-0.002613318614021601,-110.53914,44.95348,0.0111572584867587,-110.53914,44.95348,-0.0046370440753282
8.25231,58.38845,0.0783296350830507,8.25231,58.38845,-0.002658791418194306,-83.1936,41.8256,0.0232322403851081,-83.1936,41.8256,-0.004649509184576801
33.0577,35.038,0.078723945722786,33.0577,35.038,-0.002709391362156199,-119.029,37.643,0.0196391481578265,-119.029,37.643,-0.0046968629129053
-103.029297,40.461903,0.1044972491726816,-103.029297,40.461903,-0.002770593411907496,-73.341767,40.954517,0.0218754232315231,-73.341767,40.954517,-0.004779380395458999
67.13594,24.94574,0.1551337859688008,67.13594,24.94574,-0.003070281988863083,-78.1395,38.892919,0.0278449137325681,-78.1395,38.892919,-0.004818248807692199
-66.8687,17.96955,0.0628933880000515,-66.8687,17.96955,-0.003473686988529609,-84.282588,35.964128,0.0183505009126267,-84.282588,35.964128,-0.0048686022573147
25.669762,35.337712,0.069343552539678,25.669762,35.337712,-0.003754759956113102,-0.88235,41.6334,0.0593012182389659,-0.88235,41.6334,-0.004944513603640295
-95.19215,39.040431,0.0920621132780144,-95.19215,39.040431,-0.003922611157051198,-81.993431,29.689269,0.0426667112677051,-81.993431,29.689269,-0.005062926626667706
-121.854867,36.59255,0.042159853681203,-121.854867,36.59255,-0.003947015026693597,-72.8847,40.866,0.0214007372151462,-72.8847,40.866,-0.005080856899732301
120.292171,22.675621,0.2574101443889489,120.292171,22.675621,-0.004100642264163123,3.141667,50.611667,0.0390227224365114,3.141667,50.611667,-0.005104108410204901
4.067048,49.243248,0.0819382737509836,4.067048,49.243248,-0.004109204839183894,-77.205661,37.326192,0.0198596402800278,-77.205661,37.326192,-0.005117192151949099
11.619999,44.650001,0.1040144032129057,11.619999,44.650001,-0.004160290592203603,128.7485,-16.1081,0.0397445806860948,128.7485,-16.1081,-0.005155458793312001
-117.256723,32.866906,0.040402510146861,-117.256723,32.866906,-0.0042463182673236,21.8613,49.8786,0.0318553614127203,21.8613,49.8786,-0.005207258735067201
