MJD,Scaled_flux,Error
60319.549578101854,1.0504782899369562,0.06937865550394567
60319.54958388889,0.9421083697049213,0.06761237068631801
60319.54958967592,0.9757155937888657,0.06585758112480661
60319.549595462966,0.9727148170681892,0.06537868213390138
60319.54960125,1.0356205841561483,0.06495211385825217
60319.54960703704,1.04903352137369,0.06587932648731103
60319.54961282408,0.9088917144607781,0.06584322378067503
60319.54961861111,1.1027032098222072,0.06645484533831217
60319.54962439815,0.9125683640597219,0.06455208803747325
60319.54963018518,0.9035590194981583,0.06439064476374098
60319.549635972224,1.0248301727212836,0.06520606356246934
60319.54964175926,0.9987639781746463,0.06479890051044584
60319.54964754629,0.980881945142593,0.0642594199080396
60319.549653333335,1.0266727902996624,0.06524520661238936
60319.54965912037,1.0119841212943625,0.0652222624386785
60319.549664907405,1.010991067357556,0.06477114418141935
60319.54967069445,0.9497205371263167,0.06418030094977198
60319.54967648148,0.9775574567370218,0.06473506739822635
60319.54968226852,1.0214662398917878,0.06526605088478403
60319.54968805556,0.9821218672272959,0.06430742459037771
60319.54969384259,1.1283087873231614,0.06516922959974497
60319.54969962963,1.0009135288043973,0.06375214642301502
60319.54970541667,1.1087517611547864,0.06481015864102135
60319.549711203705,0.9637923371673681,0.06443128411379129
60319.54971699074,1.1450588681161031,0.06470505131694133
60319.549722777774,1.0254800279638887,0.06463667786526853
60319.549728564816,0.9548959244952783,0.0639586499359933
60319.54973435185,1.0598186398025897,0.06530754316811387
60319.549740138886,1.0201945585147343,0.06584748464062955
60319.54974592593,0.9527126315383969,0.06490196429814146
60319.54975171296,1.0183859995752869,0.06540268646686236
60319.5497575,1.014674684692912,0.06511415952684411
60319.54976328704,1.0302166672700925,0.06529924656376286
60319.54976907408,0.913143612727213,0.0636923092204612
60319.54977486111,0.9482876476387249,0.06407336357627579
60319.54978064815,0.9854842486235573,0.06362617644334714
60319.54978643519,0.9877252337506177,0.06348981423512176
60319.54979222222,0.9999340947450616,0.06347640529196759
60319.54979800926,1.005053426534096,0.06341684952520645
60319.5498037963,1.0486696329877638,0.06441600563527608
60319.54980958333,1.0221142744503313,0.06406095514461956
60319.54981537037,1.1081213623319712,0.06464590558269688
60319.54982115741,0.9757720624223832,0.06415641815245242
60319.54982694444,1.0815503238590407,0.06452948140834386
60319.54983273148,1.0501197121890422,0.06369039000514296
60319.54983851852,1.00700950773931,0.06360564178210029
60319.54984430556,1.0830555631939043,0.0642271744532421
60319.54985009259,1.1287605901742892,0.06505131864947694
60319.54985587963,0.9723698523194199,0.0642754657427562
60319.54986166667,1.0288950413555358,0.06509034181755477
60319.5498674537,1.0445373534997604,0.06493505446814
60319.54987324074,0.9801741891365777,0.06468202143169118
60319.54987902778,1.0145108278786032,0.06503519487643399
60319.54988481481,0.9918275641612468,0.06512248543621829
60319.549890601855,0.9787918942663181,0.06424323807210423
60319.54989638889,1.0151927320160508,0.06402641330614084
60319.54990217592,1.0721711627648731,0.06467483721210011
60319.549907962966,1.125372156172903,0.06476315123654389
60319.54991375,1.098879419303744,0.06449308794205745
60319.54991953704,1.0128509124325333,0.06467642153089236
60319.54992532407,0.8875306293526413,0.06349065617099085
60319.54993111111,0.9695813436204906,0.06348075577451623
60319.54993689815,0.969141813661843,0.0639983806409473
60319.54994268518,1.0906017364010256,0.06443789947481365
60319.549948472224,1.0087890230305427,0.06391506540029862
60319.54995425926,1.1463233781677442,0.06484971526246071
60319.54996004629,1.0908067775838006,0.06408154548754194
60319.549965833336,0.9836972543228509,0.0631595931089512
60319.54997162037,0.8878794797782104,0.06277287838779216
60319.549977407405,0.9895957901724222,0.06328957116460503
60319.54998319445,1.0541319186299754,0.06433220025028151
60319.54998898148,1.099651295892285,0.06473550723396569
60319.54999476852,0.9774134261705961,0.0635883457525062
60319.55000055556,1.0456960342177495,0.0643650164087907
60319.55000634259,1.1000468691934324,0.06484570599060079
60319.55001212963,0.9914955517379571,0.06480838585742235
60319.55001791667,1.0417365818493893,0.06443969557130447
60319.550023703705,1.0393510998090374,0.06413122237496911
60319.55002949074,1.0907413675401882,0.06467819157348578
60319.550035277774,1.0089480371899076,0.06381932021175953
60319.55004106482,0.9411538815906334,0.06366852033813512
60319.55004685185,1.008844872599053,0.06393381290689908
60319.550052638886,1.029479479085161,0.06324670973056953
60319.55005842593,1.1259866914982375,0.0643970937389091
60319.55006421296,0.9437190222020375,0.06432677404276149
60319.55007,1.117807795021176,0.06434885739009556
60319.55007578704,0.9198413299633075,0.06403777540257354
60319.55008157408,0.9496118502640007,0.06389058797943506
60319.55008736111,0.9408144479020941,0.06367706272497177
60319.55009314815,0.8535748528743449,0.06321239428230166
60319.55009893519,1.0395010972994028,0.06323497403452319
60319.55010472222,1.0529192232328501,0.06351029088885646
60319.55011050926,1.0470010632091904,0.06391871235271432
60319.5501162963,1.0640773763643476,0.06373335364379548
60319.55012208333,0.9979981158683533,0.06309709306458725
60319.55012787037,1.0513636597705063,0.06360407964842645
60319.55013365741,1.149276529260585,0.0641705318021866
60319.55013944444,1.0254620414801616,0.06372720314602709
60319.55014523148,0.9817197865677654,0.06288213570302648
60319.55015101852,0.9337696764408149,0.06295579603371845
60319.55015680556,0.9396279247338742,0.06302633586479581
60319.55016259259,1.0731163744743937,0.06382506844249122
60319.55016837963,0.8768799246737274,0.06224209110465582
60319.55017416667,0.9955765998358038,0.06290985542660686
60319.5501799537,0.9271608890424397,0.06163471208976441
60319.55018574074,1.0036824005184937,0.06260689348064717
60319.55019152778,1.0186702170417195,0.06283552896055106
60319.55019731481,0.9209533097627587,0.06285913548948079
60319.550203101855,0.963713209310061,0.06307102003899592
60319.55020888889,0.9106466961092109,0.06272417912466166
60319.550214675925,1.01054958556036,0.06352562800746447
60319.55022046297,0.992527841933343,0.06405226843518733
60319.55022625,0.9855544419637322,0.06373544461357035
60319.55023203704,0.9751502266606407,0.06442749852503038
60319.55023782407,0.986206243820698,0.06452266953650583
60319.55024361111,1.0783928943063978,0.06489632631350589
60319.55024939815,1.0701327504713707,0.0654271442125227
60319.55025518518,1.0293530734258514,0.06474835157778472
60319.550260972224,1.0311621343606323,0.06478642916172199
60319.55026675926,1.0422382551246636,0.06585751486332395
60319.55029378472,1.0018079298376117,0.06440356573369518
60319.55029957176,1.1098916172617137,0.06431198680140551
60319.5503053588,1.2388530764664456,0.06528760566192358
60319.55031114583,0.9237591226307571,0.0634548885143811
60319.55031693287,0.96994044132304,0.06381894096335265
60319.55032271991,1.0519032940249105,0.0645435416184522
60319.55032850694,1.1035896840369395,0.06462625289232352
60319.55033429399,1.0717447987756727,0.06441402839856583
60319.55034008102,0.9661022503960504,0.06370903731279826
60319.55034586805,1.0640386470593481,0.06462323428859841
60319.550351655096,0.907433479251261,0.06333734169120588
60319.55035744213,1.0068825432625719,0.06412451363785487
60319.550363229166,0.935701029339498,0.06338223976449392
60319.5503690162,0.8797178213505563,0.06269597754300404
60319.55037480324,1.020777479089509,0.06409543322263551
60319.55038059028,0.9755974980039283,0.06337470969712346
60319.55038637731,0.9608494910367454,0.06324797047178735
60319.550392164354,1.0102302491649624,0.06397878027435701
60319.55039795139,0.9685047617218745,0.06380994743398875
60319.55040373842,1.0107120455818024,0.06471516608389595
60319.550409525466,1.0281794393384007,0.06474201568408865
60319.5504153125,1.1243889794557258,0.06456308414746219
60319.550421099535,0.9949953447042297,0.06384655679734011
60319.55042688658,1.034405581506908,0.0649400848476859
60319.55043267361,0.9359361524415151,0.06435409938561087
60319.55043846065,1.0539824909532036,0.06496082793046122
60319.55044424769,0.9791736223189861,0.0646130651377031
60319.55045003472,0.877935028683905,0.06386783280794077
60319.55045582176,1.048309759452426,0.0649090830536297
60319.55046160879,0.994690913000335,0.06413675691864246
60319.55046739584,0.9473000744404062,0.06338497669293629
60319.55047318287,0.8765036307305551,0.06334953263598098
60319.550478969904,0.9437171463915581,0.0637451566673845
60319.55048475695,1.1002797780601101,0.06427927447465939
60319.55049054398,1.0736742751779502,0.06442178399636571
60319.550496331016,1.056795858464486,0.06403825512282546
60319.55050211806,1.0983264489942601,0.06507252104739103
60319.55050790509,1.0430046332835732,0.0642606566664029
60319.55051369213,1.0756477062870966,0.06469592747488638
60319.55051947917,1.0432981069264105,0.06419079771804735
60319.55052526621,1.083552785149404,0.0641342499928032
60319.55053105324,0.9583504884864631,0.06328357037665874
60319.55053684028,1.0905719696860807,0.06475030853634607
60319.55054262732,0.9931008211225165,0.06389326527578865
60319.55054841435,1.020008252932309,0.06395210671019094
60319.55055420139,1.0613647737647223,0.06375945293650445
60319.55055998843,0.9990676912444963,0.06339478906513119
60319.55056577546,0.9320823535705063,0.06334650513805407
60319.5505715625,1.044645507438354,0.06368319560243806
60319.55057734954,1.0368948354212824,0.06330580198978158
60319.55058313657,1.0745601151039545,0.06395220395436879
60319.55058892361,0.9950157919985181,0.06337677481462305
60319.55059471065,0.8030173838009793,0.0621845622955052
60319.550600497685,0.7666408098403804,0.06193275577548294
60319.55060628472,0.7203121175440907,0.061984327083210944
60319.55061207176,0.354612978738598,0.059726955005060804
60319.5506178588,0.022611237946241848,0.05857734250731741
60319.55062364583,0.06309624336944022,0.058697041830207616
60319.55062943287,0.029818873769290353,0.059096278410633134
60319.55063521991,0.015100126451510197,0.05894740145507649
60319.55064100694,-0.05379032853626306,0.058626797107753294
60319.55064679399,-0.09020090838210763,0.05811003975666541
60319.55065258102,0.006640158770176536,0.05857209887557963
60319.55065836805,0.0060573279729152565,0.05863255890822414
60319.55066415509,0.0008452156841755851,0.05922849851162401
60319.55066994213,0.060069609886064884,0.06006808069115278
60319.550675729166,0.03348984391870561,0.058467072465247044
60319.5506815162,0.10342304790088767,0.058854449282407524
60319.55068730324,-0.020733210785213074,0.05877398594007932
60319.55069309028,-0.008449727015743062,0.05824080213499533
60319.55069887731,-0.021302773501245792,0.05844205408861816
60319.550704664354,-0.008323466296042343,0.0585578734860729
60319.55071045139,-0.09820816844778191,0.05824979953671059
60319.55071623842,0.047006855691879436,0.05957160985474049
60319.550722025466,0.0526916857748897,0.059586771147876375
60319.5507278125,-0.0182682811950238,0.058773883767399254
60319.550733599535,-0.008752141108390734,0.058679740269750875
