MJD,Scaled_flux,Error
60319.54863996528,1.7108349601430328,0.33578274805671837
60319.548651770834,1.3702706165629994,0.3324057216123166
60319.54866356481,1.3068152682213505,0.3317902534028884
60319.54867537037,0.8737470484430118,0.32770802785962155
60319.54868717593,1.0814432831915612,0.3296398866036839
60319.54869896991,1.5984130813239874,0.33465433505039893
60319.54871077546,0.42825175859287706,0.3237296525616406
60319.54872258102,1.282267882947738,0.33155333612172394
60319.54873436342,1.0954478628626336,0.3297718796967004
60319.548746168985,1.3252030962761707,0.3319681516152851
60319.54875797454,0.9931546735562282,0.3288127860293227
60319.54876978009,0.25037467572660854,0.3222056248343551
60319.54878157407,1.270306122099685,0.33143812600002226
60319.54879337963,0.35310337652431206,0.32308124038639074
60319.54880517361,1.12636055327109,0.33006400038004957
60319.54881699074,1.1807429131048799,0.3305804669890339
60319.54882879629,0.9999605209248772,0.32887623516704745
60319.54884060185,1.181366698136165,0.3305864099406139
60319.54885239584,1.129922042066527,0.3300977238413837
60319.54886418981,1.2824854931568823,0.3315554334871316
60319.5488759838,0.6153422191835851,0.32537258838571087
60319.54888778935,0.9783537208081147,0.32867497934632944
60319.54889958334,1.55614297020067,0.3342335153583735
60319.54891137732,0.9776148225090212,0.3286681061347483
60319.54892318287,0.5055737711049926,0.32440372199917394
60319.54893494213,1.2231691689301696,0.33098564619917925
60319.54894674769,1.3175702352874783,0.33189426074766043
60319.54895855324,1.3244306421190808,0.33196067089782294
60319.54897034722,1.086168379287616,0.3296843963077321
60319.548982175926,0.8900162606460041,0.32785760694124916
60319.54899394676,1.1883528846506322,0.3306529982629069
60319.54900575231,1.3342492792290213,0.33205580624617137
60319.5490175463,1.4963353687136527,0.33364135101668774
60319.54902935185,1.3943271166858042,0.3326401911214435
60319.54904115741,1.4884709136332606,0.33356376804124194
60319.54905297454,1.1841744992707433,0.3306131658416498
60319.54906476852,0.7538501840712586,0.32661493815991505
60319.54907657408,1.4887699434754302,0.3335667167648809
60319.54908837963,1.3779904371030212,0.33248089560614785
60319.54910017361,0.991608519563602,0.32879837885394464
60319.54911197917,0.24688458865190033,0.32217609639655487
60319.54912377315,1.0068779573280717,0.3289407776328983
60319.54913556713,1.291348089335323,0.3316408965938423
60319.549147384256,0.8703771369111128,0.3276770822464898
60319.549159166665,1.0100628748943625,0.3289705121549841
60319.5491709838,0.858539875164382,0.32756848332875005
60319.54918278935,1.127356787337493,0.33007343223158625
60319.549194583335,1.1738620744817565,0.330514939965663
60319.54920638889,1.1912620229323159,0.33068074232010275
60319.54921819444,1.552312380943365,0.33419547380629633
60319.54923,0.7239886106824702,0.32634523592257875
60319.54924179398,1.0517607966100966,0.3293608487722627
60319.54925358796,2.1689348988080916,0.3405165462876968
60319.54926539352,1.0136795941332222,0.3290042917208185
60319.54927719908,1.2622468698301175,0.3313605910511229
60319.549288993054,1.4251024050443597,0.332941056633389
60319.54930079861,0.9159350327636518,0.3280965202205971
60319.54931260417,1.0638789299231617,0.32947465019594985
60319.54932439815,1.1333137643461326,0.3301298528210801
60319.5493362037,1.4189235735382069,0.3328805692243908
60319.54934799769,1.5238099765735844,0.33391290746741153
60319.54935979167,1.2467985055170134,0.3312121666289821
60319.54937159722,0.2866906443555999,0.32251373959881513
60319.5493833912,0.6510972971376408,0.32569118564362515
60319.549395208334,1.645234308040433,0.33512267390743766
60319.54940701389,1.1704385788306038,0.3304823570265237
60319.549418807874,1.7002311846160614,0.3356757461192065
60319.54943061343,1.4469094466056553,0.3331548640710951
60319.54944241898,1.3211131921765553,0.331928550915248
60319.54945421296,0.891840226585381,0.3278743950870749
60319.54946601852,1.2403294156124978,0.33115009055857053
60319.54947782408,0.49629045341005285,0.32432242452488746
60319.54948962963,1.390984738167856,0.3326075768401539
60319.54950143518,1.4598006312259273,0.33328149622123315
60319.54951324074,0.9116956606165902,0.3280573909279147
60319.54952503472,1.2284397252316748,0.3310361189307144
60319.54953685185,0.6415727608432029,0.32560617299790046
60319.54954866898,0.5240728358698915,0.3245660241776624
60319.54956046296,1.1250996730721528,0.33005206456200276
60319.54957228009,1.044421496361226,0.3292920047685983
60319.54958407408,0.17090117658015602,0.3215368204982417
60319.549595868055,1.6273590147951158,0.33494359902766563
60319.54960768519,1.4649906692260586,0.3333325291534417
60319.54961947916,0.6092152320081698,0.32531814144795546
60319.54963128472,1.66856308383521,0.335356889087773
60319.5496430787,1.4272899634327483,0.33296248149541263
60319.54965487269,0.7467961143765149,0.32655113575438716
60319.54966670139,1.4232438852719238,0.3329228584101597
60319.54967853009,1.3449105307259765,0.3321592243649773
60319.549690300926,1.2135617841410244,0.3308937207635021
60319.54970212963,0.9123313643157496,0.3280632571674858
60319.54971392361,0.873318778999615,0.3277040943863143
60319.549725729164,0.24931200417415417,0.32219663240031704
60319.54973753472,1.2147973463840116,0.33090553720774724
60319.54974935185,0.9867059157288706,0.32875271370453596
60319.54976114584,1.5231401939828142,0.33390627781196897
60319.54977292824,1.3322343613397905,0.332036274644674
60319.54978474537,1.198530625735293,0.3307501026337712
60319.5497965625,0.960166939934747,0.3285059840387618
60319.549808344906,0.5425171556852556,0.3247282419319712
60319.54982016204,1.2604061466243095,0.33134289211269563
60319.54983195602,0.8397153350017585,0.32739610709871086
60319.54984378472,0.9230625305684727,0.3281623523997482
60319.54985556713,0.823282792410001,0.32724596230667735
60319.54986737268,0.8969268015180074,0.32792123274442164
60319.54987917824,0.5660143555325603,0.32493547138703316
60319.5498909838,0.801607106968515,0.3270483789932047
60319.54990278935,0.9474066212727533,0.32838763377231256
60319.54991459491,0.7351416010617831,0.32644584781324654
60319.54992640046,0.4438664390142195,0.32386521377662475
60319.54993821759,1.6368467937330171,0.33503860566476523
60319.54995,1.2007013199157353,0.3307708276355152
60319.54996180556,1.1418192955657975,0.3302104795590452
60319.549973622685,0.7449154474497451,0.3265341351473776
60319.54998540509,0.8743820606640572,0.3277138605588123
60319.54999721065,1.1385625497508431,0.3301795983565442
60319.55000900463,0.9945164081262698,0.32882547698370046
60319.55002081019,1.6814561152783725,0.3354865780026037
60319.550032604166,1.553227371773618,0.3342045591535338
60319.55004440972,0.9712754109888636,0.3286091622139856
60319.55005622685,0.729070798732463,0.3263910650636516
60319.55006804398,1.7323027275156875,0.33599973888733986
60319.550079837965,0.9505362473098754,0.32841664374016183
60319.550091655095,1.0534286607888326,0.32937650200268054
60319.5501034375,0.7730552496596659,0.3267889308929819
60319.55011525463,0.9442588197179136,0.32835846641128863
60319.55012706018,1.3861386443381813,0.3325603110201396
60319.55013886574,0.8809616141326385,0.32777432170434956
60319.55015065972,1.084660766006177,0.32967019212488924
60319.55016246528,0.9133318564144642,0.32807249057577675
60319.550174282405,1.0680864857394667,0.3295142015243848
60319.550186064815,1.1165141215409562,0.32997083822693696
60319.55019787037,0.7844881118864445,0.32689270897818884
60319.5502096875,1.5949780203460173,0.3346200665328322
60319.55022146991,1.2652088755595456,0.3313890791220524
60319.550233263886,1.1558753284835712,0.33034389626530525
60319.55024506945,0.3355338298727682,0.32293060094605397
60319.550256875,0.704773011947532,0.3261722242838489
60319.55026869213,0.877038237466457,0.32773826294471625
60319.55028050926,0.667548980173482,0.3258382732288216
60319.55029230324,0.9687452336614372,0.32858564915785743
60319.55030412037,1.4588431842656924,0.33327208493443056
60319.55031590278,1.6757136490244973,0.3354287938509123
60319.55032771991,1.4764852872374763,0.333445656999369
60319.55033952546,1.183861801876512,0.3306101856787289
60319.55035130787,1.2020448288828927,0.33078365756409667
60319.550363125,1.5771147416697897,0.33444206244488883
60319.55037493056,0.5028518030646105,0.32437987431492116
60319.550386724535,1.1030670055118914,0.3298437813526073
60319.55039854167,1.0271582971474174,0.3291303090935691
60319.55041033565,0.925811215874179,0.3281877555243325
60319.550422141205,0.697966527208903,0.3261110420395676
60319.55043393518,0.6225117327146096,0.3254363546158342
60319.55044575231,1.200399308232898,0.33076794382756325
60319.55045758102,0.5036239763695926,0.3243866385972532
60319.550469375,0.6067269199953708,0.32529604164755704
60319.55048118056,1.1208270521441164,0.3300116318908457
60319.55049297454,0.8744817722691107,0.3277147764688313
60319.55050478009,1.1351747403029302,0.3301474868015155
60319.55051657408,0.21643299353659728,0.32191907021693406
60319.550528391206,0.5954598361950176,0.3251960631489165
60319.550540185184,0.231845459847866,0.3220490210306482
60319.55055199074,1.510992506809453,0.3337861204402073
60319.55056378472,0.9394875363564279,0.3283142771558116
60319.5505755787,1.0953893484906445,0.32977132774684575
60319.550587384256,1.0798042295442727,0.32962445274586205
60319.55059917824,1.2026242271231506,0.33078919117776434
60319.5506109838,1.2090660758303347,0.3308507396590688
60319.55062278935,1.472717930193383,0.33340856378251593
60319.55063460648,1.2943725180865728,0.3316700811150673
60319.55064640047,0.8836195015435934,0.3277987595408869
60319.5506582176,0.8563136795613315,0.32754807717005896
60319.55067002315,0.8351904305730516,0.3273547323506897
60319.5506818287,-0.34245635381085143,0.32023433622671515
60319.55069362269,0.09100303575315168,0.32087205174999944
60319.55070542824,-0.36355244749920906,0.32023433622671515
60319.5507172338,0.014128439083569973,0.3202396855085955
60319.550729027775,0.04404712861207607,0.3204849476039057
60319.55074082176,-0.17289051893994684,0.32023433622671515
60319.55075263889,-0.3457667441603203,0.32023433622671515
60319.5507644213,0.07145141623129336,0.3207105456262589
60319.55077622685,0.4218031241148454,0.32367375104761004
60319.55078803241,-0.3004575149509198,0.32023433622671515
60319.55079982639,0.0984365130887681,0.3209335766295397
60319.55081164352,0.19495194194098103,0.32173842385372875
60319.5508234375,-0.010134434571043564,0.32023433622671515
60319.550835243055,-0.010830210008588975,0.32023433622671515
60319.55084704861,0.33413097799595676,0.3229185887346187
60319.5508588426,0.024682329062537915,0.3203260788165361
60319.55087064815,-0.27980050532405415,0.32023433622671515
60319.5508824537,0.5961394183975459,0.32520208926878974
60319.55089424769,0.6693745885013413,0.3258546143931756
60319.55090604167,1.3316754992918796,0.3320308580973231
60319.55091784722,1.3094897676935415,0.3318161057582662
60319.55092965277,0.8672477867905646,0.3276483571714183
60319.55094146991,1.2968805359767193,0.33169429003374135
60319.55095326389,0.47697343670205666,0.3241535799979154
60319.5509650463,1.7086990151720782,0.3357611848958163
60319.55097685185,1.106045761722613,0.3298719092762515
60319.55098865741,0.6296135965263697,0.3254995775778342
60319.55100046296,0.9134484646199259,0.32807356681065236
60319.55101226852,0.5751718072926885,0.32501640714540325
60319.551024085646,1.0071424944756413,0.32894324693151816
60319.55103589121,0.7870174322442205,0.32691568814781735
60319.55104768519,0.3094246818472923,0.32270741669901276
60319.55105949074,1.2415415942028973,0.33116171889268325
60319.55107128472,1.6447211672340454,0.3351175285525052
60319.55108309028,0.7114645472742878,0.32623242497384236
60319.55109490741,1.4804344839166517,0.3334845569284454
60319.55110671296,1.363575893697712,0.3323405819951011
60319.55111850694,0.8502215231255914,0.3274922627873946
60319.5511303125,0.8847070184150813,0.327808760967301
60319.55114210648,1.6844246348436058,0.3355164626379864
60319.551153912034,1.1333195266753746,0.3301299074170664
60319.55116570602,1.4185689887607265,0.3328770992791217
60319.55117751157,1.6809851516930334,0.33548183757721733
60319.55118930556,1.0438864029340733,0.32928698783622223
60319.55120111111,0.7935130904208083,0.32697473528434334
60319.55121289352,0.6783883354329616,0.3259353532364345
60319.551224710645,1.0985214347515158,0.32980087718034296
60319.55123650463,0.9418508270568109,0.3283361615861989
60319.55124832176,1.543518386992814,0.33410819981456
60319.55126010417,0.8282546294894587,0.3272913578997422
60319.55127189815,1.4327265165056398,0.3330157491882649
60319.5512837037,0.0153858970480695,0.3202499718914296
60319.55129549769,1.2758518254883533,0.3314915202347542
60319.55130728009,1.1311382005758166,0.33010924276112397
60319.55131909722,1.3915077919863592,0.332612679901848
60319.551330891205,1.2330803741810485,0.33108058463042467
60319.55134268518,1.3463999311708748,0.33217368191735436
60319.55135450231,1.0427658531044564,0.32927648281014776
60319.55136630787,1.2198963189642091,0.3309543195349831
60319.55137811343,0.9580938860373472,0.3284867443187625
60319.55138991898,1.085572361092762,0.3296787805403279
60319.55140171296,0.7229143299901869,0.3263355522681546
60319.55141354167,1.3714067884012318,0.3324167813709298
60319.551425335645,0.6180009773440737,0.3253962286804493
60319.55143714121,1.861991779190469,0.3373208357196819
60319.55144892361,1.4482362372497641,0.3331678891068142
60319.55146072917,1.0418184356773423,0.32926760197060545
60319.55147253472,1.224788509924669,0.3310011503490582
60319.55148430556,1.351084649544948,0.3322191719716407
60319.551496099535,0.9635677118028775,0.3285375565517742
60319.55150789352,1.2471444475499045,0.33121548750749297
60319.55151969908,1.4072949553185776,0.3327668428940763
60319.55153149305,1.1675553834933488,0.3304549263740003
60319.55154328704,1.503516218178844,0.3337122479976315
60319.55155510417,0.8953153917040414,0.32790639157703677
60319.55156689815,1.3993516409549005,0.33268924214235857
60319.55157869213,0.9808085337639516,0.32869781833468015
60319.55159048611,0.8414301852191141,0.327411793375779
60319.55160230324,1.5591318044447473,0.3342632082918808
60319.551614097225,1.0384000228058892,0.32923556698071144
60319.55162590278,0.7081724316341486,0.32620280090699344
60319.55163768519,1.1863213189341848,0.33063362901150256
60319.55164949074,0.8985507158558846,0.32793619203881574
60319.55166128472,1.614111221910751,0.3348111004310473
60319.55167307871,1.2408585072155156,0.3311551658951164
60319.55168487269,1.0246739236775662,0.3291070665435078
60319.55169665509,0.7192637003588758,0.3263026550526666
60319.55170846065,1.0067744079326564,0.32893981108149273
60319.5517202662,1.3950405114182856,0.33264715385053995
60319.55173207176,0.6614247056011329,0.32578348232326554
60319.55174387732,1.3667272735449756,0.3323712388628701
60319.55175565972,1.0054552700214239,0.3289274990237305
60319.55176746528,1.3902470932040654,0.3326003806683067
60319.55177928241,0.7143428356214749,0.32625833538153554
60319.55179109954,0.9126643233222521,0.32806632987675893
60319.55180289352,1.2235546914374575,0.33098933706898614
60319.5518146875,1.3664386614911805,0.33236843077536504
60319.55182649306,1.3052109610460352,0.331774749516939
60319.55183832176,0.8943505248513972,0.32789750650411015
60319.55185011574,1.166406813666754,0.33044400145672503
60319.551861921296,1.192483174852723,0.33069239105122633
60319.55187372685,0.6792788440968712,0.3259433348514877
60319.55188554398,1.3405812383237286,0.3321172137471996
60319.55189732639,1.645725484073453,0.3351275992780055
60319.55190913194,1.4873597099301483,0.33355281133608133
60319.5519209375,1.3040258452996825,0.3317632984588524
60319.55193274305,0.9069246260081789,0.3280133785922079
60319.55194453704,1.0120038063013863,0.3289886383221679
60319.55195634259,1.2965697258834121,0.3316912895333526
60319.55196814815,0.7247198080036906,0.3263518277498347
60319.55197995371,1.3757678254561214,0.33245924567440577
60319.55199175926,0.7313226262519805,0.32641138058007463
60319.552003564815,0.4945374646497349,0.3243070842118547
60319.55201535879,1.6854197109603601,0.3355264823277184
60319.55202716436,1.014851430196987,0.32901523960809154
60319.55203896991,1.1042100550549918,0.3298545738272444
60319.55205078704,1.3782469706898304,0.33248339478259253
60319.55206259259,1.0420346416541972,0.3292696285400892
60319.55207438657,1.5346936600915413,0.3340207036320588
60319.55208618056,1.3010008852356107,0.3317340770239541
60319.55209798611,1.5883156584491231,0.3345536378029271
60319.552109791664,1.4364536941789647,0.3330522866841706
60319.552121597226,1.5607694193496644,0.33427948140407343
60319.552133425925,1.2889335091173473,0.3316176040176816
60319.552145208334,1.6926363400424322,0.3355991796707131
60319.55215701389,0.6796003438840926,0.32594621667252294
60319.55216883102,1.3383636768689364,0.33209570283086404
60319.55218064815,0.8175767423034755,0.32719389748375105
60319.5521924537,0.9909229416457451,0.3287919914440509
60319.55220423611,1.2251838336937515,0.33100493575649365
60319.55221604167,0.9092338505124232,0.32803467776716055
60319.55222783565,1.2689449137640971,0.3314250253653574
60319.552239641205,0.8556077998484305,0.3275416079770293
60319.55225144676,1.3905788830756827,0.3326036174060661
60319.55226324074,1.5302070792802587,0.33397625151389004
60319.55227506944,0.8808370875255056,0.32777317694501507
60319.55228685185,1.2502286539532577,0.3312451002010472
60319.55229864583,1.4165496870059773,0.33285734109551235
60319.552310439816,0.8968176252907044,0.32792022713334884
60319.552322233794,0.3283834192956167,0.3228693983130804
60319.552334050924,0.549390801798083,0.3247887966226838
60319.55234584491,1.2233696843324737,0.33098756584951206
60319.55235763889,0.14492314156008937,0.3213198386409442
60319.55236944444,1.0127006894226696,0.32899514747051795
60319.55238123843,1.446385006323613,0.333149716189273
60319.552393067126,1.4167598406404276,0.3328593971728554
60319.552404884256,1.2746830043374784,0.33148026399170094
60319.55241671296,0.7142074063223225,0.3262571160318578
60319.55242850695,1.353973832684829,0.3322472386827943
60319.5524403125,1.21183831185101,0.33087724093058224
60319.55245210648,1.4386538550558206,0.3330738618578965
60319.55246390047,0.7365767476740274,0.326458804687703
60319.5524757176,1.006496718050028,0.328937219125963
60319.55248752315,1.2959501608578678,0.3316853086864795
60319.5524993287,1.755060684590184,0.33623029768113416
60319.55251114584,1.4456116891996589,0.33314212588290615
60319.55252293981,1.3728683509540482,0.3324310106109927
60319.55253474537,1.1400194695035648,0.3301934117532139
60319.5525465625,1.0310242867255517,0.3291664910275621
60319.55255835648,1.061200661762323,0.3294494845242542
60319.55257017361,1.2723340072785898,0.3314576466613225
60319.55258196759,1.2995180312100938,0.3317197561339261
60319.55259378472,1.109499850683165,0.3299045379880333
60319.55260557871,1.210070994092564,0.3308603452306169
60319.55261738426,1.0695967008219485,0.3295284024497861
60319.55262918981,0.669767070232722,0.3258581280279836
60319.55264097222,1.686097329115006,0.3355333060437055
60319.55265277778,1.2026049698827574,0.3307890072532178
60319.55266459491,0.983518514974994,0.3287230391759132
60319.55267638889,0.8472170634707308,0.32746475234741573
60319.55268818287,1.1306649987227215,0.33010476060666777
60319.5527,1.3228109548766247,0.331944987381477
60319.55271179398,1.940068332226884,0.33812458271835855
60319.55272358796,0.7231743065131715,0.3263378955968922
60319.55273540509,1.0753064000059205,0.329582115043149
60319.55274721065,1.1684366262848942,0.33046330952611197
60319.55275900463,0.49497936720451263,0.3243109509406237
60319.55277082176,0.5265563478646048,0.32458784364386317
60319.55278262732,0.8745735286207674,0.32771561931506205
60319.55279443287,1.0398777048537529,0.3292494131939571
60319.55280622685,1.2431796600705323,0.3311774352836938
60319.55281802084,0.8308864908925973,0.3273153995738262
60319.55282982639,1.0815480194793046,0.3296408729356421
60319.55284163194,0.7894956927252508,0.3269382104882867
60319.5528534375,1.5641855110091698,0.3343134365645174
60319.55286523148,1.6175650766277958,0.3348456264719958
60319.55287702546,0.8036088530418276,0.3270666034317434
60319.55288883102,1.3207898557801605,0.3319254209695024
60319.552900636576,1.9263122305673492,0.3379825167176848
60319.55291243056,0.8485685737412682,0.32747712623491276
60319.55292422454,1.3523746635506395,0.3322317025798242
60319.55293603009,0.8334485614308714,0.3273388112565757
60319.55294783565,0.9636172132112292,0.32853801621484907
60319.55295962963,1.5847622872528209,0.3345182272902657
60319.55297142361,0.5295333125477056,0.3246140078945117
60319.5529832176,0.8566587617761954,0.32755123995845925
60319.55299501157,0.37064841536296267,0.3232320325955477
60319.55300681713,1.146429824787677,0.33025421765352153
60319.55301861112,1.1293390269438282,0.3300922023572589
60319.55303041667,1.1185319271048424,0.3299899209917844
60319.55304222222,2.0107933641562536,0.3388580597075316
60319.55305401621,1.007122081601088,0.3289430563865638
60319.55306582176,1.3420079893679195,0.33213105641872354
60319.55307761574,1.0317456843819446,0.3291732444572411
60319.55308942129,1.4446101492474228,0.33313229646585063
60319.553101226855,1.895367251179901,0.33766364483657346
60319.55311302083,0.7426725702171153,0.32651386555579565
60319.55312481482,0.8942266968393391,0.3278963662974333
60319.55313662037,1.2061396996402756,0.3308227740271235
60319.55314841435,0.9689392550532683,0.32858745195394307
60319.553160208336,0.623138038685506,0.3254419278460385
60319.55317201389,1.2311088822655198,0.3310616913382037
60319.55318380787,1.3605290574031004,0.33231095235486885
60319.553195636574,0.8828730241779358,0.3277918952806766
60319.55320743055,1.5965724592897244,0.33463597126214084
60319.55321924768,0.564138353531631,0.3249189028130906
60319.55323105324,0.9774046688584582,0.32866615140288147
60319.55324284722,1.3967137447377913,0.33266348675457535
60319.55325464121,1.1879883298058989,0.3306495222085341
60319.55326644676,1.430418070721711,0.3329931270047081
60319.55327824074,0.6425075589456185,0.32561451205623243
60319.55329003472,1.6989599804557758,0.33566292641507567
60319.55330184028,0.7012587170633758,0.3261406283060694
60319.55331363426,1.2334247256219255,0.331083885071551
60319.55332542824,1.2186944092700096,0.3309428181901196
60319.55333722222,0.9387549743610254,0.3283074947935562
60319.553349016205,1.2180940484721403,0.3309370737952607
60319.55336082176,1.1812962513684448,0.3305857387557056
60319.55337262731,1.0277051571940898,0.32913542616504515
60319.55338443287,1.1564443820591748,0.33034930218170416
60319.55339623843,0.6773893129622055,0.3259264000968071
60319.55340802083,1.0747205717864445,0.32957660234216113
60319.55341982639,0.8975084341879617,0.3279265903298501
60319.553431631946,0.36826761666695534,0.32321154938745444
60319.55344342592,1.827141602416317,0.3369641100875937
60319.55345525463,0.7384720458662997,0.3264759195333598
60319.55346707176,0.7415962805287964,0.3265041408236795
60319.55347885417,0.8163639775149627,0.32718283637596846
60319.55349065973,0.7313385541149522,0.32641152429855247
60319.5535024537,1.2308487009730906,0.3310591982747049
60319.553514259256,0.654281981410435,0.3257196342867554
60319.55352606482,0.8984453494252309,0.32793522132639646
60319.55353784722,0.812078332112705,0.3271437622070907
60319.55354965278,0.6284779871843025,0.32548946413293794
60319.55356144676,1.5632341740153297,0.33430397924823724
60319.55357325231,0.9840266087582387,0.3287277687403415
60319.5535850463,1.0249476585520698,0.3291096271322798
60319.55359685185,1.3399139549712147,0.33211074036610133
60319.55360865741,1.1954166153320038,0.3307203802254293
60319.55362045139,0.6890893901780294,0.3260313268298037
60319.55363225695,0.9090238744819322,0.32803274080128364
60319.55364405093,1.192146644424181,0.330689180679028
60319.55365585648,1.2144692179772945,0.33090239895004675
60319.55366765046,0.8134768990584597,0.32715651128443424
60319.55367944444,1.5043505702015811,0.3337204891831567
60319.55369125,0.732886613625401,0.32642549395556497
60319.55370304398,1.2947950049254995,0.33167415873609407
60319.553714849535,1.3861193015570328,0.3325601224133646
60319.55372664352,0.9970227386034202,0.3288488406420156
60319.55373846065,0.8786447234858469,0.32775302565022607
60319.55375025463,1.4172857646123642,0.33286454285680084
60319.55376203704,0.9462151084669888,0.3283765919706399
60319.55377385417,1.6891840563916418,0.3355643959580075
60319.55378565972,1.380789378040948,0.3325081670207823
60319.55379747685,1.4443631760013371,0.33312987276113365
60319.55380927083,1.2328704786351208,0.33107857294735116
60319.55382107639,1.0754529767958243,0.32958349440468143
60319.55383287037,0.9762271158318815,0.32865519937672805
60319.5538446875,1.5364944920865609,0.33403855194018856
60319.55385646991,0.9767143592202076,0.3286597308760271
60319.55386827546,1.4280319768330534,0.3329697499157137
60319.55388009259,1.372268534758999,0.33242517073972927
60319.55389190972,1.4036110874416625,0.33273084556124566
60319.55390369213,1.5772918216705925,0.3344438253503577
60319.55391548611,1.3903481781713787,0.332601366778436
60319.553927280096,1.2840304658274626,0.33157032568911654
60319.55393908565,1.2339183612846283,0.3310886165557711
60319.55395087963,0.8581659747160518,0.3275650556230721
60319.55396268518,0.56130431293735,0.32489388071333863
60319.55397449074,1.009909374872844,0.3289690788127794
60319.5539862963,0.49931580106492657,0.32434890760158713
