MJD,Scaled_flux,Error
60319.55033263,1.1161112340806885,0.3379499111919711
60319.5503383,1.1416544746829633,0.3379499111919711
60319.55034396,0.9345195998509968,0.3379499111919711
60319.55034963,0.6782903509671707,0.3379499111919711
60319.5503553,0.9862258477252727,0.3379499111919711
60319.55036098,0.4916520452839967,0.3379499111919711
60319.55036664,0.5655370861248926,0.3379499111919711
60319.55037231,1.3652131662626665,0.3379499111919711
60319.550378,0.9498366904027943,0.3379499111919711
60319.55038367,1.116642462654739,0.3379499111919711
60319.55038934,1.7225971894553287,0.3379499111919711
60319.55039501,1.0949506292143323,0.3379499111919711
60319.55040068,0.8234042897787087,0.3379499111919711
60319.55040635,1.6366266985547775,0.3379499111919711
60319.55041203,1.628746808039691,0.3379499111919711
60319.5504177,1.8494722805577897,0.3379499111919711
60319.55042337,0.9180957831032601,0.3379499111919711
60319.55042903,0.8940576901274625,0.3379499111919711
60319.5504347,0.7355744988689797,0.3379499111919711
60319.55044037,1.47150315012066,0.3379499111919711
60319.55044604,1.1074787697523631,0.3379499111919711
60319.55045171,1.032398464619853,0.3379499111919711
60319.55045738,1.4115185903007597,0.3379499111919711
60319.55046306,0.9348737522336974,0.3379499111919711
60319.55046873,0.6527028413170581,0.3379499111919711
60319.55047441,1.2135474083711688,0.3379499111919711
60319.55048008,0.8773239900448628,0.3379499111919711
60319.55048574,1.5773504435002779,0.3379499111919711
60319.55049141,0.9725467119434651,0.3379499111919711
60319.55049708,1.6788593701918144,0.3379499111919711
60319.55050277,0.8243339397832976,0.3379499111919711
60319.55050844,0.3741177232752617,0.3379499111919711
60319.5505141,0.2594166203281308,0.3379499111919711
60319.55051977,1.2658291538673332,0.3379499111919711
60319.55052544,0.6442474531800833,0.3379499111919711
60319.55053111,1.1498885175807505,0.3379499111919711
60319.55053678,0.7385847941219342,0.3379499111919711
60319.55054244,0.2392742035620387,0.3379499111919711
60319.55054813,1.0370024455949598,0.3379499111919711
60319.5505538,0.7393373679351728,0.3379499111919711
60319.55055947,0.6392007817266008,0.3379499111919711
60319.55056515,0.6726681818917999,0.3379499111919711
60319.55057081,0.9490841165895556,0.3379499111919711
60319.55057648,0.3209948658701837,0.3379499111919711
60319.55058215,1.0202687455123602,0.3379499111919711
60319.55058782,0.27083803467022255,0.3379499111919711
60319.5505935,0.39151545907542473,0.3379499111919711
60319.55059918,0.5371606264610135,0.3379499111919711
60319.55060484,0.42108718303091813,0.3379499111919711
60319.55061051,0.6813449152679627,0.3379499111919711
60319.55061618,1.0115034740405224,0.3379499111919711
60319.55062185,0.7799320848022199,0.3379499111919711
60319.55062752,1.1364307270381306,0.3379499111919711
60319.55063319,0.6680642009166932,0.3379499111919711
60319.55063887,0.8900734758220816,0.3379499111919711
60319.55064454,0.6365446388563468,0.3379499111919711
60319.55065021,0.4402114116967462,0.3379499111919711
60319.55065588,0.6651867128072514,0.3379499111919711
60319.55066155,0.8183133492773887,0.3379499111919711
60319.55066722,0.9364674379558496,0.3379499111919711
60319.55067289,1.1528545437858673,0.3379499111919711
60319.55067856,0.9372642808169258,0.3379499111919711
60319.55068424,1.5202433717898192,0.3379499111919711
60319.55068992,1.073524410060951,0.3379499111919711
60319.55069558,0.8018452634818145,0.3379499111919711
