agente,tamano_parche_ha,shap_lst_c,shap_se_c,shap_banda_inf_c,shap_banda_sup_c
Insect,19.680844270633,0.11995170835081,0.0077763764675274,0.0993663065007723,0.109516913615935
Insect,20.4327169780519,0.123827406937051,0.0071982350568627,0.103985037955039,0.11233795527497
Insect,21.1845896854707,0.127427546380218,0.0069050585634494,0.108656758058138,0.114824508219391
Insect,21.9364623928895,0.13063536822717,0.0070763159281714,0.112851706471773,0.117704337179839
Insect,22.6883351003084,0.133334122173455,0.0075829816822382,0.116086612682102,0.120843020033864
Insect,23.4402078077272,0.135442268505294,0.0081213335738987,0.11836898123824,0.12409917295624
Insect,24.192080515146,0.136994120216809,0.0085080755645196,0.11985551724385,0.125961208515913
Insect,24.9439532225648,0.138047782794486,0.0086828184709818,0.120789801254408,0.127571194483729
Insect,25.6958259299837,0.138661361724811,0.0086428946007767,0.120969377754462,0.128754042814111
Insect,26.4476986374025,0.138892962494272,0.0084149995827258,0.120623493839493,0.12939985665438
Insect,27.1995713448213,0.138800690589355,0.0080425042930807,0.119980629925312,0.129587065498688
Insect,27.9514440522401,0.138442651496547,0.0075795950101073,0.119099594936671,0.129394098841185
Insect,28.703316759659,0.137876950702333,0.0070877219591283,0.118039197798323,0.128899386176023
Insect,29.4551894670778,0.137161693693201,0.0066312378832799,0.116858247435023,0.128181356997353
Insect,30.2070621744966,0.136354985955638,0.0062693990223977,0.115615552771521,0.127318440799326
Insect,30.9589348819155,0.13551493297613,0.0060436222605235,0.114369922732572,0.12650533473153
Insect,31.7108075893343,0.134694632490695,0.005963330909412,0.113174982945719,0.125843207059105
Insect,32.4626802967531,0.133909612322477,0.0060023104374991,0.112045472111979,0.125196194670106
Insect,33.2145530041719,0.133158339892253,0.0061252475807811,0.11097847047743,0.124563756126062
Insect,33.9664257115908,0.132439197285749,0.006300312248623,0.109970969961681,0.123945244434555
Insect,34.7182984190096,0.13175056658869,0.0065017646189398,0.10901996248434,0.123340012603168
Insect,35.4701711264284,0.131090829886804,0.006710318512738,0.108122439965017,0.122747413639482
Insect,36.2220438338473,0.130458369265814,0.0069123308728315,0.107275394323318,0.122166800551079
Insect,36.9739165412661,0.129851566811448,0.0070986396364332,0.106475817478854,0.121666204202428
Insect,37.7257892486849,0.129268804609432,0.0072634674454203,0.105720701351231,0.121192670496024
Insect,38.4776619561037,0.128708464745491,0.007403531893871,0.105007037860058,0.120729221668011
Insect,39.2295346635226,0.128168929305351,0.0075173714831602,0.104331818924944,0.120275183998729
Insect,39.9814073709414,0.127648580374739,0.0076048509124565,0.103692036465497,0.119829883768518
Insect,40.7332800783602,0.12714580003938,0.0076668021263102,0.103084682401326,0.11939264725772
Insect,41.485152785779,0.126658970385,0.0077047636334258,0.102506748652039,0.118962800746673
Insect,42.2370254931979,0.126186473497325,0.0077207894170854,0.101955227137243,0.11853967051572
Insect,42.9888982006167,0.125726691462081,0.0077173066304562,0.101427109776549,0.118122582845199
Insect,43.7407709080355,0.125278006364994,0.0076970073813076,0.100919388489563,0.117710864015452
Insect,44.4926436154544,0.12483880029179,0.0076627644027915,0.100429055195895,0.117303840306817
Insect,45.2445163228732,0.124407455328195,0.0076175636613284,0.0999531018151519,0.116900837999637
Insect,45.996389030292,0.123982353559935,0.0075644493369869,0.0994885202669434,0.116501183374251
Insect,46.7482617377108,0.123561877072736,0.0075064784108386,0.0990323024708772,0.116104202710999
Insect,47.5001344451297,0.123144407952324,0.0074466835025528,0.098581440346562,0.115709222290222
Insect,48.2520071525485,0.122728376330715,0.0073879584312959,0.0981330151492763,0.115315588379037
Insect,49.0038798599673,0.122313048959608,0.0073316510363642,0.0976856637170164,0.114922995269974
Insect,49.7557525673862,0.121898402687639,0.0072778289025309,0.0972393432183283,0.114531432648788
Insect,50.507625274805,0.121484436891726,0.0072265177768317,0.096794052710097,0.11414089957277
Insect,51.2594979822238,0.12107115094879,0.007177741697736,0.0963497912492076,0.113751395099212
Insect,52.0113706896426,0.120658544235749,0.007131522848247,0.0959065578925447,0.113362918285409
Insect,52.7632433970615,0.120246616129523,0.0070878814119808,0.0954643516969942,0.112975468188653
Insect,53.5151161044803,0.119835366007031,0.0070468354336708,0.0950231717194406,0.112589043866236
Insect,54.2669888118991,0.119424793245193,0.0070084006855829,0.0945830170167691,0.112203644375451
Insect,55.0188615193179,0.119014897220927,0.0069725905413388,0.0941438866458646,0.111819268773591
Insect,55.7707342267368,0.118605677311154,0.0069394158586329,0.0937057796636125,0.11143591611795
Insect,56.5226069341556,0.118197132892792,0.0069088848722872,0.0932686951268973,0.111053585465818
Insect,57.2744796415744,0.117789263342761,0.0068810030990208,0.0928326320926047,0.110595852694931
Insect,58.0263523489933,0.117382068037981,0.0068557732552097,0.0923975896176196,0.110132948731486
Insect,58.7782250564121,0.11697554635537,0.0068331951887911,0.0918748940759576,0.109671267512332
Insect,59.5300977638309,0.116569697671847,0.0068132658263112,0.091312266951734,0.109210807906468
Insect,60.2819704712497,0.116164521364333,0.0067959791359417,0.0907512199595563,0.108751568782891
Insect,61.0338431786686,0.115760016809747,0.0067813261070927,0.0901917516351396,0.108293549010598
Insect,61.7857158860874,0.115356183385007,0.0067692947470398,0.0896338605141997,0.107836747458587
Insect,62.5375885935062,0.114953020467034,0.0067598700947588,0.0890775451324516,0.107381162995856
Insect,63.2894613009251,0.114550527432746,0.0067530342519307,0.0885228040256116,0.106926794491401
Insect,64.0413340083439,0.114148703659063,0.006748766430853,0.0879696357293945,0.106473640814221
Insect,64.7932067157627,0.113747548522904,0.0067470430187634,0.0874180387795166,0.106021700833314
Insect,65.5450794231815,0.11334706140119,0.0067478376578719,0.0868680117116932,0.105570973417677
Insect,66.2969521306004,0.112947241670837,0.0067511213401938,0.0863195530616395,0.105121457436306
Insect,67.0488248380192,0.112548088708768,0.0067568625160977,0.0857726613650723,0.104673151758201
Insect,67.800697545438,0.112149601891899,0.0067650272153267,0.0852273351577056,0.104226055252358
Insect,68.5525702528569,0.111751780597152,0.0067755791791197,0.0846835729752558,0.103780166787775
Insect,69.3044429602757,0.111354624201445,0.0067884800019592,0.0841413733534385,0.103335485233449
Insect,70.0563156676945,0.110958132081697,0.0068036892814026,0.0836007348279687,0.102892009458379
Insect,70.8081883751133,0.110562303614829,0.0068211647744074,0.0830616559345623,0.10244973833156
Insect,71.5600610825322,0.110167138177759,0.0068408625585553,0.0825241352089355,0.102008670721993
Insect,72.311933789951,0.109772635147406,0.006862737196592,0.0819881711868026,0.101568805498672
Insect,73.0638064973698,0.10937879390069,0.0068867419027417,0.0814537624038807,0.101130141530598
Insect,73.8156792047886,0.108985613814531,0.0069128287093232,0.0809209073958836,0.100692677686766
Insect,74.5675519122075,0.108593094265847,0.0069409486322764,0.0803896046985283,0.100256412836174
Insect,75.3194246196263,0.108201234631559,0.0069710518343117,0.0798598528475303,0.0998213458478211
Insect,76.0712973270451,0.107810034288584,0.007003087784509,0.0793316503786041,0.0993874755907028
Insect,76.823170034464,0.107419492613843,0.0070370054133179,0.0788049958274656,0.0990717315109715
Insect,77.5750427418828,0.107029608984256,0.0070727532620406,0.0782798877298319,0.098818368633882
Insect,78.3269154493016,0.10664038277674,0.0071102796260123,0.0777563246214164,0.0985655021547289
Insect,79.0787881567204,0.106251813368217,0.007149532690828,0.0772343050379364,0.0983131316030463
Insect,79.8306608641393,0.105863900135604,0.0071904606610942,0.0767138275151058,0.0980612565083644
Insect,80.5825335715581,0.105476642455821,0.0072330118813099,0.0761948905886409,0.0978098764002164
Insect,81.3344062789769,0.105090039705788,0.0072771349485985,0.0756774927942577,0.0975589908081345
Insect,82.0862789863958,0.104704091262424,0.0073227788171268,0.0751616326676718,0.0973085992616512
Insect,82.8381516938146,0.104318796502649,0.0073698928941413,0.0746473087445986,0.0970587012902985
Insect,83.5900244012334,0.103934154803382,0.007418427127651,0.0741345195607534,0.096809296423608
Insect,84.3418971086522,0.103550165541541,0.0074683320858585,0.0736232636518515,0.0965603841911117
Insect,85.0937698160711,0.103166828094046,0.0075195590285184,0.073113539553609,0.0963119641223422
Insect,85.8456425234899,0.102784141837817,0.0075720599704553,0.0726053458017411,0.0960640357468315
Insect,86.5975152309087,0.102402106149774,0.0076257877375278,0.0720986809319642,0.0958165985941124
Insect,87.3493879383275,0.102020720406835,0.0076806960153618,0.071593543479993,0.0955696521937161
Insect,88.1012606457464,0.10163998398592,0.0077367393912095,0.0710899319815431,0.0953231960751749
Insect,88.8531333531652,0.101259896263947,0.0077938733893122,0.0705878449723306,0.0950772297680215
Insect,89.605006060584,0.100880456617837,0.0078520545001605,0.0700872809880703,0.094831752801787
Insect,90.3568787680029,0.100501664424509,0.0079112402040555,0.0695882385644787,0.0945867647060049
Insect,91.1087514754217,0.100123519060881,0.0079713889893762,0.0690907162372707,0.0943422650102063
Insect,91.8606241828405,0.0997460199038744,0.0080324603659575,0.0685947125421619,0.0940982532439235
Insect,92.6124968902593,0.0993691663304081,0.0080944148739768,0.0681002260148689,0.0938547289366898
Insect,93.3643695976782,0.0989929577173999,0.0081572140887368,0.0676072551911055,0.0936116916180355
Insect,94.116242305097,0.0986173934417703,0.0082208206217204,0.0671157986065886,0.0933691408174938
Insect,94.8681150125158,0.0982424728804381,0.008285198118279,0.0666258547970328,0.0931270760645962
Insect,95.6199877199347,0.0978681954103229,0.0083503112522969,0.0661374222981541,0.0928854968888752
Insect,96.3718604273535,0.097494560408345,0.0084161257181589,0.065650499645669,0.0926444028198639
Insect,97.1237331347723,0.0971215672514228,0.008482608220329,0.0651650853752922,0.0924037933870936
Insect,97.8756058421911,0.0967492153164755,0.0085497264608268,0.064681178022739,0.092163668120096
Insect,98.62747854961,0.0963775039804222,0.0086174491248727,0.064198776123725,0.0919240265484033
Insect,99.3793512570288,0.0960064326201832,0.0086857458649496,0.0637178782139665,0.0916848682015485
Insect,100.131223964448,0.0956360006126779,0.0087545872835129,0.0632384828291792,0.0914461926090638
Insect,100.883096671866,0.0952662073348241,0.0088239449145608,0.0627605885050772,0.0912079993004798
Insect,101.634969379285,0.0948970521635425,0.008893791204259,0.0622841937773772,0.09097028780533
Insect,102.386842086704,0.0945285344757518,0.0089640994907984,0.0618092971817944,0.090733057653146
Insect,103.138714794123,0.0941606536483703,0.0090348439836448,0.0613358972540434,0.0904963083734587
Insect,103.890587501542,0.0937934090583208,0.0091059997423282,0.0608639925298427,0.0902600394958037
Insect,104.642460208961,0.0934268000825198,0.009177542654902,0.0603935815449055,0.0900242505497105
Insect,105.394332916379,0.0930608260978866,0.0092494494161903,0.0599246628349472,0.0897889410647112
Insect,106.146205623798,0.0926954864813409,0.0093216975059271,0.0594572349356839,0.0895541105703382
Insect,106.898078331217,0.0923307806098043,0.0093942651668826,0.058991296382833,0.089319758596126
Insect,107.649951038636,0.0919667078601939,0.0094671313830565,0.0585268457121082,0.0890858846716043
Insect,108.401823746055,0.0916032676094273,0.009540275858013,0.0580638814592233,0.0888524883263034
Insect,109.153696453474,0.0912404592344282,0.009613678993419,0.0576024021598981,0.0886195690897606
Insect,109.905569160892,0.0908782821121119,0.0096873218678407,0.0571424063498441,0.0883871264915029
Insect,110.657441868311,0.0905167356193998,0.009761186215846,0.0566838925647793,0.0881551600610652
Insect,111.40931457573,0.0901558191332122,0.0098352544074525,0.0562268593404197,0.0879236693279805
Insect,112.161187283149,0.0897955320304653,0.0099095094279542,0.055771305212478,0.0876926538217777
Insect,112.913059990568,0.0894358736880818,0.0099839348581568,0.0553172287166731,0.0874621130719921
Insect,113.664932697987,0.0890768434829782,0.0100585148550425,0.0548646283887178,0.0872320466081536
Insect,114.416805405405,0.088718440792075,0.0101332341328833,0.0544135027643289,0.087002453959795
Fire,4.60728,-0.198607799674567,0.0110619291168407,-0.225517412006301,-0.198318419183378
Fire,6.75106846077676,-0.19600690528338,0.00840527408041,-0.197153732520814,-0.172712396459493
Fire,8.89485692155352,-0.181861756409784,0.0082004600451503,-0.172608610269249,-0.141507750778265
Fire,11.0386453823303,-0.152456967197385,0.0077870754964058,-0.141762246885346,-0.107963990262867
Fire,13.182433843107,-0.104920129234831,0.0064567176600626,-0.0987416426544124,-0.071905380164597
Fire,15.3262223038838,-0.0507349909460426,0.0072544883649299,-0.0551137826058572,-0.0369241317265934
Fire,17.4700107646606,-0.0133639027251806,0.0079160255740505,-0.0238727414529216,-0.0080262485496352
Fire,19.6137992254373,-0.0045362045044926,0.0067871453245732,-0.0026678166653929,0.0082599391622096
Fire,21.7575876862141,-0.0066459947781562,0.0080054165639152,0.0094417016275401,0.018114050180015
Fire,23.9013761469909,0.0001770003575707,0.0077915156571932,0.0146534965993257,0.0242069682994882
Fire,26.0451646077676,0.0168139953753135,0.0072864963073545,0.0180549889729811,0.0279140790389968
Fire,28.1889530685444,0.0340336353878072,0.0088355351164889,0.0216046218029315,0.0316405931904947
Fire,30.3327415293211,0.0449452987136754,0.0087680818513294,0.0259488613975205,0.0375067984004675
Fire,32.4765299900979,0.0502277047084814,0.0075110970868441,0.0315957001130548,0.0425102827592854
Fire,34.6203184508747,0.0520261624127727,0.007451565958397,0.0360696084384086,0.0465904680855649
Fire,36.7641069116514,0.0524372864494758,0.0084829819646518,0.0393034430080583,0.0493496376028982
Fire,38.9078953724282,0.0525536913424042,0.0089198783972753,0.0420522879667815,0.0507598853117096
Fire,41.0516838332049,0.0525244828632701,0.0085698752623408,0.0445011308209729,0.0511408347643342
Fire,43.1954722939817,0.0524621852828491,0.007886911314224,0.0463982252425452,0.0519969443387474
Fire,45.3392607547585,0.0524793228719173,0.0074872981689253,0.0467281976906792,0.0528211211253555
Fire,47.4830492155352,0.0526884199012504,0.0077245565374308,0.046660530084467,0.0524160329011435
Fire,49.626837676312,0.0531940564414594,0.0083501514734755,0.0469193287213751,0.0540818764955893
Fire,51.7706261370888,0.0540097644328137,0.0089334272156038,0.0476167665063796,0.0554645314277091
Fire,53.9144145978655,0.055090948031168,0.0092814093008747,0.0484621014267765,0.0565910376049654
Fire,56.0582030586423,0.0563920697655277,0.0093473396187704,0.049150577898466,0.0574886921154846
Fire,58.201991519419,0.0578675921648982,0.0091523295492545,0.0503163810969993,0.0581847920473932
Fire,60.3457799801958,0.0594719777582847,0.0087518489296224,0.0517927255942317,0.0587066344888179
Fire,62.4895684409726,0.0611596890746928,0.0082217655777257,0.0522581247635217,0.0590815165278851
Fire,64.6333569017493,0.0628851886431278,0.0076512153835474,0.0526997679026986,0.0593367352527214
Fire,66.7771453625261,0.064602938992595,0.0071347120245902,0.0531163701406419,0.0604048198695257
Fire,68.9209338233028,0.0662674026520998,0.0067571312077673,0.0535911867738452,0.0619962257359765
Fire,71.0647222840796,0.0678330421506475,0.0065698212420132,0.0541722711341595,0.0638490922787146
Fire,73.2085107448564,0.0692608884192622,0.0065683799310429,0.0546964921922147,0.0655246387995689
Fire,75.3522992056331,0.0705468069291488,0.0067016509958881,0.0551620944638258,0.0670156768065497
Fire,77.4960876664099,0.0716981668343943,0.0069154782996357,0.055572127774023,0.0683318339416084
Fire,79.6398761271867,0.0727223445076608,0.0071665055247845,0.0559296449631739,0.0694827483988414
Fire,81.7836645879634,0.0736267163216107,0.0074234155277756,0.0562376988716464,0.0704780583723454
Fire,83.9274530487402,0.0744186586489064,0.0076652067648337,0.0564993423398081,0.0713318935508158
Fire,86.0712415095169,0.0751055478622102,0.0078787231426315,0.0567176282080268,0.0720873764325429
Fire,88.2150299702937,0.0756947603341843,0.008056451870516,0.0568956093166701,0.0727056902066404
Fire,90.3588184310705,0.0761936724374912,0.0081948477631596,0.0570363385061059,0.0731974192861884
Fire,92.5026068918472,0.0766096605447931,0.0082931401732443,0.0571428686167017,0.0735731480842668
Fire,94.646395352624,0.0769501010287523,0.0083525049131298,0.0572182524888254,0.0738434610139556
Fire,96.7901838134007,0.0772223702620311,0.0083754913431724,0.0572655429628446,0.0740189424883347
Fire,98.9339722741775,0.077433844617292,0.0083656214477287,0.0572789362040853,0.0741101769204842
Fire,101.077760734954,0.0775919004671971,0.0083271025781329,0.0572768156543476,0.0741277487234841
Fire,103.221549195731,0.0777039141844088,0.0082646141738764,0.0572693823999528,0.0740822423104142
Fire,105.365337656508,0.0777772621415894,0.0081831417438792,0.0572348276852315,0.0739842420943546
Fire,107.509126117285,0.0778193207114013,0.0080878403110807,0.0571874437742443,0.0738443324883853
Fire,109.652914578061,0.0778374662665068,0.0079839158833168,0.057130283507359,0.0736730979055861
Fire,111.796703038838,0.0778390751795681,0.0078765184286821,0.0570663997249433,0.0734811227590372
Fire,113.940491499615,0.0778315238232477,0.007770644047619,0.0569988452673649,0.0732891419130535
Fire,116.084279960392,0.0778217291499432,0.0076707746769654,0.0569631988239645,0.0731049741253608
Fire,118.228068421168,0.0778121866376064,0.0075785222521855,0.0570139093142789,0.0729220718690259
Fire,120.371856881945,0.077802922594975,0.0074939605632082,0.0570644300120188,0.0727404675025608
Fire,122.515645342722,0.0777939364184185,0.0074171289377699,0.0571147613285919,0.0725601582125679
Fire,124.659433803499,0.0777852275043062,0.0073480470672989,0.0570766389799507,0.0723811411856493
Fire,126.803222264275,0.0777767952490074,0.0072867137453877,0.0570114002823902,0.0722034136084072
Fire,128.947010725052,0.0777686390488918,0.0072331058652572,0.056947047466479,0.0720269726674442
Fire,131.090799185829,0.0777607583003286,0.007187177716129,0.0568835785951212,0.0718518155493623
Fire,133.234587646606,0.0777531523996871,0.0071488606098843,0.0568209917312213,0.0716779394407637
Fire,135.378376107382,0.0777458207433369,0.0071180628587788,0.0567592849376837,0.0715053415282507
Fire,137.522164568159,0.0777387627276473,0.007094670112882,0.0566984562774129,0.0713340189984257
Fire,139.665953028936,0.0777319777489877,0.0070785460530447,0.0566385038133133,0.0711639690378909
Fire,141.809741489713,0.0777254652037275,0.0070695334223813,0.0565794256082894,0.0709951888332485
Fire,143.953529950489,0.0777192244882362,0.0070674553673219,0.0565212197252456,0.0708276755711007
Fire,146.097318411266,0.0777132549988831,0.0070721170489709,0.0564638842270863,0.07066142643805
Fire,148.241106872043,0.0777075561320376,0.0070833074774237,0.0564074171767159,0.0704964386206985
Fire,150.38489533282,0.0777021272840692,0.0071008015162243,0.0563518166370391,0.0703327093056485
Fire,152.528683793597,0.0776969678513471,0.007124362001474,0.0562970806709599,0.0701702356795021
Fire,154.672472254373,0.0776920772302409,0.0071537419201657,0.0562432073413831,0.0700090149288618
Fire,156.81626071515,0.0776874548171199,0.0071886865948682,0.0561901947112131,0.0698655796447724
Fire,158.960049175927,0.0776831000083536,0.0072289358265005,0.0561380408433541,0.0697294634384283
Fire,161.103837636704,0.0776790122003112,0.0072742259531274,0.0560867438007107,0.0695965846366824
Fire,163.24762609748,0.0776751907893624,0.0073242917899073,0.0560363016461873,0.0694669359204666
Fire,165.391414558257,0.0776716351718764,0.0073788684230127,0.0559867124426885,0.069340509970713
Fire,167.535203019034,0.0776683447442226,0.0074376928380385,0.0559379742531184,0.0692172994683532
Fire,169.678991479811,0.0776653189027705,0.0075005053707147,0.0558900851403818,0.0690972970943194
Fire,171.822779940587,0.0776625570438892,0.0075670509743566,0.0558430431673826,0.0689804955295431
Fire,173.966568401364,0.0776600585639485,0.0076370803042165,0.0557968463970258,0.0688668874549567
Fire,176.110356862141,0.0776578228593177,0.0077103506236473,0.0557514928922158,0.068756465551492
Fire,178.254145322918,0.0776558493263661,0.0077866265407147,0.0557069807158568,0.0686492225000808
Fire,180.397933783694,0.077654137361463,0.0078656805866597,0.055663307930853,0.0685451509816548
Fire,182.541722244471,0.0776526863609782,0.0079472936494736,0.0556204726001096,0.0684442436771467
Fire,184.685510705248,0.0776514957212808,0.0080312552769407,0.0555784727865305,0.0683464932674878
Fire,186.829299166025,0.0776505648387401,0.0081173638639346,0.0555373065530199,0.0682518924336098
Fire,188.973087626801,0.0776498931097254,0.0082054267386613,0.0554969719624823,0.0681604338564446
Fire,191.116876087578,0.0776494799306068,0.008295260162043,0.055457467077823,0.0680721102169252
Fire,193.260664548355,0.0776493246977532,0.0083866892536446,0.0554187899619458,0.0679869141959827
Fire,195.404453009132,0.0776494268075339,0.0084795478565489,0.0553809386777548,0.0679048384745487
Fire,197.548241469909,0.0776497856563183,0.0085736783524802,0.0553439112881548,0.0678258757335555
Fire,199.692029930685,0.0776504006404763,0.0086689314373072,0.0553077058560505,0.0677500186539354
Fire,201.835818391462,0.0776512711563769,0.0087651658658889,0.055272320444346,0.0676772599166199
Fire,203.979606852239,0.0776523966003894,0.0088622481740956,0.0552377531159456,0.0676075922025406
Fire,206.123395313016,0.0776537763688832,0.0089600523847575,0.0552040019337538,0.0675410081926298
Fire,208.267183773792,0.0776554098582281,0.0090584597033024,0.0551710649606755,0.0674775005678197
Fire,210.410972234569,0.0776572964647932,0.0091573582079303,0.0551389402596147,0.0674170620090418
Fire,212.554760695346,0.077659435584948,0.0092566425383587,0.0551076258934759,0.0673596851972282
Fire,214.698549156123,0.0776618266150617,0.0093562135864418,0.0550771199251636,0.0673053628133105
Fire,216.842337616899,0.0776644689515039,0.0094559781913347,0.0550474204175821,0.067254087538221
Fire,218.986126077676,0.0776673619906442,0.0095558488413172,0.0550185254336363,0.0672058520528918
Fire,221.129914538453,0.0776705051288512,0.0096557433839147,0.0549904330362296,0.0671606490382539
Fire,223.27370299923,0.0776738977624954,0.0097555847455509,0.0549631412882677,0.0671184711752403
Fire,225.417491460006,0.0776775392879454,0.0098553006616231,0.0549366482526542,0.0670793111447822
Fire,227.561279920783,0.0776814291015712,0.0099548234176025,0.0549109519922941,0.0670431616278121
Fire,229.70506838156,0.0776855665997416,0.0100540896015287,0.0548860505700914,0.0670100153052614
Fire,231.848856842337,0.077689951178826,0.0101530398680692,0.0548619420489502,0.0669798648580618
Fire,233.992645303113,0.0776945822351944,0.0102516187141595,0.0548386244917757,0.066952702967146
Fire,236.13643376389,0.0776994591652158,0.0103497742661136,0.0548160959614721,0.0669285223134455
Fire,238.280222224667,0.0777045813652597,0.0104474580779933,0.0547943545209439,0.0669073155778923
Fire,240.424010685444,0.0777099482316953,0.0105446249409526,0.0547733982330951,0.0668890754414181
Fire,242.567799146221,0.0777155591608922,0.0106412327032107,0.0547532251608303,0.0668737945849549
Fire,244.711587606997,0.0777214135492202,0.0107372421002711,0.0547338333670547,0.0668614656894352
Fire,246.855376067774,0.0777275107930476,0.0108326165949719,0.0547152209146714,0.0668520814357898
Fire,248.999164528551,0.0777338502887448,0.0109273222269349,0.054697385866586,0.0668456345049516
Fire,251.142952989328,0.077740431432681,0.0110213274709744,0.0546803262857024,0.0668421175778522
Fire,253.286741450104,0.0777472536212253,0.0111146031040211,0.054664040234925,0.0668415233354233
Fire,255.430529910881,0.0777543162507471,0.0112071220801214,0.0546485257771582,0.0668595923001074
Fire,257.574318371658,0.077761618717616,0.0112988594130798,0.0546337809753065,0.0669331063617251
Fire,259.718106832435,0.0777691604182019,0.011389792066321,0.0546198038922753,0.0670068377674764
Fire,261.861895293211,0.0777769407488732,0.0114798988495653,0.0546065925909674,0.0670807859689608
Fire,264.005683753988,0.0777849591059998,0.0115691603219208,0.0545941451342879,0.0671549504177798
Fire,266.149472214765,0.0777932148859514,0.0116575587010163,0.0545824595851419,0.0672293305655346
Fire,268.293260675542,0.0778017074850968,0.0117450777778132,0.0545715340064329,0.0673039258638254
Fire,270.437049136318,0.0778104362998055,0.0118317028367533,0.0545613664610654,0.0673787357642531
Fire,272.580837597095,0.0778194007264472,0.0119174205809156,0.0545519550119444,0.0674537597184189
Fire,274.724626057872,0.0778286001613917,0.0120022190618739,0.0545432977219747,0.0675289971779242
Fire,276.868414518649,0.0778380340010075,0.0120860876139625,0.0545353926540595,0.0676044475943686
Fire,279.012202979425,0.0778477016416644,0.0121690167926748,0.0545282378711039,0.0676801104193534
Fire,281.155991440202,0.0778576024797316,0.0122509983169354,0.0545218314360121,0.0677559851044794
Fire,283.299779900979,0.0778677359115787,0.0123320250150015,0.0545161714116888,0.0678320711013477
Fire,285.443568361756,0.0778781013335755,0.0124120907737637,0.0545112558610388,0.0679083678615593
Fire,287.587356822533,0.0778886981420904,0.0124911904912321,0.0545070828469654,0.0679848748367141
Fire,289.731145283309,0.0778995257334937,0.0125693200320044,0.054503650432374,0.0680615914784139
Fire,291.874933744086,0.0779105835041545,0.0126464761855271,0.0545009566801688,0.0681385172382593
Fire,294.018722204863,0.0779218708504422,0.0127226566269731,0.0544307626589516,0.0682156515678512
Fire,296.16251066564,0.0779333871687262,0.0127978598805679,0.0543050266456972,0.06829299391879
Fire,298.306299126416,0.0779451318553757,0.0128720852852114,0.0541799918916239,0.0683705437426767
Fire,300.450087587193,0.0779571043067606,0.0129453329622468,0.0540556565431415,0.0684483004911127
Fire,302.59387604797,0.0779693039192499,0.0130176037852424,0.0539320187466589,0.0685262636156983
Fire,304.737664508747,0.077981730089213,0.0130888993516587,0.0538090766485849,0.0686044325680344
Fire,306.881452969523,0.0779943822130192,0.0131592219562803,0.0536868283953287,0.0686828067997215
Fire,309.0252414303,0.0780072596870384,0.0132285745663018,0.0535652721333004,0.0687613857623614
Fire,311.169029891077,0.0780203619076395,0.0132969607979634,0.0534444060089084,0.068840168907554
Fire,313.312818351854,0.0780336882711919,0.0133643848946379,0.0533242281685618,0.0689191556869003
Fire,315.45660681263,0.0780472381740657,0.0134308517062774,0.0532047367586709,0.0689983455520021
Fire,317.600395273407,0.0780610110126297,0.0134963666701342,0.0530859299256438,0.0690777379544591
Fire,319.744183734184,0.0780750061832533,0.0135609357926752,0.0529678058158902,0.0691573323458726
