Artery,Brain,Heart,Immune,Intestine,Kidney,Liver,Lung,Muscle,Pancreas
-3.776192651754369,1.963355563806635,-0.6082111563373357,-0.6592127695342113,2.427139034224713,-0.3032079312265134,-4.858242898135469,-0.07976026105483647,-0.9754461527836639,-0.6108190826757487
1.603937895711155,1.062517846529455,0.1169930889475512,0.1885126927480661,-1.238233234403332,0.08185249323695876,3.976455673588759,0.3829571439516543,-1.721278919699174,2.641282892840028
-3.167340915471911,3.738731041226403,0.1004385057060934,-7.005500552464993,-0.7136277832027815,-0.915488449949192,-8.433892349121518,2.922440882487932,-2.317195320191464,-0.4990528443659136
-2.650782664852759,1.705419829982423,0.8566947969396359,1.375766771054436,0.1003832339275191,-0.4355757358311756,-0.4801486575432202,1.589155421114189,-2.391271279578429,-4.394270184387258
2.943884343299549,0.3415557996190645,0.4871136358142015,5.894843823961902,2.45304158793773,1.297235551541469,5.573820693670214,-1.69387713856716,-0.873018105238253,-3.655568490033597
2.950057369729794,-1.562337469708901,0.1410305828985881,0.866335565132943,1.852541832612891,-1.311313820631569,1.862293489940612,-2.366141916613683,-2.922999908604233,0.4865912337158589
1.390086409240995,0.6088271432234238,-1.030401708631426,-1.881986380253076,1.217270623327903,0.02947841157967723,1.83936848370326,-1.689772340900724,1.131861635105628,1.360409869043685
-3.738364036417948,4.803010165869974,0.182079974473878,-2.014810436095062,-4.656808787646813,-1.295232547640471,-6.515815829065314,1.704987032661643,-1.533260469425366,-7.457356935833343
0.609342299658286,-0.0413866093579215,-1.75586925420882,1.995796029392972,-0.4723106036583291,0.03283671815757738,-5.001978030923306,-2.780144805035028,5.139590041087511,-2.149498598336914
-2.623486561252472,4.524275897143913,0.03489209480788122,-7.075825795466412,-0.07520498554656815,-0.9704589252898239,5.178440281249445,2.218805249307067,0.6606782711855531,-2.805211205047466
2.82760813925636,0.9163394321310149,-2.416541880233188,1.033423332999951,2.114086419542098,-1.02129669788216,-3.275895648638469,-0.8230972439249589,1.121320303875615,-0.5127760498308707
-2.383913608258031,3.952217210344906,0.9084873673176481,-4.564072924158724,0.7339289161839748,-0.3221425317117235,-7.480973174000759,-0.8061268019633231,-1.631585932918289,-1.433882508807523
-3.193435451404769,4.300457376403811,-0.283606003100653,-11.20361949521322,-2.79623221337128,-1.401978263785558,-3.469897695990043,-2.01919678047573,-2.347184681278949,-0.6770583149835689
-0.3429335230384887,-4.116278399697975,1.035664532865776,3.376048450370354,1.665341722461804,-0.9617188272577777,2.105263871889909,-1.190311905459366,-1.288845078172859,-0.9001783107704971
