key,country,transect_id,survey_year,presence,wolf,forest,snow,dist_human,dist_water,listening_duration
482,Greece,72,2014,0,2.0,0.0,0.427867348259738,-0.199734537182512,-0.19495062975158,1.09861228866811
4820,Italy,596,2015,0,2.0,40.5940594059406,8.25510084594629,-0.557891019221258,1.88420093793362,1.6094379124341
4821,Italy,596,2015,0,2.0,59.4059405940594,13.8110573753318,-0.431753179968984,1.61436303206596,1.6094379124341
4822,Italy,596,2015,0,1.29353233830846,61.1940298507463,5.81087944134454,-0.719951758411828,1.71678153189462,1.6094379124341
4823,Italy,596,2015,0,1.74619289340102,67.51269035533,6.38880829725965,-0.623112562531224,1.71325628349049,1.6094379124341
4824,Italy,620,2015,0,0.0,1.47783251231527,4.62301410517108,-0.819366737178279,2.10187277967694,1.6094379124341
4825,Italy,620,2015,0,0.0,0.0,4.44272841688887,-0.704168838449383,1.89471610651049,1.6094379124341
4826,Italy,620,2015,0,0.0,1.0,3.64188797927991,-0.987345231804004,1.00427995364234,1.6094379124341
4827,Italy,620,2015,0,0.0,2.5,2.5086001667598,-1.10663322404058,0.417139077506823,1.6094379124341
4828,Italy,620,2015,0,0.0,0.0,2.64590034944903,-0.479059454088401,1.15616964039321,1.6094379124341
4829,Italy,620,2015,0,0.0,4.0,2.67399521208088,-0.485204105944358,1.67023779908282,1.6094379124341
483,Greece,72,2014,0,2.0,0.0,0.314573016500718,0.22048437495744,-0.202609090164465,1.09861228866811
4830,Italy,620,2015,0,0.0,4.02010050251256,2.26263952951346,-0.582780155662299,1.84744766817702,1.6094379124341
4831,Italy,620,2015,0,0.0,0.0,2.41058881113408,-1.0127275413103,2.01163374438819,1.6094379124341
4832,Italy,621,2015,0,0.0,61.3065326633166,3.69136087377272,-0.324130585071325,-0.0554582636247765,1.6094379124341
4833,Italy,621,2015,1,0.0,57.5,3.38871963026611,-0.339909616184414,1.00672190105467,1.6094379124341
4834,Italy,621,2015,1,0.0,64.8514851485149,3.03546830814587,-0.526297388227451,1.16042184291554,1.6094379124341
4835,Italy,621,2015,0,0.0,17.3267326732673,2.79586575578404,-0.591085092368556,0.895500310686549,1.6094379124341
4836,Italy,621,2015,0,0.0,11.9402985074627,2.7614056160761,-0.331760424725756,1.11118745398711,1.6094379124341
4837,Italy,621,2015,1,0.0,34.6153846153846,3.49651299833587,-0.0713121535750786,0.997692672859467,1.6094379124341
4838,Italy,621,2015,0,0.0,46.2311557788945,3.42720798965378,-0.123287425734483,1.00493240826487,1.6094379124341
4839,Italy,621,2015,1,0.0,53.125,4.4770004217626,-0.333386036099046,0.387793832484534,1.6094379124341
484,Greece,72,2014,0,2.0,4.21052631578947,0.116326003958845,0.449173206693705,-0.174337932754311,1.09861228866811
4840,Italy,621,2015,0,0.0,50.5376344086022,4.36564551773635,-0.417020668258615,0.131579198277547,1.6094379124341
4841,Italy,621,2015,0,0.0,70.4663212435233,4.59614813998356,-0.393312201597641,0.516244337067745,1.6094379124341
4842,Italy,621,2015,1,0.0,42.7860696517413,2.74982994910333,-0.193077375601825,0.445039770948249,1.6094379124341
4843,Italy,621,2015,1,0.0,54.4554455445545,2.65435949238224,-0.358708402189001,0.934559534557275,1.6094379124341
4844,Italy,621,2015,0,0.0,70.2020202020202,2.36095858052694,-0.170325274884747,0.532546019828176,1.6094379124341
4845,Italy,622,2015,0,1.0,0.0,4.33850132384425,-0.494767809892247,2.07152129120453,1.6094379124341
4846,Italy,597,2015,1,0.0796019900497512,0.0,3.1770376442899,0.0714856218741294,0.132059216043905,1.6094379124341
4847,Italy,598,2015,0,0.0,0.0,1.91219034251516,0.428791555173836,-0.358587114795346,1.6094379124341
4848,Italy,598,2015,0,0.0,0.0,1.80658310025465,-0.0008438063837278,-0.3923475431877,1.6094379124341
4849,Italy,598,2015,0,0.0,0.0,1.53818809429452,0.509540487714225,-0.247817886393255,1.6094379124341
485,Greece,72,2014,1,2.0,18.9189189189189,1.02266898163926,0.645998099518576,0.0251849182946598,1.09861228866811
4850,Italy,598,2015,0,0.0,0.0,2.06737961375215,0.282271962570984,-0.141395891494797,1.6094379124341
4851,Italy,598,2015,1,0.0,0.0,1.99238352416827,0.315766112180926,-0.924785886956265,1.6094379124341
4852,Italy,598,2015,0,0.0,3.03030303030303,2.21271715770224,-0.300379112611626,0.197291928558979,1.6094379124341
4853,Italy,598,2015,0,0.185,0.0,3.83581292495171,-0.167116023845371,-0.165887595123552,1.6094379124341
4854,Italy,598,2015,0,0.0,0.0,3.15384877449086,-0.366654920086862,1.04941094322276,1.6094379124341
4855,Italy,598,2015,0,0.0,0.0,3.4310021554975,-0.18461509403176,1.19202756133232,1.6094379124341
4856,Italy,598,2015,0,0.39,0.0,2.96574225597041,0.133288568909838,-0.142558916558869,1.6094379124341
4857,Italy,598,2015,0,0.0,0.0,2.63105151344094,-0.0153324260482169,0.407443201434112,1.6094379124341
4858,Italy,598,2015,0,0.0,0.0,2.39983932186748,-0.529670330348351,0.922922468920312,1.6094379124341
4859,Italy,598,2015,0,0.252475247524752,0.0,2.63609708749129,-0.0368306995951403,0.471868221792653,1.6094379124341
486,Greece,62,2014,1,2.0,19.5402298850575,1.13431348544294,0.698911280507805,-0.113252069409985,1.09861228866811
4860,Italy,599,2016,0,1.2029702970297,89.6039603960396,3.47614798707938,-0.276522702122892,1.06327368381529,1.6094379124341
4861,Italy,599,2016,0,1.43069306930693,96.039603960396,3.38207582212843,-0.187712532614848,1.03902698950219,1.6094379124341
4862,Italy,599,2016,0,0.54,63.0,4.16180993523003,-0.141798578403138,-0.174995943809745,1.6094379124341
4863,Italy,599,2016,0,1.01990049751244,60.1990049751244,3.82930142390444,-0.320947896197596,-0.187145757769529,1.6094379124341
4864,Italy,600,2018,0,0.741293532338308,39.4871794871795,3.3331458255193,-0.468359379160237,0.102314152858581,1.6094379124341
4865,Italy,600,2018,0,1.0,56.3451776649746,4.46400121451527,-0.344099123337565,-0.175187020217401,1.6094379124341
4866,Italy,600,2018,0,0.505,33.0,3.80388018487547,-0.397946543642227,0.804154767500395,1.6094379124341
4867,Italy,600,2018,0,0.0,21.8905472636816,4.14401602316,-0.948602247076412,1.19942528519251,1.6094379124341
4868,Italy,600,2018,0,0.0,22.8855721393035,4.23836934889454,-0.34669305664292,0.869007821893036,1.6094379124341
4869,Italy,600,2018,0,0.0,4.08163265306122,4.42398365645296,-0.960440238264189,0.619330053297022,1.6094379124341
487,Greece,62,2014,1,2.0,21.2765957446809,1.29286799851099,0.56252040680159,-0.0006399200663343,1.09861228866811
4870,Italy,600,2018,0,0.27363184079602,11.4583333333333,4.36280379097748,-1.39378556773531,-0.12103560393214,1.6094379124341
4871,Slovenia,601,2018,0,0.0,28.8557213930348,7.31536896876913,-0.805519383203324,0.99636566817067,1.6094379124341
4872,Italy,601,2018,0,0.0,67.6923076923077,4.55965354380327,-0.435466415348846,0.380580301958347,1.6094379124341
488,Greece,62,2014,0,2.0,7.85340314136126,1.63657663943196,0.546880398632894,0.0920154715151905,1.09861228866811
4881,Slovenia,602,2018,0,0.275862068965517,55.1724137931034,5.29078676415986,-0.8403083119904,1.33992254590098,1.6094379124341
4882,Slovenia,602,2018,0,2.0,56.9306930693069,6.43531352019038,-0.723845140515076,1.77767379645451,1.6094379124341
4883,Italy,602,2018,0,2.0,40.2985074626866,8.25537786651864,-0.561695438951152,1.88649364389308,1.6094379124341
4884,Italy,602,2018,0,2.0,54.7738693467337,11.020810682972,-0.704389874262026,1.91604171046034,1.6094379124341
4885,Italy,602,2018,0,0.248756218905473,56.2189054726368,6.38122335847734,-0.98249040939281,1.48278909755504,1.6094379124341
4886,Italy,602,2018,0,0.0,54.2553191489362,4.79026956116707,-1.33197925768927,0.336947793067705,1.6094379124341
4887,Slovenia,602,2018,0,1.75,73.5,10.3716972929108,-0.0596857712732881,0.420066334343359,1.6094379124341
4888,Italy,603,2018,0,0.0,18.407960199005,3.41866406289562,-0.405533581790013,1.45173422738138,1.6094379124341
4889,Italy,603,2018,0,0.0,12.9353233830846,3.31540411624575,-0.710050384675622,1.63905335664801,1.6094379124341
489,Greece,62,2014,1,2.0,2.73972602739726,1.18469674019308,1.00923011566982,-1.06051813968713,1.09861228866811
4890,Italy,603,2018,0,0.0,11.2244897959184,2.99932088330725,-0.304817188442266,1.46477388062267,1.6094379124341
4891,Italy,603,2018,0,0.0,0.0,3.49282700442426,-0.421181263878356,1.02696531967448,1.6094379124341
4892,Italy,603,2018,0,0.0,15.4228855721393,2.9052265751083,-0.827418557314507,1.0610438964377,1.6094379124341
4893,Italy,603,2018,0,0.0,15.8415841584158,4.11256445715406,-0.273216754721422,0.143996902010886,1.6094379124341
4894,Italy,604,2018,0,1.72413793103448,79.8029556650246,7.36770465824448,-0.147892568959844,0.934669711432786,1.6094379124341
4895,Italy,604,2018,1,0.83,67.0,3.132961533355,-0.659499738192531,0.767404932563597,1.6094379124341
4896,Italy,604,2018,0,0.86,77.5,6.82322295979508,-0.430368753687226,0.637471448295249,1.6094379124341
4897,Italy,604,2018,0,0.0,64.5,2.74620865244986,-0.973007009023202,0.633273122577499,1.6094379124341
4898,Italy,605,2018,0,0.0,2.59067357512953,2.48583580180392,-0.0973744711505309,-0.772929135323236,1.6094379124341
4899,Italy,605,2018,0,0.0,5.64102564102564,3.70526230984644,0.003400776455583,-1.06199706675177,1.6094379124341
49,Bosnia and Herzegovina,8,2016,1,0.0,5.44554455445545,24.6398698557375,0.335357466486927,0.349840150572671,1.6094379124341
490,Greece,71,2014,0,1.0,0.0,1.4276670560355,0.0867102328946721,0.403832987649632,1.09861228866811
