evento_id,fecha_hora_utc,lat_grados,lon_grados,profundidad_km,magnitud_ml
418,2020-11-16 09:26:12,41.3912,129.1428,-2.1,1.2
419,2020-11-16 13:38:37,41.3492,129.1287,-2.1,1.8
420,2020-11-16 18:10:31,41.4363,129.1645,-2.1,2.7
421,2020-11-16 18:16:29,41.4422,129.0937,-2.1,1.7
422,2020-11-16 18:28:12,41.3588,129.1738,-2.1,2.0
423,2020-11-16 19:35:49,40.8688,129.456,4.9,1.2
424,2020-11-17 19:18:45,41.3803,129.1033,-2.1,1.8
425,2020-11-18 06:18:43,41.3398,128.858,-2.1,1.3
426,2020-11-18 06:22:25,41.176,128.716,-2.1,1.3
427,2020-11-19 14:27:21,41.3603,129.0557,-2.1,1.1
428,2020-11-20 21:36:02,41.3548,129.0345,-2.1,1.3
429,2020-11-21 05:27:13,41.4335,129.1613,6.0,1.5
430,2020-11-21 15:45:08,41.3342,129.0102,-2.1,1.0
431,2020-11-24 07:30:43,41.015,129.0367,-2.1,1.1
432,2020-11-26 16:13:12,41.1518,128.9337,-2.1,1.0
433,2020-11-27 17:34:13,41.0062,129.1422,-2.1,0.9
434,2020-11-27 20:22:13,41.2602,129.0593,-2.1,1.1
435,2020-11-30 10:34:15,41.3108,128.9363,-2.1,1.0
436,2020-11-30 19:11:26,41.1852,129.0217,-2.1,0.9
437,2020-12-01 18:03:13,40.9798,128.9855,1.9,0.7
438,2020-12-02 20:36:46,41.29,129.08,-2.2,1.2
439,2020-12-03 22:53:57,41.1913,129.029,-2.1,0.8
440,2020-12-07 16:49:32,41.2575,128.8225,-2.1,1.0
441,2020-12-08 06:31:46,41.3577,129.1677,-2.1,1.1
442,2020-12-08 17:03:16,41.4253,128.9973,-2.1,0.9
443,2020-12-09 10:01:17,41.3633,129.0792,-2.1,1.3
444,2020-12-10 14:45:03,41.3415,129.1553,-2.1,0.9
445,2020-12-10 22:37:04,41.3683,129.051,1.0,1.1
446,2020-12-11 13:41:02,41.376,129.0182,-2.1,1.0
447,2020-12-14 15:57:59,41.368,128.8683,-2.1,1.1
448,2020-12-14 17:27:28,41.3508,129.0032,-2.1,1.2
449,2020-12-15 17:23:09,41.1495,129.0403,-2.1,1.0
450,2020-12-17 12:17:12,41.2915,129.0955,-2.1,1.3
451,2020-12-19 17:29:20,41.3712,129.1558,-2.1,1.0
452,2020-12-21 03:25:27,41.3068,128.9797,5.1,1.0
453,2020-12-22 12:20:02,41.2343,129.143,-2.1,1.0
454,2020-12-24 05:27:57,41.2707,129.093,-2.1,1.1
455,2020-12-25 11:42:38,41.2578,129.01,-2.1,1.2
456,2020-12-25 21:13:45,40.957,129.1012,-2.1,1.0
457,2020-12-27 22:36:41,41.4178,129.1105,-1.3,1.0
458,2020-12-28 15:58:24,41.3778,129.1085,-2.1,0.9
459,2020-12-28 18:21:06,41.1527,129.2135,-2.1,0.9
460,2020-12-28 20:43:01,41.3497,129.1235,-2.1,1.4
461,2020-12-30 23:31:09,41.458,128.9697,5.8,1.3
462,2021-01-03 19:06:53,41.3962,128.8767,-2.1,1.1
463,2021-01-04 16:53:15,41.29,129.08,-2.2,0.9
464,2021-01-09 06:58:28,41.4017,128.8818,-1.0,0.9
465,2021-01-09 14:29:44,41.545,129.035,6.0,1.0
466,2021-01-11 16:00:02,41.3327,129.0913,-2.1,1.2
467,2021-01-21 17:14:30,41.3778,129.0825,-2.1,0.9
468,2021-01-24 18:01:08,41.3182,129.0193,-2.1,1.0
469,2021-01-24 18:05:22,41.1797,129.0648,-2.1,0.8
470,2021-01-24 18:33:32,41.3057,129.0207,-2.1,0.8
471,2021-01-25 18:39:39,41.43,129.0192,-2.1,0.9
472,2021-01-25 21:53:08,41.3268,129.1402,-2.1,0.8
473,2021-01-27 22:41:17,41.2895,129.0952,2.8,0.8
474,2021-01-30 15:07:46,41.3028,129.1415,-2.1,2.3
475,2021-01-30 19:54:06,41.3692,129.1192,-2.1,1.1
476,2021-01-31 02:28:43,41.3443,129.1165,-2.1,1.1
477,2021-01-31 05:10:33,41.3582,129.1518,-2.1,1.8
478,2021-01-31 06:18:14,41.3398,129.1353,-2.1,1.7
479,2021-01-31 15:42:25,41.379,129.1038,-2.1,1.2
480,2021-01-31 22:44:32,41.3777,129.0932,-2.1,1.4
481,2021-02-03 04:21:18,41.3682,129.101,-2.1,1.2
482,2021-02-07 01:37:05,41.5057,129.0182,1.2,1.1
483,2021-02-11 00:37:22,41.3615,129.175,-2.1,0.9
484,2021-02-11 11:23:41,41.3615,129.1292,-2.1,1.2
485,2021-02-13 02:10:05,41.2985,129.0547,6.0,1.0
486,2021-02-13 12:16:00,41.2992,129.1745,-2.1,0.7
487,2021-02-13 22:14:29,41.2772,129.0322,-1.6,0.8
488,2021-02-15 20:39:40,41.3112,128.9632,6.0,1.0
489,2021-02-17 16:09:56,41.4613,129.028,6.0,1.0
490,2021-02-18 10:39:21,41.3797,129.0653,-2.1,1.3
491,2021-02-24 13:12:19,41.353,129.095,-2.1,1.0
492,2021-02-25 01:59:01,41.4063,129.081,-2.1,1.0
493,2021-02-25 15:28:52,41.4445,129.0105,5.7,0.8
494,2021-02-28 01:37:23,41.4242,129.0177,-2.1,1.2
495,2021-02-28 18:52:00,41.4122,128.9737,-2.1,1.1
496,2021-03-02 12:49:58,41.4392,129.0282,-1.6,1.1
497,2021-03-02 18:09:27,41.3077,129.0152,0.1,1.1
498,2021-03-06 11:07:47,41.3338,129.1528,-2.1,1.5
499,2021-03-15 18:03:46,41.4832,129.0405,-2.1,1.2
500,2021-03-15 21:43:42,41.3322,128.8538,-2.1,1.2
501,2021-03-16 19:07:38,41.2165,129.0712,-2.1,1.1
502,2021-03-18 06:27:51,41.4518,128.895,-2.1,1.2
503,2021-03-19 12:48:53,41.3567,129.089,-2.1,1.5
504,2021-03-21 11:46:32,41.12,129.099,-1.5,1.2
505,2021-03-23 07:50:08,41.301,129.0863,-2.1,1.4
506,2021-03-24 22:14:23,41.4132,128.7997,5.9,1.1
507,2021-03-30 11:44:19,41.2935,129.1583,-2.1,1.6
508,2021-03-31 19:44:29,41.3292,129.0095,-2.1,1.1
509,2021-04-03 15:51:20,41.3748,129.0968,-0.8,1.0
510,2021-04-03 16:29:23,41.3012,129.0982,6.0,0.8
511,2021-04-04 03:29:42,41.1723,129.1308,-2.1,1.2
512,2021-04-07 20:40:52,41.292,129.1147,-2.1,0.9
513,2021-04-08 18:28:17,41.4665,129.2043,-2.1,1.3
514,2021-04-10 17:08:02,41.3845,129.013,-2.1,0.9
515,2021-04-13 18:43:04,41.3657,129.0953,-2.1,0.8
516,2021-04-14 11:25:27,41.4175,129.2445,-2.1,1.5
517,2021-04-17 08:33:37,41.249,128.9952,-2.1,1.3
518,2021-04-17 20:25:07,41.292,129.0422,-2.1,1.2
519,2021-04-18 08:57:37,41.4155,129.0085,-2.0,1.2
520,2021-04-18 23:20:05,41.3812,129.0388,-2.1,1.6
521,2021-04-18 23:25:48,41.3395,129.0843,-1.6,1.3
522,2021-04-19 00:00:44,41.3497,129.0952,-2.1,1.7
523,2021-04-19 06:41:57,41.3585,129.0288,-2.1,1.5
524,2021-04-19 06:48:51,41.3762,129.0723,-2.1,2.8
525,2021-04-19 07:26:01,41.1443,129.1095,-2.1,1.7
526,2021-04-19 20:43:37,41.3032,129.0198,-2.1,1.5
527,2021-04-20 17:12:33,41.3085,129.0853,-2.1,1.6
528,2021-04-21 18:07:06,41.2175,129.0738,-2.1,1.1
529,2021-04-22 04:02:26,41.3688,129.0817,-2.1,1.5
530,2021-04-28 14:42:11,41.4117,129.1175,-2.1,1.1
531,2021-04-30 16:24:14,41.1852,129.1028,-2.1,0.9
532,2021-05-06 20:47:14,41.3812,128.9765,-2.1,1.1
533,2021-05-08 20:12:23,41.3395,129.081,-2.1,1.0
534,2021-05-15 13:01:37,41.3307,129.1327,-2.1,1.0
535,2021-05-15 14:01:26,41.365,129.126,-2.1,1.4
536,2021-05-15 15:13:29,41.4207,129.088,-2.1,1.3
537,2021-05-15 19:07:22,41.425,129.1125,5.2,1.1
538,2021-05-15 22:12:37,41.4163,128.984,-2.1,1.3
539,2021-05-17 22:52:22,41.2352,129.0125,6.0,1.2
540,2021-05-19 21:18:47,41.4125,129.0268,-2.1,1.6
541,2021-05-20 16:28:11,41.3435,129.0477,-2.1,1.1
542,2021-05-23 16:45:19,41.3933,128.9717,-2.1,1.2
543,2021-05-28 16:43:58,41.0053,129.236,-2.1,1.2
544,2021-05-29 06:04:07,41.4423,129.0385,0.8,1.3
545,2021-05-31 10:49:30,41.4087,129.0165,0.7,1.4
546,2021-06-01 23:31:33,41.4802,129.0275,1.0,1.3
547,2021-06-02 19:37:40,41.3473,129.0235,-2.1,1.1
548,2021-06-06 20:21:11,41.3265,129.0382,-2.1,1.2
549,2021-06-11 19:41:33,41.3663,129.047,-2.1,1.1
550,2021-06-12 17:16:23,41.3728,129.0233,-2.1,0.9
551,2021-06-12 17:33:22,41.3832,129.1387,-2.1,1.4
552,2021-06-13 14:57:32,41.382,129.1103,-2.1,2.6
553,2021-06-18 19:45:58,41.2782,129.0848,-2.1,1.3
554,2021-06-19 16:48:36,41.3835,128.9857,-2.1,0.9
555,2021-06-22 16:26:19,41.449,129.0018,-2.1,1.2
556,2021-06-23 20:20:34,41.3905,129.046,-2.1,1.2
557,2021-06-24 14:35:35,41.376,128.871,-2.1,1.1
558,2021-06-24 15:53:54,41.2787,129.0495,0.8,0.9
559,2021-06-24 17:09:33,41.2872,129.067,-2.1,1.8
560,2021-06-27 15:18:43,41.1867,129.1103,6.0,1.4
561,2021-06-29 14:06:52,41.3832,129.016,-2.1,1.3
562,2021-06-29 15:04:56,41.3573,129.0638,-2.1,1.3
563,2021-06-29 23:36:21,41.4108,129.0217,-2.1,1.6
564,2021-06-30 07:03:11,41.4097,129.0653,-2.1,1.6
565,2021-06-30 14:01:12,41.3235,129.0042,-2.1,1.3
566,2021-06-30 17:45:38,41.3752,128.8898,-2.1,1.2
567,2021-07-02 19:32:29,41.4327,129.0495,-2.1,1.2
568,2021-07-04 03:37:46,41.3473,129.0275,-2.1,1.3
569,2021-07-04 05:51:40,41.3732,129.0437,-2.1,1.2
570,2021-07-05 09:54:57,41.0417,129.3468,0.4,1.1
571,2021-07-05 14:59:02,41.2088,129.2088,-2.1,1.2
572,2021-07-13 09:18:07,41.4082,129.08,-2.1,1.4
573,2021-07-19 15:06:43,41.41,128.8745,-0.5,1.1
574,2021-07-19 19:08:20,41.3665,128.8803,-2.1,1.1
575,2021-07-19 19:11:52,41.3342,128.8455,-2.1,1.1
576,2021-07-23 10:11:10,41.352,129.1113,-2.1,1.5
577,2021-07-23 19:22:36,41.3713,128.9938,0.2,1.3
578,2021-07-23 19:33:09,41.4047,128.92,-2.1,1.3
579,2021-07-28 13:20:47,41.285,129.1567,-2.1,1.7
580,2021-08-03 21:09:34,41.3935,129.0628,-2.1,1.3
581,2021-08-07 14:51:22,41.481,128.952,-2.1,1.3
582,2021-08-08 04:22:16,41.3335,129.0098,-2.1,1.2
583,2021-08-10 20:34:20,41.3325,129.1207,-2.1,1.1
584,2021-08-11 14:42:42,41.3603,129.0823,-2.1,1.0
585,2021-08-12 07:43:02,41.3837,129.0985,-2.1,1.8
586,2021-08-13 04:35:33,41.4378,129.1737,-2.1,1.9
587,2021-08-14 15:13:58,41.3665,129.064,-2.1,1.4
588,2021-08-15 03:46:49,41.4105,129.0892,-2.1,1.9
589,2021-08-15 11:18:13,41.3648,129.0717,-2.1,1.2
590,2021-08-16 18:26:04,41.6993,129.0478,-2.1,0.9
591,2021-08-19 06:42:13,41.386,129.1022,-2.1,1.7
592,2021-08-20 13:50:50,41.4218,129.0065,-2.1,1.1
593,2021-08-26 06:34:51,41.2917,129.1593,5.7,1.2
594,2021-08-27 08:44:20,41.289,129.1988,-2.1,1.4
595,2021-08-27 17:45:37,41.3853,129.02,-2.1,1.1
596,2021-08-28 14:37:31,41.2628,129.7055,-2.1,1.3
597,2021-08-30 02:28:27,40.976,129.148,2.8,1.3
598,2021-08-30 20:33:28,41.2935,129.0297,-2.1,1.4
599,2021-08-30 20:51:15,41.3547,128.9807,-2.1,1.3
600,2021-08-30 21:32:47,41.4008,129.0188,-2.1,1.1
601,2021-08-30 21:38:09,41.412,129.0388,-2.1,1.1
602,2021-08-31 16:43:25,41.4655,128.914,-2.1,1.2
603,2021-09-01 09:39:52,41.3887,129.0417,-2.1,2.2
604,2021-09-01 10:12:15,41.4432,128.8932,-2.1,1.7
605,2021-09-01 11:21:03,41.377,129.1065,-2.1,1.3
606,2021-09-01 13:43:50,41.273,129.1085,-2.1,1.1
607,2021-09-01 14:02:13,41.359,129.0957,-2.1,1.2
608,2021-09-01 14:05:06,41.3117,129.0745,-2.1,1.0
609,2021-09-01 14:21:08,41.3753,129.0958,-2.1,1.0
610,2021-09-01 14:45:58,41.3748,129.0997,-2.1,1.1
611,2021-09-01 14:58:17,41.4027,129.0545,-2.1,1.2
612,2021-09-01 15:12:54,41.3633,129.0383,-2.1,1.0
613,2021-09-01 15:22:25,41.3715,129.0385,-1.1,0.9
614,2021-09-01 15:45:34,41.3558,129.1055,-2.1,1.3
615,2021-09-01 15:46:55,41.3688,129.0817,-2.1,1.2
616,2021-09-01 17:05:35,41.3798,129.1255,-2.1,1.6
617,2021-09-01 18:55:29,41.4528,129.0232,-2.1,1.3
618,2021-09-02 16:37:10,41.3745,129.0893,-2.1,1.2
619,2021-09-02 16:38:11,41.3948,129.0948,-2.1,1.5
620,2021-09-03 09:01:58,41.3578,129.0905,-2.1,1.2
621,2021-09-03 14:19:05,41.4747,129.0312,-2.1,1.1
622,2021-09-04 10:07:03,41.4173,129.0128,-2.1,1.2
623,2021-09-05 17:36:07,41.4137,128.8843,-2.1,1.2
624,2021-09-07 21:06:53,41.5148,128.9857,-2.1,1.1
625,2021-09-10 11:17:10,41.4793,128.9033,-2.1,1.1
626,2021-09-10 18:16:44,41.3142,129.0987,-2.1,1.9
627,2021-09-10 18:47:29,41.4592,129.1072,-2.1,2.2
628,2021-09-10 21:23:37,41.4132,128.8757,-0.4,1.8
629,2021-09-11 04:17:03,41.3292,129.249,-2.1,1.9
630,2021-09-16 20:30:53,41.4373,129.061,-2.1,1.4
631,2021-09-17 00:55:47,41.3752,129.0808,-2.1,1.5
632,2021-09-17 13:16:41,41.3795,129.3692,-2.1,1.2
633,2021-09-18 05:50:24,41.3165,129.2252,-2.1,1.6
634,2021-09-18 11:42:46,41.3322,129.1738,-2.1,1.4
635,2021-09-26 13:29:29,41.4007,129.0427,-2.1,1.0
636,2021-09-26 15:08:37,41.4398,129.008,-2.1,0.9
637,2021-09-28 05:26:35,41.4052,129.018,-2.1,1.3
638,2021-09-30 15:41:22,41.4308,129.0773,-2.1,1.4
639,2021-10-01 10:44:51,41.313,129.1197,-2.1,1.0
640,2021-10-03 05:06:44,41.2808,129.0807,-2.1,1.4
641,2021-10-04 14:53:15,41.3517,129.1388,-2.1,1.2
642,2021-10-04 21:22:21,41.392,129.008,-2.1,1.1
643,2021-10-08 07:13:35,41.4223,129.1093,-2.1,1.5
644,2021-10-10 15:21:35,41.3667,129.0835,-2.1,1.0
645,2021-10-11 12:58:59,41.4282,129.106,-2.1,2.3
646,2021-10-11 13:00:53,41.419,129.085,-2.1,2.5
647,2021-10-11 13:17:17,41.4552,129.0475,-2.1,1.2
648,2021-10-11 13:20:22,41.391,129.0968,-2.1,1.3
649,2021-10-11 13:32:19,41.4237,129.0177,-2.1,1.2
650,2021-10-13 16:28:46,41.3152,129.1522,-2.1,1.4
651,2021-10-14 19:24:53,41.2757,129.0413,-2.1,1.1
652,2021-10-17 14:13:55,41.384,129.0355,-2.1,2.2
653,2021-10-17 14:22:36,41.4953,129.0533,-2.1,1.0
654,2021-10-17 14:45:30,41.363,129.0723,-2.1,1.1
655,2021-10-18 11:40:09,41.353,129.0953,-2.1,1.0
656,2021-11-01 09:53:57,41.312,129.0495,-1.0,1.0
657,2021-11-01 14:27:42,41.7935,129.1215,-2.1,1.1
658,2021-11-01 17:47:37,41.3223,129.0357,4.9,1.0
659,2021-11-08 18:26:30,41.3362,128.956,5.9,1.1
660,2021-11-14 09:47:16,41.7817,129.1088,-2.1,1.0
661,2021-11-15 00:59:30,41.5752,129.0212,-2.1,1.1
662,2021-11-21 13:20:24,41.4777,129.3808,-2.1,1.0
663,2021-11-21 15:28:12,41.2823,129.1377,-2.1,1.4
664,2021-11-27 10:31:12,41.4252,129.0553,-2.1,0.9
665,2021-11-27 12:41:10,41.3448,129.1275,-2.1,1.6
666,2021-11-27 13:05:15,41.4595,129.1003,-2.1,0.9
667,2021-11-27 16:19:23,41.5402,129.0415,-2.1,1.2
668,2021-11-28 12:30:52,41.2643,129.017,5.6,1.1
669,2021-11-30 17:37:30,41.5472,128.9903,-2.1,1.0
670,2021-12-02 15:31:14,41.3418,128.9663,5.9,1.0
671,2021-12-04 14:04:48,41.4435,128.8928,-2.1,0.9
672,2021-12-04 15:13:53,41.438,129.0425,-2.1,1.0
673,2021-12-06 02:38:56,41.4337,129.1747,-2.1,1.1
674,2021-12-06 11:19:09,41.4498,128.9907,-2.1,1.7
675,2021-12-08 14:24:17,41.0637,129.2803,-2.1,1.0
676,2021-12-10 11:09:16,41.3205,129.102,-2.1,1.0
677,2021-12-11 19:51:10,41.3272,128.967,-1.4,0.8
678,2021-12-13 16:33:47,41.475,128.9957,-2.1,0.9
679,2021-12-15 11:41:52,41.3112,129.0855,-2.1,0.9
680,2021-12-16 17:48:57,41.3568,129.0632,-2.1,1.2
681,2021-12-17 15:29:18,41.4208,128.998,-2.1,0.9
682,2021-12-18 21:45:56,41.4103,129.0532,-2.1,0.8
683,2021-12-20 14:30:55,41.53,129.185,-2.1,0.9
684,2021-12-21 10:20:10,41.4793,129.053,-2.1,1.5
685,2021-12-24 04:32:55,41.4707,129.0595,-2.1,1.3
686,2021-12-24 17:44:20,41.3613,128.875,-2.1,1.2
687,2021-12-25 17:42:01,41.3502,128.9323,2.9,1.1
688,2021-12-25 23:34:17,41.4923,128.9062,-2.1,1.3
689,2021-12-26 16:06:03,41.3228,129.0098,-2.1,1.2
690,2021-12-28 20:36:31,41.4483,129.1405,-2.1,1.2
691,2021-12-29 16:11:22,41.4732,129.0822,-2.1,1.3
692,2021-12-29 20:41:22,41.4878,129.0837,-2.1,1.6
693,2021-12-30 01:45:44,41.6833,129.0935,-2.1,2.1
694,2021-12-30 03:27:35,41.6275,129.0622,-2.1,1.6
695,2021-12-30 05:21:36,41.4648,129.0957,-2.1,2.1
696,2021-12-30 08:54:59,41.5245,128.9617,-2.1,2.0
697,2021-12-30 09:00:39,41.3263,129.0093,5.3,1.5
698,2021-12-30 15:34:18,41.245,129.1215,-2.1,1.3
699,2021-12-31 18:53:46,41.3967,129.0067,-2.1,1.4
700,2022-01-04 16:39:13,41.3775,129.0493,3.1,1.0
701,2022-01-05 19:30:49,41.2982,129.1098,-2.1,0.9
702,2022-01-14 05:32:32,41.7552,129.0287,-2.1,1.2
703,2022-01-15 16:42:04,41.497,129.0467,-2.1,0.8
704,2022-01-19 03:14:44,41.1463,128.4095,5.9,1.0
705,2022-01-20 09:10:30,41.339,129.058,-1.9,1.0
706,2022-01-22 02:08:03,41.4523,129.1688,-2.1,0.9
707,2022-01-22 06:54:12,41.3542,129.1365,-2.1,1.9
708,2022-01-22 07:35:17,41.3418,129.143,-2.1,1.3
709,2022-01-22 09:28:42,41.3247,129.1768,-2.1,1.7
710,2022-01-22 09:33:21,41.371,129.0988,-2.1,1.7
711,2022-01-22 09:47:12,41.2873,129.0985,-0.6,1.3
712,2022-01-22 09:58:25,41.3552,129.114,-2.1,1.3
713,2022-01-22 11:03:18,41.2747,129.1793,-2.1,1.2
714,2022-01-22 12:36:51,41.2925,129.0907,-1.0,1.0
715,2022-01-22 13:24:47,41.5057,129.1472,-2.1,1.3
716,2022-01-22 14:12:28,41.3678,129.095,-2.1,1.0
717,2022-01-22 16:31:41,41.4148,128.9317,2.8,0.9
718,2022-01-22 18:04:28,41.322,129.0603,6.0,0.9
719,2022-01-22 19:32:08,41.486,129.0985,-2.1,0.9
720,2022-01-22 19:45:51,41.3908,129.0443,-2.1,0.9
721,2022-01-22 20:48:09,41.3583,129.1063,-2.1,1.1
722,2022-01-23 00:06:37,41.2872,129.1167,-2.1,1.2
723,2022-01-23 12:46:07,41.5515,129.1283,-2.1,1.9
724,2022-01-23 12:53:59,41.3432,129.027,5.5,1.5
725,2022-01-24 08:04:31,41.2783,129.1523,-2.1,1.4
726,2022-01-24 21:50:22,41.539,128.9172,-2.1,1.0
727,2022-01-25 16:39:17,41.5482,129.0603,-2.0,1.0
728,2022-01-25 17:56:03,41.3493,129.0865,-1.8,1.2
729,2022-01-26 14:37:50,41.375,129.0827,-2.1,1.2
730,2022-01-26 14:40:10,41.2527,129.1908,-2.1,1.0
731,2022-01-28 03:52:53,41.4533,129.2157,-2.1,1.3
732,2022-01-28 16:27:30,41.3377,129.0903,-2.1,0.8
733,2022-01-28 20:24:22,41.494,129.116,-2.1,1.3
734,2022-01-29 00:04:19,41.5508,129.0055,-2.1,1.2
735,2022-01-30 15:52:37,41.3137,129.0158,-2.1,0.9
736,2022-01-31 09:13:49,41.4485,129.086,-2.1,1.0
737,2022-01-31 20:28:56,41.3022,129.1157,-2.1,0.8
738,2022-02-01 06:59:07,41.3935,128.8787,-2.1,1.1
739,2022-02-03 18:11:31,41.3443,129.0307,-2.1,0.8
740,2022-02-04 14:07:21,41.3283,129.0348,-2.1,0.9
741,2022-02-05 01:28:07,41.3952,129.041,-1.0,1.0
742,2022-02-07 19:51:59,41.4975,129.0355,-2.1,1.0
743,2022-02-10 08:51:35,41.3018,129.1762,-2.1,0.9
744,2022-02-11 01:35:22,41.3063,129.1092,-2.1,3.2
745,2022-02-11 04:08:24,41.342,129.0017,5.7,2.2
746,2022-02-11 19:22:29,41.2275,129.145,-2.1,1.9
747,2022-02-12 08:43:40,41.2665,129.0975,-1.1,1.2
748,2022-02-12 08:49:33,41.2352,129.1008,-1.8,1.1
749,2022-02-13 22:15:15,41.2812,129.1583,5.7,1.7
750,2022-02-13 22:23:50,41.1935,129.1765,4.6,1.6
751,2022-02-14 05:33:20,41.2313,129.1078,-2.1,2.2
752,2022-02-14 06:39:32,41.2858,129.0533,1.2,1.5
753,2022-02-14 06:54:46,41.2482,129.0792,4.5,1.1
754,2022-02-14 07:05:43,41.4275,129.0018,-2.1,1.0
755,2022-02-14 10:47:26,41.2982,129.161,-2.1,2.1
756,2022-02-14 12:36:51,41.3275,129.1122,-2.1,1.3
757,2022-02-14 13:16:28,41.2323,129.0632,6.0,1.2
758,2022-02-14 20:29:08,41.3215,129.0348,1.7,1.1
759,2022-02-14 21:52:25,41.2675,129.122,3.4,1.8
760,2022-02-15 21:35:01,41.3483,129.0117,2.3,1.5
761,2022-02-15 21:36:36,41.2327,128.9992,0.0,1.2
762,2022-02-18 02:44:59,41.3162,129.119,0.5,2.4
763,2022-02-18 03:11:30,41.3502,129.0485,-2.1,1.4
764,2022-02-18 03:38:20,41.3002,129.0887,6.0,2.3
765,2022-02-18 08:08:46,41.0425,129.0088,-2.1,1.7
766,2022-02-20 19:03:21,41.2895,129.1092,-2.1,1.3
767,2022-02-20 20:03:35,41.2913,129.0865,-0.6,1.4
768,2022-02-21 20:45:22,41.1803,129.0648,6.0,1.3
769,2022-02-22 21:07:07,41.32,128.9798,2.6,2.0
770,2022-02-25 10:15:25,41.3493,129.0412,-2.1,1.2
771,2022-02-25 23:03:34,41.2803,129.108,-2.1,1.7
772,2022-02-26 01:43:13,41.372,129.0207,-1.0,1.4
773,2022-02-28 12:22:49,41.308,129.1482,-2.1,1.9
774,2022-02-28 12:31:25,41.2215,129.2272,-0.8,2.2
775,2022-03-03 07:56:20,41.3348,129.1422,-2.1,1.6
776,2022-03-03 17:15:25,41.3227,129.1792,-2.1,2.2
777,2022-03-04 17:04:02,41.4132,129.0058,-2.1,1.2
778,2022-03-05 23:27:29,41.3655,129.0702,-2.1,1.4
779,2022-03-08 05:13:13,41.0962,129.1415,-2.1,1.2
780,2022-03-09 19:10:16,41.354,129.1465,-2.1,1.1
781,2022-03-10 08:06:58,41.3313,129.1388,-2.1,1.5
782,2022-03-11 17:49:19,41.4203,128.992,-2.1,1.4
783,2022-03-11 19:47:03,41.3787,129.0295,2.4,1.1
784,2022-03-12 13:14:22,41.3518,129.0738,-2.1,1.0
785,2022-03-12 20:15:09,41.365,129.0995,-2.1,1.0
786,2022-03-13 18:38:20,41.3768,129.118,6.0,0.8
787,2022-03-14 23:58:00,41.3792,129.1108,-2.1,1.3
788,2022-03-16 13:23:33,41.3718,129.0495,-2.1,1.0
789,2022-03-16 16:06:41,41.393,129.051,-2.1,1.1
790,2022-03-17 22:53:15,41.423,128.9477,6.0,0.9
791,2022-03-19 22:16:07,41.232,129.182,-2.1,0.9
792,2022-03-22 06:34:05,41.4497,129.0363,-2.1,1.0
793,2022-03-23 13:45:19,41.3455,129.008,-2.1,0.8
794,2022-03-27 04:17:17,41.2008,129.162,3.2,0.9
795,2022-03-29 01:52:37,40.8203,129.0543,-2.1,0.9
796,2022-04-01 04:50:51,41.5567,128.9825,6.0,1.0
797,2022-04-01 10:32:15,41.3318,129.0165,-2.1,0.9
798,2022-04-01 10:38:31,41.4103,129.053,-2.1,1.1
799,2022-04-01 14:03:37,41.1725,129.1382,-2.1,0.9
800,2022-04-02 13:38:37,41.2588,129.159,-2.1,1.3
801,2022-04-02 15:09:16,41.275,129.0455,-2.1,1.2
802,2022-04-02 23:08:33,41.2198,129.1563,-2.1,1.6
803,2022-04-12 13:09:33,41.5525,129.0702,-2.1,0.9
804,2022-04-12 13:19:00,41.6207,129.0245,-2.1,1.1
805,2022-04-12 15:02:18,41.626,129.0303,-1.1,1.1
806,2022-04-13 10:32:06,41.5385,129.1572,-2.1,1.0
807,2022-04-13 10:53:39,41.3952,129.149,-2.1,1.0
808,2022-04-13 18:22:14,41.6163,129.0435,-2.1,1.1
809,2022-04-14 23:22:08,41.5455,129.0145,-2.1,1.5
810,2022-04-22 05:06:20,41.2843,129.025,-2.1,1.4
811,2022-05-04 16:33:33,41.5188,129.0117,5.2,1.1
812,2022-05-05 13:51:24,41.1143,129.0427,3.2,1.0
813,2022-05-05 16:25:23,41.3058,129.1062,3.3,1.0
814,2022-05-07 11:27:38,41.3638,129.1402,-2.1,1.5
815,2022-05-09 11:16:19,41.4328,129.1157,-2.1,1.8
816,2022-05-10 09:34:05,41.378,129.181,-2.1,1.8
817,2022-05-11 00:17:38,41.5305,128.9147,-2.1,1.4
818,2022-05-11 00:31:08,41.4507,129.0638,-2.1,1.9
819,2022-05-18 18:57:56,41.3447,129.0052,-0.5,1.4
820,2022-05-21 10:42:49,41.4473,128.8935,-2.1,1.3
821,2022-05-25 12:34:41,41.3767,128.9677,-2.1,1.2
822,2022-06-09 21:34:32,41.3227,129.0188,-2.1,1.5
823,2022-06-10 17:20:40,41.4267,129.0477,-1.3,1.0
824,2022-06-10 19:39:15,41.3302,129.0827,-2.1,0.9
825,2022-06-11 20:03:40,41.35,129.0782,0.9,1.6
826,2022-06-11 20:06:46,41.4013,129.0485,-2.1,1.2
827,2022-06-11 21:29:16,41.248,129.0547,-2.1,0.9
828,2022-06-16 09:14:19,41.5375,129.002,0.8,1.1
829,2022-07-04 13:29:53,41.3008,129.017,-0.9,0.9
830,2022-07-04 17:43:42,41.3017,129.0213,-0.9,0.9
831,2022-07-04 20:29:06,41.2487,129.0408,1.3,1.0
832,2022-07-04 20:47:11,41.3078,129.0332,-2.1,1.1
833,2022-07-07 17:38:53,41.3978,129.0345,-2.1,0.8
