evento_id,fecha_hora_utc,lat_grados,lon_grados,profundidad_km,magnitud_ml
627,2021-09-10 18:47:29,41.4456,129.0729,-1.3,2.2
629,2021-09-11 04:17:03,41.3392,129.2298,-1.7,1.9
630,2021-09-16 20:30:52,41.454,129.0682,-0.9,1.4
631,2021-09-17 00:55:46,41.4151,129.1131,-1.4,1.5
633,2021-09-18 05:50:24,41.3363,129.2312,-1.5,1.6
634,2021-09-18 11:42:46,41.3593,129.1652,-1.5,1.4
635,2021-09-26 13:29:28,41.4229,129.0665,-0.1,1.0
637,2021-09-28 05:26:34,41.4457,129.0732,-1.2,1.3
638,2021-09-30 15:41:21,41.4487,129.0681,-1.1,1.4
639,2021-10-01 10:44:51,41.3475,129.1306,-1.9,1.0
640,2021-10-03 05:06:44,41.3106,129.1444,-1.9,1.4
641,2021-10-04 14:53:15,41.3552,129.1274,-1.3,1.2
642,2021-10-04 21:22:20,41.4225,129.0076,-1.2,1.1
643,2021-10-08 07:13:35,41.4433,129.0712,-1.4,1.5
644,2021-10-10 15:21:35,41.3696,129.0986,-0.8,1.0
645,2021-10-11 12:58:59,41.419,129.0814,-1.4,2.3
646,2021-10-11 13:00:53,41.42,129.081,-1.4,2.5
647,2021-10-11 13:17:16,41.4939,129.0428,0.6,1.2
648,2021-10-11 13:20:21,41.4217,129.0826,-0.9,1.3
649,2021-10-11 13:32:19,41.4578,129.0941,-0.9,1.2
650,2021-10-13 16:28:46,41.3224,129.1401,-1.9,1.4
651,2021-10-14 19:24:53,41.3128,129.1084,-0.6,1.1
652,2021-10-17 14:13:55,41.417,129.0833,-1.4,2.2
653,2021-10-17 14:22:36,41.4927,129.0415,-0.3,1.0
654,2021-10-17 14:45:30,41.4153,129.0851,-1.3,1.1
655,2021-10-18 11:40:10,41.3719,129.1022,-1.7,1.0
656,2021-11-01 09:53:56,41.3456,129.1315,-0.9,1.0
659,2021-11-08 18:26:30,41.3774,128.966,5.1,1.1
663,2021-11-21 15:28:12,41.296,129.1375,-1.9,1.4
664,2021-11-27 10:31:12,41.453,129.0667,-1.4,0.9
665,2021-11-27 12:41:10,41.3511,129.1211,-1.9,1.6
667,2021-11-27 16:19:24,41.5474,129.0507,-1.2,1.2
670,2021-12-02 15:31:14,41.3766,129.0438,5.4,1.0
672,2021-12-04 15:13:53,41.455,129.066,-1.1,1.0
674,2021-12-06 11:19:09,41.4882,129.0152,-1.6,1.7
676,2021-12-10 11:09:16,41.3452,129.1252,-1.7,1.0
677,2021-12-11 19:51:10,41.3648,129.0137,-0.6,0.8
678,2021-12-13 16:33:46,41.5064,129.0475,-1.9,0.9
679,2021-12-15 11:41:52,41.3427,129.1261,-1.6,0.9
680,2021-12-16 17:48:57,41.3667,129.0131,-1.6,1.2
681,2021-12-17 15:29:18,41.4524,129.0583,-1.1,0.9
682,2021-12-18 21:45:56,41.4132,129.0985,-1.9,0.8
684,2021-12-21 10:20:10,41.4981,129.0557,-1.3,1.5
685,2021-12-24 04:32:55,41.4884,129.0744,-1.9,1.3
689,2021-12-26 16:06:03,41.3691,129.022,-0.9,1.2
690,2021-12-28 20:36:31,41.455,129.0926,-1.9,1.2
691,2021-12-29 16:11:22,41.4868,129.0924,-1.5,1.3
692,2021-12-29 20:41:22,41.4877,129.0923,-1.6,1.6
695,2021-12-30 05:21:36,41.4864,129.0884,-1.7,2.1
698,2021-12-30 15:34:18,41.2857,129.1474,-1.3,1.3
699,2021-12-31 18:53:46,41.4303,129.0744,-1.0,1.4
701,2022-01-05 19:30:49,41.3448,129.1439,0.3,0.9
703,2022-01-15 16:42:04,41.5463,129.0507,-1.2,0.8
707,2022-01-22 06:54:12,41.3772,129.148,-1.8,1.9
708,2022-01-22 07:35:17,41.3747,129.149,-1.9,1.3
709,2022-01-22 09:28:42,41.3592,129.1587,-1.9,1.7
710,2022-01-22 09:33:21,41.3881,129.1437,-1.7,1.7
712,2022-01-22 09:58:25,41.3865,129.1441,-1.4,1.3
713,2022-01-22 11:03:18,41.3072,129.1926,-1.2,1.2
714,2022-01-22 12:36:51,41.3247,129.1243,-1.0,1.0
716,2022-01-22 14:12:28,41.3986,129.1401,-1.2,1.0
718,2022-01-22 18:04:28,41.354,129.065,5.4,0.9
721,2022-01-22 20:48:09,41.3885,129.1405,-1.6,1.1
722,2022-01-23 00:06:37,41.3166,129.1433,-1.8,1.2
723,2022-01-23 12:46:07,41.5745,129.1581,-1.8,1.9
724,2022-01-23 12:53:59,41.3691,129.058,3.2,1.5
725,2022-01-24 08:04:31,41.3132,129.1853,-1.5,1.4
728,2022-01-25 17:56:03,41.4059,129.113,-1.8,1.2
729,2022-01-26 14:37:49,41.4008,129.1323,-1.0,1.2
730,2022-01-26 14:40:10,41.2959,129.1903,-0.2,1.0
732,2022-01-28 16:27:30,41.3715,129.1361,-1.6,0.8
734,2022-01-29 00:04:19,41.583,128.9911,-0.4,1.2
735,2022-01-30 15:52:37,41.3462,129.0421,-1.3,0.9
736,2022-01-31 09:13:49,41.4764,129.0804,-0.6,1.0
739,2022-02-03 18:11:30,41.3737,129.0272,-1.2,0.8
740,2022-02-04 14:07:21,41.3512,129.0382,-1.4,0.9
741,2022-02-05 01:28:06,41.4274,129.08,-1.1,1.0
742,2022-02-07 19:51:59,41.5125,129.0117,0.7,1.0
743,2022-02-10 08:51:35,41.338,129.1524,-0.8,0.9
745,2022-02-11 04:08:23,41.384,129.0223,5.3,2.2
747,2022-02-12 08:43:40,41.3016,129.1419,-1.0,1.2
748,2022-02-12 08:49:33,41.2687,129.1718,-1.8,1.1
751,2022-02-14 05:33:21,41.3099,129.1272,-1.9,2.2
752,2022-02-14 06:39:31,41.3197,129.1278,-0.1,1.5
753,2022-02-14 06:54:46,41.2736,129.0805,4.0,1.1
754,2022-02-14 07:05:43,41.4462,129.0681,-1.7,1.0
755,2022-02-14 10:47:26,41.3135,129.1507,-1.9,2.1
756,2022-02-14 12:36:51,41.3483,129.1398,-1.9,1.3
757,2022-02-14 13:16:29,41.2729,129.0774,4.1,1.2
758,2022-02-14 20:29:08,41.3746,129.0832,0.9,1.1
759,2022-02-14 21:52:25,41.2901,129.1666,0.4,1.8
760,2022-02-15 21:35:00,41.3771,129.0791,0.7,1.5
762,2022-02-18 02:44:59,41.327,129.1353,-1.8,2.4
763,2022-02-18 03:11:30,41.3814,129.0817,-0.2,1.4
764,2022-02-18 03:38:20,41.3254,129.0855,4.2,2.3
766,2022-02-20 19:03:21,41.3206,129.146,-1.9,1.3
767,2022-02-20 20:03:35,41.3268,129.1433,-1.5,1.4
769,2022-02-22 21:07:07,41.3663,129.0395,-1.0,2.0
770,2022-02-25 10:15:25,41.3955,129.1074,-1.5,1.2
771,2022-02-25 23:03:34,41.2977,129.0925,-1.6,1.7
772,2022-02-26 01:43:13,41.4156,129.0672,-1.2,1.4
773,2022-02-28 12:22:50,41.3139,129.138,-1.9,1.9
775,2022-03-03 07:56:20,41.3431,129.1415,-1.7,1.6
776,2022-03-03 17:15:25,41.3354,129.252,-1.3,2.2
777,2022-03-04 17:04:02,41.4486,129.0688,-1.2,1.2
778,2022-03-05 23:27:29,41.3982,129.0771,-1.0,1.4
780,2022-03-09 19:10:16,41.3785,129.1459,-1.7,1.1
781,2022-03-10 08:06:58,41.3356,129.1404,-1.9,1.5
782,2022-03-11 17:49:19,41.4493,129.0211,-1.4,1.4
783,2022-03-11 19:47:03,41.4049,129.0862,0.8,1.1
784,2022-03-12 13:14:22,41.383,129.0601,-1.3,1.0
785,2022-03-12 20:15:09,41.3882,129.1316,-1.6,1.0
787,2022-03-14 23:58:00,41.3904,129.1293,-1.6,1.3
788,2022-03-16 13:23:33,41.4032,129.0793,-0.8,1.0
789,2022-03-16 16:06:41,41.4151,129.0674,-1.0,1.1
791,2022-03-19 22:16:07,41.2638,129.2033,-1.2,0.9
792,2022-03-22 06:34:04,41.4811,129.0477,-0.9,1.0
793,2022-03-23 13:45:19,41.3807,129.0723,-0.4,0.8
797,2022-04-01 10:32:15,41.3813,129.0793,-0.9,0.9
798,2022-04-01 10:38:30,41.4345,129.0636,-1.8,1.1
799,2022-04-01 14:03:36,41.2046,129.2311,-1.1,0.9
801,2022-04-02 15:09:16,41.3021,129.0612,-1.5,1.2
802,2022-04-02 23:08:33,41.2444,129.1956,-1.8,1.6
806,2022-04-13 10:32:06,41.5644,129.1614,-1.7,1.0
807,2022-04-13 10:53:39,41.4097,129.1544,-1.9,1.0
809,2022-04-14 23:22:08,41.568,129.0413,-1.8,1.5
810,2022-04-22 05:06:20,41.3196,129.1188,-0.7,1.4
813,2022-05-05 16:25:23,41.326,129.0893,0.9,1.0
814,2022-05-07 11:27:38,41.3813,129.1429,-1.8,1.5
815,2022-05-09 11:16:19,41.4484,129.053,-1.7,1.8
818,2022-05-11 00:31:08,41.4814,129.0816,-0.8,1.9
819,2022-05-18 18:57:56,41.3843,129.1224,-0.2,1.4
822,2022-06-09 21:34:31,41.3523,129.0534,-0.8,1.5
823,2022-06-10 17:20:40,41.466,129.0448,-1.1,1.0
824,2022-06-10 19:39:15,41.3676,129.1071,-0.5,0.9
825,2022-06-11 20:03:40,41.3777,129.0398,-0.6,1.6
826,2022-06-11 20:06:46,41.4304,129.0149,-1.5,1.2
827,2022-06-11 21:29:15,41.2875,129.0747,-1.3,0.9
829,2022-07-04 13:29:52,41.3328,129.0497,-1.2,0.9
830,2022-07-04 17:43:42,41.3326,129.0487,-1.2,0.9
832,2022-07-04 20:47:11,41.3355,129.0723,-1.6,1.1
833,2022-07-07 17:38:53,41.436,129.0739,-0.4,0.8
834,2022-07-07 17:54:34,41.3769,129.1038,-1.8,1.4
839,2022-07-16 18:49:16,41.3915,128.9905,-1.0,1.3
840,2022-07-17 04:27:30,41.4431,129.0722,-1.1,1.3
846,2022-08-13 16:29:02,41.3777,129.0091,-1.4,1.2
847,2022-08-13 16:32:49,41.3119,129.0552,-0.9,1.1
848,2022-08-13 16:37:17,41.3082,129.0559,-0.5,1.1
849,2022-08-13 16:49:19,41.3473,128.9865,4.3,1.3
851,2022-08-13 16:55:18,41.2614,129.0889,-1.5,1.4
852,2022-08-13 16:57:30,41.382,129.025,-1.8,1.3
854,2022-08-13 17:02:06,41.3199,129.06,-1.6,1.8
855,2022-08-13 18:19:33,41.3334,128.9981,4.4,1.8
856,2022-08-13 18:25:45,41.3949,129.0506,-1.2,1.4
857,2022-08-13 18:37:38,41.2901,129.0769,-1.7,1.4
859,2022-08-13 19:53:11,41.3468,128.9932,5.2,1.2
860,2022-08-13 20:27:03,41.1591,129.1079,-0.4,1.5
862,2022-08-15 21:33:08,41.4542,129.0152,-1.0,1.4
863,2022-08-18 17:44:50,41.3475,129.0433,-0.3,1.1
865,2022-08-19 14:13:06,41.4345,129.0704,-1.0,1.2
866,2022-08-30 16:31:09,41.4752,129.151,-1.7,1.4
868,2022-09-01 21:28:17,41.2178,128.9836,4.5,1.5
871,2022-09-07 14:12:08,41.3078,129.0841,6.0,1.0
873,2022-09-07 15:52:21,41.527,128.8442,-1.4,0.9
875,2022-09-10 19:35:31,41.5353,128.8716,-1.7,0.9
878,2022-09-21 16:43:38,41.3855,129.1201,-0.9,1.1
879,2022-09-21 17:33:30,41.2648,129.1845,-1.7,1.1
881,2022-09-24 20:58:03,41.3434,128.9859,3.4,1.1
886,2022-10-07 17:54:49,41.4814,129.1403,-1.9,2.5
887,2022-10-07 17:58:51,41.4138,129.1189,-1.9,0.9
888,2022-10-07 21:23:13,41.3392,129.1613,-1.9,1.1
889,2022-10-08 05:33:34,41.3673,129.152,-1.8,2.5
891,2022-10-10 09:19:28,41.4062,129.1264,-1.7,1.6
892,2022-10-17 03:23:38,41.4359,129.0802,-1.8,1.8
893,2022-10-17 08:04:32,41.4365,129.082,-1.7,1.6
894,2022-10-18 04:11:45,41.3082,129.1898,-1.4,1.5
895,2022-10-22 03:49:39,41.4044,128.8903,-1.9,1.4
897,2022-10-22 21:26:48,41.4604,129.0777,-0.4,1.2
898,2022-10-27 14:55:33,41.3901,128.9116,-1.9,1.1
899,2022-10-28 08:12:25,41.4863,129.0152,-1.6,1.5
902,2022-10-29 02:09:17,41.339,129.1234,-0.8,1.6
903,2022-11-05 17:57:52,41.4508,128.8999,-1.5,1.3
904,2022-11-07 03:05:20,41.3692,129.1503,-1.9,1.7
905,2022-11-14 02:56:13,41.4259,129.0071,-1.4,1.2
906,2022-11-16 20:48:48,41.4449,128.8955,-1.5,0.9
907,2022-11-16 21:17:47,41.3445,129.1868,-1.9,1.6
908,2022-11-18 18:29:16,41.4645,129.0881,-1.9,1.0
909,2022-11-20 06:21:41,41.3471,129.1846,-1.7,2.0
910,2022-11-20 06:26:51,41.4539,129.095,-1.7,1.4
911,2022-11-24 19:31:55,41.3433,129.1615,-1.7,1.5
912,2022-12-02 08:19:28,41.4217,129.3027,-1.3,1.5
913,2022-12-03 05:46:04,41.4284,129.3015,-1.6,1.6
914,2022-12-07 05:35:45,41.483,129.0491,-1.9,1.5
917,2022-12-16 03:07:10,41.4034,129.126,-1.4,1.9
919,2022-12-16 09:37:58,41.4651,129.0632,-0.6,1.2
920,2022-12-19 00:22:33,41.4136,129.1221,-1.9,1.6
921,2022-12-19 16:01:54,41.3739,129.019,-1.0,1.3
922,2022-12-23 09:25:18,41.4825,129.0593,-0.6,1.3
923,2022-12-24 17:49:26,41.337,129.1591,-1.2,1.2
924,2022-12-27 06:02:35,41.3752,129.1019,-1.1,1.2
926,2023-01-03 04:30:47,41.4261,129.2942,-1.9,1.9
933,2023-01-14 23:42:37,41.2478,129.1567,-1.8,1.4
934,2023-01-16 06:03:17,41.2979,129.1648,-1.4,1.4
935,2023-01-18 05:06:08,41.3426,129.1547,-1.4,1.5
936,2023-01-30 00:00:48,41.4529,129.2895,-1.8,1.4
937,2023-02-03 02:11:57,41.4583,129.2946,-1.7,1.4
938,2023-02-03 08:17:21,41.3829,129.3457,-1.9,1.8
939,2023-02-04 16:58:39,41.4587,129.2942,-1.8,1.2
940,2023-02-08 16:10:02,41.3742,129.3373,-1.9,1.9
941,2023-02-15 02:40:52,41.5528,129.1838,-1.7,2.0
942,2023-02-15 02:45:25,41.5512,129.1851,-1.7,1.6
944,2023-02-16 12:48:53,41.379,129.3431,-1.5,1.6
945,2023-03-09 15:13:21,41.341,129.1726,-1.8,2.2
946,2023-03-09 16:10:50,41.3417,129.1732,-1.8,2.1
948,2023-03-12 10:39:45,41.4529,129.3025,-1.6,1.5
949,2023-03-12 12:33:25,41.442,129.3074,-1.3,1.4
950,2023-03-13 15:43:46,41.3916,129.1101,-1.6,1.4
951,2023-03-13 17:18:41,41.3427,129.2515,-1.8,2.4
952,2023-03-13 17:24:17,41.3445,129.25,-1.8,1.8
954,2023-03-13 17:33:16,41.3438,129.253,-1.6,1.1
955,2023-03-13 21:39:23,41.3444,129.2571,-1.9,1.1
956,2023-03-13 21:45:48,41.3938,129.1275,-1.8,1.0
957,2023-03-20 17:50:01,41.3289,129.1854,-1.9,2.1
958,2023-03-22 10:40:51,41.3759,129.3449,-1.2,1.4
961,2023-03-30 04:21:52,41.3112,129.167,-1.9,1.9
962,2023-03-30 09:54:26,41.3689,129.1409,-1.4,1.2
963,2023-03-30 14:26:25,41.3991,129.3195,-1.9,1.4
965,2023-03-30 21:01:55,41.3813,129.1425,-1.7,0.9
966,2023-03-31 16:42:52,41.1993,129.1431,3.7,0.8
967,2023-04-01 15:31:23,41.3869,129.1304,-1.5,0.9
968,2023-04-01 18:37:47,41.3805,129.1357,-1.4,0.8
969,2023-04-01 19:39:34,41.338,129.1506,-1.8,0.9
970,2023-04-03 11:03:37,41.3305,129.1815,-1.6,1.4
971,2023-04-13 09:16:31,41.4021,129.0806,-0.9,1.2
972,2023-04-13 13:31:33,41.3577,129.094,-0.9,1.0
973,2023-04-23 17:07:53,41.3679,129.0198,-1.3,0.9
974,2023-04-23 19:05:12,41.3252,129.0419,-1.7,0.9
976,2023-04-24 19:53:42,41.2329,129.0914,-0.9,0.9
977,2023-04-27 07:28:21,41.4108,129.1238,-1.8,1.2
979,2023-05-01 17:06:07,41.4297,129.0608,-1.9,1.2
980,2023-05-03 06:14:52,41.4578,129.0857,-0.9,1.2
981,2023-05-03 19:33:29,41.4741,129.037,-1.9,1.0
983,2023-05-19 05:03:32,41.3285,129.1782,-1.9,2.7
984,2023-05-19 05:30:56,41.4042,129.1271,-1.4,1.7
985,2023-05-19 06:18:47,41.3271,129.179,-1.8,1.9
986,2023-05-22 08:26:23,41.5494,129.0692,0.2,1.7
987,2023-05-25 13:27:38,41.3534,129.1093,-1.9,2.6
988,2023-05-25 15:30:19,41.3932,129.069,-1.1,1.9
989,2023-05-25 16:19:57,41.3137,129.1344,-1.9,1.6
990,2023-05-25 16:31:51,41.3357,129.1183,-1.9,1.5
991,2023-05-25 17:32:10,41.3655,129.0623,3.7,1.1
993,2023-05-25 18:17:20,41.3133,129.1319,-1.9,2.0
994,2023-05-25 18:32:08,41.4593,129.05,-1.5,1.3
995,2023-05-30 06:34:24,41.4452,129.0571,-1.1,1.5
996,2023-05-30 10:51:37,41.3974,129.0804,-1.8,1.4
997,2023-06-02 14:57:25,41.3399,129.071,5.1,1.1
998,2023-06-02 14:59:38,41.3402,129.0697,5.2,0.9
999,2023-06-04 19:18:02,41.406,129.1245,-1.8,1.1
1001,2023-06-10 16:46:42,41.2958,129.1231,2.8,2.0
1002,2023-06-13 18:18:32,41.3722,129.0701,5.3,1.3
1003,2023-06-15 14:55:01,41.4403,129.0659,-0.3,1.3
1007,2023-06-18 13:24:20,40.9366,129.2016,3.6,1.3
1008,2023-06-18 14:39:15,41.3058,129.1246,3.1,2.4
1009,2023-06-18 14:42:51,41.3058,129.1224,3.5,1.5
1010,2023-06-18 14:58:04,40.9301,129.2019,4.2,1.1
1011,2023-06-19 01:55:56,41.4541,129.0548,-0.8,1.4
1012,2023-06-20 08:19:42,41.4977,129.0423,-1.8,1.4
1013,2023-06-20 18:30:31,41.4923,129.0466,-1.6,1.3
1014,2023-06-21 10:18:17,41.4297,129.0594,-1.9,1.2
1015,2023-06-21 12:13:52,41.5262,128.923,-1.9,1.1
1017,2023-06-25 13:23:57,41.3632,129.0953,4.7,1.8
1018,2023-06-25 15:10:54,41.4506,129.0272,3.7,1.4
1019,2023-06-25 21:20:33,41.5197,128.9253,-1.5,1.4
1020,2023-06-27 11:59:04,41.3444,129.0983,6.5,1.5
1023,2023-07-02 23:50:56,41.3597,129.0668,2.6,2.0
1024,2023-07-03 01:04:37,41.3128,129.1291,-1.9,3.3
1025,2023-07-03 09:56:48,41.38,129.0731,3.5,1.6
1027,2023-07-04 14:29:56,41.411,128.9733,5.0,0.9
1028,2023-07-04 16:02:38,41.3611,129.0822,2.0,2.1
1029,2023-07-04 17:19:54,41.4657,128.9877,3.0,1.3
1032,2023-07-07 12:39:13,41.4227,128.9682,2.7,1.6
1036,2023-07-10 18:28:14,41.3955,129.0218,4.0,1.5
1038,2023-07-18 02:58:09,41.4582,129.063,-1.7,1.4
1039,2023-07-25 16:01:12,41.3608,129.1023,3.1,1.5
1042,2023-07-28 14:04:27,41.4298,129.0891,-1.8,1.2
1044,2023-07-29 19:40:09,41.3568,129.1015,3.8,1.7
1045,2023-07-30 00:31:53,41.3321,129.1074,6.5,1.5
1046,2023-07-30 19:19:57,41.3406,129.1002,2.7,2.0
1047,2023-07-31 11:11:49,41.3479,129.0775,3.3,2.1
1049,2023-08-01 10:26:54,41.3273,129.147,-1.8,1.6
1050,2023-08-01 16:15:27,41.3242,129.0527,1.0,1.3
1051,2023-08-01 17:45:00,41.3324,129.1341,-1.3,1.3
1053,2023-08-06 01:34:48,41.469,129.0699,-1.4,1.8
1054,2023-08-06 01:35:41,41.4728,129.0669,-1.8,1.9
1056,2023-08-07 12:25:32,41.4692,129.0718,-1.6,2.0
1058,2023-08-08 18:03:24,41.3389,129.1005,-1.6,1.8
1060,2023-08-12 18:11:38,41.3558,129.0804,2.9,2.2
1062,2023-08-12 21:42:49,41.3254,129.0302,2.4,1.9
1063,2023-08-12 22:55:00,41.3185,129.0258,1.0,2.1
1064,2023-08-12 23:08:48,41.3502,129.0291,2.2,1.7
1065,2023-08-26 11:59:21,41.308,129.0697,0.1,2.0
1069,2023-08-29 13:33:44,41.3573,129.0439,6.1,1.4
1070,2023-08-29 16:27:04,41.2554,129.0764,4.0,1.4
1071,2023-08-30 05:50:33,41.4395,129.0713,-0.0,1.3
1073,2023-08-31 04:26:42,41.4099,128.9698,4.6,1.4
1074,2023-09-02 11:50:34,41.3002,129.0795,-1.8,2.3
1075,2023-09-02 11:54:33,41.299,129.0792,-1.8,2.9
1077,2023-09-02 15:36:09,41.4152,129.0127,-1.0,1.7
1078,2023-09-03 12:00:14,41.4919,129.0489,-1.3,1.6
1079,2023-09-03 16:05:05,41.367,129.0206,5.3,1.4
1080,2023-09-04 11:46:11,41.4137,128.9805,2.5,1.7
1081,2023-09-04 11:51:27,41.5144,128.89,-0.9,1.7
1082,2023-09-05 04:50:54,41.4197,128.9782,2.1,1.9
1083,2023-09-07 18:26:10,41.3625,129.103,3.6,1.9
1084,2023-09-07 18:29:48,41.3625,129.1037,3.7,2.4
1085,2023-09-07 18:51:06,41.3639,129.1051,3.5,1.5
1086,2023-09-07 19:01:14,41.3625,129.1015,3.4,2.0
1087,2023-09-07 20:12:00,41.3625,129.0977,3.6,2.4
1088,2023-09-08 07:58:20,41.362,129.1063,3.9,1.9
1089,2023-09-08 16:28:31,41.4607,129.021,2.9,1.1
1091,2023-09-09 20:24:58,41.3986,129.0583,4.1,1.4
1092,2023-09-11 10:28:15,41.4199,128.9827,1.9,1.2
1093,2023-09-11 12:00:49,41.4327,128.991,-1.5,1.2
1095,2023-09-16 11:43:10,41.4015,129.1293,-1.7,1.4
1096,2023-09-20 08:57:32,41.3099,129.0815,2.0,1.7
1100,2023-09-22 13:56:36,41.3389,129.0333,3.5,1.1
1101,2023-09-24 19:24:04,41.3183,129.1174,2.7,0.9
1102,2023-09-25 14:10:15,41.3151,129.0664,-1.9,1.4
1105,2023-09-26 15:48:44,41.3565,129.1092,4.1,3.3
1107,2023-09-26 21:37:14,41.4243,129.0018,-1.8,1.5
1109,2023-09-27 16:23:04,41.4578,129.0964,-1.8,1.5
1110,2023-09-27 16:27:51,41.3571,129.1118,4.3,1.7
1113,2023-09-29 17:21:49,41.3645,129.0985,4.0,2.0
1115,2023-09-30 22:35:55,41.323,129.1001,3.1,1.9
1116,2023-10-06 09:29:03,41.3088,129.083,2.6,2.5
1117,2023-10-09 14:16:36,41.3546,129.1081,4.3,2.2
1120,2023-10-20 19:00:54,41.3431,129.1694,-1.3,1.4
1121,2023-10-27 00:16:07,41.1938,129.2085,-0.9,1.3
1123,2023-10-27 23:37:11,41.2916,129.0825,-1.6,2.2
1125,2023-11-01 12:42:55,41.3755,129.0514,-1.5,1.2
1126,2023-11-01 18:49:42,41.3409,129.1836,-1.9,1.7
1128,2023-11-07 16:03:03,41.3806,129.0215,-1.4,1.1
1130,2023-11-12 08:58:12,41.4783,129.0531,-1.7,1.6
1132,2023-11-13 17:21:04,41.4371,129.069,-0.9,1.3
1133,2023-11-13 17:23:53,41.4299,129.0733,-0.9,1.2
1134,2023-11-14 00:30:06,41.4298,129.074,-0.9,1.4
1135,2023-11-22 07:29:30,41.317,129.1401,-1.9,3.2
1136,2023-11-22 08:38:04,41.3845,129.1109,-0.1,1.4
1137,2023-11-22 08:40:57,41.3251,129.1396,-1.9,2.3
1139,2023-11-22 19:25:52,41.4313,129.072,-1.0,1.5
1141,2023-11-22 19:34:36,41.5054,129.0259,-1.5,2.1
1142,2023-11-22 20:20:14,41.4239,129.0788,-1.6,1.6
1143,2023-11-22 22:51:11,41.4967,128.998,1.5,2.0
1144,2023-11-22 22:54:54,41.3573,129.122,-1.7,2.4
1145,2023-11-22 22:57:28,41.4982,128.9958,1.0,1.7
1146,2023-11-23 03:39:14,41.3258,129.1056,7.2,1.5
1147,2023-11-23 03:42:02,41.3081,129.0842,5.3,2.1
1148,2023-11-23 12:21:43,41.3239,129.1336,-1.9,2.5
1149,2023-11-23 12:31:58,41.4174,129.0771,-1.5,1.9
1150,2023-11-23 19:05:25,41.3541,129.0396,-1.1,1.4
1151,2023-11-23 21:04:57,41.1904,129.1967,-1.8,1.7
1152,2023-11-26 16:17:54,41.3543,129.1269,-1.9,1.7
1153,2023-11-26 16:37:49,41.2605,129.1747,-1.5,1.2
1154,2023-11-28 20:09:55,41.3189,129.0662,-1.1,1.4
1155,2023-11-28 22:05:45,41.2169,129.1236,3.3,1.3
1156,2023-12-01 19:00:07,41.2238,129.1585,-1.7,1.3
1158,2023-12-03 14:34:05,41.3706,129.1281,-1.5,1.2
1159,2023-12-03 17:28:00,41.3211,129.1366,-1.9,3.3
1160,2023-12-03 17:35:56,41.3489,129.1248,-1.7,1.7
1161,2023-12-03 17:53:32,41.2954,129.1328,-0.7,1.5
1163,2023-12-03 20:27:27,41.3268,129.1342,-1.9,1.4
1164,2023-12-03 21:16:54,41.4237,129.0832,-1.4,1.2
1165,2023-12-03 23:46:36,41.4322,129.0733,-1.2,1.4
1166,2023-12-04 18:57:16,41.4274,129.0794,-1.4,1.0
1167,2023-12-04 20:53:39,41.3246,129.1393,-1.9,2.2
1168,2023-12-06 01:05:42,41.3613,129.1113,-0.9,1.7
1170,2023-12-06 10:11:03,41.3143,129.1333,-1.9,1.9
1171,2023-12-06 11:49:43,41.2154,129.2276,-1.1,1.4
1172,2023-12-07 20:18:34,41.4646,129.0636,-0.8,1.6
1173,2023-12-09 04:26:46,41.3953,129.1117,-1.5,1.6
1174,2023-12-10 09:08:17,41.4035,129.0841,-0.8,1.1
1175,2023-12-10 09:59:38,41.4454,129.0751,-1.4,1.2
1176,2023-12-10 13:33:58,41.3703,129.1296,-1.5,1.3
1177,2023-12-13 13:42:18,41.3312,129.1453,-1.9,1.2
1178,2023-12-16 10:13:47,41.4264,129.0766,-1.1,1.5
1179,2023-12-16 16:44:12,41.4369,129.1151,-0.4,1.3
1180,2023-12-17 03:11:35,41.3763,129.0124,5.4,1.3
1181,2023-12-17 17:39:12,41.3523,129.125,-1.5,1.1
1182,2023-12-19 01:09:06,41.2953,129.1429,-1.9,1.6
1183,2023-12-19 01:34:25,41.3202,129.1374,-1.1,1.2
1184,2023-12-21 14:51:47,41.3505,129.1085,-1.8,1.5
1185,2023-12-24 19:47:18,41.3656,129.1087,-1.6,1.1
1186,2023-12-27 20:44:21,41.3443,129.1708,-1.4,1.2
1187,2023-12-30 13:37:51,41.4182,129.0722,-1.9,1.8
1188,2023-12-30 19:59:51,41.2886,129.1702,-1.4,1.3
1189,2024-01-02 19:43:09,41.381,129.0148,-0.9,1.0
1190,2024-01-03 02:13:56,41.3606,129.1081,-1.9,0.9
1191,2024-01-03 06:33:28,41.3633,129.1112,-1.6,1.4
1192,2024-01-05 01:51:11,41.4332,128.8937,-1.5,1.3
1193,2024-01-11 10:00:52,41.3771,129.1055,-1.8,2.3
1194,2024-01-14 21:34:50,41.4131,129.0693,-1.6,1.3
1196,2024-01-19 06:38:19,41.3598,129.1235,-1.2,1.5
1197,2024-01-19 09:18:21,41.2688,129.0784,5.3,1.2
1200,2024-01-22 10:14:18,41.4613,129.0586,-1.0,1.1
1201,2024-01-22 13:33:09,41.429,129.0732,-0.7,1.3
1202,2024-01-23 07:54:07,41.4285,129.0765,-1.1,1.6
1203,2024-01-24 09:08:50,41.4246,129.0759,-1.5,1.7
1205,2024-01-28 14:45:43,41.4589,129.0499,-1.3,0.9
1206,2024-01-28 15:57:51,41.4862,129.0102,-1.5,0.8
1207,2024-01-31 22:47:39,41.3903,129.14,-1.4,1.1
1209,2024-02-01 22:30:29,41.4262,129.2563,-1.8,1.6
