dia_relativo_tc,dpco2_obs_uatm,dpco2_obs_std,dpco2_modelo_uatm,dpco2_modelo_std,viento_obs_ms,viento_obs_std,viento_modelo_ms,viento_modelo_std,fco2_positivo_obs,fco2_positivo_std,fco2_negativo_obs,fco2_negativo_std
-6.0,-3.7097417702903206,4.1809760131233356,-3.202794481460684,3.3011654215174415,7.10245014982045,0.4273166225617372,6.913405683248019,0.46375061254874983,1.1208583960589509,0.6972944645767842,-4.163978642162021,1.1345582448929783
-5.0,-2.0348148537319455,4.303493376547059,-2.3657233552990458,3.3911985392948716,7.2940642987363455,0.3568607350277212,6.828878936033327,0.36998133139839307,2.3972060944644764,1.6013756375866333,-3.8332415583421438,0.9578723118505504
-4.0,-2.3509139119681377,4.516520446001086,-3.3205349637693526,3.445952527434082,7.519804688034541,0.547778605359737,6.948176042760157,0.43092648382740506,0.510387486492788,0.5934557053070993,-3.971578079187606,0.8806169164156183
-3.0,-4.15769116029727,4.427315500514665,-3.695124487328563,3.4371316438188964,8.162701184616775,0.6064777347255728,7.811209869371781,0.5446584792753336,1.1426763354000817,0.6518813631636625,-6.712535062041143,1.459933497682153
-2.0,-4.108497221031522,4.488081385273394,-3.4885053129189294,3.370873375790536,8.659377413927771,0.5133952753955331,8.05161501986009,0.47229109866678676,1.662451764136219,0.5586957474735772,-4.610287905620665,0.8340516147495385
-1.0,-3.8977634640435794,4.223755851883517,-3.954519727293558,3.302862323723554,9.883140981283546,0.6125618027651473,8.357912924163186,0.3940978720474837,3.3056560731006854,0.9197198458148819,-6.357323408735291,1.5675186664274288
0.0,-2.990109113868343,3.8901124412026435,-3.8158190892512125,3.116577127240444,13.011562879386505,0.6272569948241444,14.215318935311844,0.7717288440124042,14.629809677695368,2.703379440353814,-12.53467183665249,2.9650233064478413
1.0,-8.815854660725151,3.622453179912782,-7.349596415745572,3.1428819414287923,9.663330912811897,0.4270715599445955,10.759772903434735,0.6368931873728588,1.6237525356318927,0.8817375098825653,-7.239597695456433,2.888516662374383
2.0,-9.459927658134822,3.7356535418544814,-8.801666480344164,3.0656164255890963,7.896077165278899,0.38298062485163165,8.085774018932824,0.3839957356365983,0.7260953162705522,0.4663518815347555,-4.154692011049399,1.2899778996323021
3.0,-8.895610637748796,3.8228205827599147,-8.834606406218818,3.078403141576588,8.008441273077285,0.42166240105537806,7.942621380017786,0.43709557822585277,0.45697524918396154,0.4077458004469375,-4.725918928757584,1.2010357120258477
4.0,-8.818255371739056,3.9505194035457496,-8.462540540523513,3.2022155048173575,7.1956767911353055,0.35137089940804234,7.084921965923496,0.3113683038992383,0.15495829812805778,0.38293911064440217,-4.3615336394144,0.9381911858509466
5.0,-8.191738874425626,3.8223633131555568,-7.58010729490137,3.298745110154509,7.389794649148037,0.2935592403331491,7.386596733187793,0.29852860953523613,0.7350199760132419,0.6473942451060511,-3.453899995191885,0.7424514883622507
6.0,-7.699314460040869,4.028309787936599,-6.987177112285147,3.3006804543557497,7.18795692763176,0.2853460836499268,7.123018415837929,0.3652372441180249,0.4217037222955052,0.4472595582246085,-3.853795893465126,0.7609725615767763
7.0,-6.307470070932648,4.146354961396345,-6.584272237533537,3.3288679106483072,6.997742777643489,0.4246150017717315,7.041355768316379,0.49370013573747695,0.10260061765547163,0.4169326043862331,-4.154891180587496,1.1769889766242065
8.0,-7.854058419484874,3.939168619352067,-6.207245412487908,3.415092977559515,7.494487675491405,0.5146107148171014,6.787315126275892,0.42641932878729205,0.7216611116404567,0.5354304543780474,-4.1278437505070515,0.9458455520868593
9.0,-7.427897672160812,3.951277870712579,-6.143060206528569,3.468910016049966,7.6843982347938535,0.40699516194828983,7.684550986348321,0.3985790168186295,0.8705003794191783,0.587249452269305,-4.161705397006294,0.8875140126986564
10.0,-6.199170767110649,4.094165481734459,-6.314367601590587,3.5022007419564773,7.630655988521184,0.44377140234624446,6.9431821887849505,0.3710048660922483,0.44620603652305457,0.5933637728142223,-4.206697328854976,1.1509611253965022
11.0,-7.391208810874349,3.9755770565986404,-6.250474180082155,3.5302613838741825,9.460803700787764,0.8466621564457929,9.764838041416395,1.0154039383135587,4.02551486380448,2.2240303673979906,-5.141538505242012,1.0743071545458758
12.0,-8.315328986538427,3.8945792384391438,-7.154720417621624,3.280391450790791,8.307790933310102,0.515620360828833,8.192042054819368,0.566050901640295,0.7294608546186379,0.6835275044242066,-5.6568359765983685,1.796870636265883
13.0,-9.112346126159744,3.963492423044822,-7.24548412947303,3.3784395658217212,6.950904001168964,0.48406125709393133,7.129907159877833,0.4955927780836785,0.24692856068356864,0.4226763690060256,-4.7928831282258875,1.391195760786469
14.0,-8.262589187199392,3.9885428662990927,-7.217387231760403,3.2250255643698282,6.743712560327662,0.4428022276389296,6.839572306135029,0.5217086064383009,0.35765940121470063,0.42783721519574164,-6.415150695602055,1.7684052371310972
15.0,-8.781780789792638,4.012997123423967,-7.327220997836552,3.3958821544753763,7.1684995959887425,0.4036276941263544,6.688256049030042,0.36158890467732263,0.15168103971217137,0.4079775109181214,-4.179488177410766,1.2075192709317326
16.0,-8.768000500251043,4.138297272088153,-6.3948753392245266,3.459617920160257,7.1713221554195865,0.33851868724353457,7.215393951905783,0.3610320718068463,0.3227190842813255,0.5735503647060292,-4.840297726817859,1.2186537728310025
17.0,-7.951314122837597,4.146993197513805,-6.7375030184265094,3.5362661692443744,7.234753183598922,0.4044814031183024,7.007633038164763,0.3956639506927437,0.303425325565926,0.28013708095691836,-4.952474345333338,1.3258508040996904
18.0,-7.162788416541251,4.284590694736215,-6.549454702933196,3.5605344210525405,6.982900811745524,0.5023559556714582,6.327440161025397,0.3075111349542894,0.7077803608993836,0.36094556769254077,-4.032583261514959,1.109216525639411
19.0,-6.596992552970885,4.3761703608222335,-5.842158699545059,3.5523136268569315,7.085458255122682,0.47829014184119195,7.052055507488351,0.650125267091915,1.707898842576831,0.7422624759534782,-5.2929589541208575,1.5185121813675075
20.0,-6.814804622368385,4.381234315937891,-6.540758170390286,3.5681916681919743,7.063618952804534,0.39709155171834126,6.516144566182738,0.4068181827615371,0.530978288863185,0.47743834060870616,-5.299769845226812,1.4765174979070501
21.0,-5.669542951698778,4.235559070953714,-6.006351620193209,3.4895967581498843,7.393274908294891,0.4184696265959107,7.132667567703144,0.4702525565859537,0.08854508018272375,0.5786035026420973,-6.859162222220418,2.010562560223159
22.0,-6.828212141984082,4.173138290654169,-6.333553518340317,3.601599352551065,7.834517806430682,0.64043109504069,7.687578666190464,0.680411125653594,2.1898280374306585,1.6279414243201755,-3.069949750401533,0.7355123703988053
23.0,-6.940439204894291,4.312202531556628,-6.174244051105596,3.494556260502351,7.170015980176769,0.4545311829526398,6.6934872792393145,0.40233232391389084,0.5406823169189915,0.507069207108841,-3.792402433469953,0.7596400191081556
24.0,-6.852946265376583,4.135355297604592,-5.0443783672455655,3.466666765942719,7.083522016043232,0.44456936553565046,6.7801509566407985,0.3392155768897912,0.3696158786732324,0.6102896228373076,-4.0204215141795085,0.9592533400602853
25.0,-8.227736406145208,3.8537159377248913,-5.168492615305687,3.3125719481816716,7.575518483744609,0.48917849356379267,6.664859078414541,0.3290032581289686,0.48949778563274393,0.5864113140879735,-5.3543786930129595,1.238682244401843
26.0,-8.349108418634122,4.052707871113475,-5.265391790973709,3.4236172884651013,8.173514606550569,0.356951380706004,7.785842318564811,0.402388445479177,0.9332935014337675,0.4424342567704127,-6.483773232346456,1.4229205063334522
27.0,-7.497099734639307,4.187795289469139,-5.448220399338488,3.4714850555051635,7.241406212247432,0.3185415000900745,6.889695865002573,0.3769459094834301,1.2820386688646588,0.35265302756214567,-5.4414326376184405,1.2370855397666953
28.0,-7.59532012893306,4.033221894244226,-5.886251228380675,3.5519601673710333,6.93040404336234,0.39305394392420123,6.9420010769808735,0.37719162321768385,1.9273470192373967,0.83080399085215,-3.351634350127134,0.7940430632536299
29.0,-6.249568166480245,4.05887379188411,-5.390076725909279,3.484199506318713,7.759026651155745,0.3971470642678267,7.664047554434922,0.4429731244147881,0.17492056263295344,0.5782600198887666,-5.322239361828722,1.477632510375116
30.0,-5.916595268180637,4.079283355738901,-5.003760542510709,3.451100520398337,8.288770342608649,0.5051446586512948,8.061777310656806,0.5770962628204815,0.4724006918558736,0.5138397592569309,-7.731290237296258,2.1298139411792945
31.0,-5.612888146654408,4.151044199540059,-5.334552704787848,3.5244304201673624,7.08433004463659,0.3716873098366815,6.926862775159893,0.4782146396001362,0.3305414359436614,0.5682521903454189,-6.817222479929502,1.7052367612557402
32.0,-5.897390595042876,4.121968560886818,-5.3155839983705695,3.5271263471985197,6.890695865885586,0.3495283607038986,6.715061794024296,0.36616641630288393,0.3066133367683838,0.36855332299397003,-4.17095235766399,1.179557835032297
33.0,-6.686304753980818,4.143129459192616,-6.114525002646042,3.5594337249718495,7.083278784256244,0.35136715239740357,6.7843665025931195,0.38664636322854207,0.3572654028394922,0.35597219400057434,-4.239193678491463,1.1060156167879063
34.0,-5.047028775877912,4.158329876100251,-6.01018254924529,3.6156611264536456,6.770646215958273,0.3690049103507903,6.397106022829259,0.3420588598774213,0.018558655860851262,0.5744216542782307,-2.5532263301481497,0.7680077686531362
35.0,-4.519735793047988,4.192369474993913,-5.823727088376998,3.64938929007328,7.454391246995119,0.41459369335051416,7.183710999376875,0.42583175462935086,0.28319004424913435,0.4773260993321165,-3.8961595830258022,1.1541389773001047
36.0,-5.333243136367577,4.220162281240225,-6.614132579642078,3.4650920564759127,6.9232216817326755,0.4337742985924554,6.882447244810365,0.4636308063089238,-0.05848794573310272,0.8873689560889096,-5.2655785514720925,1.3655759916253283
37.0,-5.63336388404368,4.3057071720493,-6.761154004680828,3.504092560592006,7.6531729749165915,0.5499768065079458,7.430692129136709,0.5158542825584975,0.19107252960311064,0.7197585416691376,-4.801672800752241,1.5479960449974661
38.0,-5.33682594706165,4.117574685635534,-6.512224553707247,3.3989928361205934,8.221657364278684,0.5590554906527357,7.579561107869817,0.5122537324269928,0.8206019864071091,0.5513295867743718,-5.205985730291355,1.9549773375043873
39.0,-4.850763840853369,4.235694739507808,-6.1393835589668,3.3440184499578756,8.601677540233146,0.40543016124630243,8.565234794447978,0.49440575153419014,1.3632666126536555,0.8560869517490001,-2.9556744243636555,1.43226193602611
40.0,-6.22109739455267,4.2625826728155465,-6.727727673712018,3.279672103256026,7.420744356240702,0.451228156485043,7.604460181879303,0.47818482551200303,0.5439267988182288,0.7307650058054034,-3.174744936580498,1.1915437990672926
41.0,-5.39654180394653,4.265546893790961,-6.098125290102607,3.2601564136809245,6.94529969057966,0.5203136093456687,6.978064299993729,0.5400662688614647,0.20175480232848164,0.6202543474983698,-5.425657410925665,2.640693225227947
42.0,-5.709772015693466,4.318705216195743,-5.960502068875723,3.3674822908636917,6.784851770491433,0.47712355437366305,6.841525742285467,0.5821429797606771,0.0010491438932765057,0.8032254332371003,-6.812178805131738,2.254075418645276
43.0,-6.9626324350411695,4.367402215812721,-5.820918025424429,3.4944728029369183,6.33174542782598,0.34993018450832497,6.183530500546967,0.33529509393803847,0.3133006787825153,0.664803501935861,-3.655662163567562,1.0835346129429153
44.0,-5.91904788473405,4.298898188836716,-5.975976553972805,3.5108628364374357,6.468541484272694,0.407756218644103,6.471622193088291,0.447560820377887,0.5865503890071885,0.5984847145539299,-3.465996945468301,1.292728254714212
45.0,-5.579666871724749,4.26591633008745,-5.9548632068491365,3.426923115042197,6.644017914043814,0.45655074561173387,6.236600122581084,0.44173634021805996,0.32028977371800627,0.9793656414276654,-4.807397021320956,1.7730513590091996
46.0,-6.536872076625663,4.314412734807017,-5.925369951510112,3.4110138951633275,6.8427373694519895,0.5123306320972477,6.6231958205658925,0.5341158288812877,0.6007971221448187,0.7075933494849558,-5.6687646588256015,1.5465671313529812
47.0,-5.390734365898695,4.3552539303614415,-5.7240244395813304,3.428066668672103,6.212103214212389,0.36249179065462844,6.228918329180864,0.40928464199165193,0.1146722079454853,1.0734205432612773,-4.438806947101977,1.0990176103219318
48.0,-4.251738885112314,4.346261403705024,-4.742442170303262,3.3892274970370155,6.974242161917621,0.32888107119405774,6.817517771552165,0.37226988666618677,0.418078638810857,0.9249333279612224,-4.789538353901691,1.5333649509414138
49.0,-4.398176707882549,4.384309462678878,-5.094210122444755,3.268337861849777,7.4176136360777445,0.5214792004515807,7.278011138894887,0.5156353299041779,0.90846738966561,0.6368008967919817,-5.73115232157612,2.1245618067781535
50.0,-5.223204466420122,4.2105767182664176,-5.718195683261457,3.1958612320369792,8.396858136517638,0.7028543855102701,8.617261780104624,0.8760408774274727,0.8236932388582994,0.8231075832300367,-5.6807668545843875,3.0626235920654348
51.0,-5.090413202658561,4.115333468958667,-6.095799705815987,3.3086989102494164,8.432748058421087,0.4207359714602187,8.548634543250163,0.5387869515379876,0.00712117413072456,0.638795076571435,-6.261804970462589,1.9446678080419901
52.0,-5.184898474534884,4.149818328509476,-6.113345073596553,3.3279837840867015,7.745848832327325,0.3454023473444568,7.552419478639409,0.3311868677252009,0.3693474143226437,0.7308161618947527,-4.6560285291093555,1.9931819176836396
53.0,-4.4758640356807,4.0658557806437186,-4.9320975003487515,3.2341745765646666,8.548082763626727,0.4352538355120867,8.385535123037599,0.43780430794212577,0.5026890115012488,0.5008532968808052,-4.713089895328353,2.243336821494216
54.0,-4.40072971090331,4.166702096341183,-4.889452623036617,3.3117605605312628,8.420742027742854,0.35124228933554646,8.508133673541758,0.38661427524432485,-0.08709287065617138,1.0793935344690757,-6.221170916539941,1.822224682859294
55.0,-5.589069466367536,4.134300315795377,-4.828024002205871,3.287096445629988,7.144806330098097,0.34685789205476936,7.609963398339257,0.3809902350418701,0.4116564349255134,0.8222228582166865,-8.405549608961461,3.220715570450406
56.0,-7.149470913250129,4.02797229582585,-5.193520155799989,3.2712816722225138,7.394094870793101,0.40858835971250457,7.119450353081265,0.41897002827347235,0.19580116107748274,0.5866976722641568,-7.060232778896673,2.4274746367480935
57.0,-6.614232125694741,3.985085743899092,-5.710617123835006,3.257975752359125,7.950873046515634,0.4819910471250104,7.404731311325043,0.4309852823097827,0.4925207469250396,0.7307569327543141,-4.897827650992668,1.3814511662164526
58.0,-5.177343020378638,3.996681665647302,-5.14279402100817,3.3189964868358692,7.159324413990439,0.4426658776007326,7.5668169337794895,0.5587783297168609,0.5982022724862954,0.5061704821432227,-1.8498835276486625,0.7957316374699166
59.0,-4.469946186748677,4.057340917366157,-5.0551526711848105,3.2600673936177897,8.170219174509691,0.4365774094854964,8.025739488734141,0.5275488741214914,-0.3501540947854246,1.1301598482891737,-6.981590464506395,2.593173190993523
