year,plot,region,condition,herbi,rel_doy,rel_doy_lead,delay_day
2017,D6H2C,D,HC,0.111783853525179,-29.693815548526715,-12.178957882470456,17.51485766605626
2020,D7H2C,D,HC,0.326981206208827,0.42213251206925406,6.0957216580655995,5.6735891459963455
2019,HHC,H,HC,0.468459750468883,-9.996004661228568,-19.577867487930746,-9.581862826702178
2017,D1H2C,D,HC,0.0999364729481689,-10.693815548526715,18.821042117529544,29.51485766605626
2017,D8H2C,D,HC,0.25314055436952,6.306184451473285,-23.178957882470456,-29.48514233394374
2018,AHM,A,HM,0.165460124059726,-2.1789578824704563,1.003995338771432,3.1829532212418883
2020,DHC,D,HC,0.123646086732735,1.422132512069254,-30.9042783419344,-32.326410854003655
2020,BLM,B,LM,0.362575332355443,0.42213251206925406,-20.9042783419344,-21.326410854003655
2020,SLC,S,LC,0.0131497592753873,-5.577867487930746,-11.9042783419344,-6.3264108540036545
2019,DHC,D,HC,0.369217764444132,-5.996004661228568,7.422132512069254,13.418137173297822
2020,DHC,D,HC,0.504053489653668,3.422132512069254,8.0957216580656,4.6735891459963455
2017,NHM,N,HM,0.0660707794475275,6.306184451473285,-0.1789578824704563,-6.485142333943742
2017,BH2C,B,HC,0.234157473233217,-14.693815548526715,-8.178957882470456,6.514857666056258
2017,OLM,O,LM,0.211091732149485,6.306184451473285,-1.1789578824704563,-7.485142333943742
2019,OLC,O,LC,0.0023898589335789,44.00399533877143,2.422132512069254,-41.58186282670218
2020,D7H2C,D,HC,0.224135782900762,6.422132512069254,-28.9042783419344,-35.326410854003655
2020,OLM,O,LM,0.0865376430240883,-0.5778674879307459,3.0957216580655995,3.6735891459963455
2017,HLM,H,LM,0.250992832390995,15.306184451473285,-10.178957882470456,-25.48514233394374
2018,GLC,G,LC,-0.00506486865629752,11.821042117529544,-5.996004661228568,-17.81704677875811
2018,NLC,N,LC,0.0781490376301621,10.821042117529544,-12.996004661228568,-23.81704677875811
2019,DLC,D,LC,0.275295514205659,8.003995338771432,-5.577867487930746,-13.581862826702178
2019,JLC,J,LC,0.162518390480627,-16.996004661228568,-3.577867487930746,13.418137173297822
2018,OHM,O,HM,0.378486096014486,-8.178957882470456,-4.996004661228568,3.1829532212418883
2018,DLC,D,LC,0.0674095715124614,0.8210421175295437,17.003995338771432,16.18295322124189
2020,OLM,O,LM,0.283207159882119,-10.577867487930746,-35.9042783419344,-25.326410854003655
2019,SLC,S,LC,0.0852228925848106,32.00399533877143,7.422132512069254,-24.581862826702178
2018,GHM,G,HM,0.478579636363214,0.8210421175295437,-8.996004661228568,-9.817046778758112
2020,JHM,J,HM,0.088474374743932,-23.577867487930746,-3.9042783419344005,19.673589145996345
2017,OHC,O,HC,0.573066385682971,-11.693815548526715,-0.1789578824704563,11.514857666056258
2018,JLM,J,LM,0.242574831386294,-3.1789578824704563,6.003995338771432,9.182953221241888
2017,SHM,S,HM,0.542096982559057,6.306184451473285,-12.178957882470456,-18.48514233394374
2018,D6H2C,D,HC,0.320502346635663,-3.1789578824704563,5.003995338771432,8.182953221241888
2020,D9H2C,D,HC,0.224416921653951,-16.577867487930746,0.09572165806559951,16.673589145996345
2020,D6H2C,D,HC,0.209161949351503,24.422132512069254,18.0957216580656,-6.3264108540036545
2018,OHC,O,HC,0.0473903624399861,0.8210421175295437,15.003995338771432,14.182953221241888
2018,NHC,N,HC,0.198052331561732,-4.178957882470456,2.003995338771432,6.182953221241888
2017,JLM,J,LM,0.291212412896475,-12.693815548526715,-14.178957882470456,-1.4851423339437417
2020,OLM,O,LM,0.484725956846582,8.422132512069254,24.0957216580656,15.673589145996345
2019,FLM,F,LM,0.396796080228605,3.003995338771432,-5.577867487930746,-8.581862826702178
2017,NHM,N,HM,0.32926628975116,8.306184451473285,-7.178957882470456,-15.485142333943742
2019,GHM,G,HM,0.12164353133876,-1.996004661228568,-4.577867487930746,-2.581862826702178
2017,OHM,O,HM,0.189583363944497,-17.693815548526715,29.821042117529544,47.51485766605626
2017,NHC,N,HC,0.300423597677106,8.306184451473285,-6.178957882470456,-14.485142333943742
2020,OLC,O,LC,0.375543272669746,-9.577867487930746,-2.9042783419344005,6.6735891459963455
2020,FH2C,F,HC,0.166586101289691,-4.577867487930746,19.0957216580656,23.673589145996345
2017,MHM,M,HM,0.189346159786109,-12.693815548526715,-7.178957882470456,5.514857666056258
2017,JLM,J,LM,0.190177784330476,8.306184451473285,-1.1789578824704563,-9.485142333943742
2017,D1H2C,D,HC,0.223628450526244,-4.693815548526715,38.821042117529544,43.51485766605626
2020,D8H2C,D,HC,0.202335857895077,12.422132512069254,-4.9042783419344005,-17.326410854003655
2020,SHC,S,HC,0.325300420383649,-11.577867487930746,-5.9042783419344005,5.6735891459963455
2019,FH2C,F,HC,0.334949105477246,16.003995338771432,6.422132512069254,-9.581862826702178
2017,NHM,N,HM,0.389845151013964,2.3061844514732854,-6.178957882470456,-8.485142333943742
2017,HHC,H,HC,0.183706523757307,-7.693815548526715,-1.1789578824704563,6.514857666056258
2018,HHM,H,HM,0.285023687550763,38.821042117529544,-21.996004661228568,-60.81704677875811
2020,NHC,N,HC,0.149047446324554,8.422132512069254,12.0957216580656,3.6735891459963455
2019,OLC,O,LC,0.0495539464934742,-5.996004661228568,-0.5778674879307459,5.418137173297822
2017,BLC,B,LC,0.0369944891981826,13.306184451473285,-11.178957882470456,-24.48514233394374
2019,FLM,F,LM,0.216952446031424,-6.996004661228568,2.422132512069254,9.418137173297822
2019,NHM,N,HM,0.102296863663118,-2.996004661228568,-0.5778674879307459,2.418137173297822
2020,DLC,D,LC,0.227508523162429,-11.577867487930746,9.0957216580656,20.673589145996345
2019,AHC,A,HC,0.200672533916086,0.003995338771431989,-1.577867487930746,-1.581862826702178
2017,DLM,D,LM,0.131396302960214,6.306184451473285,-3.1789578824704563,-9.485142333943742
2020,ALM,A,LM,0.495662409525715,-7.577867487930746,-9.9042783419344,-2.3264108540036545
2019,JLC,J,LC,0.217975537382954,4.003995338771432,12.422132512069254,8.418137173297822
2020,D7H2C,D,HC,0.313403116899288,-2.577867487930746,11.0957216580656,13.673589145996345
2020,GHC,G,HC,0.349440586101158,-9.577867487930746,8.0957216580656,17.673589145996345
2017,BLC,B,LC,0.0529788967348392,20.306184451473285,11.821042117529544,-8.485142333943742
2019,AHC,A,HC,0.288192357387149,7.003995338771432,6.422132512069254,-0.5818628267021779
2017,DHC,D,HC,0.119717958104912,25.306184451473285,3.8210421175295437,-21.48514233394374
2017,D8H2C,D,HC,0.286923296905242,1.3061844514732854,9.821042117529544,8.514857666056258
2019,MHM,M,HM,0.0627265194886659,16.003995338771432,18.422132512069254,2.418137173297822
2019,D8H2C,D,HC,0.542442852167306,7.003995338771432,6.422132512069254,-0.5818628267021779
2017,NHC,N,HC,0.403190494460372,-5.693815548526715,-3.1789578824704563,2.5148576660562583
2017,D8H2C,D,HC,0.281052982393518,-21.693815548526715,0.8210421175295437,22.51485766605626
2018,JLM,J,LM,0.0238033325278202,0.8210421175295437,-10.996004661228568,-11.817046778758112
2020,NHM,N,HM,0.321364676204391,2.422132512069254,3.0957216580655995,0.6735891459963455
2019,FLM,F,LM,0.0961389467030087,5.003995338771432,-3.577867487930746,-8.581862826702178
2020,OHM,O,HM,0.281648963312091,-15.577867487930746,-9.9042783419344,5.6735891459963455
2020,MHC,M,HC,0.050108555347653,-5.577867487930746,-14.9042783419344,-9.326410854003655
2020,OHC,O,HC,0.161992795712183,-5.577867487930746,11.0957216580656,16.673589145996345
2017,MHC,M,HC,0.264776540486377,1.3061844514732854,-13.178957882470456,-14.485142333943742
2017,ALM,A,LM,0.160076705037091,5.306184451473285,13.821042117529544,8.514857666056258
2018,DLM,D,LM,0.320177094765281,-1.1789578824704563,13.003995338771432,14.182953221241888
2018,BLC,B,LC,0.422621237615226,3.8210421175295437,-2.996004661228568,-6.817046778758112
2017,BLM,B,LM,0.133177891740081,-3.6938155485267146,-11.178957882470456,-7.485142333943742
2018,OLC,O,LC,0.409575214765763,-13.178957882470456,5.003995338771432,18.18295322124189
2017,GHC,G,HC,-0.00561555694578919,0.30618445147328543,-0.1789578824704563,-0.48514233394374173
2019,NLC,N,LC,0.335856947830026,-11.996004661228568,12.422132512069254,24.418137173297822
2020,NHM,N,HM,0.307225624770857,-19.577867487930746,6.0957216580655995,25.673589145996345
2017,FHM,F,HM,0.362175699469231,-8.693815548526715,-3.1789578824704563,5.514857666056258
2017,D8H2C,D,HC,0.228113272990922,-6.693815548526715,-6.178957882470456,0.5148576660562583
2018,AHM,A,HM,0.244339137287016,0.8210421175295437,31.003995338771432,30.18295322124189
2020,FHM,F,HM,0.0989588142742077,-4.577867487930746,3.0957216580655995,7.6735891459963455
2019,BHC,B,HC,0.280745048152672,-17.996004661228568,-9.577867487930746,8.418137173297822
2018,OLM,O,LM,0.155230100193772,2.8210421175295437,6.003995338771432,3.1829532212418883
2018,D1H2C,D,HC,0.247431963305074,-9.178957882470456,4.003995338771432,13.182953221241888
2018,AHC,A,HC,0.251917521038653,-8.178957882470456,8.003995338771432,16.18295322124189
2020,HLM,H,LM,0.109043693606181,-18.577867487930746,0.09572165806559951,18.673589145996345
2019,HHM,H,HM,0.0278266273514318,2.003995338771432,12.422132512069254,10.418137173297822
2017,MLC,M,LC,0.0373885953728263,18.306184451473285,-12.178957882470456,-30.48514233394374
2020,JHC,J,HC,0.0668362447240727,-8.577867487930746,25.0957216580656,33.673589145996345
2018,D8H2C,D,HC,0.377127815991954,-3.1789578824704563,15.003995338771432,18.18295322124189
2020,MHC,M,HC,0.134636332896565,-3.577867487930746,-29.9042783419344,-26.326410854003655
2018,BHM,B,HM,0.347554264960006,0.8210421175295437,11.003995338771432,10.182953221241888
2017,SLM,S,LM,0.408971575577938,1.3061844514732854,-5.178957882470456,-6.485142333943742
2017,DLM,D,LM,0.281934379700188,-20.693815548526715,1.8210421175295437,22.51485766605626
2018,ALC,A,LC,0.331037730537915,-7.178957882470456,-6.996004661228568,0.1829532212418883
2018,AHC,A,HC,0.285312614621558,-7.178957882470456,14.003995338771432,21.18295322124189
2020,JLM,J,LM,0.240773083017531,-3.577867487930746,7.0957216580655995,10.673589145996345
2018,ALM,A,LM,0.332137305254839,-9.178957882470456,7.003995338771432,16.18295322124189
2019,GLC,G,LC,0.287267677568685,-0.996004661228568,-0.5778674879307459,0.4181371732978221
2018,JHM,J,HM,0.449569673298377,2.8210421175295437,-2.996004661228568,-5.817046778758112
2018,HHM,H,HM,0.312441750790079,5.821042117529544,-15.996004661228568,-21.81704677875811
2017,D1H2C,D,HC,0.224007287418107,-7.693815548526715,-13.178957882470456,-5.485142333943742
2019,JHC,J,HC,0.277643091212179,15.003995338771432,-8.577867487930746,-23.581862826702178
2019,TLM,T,LM,0.158462697114908,10.003995338771432,-8.577867487930746,-18.581862826702178
2020,D3H2C,D,HC,0.454546574035789,2.422132512069254,-7.9042783419344005,-10.326410854003655
2020,DLC,D,LC,0.378666293976202,5.422132512069254,-32.9042783419344,-38.326410854003655
2020,GLC,G,LC,0.227581362490133,6.422132512069254,27.0957216580656,20.673589145996345
2017,OHM,O,HM,0.294956971348394,7.306184451473285,0.8210421175295437,-6.485142333943742
2019,GLM,G,LM,0.163045705726034,-4.996004661228568,5.422132512069254,10.418137173297822
2018,HLC,H,LC,0.392974910239898,-11.178957882470456,-8.996004661228568,2.1829532212418883
2020,JLC,J,LC,0.0646466501478056,-3.577867487930746,11.0957216580656,14.673589145996345
2018,BH2C,B,HC,0.0213856775143774,51.821042117529544,1.003995338771432,-50.81704677875811
2018,TLM,T,LM,0.321964776297074,-1.1789578824704563,-9.996004661228568,-8.817046778758112
2019,FHM,F,HM,0.243815745613011,-11.996004661228568,-0.5778674879307459,11.418137173297822
2017,MHM,M,HM,0.236696310508013,-17.693815548526715,-2.1789578824704563,15.514857666056258
2018,SLM,S,LM,0.22955841861937,-8.178957882470456,25.003995338771432,33.18295322124189
2017,JLM,J,LM,0.35982786470656,17.306184451473285,36.821042117529544,19.51485766605626
2019,SHC,S,HC,0.717226067349648,2.003995338771432,-2.577867487930746,-4.581862826702178
2020,HHM,H,HM,0.163577047798858,2.422132512069254,34.0957216580656,31.673589145996345
2018,BHC,B,HC,0.11291253076557,-10.178957882470456,-4.996004661228568,5.182953221241888
2017,GLC,G,LC,0.0583980007961256,4.306184451473285,34.821042117529544,30.51485766605626
2019,BHC,B,HC,0.573551458858492,13.003995338771432,1.422132512069254,-11.581862826702178
2019,ALM,A,LM,0.00353349471638764,-22.996004661228568,-11.577867487930746,11.418137173297822
2020,D1H2C,D,HC,0.464012014003982,-8.577867487930746,5.0957216580655995,13.673589145996345
2017,BLC,B,LC,0.0344030402927265,-25.693815548526715,17.821042117529544,43.51485766605626
2017,SHM,S,HM,0.317385137349287,-10.693815548526715,-10.178957882470456,0.5148576660562583
2020,MHC,M,HC,0.341379739844021,0.42213251206925406,2.0957216580655995,1.6735891459963455
2018,FHM,F,HM,0.187102397554336,-7.178957882470456,-7.996004661228568,-0.8170467787581117
2020,JLM,J,LM,0.507721734992306,-4.577867487930746,-17.9042783419344,-13.326410854003655
2017,MLC,M,LC,0.206365416470136,-12.693815548526715,4.821042117529544,17.51485766605626
2018,OLM,O,LM,0.06960392432017,-23.178957882470456,0.003995338771431989,23.18295322124189
2017,HHC,H,HC,0.266637993827674,20.306184451473285,4.821042117529544,-15.485142333943742
2017,JLM,J,LM,0.364385557979416,7.306184451473285,-1.1789578824704563,-8.485142333943742
2017,SLC,S,LC,0.125469746925682,18.306184451473285,10.821042117529544,-7.485142333943742
2017,DHM,D,HM,0.141878983273985,15.306184451473285,-11.178957882470456,-26.48514233394374
2018,FH2C,F,HC,0.0988835766173268,-3.1789578824704563,-3.996004661228568,-0.8170467787581117
2019,D7H2C,D,HC,0.0334025686062367,35.00399533877143,8.422132512069254,-26.581862826702178
2020,D3H2C,D,HC,0.5247524105446,-1.577867487930746,13.0957216580656,14.673589145996345
2020,MLC,M,LC,0.152896014284402,6.422132512069254,6.0957216580655995,-0.32641085400365455
2020,D1H2C,D,HC,0.449890594312479,0.42213251206925406,3.0957216580655995,2.6735891459963455
2019,AHM,A,HM,0.265653679052383,-10.996004661228568,2.422132512069254,13.418137173297822
2017,BHM,B,HM,0.285625689274643,0.30618445147328543,17.821042117529544,17.51485766605626
2020,GHC,G,HC,0.300355126397238,8.422132512069254,0.09572165806559951,-8.326410854003655
2017,MLM,M,LM,0.0179612727510992,28.306184451473285,41.821042117529544,13.514857666056258
2018,D1H2C,D,HC,0.300045110534776,7.821042117529544,7.003995338771432,-0.8170467787581117
2020,D7H2C,D,HC,0.421668602333388,6.422132512069254,-29.9042783419344,-36.326410854003655
2020,SHC,S,HC,0.350765730828147,-10.577867487930746,-21.9042783419344,-11.326410854003655
2018,FLM,F,LM,0.214675295156911,-5.178957882470456,13.003995338771432,18.18295322124189
2017,FH2C,F,HC,0.0647426541260212,-27.693815548526715,-13.178957882470456,14.514857666056258
2020,SHC,S,HC,0.261259005285769,-2.577867487930746,0.09572165806559951,2.6735891459963455
2020,MHC,M,HC,0.387158804111458,-13.577867487930746,-9.9042783419344,3.6735891459963455
2020,JHM,J,HM,0.350249183355779,-2.577867487930746,1.0957216580655995,3.6735891459963455
2018,MHM,M,HM,0.344270174318918,7.821042117529544,-3.996004661228568,-11.817046778758112
2019,AHM,A,HM,0.287592405073816,-4.996004661228568,-4.577867487930746,0.4181371732978221
2020,AHC,A,HC,0.253525863490901,31.422132512069254,10.0957216580656,-21.326410854003655
2020,D6H2C,D,HC,0.25643422982613,-6.577867487930746,0.09572165806559951,6.6735891459963455
2018,SHM,S,HM,0.274467059055652,46.821042117529544,-10.996004661228568,-57.81704677875811
2018,D2H2C,D,HC,0.500148217801151,-1.1789578824704563,-3.996004661228568,-2.8170467787581117
2017,OLM,O,LM,0.243823873397651,-16.693815548526715,-7.178957882470456,9.514857666056258
2019,OHC,O,HC,0.544610269335044,0.003995338771431989,-3.577867487930746,-3.581862826702178
2017,ALC,A,LC,0.285766842636246,-5.693815548526715,19.821042117529544,25.51485766605626
2019,D5H2C,D,HC,0.421285049626839,11.003995338771432,-5.577867487930746,-16.581862826702178
2017,OHC,O,HC,0.0169311483392405,-26.693815548526715,-7.178957882470456,19.51485766605626
2020,BHC,B,HC,0.526007593099888,-3.577867487930746,31.0957216580656,34.673589145996345
2018,HHM,H,HM,0.254176466607614,4.821042117529544,12.003995338771432,7.182953221241888
2019,JLM,J,LM,0.144251788409107,3.003995338771432,2.422132512069254,-0.5818628267021779
2017,BHM,B,HM,0.270886848222536,-11.693815548526715,-14.178957882470456,-2.4851423339437417
2017,D9H2C,D,HC,0.221505331199829,-4.693815548526715,23.821042117529544,28.51485766605626
2020,NHC,N,HC,0.221982606392754,-15.577867487930746,0.09572165806559951,15.673589145996345
2018,MHC,M,HC,0.163198209227742,16.821042117529544,-15.996004661228568,-32.81704677875811
2020,BLM,B,LM,0.134942360532903,4.422132512069254,6.0957216580655995,1.6735891459963455
2017,ALC,A,LC,0.593041328334489,-12.693815548526715,10.821042117529544,23.51485766605626
2018,D8H2C,D,HC,0.0991685641965148,9.821042117529544,7.003995338771432,-2.8170467787581117
2019,MLC,M,LC,0.189867573541599,1.003995338771432,-1.577867487930746,-2.581862826702178
2020,MLM,M,LM,0.0168247027589816,-19.577867487930746,8.0957216580656,27.673589145996345
2017,BHM,B,HM,0.164207884580969,-1.6938155485267146,-5.178957882470456,-3.4851423339437417
2020,OHM,O,HM,0.327034477045077,7.422132512069254,-14.9042783419344,-22.326410854003655
2019,MLM,M,LM,0.214581103918115,-2.996004661228568,0.42213251206925406,3.418137173297822
2019,AHC,A,HC,0.25208851187604,-11.996004661228568,-5.577867487930746,6.418137173297822
2020,SHC,S,HC,0.0903063559279058,38.422132512069254,15.0957216580656,-23.326410854003655
2019,D6H2C,D,HC,0.228788356817152,7.003995338771432,-5.577867487930746,-12.581862826702178
2020,OHC,O,HC,0.289565420125454,-15.577867487930746,5.0957216580655995,20.673589145996345
2017,JHM,J,HM,0.158615704953569,16.306184451473285,0.8210421175295437,-15.485142333943742
2019,NLM,N,LM,0.227488585122911,6.003995338771432,3.422132512069254,-2.581862826702178
2018,DLM,D,LM,0.121527912407867,-7.178957882470456,20.003995338771432,27.18295322124189
2017,D6H2C,D,HC,0.0315950432302259,-18.693815548526715,-1.1789578824704563,17.51485766605626
2018,FH2C,F,HC,0.156643744371035,-9.178957882470456,-9.996004661228568,-0.8170467787581117
2020,THC,T,HC,0.274550431326207,-6.577867487930746,-3.9042783419344005,2.6735891459963455
2019,FHM,F,HM,0.329592124998946,30.003995338771432,-11.577867487930746,-41.58186282670218
2018,D3H2C,D,HC,0.417476367084775,-4.178957882470456,-17.996004661228568,-13.817046778758112
2018,AHC,A,HC,0.419760561309074,-9.178957882470456,-9.996004661228568,-0.8170467787581117
2020,MLM,M,LM,0.265758129684988,0.42213251206925406,-5.9042783419344005,-6.3264108540036545
2017,SLM,S,LM,0.0286907220327048,6.306184451473285,-8.178957882470456,-14.485142333943742
2017,DHM,D,HM,0.246439585402857,10.306184451473285,-6.178957882470456,-16.48514233394374
2019,OLC,O,LC,0.339642006286844,-14.996004661228568,-14.577867487930746,0.4181371732978221
2017,HLC,H,LC,0.265641815255183,0.30618445147328543,6.821042117529544,6.514857666056258
2018,THC,T,HC,0.672668072337287,7.821042117529544,-4.996004661228568,-12.817046778758112
2018,GLM,G,LM,0.0990680943202418,15.821042117529544,-5.996004661228568,-21.81704677875811
2017,NLM,N,LM,0.222827978316626,1.3061844514732854,-11.178957882470456,-12.485142333943742
2018,ALC,A,LC,0.0794650847440375,-13.178957882470456,11.003995338771432,24.18295322124189
2018,MHM,M,HM,0.21786326886781,-5.178957882470456,-0.996004661228568,4.182953221241888
2018,D7H2C,D,HC,0.106020716943092,-30.178957882470456,14.003995338771432,44.18295322124189
2020,D8H2C,D,HC,0.277164566446538,-4.577867487930746,-24.9042783419344,-20.326410854003655
2019,GHM,G,HM,0.328354389150672,-11.996004661228568,-5.577867487930746,6.418137173297822
2017,MHC,M,HC,0.204092439194631,-17.693815548526715,-6.178957882470456,11.514857666056258
2019,OLC,O,LC,0.220403000351715,-3.996004661228568,-6.577867487930746,-2.581862826702178
2020,MHC,M,HC,0.103167920507875,-5.577867487930746,7.0957216580655995,12.673589145996345
2018,OLM,O,LM,0.401950198220336,0.8210421175295437,19.003995338771432,18.18295322124189
2018,MHC,M,HC,0.324995275544161,22.821042117529544,6.003995338771432,-16.81704677875811
2019,SLM,S,LM,0.037203917543652,7.003995338771432,0.42213251206925406,-6.581862826702178
2020,D3H2C,D,HC,0.43454751670439,-3.577867487930746,-27.9042783419344,-24.326410854003655
2019,AHM,A,HM,0.629281246280587,2.003995338771432,-0.5778674879307459,-2.581862826702178
2019,FLM,F,LM,0.17578551857689,-11.996004661228568,-13.577867487930746,-1.581862826702178
2017,OLM,O,LM,0.278001720239937,-22.693815548526715,10.821042117529544,33.51485766605626
2017,NLM,N,LM,0.258000457780544,8.306184451473285,16.821042117529544,8.514857666056258
2019,OLM,O,LM,0.366718154292036,-1.996004661228568,0.42213251206925406,2.418137173297822
2020,OLC,O,LC,0.488932168967097,-3.577867487930746,6.0957216580655995,9.673589145996345
2017,GHM,G,HM,0.279259172168854,12.306184451473285,9.821042117529544,-2.4851423339437417
2019,BLC,B,LC,0.263867837012101,13.003995338771432,-3.577867487930746,-16.581862826702178
2019,DLC,D,LC,0.3041444217586,5.003995338771432,11.422132512069254,6.418137173297822
2017,SHM,S,HM,0.10898886538876,14.306184451473285,-13.178957882470456,-27.48514233394374
2018,BHC,B,HC,0.178966470142138,-13.178957882470456,34.00399533877143,47.18295322124189
2018,NHM,N,HM,0.159770175320139,-7.178957882470456,-10.996004661228568,-3.8170467787581117
2018,JHC,J,HC,0.0667125896493186,40.821042117529544,31.003995338771432,-9.817046778758112
2018,JLC,J,LC,0.212771461822389,4.821042117529544,-14.996004661228568,-19.81704677875811
2020,ALM,A,LM,0.0133684769464331,-9.577867487930746,9.0957216580656,18.673589145996345
2019,OLC,O,LC,0.42121395555207,0.003995338771431989,-4.577867487930746,-4.581862826702178
2018,MLM,M,LM,0.208099223952913,-12.178957882470456,-14.996004661228568,-2.8170467787581117
2019,DLM,D,LM,0.146504330214347,12.003995338771432,24.422132512069254,12.418137173297822
2017,TLC,T,LC,0.258540696536265,-26.693815548526715,9.821042117529544,36.51485766605626
2018,AHM,A,HM,0.155778488884429,0.8210421175295437,1.003995338771432,0.1829532212418883
2020,DLM,D,LM,0.192643264140954,-2.577867487930746,6.0957216580655995,8.673589145996345
2017,DLC,D,LC,0.04625610604633,1.3061844514732854,0.8210421175295437,-0.48514233394374173
2020,AHC,A,HC,0.505746854602401,12.422132512069254,9.0957216580656,-3.3264108540036545
2018,HHC,H,HC,0.324027056384828,-17.178957882470456,-28.996004661228568,-11.817046778758112
2017,BHC,B,HC,0.475211876191959,-14.693815548526715,-11.178957882470456,3.5148576660562583
2020,TLM,T,LM,0.208188302230151,6.422132512069254,7.0957216580655995,0.6735891459963455
2019,TLM,T,LM,0.204194347164299,-10.996004661228568,3.422132512069254,14.418137173297822
2019,MLC,M,LC,0.0950818335145331,40.00399533877143,25.422132512069254,-14.581862826702178
2018,AHM,A,HM,0.38608563395881,-7.178957882470456,2.003995338771432,9.182953221241888
2020,NLC,N,LC,0.300970192878097,4.422132512069254,-3.9042783419344005,-8.326410854003655
2020,FHC,F,HC,0.27327667053064,35.422132512069254,0.09572165806559951,-35.326410854003655
2018,FLM,F,LM,0.111033749482387,4.821042117529544,-4.996004661228568,-9.817046778758112
2017,OLC,O,LC,0.102416159126056,-0.6938155485267146,-22.178957882470456,-21.48514233394374
2019,SLM,S,LM,0.10214508292474,-1.996004661228568,-3.577867487930746,-1.581862826702178
2018,NHM,N,HM,0.0804146977105669,4.821042117529544,-2.996004661228568,-7.817046778758112
2018,MLC,M,LC,0.34852635529331,-6.178957882470456,-4.996004661228568,1.1829532212418883
2020,AHC,A,HC,0.376693853320284,-3.577867487930746,14.0957216580656,17.673589145996345
2020,HLM,H,LM,0.3514419215051,-2.577867487930746,7.0957216580655995,9.673589145996345
2017,GLC,G,LC,0.205601655206654,0.30618445147328543,-1.1789578824704563,-1.4851423339437417
2017,D7H2C,D,HC,0.244956625620681,14.306184451473285,-2.1789578824704563,-16.48514233394374
2018,MLC,M,LC,0.247763982519816,-14.178957882470456,7.003995338771432,21.18295322124189
2018,D5H2C,D,HC,0.0102058359869373,-0.1789578824704563,11.003995338771432,11.182953221241888
2017,GHM,G,HM,0.2164794208969,-3.6938155485267146,-13.178957882470456,-9.485142333943742
2017,ALC,A,LC,0.348734448712406,18.306184451473285,-7.178957882470456,-25.48514233394374
2019,NHM,N,HM,0.219270706813556,13.003995338771432,4.422132512069254,-8.581862826702178
2019,BH2C,B,HC,0.409318464550059,0.003995338771431989,-8.577867487930746,-8.581862826702178
2017,HHM,H,HM,0.207253863288559,-11.693815548526715,-7.178957882470456,4.514857666056258
2019,SLM,S,LM,0.171041214276662,12.003995338771432,-3.577867487930746,-15.581862826702178
2017,BHC,B,HC,0.519891817569964,6.306184451473285,-7.178957882470456,-13.485142333943742
2020,BHM,B,HM,0.234697379895008,-14.577867487930746,-0.9042783419344005,13.673589145996345
2018,DLM,D,LM,0.443707631111014,-1.1789578824704563,7.003995338771432,8.182953221241888
2018,AHC,A,HC,0.508659788695773,0.8210421175295437,4.003995338771432,3.1829532212418883
2017,D7H2C,D,HC,0.0952241821767116,15.306184451473285,-22.178957882470456,-37.48514233394374
2019,SLC,S,LC,0.750936936035028,7.003995338771432,37.422132512069254,30.418137173297822
2020,BLC,B,LC,0.213543432732492,-15.577867487930746,-29.9042783419344,-14.326410854003655
2020,D5H2C,D,HC,0.217781569909748,5.422132512069254,9.0957216580656,3.6735891459963455
2017,D4H2C,D,HC,0.353803726639014,-7.693815548526715,-13.178957882470456,-5.485142333943742
2020,DLM,D,LM,0.257150359678686,-13.577867487930746,-2.9042783419344005,10.673589145996345
2019,AHC,A,HC,0.282997482013327,18.003995338771432,-16.577867487930746,-34.58186282670218
2019,THC,T,HC,0.727639440073426,0.003995338771431989,2.422132512069254,2.418137173297822
2019,D3H2C,D,HC,0.437839770755492,-10.996004661228568,8.422132512069254,19.418137173297822
2017,GLC,G,LC,0.26326676784111,3.3061844514732854,-6.178957882470456,-9.485142333943742
2018,NHM,N,HM,-0.00875520086173309,5.821042117529544,20.003995338771432,14.182953221241888
2018,GHC,G,HC,0.277513614899399,13.821042117529544,-16.996004661228568,-30.81704677875811
2017,HHM,H,HM,0.529628177997482,-4.693815548526715,-0.1789578824704563,4.514857666056258
2020,MLM,M,LM,0.194068086802055,24.422132512069254,1.0957216580655995,-23.326410854003655
2020,OLC,O,LC,0.196374056298709,-20.577867487930746,0.09572165806559951,20.673589145996345
2019,HHC,H,HC,0.624860664356334,-6.996004661228568,-9.577867487930746,-2.581862826702178
2019,D8H2C,D,HC,0.354590532466046,-27.996004661228568,-7.577867487930746,20.418137173297822
2020,GHM,G,HM,0.24884726871387,-2.577867487930746,8.0957216580656,10.673589145996345
2017,MLC,M,LC,0.242387161419887,3.3061844514732854,-19.178957882470456,-22.48514233394374
2017,OHM,O,HM,0.29082087709453,-23.693815548526715,-13.178957882470456,10.514857666056258
2019,DHM,D,HM,0.0290641407018601,7.003995338771432,12.422132512069254,5.418137173297822
2020,GHM,G,HM,0.220143693620677,-15.577867487930746,20.0957216580656,35.673589145996345
2017,JLM,J,LM,0.437005222410845,-3.6938155485267146,24.821042117529544,28.51485766605626
2020,SLM,S,LM,0.326992445949249,1.422132512069254,16.0957216580656,14.673589145996345
2018,HHM,H,HM,0.137051410924355,-0.1789578824704563,-10.996004661228568,-10.817046778758112
