year,mean_delay_above_median_herbi,mean_delay_below_median_herbi,diff_days
2017,0.6405443649075984,-0.6405443649076171,1.2810887298152154
2018,3.460296320958885,-3.4602963209588777,6.920592641917763
2019,0.7824621275178987,-0.7824621275178929,1.5649242550357916
2020,1.1340519394040365,-1.1340519394040207,2.2681038788080574
