frecuencia_hz,sensibilidad_media_ft,incertidumbre_ft,banda_inf_ft,banda_sup_ft,repeticion_1_ft,repeticion_2_ft,repeticion_3_ft,repeticion_4_ft,repeticion_5_ft
304.07,168.13452783713325,37.634069600253426,130.5004582368798,205.7685974373867,75.77778892367328,236.24505004295145,192.60238768933064,82.70385890485485,253.34355362485596
304.08,183.19437620256892,41.36991758862878,141.82445861394012,224.5642937911977,185.22304083425723,113.94887933353114,131.33776269408466,143.60492643800916,341.8572717129624
304.09,216.40661250941957,50.195519631827075,166.2110928775925,266.60213214124667,66.43030040351154,306.1130433836877,164.947976479611,198.23694688131187,346.30479539897584
304.1,238.00377839538388,43.08778462484886,194.915993770535,281.09156302023274,389.36710057650185,233.7644759193657,158.37187094736967,151.42078727772332,257.09465725595874
304.11,158.17586696144514,22.8222046964201,135.35366226502504,180.99807165786524,137.84820039157844,163.1007148777725,178.09863148019892,225.09848174984398,86.73330630783174
304.12,283.97639724019115,21.191757356012676,262.7846398841785,305.1681545962038,316.3956237902838,239.9494505248703,238.85916561494264,346.60261958995585,278.0751266809032
304.13,252.55602249971238,58.8619048322923,193.69411766742007,311.4179273320047,119.34670850652613,149.33628561768464,293.1701898141974,250.27814476023292,450.6487837999209
304.14,172.2380215498432,48.48481262740691,123.7532089224363,220.72283417725012,101.18410015005927,105.67092009367249,169.06033039606953,360.139433245821,125.1353238635937
304.15,204.57098636755896,33.82873811666296,170.742248250896,238.3997244842219,69.97288991545477,251.4754184156704,232.24732998603812,233.1693730624612,235.9899204581702
304.16,204.27692659608556,68.31587436550505,135.9610522305805,272.5928009615906,171.19676768212247,473.61221299641454,129.9146032603239,146.4712380208442,100.18981102072263
304.17,222.83431818589014,43.674143884676425,179.16017430121371,266.50846207056657,85.89388575133678,155.72084786102815,302.4532110305365,264.92083952686664,305.18280675968253
304.18,215.8333526427954,38.06153120714175,177.77182143565366,253.89488384993714,105.81427476790772,312.71640262485965,272.4896963572718,234.85388905339792,153.29250041054001
304.19,145.31024716837192,21.67833968989538,123.63190747847653,166.9885868582673,135.35711950265386,211.21674933999353,131.51805473052704,168.25958485590243,80.19972741278275
304.2,249.40467954337936,36.53739821288287,212.8672813304965,285.9420777562622,265.10906670922117,233.4073274424868,371.1820478791063,144.00752996905692,233.3174257170256
304.21,167.36466029962236,36.61930907398533,130.74535122563702,203.9839693736077,219.62851655562775,131.82912590633615,59.421003778910084,153.75560936295457,272.1890458942832
304.22,125.9749681252151,26.24771389724205,99.72725422797305,152.22268202245715,96.99988628120522,101.65716685494888,198.65140299282217,174.9270906770719,57.63929382002736
304.23,188.72195028166857,15.734023953309487,172.9879263283591,204.45597423497804,215.66282527004148,132.9488118661597,219.05624190529028,197.80554824372683,178.13632412312455
304.24,179.44311456222377,30.27371381724418,149.16940074497958,209.71682837946796,202.23725169654554,180.7741620188403,76.79600842770233,172.93653164037826,264.4716190276525
304.25,246.91122036187306,33.42637857324234,213.48484178863072,280.3375989351154,188.09081199881695,357.17722982330343,243.42467400891366,275.6850385531256,170.17834742520552
304.26,153.31541969367808,30.230651090328713,123.08476860334937,183.5460707840068,189.3939543282271,48.909315512268314,152.18227376107976,145.25634802599237,230.83520684082296
304.27,141.09823650583334,36.11279807580573,104.98543843002761,177.21103458163907,268.6385651185103,81.16536664302258,71.06381655571587,116.6559737277898,167.96746048412808
304.28,138.4564872519546,30.72190432918708,107.73458292276752,169.17839158114168,231.98922017205174,83.84221219221094,146.0419156372085,170.00770326560453,60.40138499269739
304.29,123.48613242018378,42.610400532933895,80.87573188724988,166.09653295311767,257.07826736393605,185.25177939562374,40.07856178983917,40.79190193837121,94.23015161314875
304.3,252.07540576888542,43.889299740868346,208.18610602801706,295.96470550975374,361.75966348442626,259.22252255889254,107.46696294026246,316.6902174708902,215.23766238995552
304.31,138.168149116321,29.762267924867622,108.40588119145337,167.9304170411886,60.48648613803758,109.48870792330464,203.3161805524177,212.46535528920424,105.08401567864084
304.32,203.78367095875896,72.86165848448668,130.92201247427226,276.64532944324566,202.26437720908328,396.0242741921285,333.4970722005483,20.6218241373218,66.5108070547129
304.33,200.47093939561887,35.95441445756765,164.51652493805122,236.42535385318652,141.96250841695118,163.84324474126802,122.51907780728995,282.931093930225,291.09877208236026
304.34,185.19457807094778,41.6769127770913,143.51766529385648,226.8714908480391,21.10116942547136,204.94560240830495,223.95562090323867,251.1462361189938,224.82426149873018
304.35,183.16032535281641,44.21110255744181,138.9492227953746,227.37142791025823,200.37491216318634,242.21960760655273,306.83691050009276,86.50934133043701,79.86085516381317
304.36,306.2350039381163,53.512022147333205,252.72298179078308,359.7470260854495,315.83038036366275,503.54902549217786,266.29821037963353,259.56556703429385,185.93183642081337
304.37,110.16919990709826,24.32045570605988,85.84874420103839,134.48965561315813,55.00712163175735,157.28921924555127,151.61538543694428,47.14847902426536,139.785794196973
304.38,108.88289374175424,44.64468058458519,64.23821315716906,153.52757432633945,243.01466882681768,188.3512198496193,52.68354600845791,27.88721009794949,32.47782392592683
304.39,172.51966391485288,34.17655371494688,138.343110199906,206.69621762979978,94.77701418637871,126.23316209428724,233.64966906432386,135.1966124717172,272.7418617575575
304.4,78.9833842686126,14.897895583240109,64.08548868537248,93.88127985185271,34.58044907265187,75.28399850331681,126.88454563522879,88.00299580327622,70.16493232858932
304.41,207.37958690371823,42.91987891906789,164.45970798465035,250.29946582278612,333.0295461756344,118.68906696109484,104.68442323152235,224.73116461786938,255.76373353247016
304.42,230.10771356426002,66.81256876116575,163.29514480309427,296.9202823254258,131.28190869478243,219.33642490068632,490.32180229447334,141.72797029187998,167.87046163947812
304.43,175.16006478897955,36.46008956558572,138.69997522339384,211.62015435456527,154.63024894108364,313.4166371076711,153.69793934854184,95.75198331657748,158.30351523102374
304.44,69.13708529526423,21.778493310147404,47.358591985116824,90.91557860541164,113.6974285683754,47.649960969607974,128.36871878362987,19.519910414286176,36.44940774042172
304.45,108.59911901342323,26.307355036582297,82.29176397684094,134.90647405000553,27.455781210767515,174.92545391230547,108.05850530754991,153.29072343254893,79.26513120394425
304.46,173.8552930928027,55.65058503085804,118.20470806194466,229.50587812366075,59.35144505593459,100.75730351692998,100.66795348577247,258.8438202460206,349.6559431593557
304.47,152.04452040624062,24.12702082524336,127.91749958099726,176.17154123148399,81.75738477764644,169.82077521648839,190.46590376472096,208.13275157557732,110.04578669677001
304.48,86.98202192201728,21.396319819606767,65.58570210241052,108.37834174162404,44.77052088728811,114.2297643834934,29.548014160938617,142.05438138537966,104.30742879298664
304.49,180.87677298126474,40.02788091191894,140.8488920693458,220.90465389318368,215.8961021048895,314.91745244473236,99.94804377245399,171.58430850592262,102.03795807832518
304.5,88.888737659585,17.585862657368992,71.30287500221601,106.474600316954,55.69121333776632,126.8454253713612,136.49476182716037,61.11310057972932,64.29918718190783
304.51,167.1192542684716,50.04601626417478,117.07323800429681,217.1652705326464,123.24774199025781,164.79771654446927,335.2384075124471,185.1021928496539,27.210212445530026
304.52,166.17132556199164,47.577309458619474,118.59401610337216,213.74863502061112,151.53939406399806,249.46428167422798,298.7031466408707,53.00045696987678,78.14934846098468
304.53,195.71582654901684,41.82816390249263,153.8876626465242,237.54399045150947,127.58796185851382,302.94406499853136,287.38734827942153,99.52166058670586,161.1380970219117
304.54,182.6456950134227,70.47463392241947,112.17106109100324,253.12032893584217,142.84492858809114,450.8022349126935,124.73023053464068,160.52189199599053,34.329189035697695
304.55,174.1313039527137,31.2599812164214,142.87132273629229,205.3912851691351,114.69557282287667,108.87356932473973,201.91446397899185,166.5291522553294,278.6437613816308
304.56,134.33169359796267,33.942593334161394,100.38910026380128,168.27428693212406,219.04634503254542,170.1175440872734,147.88614596216505,119.34124662740663,15.267186280422777
304.57,184.78269562511122,27.828362264607396,156.95433336050382,212.6110578897186,200.12652293028586,104.5839343837165,214.52156566750224,262.83912103203124,141.84233411202024
304.58,153.43252787048615,39.04352698643958,114.38900088404657,192.47605485692574,126.69516289126089,44.27901516498724,185.17427992477704,281.09645819386145,129.91772317754422
304.59,218.02981959672002,42.09423660607452,175.9355829906455,260.1240562027945,266.7477124694749,54.15043433175383,226.62091554557887,256.2124107664651,286.4176248703274
304.6,119.51472788292463,40.305500603767776,79.20922727915686,159.8202284866924,23.878428767271405,122.19221373135007,239.01939066567397,172.20956589354293,40.27404035678478
304.61,171.8373019506553,45.41205569876605,126.42524625188925,217.24935764942137,144.6563825399265,333.19524904298174,202.24893980690703,89.94574519218548,89.14019317127561
304.62,144.0002068294819,23.373818710296657,120.62638811918524,167.37402553977856,184.6655993302322,57.997011062137695,130.93368198058178,172.87271222892088,173.53202954553703
304.63,213.10304042081216,66.15553563882098,146.9475047819912,279.2585760596331,110.29694873490173,197.23644402702323,34.627264091451124,380.49280952482553,342.8617357258591
304.64,82.41359731037127,11.374622166189592,71.03897514418168,93.78821947656087,89.52453306280002,74.47399297713886,122.49717118507012,55.826576614930985,69.74571271191641
304.65,169.17699860352948,21.68280395960472,147.49419464392477,190.8598025631342,239.59442203848258,142.24118153952838,118.457505326393,149.1309099927587,196.46097412048485
304.66,194.12534500308226,48.47755306911713,145.64779193396512,242.6028980721994,56.02903370060176,165.91714572943775,178.33120307986155,213.39112582053738,356.95821668497285
304.67,165.41938137046333,8.184048441941085,157.23533292852224,173.6034298124044,158.61538792257346,162.50151136163453,145.3246451852539,195.10014639390351,165.55521598895123
304.68,158.83362955668173,28.039387992280275,130.79424156440146,186.873017548962,252.0562308525036,115.9246785805714,92.52031248759346,148.5706123234881,185.09631353925204
304.69,205.55941944489183,62.8179885575065,142.74143088738532,268.37740800239834,100.97635649960984,316.9878108726077,15.658876474239488,334.1765687515749,259.99748462642725
304.7,156.59026751388117,40.87282596490441,115.71744154897677,197.4630934787856,106.96257899468507,229.87802341001654,34.52880122350089,259.8156659891001,151.76626795210325
304.71,76.5820041884322,21.955494823025877,54.62650936540632,98.53749901145807,17.779266849313682,95.82027126940183,41.078652319345586,84.6631966489826,143.56863385511724
304.72,173.72694784875833,39.26637604933808,134.46057179942025,212.9933238980964,213.2752493080305,147.42029614276797,133.7794972940673,302.4671503771778,71.69254612174807
304.73,178.00158119546967,57.62416335379997,120.3774178416697,235.62574454926965,174.94385466020785,85.62609143384826,156.18250932201536,395.5588138162609,77.69663674501605
304.74,197.34590129172867,18.368018143563056,178.9778831481656,215.71391943529173,169.36584811094124,178.54825658051217,187.2298094094103,181.68690079435808,269.89869156342155
304.75,184.8480456264738,39.83458436792494,145.01346125854886,224.68262999439875,213.5255777494428,290.9536045717058,48.31371360059076,163.22995027886034,208.2173819317693
304.76,108.74360186146365,36.91774371265797,71.82585814880568,145.6613455741216,239.9569719122164,34.498117942939594,62.57094593156315,69.1489620277534,137.5430114928457
304.77,183.4738689577889,32.6556500471069,150.818218910682,216.12951900489583,201.96497717478826,193.1950598612227,277.0297687824559,73.98445375157341,171.19508521890435
304.78,234.98812172431775,60.1153977634347,174.87272396088304,295.10351948775246,186.72468936038462,87.05624306006888,316.58439737828013,160.3035500644741,424.27172875838096
304.79,114.06048212694293,33.91307127232046,80.14741085462248,147.97355339926338,230.93106445799725,120.69203298753176,35.89783043493886,124.2691778542418,58.51230490000498
304.8,150.9294578096607,49.08895665788679,101.8405011517739,200.0184144675475,26.857903604794622,187.54347412371214,283.694552268389,48.2531235991755,208.29823545223218
304.81,186.07249031469115,16.121455352395166,169.95103496229598,202.19394566708633,210.8231802516791,161.8198862512311,236.6819557920477,152.45856268893965,168.57886658955815
304.82,99.0492464121031,29.155504881488586,69.89374153061452,128.2047512935917,197.8025470641413,120.98651870925829,46.41704961544442,94.0139505415794,36.02616613009217
304.83,57.28551120690603,15.740829677300951,41.54468152960508,73.02634088420697,103.31192907189379,35.319705645368664,82.78461389876654,17.07419704035561,47.937110378145526
304.84,30.31496213494239,2.4293989204811446,27.885563214461246,32.74436105542354,24.485538858749408,29.200250011325643,38.81720755757804,31.693775608492814,27.378038638566064
304.85,86.11882828410799,10.929109716355471,75.18971856775252,97.04793800046346,52.14850840261393,73.30272810099083,88.13478788019177,114.17911661115603,102.8290004255874
304.86,86.82889930542106,11.198556566099617,75.63034273932145,98.02745587152067,84.79781498679357,120.9207737260418,91.04837653154814,50.44267987618697,86.93485140653483
304.87,78.28314569548317,29.027403381552027,49.255742313931144,107.3105490770352,44.762472927848556,143.46724496566927,25.564603565405136,23.701959819625998,153.91944719886686
304.88,109.88180758767992,40.61439174557768,69.26741584210224,150.4961993332576,50.820444218059336,20.83475388141454,93.97527934782597,254.61680664470038,129.16175384639936
304.89,98.86010832265552,11.771395017016651,87.08871330563886,110.63150333967218,55.23416442250679,105.98311756476032,105.81733404108604,126.52631617747203,100.73960940745232
304.9,116.50417058404477,23.10709123811033,93.39707934593444,139.6112618221551,180.76561835647328,89.60064907844195,75.8169912261601,163.80010021935723,72.53749403979131
304.91,125.00067913540207,12.84413519090454,112.15654394449753,137.84481432630662,91.75900106135161,162.41944502741578,146.47113559745796,113.6574828120432,110.69633117874173
304.92,100.56211064001687,27.899550662826265,72.6625599771906,128.46166130284314,25.916927931139636,67.88692940854068,182.3856976966162,82.42372554481287,144.1972726189749
304.93,138.88165394455478,35.29676933489704,103.58488460965773,174.17842327945183,62.26206764220134,207.62005225836,205.95761434484157,45.76059066600712,172.8079448113637
304.94,209.64422389745633,51.100741944525666,158.54348195293068,260.744965841982,120.9878652317563,340.0687967568028,294.22305622645524,224.63664733794627,68.30475393432108
304.95,123.14364838934323,10.107675673457981,113.03597271588525,133.25132406280122,123.45371819033411,97.62245235593448,111.91750134752543,158.7117913725209,124.01277868040123
304.96,126.49440598728145,27.89568346801488,98.59872251926657,154.39008945529633,71.28991685531874,121.19362065595561,233.2657403861586,106.30732045253419,100.4154315864401
304.97,102.72549317498438,28.712852737801466,74.01264043718291,131.43834591278585,178.1944405893084,165.82092912542979,40.51186900942486,60.89580527630665,68.20442187445224
304.98,106.08746757647154,16.144838270561593,89.94262930590995,122.23230584703313,127.72658118668642,81.85725049329469,104.41577482208247,153.74842271311357,62.68930866718068
304.99,147.59681864086605,31.5942680650967,116.00255057576935,179.19108670596273,186.4300169803306,84.50276235578363,235.42335063379042,67.12475755706747,164.50320567735807
305.0,61.09503961309777,15.851824946025648,45.243214667072124,76.94686455912341,34.044169116025415,44.31268292750088,118.90873799793985,71.0172178457306,37.19239017829208
305.01,116.80063636591156,27.503577360341037,89.29705900557052,144.30421372625258,71.66085352230436,132.88577517346957,214.6413457710285,103.55042581234542,61.264781550409886
305.02,106.92386245546075,29.45797960914732,77.46588284631343,136.38184206460807,169.59123783786413,72.40249067413798,53.84257796305837,51.90810002994333,186.87490577229988
305.03,159.2426425923083,34.98873660319126,124.25390598911704,194.23137919549956,34.78776780366557,247.9687872981168,157.90506127606486,163.04242928484712,192.50916729884702
305.04,157.77561158079902,41.009179069973925,116.7664325108251,198.78479065077295,74.67681968024964,246.2351178417338,62.54736773522708,256.552003686883,148.86674895990163
305.05,129.89797121374883,19.842393120748667,110.05557809300016,149.74036433449749,126.19791609445855,75.98992821938674,116.43247175045147,131.91167366747462,198.95786633697284
305.06,65.92082094174931,21.510468893022015,44.4103520487273,87.43128983477132,13.399096919410967,82.04104509018251,139.97736337972484,42.49494528231409,51.69165403711411
305.07,140.798838880183,30.94970706200045,109.84913181818257,171.74854594218345,168.6488423022457,106.7955030528765,83.09668956213855,95.72807814114394,249.72508134251032
305.08,105.86180426432846,15.318925813378769,90.54287845094969,121.18073007770722,144.88628224580887,124.59696861997429,119.1924913270585,77.89452883851415,62.73875029028644
305.09,150.7141919232894,42.7370430412478,107.9771488820416,193.4512349645372,122.2522622914551,295.0537663819465,30.083537770293283,165.78030837532617,140.40108479742594
305.1,175.5355921716462,30.782291137396424,144.75330103424977,206.3178833090426,192.51941946956043,125.90899601015215,96.80368676612785,274.80542323454887,187.6404353778415
305.11,123.29370304667313,10.935056422466605,112.35864662420653,134.22875946913973,125.2879301216223,105.48849889297314,129.80462090156104,96.44080152059466,159.4466637966145
305.12,151.11992692203324,38.36175393573927,112.75817298629397,189.48168085777252,194.51617009172196,269.02829432438404,151.60952693112847,53.520377516330235,86.92526574660144
305.13,142.34086647322331,44.32357223477497,98.01729423844834,186.66443870799827,228.455526860526,20.061861091280477,88.06896159110873,257.87575298659755,117.24222983660381
305.14,175.92493867929582,28.758187320792537,147.1667513585033,204.68312600008835,178.8230225980618,86.15209474995639,191.3000998233514,264.96926157769116,158.38021464741828
305.15,173.60873160566325,20.393247791235492,153.21548381442776,194.00197939689875,204.5017824200196,204.1388998845519,97.77617049973783,197.79615052327878,163.83065470072816
305.16,101.3914657919666,30.10572822965122,71.28573756231538,131.49719402161782,125.75091814342652,112.2192778394647,192.22090328874705,63.14580570991524,13.620423978279492
305.17,158.09828590706678,46.43742849487251,111.66085741219428,204.5357144019393,76.28117796875506,278.46237124005074,263.40088672187113,102.17591538528892,70.17107821936798
305.18,207.2992340171721,20.22043558041111,187.078798436761,227.5196695975832,271.40819127775256,193.13596324309148,146.2811415399583,206.42228784839625,219.248586176662
305.19,134.06487272866133,41.61969722845551,92.44517550020582,175.68456995711682,259.85270219641717,79.58044552970725,204.49663831021348,42.60857110859025,83.78600649837863
305.2,65.44998627342268,15.954644005259029,49.495342268163654,81.40463027868171,70.19560196337441,100.494016640936,76.42067064986372,74.93919791817952,5.200444194759793
305.21,145.8327257936815,32.28772896438157,113.54499682929993,178.1204547580631,110.80747243133321,162.02199532755904,142.35718158583973,254.71286359650782,59.26411602716765
305.22,112.88719647527657,36.58021030471191,76.30698617056466,149.4674067799885,77.37978240590233,130.51845635049003,73.784319102462,246.34875115977152,36.404673357757034
305.23,163.20981383222468,33.88416185047854,129.32565198174615,197.09397568270322,248.78217658315228,147.36289701848716,99.39635467027594,235.4181107787834,85.08953011042452
305.24,117.76945417204831,33.52978769246479,84.23966647958352,151.2992418645131,157.94620855034748,78.68132422385764,26.746560652368352,103.51823752490316,221.95493990876489
305.25,142.78307068273293,5.966304994860043,136.81676568787287,148.74937567759298,142.53749617337186,151.30016055185484,147.17525529276887,120.0216917173017,152.8807496783675
305.26,112.16781129091105,35.442910919528124,76.72490037138292,147.61072221043918,68.97892637333429,177.24964650405164,212.48641671441482,23.75435260615867,78.36971425659586
305.27,181.9174140742916,20.3869705058373,161.5304435684543,202.3043845801289,168.94744096442722,145.5241454611949,141.82975684105116,202.0244842310812,251.26124287370354
305.28,65.18587683589263,28.8731624917983,36.31271434409433,94.05903932769093,28.86133440472138,6.618651544752804,59.26180519847885,173.93154855828126,57.256044473228876
305.29,130.15663498857913,41.95736361510503,88.19927137347409,172.11399860368417,84.13976376372345,93.65090691243343,82.68617512191122,297.7583406968931,92.54798844793451
305.3,136.5409630872174,11.323994838742836,125.21696824847456,147.86495792596023,114.61819883768078,170.56198363994403,142.12870120391892,108.47558655268455,146.92034520185857
305.31,108.5520852608739,32.71015780105579,75.8419274598181,141.2622430619297,111.30852482587851,78.81327531575894,201.66608439162405,144.9491411712133,6.023400599894689
305.32,198.17303022126382,46.578198372939305,151.5948318483245,244.75122859420313,225.05935247461647,133.47470180021935,55.404493799093416,258.51082185727415,318.41578117511574
