frecuencia_hz,amplitud_v,error_v
317.35,0.010209161532822697,2.808555418859343e-05
304.25,0.012365484559103145,2.4327400864952817e-05
297.03,0.010870351481040597,0.00047285670303481424
275.3,0.0130754834337629,6.642136476980123e-05
260.25,0.012958037686025374,9.074895715184801e-06
243.11,0.005016321968300908,0.0002439373894711388
