organo,tecnologia,sexo,horas_sueno,edad_biol_gap,gap_ci_inferior,gap_ci_superior
Immune,Prot,male,9.57575757575758,0.442879257341809,0.438972155761526,0.446786358922093
Immune,Prot,male,9.63636363636364,0.443526658202809,0.439403066703701,0.447650249701917
Immune,Prot,male,9.6969696969697,0.444180906177235,0.439833357823136,0.448528454531334
Immune,Prot,male,9.75757575757576,0.444840860079516,0.440262742387071,0.449418977771962
Immune,Prot,male,9.81818181818182,0.445505378724082,0.440690929536965,0.450319827911199
Immune,Prot,male,9.87878787878788,0.446173320925361,0.441117618903248,0.451229022947474
Immune,Prot,male,9.93939393939394,0.446843545497782,0.441542497274578,0.452144593720986
Immune,Prot,male,10.0,0.447514911255774,0.441965236721779,0.453064585789769
Kidney,MRI,female,4.0,0.583732832016433,0.57897601228527,0.588489651747595
Kidney,MRI,female,4.06060606060606,0.583619355734064,0.578997029833354,0.588241681634774
Kidney,MRI,female,4.12121212121212,0.583506004728901,0.579017835020136,0.587994174437667
Kidney,MRI,female,4.18181818181818,0.583392904278151,0.579038450072901,0.5877473584834
Kidney,MRI,female,4.24242424242424,0.583280179659018,0.579058896301901,0.587501463016135
Kidney,MRI,female,4.3030303030303,0.583167956148709,0.579079194016924,0.587256718280494
Kidney,MRI,female,4.36363636363636,0.583056359024429,0.579099362432337,0.587013355616522
Kidney,MRI,female,4.42424242424242,0.582945513563386,0.579119419559093,0.586771607567678
Kidney,MRI,female,4.48484848484848,0.582835545042783,0.579139382082022,0.586531708003545
Kidney,MRI,female,4.54545454545454,0.582726578739829,0.579159265220539,0.586293892259119
Kidney,MRI,female,4.60606060606061,0.582618739931728,0.579179082570663,0.586058397292793
Kidney,MRI,female,4.66666666666667,0.582512153895686,0.579198845926073,0.585825461865299
Kidney,MRI,female,4.72727272727273,0.58240694590891,0.579218565075702,0.585595326742118
Kidney,MRI,female,4.78787878787879,0.582303241248605,0.579238247575261,0.585368234921949
Kidney,MRI,female,4.84848484848485,0.582201165191977,0.579257898490006,0.585144431893949
Kidney,MRI,female,4.90909090909091,0.582100843016233,0.579277520106142,0.584924165926324
Kidney,MRI,female,4.96969696969697,0.582002399998578,0.579297111608569,0.584707688388586
Kidney,MRI,female,5.03030303030303,0.581905961416217,0.579316668723306,0.584495254109129
Kidney,MRI,female,5.09090909090909,0.581811652546358,0.579336183324096,0.584287121768621
Kidney,MRI,female,5.15151515151515,0.581719598666206,0.579355643004647,0.584083554327765
Kidney,MRI,female,5.21212121212121,0.581629925052967,0.579375030620969,0.583884819484965
Kidney,MRI,female,5.27272727272727,0.581542756983847,0.579394323812919,0.583691190154775
Kidney,MRI,female,5.33333333333333,0.581458219736051,0.579413494520912,0.583502944951191
Kidney,MRI,female,5.39393939393939,0.581376438586786,0.579432508523622,0.583320368649951
Kidney,MRI,female,5.45454545454546,0.581297538813258,0.579451325036492,0.583143752590025
Kidney,MRI,female,5.51515151515152,0.581221645692673,0.579469896430118,0.582973394955229
Kidney,MRI,female,5.57575757575758,0.581148884502236,0.579488168153438,0.582809600851035
Kidney,MRI,female,5.63636363636364,0.581079380519154,0.579506078980183,0.582652682058125
Kidney,MRI,female,5.6969696969697,0.581013259020633,0.579523561738614,0.582502956302652
Kidney,MRI,female,5.75757575757576,0.580950645283877,0.579540544732859,0.582360745834896
Kidney,MRI,female,5.81818181818182,0.580891664586094,0.579556954114746,0.582226375057443
Kidney,MRI,female,5.87878787878788,0.58083644220449,0.579572717508179,0.582100166900801
Kidney,MRI,female,5.93939393939394,0.58078510341627,0.579587769206932,0.581982437625607
Kidney,MRI,female,6.0,0.580737773498639,0.579602057235103,0.581873489762176
Kidney,MRI,female,6.06060606060606,0.580694577728806,0.579615552443845,0.581773603013766
Kidney,MRI,female,6.12121212121212,0.580655641383974,0.5796282595839,0.581683023184047
Kidney,MRI,female,6.18181818181818,0.58062108974135,0.579640229921577,0.581601949561122
Kidney,MRI,female,6.24242424242424,0.58059104807814,0.579651574475654,0.581530521680626
Kidney,MRI,female,6.3030303030303,0.58056564167155,0.57966247642761,0.581468806915491
Kidney,MRI,female,6.36363636363636,0.580544995798786,0.579673200851851,0.581416790745722
Kidney,MRI,female,6.42424242424242,0.580529235737054,0.579684099819323,0.581374371654785
Kidney,MRI,female,6.48484848484848,0.58051848676356,0.579695611298796,0.581341362228323
Kidney,MRI,female,6.54545454545454,0.580512874155509,0.579708251126578,0.58131749718444
Kidney,MRI,female,6.6060606060606,0.580512523190108,0.579722598452779,0.581302447927436
Kidney,MRI,female,6.66666666666667,0.580517559144562,0.579739276166543,0.581295842122582
Kidney,MRI,female,6.72727272727273,0.580528107296078,0.579758928513659,0.581297286078498
Kidney,MRI,female,6.78787878787879,0.580544292921862,0.579782198258078,0.581306387585646
Kidney,MRI,female,6.84848484848485,0.580566241299119,0.579809705337306,0.581322777260931
Kidney,MRI,female,6.90909090909091,0.580594077705055,0.579842028227527,0.581346127182584
Kidney,MRI,female,6.96969696969697,0.580627927416877,0.579879688428449,0.581376166405305
Kidney,MRI,female,7.03030303030303,0.580667910491906,0.579923129947202,0.581412691036611
Kidney,MRI,female,7.09090909090909,0.580714026930143,0.579972534884583,0.581455518975704
Kidney,MRI,female,7.15151515151515,0.580766156674266,0.58002781316588,0.581504500182651
Kidney,MRI,female,7.21212121212121,0.580824174447067,0.58008877566802,0.581559573226115
Kidney,MRI,female,7.27272727272727,0.580887954971342,0.580155146482242,0.581620763460443
Kidney,MRI,female,7.33333333333333,0.580957372969885,0.580226567955646,0.581688177984124
Kidney,MRI,female,7.3939393939394,0.581032303165489,0.580302606871833,0.581761999459145
Kidney,MRI,female,7.45454545454546,0.581112620280949,0.580382762568086,0.581842477993812
Kidney,MRI,female,7.51515151515152,0.581198199039058,0.580466477873377,0.58192992020474
Kidney,MRI,female,7.57575757575758,0.581288914162612,0.580553153620107,0.582024674705116
Kidney,MRI,female,7.63636363636364,0.581384640374402,0.580642167061367,0.582127113687437
Kidney,MRI,female,7.6969696969697,0.581485252397225,0.580732893795809,0.582237610998642
Kidney,MRI,female,7.75757575757576,0.581590624953874,0.580824731858564,0.582356518049184
Kidney,MRI,female,7.81818181818182,0.581700632767142,0.580917125719361,0.582484139814924
Kidney,MRI,female,7.87878787878788,0.581815150559825,0.581009587378244,0.582620713741406
Kidney,MRI,female,7.93939393939394,0.581934053054715,0.58110171186248,0.582766394246951
Kidney,MRI,female,8.0,0.582057214974608,0.581193185282697,0.582921244666518
Kidney,MRI,female,8.06060606060606,0.582184511042297,0.581283784970603,0.58308523711399
Kidney,MRI,female,8.12121212121212,0.582315815980575,0.581373372642481,0.58325825931867
Kidney,MRI,female,8.18181818181818,0.582451004512239,0.581461882562688,0.583440126461789
Kidney,MRI,female,8.24242424242424,0.58258995136008,0.581549307081038,0.583630595639122
Kidney,MRI,female,8.3030303030303,0.582732531246894,0.581635681723488,0.5838293807703
Kidney,MRI,female,8.36363636363636,0.582878618895475,0.581721071449497,0.584036166341453
Kidney,MRI,female,8.42424242424243,0.583028089028616,0.581805559014078,0.584250619043153
Kidney,MRI,female,8.48484848484848,0.583180816369111,0.581889235781536,0.584472396956686
Kidney,MRI,female,8.54545454545455,0.583336675639755,0.581972194920996,0.584701156358514
Kidney,MRI,female,8.6060606060606,0.583495541563342,0.582054526677673,0.58493655644901
Kidney,MRI,female,8.66666666666667,0.583657288862665,0.582136315320037,0.585178262405293
Kidney,MRI,female,8.72727272727273,0.583821792260519,0.582217637361747,0.585425947159292
Kidney,MRI,female,8.78787878787879,0.583988926479698,0.582298560704901,0.585679292254495
Kidney,MRI,female,8.84848484848485,0.584158566242996,0.582379144417505,0.585937988068487
Kidney,MRI,female,8.90909090909091,0.584330586273207,0.582459438925027,0.586201733621387
Kidney,MRI,female,8.96969696969697,0.584504861293125,0.582539486454721,0.586470236131528
Kidney,MRI,female,9.03030303030303,0.584681266025543,0.58261932161896,0.586743210432127
Kidney,MRI,female,9.09090909090909,0.584859675193258,0.582698972060237,0.587020378326278
Kidney,MRI,female,9.15151515151515,0.585039963519061,0.582778459107318,0.587301467930803
Kidney,MRI,female,9.21212121212121,0.585222005725747,0.582857798411056,0.587586213040438
Kidney,MRI,female,9.27272727272727,0.585405676536111,0.582937000541613,0.587874352530608
Kidney,MRI,female,9.33333333333333,0.585590850672946,0.58301607153768,0.588165629808211
Kidney,MRI,female,9.3939393939394,0.585777402859046,0.583095013404096,0.588459792313995
Kidney,MRI,female,9.45454545454546,0.585965207817206,0.583173824557915,0.588756591076496
Kidney,MRI,female,9.51515151515152,0.586154140270219,0.58325250022515,0.589055780315288
Kidney,MRI,female,9.57575757575758,0.58634407494088,0.583331032791606,0.589357117090153
Kidney,MRI,female,9.63636363636364,0.586534886551982,0.583409412111801,0.589660360992163
Kidney,MRI,female,9.6969696969697,0.58672644982632,0.583487625780097,0.589965273872543
Kidney,MRI,female,9.75757575757576,0.586918639486688,0.583565659368082,0.590271619605294
Kidney,MRI,female,9.81818181818182,0.58711133025588,0.583643496632005,0.590579163879754
Kidney,MRI,female,9.87878787878788,0.587304396856689,0.583721119693753,0.590887674019625
Kidney,MRI,female,9.93939393939394,0.58749771401191,0.583798509198524,0.591196918825296
Kidney,MRI,female,10.0,0.587691156444337,0.583875644451994,0.591506668436681
Kidney,MRI,male,4.0,0.590383019189047,0.585158298975793,0.595607739402302
Kidney,MRI,male,4.06060606060606,0.590056201477304,0.584982751544139,0.595129651410468
Kidney,MRI,male,4.12121212121212,0.589729666026624,0.584807120234478,0.594652211818769
Kidney,MRI,male,4.18181818181818,0.589403695098072,0.584631568600555,0.594175821595589
Kidney,MRI,male,4.24242424242424,0.589078570952713,0.584456259152982,0.593700882752445
Kidney,MRI,male,4.3030303030303,0.58875457585161,0.584281353258307,0.593227798444914
Kidney,MRI,male,4.36363636363636,0.588431992055828,0.584107011023387,0.59275697308827
Kidney,MRI,male,4.42424242424242,0.58811110182643,0.583933391162966,0.592288812489895
Kidney,MRI,male,4.48484848484848,0.587792187424482,0.583760650848086,0.591823724000878
Kidney,MRI,male,4.54545454545454,0.587475531111046,0.583588945532592,0.591362116689499
Kidney,MRI,male,4.60606060606061,0.587161415147187,0.58341842875463,0.590904401539744
Kidney,MRI,male,4.66666666666667,0.586850121793968,0.583249251909614,0.590450991678323
Kidney,MRI,male,4.72727272727273,0.586541933312455,0.583081563990758,0.590002302634153
Kidney,MRI,male,4.78787878787879,0.586237131963711,0.582915511292805,0.589558752634617
Kidney,MRI,male,4.84848484848485,0.585936000008801,0.582751237074277,0.589120762943326
Kidney,MRI,male,4.90909090909091,0.585638819708788,0.582588881173268,0.588688758244308
Kidney,MRI,male,4.96969696969697,0.585345873324737,0.582428579571812,0.588263167077661
Kidney,MRI,male,5.03030303030303,0.585057443117711,0.582270463904108,0.587844422331314
Kidney,MRI,male,5.09090909090909,0.584773811348775,0.582114660904855,0.587432961792695
Kidney,MRI,male,5.15151515151515,0.584495260278992,0.581961291795737,0.587029228762248
Kidney,MRI,male,5.21212121212121,0.584222072169428,0.581810471611386,0.58663367272747
Kidney,MRI,male,5.27272727272727,0.583954529281146,0.58166230847152,0.586246750090771
Kidney,MRI,male,5.33333333333333,0.58369291387521,0.581516902814522,0.585868924935897
Kidney,MRI,male,5.39393939393939,0.583437508212684,0.581374346620745,0.585500669804622
Kidney,MRI,male,5.45454545454546,0.583188594554632,0.581234722673251,0.585142466436013
Kidney,MRI,male,5.51515151515152,0.582946455162119,0.581098103931728,0.58479480639251
Kidney,MRI,male,5.57575757575758,0.582711372296209,0.580964553134741,0.584458191457677
Kidney,MRI,male,5.63636363636364,0.582483628217965,0.580834122798934,0.584133133636995
Kidney,MRI,male,5.6969696969697,0.582263505188452,0.580706855853264,0.58382015452364
Kidney,MRI,male,5.75757575757576,0.582051285468734,0.580582787231093,0.583519783706374
Kidney,MRI,male,5.81818181818182,0.581847251319874,0.580461946837063,0.583232555802686
Kidney,MRI,male,5.87878787878788,0.581651685002938,0.58034436439298,0.582959005612897
Kidney,MRI,male,5.93939393939394,0.581464868778989,0.580230076716633,0.582699660841346
Kidney,MRI,male,6.0,0.581287084909092,0.580119137948462,0.582455031869721
